"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"10","P","Ricky Taylor","27","1:39.816","1:02:17.550","Green","Pit","3.475","12.365","0.530","13.366","10.148","8.957","0.528","12.936","9.984","9.990","6.136","11.401","149.228","153.667"
"97","GTD","Michael Marsal","28","1:33.952","1:02:19.280","Green","Track","3.541","12.894","0.578","13.799","10.621","9.835","0.576","13.894","10.684","10.563","2.456","4.511","136.835","140.862"
"33","GTD","Jeroen Bleekemolen","25","1:32.100","1:02:25.386","Green","Track","3.356","12.645","0.559","13.599","10.476","9.581","0.558","13.429","10.688","10.446","2.380","4.383","141.486","145.406"
"54","PC","Jonathan Bennett","26","1:39.174","1:02:30.460","Green","Track","9.558","14.134","0.556","13.890","10.392","9.202","0.548","13.716","10.455","10.225","2.273","4.225","142.250","148.059"
"73","GTD","Jorg Bergmeister","25","5:11.436","1:02:31.618","Green","Pit","3.630","12.921","0.566","13.867","12.399","9.768","0.578","13.847","10.745","10.694","6.293","216.128","139.737","140.374"
"52","PC","Tom Kimber-Smith","30","1:29.253","1:02:34.480","Green","Track","3.204","12.060","0.542","13.105","10.067","9.178","0.542","13.439","10.279","10.271","2.322","4.244","145.924","149.698"
"6","GTD","Robin Liddell","23","3:16.162","1:02:36.837","Green","Pit","3.409","13.046","0.575","14.322","11.163","9.901","0.577","14.094","11.117","11.222","7.746","98.990","137.549","140.618"
"55","P","Jonathan Bomarito","23","1:37.242","1:02:42.450","Green","Track","9.495","13.998","0.569","14.103","10.191","9.008","0.538","13.312","10.064","9.692","2.175","4.097","139.000","150.811"
"27","GTD","Cedric Sbirrazzuoli","27","1:34.937","1:02:44.620","Green","Track","3.543","12.877","0.573","13.988","10.603","9.832","0.573","13.805","11.290","10.872","2.472","4.509","138.030","141.599"
"5","P","Christian Fittipaldi","26","1:26.647","1:02:53.792","Green","Track","3.122","11.150","0.515","12.614","9.720","8.884","0.525","13.045","9.826","10.777","2.289","4.180","153.575","154.545"
"70","P","Tom Long","1","1:02:54.529","1:02:54.529","Green","Track","9.694","17.566","0.908","17.162","11.925","9.438","0.682","15.632","11.500","11.723","2.504","4.835","87.105","118.968"
"31","P","Eric Curran","30","1:25.308","1:02:55.375","Green","Track","3.137","11.372","0.517","12.922","9.702","8.873","0.521","12.938","9.659","9.470","2.163","4.034","152.980","155.732"
"9","GTD","Matt Bell","22","1:33.424","1:03:15.203","Green","Track","3.592","12.916","0.575","13.659","10.521","9.935","0.582","13.675","10.529","10.460","2.459","4.521","137.549","139.410"
"90","P","Marc Goossens","21","1:26.447","1:03:23.613","Green","Track","3.132","11.564","0.518","12.853","9.758","8.931","0.526","13.523","9.777","9.568","2.198","4.099","152.685","154.252"
"38","PC","James French","24","1:44.569","1:03:27.509","Green","Track","9.625","15.059","0.640","14.696","10.929","10.476","0.640","14.887","11.000","10.158","2.253","4.206","123.580","126.776"
"85","PC","Stephen Simpson","29","4:13.443","1:03:29.953","Green","Track","148.728","18.353","0.755","16.214","12.047","9.973","0.634","16.185","12.335","11.438","2.358","4.423","104.756","127.975"
"23","GTD","Mario Farnbacher","26","2:50.699","1:03:30.382","Green","Track","79.505","14.797","0.577","13.884","10.578","9.647","0.568","13.773","10.292","10.282","2.384","4.412","137.073","142.846"
"8","PC","Alex Popow","28","1:29.893","1:03:33.788","Green","Track","3.334","11.919","0.535","13.033","10.265","9.189","0.550","13.873","10.464","10.308","2.250","4.173","147.833","147.521"
"22","GTD","Cooper MacNeil","30","1:34.463","1:03:34.805","Green","Track","3.521","12.634","0.559","13.895","10.820","9.679","0.568","14.101","10.704","11.144","2.417","4.421","141.486","142.846"
"48","GTD","Bryan Sellers","26","1:37.636","1:03:36.299","Green","Track","3.483","12.831","0.568","14.179","11.240","9.754","0.573","14.099","12.215","11.783","2.439","4.472","139.245","141.599"
"44","GTD","Andy Lally","24","1:35.215","1:03:39.591","Green","Track","3.772","13.082","0.578","13.980","10.606","9.851","0.582","14.226","10.606","10.938","2.461","4.533","136.835","139.410"
"63","GTD","Christina Nielsen","26","1:32.658","1:03:42.400","Green","Track","3.444","12.782","0.564","13.592","10.472","9.772","0.567","13.643","10.530","10.463","2.410","4.419","140.232","143.098"
"96","GTD","Bret Curtis","27","1:34.913","1:03:47.331","Green","Track","3.568","13.085","0.574","13.980","10.848","9.927","0.576","14.024","10.779","10.567","2.466","4.519","137.789","140.862"
"97","GTD","Michael Marsal","29","1:34.642","1:03:53.922","Green","Track","3.565","12.970","0.576","13.782","10.777","9.878","0.576","14.082","10.680","10.786","2.455","4.515","137.311","140.862"
"33","GTD","Jeroen Bleekemolen","26","1:31.813","1:03:57.199","Green","Track","3.353","12.563","0.558","13.650","10.296","9.559","0.558","13.328","10.501","10.677","2.387","4.383","141.740","145.406"
"54","PC","Jonathan Bennett","27","1:29.674","1:04:00.134","Green","Track","3.407","12.258","0.541","13.217","10.223","9.189","0.547","13.453","10.284","10.088","2.258","4.209","146.194","148.330"
"52","PC","Tom Kimber-Smith","31","1:27.627","1:04:02.107","Green","Track","3.200","11.930","0.539","13.059","9.973","9.201","0.543","12.936","9.984","9.786","2.273","4.203","146.736","149.422"
"55","P","Jonathan Bomarito","24","1:26.834","1:04:09.284","Green","Track","3.330","11.723","0.533","13.269","9.850","8.997","0.540","13.094","9.854","9.398","2.158","4.088","148.388","150.253"
"73","GTD","Jorg Bergmeister","26","1:41.037","1:04:12.655","Green","Track","9.636","14.260","0.578","13.877","10.661","9.842","0.625","13.889","10.513","10.318","2.409","4.429","136.835","129.818"
"27","GTD","Cedric Sbirrazzuoli","28","1:31.842","1:04:16.462","Green","Track","3.374","12.569","0.564","13.497","10.398","9.854","0.574","13.404","10.476","10.288","2.395","4.449","140.232","141.353"
"16","GTD","Corey Lewis","25","2:59.930","1:04:20.619","Green","Pit","3.336","12.822","0.572","13.747","10.533","9.783","0.569","13.589","10.539","11.929","6.406","86.105","138.271","142.595"
"5","P","Christian Fittipaldi","27","1:27.633","1:04:21.425","Green","Track","3.143","11.256","0.517","12.710","9.762","8.863","0.526","13.618","11.238","9.774","2.171","4.055","152.980","154.252"
"31","P","Eric Curran","31","1:28.087","1:04:23.462","Green","Track","3.405","12.116","0.543","13.600","9.963","8.910","0.549","13.196","9.685","9.783","2.214","4.123","145.655","147.789"
"6","GTD","Andrew Davis","24","1:47.235","1:04:24.072","Green","Track","10.025","16.124","0.592","14.752","10.843","9.992","0.581","14.325","11.642","11.245","2.468","4.646","133.600","139.650"
"9","GTD","Matt Bell","23","1:33.172","1:04:48.375","Green","Track","3.431","12.844","0.575","13.647","10.433","9.958","0.582","13.616","10.479","10.558","2.487","4.562","137.549","139.410"
"90","P","Marc Goossens","22","1:24.904","1:04:48.517","Green","Track","3.074","11.539","0.518","12.733","9.664","8.907","0.524","12.578","9.807","9.318","2.176","4.066","152.685","154.840"
"38","PC","James French","25","1:29.408","1:04:56.917","Green","Track","3.534","12.134","0.543","13.183","10.219","9.205","0.549","13.312","10.318","9.971","2.242","4.198","145.655","147.789"
"23","GTD","Mario Farnbacher","27","1:33.306","1:05:03.688","Green","Track","3.628","12.853","0.569","13.842","10.739","9.679","0.565","13.855","10.505","10.259","2.392","4.420","139.000","143.604"
"8","PC","Alex Popow","29","1:30.033","1:05:03.821","Green","Track","3.288","12.156","0.536","13.091","10.378","9.127","0.551","13.993","10.246","10.161","2.252","4.254","147.558","147.253"
"85","PC","Stephen Simpson","30","1:37.213","1:05:07.166","Green","Track","3.696","12.481","0.550","14.124","10.831","9.317","0.549","14.039","13.029","12.028","2.306","4.263","143.802","147.789"
"48","GTD","Bryan Sellers","27","1:32.564","1:05:08.863","Green","Track","3.450","12.875","0.568","13.600","10.345","9.789","0.570","13.611","10.555","10.296","2.436","4.469","139.245","142.344"
"44","GTD","Andy Lally","25","1:33.587","1:05:13.178","Green","Track","3.526","12.825","0.573","13.782","10.615","9.853","0.576","13.722","10.544","10.609","2.445","4.517","138.030","140.862"
"63","GTD","Christina Nielsen","27","1:32.843","1:05:15.243","Green","Track","3.409","12.892","0.564","13.490","10.572","9.679","0.565","13.692","10.713","10.475","2.395","4.397","140.232","143.604"
"96","GTD","Bret Curtis","28","1:34.220","1:05:21.551","Green","Track","3.476","13.001","0.574","13.786","10.943","9.884","0.575","13.890","10.652","10.511","2.436","4.492","137.789","141.107"
"22","GTD","Cooper MacNeil","31","1:47.842","1:05:22.647","Green","Pit","3.550","12.567","0.558","14.108","10.665","9.629","0.573","14.266","10.922","12.183","7.037","11.784","141.740","141.599"
"54","PC","Jonathan Bennett","28","1:31.054","1:05:31.188","Green","Track","3.472","12.431","0.546","13.341","10.274","9.204","0.546","13.313","10.339","10.854","2.405","4.329","144.855","148.601"
"52","PC","Tom Kimber-Smith","32","1:29.752","1:05:31.859","Green","Track","3.199","11.879","0.539","13.223","9.986","9.175","0.542","13.142","10.232","10.999","2.474","4.362","146.736","149.698"
"55","P","Jonathan Bomarito","25","1:25.881","1:05:35.165","Green","Track","3.267","11.603","0.533","12.812","9.797","8.981","0.537","12.873","9.782","9.385","2.188","4.123","148.388","151.092"
"97","GTD","Michael Marsal","30","1:48.262","1:05:42.184","Green","Pit","3.474","12.980","0.576","13.818","10.635","9.850","0.575","15.012","11.106","11.996","6.572","11.668","137.311","141.107"
"33","GTD","Jeroen Bleekemolen","27","1:46.483","1:05:43.682","Green","Pit","3.380","12.523","0.555","13.689","10.523","9.569","0.558","13.576","11.061","11.821","7.670","11.558","142.506","145.406"
"73","GTD","Jorg Bergmeister","27","1:31.270","1:05:43.925","Green","Track","3.468","12.614","0.564","13.408","10.450","9.651","0.563","13.385","10.269","10.107","2.387","4.404","140.232","144.114"
"5","P","Christian Fittipaldi","28","1:24.621","1:05:46.046","Green","Track","3.144","11.316","0.522","12.716","9.760","8.857","0.524","12.839","9.593","9.177","2.145","4.028","151.515","154.840"
"88","PC","Mark Kvamme","28","9:25.383","1:05:49.607","Green","Pit","3.583","13.666","0.553","14.569","11.168","10.053","0.630","14.541","10.799","11.708","8.478","465.635","143.022","128.788"
"31","P","Eric Curran","32","1:26.423","1:05:49.885","Green","Track","3.267","11.489","0.518","13.085","10.010","8.858","0.529","13.036","9.908","9.512","2.165","4.046","152.685","153.377"
"27","GTD","Cedric Sbirrazzuoli","29","1:35.502","1:05:51.964","Green","Track","3.609","13.172","0.568","13.834","10.642","10.519","0.590","13.823","10.633","11.235","2.410","4.467","139.245","137.519"
"6","GTD","Andrew Davis","25","1:33.829","1:05:57.901","Green","Track","3.517","12.999","0.577","13.865","10.596","9.926","0.580","13.776","10.479","10.531","2.453","4.530","137.073","139.890"
"60","P","Katherine Legge","22","7:40.353","1:06:01.132","Green","Pit","3.269","11.712","0.530","12.954","10.263","8.944","0.526","14.316","11.213","10.964","8.121","367.541","149.228","154.252"
"16","GTD","Corey Lewis","26","1:44.312","1:06:04.931","Green","Track","9.819","15.337","0.585","15.070","11.118","9.855","0.572","13.963","10.555","10.583","2.409","4.446","135.198","141.847"
"9","GTD","Matt Bell","24","1:32.910","1:06:21.285","Green","Track","3.617","12.796","0.571","13.545","10.381","9.945","0.580","13.604","10.389","10.481","2.464","4.537","138.513","139.890"
"90","P","Marc Goossens","23","1:36.841","1:06:25.358","Green","Pit","3.104","11.571","0.517","12.748","9.675","8.905","0.524","12.669","9.783","9.359","6.564","11.422","152.980","154.840"
"38","PC","James French","26","1:29.434","1:06:26.351","Green","Track","3.406","11.957","0.540","13.142","10.168","9.129","0.547","13.507","10.335","10.213","2.256","4.234","146.465","148.330"
"8","PC","Alex Popow","30","1:28.551","1:06:32.372","Green","Track","3.395","12.128","0.536","12.990","10.111","9.180","0.544","13.159","10.119","9.953","2.253","4.183","147.558","149.148"
"23","GTD","Mario Farnbacher","28","1:32.537","1:06:36.225","Green","Track","3.725","12.792","0.566","13.715","10.601","9.605","0.566","13.779","10.296","10.105","2.373","4.414","139.737","143.350"
"85","PC","Stephen Simpson","31","1:29.673","1:06:36.839","Green","Track","3.337","12.140","0.547","13.564","10.370","9.243","0.546","13.476","10.179","9.817","2.243","4.211","144.590","148.601"
"48","GTD","Bryan Sellers","28","1:31.489","1:06:40.352","Green","Track","3.367","12.862","0.570","13.423","10.257","9.725","0.569","13.394","10.432","10.062","2.395","4.433","138.756","142.595"
"44","GTD","Andy Lally","26","1:34.001","1:06:47.179","Green","Track","3.545","12.712","0.573","13.964","10.747","9.829","0.577","13.778","10.542","10.753","2.451","4.530","138.030","140.618"
"63","GTD","Christina Nielsen","28","1:34.271","1:06:49.514","Green","Track","3.511","13.500","0.570","13.809","10.733","9.715","0.565","13.968","10.643","10.470","2.385","4.402","138.756","143.604"
"96","GTD","Bret Curtis","29","1:34.184","1:06:55.735","Green","Track","3.364","12.980","0.575","13.970","10.713","9.970","0.577","14.027","10.642","10.418","2.448","4.500","137.549","140.618"
"70","P","Tom Long","2","4:02.095","1:06:56.624","Green","Pit","3.793","12.692","0.638","15.078","11.123","9.187","0.586","14.447","10.694","10.958","6.070","146.829","123.967","138.458"
"54","PC","Jonathan Bennett","29","1:29.629","1:07:00.817","Green","Track","3.388","12.118","0.544","13.348","10.263","9.209","0.547","13.381","10.352","10.023","2.254","4.202","145.388","148.330"
"5","P","Christian Fittipaldi","29","1:24.421","1:07:10.467","Green","Track","3.031","11.260","0.519","12.777","9.606","8.891","0.530","12.840","9.635","9.184","2.134","4.014","152.391","153.087"
"52","PC","Tom Kimber-Smith","33","1:40.889","1:07:12.748","Green","Pit","3.327","12.110","0.538","13.256","10.171","9.127","0.546","13.507","10.490","10.367","5.945","11.505","147.009","148.601"
"31","P","Eric Curran","33","1:27.009","1:07:16.894","Green","Track","3.171","11.373","0.517","13.069","9.878","8.878","0.541","13.313","9.797","10.052","2.281","4.139","152.980","149.975"
"27","GTD","Cedric Sbirrazzuoli","30","1:31.948","1:07:23.912","Green","Track","3.420","12.640","0.567","13.476","10.371","9.848","0.574","13.352","10.455","10.384","2.405","4.456","139.490","141.353"
"6","GTD","Andrew Davis","26","1:32.331","1:07:30.232","Green","Track","3.488","12.879","0.575","13.496","10.300","9.882","0.579","13.474","10.304","10.409","2.439","4.506","137.549","140.132"
"88","PC","Mark Kvamme","29","1:50.421","1:07:40.028","Green","Track","11.513","16.716","0.599","15.330","11.125","9.691","0.615","14.893","11.120","11.348","2.476","4.995","132.038","131.929"
"16","GTD","Corey Lewis","27","1:35.351","1:07:40.282","Green","Track","3.425","12.993","0.571","13.817","10.507","9.839","0.569","13.823","11.115","11.482","2.438","4.772","138.513","142.595"
"60","P","Katherine Legge","23","1:41.459","1:07:42.591","Green","Track","9.584","15.273","0.593","14.651","10.822","9.213","0.535","13.989","10.365","10.069","2.243","4.122","133.374","151.657"
"9","GTD","Matt Bell","25","1:33.286","1:07:54.571","Green","Track","3.422","12.970","0.574","13.515","10.510","9.901","0.580","13.838","10.437","10.513","2.475","4.551","137.789","139.890"
"8","PC","Alex Popow","31","1:28.953","1:08:01.325","Green","Track","3.219","12.100","0.537","12.961","10.039","9.290","0.544","13.135","10.146","10.433","2.316","4.233","147.283","149.148"
"22","GTD","Cooper MacNeil","32","2:40.333","1:08:02.980","Green","Track","50.505","16.710","0.689","17.232","12.405","10.319","0.661","17.376","12.169","13.748","2.916","5.603","114.791","122.748"
"85","PC","Stephen Simpson","32","1:29.277","1:08:06.116","Green","Track","3.290","12.080","0.548","13.597","10.353","9.318","0.549","13.367","10.104","9.650","2.231","4.190","144.326","147.789"
"23","GTD","Mario Farnbacher","29","1:42.965","1:08:19.190","Green","Pit","3.435","12.554","0.565","14.237","10.604","9.754","0.568","13.735","10.256","10.429","5.128","11.700","139.984","142.846"
"44","GTD","John Potter","27","1:34.432","1:08:21.611","Green","Track","3.525","13.170","0.579","13.928","10.696","9.852","0.579","13.957","10.548","10.650","2.431","4.517","136.599","140.132"
"96","GTD","Bret Curtis","30","1:34.427","1:08:30.162","Green","Track","3.474","12.831","0.572","13.856","10.852","9.929","0.577","14.027","10.811","10.526","2.453","4.519","138.271","140.618"
"54","PC","Jonathan Bennett","30","1:29.707","1:08:30.524","Green","Track","3.312","12.319","0.544","13.234","10.299","9.196","0.545","13.296","10.431","10.004","2.270","4.257","145.388","148.874"
"97","GTD","Markus Palttala","31","2:51.065","1:08:33.249","Green","Track","66.198","17.124","0.729","16.701","12.062","10.114","0.631","15.313","11.668","13.375","2.507","4.643","108.492","128.584"
"63","GTD","Christina Nielsen","29","1:44.698","1:08:34.212","Green","Pit","3.414","12.822","0.565","13.858","10.645","9.687","0.567","13.997","10.672","11.040","6.078","11.353","139.984","143.098"
"73","GTD","Jorg Bergmeister","28","2:53.988","1:08:37.913","Green","Pit","3.524","12.664","0.565","14.249","10.682","9.677","0.565","13.440","10.374","10.764","6.787","80.697","139.984","143.604"
"70","P","Tom Long","3","1:41.969","1:08:38.593","Green","Track","9.489","14.701","0.587","15.212","10.783","9.102","0.577","14.044","10.600","10.367","2.255","4.252","134.737","140.618"
"31","P","Eric Curran","34","1:25.915","1:08:42.809","Green","Track","3.240","11.433","0.520","13.002","9.841","8.932","0.538","13.093","9.697","9.427","2.155","4.037","152.098","150.811"
"5","P","Christian Fittipaldi","30","1:39.418","1:08:49.885","Green","Pit","3.093","11.309","0.517","13.416","10.566","9.003","0.537","13.277","9.908","10.538","5.856","11.398","152.980","151.092"
"27","GTD","Cedric Sbirrazzuoli","31","1:31.521","1:08:55.433","Green","Track","3.409","12.468","0.566","13.450","10.423","9.754","0.572","13.287","10.361","10.331","2.423","4.477","139.737","141.847"
"6","GTD","Andrew Davis","27","1:32.489","1:09:02.721","Green","Track","3.396","12.714","0.573","13.624","10.472","9.862","0.577","13.563","10.428","10.303","2.455","4.522","138.030","140.618"
"60","P","Katherine Legge","24","1:29.741","1:09:12.332","Green","Track","3.297","12.394","0.533","13.517","10.155","9.034","0.542","13.688","10.368","9.873","2.226","4.114","148.388","149.698"
"16","GTD","Corey Lewis","28","1:33.922","1:09:14.204","Green","Track","3.835","12.884","0.569","13.706","10.468","9.792","0.601","14.261","10.570","10.419","2.391","4.426","139.000","135.002"
"88","PC","Mark Kvamme","30","1:38.432","1:09:18.460","Green","Track","4.216","13.810","0.559","14.819","10.923","9.525","0.580","14.625","10.909","11.112","2.389","4.965","141.486","139.890"
"9","GTD","Matt Bell","26","1:32.566","1:09:27.137","Green","Track","3.396","12.886","0.575","13.506","10.341","9.897","0.581","13.456","10.327","10.509","2.516","4.576","137.549","139.650"
"8","PC","Alex Popow","32","1:28.131","1:09:29.456","Green","Track","3.203","12.140","0.537","12.891","10.142","9.152","0.542","13.103","10.004","9.948","2.279","4.190","147.283","149.698"
"85","PC","Stephen Simpson","33","1:27.980","1:09:34.096","Green","Track","3.243","11.856","0.546","13.288","10.039","9.261","0.547","13.182","9.944","9.664","2.223","4.187","144.855","148.330"
"22","GTD","Cooper MacNeil","33","1:43.151","1:09:46.131","Green","Track","4.263","14.074","0.618","15.331","11.594","9.862","0.618","15.692","11.911","12.065","2.525","4.598","127.979","131.289"
"44","GTD","John Potter","28","1:33.890","1:09:55.501","Green","Track","3.526","12.882","0.576","13.833","10.518","9.821","0.577","13.954","10.558","10.674","2.446","4.525","137.311","140.618"
"54","PC","Jonathan Bennett","31","1:31.038","1:10:01.562","Green","Track","3.505","12.779","0.549","13.477","10.306","9.213","0.550","13.637","10.501","10.057","2.257","4.207","144.064","147.521"
"10","P","Ricky Taylor","28","7:45.115","1:10:02.665","Green","Track","373.969","16.703","0.603","14.551","10.435","9.090","0.541","13.198","9.952","9.803","2.194","4.076","131.162","149.975"
"96","GTD","Bret Curtis","31","1:36.918","1:10:07.080","Green","Track","3.535","13.208","0.580","14.531","11.109","10.052","0.612","14.564","10.962","10.735","2.491","4.539","136.364","132.576"
"70","P","Tom Long","4","1:30.736","1:10:09.329","Green","Track","3.442","12.044","0.531","13.818","10.444","9.077","0.538","13.914","10.428","10.131","2.233","4.136","148.947","150.811"
"31","P","Eric Curran","35","1:26.806","1:10:09.615","Green","Track","3.121","11.403","0.516","13.165","9.793","8.858","0.528","13.265","10.023","9.918","2.169","4.047","153.277","153.667"
"97","GTD","Markus Palttala","32","1:38.237","1:10:11.486","Green","Track","3.858","13.585","0.584","14.419","11.079","9.960","0.583","14.090","10.824","12.299","2.445","4.511","135.430","139.170"
"33","GTD","Jeroen Bleekemolen","28","4:31.685","1:10:15.367","Green","Track","174.439","15.685","0.816","16.853","11.576","9.748","0.566","14.062","10.698","10.451","2.395","4.396","96.925","143.350"
"9","GTD","Matt Bell","27","4:14.999","1:13:42.136","Green","Pit","3.477","12.704","0.574","13.736","10.645","9.902","0.578","15.978","10.799","10.824","7.081","158.701","137.789","140.374"
"16","GTD","Corey Lewis","29","4:51.959","1:14:06.163","Green","Pit","3.415","12.718","0.567","13.601","10.311","9.777","0.571","27.449","11.612","11.546","6.604","183.788","139.490","142.095"
"55","P","Jonathan Bomarito","26","8:34.025","1:14:09.190","Green","Pit","3.318","11.708","0.536","13.243","10.281","9.001","0.543","13.456","10.119","10.461","6.098","425.261","147.558","149.422"
"48","GTD","Bryan Sellers","29","7:40.581","1:14:20.933","Green","Pit","3.757","13.063","0.571","14.748","10.897","9.805","0.627","14.801","11.230","10.939","6.771","363.372","138.513","129.404"
"54","PC","Jonathan Bennett","32","4:31.882","1:14:33.444","Green","Pit","3.417","12.203","0.541","14.238","12.574","13.228","0.989","20.893","12.739","11.601","8.176","161.283","146.194","82.039"
"88","PC","Mark Kvamme","31","5:22.149","1:14:40.609","Green","Pit","3.713","12.769","0.552","14.031","10.645","9.542","0.556","132.412","13.258","12.571","7.873","104.227","143.281","145.929"
"8","PC","Alex Popow","33","5:14.323","1:14:43.779","Green","Pit","3.353","11.841","0.532","13.096","11.694","9.205","0.638","18.652","11.920","13.482","8.802","211.108","148.667","127.173"
"70","P","Tom Long","5","4:41.680","1:14:51.009","Green","Pit","3.377","11.926","0.528","14.905","12.026","10.483","0.844","19.174","12.389","11.897","7.794","176.337","149.793","96.133"
"85","PC","Stephen Simpson","34","5:25.500","1:14:59.596","Green","Track","105.180","18.477","0.556","14.158","10.741","9.265","0.552","13.926","10.278","9.992","2.235","4.199","142.250","146.986"
"10","P","Ricky Taylor","29","4:58.637","1:15:01.302","Green","Track","90.445","14.269","0.534","14.060","11.408","9.123","0.530","13.084","9.816","9.636","2.224","4.115","148.110","153.087"
"27","GTD","Cedric Sbirrazzuoli","32","6:10.001","1:15:05.434","Green","Pit","3.694","13.456","0.576","14.518","10.696","9.863","0.574","14.282","10.818","11.260","7.551","272.713","137.311","141.353"
"52","PC","Robert Alon","34","7:54.486","1:15:07.234","Green","Track","13.638","114.821","0.594","15.503","12.689","9.747","0.618","14.739","10.930","10.985","2.336","4.387","133.150","131.289"
"6","GTD","Andrew Davis","28","6:04.538","1:15:07.259","Green","Pit","3.375","12.672","0.572","13.610","10.519","9.861","0.577","13.545","10.349","10.531","7.773","271.154","138.271","140.618"
"22","GTD","Cooper MacNeil","34","5:22.108","1:15:08.239","Green","Track","104.928","15.089","0.592","15.322","12.514","10.004","0.609","14.664","10.960","11.327","2.461","4.490","133.600","133.229"
"5","P","Christian Fittipaldi","31","6:21.152","1:15:11.037","Green","Track","291.396","14.515","0.571","14.108","10.562","8.951","0.567","13.479","10.563","10.074","2.231","4.135","138.513","143.098"
"33","GTD","Jeroen Bleekemolen","29","4:56.119","1:15:11.486","Green","Track","78.778","15.723","0.571","14.385","10.855","9.808","0.653","15.421","11.512","11.045","2.408","4.547","138.513","124.252"
"73","GTD","Patrick Lindsey","29","6:34.773","1:15:12.686","Green","Track","74.955","15.379","0.597","14.492","10.828","9.874","0.659","15.214","12.076","10.935","2.388","4.445","132.481","123.120"
"23","GTD","Mario Farnbacher","30","6:56.158","1:15:15.348","Green","Track","92.477","15.562","0.603","15.045","11.513","9.804","0.647","14.841","15.432","13.336","2.467","4.503","131.162","125.404"
"63","GTD","Alessandro Balzan","30","6:41.975","1:15:16.187","Green","Track","309.569","15.218","0.574","14.130","10.883","9.668","0.566","13.673","10.411","10.475","2.401","4.407","137.789","143.350"
"90","P","Marc Goossens","24","8:57.735","1:15:23.093","Green","Track","439.947","16.426","0.669","15.797","11.329","9.245","0.619","14.948","11.375","10.587","2.291","4.502","118.223","131.077"
"96","GTD","Bret Curtis","32","5:23.662","1:15:30.742","Green","Track","105.018","15.835","0.612","16.122","11.952","10.196","0.582","15.253","11.440","11.503","2.557","4.645","129.234","139.410"
"97","GTD","Markus Palttala","33","5:20.883","1:15:32.369","Green","Track","104.308","14.865","0.586","14.624","10.875","9.911","0.592","14.336","11.126","10.640","2.442","4.504","134.967","137.055"
"9","GTD","Matt Bell","28","1:52.172","1:15:34.308","Green","Track","11.416","16.926","0.606","15.555","11.420","10.230","0.601","14.433","12.039","11.881","2.499","4.566","130.513","135.002"
"38","PC","James French","27","9:21.660","1:15:48.011","Green","Pit","3.844","12.661","0.591","14.542","10.373","9.140","0.553","13.925","10.653","12.342","7.650","465.386","133.826","146.720"
"16","GTD","Spencer Pumpelly","30","1:42.863","1:15:49.026","Green","Track","9.787","14.947","0.577","14.517","10.973","9.793","0.573","13.838","10.540","10.415","2.428","4.475","137.073","141.599"
"55","P","Tristan Nunez","27","1:44.396","1:15:53.586","Green","Track","9.593","17.402","0.588","14.880","10.929","9.079","0.543","14.037","10.520","10.358","2.233","4.234","134.508","149.422"
"48","GTD","Bryan Sellers","30","1:41.885","1:16:02.818","Green","Track","9.410","14.532","0.586","14.394","10.818","9.942","0.582","13.801","10.538","10.299","2.455","4.528","134.967","139.410"
"54","PC","Jonathan Bennett","33","1:39.420","1:16:12.864","Green","Track","9.563","13.888","0.554","13.780","10.531","9.254","0.551","13.811","10.469","10.505","2.287","4.227","142.763","147.253"
"8","PC","Alex Popow","34","1:44.161","1:16:27.940","Green","Track","11.172","14.571","0.623","14.987","11.031","9.231","0.591","13.950","10.673","10.840","2.273","4.219","126.952","137.287"
"10","P","Ricky Taylor","30","1:27.597","1:16:28.899","Green","Track","3.070","11.604","0.524","13.140","10.509","8.926","0.526","12.925","10.386","9.720","2.194","4.073","150.937","154.252"
"88","PC","Mark Kvamme","32","1:51.089","1:16:31.698","Green","Track","10.217","17.876","0.588","15.154","11.081","10.069","0.688","15.423","11.372","11.210","2.410","5.001","134.508","117.931"
"85","PC","Stephen Simpson","35","1:34.001","1:16:33.597","Green","Track","3.187","12.196","0.548","13.696","10.558","9.723","0.596","14.499","12.368","10.193","2.248","4.189","144.326","136.135"
"60","P","Katherine Legge","25","7:21.342","1:16:33.674","Green","Pit","3.024","11.809","0.532","12.761","9.762","9.125","0.531","110.832","13.412","11.820","7.814","249.920","148.667","152.799"
"70","P","Tom Long","6","1:45.985","1:16:36.994","Green","Track","9.482","15.821","0.745","16.016","11.594","9.195","0.551","14.263","10.971","10.817","2.266","4.264","106.162","147.253"
"5","P","Christian Fittipaldi","32","1:29.124","1:16:40.161","Green","Track","3.196","11.416","0.521","13.762","10.419","8.865","0.566","13.867","10.345","9.940","2.169","4.058","151.806","143.350"
"52","PC","Robert Alon","35","1:35.381","1:16:42.615","Green","Track","3.624","12.552","0.574","14.621","10.931","9.376","0.589","15.333","10.524","10.708","2.302","4.247","137.789","137.753"
"33","GTD","Jeroen Bleekemolen","30","1:32.300","1:16:43.786","Green","Track","3.442","12.686","0.558","13.615","10.359","9.574","0.557","13.996","10.490","10.254","2.386","4.383","141.740","145.667"
"22","GTD","Cooper MacNeil","35","1:36.428","1:16:44.667","Green","Track","3.675","12.866","0.565","14.480","11.606","9.743","0.569","14.169","10.695","11.199","2.420","4.441","139.984","142.595"
