"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"8","PC","Renger Van Der Zande","5","1:41.343","12:37.335","Green","Track","3.115","8.654","12.157","3.879","0.501","13.273","20.542","30.433","5.573","3.216","163.990"
"54","PC","Jonathan Bennett","5","1:42.320","12:39.092","Green","Track","3.089","8.617","12.107","3.873","0.501","13.639","21.204","30.603","5.495","3.192","163.990"
"85","PC","Stephen Simpson","3","1:43.096","12:43.650","Green","Track","3.133","8.490","12.151","3.898","0.503","14.063","21.046","30.912","5.644","3.256","163.338"
"88","PC","Mark Kvamme","5","1:40.873","12:45.559","Green","Track","3.082","8.342","12.052","3.869","0.500","13.267","20.804","30.356","5.405","3.196","164.318"
"97","GTD","Michael Marsal","4","3:25.034","12:50.902","Green","Pit","3.306","9.179","12.637","3.959","0.516","15.201","22.946","33.394","6.599","97.297","159.223"
"33","GTD","Jeroen Bleekemolen","5","1:48.514","12:57.443","Green","Track","3.281","9.243","12.919","4.049","0.520","14.321","22.273","32.427","6.041","3.440","157.998"
"25","GTLM","Bill Auberlen","3","1:46.364","12:57.488","Green","Track","3.232","9.007","12.780","4.025","0.520","14.074","21.504","32.050","5.794","3.378","157.998"
"62","GTLM","Toni Vilander","4","1:46.255","13:00.949","Green","Track","3.333","8.907","12.596","3.958","0.512","14.373","21.742","31.741","5.714","3.379","160.467"
"67","GTLM","Richard Westbrook","5","1:44.462","13:03.438","Green","Track","3.203","8.679","12.323","3.879","0.501","14.053","21.632","31.273","5.610","3.309","163.990"
"0","P","Gabby Chaves","1","13:03.877","13:03.877","Green","Pit","14.807","12.315","15.650","4.266","0.640","17.012","25.150","35.622","9.871","338.004","128.374"
"911","GTLM","Nick Tandy","5","1:53.454","13:06.737","Green","Track","3.754","9.255","12.714","4.246","0.642","15.674","23.304","34.609","5.846","3.410","127.974"
"100","GTLM","Lucas Luhr","4","1:45.082","13:07.260","Green","Track","3.234","8.823","12.630","3.962","0.510","13.703","21.413","31.705","5.727","3.375","161.096"
"96","GTD","Jens Klingmann","4","1:48.254","13:08.734","Green","Track","3.214","9.175","12.730","3.947","0.509","14.062","21.791","33.402","5.966","3.458","161.413"
"90","P","Ryan Dalziel","5","1:38.963","13:09.881","Green","Track","3.051","8.385","11.798","3.738","0.483","13.205","20.124","29.711","5.341","3.127","170.102"
"50","P","Byron DeFoor","4","1:47.958","13:21.093","Green","Track","3.213","9.180","12.612","3.914","0.519","14.999","22.505","31.711","6.014","3.291","158.303"
"68","GTLM","Daniel Serra","7","1:45.177","13:24.484","Green","Track","3.233","8.676","12.568","3.966","0.512","13.777","21.546","31.725","5.787","3.387","160.467"
"55","P","Tristan Nunez","5","1:52.591","13:27.794","Green","Pit","3.010","8.419","11.509","3.711","0.486","13.465","20.150","29.665","6.147","16.029","169.052"
"10","P","Jordan Taylor","6","1:37.343","13:32.060","Green","Track","3.005","8.293","11.720","3.732","0.483","12.527","19.832","29.366","5.258","3.127","170.102"
"5","P","Joao Barbosa","8","1:40.857","13:43.328","Green","Track","3.017","9.341","11.964","3.718","0.477","12.802","21.299","29.739","5.362","3.138","172.241"
"44","GTD","Andy Lally","7","1:46.916","13:53.165","Green","Track","3.273","8.840","12.790","4.021","0.517","14.230","21.917","32.078","5.798","3.452","158.915"
"52","PC","Robert Alon","4","1:45.405","13:53.310","Green","Track","3.154","8.832","12.345","3.925","0.540","14.375","22.381","31.021","5.605","3.227","152.146"
"6","GTD","Robin Liddell","4","2:06.885","13:56.620","Green","Track","14.559","10.439","14.948","4.158","0.532","16.291","23.708","32.906","5.895","3.449","154.434"
"60","P","Oswaldo Negri","6","1:40.814","13:57.408","Green","Track","3.012","8.382","11.677","3.682","0.479","13.276","20.407","30.780","5.879","3.240","171.522"
"27","GTD","Cedric Sbirrazzuoli","4","1:52.316","13:57.769","Green","Track","3.275","10.142","13.249","3.977","0.520","15.906","22.482","33.078","6.216","3.471","157.998"
"3","GTLM","Jan Magnussen","6","1:46.232","13:58.697","Green","Track","3.252","8.794","12.639","3.999","0.516","14.086","21.595","32.062","5.898","3.391","159.223"
"63","GTD","Christina Nielsen","5","2:11.013","14:05.320","Green","Pit","3.579","9.630","13.862","4.123","0.527","16.423","23.978","34.591","8.308","15.992","155.900"
"540","GTD","Nicky Catsburg","6","1:48.175","14:08.250","Green","Track","3.310","9.005","12.810","4.045","0.521","14.266","22.240","32.622","5.909","3.447","157.695"
"16","GTD","Corey Lewis","7","1:48.422","14:09.725","Green","Track","3.235","8.965","12.547","3.864","0.494","14.587","22.426","32.784","6.077","3.443","166.314"
"4","GTLM","Tommy Milner","6","1:47.018","14:09.916","Green","Track","3.235","9.000","12.742","4.011","0.517","13.752","21.764","32.802","5.816","3.379","158.915"
"70","P","Tom Long","5","1:41.466","14:10.084","Green","Track","3.008","8.389","11.601","3.724","0.482","14.522","20.926","30.140","5.570","3.104","170.455"
"20","PC","Matthew McMurry","6","1:42.348","14:14.917","Green","Track","3.096","8.360","12.296","3.902","0.501","13.871","20.713","30.937","5.472","3.200","163.990"
"48","GTD","Bryan Sellers","7","1:49.878","14:16.320","Green","Track","3.247","8.982","12.626","3.935","0.509","15.676","22.405","32.964","6.103","3.431","161.413"
"912","GTLM","Earl Bamber","5","1:49.257","14:19.126","Green","Track","3.399","9.121","12.613","4.034","0.541","14.806","22.844","32.761","5.759","3.379","151.865"
"8","PC","Renger Van Der Zande","6","1:42.120","14:19.455","Green","Track","3.106","8.438","11.964","3.829","0.495","13.482","21.408","30.594","5.596","3.208","165.978"
"54","PC","Jonathan Bennett","6","1:42.545","14:21.637","Green","Track","3.078","8.454","12.066","3.881","0.499","13.632","21.598","30.584","5.546","3.207","164.647"
"9","GTD","Lawson Aschenbach","5","1:47.995","14:23.839","Green","Track","3.272","8.845","12.762","3.979","0.516","14.817","22.120","32.306","5.928","3.450","159.223"
"88","PC","Mark Kvamme","6","1:41.336","14:26.895","Green","Track","3.081","8.389","12.012","3.856","0.497","13.308","20.619","30.936","5.448","3.190","165.310"
"22","GTD","Leh Keen","6","2:04.426","14:27.185","Green","Pit","3.296","9.409","12.747","3.964","0.522","15.071","22.766","33.279","7.466","15.906","157.393"
"85","PC","Stephen Simpson","4","1:50.506","14:34.156","Green","Track","3.113","8.612","12.170","3.903","0.503","17.554","23.986","31.804","5.636","3.225","163.338"
"25","GTLM","Bill Auberlen","4","1:44.795","14:42.283","Green","Track","3.236","8.759","12.656","4.010","0.519","13.800","21.474","31.259","5.723","3.359","158.303"
"33","GTD","Jeroen Bleekemolen","6","1:48.372","14:45.815","Green","Track","3.316","9.259","12.776","4.004","0.514","14.172","22.279","32.438","6.099","3.515","159.843"
"62","GTLM","Toni Vilander","5","1:45.325","14:46.274","Green","Track","3.239","8.766","12.612","3.967","0.512","13.946","21.468","31.674","5.764","3.377","160.467"
"90","P","Ryan Dalziel","6","1:43.439","14:53.320","Red","Track","3.042","8.306","12.278","3.727","0.480","14.067","21.564","31.005","5.736","3.234","171.165"
"911","GTLM","Nick Tandy","6","1:47.751","14:54.488","Red","Track","3.318","8.825","12.605","3.974","0.521","15.191","21.966","32.088","5.855","3.408","157.695"
"97","GTD","Michael Marsal","5","2:05.408","14:56.310","Red","Track","14.459","11.311","14.271","4.166","0.539","15.281","23.348","32.588","6.010","3.435","152.429"
"67","GTLM","Richard Westbrook","6","1:56.893","15:00.331","Red","Pit","3.166","8.561","12.242","3.857","0.497","13.772","21.218","31.250","6.726","15.604","165.310"
"10","P","Jordan Taylor","7","1:53.926","15:25.986","Red","Pit","3.017","8.195","11.703","3.716","0.480","12.505","20.372","29.647","8.346","15.945","171.165"
"100","GTLM","Lucas Luhr","5","2:22.075","15:29.335","Red","Pit","3.267","8.742","12.459","3.987","0.587","17.448","26.172","46.101","11.111","12.201","139.964"
"68","GTLM","Daniel Serra","8","2:11.079","15:35.563","Red","Pit","3.245","8.640","12.526","3.953","0.510","15.887","24.604","36.859","9.219","15.636","161.096"
"5","P","Joao Barbosa","9","1:55.087","15:38.415","Red","Pit","3.028","8.167","11.578","3.667","0.475","12.542","20.070","29.786","9.791","15.983","172.967"
"52","PC","Robert Alon","5","1:58.197","15:51.507","Red","Pit","3.164","8.844","12.068","3.868","0.502","13.942","21.464","31.111","6.783","16.451","163.664"
"44","GTD","Andy Lally","8","2:02.777","15:55.942","Red","Pit","3.387","9.299","12.776","4.016","0.519","14.228","22.426","33.636","6.833","15.657","158.303"
"60","P","Oswaldo Negri","7","2:01.227","15:58.635","Red","Pit","3.205","8.504","12.341","3.826","0.494","13.334","21.050","34.332","8.209","15.932","166.314"
"6","GTD","Robin Liddell","5","2:03.278","15:59.898","Red","Pit","3.283","8.842","12.669","3.957","0.510","14.713","22.153","33.674","7.724","15.753","161.096"
"3","GTLM","Jan Magnussen","7","2:05.791","16:04.488","Red","Pit","3.258","8.764","12.534","3.924","0.508","14.314","23.351","34.866","8.589","15.683","161.730"
"70","P","Tom Long","6","1:56.141","16:06.225","Red","Pit","3.033","8.541","11.663","3.772","0.490","13.516","20.980","30.473","7.713","15.960","167.672"
"4","GTLM","Tommy Milner","7","2:06.820","16:16.736","Red","Pit","3.270","9.518","12.900","4.021","0.519","14.264","23.182","34.841","8.616","15.689","158.303"
"912","GTLM","Earl Bamber","6","2:03.216","16:22.342","Red","Pit","3.254","8.729","12.547","4.141","0.596","16.044","22.436","32.796","6.889","15.784","137.851"
"8","PC","Renger Van Der Zande","7","2:04.671","16:24.126","Red","Pit","3.154","8.705","12.564","4.072","0.637","16.307","22.799","33.065","7.399","15.969","128.978"
"54","PC","Jonathan Bennett","7","2:04.865","16:26.502","Red","Pit","3.091","8.442","12.043","3.883","0.583","15.956","23.328","32.892","8.767","15.880","140.925"
"9","GTD","Lawson Aschenbach","6","2:03.869","16:27.708","Red","Pit","3.274","8.771","12.677","3.963","0.513","14.449","22.554","33.361","8.556","15.751","160.154"
"88","PC","Mark Kvamme","7","2:02.911","16:29.806","Red","Pit","3.084","8.350","11.973","4.077","0.604","14.786","21.632","33.167","9.371","15.867","136.025"
"85","PC","Stephen Simpson","5","2:06.211","16:40.367","Red","Pit","3.133","8.558","14.119","4.508","0.618","15.958","22.988","33.009","7.428","15.892","132.944"
"25","GTLM","Bill Auberlen","5","2:03.340","16:45.623","Red","Pit","3.230","10.325","12.889","4.023","0.519","14.616","21.849","32.981","10.701","12.207","158.303"
"33","GTD","Jeroen Bleekemolen","7","2:04.929","16:50.744","Red","Pit","3.326","9.186","13.408","4.085","0.525","15.150","23.060","33.495","6.954","15.740","156.494"
"62","GTLM","Toni Vilander","6","2:08.081","16:54.355","Red","Pit","3.513","9.697","14.208","4.526","0.613","15.858","23.102","33.222","11.024","12.318","134.028"
"90","P","Ryan Dalziel","7","2:03.449","16:56.769","Red","Pit","3.194","8.671","11.843","3.873","0.562","15.166","21.682","33.912","8.796","15.750","146.191"
"911","GTLM","Nick Tandy","7","2:06.875","17:01.363","Red","Pit","3.635","9.348","13.618","4.218","0.595","15.700","22.713","33.871","7.427","15.750","138.083"
"97","GTD","Michael Marsal","6","2:11.631","17:07.941","Red","Pit","3.783","10.079","14.454","4.482","0.580","16.489","24.774","33.330","7.983","15.677","141.654"
"2","P","Johannes van Overbeek","6","5:40.191","17:57.195","Green","Pit","3.016","8.287","11.590","3.663","0.529","13.886","21.063","30.888","6.698","240.571","155.310"
"0","P","Gabby Chaves","2","4:57.435","18:01.312","Green","Pit","14.831","10.692","14.007","3.948","0.572","15.483","23.973","32.323","9.408","172.198","143.635"
"96","GTD","Jens Klingmann","5","4:55.400","18:04.134","Green","Pit","3.307","8.871","12.737","4.004","0.514","14.462","22.109","32.705","7.379","189.312","159.843"
"38","PC","James French","6","5:52.948","18:09.084","Green","Pit","3.082","8.377","11.944","3.820","0.537","13.710","21.618","31.213","7.261","251.386","152.996"
"27","GTD","Cedric Sbirrazzuoli","5","4:14.346","18:12.115","Green","Pit","3.303","9.137","12.676","3.911","0.503","14.482","23.343","34.729","8.114","144.148","163.338"
"540","GTD","Nicky Catsburg","7","4:27.469","18:35.719","Green","Pit","3.319","8.978","12.747","4.029","0.520","14.389","24.803","34.586","8.269","155.829","157.998"
"50","P","Byron DeFoor","5","5:26.058","18:47.151","Green","Pit","3.195","9.028","12.076","3.799","0.496","14.489","22.295","32.185","8.466","220.029","165.643"
"100","GTLM","Lucas Luhr","6","3:39.812","19:09.147","Green","Track","115.223","9.299","13.117","4.078","0.528","14.360","22.082","31.965","5.766","3.394","155.604"
"912","GTLM","Earl Bamber","7","2:49.678","19:12.020","Green","Track","65.548","9.704","13.043","4.028","0.519","14.274","21.670","31.706","5.779","3.407","158.303"
"6","GTD","Robin Liddell","6","3:13.910","19:13.808","Green","Track","86.716","10.103","13.264","4.032","0.519","14.797","22.607","32.443","5.967","3.462","158.303"
"25","GTLM","Bill Auberlen","6","2:28.701","19:14.324","Green","Track","45.605","8.928","12.837","3.993","0.518","14.389","21.567","31.667","5.827","3.370","158.608"
"9","GTD","Lawson Aschenbach","7","2:50.257","19:17.965","Green","Track","61.662","9.607","14.088","4.453","0.577","15.637","22.400","32.455","5.928","3.450","142.390"
"97","GTD","Michael Marsal","7","2:11.346","19:19.287","Green","Track","25.163","9.251","12.917","4.007","0.517","15.070","22.395","32.539","6.048","3.439","158.915"
"31","P","Eric Curran","7","8:36.053","19:24.362","Green","Track","415.416","10.074","12.678","3.802","0.536","14.022","20.978","30.061","5.354","3.132","153.282"
"3","GTLM","Jan Magnussen","8","3:32.826","19:37.314","Green","Track","107.159","9.733","13.478","4.098","0.528","14.432","22.018","32.040","5.919","3.421","155.604"
"68","GTLM","Daniel Serra","9","4:07.641","19:43.204","Green","Track","138.877","11.882","13.114","4.009","0.524","14.770","22.239","32.907","5.908","3.411","156.792"
"66","GTLM","Joey Hand","5","8:37.931","19:46.089","Green","Track","408.572","11.584","14.099","4.042","0.537","15.663","22.314","31.917","5.850","3.353","152.996"
"22","GTD","Leh Keen","7","5:20.609","19:47.794","Green","Track","209.030","11.725","14.012","4.031","0.514","14.758","22.601","34.321","6.131","3.486","159.843"
"63","GTD","Christina Nielsen","6","5:43.971","19:49.291","Green","Track","230.129","12.003","14.394","4.091","0.561","15.968","23.699","33.297","6.333","3.496","146.451"
"23","GTD","Ian James","7","7:18.483","19:54.029","Green","Track","326.589","10.469","14.732","4.167","0.532","15.822","23.125","33.093","6.425","3.529","154.434"
"2","P","Johannes van Overbeek","7","2:00.511","19:57.706","Green","Track","14.649","9.944","12.849","3.905","0.617","15.990","21.797","31.961","5.613","3.186","133.159"
"16","GTD","Corey Lewis","8","5:51.331","20:01.056","Green","Pit","3.316","10.219","12.846","3.865","0.500","14.906","23.347","34.506","9.024","238.802","164.318"
"0","P","Gabby Chaves","3","1:59.957","20:01.269","Green","Track","14.794","9.816","13.277","3.851","0.548","14.980","22.170","31.392","5.913","3.216","149.925"
"96","GTD","Jens Klingmann","6","2:00.783","20:04.917","Green","Track","14.433","9.832","13.364","4.044","0.519","14.158","21.935","33.133","5.975","3.390","158.303"
"38","PC","James French","7","1:58.855","20:07.939","Green","Track","14.959","10.025","13.640","3.913","0.519","14.364","21.669","30.960","5.579","3.227","158.303"
"48","GTD","Bryan Sellers","8","5:53.094","20:09.414","Green","Pit","3.260","9.031","12.580","3.921","0.504","14.541","22.265","32.666","9.605","244.721","163.014"
"27","GTD","Cedric Sbirrazzuoli","6","2:01.000","20:13.115","Green","Track","15.029","9.331","13.006","3.972","0.509","14.378","22.593","32.695","6.054","3.433","161.413"
"10","P","Jordan Taylor","8","5:17.167","20:43.153","Green","Track","218.582","9.505","12.189","3.757","0.486","12.824","20.669","30.575","5.424","3.156","169.052"
"540","GTD","Nicky Catsburg","8","2:08.714","20:44.433","Green","Track","14.590","13.488","14.506","4.167","0.550","15.416","22.577","33.871","6.080","3.469","149.380"
"44","GTD","John Potter","9","4:50.003","20:45.945","Green","Track","168.187","12.164","15.375","4.281","0.590","18.296","25.195","35.868","6.487","3.560","139.253"
"4","GTLM","Tommy Milner","8","4:30.098","20:46.834","Green","Track","156.813","11.555","15.122","4.284","0.562","15.782","23.110","33.300","6.106","3.464","146.191"
"88","PC","Mark Kvamme","8","4:18.109","20:47.915","Green","Track","155.469","9.896","13.042","3.934","0.516","14.861","21.201","30.484","5.512","3.194","159.223"
"50","P","Byron DeFoor","6","2:03.708","20:50.859","Green","Track","15.195","11.495","13.984","3.979","0.521","15.031","22.466","31.905","5.889","3.243","157.695"
"100","GTLM","Lucas Luhr","7","1:44.888","20:54.035","Green","Track","3.265","8.754","12.613","4.012","0.519","13.818","21.290","31.549","5.689","3.379","158.303"
"20","PC","Matthew McMurry","7","6:39.998","20:54.915","Green","Pit","3.149","8.719","12.020","3.856","0.498","13.827","21.971","34.815","9.603","291.540","164.978"
"912","GTLM","Earl Bamber","8","1:45.631","20:57.651","Green","Track","3.261","8.712","12.741","4.014","0.518","13.912","21.454","31.863","5.762","3.394","158.608"
"911","GTLM","Nick Tandy","8","3:58.346","20:59.709","Green","Track","133.282","9.304","13.436","4.121","0.530","14.656","21.659","32.072","5.859","3.427","155.017"
"25","GTLM","Bill Auberlen","7","1:45.980","21:00.304","Green","Track","3.230","8.728","12.479","3.927","0.508","14.539","21.712","31.717","5.779","3.361","161.730"
"90","P","Ryan Dalziel","8","4:04.434","21:01.203","Green","Track","140.202","10.071","12.433","3.943","0.583","15.827","21.521","30.964","5.688","3.202","140.925"
"6","GTD","Robin Liddell","7","1:47.583","21:01.391","Green","Track","3.281","8.832","12.639","3.945","0.507","14.452","22.322","32.193","5.962","3.450","162.049"
"31","P","Eric Curran","8","1:40.121","21:04.483","Green","Track","3.043","8.341","11.742","3.726","0.480","13.139","20.847","30.290","5.388","3.125","171.165"
"9","GTD","Lawson Aschenbach","8","1:48.012","21:05.977","Green","Track","3.281","8.762","12.673","3.968","0.510","14.480","22.168","32.742","5.985","3.443","161.096"
"97","GTD","Michael Marsal","8","1:49.743","21:09.030","Green","Track","3.270","9.459","13.020","4.017","0.515","14.581","22.393","32.897","6.170","3.421","159.532"
"60","P","Oswaldo Negri","8","5:20.908","21:19.543","Green","Track","211.191","11.545","15.738","4.472","0.555","14.196","21.781","32.806","5.475","3.149","148.034"
"52","PC","Robert Alon","6","5:29.842","21:21.349","Green","Track","225.581","11.402","12.817","3.970","0.546","14.781","21.389","30.668","5.486","3.202","150.475"
"3","GTLM","Jan Magnussen","9","1:48.656","21:25.970","Green","Track","3.296","8.882","12.596","4.008","0.518","14.545","22.704","32.738","5.955","3.414","158.608"
"68","GTLM","Daniel Serra","10","1:45.642","21:28.846","Green","Track","3.276","8.653","12.548","3.988","0.514","13.787","21.698","31.742","6.006","3.430","159.843"
"85","PC","Stephen Simpson","6","4:48.561","21:28.928","Green","Track","179.688","10.021","12.736","3.907","0.532","14.477","23.756","34.675","5.569","3.200","154.434"
"66","GTLM","Joey Hand","6","1:45.363","21:31.452","Green","Track","3.237","8.766","12.435","3.920","0.505","14.087","21.511","31.752","5.812","3.338","162.691"
"22","GTD","Leh Keen","8","1:48.062","21:35.856","Green","Track","3.321","9.040","12.770","4.013","0.517","14.217","22.257","32.494","5.969","3.464","158.915"
"2","P","Johannes van Overbeek","8","1:41.191","21:38.897","Green","Track","3.082","8.327","11.734","3.772","0.486","13.688","20.414","30.223","6.189","3.276","169.052"
"63","GTD","Christina Nielsen","7","1:49.806","21:39.097","Green","Track","3.328","9.061","12.716","3.996","0.516","14.717","22.461","33.143","6.375","3.493","159.223"
"55","P","Tristan Nunez","6","8:15.748","21:43.542","Green","Track","394.886","10.721","12.809","3.741","0.495","13.536","20.597","29.906","5.887","3.170","165.978"
"23","GTD","Ian James","8","1:49.961","21:43.990","Green","Track","3.404","9.303","12.851","4.043","0.520","14.835","22.530","32.750","6.233","3.492","157.998"
"38","PC","James French","8","1:42.272","21:50.211","Green","Track","3.134","8.480","12.054","3.838","0.495","13.577","21.066","30.913","5.511","3.204","165.978"
"96","GTD","Jens Klingmann","7","1:47.298","21:52.215","Green","Track","3.247","8.833","12.543","3.948","0.509","13.928","21.683","33.233","5.977","3.397","161.413"
"27","GTD","Cedric Sbirrazzuoli","7","1:48.180","22:01.295","Green","Track","3.256","9.142","12.733","3.951","0.507","14.225","22.453","32.453","6.028","3.432","162.049"
"16","GTD","Corey Lewis","9","2:02.495","22:03.551","Green","Track","14.981","10.575","13.253","3.949","0.505","14.732","22.480","32.648","5.954","3.418","162.691"
"33","GTD","Jeroen Bleekemolen","8","5:14.530","22:05.274","Green","Track","207.110","10.151","13.115","4.038","0.518","14.685","22.552","32.829","6.078","3.454","158.608"
"54","PC","Jonathan Bennett","8","5:43.008","22:09.510","Green","Track","241.776","9.688","12.489","3.919","0.505","13.958","21.335","30.568","5.560","3.210","162.691"
"73","GTD","Jorg Bergmeister","6","9:41.273","22:10.216","Green","Pit","3.639","10.167","13.588","4.287","0.622","16.032","27.527","36.817","7.852","460.742","132.089"
"48","GTD","Bryce Miller","9","2:10.109","22:19.523","Green","Track","14.594","11.408","15.071","4.231","0.566","17.139","23.541","0.000","0.000","0.000","145.157"
"10","P","Jordan Taylor","9","1:37.635","22:20.788","Green","Track","3.041","8.224","11.684","3.724","0.483","12.455","20.081","0.000","0.000","0.000","170.102"
"88","PC","Mark Kvamme","9","1:42.908","22:30.823","Green","Track","3.125","8.493","12.553","3.897","0.000","13.735","21.153","0.000","0.000","0.000","0.000"
"540","GTD","Nicky Catsburg","9","1:48.065","22:32.498","Green","Track","3.355","9.014","12.767","4.036","0.522","14.108","22.036","0.000","0.000","0.000","157.393"
"62","GTLM","Toni Vilander","7","5:38.517","22:32.872","Green","Track","233.268","9.668","13.053","4.016","0.000","14.426","22.609","0.000","0.000","0.000","0.000"
"4","GTLM","Tommy Milner","9","1:48.145","22:34.979","Green","Track","3.403","9.117","12.644","4.126","0.000","14.914","22.149","0.000","0.000","0.000","0.000"
"50","P","Byron DeFoor","7","1:46.010","22:36.869","Green","Track","3.181","8.914","12.019","3.819","0.000","14.343","22.631","0.000","0.000","0.000","0.000"
"100","GTLM","Lucas Luhr","8","1:45.832","22:39.867","Green","Track","3.249","8.702","12.603","3.984","0.515","13.854","21.402","0.000","0.000","0.000","159.532"
"44","GTD","John Potter","10","1:55.091","22:41.036","Green","Track","3.418","9.443","13.063","4.085","0.000","16.343","23.899","0.000","0.000","0.000","0.000"
"90","P","Ryan Dalziel","9","1:41.228","22:42.431","Green","Track","3.089","8.378","11.950","3.746","0.000","13.098","20.453","0.000","0.000","0.000","0.000"
"912","GTLM","Earl Bamber","9","1:44.885","22:42.536","Green","Track","3.248","8.625","12.567","3.982","0.000","13.777","21.395","0.000","0.000","0.000","0.000"
"31","P","Eric Curran","9","1:40.882","22:45.365","Green","Track","3.027","8.318","11.656","3.672","0.000","13.573","20.765","0.000","0.000","0.000","0.000"
"25","GTLM","Bill Auberlen","8","1:45.231","22:45.535","Green","Track","3.237","8.691","12.482","3.955","0.000","14.055","21.696","0.000","0.000","0.000","0.000"
"911","GTLM","Nick Tandy","9","1:47.343","22:47.052","Green","Track","3.316","8.840","12.715","4.019","0.000","14.972","21.664","0.000","0.000","0.000","0.000"
"6","GTD","Robin Liddell","8","1:47.252","22:48.643","Green","Track","3.271","8.842","12.614","3.937","0.000","14.516","22.182","0.000","0.000","0.000","0.000"
"8","PC","Renger Van Der Zande","8","6:26.895","22:51.021","Green","Pit","270.384","9.511","13.064","4.101","0.530","14.314","21.150","0.000","0.000","0.000","155.017"
"9","GTD","Lawson Aschenbach","9","1:47.342","22:53.319","Green","Track","3.266","9.046","12.761","3.960","0.000","14.427","21.739","0.000","0.000","0.000","0.000"
"20","PC","Matthew McMurry","8","1:58.341","22:53.256","Green","Track","14.758","10.674","12.571","3.871","0.000","14.185","21.532","0.000","0.000","0.000","0.000"
"97","GTD","Michael Marsal","9","1:48.183","22:57.213","Green","Track","3.284","9.105","12.567","3.951","0.000","14.744","22.209","0.000","0.000","0.000","0.000"
"60","P","Oswaldo Negri","9","1:38.527","22:58.070","Green","Track","3.040","7.999","11.669","3.756","0.489","12.795","20.371","0.000","0.000","0.000","168.015"
"52","PC","Robert Alon","7","1:42.652","23:04.001","Green","Track","3.114","8.405","12.036","3.853","0.499","13.541","21.952","0.000","0.000","0.000","164.647"
"67","GTLM","Richard Westbrook","7","8:09.521","23:09.852","Green","Track","3.270","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"85","PC","Stephen Simpson","7","1:41.623","23:10.551","Green","Track","3.140","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","10","1:46.182","23:12.152","Green","Track","3.278","8.830","12.629","4.007","0.519","14.130","21.558","0.000","0.000","3.408","158.303"
"66","GTLM","Joey Hand","7","1:46.899","23:18.351","Green","Track","3.208","8.581","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2","P","Johannes van Overbeek","9","1:41.272","23:20.169","Green","Track","3.070","8.241","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"68","GTLM","Daniel Serra","11","1:51.406","23:20.252","Green","Track","3.266","8.708","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"5","P","Joao Barbosa","10","7:44.324","23:22.739","Green","Pit","341.637","10.850","13.199","3.779","0.490","13.827","24.163","0.000","0.000","0.000","167.672"
"55","P","Tristan Nunez","7","1:40.652","23:24.194","Green","Track","3.009","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"63","GTD","Christina Nielsen","8","1:51.711","23:30.808","Green","Track","3.310","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"38","PC","James French","9","1:43.307","23:33.518","Green","Track","3.165","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"23","GTD","Ian James","9","1:49.648","23:33.638","Green","Track","3.334","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"96","GTD","Jens Klingmann","8","1:46.747","23:38.962","Green","Track","3.250","8.943","12.598","3.964","0.513","0.000","0.000","32.454","5.959","3.365","160.154"
"22","GTD","Leh Keen","9","2:06.648","23:42.504","Green","Pit","0.000","0.000","12.792","4.023","0.519","17.289","22.496","33.561","7.665","15.985","158.303"
"16","GTD","Corey Lewis","10","1:48.318","23:51.869","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","0.000","32.564","6.226","3.431","0.000"
"54","PC","Jonathan Bennett","9","1:43.108","23:52.618","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","0.000","31.375","5.620","3.195","0.000"
"33","GTD","Jeroen Bleekemolen","9","1:49.575","23:54.849","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","0.000","33.979","6.072","3.440","0.000"
"70","P","Ben Devlin","7","7:48.861","23:55.086","Green","Pit","319.403","14.372","17.878","5.018","0.745","20.406","26.512","37.167","8.907","18.453","110.281"
"48","GTD","Bryce Miller","10","1:51.260","24:10.783","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","22.900","33.751","6.011","3.432","0.000"
"88","PC","Mark Kvamme","10","1:40.177","24:11.000","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","20.535","30.090","5.412","3.165","0.000"
"10","P","Jordan Taylor","10","1:51.521","24:12.309","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","29.989","9.406","12.356","0.000"
"62","GTLM","Toni Vilander","8","1:46.478","24:19.350","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","21.434","32.293","5.806","3.363","0.000"
