"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"48","GTD","Bryce Miller","76","1:46.983","2:29:16.501","Green","Track","3.253","8.800","12.508","3.874","0.497","14.377","21.933","32.501","5.833","3.407","165.310"
"70","P","Ben Devlin","83","1:55.284","2:29:21.892","Green","Track","14.496","9.528","12.605","3.841","0.551","14.460","20.801","30.216","5.622","3.164","149.109"
"67","GTLM","Ryan Briscoe","80","1:44.122","2:29:23.762","Green","Track","3.185","8.480","12.308","3.851","0.524","14.380","21.419","31.027","5.632","3.316","156.792"
"97","GTD","Michael Marsal","51","1:49.127","2:29:26.961","Green","Track","3.285","9.058","12.666","3.960","0.514","14.668","23.240","32.353","5.968","3.415","159.843"
"9","GTD","Matt Bell","78","1:46.875","2:29:31.724","Green","Track","3.304","8.812","12.556","3.971","0.556","14.450","22.074","32.038","5.712","3.402","147.768"
"8","PC","Alex Popow","82","1:40.060","2:29:32.936","Green","Track","3.128","8.284","12.042","3.856","0.498","13.088","20.520","30.039","5.389","3.216","164.978"
"54","PC","Mark Wilkins","82","1:40.052","2:29:33.132","Green","Track","3.083","8.482","11.901","3.787","0.499","13.149","20.632","30.130","5.253","3.136","164.647"
"66","GTLM","Dirk Mueller","80","1:43.894","2:29:43.943","Green","Track","3.254","8.541","12.811","3.905","0.500","13.836","21.193","30.948","5.589","3.317","164.318"
"5","P","Joao Barbosa","84","1:38.225","2:29:46.182","Green","Track","3.062","8.366","11.546","3.641","0.467","12.543","20.378","29.701","5.384","3.137","175.930"
"23","GTD","Ian James","78","1:48.639","2:29:48.072","Green","Track","3.340","8.969","12.669","3.966","0.527","14.890","22.136","32.636","6.053","3.453","155.900"
"55","P","Spencer Pigot","84","1:38.843","2:29:49.477","Green","Track","3.014","7.917","11.408","3.672","0.521","13.881","20.897","29.357","5.099","3.077","157.695"
"68","GTLM","Daniel Serra","80","1:44.845","2:29:52.971","Green","Track","3.229","8.656","12.391","3.882","0.506","14.130","21.799","31.158","5.711","3.383","162.370"
"16","GTD","Corey Lewis","78","1:47.841","2:29:55.208","Green","Track","3.282","8.878","12.715","3.882","0.499","14.107","22.789","32.402","5.836","3.451","164.647"
"31","P","Dane Cameron","84","1:38.784","2:29:55.843","Green","Track","2.998","8.215","11.618","3.633","0.469","13.162","20.103","29.866","5.541","3.179","175.179"
"62","GTLM","Toni Vilander","80","1:42.902","2:29:55.989","Green","Track","3.232","8.417","12.372","3.912","0.506","13.404","21.045","31.005","5.646","3.363","162.370"
"2","P","Luis Felipe Derani","84","1:39.181","2:29:57.005","Green","Track","3.005","7.976","11.946","3.705","0.474","14.709","19.723","29.421","5.144","3.078","173.331"
"100","GTLM","Lucas Luhr","80","1:43.775","2:29:58.876","Green","Track","3.203","8.602","12.278","3.873","0.501","13.734","21.231","31.413","5.613","3.327","163.990"
"73","GTD","Patrick Lindsey","78","1:47.314","2:30:03.116","Green","Track","3.263","8.733","12.508","3.883","0.500","15.172","21.952","32.070","5.820","3.413","164.318"
"90","P","Marc Goossens","84","1:38.385","2:30:03.588","Green","Track","3.025","8.017","11.569","3.638","0.470","12.856","20.035","29.683","5.860","3.232","174.807"
"60","P","Olivier Pla","84","1:36.337","2:30:03.936","Green","Track","3.011","7.968","11.634","3.715","0.479","12.521","19.620","29.171","5.123","3.095","171.522"
"22","GTD","Leh Keen","78","1:47.935","2:30:04.108","Green","Track","3.266","8.814","12.557","3.913","0.503","14.945","22.115","32.121","6.229","3.472","163.338"
"3","GTLM","Antonio Garcia","80","1:43.862","2:30:06.423","Green","Track","3.249","8.520","12.362","3.897","0.503","13.540","21.476","31.304","5.657","3.354","163.338"
"4","GTLM","Oliver Gavin","80","1:43.761","2:30:12.602","Green","Track","3.264","8.454","12.340","3.900","0.504","13.543","21.517","31.221","5.655","3.363","163.014"
"10","P","Jordan Taylor","84","1:37.208","2:30:13.905","Green","Track","3.069","8.045","11.599","3.687","0.477","12.470","20.001","29.426","5.292","3.142","172.241"
"912","GTLM","Earl Bamber","80","1:43.035","2:30:19.718","Green","Track","3.232","8.621","12.277","3.857","0.499","13.475","21.066","30.994","5.667","3.347","164.647"
"911","GTLM","Patrick Pilet","80","1:43.381","2:30:23.270","Green","Track","3.220","8.493","12.266","3.869","0.499","13.839","21.209","30.979","5.657","3.350","164.647"
"33","GTD","Jeroen Bleekemolen","77","1:46.912","2:30:30.356","Green","Track","3.251","8.837","12.457","3.874","0.498","14.243","22.164","32.223","5.937","3.428","164.978"
"6","GTD","Andrew Davis","75","1:47.558","2:30:33.348","Green","Track","3.327","8.804","12.802","4.009","0.000","14.255","21.844","32.600","5.914","3.487","0.000"
"85","PC","Chris Miller","82","1:43.329","2:30:37.460","Green","Track","3.181","8.413","11.980","3.845","0.496","13.504","20.818","31.770","5.987","3.335","165.643"
"63","GTD","Jeff Segal","77","1:46.830","2:30:37.562","Green","Track","3.310","8.786","12.601","3.975","0.512","13.990","21.680","32.358","6.120","3.498","160.467"
"44","GTD","John Potter","78","1:46.949","2:30:41.133","Green","Track","3.311","9.060","12.539","3.931","0.504","14.127","21.932","32.263","5.859","3.423","163.014"
"88","PC","Remo Ruscitti","82","1:39.115","2:30:42.623","Green","Track","3.084","8.186","12.006","3.814","0.493","12.876","20.423","29.764","5.293","3.176","166.651"
"38","PC","Kenton Koch","83","2:00.381","2:30:49.128","Green","Track","15.414","10.418","13.230","3.947","0.517","14.968","21.827","31.138","5.648","3.274","158.915"
"25","GTLM","Bill Auberlen","81","1:42.989","2:30:50.960","Green","Track","3.204","8.456","12.141","3.862","0.500","13.420","21.472","31.010","5.613","3.311","164.318"
"540","GTD","Nicky Catsburg","78","1:46.374","2:30:52.587","Green","Track","3.277","8.643","12.522","3.950","0.508","13.816","21.844","32.563","5.826","3.425","161.730"
"0","P","Gabby Chaves","74","1:39.299","2:30:53.467","Green","Track","2.988","8.238","11.430","3.607","0.462","13.378","20.607","29.882","5.561","3.146","177.834"
"70","P","Ben Devlin","84","1:40.061","2:31:01.953","Green","Track","3.163","8.291","11.536","3.714","0.481","13.412","20.361","30.397","5.559","3.147","170.809"
"48","GTD","Bryce Miller","77","1:47.379","2:31:03.880","Green","Track","3.265","8.840","12.514","3.875","0.496","14.385","21.775","32.909","5.893","3.427","165.643"
"67","GTLM","Ryan Briscoe","81","1:42.513","2:31:06.275","Green","Track","3.194","8.483","12.099","3.819","0.493","13.733","20.928","30.886","5.574","3.304","166.651"
"54","PC","Mark Wilkins","83","1:38.681","2:31:11.813","Green","Track","3.060","8.372","11.759","3.734","0.482","12.813","20.270","29.754","5.260","3.177","170.455"
"8","PC","Alex Popow","83","1:42.240","2:31:15.176","Green","Track","3.117","8.269","11.927","3.824","0.496","13.489","20.781","30.852","6.131","3.354","165.643"
"97","GTD","Michael Marsal","52","1:48.685","2:31:15.646","Green","Track","3.285","8.947","12.611","3.955","0.508","14.633","22.471","32.217","6.486","3.572","161.730"
"9","GTD","Matt Bell","79","1:46.785","2:31:18.509","Green","Track","3.325","8.717","12.475","4.030","0.577","14.546","21.906","32.048","5.763","3.398","142.390"
"5","P","Joao Barbosa","85","1:37.440","2:31:23.622","Green","Track","3.019","8.041","11.399","3.594","0.462","12.835","20.415","29.312","5.258","3.105","177.834"
"66","GTLM","Dirk Mueller","81","1:42.405","2:31:26.348","Green","Track","3.232","8.293","12.109","3.825","0.497","13.444","21.341","30.776","5.578","3.310","165.310"
"55","P","Spencer Pigot","85","1:37.077","2:31:26.554","Green","Track","3.030","7.881","12.108","3.721","0.481","12.879","19.718","29.058","5.131","3.070","170.809"
"31","P","Dane Cameron","85","1:37.823","2:31:33.666","Green","Track","3.075","8.390","11.494","3.614","0.464","12.544","20.302","29.537","5.292","3.111","177.067"
"2","P","Luis Felipe Derani","85","1:37.752","2:31:34.757","Green","Track","3.004","8.012","11.964","3.738","0.480","12.399","19.633","29.511","5.782","3.229","171.165"
"23","GTD","Ian James","79","1:47.010","2:31:35.082","Green","Track","3.294","8.812","12.432","3.928","0.505","14.131","21.930","32.236","6.255","3.487","162.691"
"68","GTLM","Daniel Serra","81","1:43.020","2:31:35.991","Green","Track","3.257","8.387","12.305","3.907","0.505","13.125","21.096","31.385","5.690","3.363","162.691"
"62","GTLM","Toni Vilander","81","1:43.999","2:31:39.988","Green","Track","3.241","8.549","12.750","3.950","0.507","13.861","21.289","30.939","5.572","3.341","162.049"
"100","GTLM","Lucas Luhr","81","1:43.665","2:31:42.541","Green","Track","3.193","8.565","12.190","3.850","0.498","13.630","21.052","31.646","5.680","3.361","164.978"
"90","P","Marc Goossens","85","1:39.198","2:31:42.786","Green","Track","3.106","8.331","11.522","3.633","0.470","12.614","19.971","30.722","5.647","3.182","174.807"
"60","P","Olivier Pla","85","1:39.316","2:31:43.252","Green","Track","3.053","8.343","11.675","3.672","0.477","12.672","19.949","30.374","5.865","3.236","172.241"
"16","GTD","Corey Lewis","79","1:48.877","2:31:44.085","Green","Track","3.295","8.878","12.650","3.905","0.500","14.201","22.434","32.954","6.531","3.529","164.318"
"73","GTD","Patrick Lindsey","79","1:46.572","2:31:49.688","Green","Track","3.271","8.755","12.660","3.905","0.502","14.060","21.893","32.147","5.937","3.442","163.664"
"3","GTLM","Antonio Garcia","81","1:43.859","2:31:50.282","Green","Track","3.224","8.522","12.254","3.872","0.501","13.715","21.105","31.568","5.747","3.351","163.990"
"22","GTD","Leh Keen","79","1:46.101","2:31:50.209","Green","Track","3.299","8.862","12.459","3.884","0.500","13.895","21.903","31.976","5.890","3.433","164.318"
"10","P","Jordan Taylor","85","1:37.221","2:31:51.126","Green","Track","3.017","8.057","11.539","3.662","0.475","12.570","20.039","29.412","5.315","3.135","172.967"
"4","GTLM","Oliver Gavin","81","1:43.556","2:31:56.158","Green","Track","3.230","8.430","12.266","3.900","0.501","13.567","21.336","31.362","5.618","3.346","163.990"
"912","GTLM","Earl Bamber","81","1:42.408","2:32:02.126","Green","Track","3.206","8.441","12.215","3.849","0.497","13.382","20.991","30.865","5.619","3.343","165.310"
"911","GTLM","Patrick Pilet","81","1:42.756","2:32:06.026","Green","Track","3.214","8.478","12.209","3.852","0.497","13.334","21.192","31.034","5.610","3.336","165.310"
"33","GTD","Jeroen Bleekemolen","78","1:46.605","2:32:16.961","Green","Track","3.254","8.859","12.389","3.857","0.496","14.128","21.972","32.291","5.939","3.420","165.643"
"85","PC","Chris Miller","83","1:42.646","2:32:20.106","Green","Track","3.216","8.398","11.910","3.829","0.494","13.267","20.793","32.079","5.441","3.219","166.314"
"6","GTD","Andrew Davis","76","1:48.114","2:32:21.462","Green","Track","3.329","8.781","12.742","3.992","0.514","14.173","21.829","33.311","5.954","3.489","159.843"
"88","PC","Remo Ruscitti","83","1:39.333","2:32:21.956","Green","Track","3.072","8.215","11.936","3.779","0.487","12.834","20.485","30.027","5.331","3.167","168.704"
"63","GTD","Jeff Segal","78","1:46.995","2:32:24.557","Green","Track","3.327","8.914","12.527","3.943","0.506","14.196","21.922","32.249","5.955","3.456","162.370"
"38","PC","Kenton Koch","84","1:41.542","2:32:30.670","Green","Track","3.193","8.532","12.040","3.865","0.499","13.420","20.708","30.440","5.589","3.256","164.647"
"0","P","Gabby Chaves","75","1:43.274","2:32:36.741","Green","Track","3.122","8.459","12.045","3.668","0.472","14.036","20.921","31.240","6.127","3.184","174.066"
"540","GTD","Nicky Catsburg","79","1:46.518","2:32:39.105","Green","Track","3.274","8.647","12.435","3.905","0.504","14.560","21.967","31.989","5.825","3.412","163.014"
"70","P","Ben Devlin","85","1:38.386","2:32:40.339","Green","Track","3.099","8.128","11.420","3.688","0.479","13.293","20.165","29.547","5.460","3.107","171.522"
"44","GTD","John Potter","79","2:01.813","2:32:42.946","Green","Pit","3.283","8.901","12.495","4.000","0.549","14.696","22.154","32.705","7.417","15.613","149.652"
"67","GTLM","Ryan Briscoe","82","1:42.878","2:32:49.153","Green","Track","3.173","8.499","12.075","3.794","0.492","13.621","21.288","31.042","5.581","3.313","166.990"
"48","GTD","Bryce Miller","78","1:47.175","2:32:51.055","Green","Track","3.274","8.869","12.413","3.852","0.493","14.258","22.092","32.532","5.961","3.431","166.651"
"8","PC","Alex Popow","84","1:40.706","2:32:55.882","Green","Track","3.192","8.354","11.944","3.813","0.492","13.079","20.571","30.570","5.467","3.224","166.990"
"54","PC","Mark Wilkins","84","1:49.057","2:33:00.870","Green","Track","3.087","8.102","11.817","3.771","0.488","12.706","20.023","40.588","5.306","3.169","168.359"
"5","P","Joao Barbosa","86","1:38.253","2:33:01.875","Green","Track","3.004","7.985","11.381","3.596","0.465","12.471","20.444","30.435","5.341","3.131","176.686"
"97","GTD","Michael Marsal","53","1:48.185","2:33:03.831","Green","Track","3.381","9.023","12.534","3.925","0.505","14.488","22.367","32.553","5.994","3.415","162.691"
"55","P","Spencer Pigot","86","1:38.024","2:33:04.578","Green","Track","3.011","8.028","11.426","3.673","0.477","12.758","19.649","30.790","5.133","3.079","172.241"
"9","GTD","Matt Bell","80","1:48.098","2:33:06.607","Green","Track","3.296","8.696","12.422","3.971","0.562","14.441","22.037","33.121","6.088","3.464","146.191"
"66","GTLM","Dirk Mueller","82","1:42.398","2:33:08.746","Green","Track","3.217","8.532","12.082","3.812","0.498","13.383","20.943","31.005","5.609","3.317","164.978"
"31","P","Dane Cameron","86","1:36.560","2:33:10.226","Green","Track","3.002","8.076","11.460","3.616","0.465","12.366","19.985","29.268","5.219","3.103","176.686"
"2","P","Luis Felipe Derani","86","1:35.836","2:33:10.593","Green","Track","3.088","7.956","11.420","3.649","0.470","12.305","19.488","29.164","5.208","3.088","174.807"
"25","GTLM","Bill Auberlen","82","2:26.668","2:33:17.628","Green","Pit","3.186","8.508","12.170","3.845","0.497","13.729","21.987","32.116","10.480","40.150","165.310"
"90","P","Marc Goossens","86","1:38.915","2:33:21.701","Green","Track","3.032","8.212","11.530","3.635","0.470","12.715","20.632","29.969","5.528","3.192","174.807"
"60","P","Olivier Pla","86","1:38.832","2:33:22.084","Green","Track","3.073","8.378","11.610","3.674","0.475","12.519","20.257","29.926","5.704","3.216","172.967"
"23","GTD","Ian James","80","1:47.917","2:33:22.999","Green","Track","3.307","8.857","12.445","3.913","0.505","14.061","22.398","32.515","6.425","3.491","162.691"
"62","GTLM","Toni Vilander","82","1:43.422","2:33:23.410","Green","Track","3.226","8.436","12.310","3.896","0.504","13.371","21.171","31.405","5.734","3.369","163.014"
"100","GTLM","Lucas Luhr","82","1:43.987","2:33:26.528","Green","Track","3.213","8.943","12.549","3.877","0.501","13.715","21.078","31.145","5.630","3.336","163.990"
"10","P","Jordan Taylor","86","1:39.545","2:33:30.671","Green","Track","3.026","8.251","11.998","3.696","0.475","13.442","20.233","29.618","5.611","3.195","172.967"
"16","GTD","Corey Lewis","80","1:46.936","2:33:31.021","Green","Track","3.315","8.822","12.490","3.875","0.499","14.017","22.039","32.479","5.939","3.461","164.647"
"68","GTLM","Daniel Serra","82","1:57.482","2:33:33.473","Green","Pit","3.246","8.517","12.309","3.894","0.502","13.817","21.438","31.391","6.725","15.643","163.664"
"3","GTLM","Antonio Garcia","82","1:43.994","2:33:34.276","Green","Track","3.229","8.651","12.228","3.877","0.514","14.247","21.089","31.116","5.681","3.362","159.843"
"22","GTD","Leh Keen","80","1:47.596","2:33:37.805","Green","Track","3.299","8.910","12.558","3.904","0.501","15.364","21.900","31.963","5.799","3.398","163.990"
"73","GTD","Patrick Lindsey","80","1:49.298","2:33:38.986","Green","Track","3.292","8.710","12.412","3.896","0.502","16.688","22.220","32.318","5.847","3.413","163.664"
"4","GTLM","Oliver Gavin","82","1:43.631","2:33:39.789","Green","Track","3.223","8.532","12.330","3.886","0.502","13.494","21.335","31.377","5.610","3.342","163.664"
"912","GTLM","Earl Bamber","82","1:42.519","2:33:44.645","Green","Track","3.214","8.408","12.171","3.842","0.496","13.408","21.010","30.968","5.661","3.341","165.643"
"911","GTLM","Patrick Pilet","82","1:42.869","2:33:48.895","Green","Track","3.212","8.439","12.189","3.846","0.496","13.446","21.161","31.069","5.655","3.356","165.643"
"96","GTD","Jens Klingmann","52","25:39.150","2:33:52.002","Green","Pit","3.316","8.923","12.632","3.973","0.517","14.295","23.064","34.735","7.382","1430.313","158.915"
"85","PC","Chris Miller","84","1:41.625","2:34:01.731","Green","Track","3.150","8.297","11.906","3.830","0.494","13.197","20.985","31.114","5.409","3.243","166.314"
"88","PC","Remo Ruscitti","84","1:40.066","2:34:02.022","Green","Track","3.099","8.442","11.869","3.779","0.487","12.864","20.443","30.481","5.421","3.181","168.704"
"33","GTD","Jeroen Bleekemolen","79","1:47.128","2:34:04.089","Green","Track","3.258","8.840","12.386","3.847","0.494","14.038","21.959","32.870","6.003","3.433","166.314"
"6","GTD","Andrew Davis","77","1:47.133","2:34:08.595","Green","Track","3.332","8.819","12.830","3.992","0.513","14.147","21.810","32.310","5.894","3.486","160.154"
"63","GTD","Jeff Segal","79","1:45.739","2:34:10.296","Green","Track","3.297","8.735","12.556","3.956","0.509","13.938","21.597","31.908","5.817","3.426","161.413"
"38","PC","Kenton Koch","85","1:40.643","2:34:11.313","Green","Track","3.164","8.236","11.907","3.822","0.494","13.058","20.825","30.433","5.483","3.221","166.314"
"0","P","Gabby Chaves","76","1:40.170","2:34:16.911","Green","Track","3.033","8.413","11.403","3.595","0.461","13.439","20.568","30.566","5.566","3.126","178.219"
"70","P","Ben Devlin","86","1:38.604","2:34:18.943","Green","Track","3.058","8.025","12.073","3.725","0.480","13.048","20.008","29.580","5.488","3.119","171.165"
"540","GTD","Nicky Catsburg","80","1:45.940","2:34:25.045","Green","Track","3.275","8.633","12.413","3.926","0.505","14.115","21.794","32.054","5.808","3.417","162.691"
"67","GTLM","Ryan Briscoe","83","1:42.029","2:34:31.182","Green","Track","3.189","8.421","12.074","3.803","0.490","13.529","20.820","30.815","5.579","3.309","167.672"
"8","PC","Alex Popow","85","1:40.976","2:34:36.858","Green","Track","3.138","8.247","11.920","3.815","0.492","13.145","20.502","31.085","5.412","3.220","166.990"
"48","GTD","Bryce Miller","79","1:47.050","2:34:38.105","Green","Track","3.267","8.869","12.414","3.851","0.493","14.174","21.881","32.748","5.930","3.423","166.651"
"54","PC","Mark Wilkins","85","1:38.148","2:34:39.018","Green","Track","3.091","8.062","11.779","3.784","0.489","12.648","20.148","29.787","5.212","3.148","168.015"
"5","P","Joao Barbosa","87","1:37.577","2:34:39.452","Green","Track","3.028","8.116","11.374","3.587","0.464","12.856","20.110","29.663","5.286","3.093","177.067"
"55","P","Spencer Pigot","87","1:36.640","2:34:41.218","Green","Track","3.053","8.329","11.481","3.688","0.478","12.803","19.628","29.056","5.061","3.063","171.881"
"2","P","Luis Felipe Derani","87","1:37.057","2:34:47.650","Green","Track","2.993","7.986","11.329","3.578","0.464","13.592","19.895","29.057","5.073","3.090","177.067"
"31","P","Dane Cameron","87","1:38.258","2:34:48.484","Green","Track","2.993","8.054","11.405","3.583","0.460","13.476","20.276","29.671","5.232","3.108","178.607"
"97","GTD","Michael Marsal","54","1:48.053","2:34:51.884","Green","Track","3.263","8.973","12.882","3.956","0.509","14.488","22.203","32.376","5.988","3.415","161.413"
"66","GTLM","Dirk Mueller","83","1:44.562","2:34:53.308","Green","Track","3.200","8.392","12.125","3.852","0.530","14.372","21.677","31.345","5.723","3.346","155.017"
"9","GTD","Matt Bell","81","1:48.357","2:34:54.964","Green","Track","3.358","8.838","12.459","3.961","0.557","15.025","22.560","32.299","5.877","3.423","147.503"
"90","P","Marc Goossens","87","1:36.943","2:34:58.644","Green","Track","3.048","7.999","11.513","3.641","0.471","12.536","19.915","29.450","5.239","3.131","174.435"
"60","P","Olivier Pla","87","1:36.816","2:34:58.900","Green","Track","3.055","7.994","11.459","3.644","0.470","12.583","19.909","29.430","5.176","3.096","174.807"
"62","GTLM","Toni Vilander","83","1:43.342","2:35:06.752","Green","Track","3.257","8.624","12.298","3.891","0.502","13.683","21.096","31.016","5.614","3.361","163.664"
"10","P","Jordan Taylor","87","1:37.740","2:35:08.411","Green","Track","3.051","7.974","11.498","3.652","0.472","12.455","19.940","30.296","5.264","3.138","174.066"
"23","GTD","Ian James","81","1:47.492","2:35:10.491","Green","Track","3.314","8.770","12.399","3.893","0.519","14.605","21.958","32.649","5.964","3.421","158.303"
"100","GTLM","Lucas Luhr","83","1:44.031","2:35:10.559","Green","Track","3.195","8.577","12.136","3.852","0.497","13.488","20.956","32.045","5.921","3.364","165.310"
"25","GTLM","Bill Auberlen","83","2:00.324","2:35:17.952","Green","Track","14.780","9.899","13.796","4.036","0.554","15.233","21.347","31.657","5.674","3.348","148.302"
"3","GTLM","Antonio Garcia","83","1:44.254","2:35:18.530","Green","Track","3.231","8.531","12.288","3.871","0.499","13.624","21.392","31.744","5.717","3.357","164.647"
"16","GTD","Corey Lewis","81","1:48.398","2:35:19.419","Green","Track","3.285","8.827","13.122","4.001","0.516","14.270","21.822","33.188","5.918","3.449","159.223"
"22","GTD","Leh Keen","81","1:45.233","2:35:23.038","Green","Track","3.266","8.676","12.383","3.893","0.502","13.746","21.663","31.902","5.803","3.399","163.664"
"4","GTLM","Oliver Gavin","83","1:44.665","2:35:24.454","Green","Track","3.214","8.600","12.260","3.876","0.501","13.882","21.575","31.661","5.739","3.357","163.990"
"73","GTD","Patrick Lindsey","81","1:46.691","2:35:25.677","Green","Track","3.294","8.784","12.399","3.887","0.501","14.081","22.194","32.303","5.848","3.400","163.990"
"912","GTLM","Earl Bamber","83","1:43.885","2:35:28.530","Green","Track","3.216","8.502","12.233","3.842","0.495","14.534","21.053","31.018","5.655","3.337","165.978"
"911","GTLM","Patrick Pilet","83","1:43.298","2:35:32.193","Green","Track","3.214","8.492","12.217","3.851","0.497","13.384","21.222","31.405","5.661","3.355","165.310"
"44","GTD","Dion von Moltke","80","2:50.923","2:35:33.869","Green","Track","59.805","10.489","13.851","4.092","0.560","16.378","22.625","33.523","6.110","3.490","146.713"
"88","PC","Remo Ruscitti","85","1:39.994","2:35:42.016","Green","Track","3.089","8.386","11.763","3.712","0.478","13.571","20.479","29.925","5.399","3.192","171.881"
"85","PC","Chris Miller","85","1:43.133","2:35:44.864","Green","Track","3.144","8.231","11.920","3.832","0.495","15.607","20.748","30.497","5.418","3.241","165.978"
"33","GTD","Jeroen Bleekemolen","80","1:46.721","2:35:50.810","Green","Track","3.257","8.837","12.358","3.845","0.493","14.226","22.072","32.282","5.928","3.423","166.651"
"96","GTD","Jens Klingmann","53","2:00.272","2:35:52.274","Green","Track","14.518","10.396","13.426","4.118","0.528","14.151","21.861","32.065","5.775","3.434","155.604"
"38","PC","Kenton Koch","86","1:41.227","2:35:52.540","Green","Track","3.129","8.246","12.185","3.833","0.494","13.179","21.405","30.087","5.458","3.211","166.314"
"6","GTD","Andrew Davis","78","1:47.622","2:35:56.217","Green","Track","3.331","8.772","12.727","3.992","0.514","14.234","22.311","32.291","5.953","3.497","159.843"
"70","P","Ben Devlin","87","1:38.109","2:35:57.052","Green","Track","3.012","7.942","11.299","3.645","0.473","12.953","20.111","29.848","5.659","3.167","173.698"
"63","GTD","Jeff Segal","80","1:46.997","2:35:57.293","Green","Track","3.275","8.791","12.501","3.958","0.510","14.516","21.905","32.128","5.957","3.456","161.096"
"0","P","Gabby Chaves","77","1:41.417","2:35:58.328","Green","Track","2.991","8.300","11.385","3.585","0.461","13.660","20.725","31.663","5.540","3.107","178.219"
"68","GTLM","Daniel Serra","83","2:29.151","2:36:02.624","Green","Track","45.013","9.901","12.956","3.973","0.511","14.467","21.773","31.510","5.673","3.374","160.781"
"540","GTD","Nicky Catsburg","81","1:45.461","2:36:10.506","Green","Track","3.278","8.612","12.462","3.931","0.508","13.773","21.687","31.969","5.822","3.419","161.730"
"67","GTLM","Ryan Briscoe","84","1:42.611","2:36:13.793","Green","Track","3.180","8.370","12.044","3.792","0.488","13.945","20.966","30.912","5.603","3.311","168.359"
"8","PC","Alex Popow","86","1:40.045","2:36:16.903","Green","Track","3.125","8.229","11.974","3.818","0.494","13.123","20.598","30.162","5.320","3.202","166.314"
"5","P","Joao Barbosa","88","1:38.737","2:36:18.189","Green","Track","3.019","8.178","12.358","3.687","0.471","13.032","20.121","29.507","5.262","3.102","174.435"
"55","P","Spencer Pigot","88","1:39.091","2:36:20.309","Green","Track","3.014","7.881","11.270","3.729","0.588","15.250","20.014","29.237","5.043","3.065","139.726"
"2","P","Luis Felipe Derani","88","1:35.065","2:36:22.715","Green","Track","3.028","7.812","11.452","3.676","0.474","12.209","19.256","29.036","5.045","3.077","173.331"
"31","P","Dane Cameron","88","1:36.845","2:36:25.329","Green","Track","2.997","8.024","11.413","3.591","0.464","12.501","19.990","29.540","5.214","3.111","177.067"
"48","GTD","Bryce Miller","80","1:49.290","2:36:27.395","Green","Track","3.273","8.810","12.632","3.879","0.544","15.236","22.320","33.130","6.013","3.453","151.028"
"66","GTLM","Dirk Mueller","84","1:43.546","2:36:36.854","Green","Track","3.237","8.556","12.178","3.809","0.508","14.021","21.234","31.079","5.607","3.317","161.730"
"90","P","Marc Goossens","88","1:38.196","2:36:36.840","Green","Track","3.018","8.065","11.487","3.596","0.463","13.220","20.141","29.690","5.366","3.150","177.449"
"60","P","Olivier Pla","88","1:38.126","2:36:37.026","Green","Track","2.998","8.030","11.388","3.594","0.463","13.351","20.160","29.725","5.311","3.106","177.449"
"97","GTD","Michael Marsal","55","1:48.434","2:36:40.318","Green","Track","3.271","8.846","12.522","3.928","0.505","14.484","22.556","32.908","5.978","3.436","162.691"
"9","GTD","Matt Bell","82","1:47.125","2:36:42.089","Green","Track","3.337","8.806","12.454","3.982","0.566","14.588","22.120","32.128","5.754","3.390","145.157"
"10","P","Jordan Taylor","88","1:36.862","2:36:45.273","Green","Track","3.024","8.131","11.542","3.653","0.473","12.514","19.889","29.276","5.234","3.126","173.698"
"62","GTLM","Toni Vilander","84","1:43.713","2:36:50.465","Green","Track","3.242","8.699","12.433","3.919","0.505","13.430","21.034","31.494","5.608","3.349","162.691"
"100","GTLM","Lucas Luhr","84","1:43.130","2:36:53.689","Green","Track","3.224","8.753","12.215","3.851","0.498","13.481","21.056","31.201","5.549","3.302","164.978"
"23","GTD","Ian James","82","1:47.136","2:36:57.627","Green","Track","3.294","8.987","12.579","3.905","0.503","14.198","22.069","32.310","5.888","3.403","163.338"
"25","GTLM","Bill Auberlen","84","1:43.344","2:37:01.296","Green","Track","3.231","8.476","12.226","3.864","0.501","13.636","21.029","31.344","5.699","3.338","163.990"
"3","GTLM","Antonio Garcia","84","1:43.584","2:37:02.114","Green","Track","3.233","8.523","12.271","3.851","0.499","13.589","21.159","31.409","5.699","3.351","164.647"
"22","GTD","Leh Keen","82","1:47.471","2:37:10.509","Green","Track","3.256","9.403","12.609","3.899","0.503","14.477","21.917","31.962","6.006","3.439","163.338"
"912","GTLM","Earl Bamber","84","1:43.981","2:37:12.511","Green","Track","3.202","8.538","12.275","3.833","0.497","14.545","21.011","31.093","5.649","3.338","165.310"
"911","GTLM","Patrick Pilet","84","1:43.690","2:37:15.883","Green","Track","3.219","8.617","12.337","3.859","0.499","13.729","21.236","31.149","5.684","3.361","164.647"
"54","PC","Mark Wilkins","86","2:40.696","2:37:19.714","Green","Pit","3.071","8.214","12.608","3.896","0.534","20.197","35.148","51.134","9.784","16.110","153.856"
"88","PC","Remo Ruscitti","86","1:39.238","2:37:21.254","Green","Track","3.099","8.268","11.965","3.792","0.490","12.721","20.222","30.170","5.335","3.176","167.672"
"4","GTLM","Oliver Gavin","84","1:58.172","2:37:22.626","Green","Pit","3.232","8.501","12.276","3.869","0.499","13.757","21.440","31.672","7.275","15.651","164.647"
