"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"50","P","Byron DeFoor","3","1:56.262","11:37.562","Green","Track","3.552","9.905","13.440","4.077","0.636","16.522","23.529","34.734","6.518","3.349","129.181"
"4","GTLM","Oliver Gavin","3","1:45.922","11:37.899","Green","Track","3.298","8.753","12.617","4.002","0.517","13.721","21.626","31.991","5.956","3.441","158.915"
"73","GTD","Jorg Bergmeister","2","2:07.769","11:39.728","Green","Track","14.684","11.871","13.770","4.696","0.722","15.543","24.087","32.988","5.962","3.446","113.794"
"0","P","Katherine Legge","4","4:23.150","11:40.117","Green","Pit","3.001","8.577","11.661","3.689","0.475","13.503","20.833","32.697","8.914","159.800","172.967"
"54","PC","Colin Braun","5","1:39.814","11:53.035","Green","Track","3.125","8.534","11.998","3.865","0.499","13.088","20.263","29.859","5.377","3.206","164.647"
"5","P","Christian Fittipaldi","7","1:39.061","11:53.499","Green","Track","3.031","8.408","12.017","3.732","0.480","13.013","20.050","29.889","5.318","3.123","171.165"
"9","GTD","Lawson Aschenbach","5","3:27.324","11:57.677","Green","Pit","3.252","8.778","12.593","3.920","0.504","14.737","22.617","33.429","7.106","100.388","163.014"
"6","GTD","Andrew Davis","6","1:47.214","12:00.481","Green","Track","3.284","8.858","12.477","3.933","0.505","14.521","21.812","32.238","6.116","3.470","162.691"
"22","GTD","Gunnar Jeannette","6","2:02.578","12:03.029","Green","Pit","3.325","9.064","12.722","3.992","0.515","14.327","22.251","33.187","7.336","15.859","159.532"
"25","GTLM","Dirk Werner","6","1:46.129","12:06.760","Green","Track","3.195","8.573","12.571","3.964","0.509","14.402","21.660","32.169","5.751","3.335","161.413"
"88","PC","Mark Kvamme","6","1:51.607","12:09.454","Green","Track","3.179","9.002","13.863","3.978","0.509","15.162","23.659","32.831","6.117","3.307","161.413"
"52","PC","Robert Alon","6","1:47.699","12:09.678","Green","Track","3.182","8.634","12.618","3.918","0.560","16.139","21.306","31.960","6.095","3.287","146.713"
"20","PC","Johnny Mowlem","4","1:45.482","12:09.934","Green","Track","3.104","8.433","12.011","3.842","0.495","15.304","21.133","31.660","6.224","3.276","165.978"
"70","P","Joel Miller","5","1:38.470","12:12.899","Green","Track","3.007","8.090","11.538","3.714","0.481","13.163","20.194","29.759","5.419","3.105","170.809"
"38","PC","Kyle Marcelli","2","2:16.264","12:16.120","Green","Track","14.883","14.709","15.549","4.279","0.657","19.765","23.335","34.072","5.756","3.259","125.052"
"68","GTLM","Alessandro Pier Guidi","6","2:27.241","12:18.291","Green","Track","39.771","10.148","13.854","4.114","0.526","14.774","22.837","32.013","5.812","3.392","156.196"
"85","PC","Misha Goikhberg","5","3:58.950","12:24.482","Green","Track","129.570","10.995","15.682","4.110","0.540","15.523","22.322","31.117","5.822","3.269","152.146"
"31","P","Dane Cameron","7","1:51.734","12:28.247","Green","Pit","3.022","8.217","11.523","3.656","0.470","12.478","20.383","29.732","6.512","15.741","174.807"
"27","GTD","Luca Persiani","6","1:48.223","12:30.989","Green","Track","3.268","9.006","12.579","3.925","0.504","14.281","22.103","33.039","6.064","3.454","163.014"
"60","P","Olivier Pla","4","1:36.962","12:34.803","Green","Track","3.037","8.092","11.597","3.739","0.485","12.669","19.754","29.219","5.258","3.112","169.400"
"10","P","Max Angelelli","7","1:55.775","12:36.714","Green","Pit","3.005","8.479","11.679","3.688","0.476","14.185","21.043","30.251","10.617","12.352","172.603"
"90","P","Marc Goossens","4","1:40.021","12:50.619","Green","Track","3.099","8.425","11.707","3.711","0.480","13.063","20.555","30.374","5.444","3.163","171.165"
"44","GTD","Andy Lally","5","2:41.193","12:52.988","Green","Track","45.608","11.412","16.017","4.265","0.544","16.115","23.569","33.926","6.200","3.537","151.028"
"8","PC","Renger Van Der Zande","7","1:56.318","12:55.722","Green","Pit","3.103","8.430","12.039","3.839","0.495","13.107","20.303","31.119","8.015","15.868","165.978"
"63","GTD","Alessandro Balzan","6","1:47.350","12:58.174","Green","Track","3.296","8.819","12.615","3.989","0.512","14.296","22.081","32.423","5.906","3.413","160.467"
"97","GTD","Markus Palttala","7","1:47.096","12:59.471","Green","Track","3.259","8.923","12.428","3.921","0.505","14.525","22.060","32.283","5.842","3.350","162.691"
"48","GTD","Bryan Sellers","4","6:28.420","13:07.517","Green","Pit","3.272","8.970","12.560","3.903","0.499","14.394","22.633","38.303","7.950","275.936","164.647"
"540","GTD","Tim Pappas","6","1:52.487","13:09.642","Green","Track","3.424","9.621","12.915","4.043","0.521","15.606","23.147","33.503","6.200","3.507","157.695"
"66","GTLM","Joey Hand","7","1:57.625","13:14.720","Green","Pit","3.223","8.664","12.308","3.891","0.500","13.740","21.246","31.923","6.522","15.608","164.318"
"912","GTLM","Frederic Makowiecki","4","1:45.878","13:15.624","Green","Track","3.275","9.151","12.721","3.991","0.513","13.850","21.499","31.741","5.741","3.396","160.154"
"3","GTLM","Antonio Garcia","4","1:46.094","13:20.206","Green","Track","3.265","8.715","12.538","3.977","0.512","13.705","21.313","32.964","5.720","3.385","160.467"
"911","GTLM","Patrick Pilet","4","1:46.407","13:23.327","Green","Track","3.303","9.181","12.785","4.035","0.521","14.116","21.461","31.703","5.843","3.459","157.695"
"4","GTLM","Oliver Gavin","4","1:46.149","13:24.048","Green","Track","3.293","8.911","12.644","3.980","0.513","13.824","22.015","31.760","5.799","3.410","160.154"
"62","GTLM","Giancarlo Fisichella","7","2:01.294","13:24.638","Green","Pit","3.231","8.672","12.472","3.952","0.511","13.619","21.228","33.769","11.591","12.249","160.781"
"73","GTD","Jorg Bergmeister","3","1:48.794","13:28.522","Green","Track","3.309","8.980","12.599","3.941","0.509","15.549","22.251","32.314","5.916","3.426","161.413"
"5","P","Christian Fittipaldi","8","1:39.170","13:32.669","Green","Track","3.003","8.522","11.791","3.656","0.472","12.829","20.037","29.807","5.822","3.231","174.066"
"50","P","Byron DeFoor","4","1:55.140","13:32.702","Green","Track","3.554","9.524","13.266","3.977","0.517","16.347","23.862","34.538","6.216","3.339","158.915"
"54","PC","Colin Braun","6","1:40.511","13:33.546","Green","Track","3.087","8.404","12.086","3.852","0.499","13.422","20.369","30.123","5.460","3.209","164.647"
"96","GTD","Jens Klingmann","6","4:22.327","13:43.955","Green","Pit","3.233","9.032","12.478","3.921","0.506","13.982","21.837","32.200","7.496","157.642","162.370"
"6","GTD","Andrew Davis","7","1:46.694","13:47.175","Green","Track","3.271","8.774","12.567","3.922","0.504","14.270","21.897","32.147","5.917","3.425","163.014"
"25","GTLM","Dirk Werner","7","1:44.479","13:51.239","Green","Track","3.201","8.859","12.320","3.888","0.502","13.671","21.361","31.537","5.738","3.402","163.664"
"52","PC","Robert Alon","7","1:41.926","13:51.604","Green","Track","3.342","8.782","12.149","3.859","0.499","13.155","20.711","30.819","5.416","3.194","164.647"
"20","PC","Johnny Mowlem","5","1:42.080","13:52.014","Green","Track","3.193","8.793","12.640","3.900","0.501","13.125","20.715","30.371","5.627","3.215","163.990"
"70","P","Joel Miller","6","1:41.118","13:54.017","Green","Track","2.989","8.236","12.908","3.800","0.489","13.698","20.715","29.775","5.406","3.102","168.015"
"100","GTLM","John Edwards","5","5:06.162","13:56.859","Green","Pit","3.211","8.619","12.265","3.892","0.536","14.612","21.589","31.832","10.092","199.514","153.282"
"88","PC","Mark Kvamme","7","1:50.173","13:59.627","Green","Track","3.189","8.960","13.939","4.049","0.513","14.796","22.721","32.675","6.024","3.307","160.154"
"38","PC","Kyle Marcelli","3","1:43.903","14:00.023","Green","Track","3.197","8.640","12.056","3.855","0.499","13.794","21.468","31.374","5.774","3.246","164.647"
"68","GTLM","Alessandro Pier Guidi","7","1:44.720","14:03.011","Green","Track","3.268","8.721","12.525","3.961","0.510","13.708","21.342","31.619","5.701","3.365","161.096"
"9","GTD","Lawson Aschenbach","6","2:08.849","14:06.526","Green","Track","14.537","9.760","15.368","4.113","0.523","15.161","23.471","36.575","5.920","3.421","157.092"
"85","PC","Misha Goikhberg","6","1:42.101","14:06.583","Green","Track","3.140","8.464","12.074","3.857","0.498","13.564","20.674","30.864","5.729","3.237","164.978"
"60","P","Olivier Pla","5","1:38.539","14:13.342","Green","Track","3.010","8.104","11.630","3.721","0.479","12.978","20.505","29.567","5.402","3.143","171.522"
"27","GTD","Luca Persiani","7","1:48.174","14:19.163","Green","Track","3.276","8.933","12.617","3.923","0.504","14.318","22.488","32.655","6.017","3.443","163.014"
"90","P","Marc Goossens","5","1:39.583","14:30.202","Green","Track","3.047","8.455","11.762","3.700","0.479","12.815","20.682","30.110","5.379","3.154","171.522"
"63","GTD","Alessandro Balzan","7","1:47.099","14:45.273","Green","Track","3.265","8.837","12.669","3.983","0.513","14.203","21.867","32.400","5.937","3.425","160.154"
"97","GTD","Markus Palttala","8","1:47.155","14:46.626","Green","Track","3.227","9.182","12.493","3.909","0.503","14.543","21.921","32.126","5.889","3.362","163.338"
"44","GTD","Andy Lally","6","2:02.137","14:55.125","Green","Pit","3.396","9.184","12.857","4.040","0.520","14.976","22.391","32.634","9.855","12.284","157.998"
"912","GTLM","Frederic Makowiecki","5","1:46.087","15:01.711","Green","Track","3.263","8.785","12.538","3.971","0.512","13.703","21.526","32.663","5.738","3.388","160.467"
"540","GTD","Tim Pappas","7","1:54.119","15:03.761","Green","Track","3.396","9.392","12.877","4.036","0.523","15.581","22.867","35.682","6.259","3.506","157.092"
"3","GTLM","Antonio Garcia","5","1:44.397","15:04.603","Green","Track","3.251","8.727","12.562","3.976","0.511","13.553","21.244","31.511","5.693","3.369","160.781"
"2","P","Scott Sharp","7","4:47.806","15:10.136","Green","Pit","3.091","8.467","11.671","3.732","0.533","14.590","21.582","30.305","7.492","186.343","154.145"
"4","GTLM","Oliver Gavin","5","1:48.485","15:12.533","Green","Track","3.264","8.791","12.575","3.955","0.510","15.173","23.072","31.951","5.792","3.402","161.096"
"54","PC","Colin Braun","7","1:39.852","15:13.398","Green","Track","3.069","8.451","11.987","3.827","0.493","12.912","20.221","29.990","5.668","3.234","166.651"
"73","GTD","Jorg Bergmeister","4","1:48.092","15:16.614","Green","Track","3.287","8.895","12.628","3.954","0.509","14.258","22.476","32.776","5.880","3.429","161.413"
"48","GTD","Bryan Sellers","5","2:11.764","15:19.281","Green","Track","14.404","10.569","14.283","5.610","0.837","15.855","24.399","36.271","6.086","3.450","98.159"
"911","GTLM","Patrick Pilet","5","2:00.721","15:24.048","Green","Pit","3.300","8.897","12.669","4.013","0.517","14.852","21.799","32.007","6.906","15.761","158.915"
"5","P","Christian Fittipaldi","9","1:53.802","15:26.471","Green","Pit","3.066","8.477","11.675","3.684","0.473","12.763","20.832","30.070","6.999","15.763","173.698"
"50","P","Byron DeFoor","5","1:54.039","15:26.741","Green","Track","3.688","9.756","13.258","4.045","0.641","16.115","23.354","33.766","6.114","3.302","128.173"
"23","GTD","Mario Farnbacher","6","5:20.002","15:27.215","Green","Track","209.725","10.629","13.586","4.063","0.522","14.854","23.314","33.705","6.147","3.457","157.393"
"20","PC","Johnny Mowlem","6","1:43.183","15:35.197","Green","Track","3.171","8.629","11.869","3.747","0.486","14.417","21.484","30.284","5.832","3.264","169.052"
"70","P","Joel Miller","7","1:41.337","15:35.354","Green","Track","3.008","8.293","11.575","3.684","0.490","13.717","22.037","29.974","5.471","3.088","167.672"
"25","GTLM","Dirk Werner","8","1:46.029","15:37.268","Green","Track","3.228","8.682","12.296","3.885","0.502","14.355","22.387","31.564","5.779","3.351","163.664"
"52","PC","Robert Alon","8","1:49.640","15:41.244","Green","Track","3.278","8.611","12.086","3.847","0.543","14.598","23.070","34.830","5.555","3.222","151.306"
"96","GTD","Jens Klingmann","7","1:58.851","15:42.806","Green","Track","14.428","9.409","12.734","3.959","0.510","14.126","21.890","32.555","5.865","3.375","161.096"
"38","PC","Kyle Marcelli","4","1:45.877","15:45.900","Green","Track","3.198","8.610","12.835","3.921","0.510","16.021","21.364","30.864","5.345","3.209","161.096"
"16","GTD","Spencer Pumpelly","5","6:24.918","15:46.371","Green","Pit","3.292","9.761","12.809","3.927","0.503","14.502","22.234","33.697","7.217","276.976","163.338"
"85","PC","Misha Goikhberg","7","1:42.778","15:49.361","Green","Track","3.118","8.658","12.091","3.832","0.494","13.413","20.811","31.664","5.493","3.204","166.314"
"88","PC","Mark Kvamme","8","1:51.291","15:50.918","Green","Track","3.191","8.791","12.957","3.938","0.507","15.987","23.246","33.304","6.062","3.308","162.049"
"68","GTLM","Alessandro Pier Guidi","8","1:48.385","15:51.396","Green","Track","3.243","8.639","12.491","3.943","0.510","13.805","22.877","33.831","5.687","3.359","161.096"
"100","GTLM","John Edwards","6","1:57.092","15:53.951","Green","Track","14.372","9.213","12.654","3.921","0.505","13.959","21.328","32.011","5.761","3.368","162.691"
"9","GTD","Lawson Aschenbach","7","1:49.567","15:56.093","Green","Track","3.267","8.924","12.533","3.908","0.503","14.381","21.998","34.648","5.981","3.424","163.338"
"33","GTD","Jeroen Bleekemolen","6","5:45.232","16:04.378","Green","Track","234.361","10.788","15.865","4.132","0.526","14.897","22.582","32.711","5.936","3.434","156.196"
"22","GTD","Gunnar Jeannette","7","4:01.848","16:04.877","Green","Track","135.143","9.535","13.075","4.004","0.515","14.846","22.611","32.613","6.043","3.463","159.532"
"60","P","Olivier Pla","6","1:53.155","16:06.497","Green","Pit","3.038","8.131","11.592","3.704","0.480","12.703","20.062","30.391","6.820","16.234","171.165"
"27","GTD","Luca Persiani","8","1:48.047","16:07.210","Green","Track","3.265","8.940","12.611","3.913","0.502","14.350","22.207","32.834","5.989","3.436","163.664"
"90","P","Marc Goossens","6","1:38.910","16:09.112","Green","Track","3.026","8.257","11.688","3.689","0.476","12.903","20.406","29.920","5.395","3.150","172.603"
"10","P","Max Angelelli","8","4:09.945","16:46.659","Green","Track","150.886","9.809","12.417","3.787","0.488","13.424","20.539","30.017","5.424","3.154","168.359"
"912","GTLM","Frederic Makowiecki","6","1:45.187","16:46.898","Green","Track","3.264","8.754","12.548","3.971","0.512","13.794","21.474","31.645","5.799","3.426","160.467"
"63","GTD","Alessandro Balzan","8","2:01.786","16:47.059","Green","Pit","3.274","8.861","12.643","3.986","0.514","14.256","21.910","32.848","11.187","12.307","159.843"
"54","PC","Colin Braun","8","1:39.133","16:52.531","Green","Track","3.096","8.319","11.985","3.844","0.496","12.731","20.330","29.711","5.395","3.226","165.643"
"4","GTLM","Oliver Gavin","6","1:45.691","16:58.224","Green","Track","3.284","8.735","12.887","4.042","0.518","13.779","21.547","31.797","5.715","3.387","158.608"
"2","P","Scott Sharp","8","1:53.411","17:03.547","Green","Track","14.648","9.371","11.987","3.749","0.484","13.928","20.753","30.049","5.318","3.124","169.750"
"73","GTD","Jorg Bergmeister","5","1:47.067","17:03.681","Green","Track","3.290","8.869","12.640","3.953","0.509","14.132","22.001","32.369","5.874","3.430","161.413"
"3","GTLM","Antonio Garcia","6","1:59.796","17:04.399","Green","Pit","3.250","9.309","12.639","4.001","0.539","13.950","21.321","31.612","7.502","15.673","152.429"
"48","GTD","Bryan Sellers","6","1:47.487","17:06.768","Green","Track","3.266","8.926","12.612","3.912","0.502","14.328","22.132","32.369","6.008","3.432","163.664"
"23","GTD","Mario Farnbacher","7","1:47.407","17:14.622","Green","Track","3.355","9.179","12.685","3.992","0.514","13.988","22.018","32.351","5.887","3.438","159.843"
"70","P","Joel Miller","8","1:40.562","17:15.916","Green","Track","2.998","8.314","11.555","3.710","0.481","13.355","22.122","29.643","5.301","3.083","170.809"
"20","PC","Johnny Mowlem","7","1:41.765","17:16.962","Green","Track","3.156","8.504","11.961","3.818","0.493","12.959","22.069","30.200","5.421","3.184","166.651"
"50","P","Byron DeFoor","6","1:55.696","17:22.437","Green","Track","3.634","9.777","12.814","4.053","0.588","16.411","23.792","34.709","6.514","3.404","139.726"
"52","PC","Robert Alon","9","1:41.322","17:22.566","Green","Track","3.127","8.365","11.955","3.845","0.498","12.783","20.517","31.035","5.919","3.278","164.978"
"25","GTLM","Dirk Werner","9","1:45.597","17:22.865","Green","Track","3.205","8.691","12.275","3.889","0.502","13.588","21.432","31.812","6.702","3.501","163.664"
"67","GTLM","Richard Westbrook","1","17:25.202","17:25.202","Green","Track","117.270","11.144","14.964","4.211","0.576","17.535","25.513","35.387","6.121","3.414","142.637"
"38","PC","Kyle Marcelli","5","1:41.762","17:27.662","Green","Track","3.163","8.396","12.093","3.885","0.503","13.185","21.080","30.825","5.396","3.236","163.338"
"96","GTD","Jens Klingmann","8","1:47.141","17:29.947","Green","Track","3.247","8.867","12.536","3.939","0.508","14.126","22.053","32.534","5.912","3.419","161.730"
"85","PC","Misha Goikhberg","8","1:41.048","17:30.409","Green","Track","3.094","8.345","12.004","3.823","0.495","13.081","20.714","30.632","5.617","3.243","165.978"
"68","GTLM","Alessandro Pier Guidi","9","1:45.424","17:36.820","Green","Track","3.273","8.688","12.702","4.039","0.519","14.087","21.404","31.637","5.690","3.385","158.303"
"100","GTLM","John Edwards","7","1:44.676","17:38.627","Green","Track","3.231","8.622","12.279","3.882","0.500","13.770","22.066","31.305","5.684","3.337","164.318"
"88","PC","Mark Kvamme","9","1:49.818","17:40.736","Green","Track","3.187","8.767","13.203","4.089","0.554","15.222","22.603","32.734","6.147","3.312","148.302"
"9","GTD","Lawson Aschenbach","8","1:46.563","17:42.656","Green","Track","3.260","8.842","12.548","3.907","0.503","14.099","21.819","32.291","5.874","3.420","163.338"
"44","GTD","Andy Lally","7","2:49.089","17:44.214","Green","Track","53.304","10.020","13.549","4.915","0.651","16.344","26.194","34.459","6.124","3.529","126.204"
"16","GTD","Spencer Pumpelly","6","2:01.311","17:47.682","Green","Track","14.973","9.601","13.438","3.974","0.507","14.604","22.131","32.691","5.971","3.421","162.049"
"90","P","Marc Goossens","7","1:39.543","17:48.655","Green","Track","3.023","8.242","11.649","3.835","0.490","12.906","20.797","30.069","5.388","3.144","167.672"
"33","GTD","Jeroen Bleekemolen","7","1:47.693","17:52.071","Green","Track","3.266","8.956","12.628","3.958","0.509","14.019","22.254","32.705","5.965","3.433","161.413"
"22","GTD","Gunnar Jeannette","8","1:48.266","17:53.143","Green","Track","3.305","9.142","12.703","3.965","0.510","14.231","22.574","32.429","5.954","3.453","161.096"
"10","P","Max Angelelli","9","1:40.260","18:26.919","Green","Track","3.018","8.376","11.696","3.706","0.482","12.693","20.077","31.525","5.521","3.166","170.455"
"2","P","Scott Sharp","9","1:37.716","18:41.263","Green","Track","3.032","8.093","11.649","3.742","0.485","12.777","19.838","29.769","5.215","3.116","169.400"
"4","GTLM","Oliver Gavin","7","1:45.278","18:43.502","Green","Track","3.256","8.760","12.636","3.996","0.519","13.731","21.454","31.727","5.785","3.414","158.303"
"54","PC","Colin Braun","9","1:54.253","18:46.784","Green","Pit","3.099","8.375","12.011","3.848","0.499","12.821","20.064","30.940","6.584","16.012","164.647"
"912","GTLM","Frederic Makowiecki","7","2:01.190","18:48.088","Green","Pit","3.282","8.884","12.588","3.975","0.513","14.344","21.726","32.928","7.097","15.853","160.154"
"48","GTD","Bryan Sellers","7","1:47.434","18:54.202","Green","Track","3.247","9.022","12.590","3.912","0.502","14.328","22.049","32.319","6.024","3.441","163.664"
"20","PC","Johnny Mowlem","8","1:40.285","18:57.247","Green","Track","3.087","8.414","11.937","3.827","0.495","13.099","20.582","30.152","5.486","3.206","165.978"
"911","GTLM","Patrick Pilet","6","3:36.146","19:00.194","Green","Track","101.573","10.370","14.764","4.333","0.704","16.247","22.262","36.399","6.046","3.448","116.703"
"5","P","Christian Fittipaldi","10","3:36.256","19:02.727","Green","Track","110.966","11.493","13.797","3.863","0.519","14.911","21.521","30.337","5.654","3.195","158.303"
"52","PC","Robert Alon","10","1:40.964","19:03.530","Green","Track","3.145","8.517","11.986","3.864","0.500","12.905","20.901","30.542","5.412","3.192","164.318"
"25","GTLM","Dirk Werner","10","1:44.000","19:06.865","Green","Track","3.334","8.731","12.194","3.871","0.501","13.680","21.461","31.099","5.766","3.363","163.990"
"70","P","Joel Miller","9","1:53.305","19:09.221","Green","Pit","2.993","8.186","12.370","3.787","0.489","12.902","19.955","29.860","6.789","15.974","168.015"
"38","PC","Kyle Marcelli","6","1:42.786","19:10.448","Green","Track","3.161","8.405","12.141","3.898","0.505","14.282","21.208","30.582","5.365","3.239","162.691"
"31","P","Dane Cameron","8","6:43.917","19:12.164","Green","Track","305.873","8.882","11.940","3.721","0.514","13.479","20.614","30.488","5.290","3.116","159.843"
"6","GTD","Andrew Davis","8","5:25.254","19:12.429","Green","Pit","3.251","8.890","12.590","3.931","0.506","14.354","21.990","32.647","7.087","220.008","162.370"
"85","PC","Misha Goikhberg","9","1:43.213","19:13.622","Green","Track","3.154","8.695","12.046","3.848","0.497","13.116","21.267","31.728","5.630","3.232","165.310"
"67","GTLM","Richard Westbrook","2","1:50.418","19:15.620","Green","Track","3.350","9.400","12.717","3.941","0.509","14.857","22.987","33.329","5.955","3.373","161.413"
"23","GTD","Mario Farnbacher","8","2:01.217","19:15.839","Green","Pit","3.290","8.978","12.631","3.998","0.514","14.375","22.026","32.616","6.974","15.815","159.843"
"50","P","Byron DeFoor","7","1:54.450","19:16.887","Green","Track","4.056","9.553","12.782","3.910","0.543","15.618","23.510","34.909","6.260","3.309","151.306"
"68","GTLM","Alessandro Pier Guidi","10","1:44.031","19:20.851","Green","Track","3.255","8.647","12.501","3.974","0.513","13.493","21.121","31.477","5.677","3.373","160.154"
"100","GTLM","John Edwards","8","1:44.085","19:22.712","Green","Track","3.200","8.676","12.303","3.908","0.504","13.611","21.268","31.381","5.863","3.371","163.014"
"88","PC","Mark Kvamme","10","1:48.065","19:28.801","Green","Track","3.161","8.753","13.014","3.990","0.510","14.905","22.137","32.216","6.071","3.308","161.096"
"44","GTD","Andy Lally","8","1:47.703","19:31.917","Green","Track","3.398","8.906","12.774","4.037","0.522","14.054","22.245","32.222","6.055","3.490","157.393"
"62","GTLM","Giancarlo Fisichella","8","6:17.404","19:42.042","Green","Track","273.769","9.566","12.812","4.006","0.516","14.082","21.555","31.871","5.830","3.397","159.223"
"90","P","Marc Goossens","8","1:53.843","19:42.498","Green","Pit","3.022","8.282","11.672","3.689","0.475","12.833","20.850","30.458","10.206","12.356","172.967"
"22","GTD","Gunnar Jeannette","9","2:01.820","19:54.963","Green","Pit","3.302","9.083","12.703","3.977","0.511","14.541","22.205","32.544","7.023","15.931","160.781"
"33","GTD","Jeroen Bleekemolen","8","2:06.000","19:58.071","Green","Pit","3.266","9.830","12.854","4.293","0.589","15.287","22.598","33.794","7.836","15.653","139.489"
"10","P","Max Angelelli","10","1:38.148","20:05.067","Green","Track","3.036","8.427","11.693","3.722","0.481","12.731","20.108","29.584","5.247","3.119","170.809"
"2","P","Scott Sharp","10","1:37.613","20:18.876","Green","Track","3.034","8.156","11.691","3.768","0.488","12.866","19.845","29.525","5.142","3.098","168.359"
"55","P","Jonathan Bomarito","7","9:25.677","20:23.632","Green","Track","464.337","10.518","13.148","3.850","0.516","14.079","20.931","29.766","5.424","3.108","159.223"
"8","PC","Renger Van Der Zande","8","7:40.048","20:35.770","Green","Track","358.284","8.960","12.090","3.835","0.493","13.964","20.834","32.713","5.663","3.212","166.651"
"20","PC","Johnny Mowlem","9","1:39.886","20:37.133","Green","Track","3.125","8.479","11.951","3.840","0.495","12.873","20.432","29.857","5.623","3.211","165.978"
"66","GTLM","Joey Hand","8","7:22.508","20:37.228","Green","Track","337.862","9.100","12.603","3.948","0.513","14.667","21.981","32.439","6.019","3.376","160.154"
"5","P","Christian Fittipaldi","11","1:40.533","20:43.260","Green","Track","3.067","8.554","11.662","3.696","0.477","13.638","20.592","30.041","5.621","3.185","172.241"
"4","GTLM","Oliver Gavin","8","2:00.243","20:43.745","Green","Pit","3.278","8.893","12.680","4.013","0.517","14.110","21.620","32.036","7.429","15.667","158.915"
"911","GTLM","Patrick Pilet","7","1:47.270","20:47.464","Green","Track","3.333","8.802","12.627","4.045","0.522","14.078","21.724","32.774","5.939","3.426","157.393"
"27","GTD","Luca Persiani","9","4:41.726","20:48.936","Green","Pit","3.263","8.930","12.575","4.007","0.543","14.656","22.474","33.305","8.002","173.971","151.306"
"31","P","Dane Cameron","9","1:39.148","20:51.312","Green","Track","3.001","8.208","11.552","3.655","0.489","13.407","20.360","29.919","5.427","3.130","168.015"
"25","GTLM","Dirk Werner","11","1:44.675","20:51.540","Green","Track","3.208","8.763","12.310","3.909","0.506","13.716","21.403","31.779","5.733","3.348","162.370"
"38","PC","Kyle Marcelli","7","1:42.184","20:52.632","Green","Track","3.175","8.388","12.259","3.986","0.517","13.240","21.164","30.781","5.402","3.272","158.915"
"97","GTD","Markus Palttala","9","6:07.519","20:54.145","Green","Pit","3.226","8.924","12.432","3.893","0.501","14.532","21.867","33.451","8.105","260.588","163.990"
"85","PC","Misha Goikhberg","10","1:40.928","20:54.550","Green","Track","3.121","8.445","12.022","3.846","0.496","13.236","20.594","30.403","5.537","3.228","165.643"
"52","PC","Robert Alon","11","1:56.580","21:00.110","Green","Pit","3.108","8.369","11.964","3.855","0.498","13.006","21.484","31.139","7.239","15.918","164.978"
"67","GTLM","Richard Westbrook","3","1:44.836","21:00.456","Green","Track","3.271","8.757","12.287","3.881","0.497","14.235","21.540","31.347","5.691","3.330","165.310"
"68","GTLM","Alessandro Pier Guidi","11","1:46.575","21:07.426","Green","Track","3.245","8.656","12.460","3.950","0.511","15.559","21.958","31.235","5.651","3.350","160.781"
"96","GTD","Jens Klingmann","9","3:38.760","21:08.707","Green","Pit","3.255","9.163","12.650","3.961","0.509","14.438","21.882","32.591","7.323","112.988","161.413"
"100","GTLM","John Edwards","9","1:47.006","21:09.718","Green","Track","3.231","8.706","12.320","3.883","0.502","14.031","22.302","32.819","5.877","3.335","163.664"
"6","GTD","Andrew Davis","9","2:02.198","21:14.627","Green","Track","14.521","10.484","13.416","4.033","0.516","14.825","21.925","32.459","6.511","3.508","159.223"
"60","P","Olivier Pla","7","5:09.734","21:16.231","Green","Track","210.726","9.104","11.983","3.760","0.489","13.520","20.909","30.219","5.843","3.181","168.015"
"88","PC","Mark Kvamme","11","1:47.370","21:16.171","Green","Track","3.170","8.741","12.860","3.955","0.508","14.850","22.062","32.002","5.959","3.263","161.730"
"3","GTLM","Antonio Garcia","7","4:15.227","21:19.626","Green","Track","150.283","10.412","13.280","4.057","0.519","14.426","21.576","31.651","5.656","3.367","158.303"
"62","GTLM","Giancarlo Fisichella","9","1:44.403","21:26.445","Green","Track","3.266","8.664","12.479","3.959","0.512","13.555","21.220","31.793","5.610","3.345","160.467"
"44","GTD","Andy Lally","9","2:03.609","21:35.526","Green","Pit","3.331","8.805","12.756","4.037","0.521","14.124","22.482","34.041","11.259","12.253","157.695"
"912","GTLM","Frederic Makowiecki","8","3:00.318","21:48.406","Green","Track","72.221","9.878","13.236","4.082","0.525","15.197","23.133","32.711","5.892","3.443","156.494"
"2","P","Scott Sharp","11","1:37.128","21:56.004","Green","Track","3.012","7.990","11.648","3.739","0.483","12.667","19.944","29.447","5.105","3.093","170.102"
"10","P","Max Angelelli","11","1:55.150","22:00.217","Green","Pit","3.010","8.299","11.663","3.696","0.477","12.753","20.507","31.886","10.509","12.350","172.241"
"55","P","Jonathan Bomarito","8","1:37.168","22:00.800","Green","Track","3.018","7.985","11.479","3.693","0.479","12.920","19.915","29.151","5.413","3.115","171.522"
"0","P","Katherine Legge","5","10:22.940","22:03.057","Green","Pit","14.724","9.549","13.694","3.838","0.489","14.585","21.429","32.022","10.201","502.409","168.015"
"9","GTD","Lawson Aschenbach","9","4:21.535","22:04.191","Green","Pit","3.248","9.021","12.647","3.935","0.507","14.302","21.888","33.446","7.153","155.388","162.049"
