"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP1","SP4"
"5","P","Joao Barbosa","37","5:30.248","1:19:29.709","Green","Track","137.976","14.520","0.545","13.813","10.370","8.875","0.583","13.484","9.852","10.023","2.176","145.121","139.170"
"60","P","Katherine Legge","30","5:36.693","1:19:35.131","Green","Track","121.687","14.513","0.577","14.876","11.402","9.057","0.537","13.606","10.855","10.306","2.268","137.073","151.092"
"44","GTD","John Potter","31","5:54.483","1:19:37.752","Green","Track","143.495","16.283","0.607","15.074","11.399","9.953","0.596","14.658","10.663","10.997","2.436","130.298","136.135"
"33","GTD","Jeroen Bleekemolen","27","10:23.426","1:19:38.649","Green","Track","120.418","15.411","0.586","14.449","11.133","9.708","0.565","13.746","10.511","10.421","2.352","134.967","143.604"
"63","GTD","Alessandro Balzan","16","5:31.487","1:19:40.413","Green","Track","116.756","14.542","0.565","14.713","11.216","9.643","0.574","14.308","10.681","10.673","2.370","139.984","141.353"
"88","PC","Mark Kvamme","28","6:29.241","1:19:45.001","Green","Track","166.536","19.899","0.868","17.058","11.854","10.734","0.778","16.261","11.284","11.801","2.439","91.119","104.288"
"9","GTD","Matt Bell","32","5:39.388","1:19:48.355","Green","Track","120.556","19.296","0.586","13.936","10.771","9.988","0.584","13.526","10.450","10.490","2.446","134.967","138.932"
"90","P","Ryan Dalziel","32","6:37.179","1:19:49.928","Green","Track","307.819","14.429","0.572","14.472","10.502","8.967","0.581","13.931","10.087","9.559","2.163","138.271","139.650"
"22","GTD","Leh Keen","31","5:41.881","1:19:52.978","Green","Track","247.848","14.624","0.579","15.015","10.853","9.837","0.660","14.621","10.545","10.485","2.395","136.599","122.934"
"23","GTD","Alex Riberas","28","7:08.599","1:19:55.815","Green","Track","225.154","14.988","0.684","15.573","11.080","9.766","0.583","13.941","11.173","11.195","2.420","115.630","139.170"
"52","PC","Robert Alon","34","7:17.614","1:19:57.936","Green","Track","342.528","16.488","0.610","15.033","10.688","9.500","0.583","14.172","10.412","10.949","2.332","129.657","139.170"
"8","PC","Renger Van Der Zande","30","1:43.348","1:19:58.998","Green","Track","10.026","14.584","0.580","15.560","11.198","9.242","0.586","14.204","10.552","10.304","2.292","136.364","138.458"
"54","PC","Colin Braun","34","1:40.317","1:19:59.247","Green","Track","9.685","13.405","0.533","14.525","10.858","9.137","0.559","14.207","10.643","10.309","2.272","148.388","145.146"
"97","GTD","Markus Palttala","26","6:49.578","1:20:00.735","Green","Track","202.032","15.949","0.583","15.264","10.727","9.901","0.581","14.061","11.263","11.660","2.403","135.662","139.650"
"16","GTD","Corey Lewis","26","1:44.189","1:20:02.645","Green","Track","9.764","14.871","0.578","14.635","11.230","9.885","0.577","14.265","10.514","10.969","2.430","136.835","140.618"
"96","GTD","Jens Klingmann","29","6:33.609","1:20:09.157","Green","Track","177.741","15.381","0.694","16.595","11.448","15.147","0.826","15.680","10.511","11.257","2.397","113.964","98.228"
"73","GTD","Jorg Bergmeister","29","1:41.042","1:20:27.946","Green","Track","9.634","14.230","0.584","14.303","10.750","9.836","0.574","13.632","10.350","10.378","2.385","135.430","141.353"
"38","PC","James French","33","1:41.917","1:20:35.353","Green","Track","9.581","14.975","0.603","14.884","10.951","9.412","0.565","13.954","10.302","10.257","2.245","131.162","143.604"
"10","P","Jordan Taylor","28","1:35.496","1:20:57.262","Green","Pit","3.031","11.519","0.524","12.824","10.090","8.966","0.533","12.551","9.665","9.355","5.044","150.937","152.226"
"5","P","Joao Barbosa","38","1:28.235","1:20:57.944","Green","Track","3.333","11.678","0.516","13.532","10.405","8.847","0.577","13.153","9.770","10.210","2.177","153.277","140.618"
"27","GTD","Cedric Sbirrazzuoli","31","1:57.508","1:21:01.594","Green","Track","10.201","17.691","0.602","16.436","12.762","10.179","0.632","15.556","11.443","14.427","2.624","131.380","128.380"
"60","P","Katherine Legge","31","1:28.668","1:21:03.799","Green","Track","3.278","12.111","0.531","13.130","9.971","9.069","0.535","13.244","10.325","10.082","2.244","148.947","151.657"
"55","P","Tristan Nunez","27","8:08.082","1:21:08.752","Green","Pit","3.976","12.388","0.532","14.473","10.198","9.021","0.560","13.680","10.448","10.805","7.487","148.667","144.886"
"20","PC","Tomy Drissi","32","1:44.271","1:21:11.436","Green","Track","9.564","15.950","0.590","14.505","10.979","9.362","0.587","14.754","10.730","10.628","2.298","134.052","138.222"
"33","GTD","Jeroen Bleekemolen","28","1:33.335","1:21:11.984","Green","Track","3.384","12.751","0.555","14.072","10.713","9.553","0.563","13.664","10.896","10.464","2.371","142.506","144.114"
"44","GTD","John Potter","32","1:36.006","1:21:13.758","Green","Track","3.598","12.886","0.570","14.166","10.742","9.907","0.592","15.037","10.616","10.929","2.455","138.756","137.055"
"63","GTD","Alessandro Balzan","17","1:34.477","1:21:14.890","Green","Track","3.721","12.740","0.559","13.684","10.524","9.703","0.567","15.117","10.570","10.557","2.367","141.486","143.098"
"90","P","Ryan Dalziel","33","1:27.318","1:21:17.246","Green","Track","3.324","11.564","0.521","13.900","9.961","8.934","0.530","13.042","9.894","9.470","2.150","151.806","153.087"
"9","GTD","Matt Bell","33","1:34.502","1:21:22.857","Green","Track","3.570","12.876","0.571","14.757","10.682","9.988","0.581","13.575","10.566","10.416","2.435","138.513","139.650"
"22","GTD","Leh Keen","32","1:34.796","1:21:27.774","Green","Track","3.406","12.893","0.568","13.645","10.612","9.721","0.569","14.374","11.534","10.641","2.406","139.245","142.595"
"23","GTD","Alex Riberas","29","1:34.256","1:21:30.071","Green","Track","3.562","12.602","0.565","13.799","10.674","9.962","0.573","13.607","10.471","10.915","2.460","139.984","141.599"
"88","PC","Mark Kvamme","29","1:45.172","1:21:30.173","Green","Track","4.153","13.698","0.574","17.639","11.707","10.090","0.649","15.048","11.868","11.844","2.525","137.789","125.018"
"8","PC","Renger Van Der Zande","31","1:31.404","1:21:30.402","Green","Track","3.284","12.345","0.536","13.781","10.489","9.123","0.555","13.544","9.923","10.137","2.295","147.558","146.192"
"52","PC","Robert Alon","35","1:34.318","1:21:32.254","Green","Track","3.372","0.000","0.000","14.213","10.561","9.241","0.547","15.871","10.335","10.625","2.300","0.000","148.330"
"97","GTD","Markus Palttala","27","1:34.367","1:21:35.102","Green","Track","3.406","12.777","0.565","13.764","10.380","9.821","0.575","15.075","10.765","10.388","2.405","139.984","141.107"
"16","GTD","Corey Lewis","27","1:33.512","1:21:36.157","Green","Track","3.512","12.806","0.564","14.072","10.677","9.848","0.574","13.636","10.470","10.532","2.398","140.232","141.353"
"70","P","Joel Miller","10","2:07.795","1:21:37.054","Green","Pit","3.480","11.684","0.521","13.433","10.379","8.978","0.535","12.924","10.099","10.222","6.143","151.806","151.657"
"96","GTD","Jens Klingmann","30","1:32.395","1:21:41.552","Green","Track","3.390","12.953","0.568","13.780","10.282","9.851","0.575","13.522","10.500","10.140","2.393","139.245","141.107"
"73","GTD","Jorg Bergmeister","30","1:31.812","1:21:59.758","Green","Track","3.491","12.775","0.564","13.642","10.478","9.666","0.569","13.346","10.347","10.197","2.367","140.232","142.595"
"38","PC","James French","34","1:29.005","1:22:04.358","Green","Track","3.606","12.175","0.541","13.233","10.155","9.130","0.549","13.302","10.101","9.827","2.219","146.194","147.789"
"5","P","Joao Barbosa","39","1:24.994","1:22:22.938","Green","Track","3.234","11.430","0.515","12.819","9.928","8.790","0.522","12.672","9.572","9.388","2.133","153.575","155.434"
"60","P","Katherine Legge","32","1:27.596","1:22:31.395","Green","Track","3.410","11.810","0.531","12.934","9.745","9.140","0.535","13.167","10.078","9.856","2.250","148.947","151.657"
"27","GTD","Cedric Sbirrazzuoli","32","1:37.451","1:22:39.045","Green","Track","3.693","14.054","0.620","14.708","11.239","9.973","0.581","14.117","10.844","10.712","2.436","127.566","139.650"
"20","PC","Tomy Drissi","33","1:32.467","1:22:43.903","Green","Track","3.713","12.560","0.543","13.775","10.524","9.348","0.561","14.057","10.413","10.374","2.282","145.655","144.628"
"90","P","Ryan Dalziel","34","1:27.880","1:22:45.126","Green","Track","3.247","11.560","0.520","13.231","10.669","8.972","0.531","13.104","9.922","9.832","2.205","152.098","152.799"
"33","GTD","Jeroen Bleekemolen","29","1:33.648","1:22:45.632","Green","Track","3.581","12.683","0.552","13.936","10.489","9.636","0.564","13.493","10.465","11.309","2.492","143.281","143.859"
"44","GTD","John Potter","33","1:34.408","1:22:48.166","Green","Track","3.645","12.772","0.568","13.919","10.861","9.881","0.590","14.283","10.468","10.536","2.410","139.245","137.519"
"63","GTD","Alessandro Balzan","18","1:35.455","1:22:50.345","Green","Track","3.529","12.763","0.556","13.761","10.726","9.675","0.569","14.396","10.598","12.123","2.369","142.250","142.595"
"55","P","Jonathan Bomarito","28","1:42.597","1:22:51.349","Green","Track","9.582","15.149","0.634","14.764","10.751","9.060","0.565","14.080","10.575","10.678","2.272","124.749","143.604"
"8","PC","Renger Van Der Zande","32","1:32.443","1:23:02.845","Green","Track","3.689","12.295","0.532","13.201","10.225","9.243","0.545","13.613","11.860","10.850","2.239","148.667","148.874"
"22","GTD","Leh Keen","33","1:37.441","1:23:05.215","Green","Track","3.446","12.741","0.563","13.782","13.344","11.081","0.601","13.769","10.595","10.713","2.392","140.481","135.002"
"52","PC","Robert Alon","36","1:33.370","1:23:05.624","Green","Track","3.537","12.575","0.560","14.868","10.349","9.303","0.583","13.965","10.500","10.527","2.287","141.234","139.170"
"6","GTD","Andrew Davis","25","9:58.137","1:23:07.279","Green","Pit","3.688","13.011","0.569","13.836","10.658","9.961","0.581","14.079","11.017","11.396","6.681","139.000","139.650"
"97","GTD","Markus Palttala","28","1:35.110","1:23:10.212","Green","Track","3.401","12.856","0.567","13.866","11.751","9.905","0.577","13.835","10.869","10.591","2.417","139.490","140.618"
"16","GTD","Corey Lewis","28","1:34.764","1:23:10.921","Green","Track","3.479","12.745","0.563","13.944","11.242","9.785","0.570","14.060","10.677","10.889","2.392","140.481","142.344"
"88","PC","Mark Kvamme","30","1:43.577","1:23:13.750","Green","Track","4.618","13.466","0.561","16.566","11.835","10.619","0.695","15.410","11.082","11.403","2.435","140.982","116.743"
"96","GTD","Jens Klingmann","31","1:32.423","1:23:13.975","Green","Track","3.354","12.838","0.569","13.597","10.330","9.884","0.575","13.403","10.326","10.219","2.412","139.000","141.107"
"23","GTD","Alex Riberas","30","1:46.687","1:23:16.758","Green","Pit","3.743","12.674","0.563","14.252","10.871","9.720","0.571","13.671","10.383","10.957","7.818","140.481","142.095"
"70","P","Tom Long","11","1:44.721","1:23:21.775","Green","Track","9.641","15.893","0.601","15.457","11.327","9.158","0.537","14.204","10.742","10.525","2.249","131.599","151.092"
"73","GTD","Jorg Bergmeister","31","1:31.253","1:23:31.011","Green","Track","3.495","12.791","0.564","13.464","10.436","9.680","0.568","13.334","10.188","10.043","2.344","140.232","142.846"
"38","PC","James French","35","1:28.986","1:23:33.344","Green","Track","3.487","12.021","0.537","13.086","10.186","9.218","0.553","13.375","10.155","9.942","2.253","147.283","146.720"
"54","PC","Colin Braun","35","3:46.117","1:23:45.364","Green","Pit","3.450","12.255","0.548","13.820","10.418","9.121","0.569","13.589","10.257","10.186","5.901","144.326","142.595"
"5","P","Joao Barbosa","40","1:24.239","1:23:47.177","Green","Track","3.267","11.244","0.509","12.681","9.757","8.824","0.526","12.649","9.449","9.234","2.118","155.385","154.252"
"9","GTD","Matt Bell","34","2:30.931","1:23:53.788","Green","Pit","3.434","12.907","0.571","13.715","10.454","9.904","0.579","13.929","10.449","10.499","5.920","138.513","140.132"
"60","P","Katherine Legge","33","1:26.631","1:23:58.026","Green","Track","3.138","11.763","0.529","12.841","9.688","9.125","0.536","13.023","10.048","9.637","2.209","149.510","151.374"
"90","P","Ryan Dalziel","35","1:26.186","1:24:11.312","Green","Track","3.342","11.602","0.522","12.973","9.854","8.940","0.526","12.572","9.916","9.761","2.148","151.515","154.252"
"27","GTD","Cedric Sbirrazzuoli","33","1:34.049","1:24:13.094","Green","Track","3.412","13.030","0.566","13.826","10.685","9.848","0.578","13.653","10.635","10.956","2.415","139.737","140.374"
"20","PC","Tomy Drissi","34","1:33.137","1:24:17.040","Green","Track","3.730","12.459","0.544","14.293","10.588","9.316","0.560","14.179","10.404","10.452","2.283","145.388","144.886"
"33","GTD","Jeroen Bleekemolen","30","1:32.084","1:24:17.716","Green","Track","3.529","12.611","0.552","13.614","10.523","9.675","0.564","13.473","10.434","10.419","2.358","143.281","143.859"
"63","GTD","Alessandro Balzan","19","1:33.113","1:24:23.458","Green","Track","3.422","12.655","0.555","13.776","10.586","9.665","0.565","14.069","10.450","10.625","2.371","142.506","143.604"
"55","P","Jonathan Bomarito","29","1:32.525","1:24:23.874","Green","Track","3.854","12.328","0.545","14.048","10.463","9.135","0.597","14.172","10.418","10.409","2.227","145.121","135.907"
"10","P","Jordan Taylor","29","3:31.147","1:24:28.409","Green","Track","119.291","13.217","0.526","13.252","9.883","9.063","0.548","19.161","10.495","9.523","2.157","150.363","148.059"
"8","PC","Renger Van Der Zande","33","1:27.030","1:24:29.875","Green","Track","3.133","12.109","0.532","12.921","9.912","9.159","0.544","12.820","9.805","9.751","2.221","148.667","149.148"
"44","GTD","John Potter","34","1:45.504","1:24:33.670","Green","Pit","3.609","12.909","0.571","14.258","10.949","9.926","0.582","14.070","10.581","10.846","5.857","138.513","139.410"
"52","PC","Robert Alon","37","1:32.644","1:24:38.268","Green","Track","3.486","12.167","0.554","15.453","10.583","9.225","0.568","13.607","10.174","10.396","2.255","142.763","142.846"
"22","GTD","Leh Keen","34","1:36.217","1:24:41.432","Green","Track","3.426","12.645","0.561","16.386","10.762","9.775","0.573","13.851","10.722","10.630","2.440","140.982","141.599"
"97","GTD","Markus Palttala","29","1:32.851","1:24:43.063","Green","Track","3.454","12.755","0.568","13.670","10.333","9.982","0.587","13.947","10.440","10.281","2.391","139.245","138.222"
"16","GTD","Corey Lewis","29","1:32.877","1:24:43.798","Green","Track","3.499","12.761","0.563","13.839","10.545","9.793","0.574","13.594","10.401","10.491","2.400","140.481","141.353"
"70","P","Tom Long","12","1:30.442","1:24:52.217","Green","Track","3.294","11.829","0.523","13.568","10.471","8.969","0.532","13.851","10.483","10.272","2.243","151.225","152.512"
"88","PC","Mark Kvamme","31","1:38.994","1:24:52.744","Green","Track","4.178","13.667","0.579","14.644","10.864","9.482","0.601","15.264","11.023","11.311","2.383","136.599","135.002"
"6","GTD","Andrew Davis","26","1:49.076","1:24:56.355","Green","Track","10.102","16.818","0.593","14.458","11.016","10.004","0.633","15.317","10.986","12.070","2.507","133.374","128.178"
"96","GTD","Jens Klingmann","32","1:43.547","1:24:57.522","Green","Pit","3.857","12.931","0.567","13.551","10.308","9.820","0.574","13.414","10.411","10.200","6.318","139.490","141.353"
"38","PC","James French","36","1:29.863","1:25:03.207","Green","Track","3.516","11.873","0.534","13.329","10.518","9.207","0.557","13.552","10.141","10.212","2.245","148.110","145.667"
"5","P","Joao Barbosa","41","1:24.263","1:25:11.440","Green","Track","3.198","11.225","0.510","12.732","9.686","8.798","0.527","12.613","9.616","9.304","2.098","155.080","153.959"
"54","PC","Colin Braun","36","1:35.565","1:25:20.929","Green","Track","9.556","13.292","0.537","13.260","9.925","9.272","0.551","13.102","9.916","9.696","2.253","147.283","147.253"
"60","P","Katherine Legge","34","1:27.197","1:25:25.223","Green","Track","3.222","11.793","0.527","12.942","9.842","9.008","0.535","13.070","10.021","9.915","2.225","150.078","151.657"
"90","P","Ryan Dalziel","36","1:28.253","1:25:39.565","Green","Track","3.120","11.458","0.518","12.775","10.413","9.344","0.537","13.709","10.798","9.426","2.140","152.685","151.092"
"9","GTD","Lawson Aschenbach","35","1:50.735","1:25:44.523","Green","Track","9.832","17.983","0.623","15.581","12.131","10.199","0.591","14.613","11.282","10.916","2.461","126.952","137.287"
"27","GTD","Cedric Sbirrazzuoli","34","1:33.086","1:25:46.180","Green","Track","3.349","12.712","0.562","13.805","10.631","9.977","0.578","13.553","10.617","10.436","2.412","140.731","140.374"
"20","PC","Tomy Drissi","35","1:32.240","1:25:49.280","Green","Track","3.633","12.354","0.542","13.801","10.504","9.294","0.557","14.148","10.431","10.396","2.269","145.924","145.667"
"55","P","Jonathan Bomarito","30","1:31.375","1:25:55.249","Green","Track","3.786","12.252","0.540","13.741","10.344","9.036","0.564","13.665","10.472","10.385","2.262","146.465","143.859"
"10","P","Jordan Taylor","30","1:27.626","1:25:56.035","Green","Track","3.007","11.362","0.519","12.700","9.789","8.945","0.529","13.653","10.300","10.530","2.209","152.391","153.377"
"33","GTD","Jeroen Bleekemolen","31","1:38.749","1:25:56.465","Green","Track","3.664","13.990","0.575","14.977","11.501","9.762","0.566","13.897","11.762","11.236","2.419","137.549","143.350"
"8","PC","Renger Van Der Zande","34","1:27.586","1:25:57.461","Green","Track","3.085","11.869","0.528","12.880","9.817","9.135","0.540","12.859","9.911","10.553","2.255","149.793","150.253"
"63","GTD","Alessandro Balzan","20","1:35.202","1:25:58.660","Green","Track","3.467","12.529","0.555","13.662","10.541","9.700","0.568","14.190","10.650","12.528","2.399","142.506","142.846"
"73","GTD","Jorg Bergmeister","32","2:30.520","1:26:01.531","Green","Pit","3.629","12.806","0.560","13.857","10.727","10.511","0.604","13.758","10.309","10.851","6.437","141.234","134.332"
"52","PC","Robert Alon","38","1:29.743","1:26:08.011","Green","Track","3.290","12.377","0.543","13.859","10.288","9.153","0.547","13.138","10.034","10.025","2.284","145.655","148.330"
"22","GTD","Leh Keen","35","1:32.535","1:26:13.967","Green","Track","3.439","12.665","0.558","13.838","10.680","9.720","0.570","13.348","10.444","10.421","2.419","141.740","142.344"
"97","GTD","Markus Palttala","30","1:32.664","1:26:15.727","Green","Track","3.438","12.946","0.569","13.692","10.522","9.907","0.580","13.534","10.333","10.279","2.400","139.000","139.890"
"16","GTD","Corey Lewis","30","1:32.782","1:26:16.580","Green","Track","3.539","12.701","0.561","13.735","10.652","9.759","0.574","13.566","10.328","10.535","2.404","140.982","141.353"
"70","P","Tom Long","13","1:32.604","1:26:24.821","Green","Track","3.351","11.876","0.523","13.099","10.321","8.984","0.533","13.508","10.419","9.890","2.229","151.225","152.226"
"88","PC","Mark Kvamme","32","1:37.198","1:26:29.942","Green","Track","3.936","13.354","0.660","14.823","10.691","9.498","0.585","14.524","10.890","11.238","2.373","119.835","138.695"
"6","GTD","Andrew Davis","27","1:34.297","1:26:30.652","Green","Track","3.621","12.999","0.572","13.979","10.546","9.947","0.580","13.701","10.518","10.846","2.468","138.271","139.890"
"38","PC","James French","37","1:29.287","1:26:32.494","Green","Track","3.528","11.899","0.536","13.312","10.140","9.139","0.552","13.317","10.085","10.356","2.248","147.558","146.986"
"23","GTD","Alex Riberas","31","3:19.027","1:26:35.785","Green","Track","96.872","17.420","0.611","17.643","11.863","11.602","0.664","14.299","10.618","10.565","2.425","129.445","122.193"
"5","P","Joao Barbosa","42","1:24.583","1:26:36.023","Green","Track","3.231","11.210","0.508","12.809","9.747","8.800","0.526","12.692","9.548","9.325","2.101","155.691","154.252"
"54","PC","Colin Braun","37","1:27.057","1:26:47.986","Green","Track","3.238","11.910","0.537","13.011","9.962","9.181","0.552","12.950","9.865","9.429","2.235","147.283","146.986"
"60","P","Katherine Legge","35","1:27.371","1:26:52.594","Green","Track","3.243","11.725","0.525","13.102","9.936","9.078","0.535","13.013","10.122","9.820","2.193","150.649","151.657"
"90","P","Ryan Dalziel","37","1:25.426","1:27:04.991","Green","Track","3.217","11.407","0.522","12.794","9.700","8.915","0.528","12.740","10.097","9.348","2.136","151.515","153.667"
"44","GTD","John Potter","35","2:36.651","1:27:10.321","Green","Track","48.922","16.845","0.684","18.124","12.798","10.639","0.652","16.600","12.102","12.025","2.510","115.630","124.442"
"9","GTD","Lawson Aschenbach","36","1:33.513","1:27:18.036","Green","Track","3.559","13.031","0.573","13.677","10.463","9.906","0.581","13.802","10.714","10.353","2.402","138.030","139.650"
"27","GTD","Cedric Sbirrazzuoli","35","1:32.815","1:27:18.995","Green","Track","3.423","12.916","0.567","13.705","10.361","9.927","0.584","13.649","10.421","10.419","2.405","139.490","138.932"
"20","PC","Tomy Drissi","36","1:32.577","1:27:21.857","Green","Track","3.657","12.456","0.539","13.880","10.968","9.295","0.556","14.047","10.422","10.205","2.266","146.736","145.929"
"10","P","Jordan Taylor","31","1:27.301","1:27:23.336","Green","Track","3.294","12.039","0.522","12.926","9.732","8.938","0.528","13.761","9.998","9.388","2.150","151.515","153.667"
