"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"67","GTLM","Richard Westbrook","10","1:24.747","25:36.154","Green","Track","1.755","0.500","4.026","25.321","19.746","14.294","8.519","10.586","132.727"
"66","GTLM","Joey Hand","9","1:23.668","25:42.929","Green","Track","1.751","0.499","4.156","24.976","19.356","14.121","8.333","10.476","132.993"
"60","P","John Pew","15","1:22.261","25:44.656","Green","Track","1.612","0.460","3.866","24.652","18.830","14.316","8.267","10.258","144.269"
"55","P","Tristan Nunez","7","1:19.581","25:49.864","Green","Track","1.586","0.457","3.705","23.903","18.202","13.736","7.907","10.085","145.216"
"25","GTLM","Bill Auberlen","11","1:34.175","25:54.739","Green","Track","5.019","0.000","0.000","26.694","21.071","15.175","8.832","10.713","0.000"
"0","P","Sean Rayhall","6","1:29.708","25:55.495","Green","Track","2.535","0.000","0.000","26.050","18.987","14.295","8.115","10.144","0.000"
"3","GTLM","Antonio Garcia","15","1:24.249","25:59.401","Green","Track","1.751","0.498","4.014","25.407","19.362","14.239","8.302","10.676","133.260"
"90","P","Ryan Dalziel","12","4:39.281","26:00.929","Green","Pit","1.617","0.464","3.762","24.092","19.914","14.203","11.311","203.918","143.025"
"4","GTLM","Tommy Milner","15","1:24.816","26:16.494","Green","Track","1.761","0.503","4.127","25.312","19.546","14.424","8.502","10.641","131.936"
"5","P","Joao Barbosa","11","1:19.967","26:28.075","Green","Track","1.630","0.468","3.782","23.854","18.207","13.931","7.771","10.324","141.803"
"68","GTLM","Daniel Serra","15","1:24.244","26:39.094","Green","Track","1.743","0.491","4.054","25.431","19.466","14.209","8.254","10.596","135.160"
"911","GTLM","Nick Tandy","11","1:31.249","26:46.410","Green","Track","2.404","3.351","5.814","25.923","19.967","14.583","8.621","10.586","19.804"
"70","P","Joel Miller","12","1:18.748","26:51.881","Green","Track","1.597","0.461","3.725","23.777","17.987","13.387","7.746","10.068","143.956"
"67","GTLM","Richard Westbrook","11","1:23.605","26:59.759","Green","Track","1.744","0.498","4.006","25.114","19.245","14.022","8.292","10.684","133.260"
"66","GTLM","Joey Hand","10","1:23.630","27:06.559","Green","Track","1.749","0.499","4.088","24.934","19.376","14.062","8.362","10.560","132.993"
"55","P","Tristan Nunez","8","1:19.677","27:09.541","Green","Track","1.590","0.459","3.725","23.807","18.228","13.790","8.016","10.062","144.583"
"0","P","Sean Rayhall","7","1:20.748","27:16.243","Green","Track","1.557","0.453","3.816","24.545","18.416","13.881","8.038","10.042","146.498"
"25","GTLM","Bill Auberlen","12","1:25.712","27:20.451","Green","Track","1.728","0.490","3.976","26.114","19.718","14.534","8.357","10.795","135.436"
"3","GTLM","Antonio Garcia","16","1:24.197","27:23.598","Green","Track","1.751","0.497","4.021","25.317","19.375","14.223","8.329","10.684","133.528"
"90","P","Ryan Dalziel","13","1:28.425","27:29.354","Green","Track","4.951","0.807","6.161","24.979","18.963","14.231","8.140","10.193","82.235"
"4","GTLM","Tommy Milner","16","1:24.405","27:40.899","Green","Track","1.759","0.501","4.060","25.265","19.484","14.306","8.398","10.632","132.462"
"68","GTLM","Daniel Serra","16","1:23.954","28:03.048","Green","Track","1.745","0.493","4.038","25.303","19.410","14.106","8.248","10.611","134.612"
"70","P","Joel Miller","13","1:18.806","28:10.687","Green","Track","1.589","0.459","3.678","23.757","17.950","13.498","7.764","10.111","144.583"
"911","GTLM","Nick Tandy","12","1:25.323","28:11.733","Green","Track","1.749","0.498","4.049","25.509","19.567","14.407","8.802","10.742","133.260"
"55","P","Tristan Nunez","9","1:19.825","28:29.366","Green","Track","1.583","0.458","3.822","23.938","18.436","13.749","7.822","10.017","144.899"
"0","P","Sean Rayhall","8","1:19.892","28:36.135","Green","Track","1.559","0.449","3.755","24.083","18.307","13.788","7.917","10.034","147.803"
"25","GTLM","Bill Auberlen","13","1:24.870","28:45.321","Green","Track","1.724","0.488","3.880","25.561","19.800","14.455","8.248","10.714","135.991"
"90","P","Ryan Dalziel","14","1:20.870","28:50.224","Green","Track","1.623","0.466","3.774","24.158","18.520","14.021","8.028","10.280","142.411"
"62","GTLM","Toni Vilander","14","3:58.089","28:50.782","Green","Pit","1.746","0.497","3.989","25.418","19.686","14.467","10.340","161.946","133.528"
"4","GTLM","Tommy Milner","17","1:24.282","29:05.181","Green","Track","1.758","0.500","4.059","25.233","19.449","14.311","8.344","10.628","132.727"
"912","GTLM","Earl Bamber","11","10:09.598","29:23.538","Green","Pit","1.741","0.493","4.023","25.142","19.284","14.484","10.217","534.214","134.612"
"68","GTLM","Daniel Serra","17","1:24.177","29:27.225","Green","Track","1.746","0.493","3.990","25.266","19.507","14.220","8.400","10.555","134.612"
"911","GTLM","Nick Tandy","13","1:24.849","29:36.582","Green","Track","1.748","0.499","4.031","25.412","19.550","14.422","8.455","10.732","132.993"
"10","P","Ricky Taylor","14","5:09.964","29:40.834","Green","Pit","1.605","0.460","3.773","24.645","18.331","13.771","9.862","237.517","144.269"
"55","P","Tristan Nunez","10","1:19.224","29:48.590","Green","Track","1.592","0.461","3.777","23.806","18.073","13.628","7.850","10.037","143.956"
"0","P","Sean Rayhall","9","1:19.342","29:55.477","Green","Track","1.571","0.449","3.715","23.887","18.180","13.640","7.864","10.036","147.803"
"25","GTLM","Bill Auberlen","14","1:25.146","30:10.467","Green","Track","1.727","0.489","3.936","25.867","19.481","14.479","8.343","10.824","135.713"
"60","P","John Pew","16","4:28.490","30:13.146","Green","Pit","1.611","0.462","3.904","25.180","18.993","14.617","12.385","191.338","143.644"
"100","GTLM","Lucas Luhr","9","14:29.106","30:20.216","Green","Pit","1.744","0.492","4.118","28.205","26.943","18.925","12.760","775.919","134.885"
"62","GTLM","Toni Vilander","15","1:30.395","30:21.177","Green","Track","5.002","0.860","5.600","25.516","19.918","14.302","8.490","10.707","77.167"
"4","GTLM","Tommy Milner","18","1:24.345","30:29.526","Green","Track","1.753","0.506","4.008","25.263","19.479","14.349","8.358","10.629","131.153"
"68","GTLM","Daniel Serra","18","1:23.769","30:50.994","Green","Track","1.735","0.490","4.005","25.232","19.298","14.028","8.232","10.749","135.436"
"912","GTLM","Earl Bamber","12","1:32.441","30:55.979","Green","Track","2.406","0.000","0.000","26.639","20.055","14.718","8.615","10.740","0.000"
"911","GTLM","Nick Tandy","14","1:25.805","31:02.387","Green","Track","1.743","0.497","3.998","26.453","19.657","14.389","8.500","10.568","133.528"
"10","P","Ricky Taylor","15","1:27.342","31:08.176","Green","Track","5.243","0.877","5.946","24.889","18.756","13.693","7.814","10.124","75.671"
"5","P","Joao Barbosa","12","4:45.287","31:13.362","Green","Pit","1.628","0.467","3.773","23.668","18.144","13.887","9.997","213.723","142.106"
"62","GTLM","Toni Vilander","16","1:24.189","31:45.366","Green","Track","1.739","0.499","4.049","25.254","19.535","14.292","8.287","10.534","132.993"
"4","GTLM","Tommy Milner","19","1:24.345","31:53.871","Green","Track","1.752","0.500","4.044","25.310","19.447","14.355","8.315","10.622","132.727"
"100","GTLM","Lucas Luhr","10","1:42.176","32:02.392","Green","Track","5.146","0.865","6.718","31.850","21.724","16.002","8.924","10.947","76.721"
"68","GTLM","Daniel Serra","19","1:23.716","32:14.710","Green","Track","1.751","0.492","4.009","25.191","19.403","14.001","8.265","10.604","134.885"
"31","P","Dane Cameron","12","7:35.339","32:16.749","Green","Pit","1.612","0.462","3.724","23.775","17.985","13.698","8.901","385.182","143.644"
"912","GTLM","Earl Bamber","13","1:24.768","32:20.747","Green","Track","1.760","0.497","4.087","25.457","19.531","14.372","8.412","10.652","133.528"
"911","GTLM","Nick Tandy","15","1:24.570","32:26.957","Green","Track","1.744","0.497","4.015","25.396","19.458","14.331","8.535","10.594","133.528"
"10","P","Ricky Taylor","16","1:19.971","32:28.147","Green","Track","1.612","0.463","3.788","24.175","18.196","13.673","7.913","10.151","143.334"
"60","P","Oswaldo Negri","17","2:27.954","32:41.100","Green","Pit","2.648","0.000","0.000","30.218","21.847","16.906","11.980","52.888","0.000"
"5","P","Christian Fittipaldi","13","1:40.305","32:53.667","Green","Track","3.102","0.000","0.000","28.944","19.864","14.880","8.469","10.377","0.000"
"90","P","Ryan Dalziel","15","4:18.408","33:08.632","Green","Pit","1.621","0.464","3.767","24.201","18.426","13.999","12.068","183.862","143.025"
"4","GTLM","Tommy Milner","20","1:24.794","33:18.665","Green","Track","1.753","0.499","4.034","25.594","19.455","14.423","8.423","10.613","132.993"
"25","GTLM","Bill Auberlen","15","3:09.538","33:20.005","Green","Pit","1.725","0.489","3.931","25.396","19.350","14.491","10.266","113.890","135.713"
"100","GTLM","Lucas Luhr","11","1:25.965","33:28.357","Green","Track","1.749","0.495","4.118","25.894","19.837","14.701","8.397","10.774","134.068"
"68","GTLM","Daniel Serra","20","1:23.716","33:38.426","Green","Track","1.735","0.491","3.993","25.290","19.213","14.088","8.250","10.656","135.160"
"912","GTLM","Earl Bamber","14","1:24.379","33:45.126","Green","Track","1.751","0.496","4.078","25.223","19.470","14.354","8.440","10.567","133.798"
"31","P","Dane Cameron","13","1:28.483","33:45.232","Green","Track","2.454","0.000","0.000","25.417","18.999","14.303","8.057","10.433","0.000"
"10","P","Ricky Taylor","17","1:20.579","33:48.726","Green","Track","1.609","0.461","3.758","24.680","18.373","13.602","7.814","10.282","143.956"
"66","GTLM","Joey Hand","11","7:06.731","34:13.290","Green","Pit","1.745","0.499","4.140","25.244","19.883","14.692","10.073","350.455","132.993"
"5","P","Christian Fittipaldi","14","1:22.790","34:16.457","Green","Track","1.631","0.465","3.985","25.415","18.996","14.147","7.947","10.204","142.717"
"60","P","Oswaldo Negri","18","1:42.669","34:23.769","Green","Track","2.763","0.000","0.000","30.986","21.527","16.425","9.209","10.914","0.000"
"90","P","Marc Goossens","16","1:32.976","34:41.608","Green","Track","5.279","0.981","7.264","26.603","19.538","14.790","8.297","10.224","67.649"
"100","GTLM","Lucas Luhr","12","1:25.015","34:53.372","Green","Track","1.750","0.494","3.987","25.321","19.667","14.645","8.370","10.781","134.339"
"25","GTLM","Dirk Werner","16","1:37.224","34:57.229","Green","Track","5.117","0.825","6.134","27.209","22.398","15.581","8.965","10.995","80.441"
"31","P","Dane Cameron","14","1:20.014","35:05.246","Green","Track","1.605","0.464","3.813","24.105","18.589","13.664","7.679","10.095","143.025"
"912","GTLM","Earl Bamber","15","1:26.426","35:11.552","Green","Track","1.749","0.497","4.083","25.433","19.578","14.952","9.489","10.645","133.528"
"5","P","Christian Fittipaldi","15","1:20.804","35:37.261","Green","Track","1.633","0.471","3.839","24.288","18.633","13.885","7.814","10.241","140.899"
"66","GTLM","Joey Hand","12","1:30.835","35:44.125","Green","Track","2.393","0.000","0.000","25.982","19.825","14.229","8.440","10.468","0.000"
"55","P","Tristan Nunez","11","5:55.773","35:44.363","Green","Pit","1.585","0.459","3.797","23.978","18.332","13.970","9.721","283.931","144.583"
"67","GTLM","Richard Westbrook","12","8:46.371","35:46.130","Green","Pit","1.760","0.501","4.059","25.853","20.003","14.649","9.831","449.715","132.462"
"60","P","Oswaldo Negri","19","1:26.342","35:50.111","Green","Track","1.632","0.467","4.322","26.205","19.592","15.084","8.611","10.429","142.106"
"90","P","Marc Goossens","17","1:22.538","36:04.146","Green","Track","1.619","0.471","4.088","24.730","18.951","14.415","8.038","10.226","140.899"
"3","GTLM","Antonio Garcia","17","8:42.484","36:06.082","Green","Pit","1.751","0.497","4.005","25.225","19.456","14.232","10.248","447.070","133.528"
"100","GTLM","Lucas Luhr","13","1:24.648","36:18.020","Green","Track","1.746","0.492","3.977","25.530","19.442","14.354","8.282","10.825","134.885"
"70","P","Joel Miller","14","8:09.349","36:20.036","Green","Pit","1.592","0.461","3.670","23.731","18.025","13.454","8.803","419.613","143.956"
"62","GTLM","Toni Vilander","17","4:37.236","36:22.602","Green","Pit","1.746","0.499","4.059","25.331","19.417","14.155","10.460","201.569","132.993"
"25","GTLM","Dirk Werner","17","1:26.787","36:24.016","Green","Track","1.729","0.489","4.158","25.961","20.223","14.974","8.511","10.742","135.713"
"31","P","Dane Cameron","15","1:19.468","36:24.714","Green","Track","1.617","0.467","3.787","23.921","18.169","13.652","7.707","10.148","142.106"
"912","GTLM","Earl Bamber","16","1:24.801","36:36.353","Green","Track","1.748","0.495","4.038","25.332","19.537","14.398","8.349","10.904","134.068"
"0","P","Sean Rayhall","10","6:49.118","36:44.595","Green","Pit","1.565","0.447","3.643","23.853","18.025","13.636","9.823","338.126","148.465"
"5","P","Christian Fittipaldi","16","1:19.949","36:57.210","Green","Track","1.627","0.472","3.777","24.053","18.300","13.715","7.776","10.229","140.601"
"4","GTLM","Tommy Milner","21","3:52.948","37:11.613","Green","Pit","1.748","0.502","4.053","25.355","19.638","14.507","10.325","156.820","132.198"
"60","P","Oswaldo Negri","20","1:22.370","37:12.481","Green","Track","1.622","0.464","4.054","25.035","18.952","14.112","8.060","10.071","143.025"
"55","P","Tristan Nunez","12","1:28.652","37:13.015","Green","Track","2.413","0.000","0.000","25.637","18.728","14.003","8.229","10.147","0.000"
"10","P","Ricky Taylor","18","3:24.674","37:13.400","Green","Pit","1.611","0.462","3.746","24.226","18.020","14.692","10.699","131.218","143.644"
"67","GTLM","Richard Westbrook","13","1:32.891","37:19.021","Green","Track","2.399","0.000","0.000","26.622","20.265","14.638","8.655","10.645","0.000"
"90","P","Marc Goossens","18","1:21.742","37:25.888","Green","Track","1.621","0.460","3.896","24.668","18.764","14.022","7.886","10.425","144.269"
"3","GTLM","Antonio Garcia","18","1:33.302","37:39.384","Green","Track","2.412","0.000","0.000","26.820","19.930","14.431","8.422","10.651","0.000"
"100","GTLM","Lucas Luhr","14","1:24.448","37:42.468","Green","Track","1.745","0.492","3.966","25.211","19.447","14.321","8.279","10.987","134.885"
"31","P","Dane Cameron","16","1:19.778","37:44.492","Green","Track","1.611","0.462","3.893","24.193","18.103","13.607","7.771","10.138","143.644"
"25","GTLM","Dirk Werner","18","1:26.472","37:50.488","Green","Track","1.720","0.486","4.045","26.415","19.897","14.652","8.504","10.753","136.551"
"70","P","Tom Long","15","1:33.963","37:53.999","Green","Track","2.434","3.729","7.454","27.534","19.343","14.590","8.353","10.526","17.797"
"62","GTLM","Toni Vilander","18","1:42.072","38:04.674","Green","Track","5.216","0.981","6.851","29.457","23.196","16.283","9.023","11.065","67.649"
"0","P","Sean Rayhall","11","1:30.393","38:14.988","Green","Track","2.430","0.000","0.000","26.672","18.962","14.135","8.054","9.900","0.000"
"5","P","Christian Fittipaldi","17","1:23.824","38:21.034","Green","Track","1.631","0.468","3.770","24.269","20.129","15.273","8.009","10.275","141.803"
"60","P","Oswaldo Negri","21","1:20.976","38:33.457","Green","Track","1.616","0.461","3.944","24.414","18.505","14.058","7.946","10.032","143.956"
"55","P","Tristan Nunez","13","1:22.824","38:35.839","Green","Track","1.585","0.457","3.909","24.181","19.408","15.331","7.968","9.985","145.216"
"10","P","Ricky Taylor","19","1:28.737","38:42.137","Green","Track","4.908","0.827","5.663","26.093","19.297","13.853","7.885","10.211","80.246"
"4","GTLM","Tommy Milner","22","1:32.801","38:44.414","Green","Track","2.403","0.000","0.000","26.804","20.211","14.727","8.567","10.653","0.000"
"67","GTLM","Richard Westbrook","14","1:28.441","38:47.462","Green","Track","1.748","0.498","4.017","25.614","20.027","14.552","10.937","11.048","133.260"
"90","P","Marc Goossens","19","1:21.882","38:47.770","Green","Track","1.610","0.463","3.879","24.687","18.849","13.978","8.055","10.361","143.334"
"66","GTLM","Joey Hand","13","3:12.456","38:56.581","Green","Pit","1.736","0.497","4.113","24.996","19.428","14.058","9.579","118.049","133.528"
"3","GTLM","Antonio Garcia","19","1:24.863","39:04.247","Green","Track","1.763","0.502","4.035","25.688","19.574","14.287","8.320","10.694","132.198"
"100","GTLM","Lucas Luhr","15","1:24.875","39:07.343","Green","Track","1.736","0.489","3.920","25.375","19.639","14.594","8.301","10.821","135.713"
"911","GTLM","Nick Tandy","16","6:45.527","39:12.484","Green","Pit","1.742","0.494","4.099","25.359","20.060","14.760","10.297","328.716","134.339"
"25","GTLM","Dirk Werner","19","1:25.334","39:15.822","Green","Track","1.713","0.486","3.973","25.592","19.617","14.761","8.496","10.696","136.551"
"68","GTLM","Daniel Serra","21","5:52.123","39:30.549","Green","Pit","1.771","0.539","5.131","27.735","21.625","14.472","11.088","269.762","123.124"
"62","GTLM","Toni Vilander","19","1:26.624","39:31.298","Green","Track","1.748","0.500","4.205","26.327","20.152","14.555","8.488","10.649","132.727"
"0","P","Sean Rayhall","12","1:20.289","39:35.277","Green","Track","1.553","0.448","3.646","23.819","18.344","13.863","8.480","10.136","148.133"
"5","P","Christian Fittipaldi","18","1:20.111","39:41.145","Green","Track","1.619","0.467","3.820","24.182","18.303","13.688","7.724","10.308","142.106"
"60","P","Oswaldo Negri","22","1:19.636","39:53.093","Green","Track","1.608","0.462","3.896","24.249","18.118","13.675","7.689","9.939","143.644"
"55","P","Tristan Nunez","14","1:18.843","39:54.682","Green","Track","1.584","0.457","3.673","23.832","18.009","13.490","7.781","10.017","145.216"
"10","P","Ricky Taylor","20","1:19.504","40:01.641","Green","Track","1.607","0.461","3.757","23.968","18.133","13.634","7.788","10.156","143.956"
"4","GTLM","Tommy Milner","23","1:24.724","40:09.138","Green","Track","1.746","0.497","4.056","25.496","19.462","14.356","8.434","10.677","133.528"
"90","P","Marc Goossens","20","1:21.500","40:09.270","Green","Track","1.606","0.458","3.833","24.535","18.560","14.132","8.073","10.303","144.899"
"67","GTLM","Richard Westbrook","15","1:24.551","40:12.013","Green","Track","1.747","0.497","4.125","25.604","19.423","14.198","8.418","10.539","133.528"
"31","P","Dane Cameron","17","2:28.454","40:12.946","Green","Pit","1.614","0.461","3.744","24.271","18.948","13.973","9.221","76.222","143.956"
"3","GTLM","Antonio Garcia","20","1:24.505","40:28.752","Green","Track","1.758","0.502","4.048","25.488","19.440","14.175","8.275","10.819","132.198"
"100","GTLM","Lucas Luhr","16","1:24.190","40:31.533","Green","Track","1.735","0.488","3.910","25.227","19.487","14.257","8.271","10.815","135.991"
"66","GTLM","Dirk Muller","14","1:38.186","40:34.767","Green","Track","2.397","0.000","0.000","28.331","22.713","14.890","8.987","10.719","0.000"
"912","GTLM","Earl Bamber","17","3:59.051","40:35.404","Green","Pit","1.739","0.492","4.014","25.425","19.505","14.450","10.278","163.148","134.885"
"25","GTLM","Dirk Werner","20","1:24.753","40:40.575","Green","Track","1.716","0.483","4.001","25.516","19.489","14.441","8.408","10.699","137.399"
"911","GTLM","Patrick Pilet","17","1:34.463","40:46.947","Green","Track","2.406","3.187","6.269","26.090","20.571","15.998","9.136","10.806","20.823"
"0","P","Sean Rayhall","13","1:20.236","40:55.513","Green","Track","1.564","0.449","3.778","23.999","18.147","14.273","7.958","10.068","147.803"
"62","GTLM","Toni Vilander","20","1:26.499","40:57.797","Green","Track","1.747","0.500","4.034","25.363","19.578","15.921","8.548","10.808","132.727"
"68","GTLM","Daniel Serra","22","1:30.716","41:01.265","Green","Track","2.431","0.000","0.000","25.747","19.815","14.211","8.531","10.613","0.000"
"60","P","Oswaldo Negri","23","1:19.769","41:12.862","Green","Track","1.607","0.461","3.815","24.133","18.191","13.669","7.872","10.021","143.956"
"4","GTLM","Tommy Milner","24","1:24.978","41:34.116","Green","Track","1.765","0.503","4.061","25.584","19.673","14.362","8.418","10.612","131.936"
"67","GTLM","Richard Westbrook","16","1:24.067","41:36.080","Green","Track","1.743","0.497","3.952","25.405","19.390","14.097","8.351","10.632","133.528"
"31","P","Eric Curran","18","1:38.173","41:51.119","Green","Track","3.144","0.000","0.000","28.117","20.167","15.203","8.781","10.247","0.000"
"3","GTLM","Antonio Garcia","21","1:24.787","41:53.539","Green","Track","1.764","0.503","4.008","25.502","19.523","14.260","8.412","10.815","131.936"
"66","GTLM","Dirk Muller","15","1:26.305","42:01.072","Green","Track","1.743","0.496","4.191","26.092","19.991","14.493","8.690","10.609","133.798"
"25","GTLM","Dirk Werner","21","1:24.563","42:05.138","Green","Track","1.719","0.485","3.949","25.344","19.310","14.620","8.388","10.748","136.832"
"911","GTLM","Patrick Pilet","18","1:26.027","42:12.974","Green","Track","1.767","0.501","4.193","25.826","19.903","14.558","8.661","10.618","132.462"
"0","P","Sean Rayhall","14","1:19.558","42:15.071","Green","Track","1.558","0.451","3.716","23.880","18.188","13.677","7.973","10.115","147.148"
"912","GTLM","Frederic Makowiecki","18","1:40.268","42:15.672","Green","Track","2.399","0.000","0.000","26.470","20.561","15.360","12.634","12.068","0.000"
"62","GTLM","Toni Vilander","21","1:23.764","42:21.561","Green","Track","1.727","0.494","3.955","25.213","19.345","14.101","8.355","10.574","134.339"
"68","GTLM","Daniel Serra","23","1:23.902","42:25.167","Green","Track","1.729","0.489","4.000","25.383","19.358","14.140","8.240","10.563","135.713"
"60","P","Oswaldo Negri","24","1:19.228","42:32.090","Green","Track","1.611","0.463","3.832","24.078","17.944","13.597","7.732","9.971","143.334"
"4","GTLM","Tommy Milner","25","1:24.347","42:58.463","Green","Track","1.757","0.501","4.043","25.385","19.443","14.246","8.356","10.616","132.462"
"31","P","Eric Curran","19","1:23.570","43:14.689","Green","Track","1.618","0.463","4.032","24.978","19.337","14.642","8.296","10.204","143.334"
"3","GTLM","Antonio Garcia","22","1:25.113","43:18.652","Green","Track","1.758","0.499","4.005","25.359","19.999","14.358","8.375","10.760","132.993"
"66","GTLM","Dirk Muller","16","1:24.786","43:25.858","Green","Track","1.739","0.496","4.114","25.488","19.452","14.240","8.539","10.718","133.798"
"25","GTLM","Dirk Werner","22","1:24.665","43:29.803","Green","Track","1.722","0.485","3.930","25.569","19.467","14.364","8.314","10.814","136.832"
"55","P","Tristan Nunez","15","3:42.686","43:37.368","Green","Pit","1.589","0.458","3.701","23.863","18.128","13.685","9.587","151.675","144.899"
"911","GTLM","Patrick Pilet","19","1:26.171","43:39.145","Green","Track","1.758","0.498","4.093","25.626","19.835","15.013","8.765","10.583","133.260"
"912","GTLM","Frederic Makowiecki","19","1:27.470","43:43.142","Green","Track","1.828","0.512","4.423","26.136","19.881","15.203","8.825","10.662","129.616"
"68","GTLM","Daniel Serra","24","1:24.597","43:49.764","Green","Track","1.739","0.490","4.024","25.548","19.500","14.304","8.366","10.626","135.436"
"10","P","Ricky Taylor","21","3:48.475","43:50.116","Green","Pit","1.610","0.462","3.728","24.017","18.015","13.745","9.820","157.078","143.644"
"4","GTLM","Tommy Milner","26","1:24.436","44:22.899","Green","Track","1.752","0.503","4.017","25.352","19.386","14.316","8.376","10.734","131.936"
"31","P","Eric Curran","20","1:22.256","44:36.945","Green","Track","1.623","0.464","3.935","24.669","19.015","14.377","8.005","10.168","143.025"
"3","GTLM","Antonio Garcia","23","1:24.694","44:43.346","Green","Track","1.752","0.498","4.016","25.679","19.433","14.246","8.308","10.762","133.260"
"66","GTLM","Dirk Muller","17","1:24.430","44:50.288","Green","Track","1.744","0.497","4.025","25.347","19.552","14.126","8.465","10.674","133.528"
"25","GTLM","Dirk Werner","23","1:25.348","44:55.151","Green","Track","1.716","0.484","3.937","25.680","19.384","14.627","8.244","11.276","137.115"
"67","GTLM","Richard Westbrook","17","3:20.069","44:56.149","Green","Pit","1.745","0.497","3.986","25.335","19.570","14.940","10.412","123.584","133.528"
"100","GTLM","Lucas Luhr","17","4:32.564","45:04.097","Green","Pit","1.730","0.487","3.940","25.570","19.709","14.349","9.498","197.281","136.270"
"911","GTLM","Patrick Pilet","20","1:25.731","45:04.876","Green","Track","1.748","0.496","4.161","25.536","19.894","14.620","8.603","10.673","133.798"
"62","GTLM","Toni Vilander","22","2:45.678","45:07.239","Green","Pit","1.743","0.499","3.945","25.271","19.397","14.026","10.399","90.398","132.993"
"55","P","Jonathan Bomarito","16","1:32.309","45:09.677","Green","Track","2.398","3.556","6.362","26.239","19.765","15.077","8.842","10.070","18.662"
"912","GTLM","Frederic Makowiecki","20","1:26.673","45:09.815","Green","Track","1.746","0.493","4.251","25.808","19.877","15.101","8.715","10.682","134.612"
"68","GTLM","Daniel Serra","25","1:24.016","45:13.780","Green","Track","1.746","0.494","4.001","25.270","19.369","14.158","8.326","10.652","134.339"
"10","P","Jordan Taylor","22","1:34.040","45:24.156","Green","Track","6.061","0.984","7.860","27.316","19.286","14.127","8.218","10.188","67.443"
"0","P","Sean Rayhall","15","3:10.015","45:25.086","Green","Pit","1.561","0.451","3.683","24.118","18.345","13.979","10.628","117.250","147.148"
"31","P","Eric Curran","21","1:21.591","45:58.536","Green","Track","1.619","0.465","3.869","24.472","18.774","14.318","7.995","10.079","142.717"
"3","GTLM","Antonio Garcia","24","1:24.453","46:07.799","Green","Track","1.754","0.501","4.039","25.488","19.420","14.195","8.316","10.740","132.462"
"66","GTLM","Dirk Muller","18","1:24.149","46:14.437","Green","Track","1.741","0.497","3.982","25.529","19.274","14.089","8.422","10.615","133.528"
"25","GTLM","Dirk Werner","24","1:24.871","46:20.022","Green","Track","1.718","0.486","3.936","25.720","19.456","14.489","8.364","10.702","136.551"
"911","GTLM","Patrick Pilet","21","1:25.508","46:30.384","Green","Track","1.753","0.497","4.072","25.664","19.660","14.672","8.572","10.618","133.528"
"55","P","Jonathan Bomarito","17","1:22.621","46:32.298","Green","Track","1.582","0.456","3.987","25.210","18.936","14.325","8.070","10.055","145.534"
"912","GTLM","Frederic Makowiecki","21","1:26.588","46:36.403","Green","Track","1.755","0.497","4.178","26.054","20.008","14.785","8.635","10.676","133.528"
"68","GTLM","Daniel Serra","26","1:24.564","46:38.344","Green","Track","1.739","0.492","3.995","25.439","19.589","14.287","8.396","10.627","134.885"
"100","GTLM","John Edwards","18","1:35.621","46:39.718","Green","Track","5.121","0.000","0.000","27.065","20.316","14.752","10.286","11.047","0.000"
"67","GTLM","Ryan Briscoe","18","1:45.335","46:41.484","Green","Track","2.397","0.000","0.000","31.599","22.943","15.944","9.149","10.957","0.000"
"62","GTLM","Giancarlo Fisichella","23","1:35.717","46:42.956","Green","Track","4.805","0.859","7.060","26.617","20.378","15.276","9.826","10.896","77.257"
"10","P","Jordan Taylor","23","1:21.470","46:45.626","Green","Track","1.612","0.464","3.878","24.491","18.731","13.832","8.019","10.443","143.025"
"0","P","Katherine Legge","16","1:39.147","47:04.233","Green","Track","2.507","0.000","0.000","28.088","21.223","16.225","9.020","10.404","0.000"
"31","P","Eric Curran","22","1:21.502","47:20.038","Green","Track","1.617","0.466","3.831","24.536","18.596","13.974","7.993","10.489","142.411"
"4","GTLM","Tommy Milner","27","3:02.172","47:25.071","Green","Pit","1.758","0.502","4.003","25.457","19.873","14.687","10.423","105.469","132.198"
"5","P","Christian Fittipaldi","19","7:46.616","47:27.761","Green","Pit","1.627","0.470","3.751","24.713","19.762","14.763","10.712","390.818","141.199"
"66","GTLM","Dirk Muller","19","1:24.035","47:38.472","Green","Track","1.743","0.497","4.012","25.329","19.289","14.086","8.421","10.658","133.528"
"70","P","Tom Long","16","9:54.178","47:48.177","Green","Pit","1.968","0.619","5.718","30.312","25.076","17.851","11.964","500.670","107.211"
"55","P","Jonathan Bomarito","18","1:20.639","47:52.937","Green","Track","1.593","0.458","3.840","24.238","18.751","13.932","7.906","9.921","144.899"
"911","GTLM","Patrick Pilet","22","1:25.986","47:56.370","Green","Track","1.750","0.496","4.057","25.652","20.064","14.710","8.676","10.581","133.798"
"912","GTLM","Frederic Makowiecki","22","1:25.863","48:02.266","Green","Track","1.744","0.494","4.084","25.481","20.119","14.709","8.516","10.716","134.339"
"68","GTLM","Daniel Serra","27","1:24.751","48:03.095","Green","Track","1.748","0.497","4.005","25.595","19.495","14.260","8.417","10.734","133.528"
"100","GTLM","John Edwards","19","1:25.865","48:05.583","Green","Track","1.735","0.490","4.161","25.892","19.804","14.558","8.498","10.727","135.436"
