"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"10","P","Ricky Taylor","3","1:26.228","5:02.186","Green","Track","6.793","4.572","22.931","21.968","6.984","0.516","21.570","0.894","167.812"
"62","GTLM","Toni Vilander","3","1:25.596","5:02.859","Green","Track","6.390","4.066","22.980","22.258","7.491","0.551","20.884","0.976","157.152"
"25","GTLM","Bill Auberlen","3","1:31.222","5:03.307","Green","Pit","6.084","3.875","22.105","22.019","7.570","0.558","19.796","9.215","155.181"
"48","GTD","Bryan Sellers","3","1:27.628","5:03.316","Green","Track","6.442","4.192","23.369","22.700","7.470","0.554","21.882","1.019","156.301"
"4","GTLM","Tommy Milner","2","3:00.950","5:05.717","Green","Track","98.461","5.654","24.982","22.594","7.650","0.561","20.103","0.945","154.351"
"73","GTD","Matthew McMurry","3","1:26.118","5:06.658","Green","Track","6.466","4.132","23.189","22.486","7.536","0.551","20.757","1.001","157.152"
"16","GTD","Spencer Pumpelly","3","1:25.353","5:06.988","Green","Track","6.427","4.014","23.025","22.420","7.521","0.547","20.430","0.969","158.301"
"67","GTLM","Ryan Briscoe","3","1:24.482","5:11.103","Green","Track","6.508","4.041","22.802","21.821","7.513","0.551","20.315","0.931","157.152"
"97","GTD","Markus Palttala","3","1:25.363","5:12.474","Green","Track","6.387","4.073","23.166","22.451","7.494","0.549","20.295","0.948","157.725"
"90","P","Marc Goossens","3","1:17.395","5:16.208","Green","Track","5.652","3.517","20.400","20.426","7.064","0.524","18.947","0.865","165.250"
"96","GTD","Jens Klingmann","3","1:22.693","5:16.705","Green","Track","6.067","3.833","22.110","21.852","7.557","0.555","19.781","0.938","156.020"
"31","P","Dane Cameron","3","1:29.776","5:18.410","Green","Pit","5.780","3.725","22.728","20.953","7.069","0.525","19.576","9.420","164.935"
"68","GTLM","Andrea Bertolini","2","3:12.467","5:22.349","Green","Pit","95.380","5.667","27.058","22.861","7.628","0.561","23.572","9.740","154.351"
"60","P","Oswaldo Negri Jr.","2","2:40.167","5:41.688","Green","Pit","62.047","7.173","27.872","23.205","7.138","0.526","22.595","9.611","164.622"
"38","PC","Kyle Marcelli","3","1:20.681","5:45.916","Green","Track","6.196","3.714","21.608","21.231","7.293","0.542","19.224","0.873","159.762"
"66","GTLM","Joey Hand","4","1:21.041","5:48.289","Green","Track","6.063","3.702","21.836","21.650","7.442","0.545","18.900","0.903","158.882"
"27","GTD","Cedric Sbirrazzuoli","2","2:45.511","5:49.538","Green","Pit","23.448","6.347","29.807","26.047","7.649","0.570","23.410","48.233","151.914"
"912","GTLM","Frederic Makowiecki","3","1:31.573","5:57.448","Green","Pit","6.428","3.965","22.375","21.540","7.485","0.550","19.849","9.381","157.438"
"3","GTLM","Mike Rockenfeller","4","1:20.414","6:00.067","Green","Track","5.980","3.835","21.139","21.382","7.590","0.557","19.041","0.890","155.459"
"100","GTLM","Lucas Luhr","3","1:25.206","6:03.781","Green","Track","6.539","4.255","23.950","21.991","7.553","0.559","19.438","0.921","154.903"
"85","PC","Chris Miller","4","1:22.881","6:21.262","Green","Track","6.113","3.691","22.959","22.380","7.148","0.527","19.205","0.858","164.309"
"88","PC","Maxwell Hanratty","4","1:25.257","6:22.397","Green","Track","6.449","3.983","23.258","22.459","7.310","0.541","20.316","0.941","160.057"
"911","GTLM","Richard Lietz","4","1:23.609","6:23.119","Green","Track","6.674","4.058","22.211","21.885","7.525","0.552","19.776","0.928","156.868"
"10","P","Ricky Taylor","4","1:21.063","6:23.249","Green","Track","5.894","3.751","22.360","21.810","6.896","0.511","18.957","0.884","169.454"
"2","P","Luis Felipe Derani","4","1:22.297","6:23.829","Green","Track","6.175","3.886","22.355","21.895","7.024","0.521","19.530","0.911","166.201"
"62","GTLM","Toni Vilander","4","1:23.532","6:26.391","Green","Track","6.281","3.929","22.766","21.443","7.491","0.551","20.157","0.914","157.152"
"48","GTD","Bryan Sellers","4","1:23.795","6:27.111","Green","Track","6.461","4.081","22.868","21.828","7.449","0.544","19.601","0.963","159.174"
"4","GTLM","Tommy Milner","3","1:22.774","6:28.491","Green","Track","6.169","3.761","22.483","21.727","7.581","0.560","19.595","0.898","154.627"
"23","GTD","Ian James","3","1:37.353","6:29.079","Green","Pit","6.830","4.337","23.691","22.648","7.658","0.562","21.877","9.750","154.076"
"44","GTD","Andy Lally","3","1:30.935","6:30.824","Green","Track","6.891","4.285","26.917","23.182","7.794","0.571","20.312","0.983","151.648"
"73","GTD","Matthew McMurry","4","1:25.182","6:31.840","Green","Track","6.455","4.105","23.331","22.275","7.567","0.555","19.909","0.985","156.020"
"16","GTD","Spencer Pumpelly","4","1:25.149","6:32.137","Green","Track","6.421","4.038","23.653","22.218","7.501","0.545","19.815","0.958","158.882"
"90","P","Marc Goossens","4","1:16.736","6:32.944","Green","Track","5.593","3.406","19.839","21.253","7.059","0.521","18.222","0.843","166.201"
"67","GTLM","Ryan Briscoe","4","1:23.151","6:34.254","Green","Track","6.233","3.960","22.139","22.578","7.519","0.552","19.269","0.901","156.868"
"33","GTD","Jeroen Bleekemolen","4","1:34.320","6:35.227","Green","Pit","6.269","4.101","22.439","22.161","7.360","0.533","22.137","9.320","162.459"
"97","GTD","Markus Palttala","4","1:23.495","6:35.969","Green","Track","6.146","3.884","22.239","22.560","7.535","0.551","19.651","0.929","157.152"
"20","PC","Don Yount","3","2:38.346","6:37.648","Green","Track","68.497","6.863","28.476","23.987","7.275","0.536","21.699","1.013","161.550"
"5","P","Joao Barbosa","3","2:11.126","6:44.777","Green","Track","46.025","5.975","27.359","22.990","7.088","0.524","20.268","0.897","165.250"
"96","GTD","Jens Klingmann","4","1:30.769","6:47.474","Green","Pit","6.045","3.778","22.063","21.784","7.497","0.549","19.601","9.452","157.725"
"38","PC","Kyle Marcelli","4","1:19.326","7:05.242","Green","Track","5.800","3.596","21.380","20.950","7.287","0.541","18.909","0.863","160.057"
"66","GTLM","Joey Hand","5","1:20.739","7:09.028","Green","Track","6.000","3.633","22.060","21.347","7.512","0.551","18.748","0.888","157.152"
"52","PC","Jose Gutierrez","3","2:40.346","7:11.923","Green","Track","66.224","8.403","29.928","24.565","8.472","0.625","21.124","1.005","138.545"
"9","GTD","Dion von Moltke","4","2:42.609","7:29.835","Red","Pit","55.368","7.141","31.122","25.435","8.357","0.665","25.115","9.406","130.212"
"3","GTLM","Mike Rockenfeller","5","1:35.342","7:35.409","Red","Pit","5.873","3.637","23.090","21.643","7.560","0.555","23.579","9.405","156.020"
"100","GTLM","Lucas Luhr","4","1:32.754","7:36.535","Red","Pit","5.959","3.737","22.000","21.775","7.572","0.559","21.845","9.307","154.903"
"0","P","Andy Meyrick","3","2:54.869","7:41.444","Red","Pit","71.683","6.836","27.729","24.977","8.667","0.679","24.621","9.677","127.527"
"25","GTLM","Dirk Werner","4","2:41.171","7:44.478","Red","Pit","55.910","6.909","29.421","25.127","7.678","0.621","26.112","9.393","139.438"
"68","GTLM","Alessandro Pier Guidi","3","2:32.179","7:54.528","Red","Pit","55.698","6.485","27.322","23.161","7.652","0.564","21.868","9.429","153.530"
"85","PC","Chris Miller","5","1:34.416","7:55.678","Red","Pit","5.748","3.480","22.268","22.670","7.818","0.605","22.359","9.468","143.125"
"10","P","Ricky Taylor","5","1:33.789","7:57.038","Red","Pit","5.861","3.821","22.982","21.127","6.997","0.518","22.904","9.579","167.164"
"2","P","Luis Felipe Derani","5","1:34.117","7:57.946","Red","Pit","6.001","3.713","22.987","21.768","7.097","0.525","22.779","9.247","164.935"
"62","GTLM","Toni Vilander","5","1:41.779","8:08.170","Red","Pit","5.992","3.690","21.467","22.016","10.184","0.786","27.378","10.266","110.167"
"911","GTLM","Richard Lietz","5","1:46.108","8:09.227","Red","Pit","6.221","3.909","23.092","23.362","10.528","0.767","27.716","10.513","112.896"
"4","GTLM","Tommy Milner","4","1:41.572","8:10.063","Red","Pit","5.927","3.643","21.693","21.869","9.231","0.739","27.962","10.508","117.173"
"48","GTD","Bryan Sellers","5","1:43.960","8:11.071","Red","Pit","6.208","3.967","22.165","22.034","9.932","0.805","28.265","10.584","107.566"
"88","PC","Maxwell Hanratty","5","1:51.062","8:13.459","Red","Pit","6.257","3.917","23.174","25.397","9.975","0.828","30.140","11.374","104.578"
"90","P","Marc Goossens","5","1:42.159","8:15.103","Red","Pit","5.965","4.166","21.883","20.966","7.612","0.732","29.045","11.790","118.294"
"44","GTD","Andy Lally","4","1:45.151","8:15.975","Red","Pit","6.359","3.976","22.976","22.536","7.745","0.679","29.415","11.465","127.527"
"67","GTLM","Ryan Briscoe","5","1:43.893","8:18.147","Red","Pit","6.081","3.819","22.378","21.925","7.657","0.608","30.193","11.232","142.419"
"97","GTD","Markus Palttala","5","1:46.068","8:22.037","Red","Pit","6.029","3.850","22.200","22.134","7.448","0.545","31.013","12.849","158.882"
"912","GTLM","Michael Christensen","4","2:25.991","8:23.439","Red","Pit","44.467","5.468","26.032","23.205","7.601","0.560","25.934","12.724","154.627"
"20","PC","Don Yount","4","1:48.084","8:25.732","Red","Pit","6.514","4.082","26.114","23.812","7.245","0.537","26.477","13.303","161.249"
"5","P","Joao Barbosa","4","1:42.832","8:27.609","Red","Pit","5.998","3.927","22.447","21.468","7.548","0.542","27.131","13.771","159.762"
"31","P","Eric Curran","4","3:16.110","8:34.520","Red","Pit","102.601","5.787","26.174","22.478","7.204","0.556","21.843","9.467","155.739"
"38","PC","Kyle Marcelli","5","1:31.536","8:36.778","Red","Pit","5.798","3.537","22.017","21.239","7.244","0.539","21.431","9.731","160.651"
"66","GTLM","Joey Hand","6","1:29.331","8:38.359","Red","Pit","6.004","3.841","22.108","21.329","7.524","0.553","18.765","9.207","156.584"
"52","PC","Jose Gutierrez","4","1:44.101","8:56.024","Red","Pit","6.638","4.664","27.738","23.361","0.000","0.000","23.864","9.488","0.000"
"7","PC","James Dayson","3","7:59.932","12:27.505","Red","Pit","109.763","6.474","268.205","33.675","11.169","0.875","32.171","17.600","98.961"
"16","GTD","Spencer Pumpelly","5","6:48.188","13:20.325","Green","Pit","6.611","4.479","22.946","22.301","7.834","0.578","30.946","312.493","149.811"
"27","GTD","Luca Persiani","3","7:33.523","13:23.061","Green","Pit","23.778","7.544","30.032","28.068","9.857","0.822","27.419","326.003","105.342"
"73","GTD","Matthew McMurry","5","7:12.691","13:44.531","Green","Pit","6.353","4.047","22.627","22.190","7.551","0.604","30.380","338.939","143.362"
"10","P","Ricky Taylor","6","6:25.817","14:22.855","Green","Track","308.083","5.818","23.479","21.522","7.022","0.521","18.525","0.847","166.201"
"3","GTLM","Mike Rockenfeller","6","6:49.136","14:24.545","Green","Track","328.660","5.608","23.930","22.565","7.634","0.560","19.289","0.890","154.627"
"23","GTD","Alex Riberas","4","7:57.192","14:26.271","Green","Track","262.960","135.736","25.232","23.710","7.647","0.559","20.388","0.960","154.903"
"67","GTLM","Ryan Briscoe","6","6:09.060","14:27.207","Green","Track","288.953","5.220","24.393","22.217","7.545","0.563","19.265","0.904","153.803"
"48","GTD","Bryan Sellers","6","6:17.416","14:28.487","Green","Track","294.844","5.705","24.962","22.205","7.583","0.598","20.551","0.968","144.801"
"5","P","Joao Barbosa","5","6:01.031","14:28.640","Green","Track","282.793","5.061","23.350","21.851","7.039","0.523","19.462","0.952","165.566"
"31","P","Eric Curran","5","5:54.413","14:28.933","Green","Track","277.105","4.920","22.684","21.669","7.033","0.521","19.558","0.923","166.201"
"9","GTD","Dion von Moltke","5","7:01.855","14:31.690","Green","Track","331.927","7.153","27.662","24.600","7.666","0.559","21.268","1.020","154.903"
"38","PC","Kyle Marcelli","6","5:55.070","14:31.848","Green","Track","275.953","5.612","23.000","21.245","7.197","0.531","20.569","0.963","163.071"
"97","GTD","Markus Palttala","6","6:10.087","14:32.124","Green","Track","286.962","5.748","23.890","23.332","7.502","0.549","21.124","0.980","157.725"
"4","GTLM","Oliver Gavin","5","6:33.388","14:43.451","Green","Track","311.326","5.175","26.106","22.200","7.613","0.560","19.470","0.938","154.627"
"90","P","Ryan Hunter-Reay","6","6:33.673","14:48.776","Green","Track","314.908","5.642","23.565","22.020","7.425","0.539","18.698","0.876","160.651"
"66","GTLM","Joey Hand","7","6:11.239","14:49.598","Green","Track","289.877","5.190","25.083","22.533","7.656","0.579","19.398","0.923","149.553"
"88","PC","Maxwell Hanratty","6","6:38.715","14:52.174","Green","Track","312.629","6.641","25.567","23.647","7.360","0.575","21.351","0.945","150.593"
"25","GTLM","Dirk Werner","5","7:09.775","14:54.253","Green","Track","348.544","5.247","25.153","21.883","7.581","0.559","19.882","0.926","154.903"
"6","GTD","Andrew Davis","1","14:55.873","14:55.873","Green","Track","205.173","6.996","31.719","27.118","9.032","0.683","24.469","1.183","126.780"
"85","PC","Stephen Simpson","6","7:00.254","14:55.932","Green","Track","336.583","5.562","25.284","22.962","7.277","0.541","20.987","1.058","160.057"
"20","PC","Johnny Mowlem","5","6:30.377","14:56.109","Green","Track","310.009","5.183","24.363","22.094","7.230","0.535","19.996","0.967","161.852"
"2","P","Luis Felipe Derani","6","6:58.909","14:56.855","Green","Track","341.449","5.605","23.098","21.219","7.008","0.519","19.086","0.925","166.842"
"100","GTLM","Kuno Wittmer","5","7:23.219","14:59.754","Green","Track","360.630","5.700","25.104","22.623","7.541","0.556","20.105","0.960","155.739"
"96","GTD","Bret Curtis","5","8:17.214","15:04.688","Green","Track","414.031","6.016","25.568","22.533","7.531","0.553","20.029","0.953","156.584"
"16","GTD","Richard Antinucci","6","1:51.238","15:11.563","Green","Track","23.795","5.657","24.703","22.613","9.627","0.770","23.046","1.027","112.456"
"0","P","Sean Rayhall","4","7:34.305","15:15.749","Green","Pit","359.081","5.653","25.123","21.917","6.852","0.538","23.001","12.140","160.950"
"44","GTD","John Potter","5","7:00.569","15:16.544","Green","Track","332.563","6.103","28.253","23.655","7.766","0.566","20.683","0.980","152.987"
"62","GTLM","James Calado","6","7:11.706","15:19.876","Green","Track","345.293","5.763","27.212","23.480","7.550","0.554","20.903","0.951","156.301"
