"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"60","P","John Pew","20","1:22.375","29:38.864","Green","Track","1.604","0.460","3.861","24.777","18.514","14.290","8.323","10.546","144.269"
"90","P","Ryan Dalziel","20","1:21.716","29:40.216","Green","Track","1.603","0.458","3.795","24.556","18.679","14.132","8.165","10.328","144.899"
"68","GTLM","Daniel Serra","20","1:24.237","29:58.333","Green","Track","1.735","0.490","4.010","25.400","19.466","14.060","8.425","10.651","135.436"
"67","GTLM","Ryan Briscoe","20","1:24.777","30:00.146","Green","Track","1.736","0.493","4.039","25.464","19.540","14.350","8.463","10.692","134.612"
"66","GTLM","Dirk Muller","20","1:25.008","30:01.745","Green","Track","1.729","0.493","4.007","25.512","19.572","14.478","8.392","10.825","134.612"
"62","GTLM","Toni Vilander","20","1:24.858","30:03.051","Green","Track","1.727","0.491","4.009","25.577","19.697","14.357","8.329","10.671","135.160"
"4","GTLM","Tommy Milner","20","1:25.200","30:07.117","Green","Track","1.730","0.493","4.038","25.663","19.668","14.268","8.541","10.799","134.612"
"3","GTLM","Jan Magnussen","20","1:25.301","30:08.090","Green","Track","1.731","0.492","4.015","25.684","19.799","14.314","8.467","10.799","134.885"
"912","GTLM","Earl Bamber","20","1:25.561","30:08.773","Green","Track","1.724","0.487","4.072","25.580","19.817","14.497","8.536","10.848","136.270"
"911","GTLM","Nick Tandy","20","1:25.396","30:09.118","Green","Track","1.726","0.489","4.023","25.828","19.690","14.392","8.633","10.615","135.713"
"100","GTLM","Lucas Luhr","20","1:26.002","30:15.275","Green","Track","1.751","0.494","4.008","25.693","19.881","14.724","8.501","10.950","134.339"
"55","P","Tristan Nunez","21","1:20.127","30:29.740","Green","Track","1.601","0.461","3.784","24.115","18.305","13.668","7.880","10.313","143.956"
"70","P","Tom Long","21","1:20.388","30:30.719","Green","Track","1.598","0.459","3.754","24.484","18.435","13.634","7.815","10.209","144.583"
"5","P","Christian Fittipaldi","21","1:21.867","30:46.625","Green","Track","1.625","0.464","3.786","24.674","18.628","14.039","8.076","10.575","143.025"
"10","P","Ricky Taylor","21","1:21.957","30:46.925","Green","Track","1.605","0.460","3.794","25.101","18.638","13.858","8.070","10.431","144.269"
"31","P","Dane Cameron","21","1:21.615","30:48.087","Green","Track","1.607","0.461","3.831","24.384","18.640","14.107","8.095","10.490","143.956"
"0","P","Sean Rayhall","21","1:22.123","30:53.234","Green","Track","1.574","0.451","3.720","24.909","18.789","14.072","8.324","10.284","147.148"
"60","P","John Pew","21","1:22.980","31:01.844","Green","Track","1.616","0.461","3.973","25.084","18.596","14.414","8.223","10.613","143.956"
"25","GTLM","Dirk Werner","20","1:25.408","31:02.353","Green","Track","1.751","0.494","4.069","25.568","19.514","14.258","8.553","11.201","134.339"
"90","P","Ryan Dalziel","21","1:22.178","31:02.394","Green","Track","1.604","0.463","3.850","24.652","18.923","14.046","8.192","10.448","143.334"
"68","GTLM","Daniel Serra","21","1:24.551","31:22.884","Green","Track","1.739","0.490","4.019","25.375","19.590","14.285","8.363","10.690","135.436"
"67","GTLM","Ryan Briscoe","21","1:24.641","31:24.787","Green","Track","1.741","0.495","4.104","25.411","19.513","14.281","8.391","10.705","134.068"
"66","GTLM","Dirk Muller","21","1:24.722","31:26.467","Green","Track","1.743","0.495","4.080","25.616","19.459","14.308","8.369","10.652","134.068"
"62","GTLM","Toni Vilander","21","1:25.004","31:28.055","Green","Track","1.738","0.493","4.077","25.484","19.691","14.367","8.429","10.725","134.612"
"4","GTLM","Tommy Milner","21","1:25.593","31:32.710","Green","Track","1.741","0.496","4.088","25.687","19.658","14.450","8.740","10.733","133.798"
"3","GTLM","Jan Magnussen","21","1:25.444","31:33.534","Green","Track","1.735","0.492","4.056","25.711","19.805","14.378","8.455","10.812","134.885"
"912","GTLM","Earl Bamber","21","1:25.256","31:34.029","Green","Track","1.727","0.488","4.032","25.611","19.769","14.457","8.520","10.652","135.991"
"911","GTLM","Nick Tandy","21","1:25.591","31:34.709","Green","Track","1.718","0.489","4.006","25.793","19.796","14.517","8.649","10.623","135.713"
"100","GTLM","Lucas Luhr","21","1:26.548","31:41.823","Green","Track","1.755","0.497","4.016","26.012","20.045","14.784","8.482","10.957","133.528"
"55","P","Tristan Nunez","22","1:20.373","31:50.113","Green","Track","1.609","0.462","3.796","24.106","18.482","13.708","7.947","10.263","143.644"
"70","P","Tom Long","22","1:20.401","31:51.120","Green","Track","1.598","0.461","3.754","24.399","18.518","13.676","7.758","10.237","143.956"
"5","P","Christian Fittipaldi","22","1:21.913","32:08.538","Green","Track","1.620","0.465","3.772","24.625","18.727","14.028","8.102","10.574","142.717"
"10","P","Ricky Taylor","22","1:22.131","32:09.056","Green","Track","1.616","0.462","3.774","24.885","18.604","14.184","8.238","10.368","143.644"
"31","P","Dane Cameron","22","1:21.902","32:09.989","Green","Track","1.609","0.460","3.771","24.529","18.663","14.210","8.139","10.521","144.269"
"0","P","Sean Rayhall","22","1:22.156","32:15.390","Green","Track","1.580","0.454","3.733","24.710","18.923","14.138","8.376","10.242","146.175"
"60","P","John Pew","22","1:23.337","32:25.181","Green","Track","1.615","0.463","3.830","25.558","18.868","13.929","8.391","10.683","143.334"
"90","P","Ryan Dalziel","22","1:23.099","32:25.493","Green","Track","1.607","0.458","3.814","25.288","19.063","14.192","8.219","10.458","144.899"
"25","GTLM","Dirk Werner","21","1:25.769","32:28.122","Green","Track","1.752","0.493","4.095","26.020","19.688","14.380","8.578","10.763","134.612"
"68","GTLM","Daniel Serra","22","1:24.646","32:47.530","Green","Track","1.741","0.490","4.058","25.438","19.535","14.261","8.439","10.684","135.436"
"67","GTLM","Ryan Briscoe","22","1:24.791","32:49.578","Green","Track","1.739","0.494","4.072","25.366","19.497","14.416","8.471","10.736","134.339"
"66","GTLM","Dirk Muller","22","1:24.789","32:51.256","Green","Track","1.729","0.490","4.032","25.472","19.514","14.389","8.465","10.698","135.436"
"62","GTLM","Toni Vilander","22","1:25.139","32:53.194","Green","Track","1.741","0.495","4.021","25.551","19.736","14.416","8.438","10.741","134.068"
"4","GTLM","Tommy Milner","22","1:25.590","32:58.300","Green","Track","1.732","0.495","4.085","25.651","19.636","14.574","8.593","10.824","134.068"
"3","GTLM","Jan Magnussen","22","1:26.169","32:59.703","Green","Track","1.732","0.492","4.016","25.655","19.851","15.051","8.533","10.839","134.885"
"912","GTLM","Earl Bamber","22","1:25.834","32:59.863","Green","Track","1.726","0.488","4.054","25.677","19.738","14.910","8.654","10.587","135.991"
"911","GTLM","Nick Tandy","22","1:25.811","33:00.520","Green","Track","1.722","0.491","4.031","25.742","19.649","14.759","8.709","10.708","135.160"
"100","GTLM","Lucas Luhr","22","1:26.084","33:07.907","Green","Track","1.750","0.494","4.056","25.930","19.750","14.548","8.539","11.017","134.339"
"55","P","Tristan Nunez","23","1:20.251","33:10.364","Green","Track","1.602","0.460","3.788","24.113","18.360","13.661","7.901","10.366","144.269"
"70","P","Tom Long","23","1:20.395","33:11.515","Green","Track","1.595","0.459","3.725","24.432","18.433","13.719","7.768","10.264","144.583"
"31","P","Dane Cameron","23","1:22.457","33:32.446","Green","Track","1.606","0.461","3.773","24.544","18.720","14.228","8.555","10.570","143.956"
"0","P","Sean Rayhall","23","1:23.131","33:38.521","Yellow","Track","1.572","0.448","3.734","25.058","18.765","14.191","8.509","10.854","148.133"
"90","P","Ryan Dalziel","23","1:23.097","33:48.590","Yellow","Track","1.602","0.457","3.857","24.852","18.891","14.307","8.515","10.616","145.216"
"60","P","John Pew","23","1:24.044","33:49.225","Yellow","Track","1.610","0.459","3.834","24.736","18.831","14.507","8.873","11.194","144.583"
"25","GTLM","Dirk Werner","22","1:25.461","33:53.583","Yellow","Track","1.742","0.493","4.011","25.492","19.469","14.369","8.864","11.021","134.612"
"68","GTLM","Daniel Serra","23","1:31.728","34:19.258","Yellow","Track","1.737","0.492","4.016","25.482","19.703","17.836","10.657","11.805","134.885"
"67","GTLM","Ryan Briscoe","23","1:30.874","34:20.452","Yellow","Track","1.740","0.494","4.159","25.412","19.930","16.668","10.487","11.984","134.339"
"66","GTLM","Dirk Muller","23","1:30.631","34:21.887","Yellow","Track","1.732","0.493","4.079","25.514","20.288","16.401","10.026","12.098","134.612"
"62","GTLM","Toni Vilander","23","1:30.692","34:23.886","Yellow","Track","1.733","0.492","4.101","25.566","20.477","16.203","9.907","12.213","134.885"
"4","GTLM","Tommy Milner","23","1:31.206","34:29.506","Yellow","Track","1.739","0.496","4.068","25.807","21.383","16.363","9.787","11.563","133.798"
"912","GTLM","Earl Bamber","23","1:30.203","34:30.066","Yellow","Track","1.720","0.486","4.074","25.931","21.572","15.720","9.698","11.002","136.551"
"911","GTLM","Nick Tandy","23","1:30.721","34:31.241","Yellow","Track","1.723","0.491","4.047","26.371","21.225","15.647","10.016","11.201","135.160"
"3","GTLM","Jan Magnussen","23","1:32.042","34:31.745","Yellow","Track","1.720","0.489","4.062","27.570","21.358","15.810","9.921","11.112","135.713"
"100","GTLM","Lucas Luhr","23","1:30.994","34:38.901","Yellow","Track","1.749","0.495","4.080","26.174","20.778","16.257","9.805","11.656","134.068"
"55","P","Tristan Nunez","24","1:32.934","34:43.298","Yellow","Track","1.608","0.460","3.777","24.847","22.031","17.374","10.461","12.376","144.269"
"70","P","Tom Long","24","1:33.726","34:45.241","Yellow","Track","1.594","0.460","3.773","24.536","22.245","17.122","10.638","13.358","144.269"
"31","P","Dane Cameron","24","1:25.544","34:57.990","Yellow","Track","1.624","0.464","4.031","25.978","19.236","15.184","8.451","10.576","143.025"
"0","P","Sean Rayhall","24","2:02.584","35:41.105","Yellow","Track","2.468","0.796","6.536","33.684","31.402","21.822","12.186","13.690","83.371"
"90","P","Ryan Dalziel","24","1:52.797","35:41.387","Yellow","Track","1.664","0.482","4.083","27.529","31.350","21.948","12.325","13.416","137.684"
"60","P","John Pew","24","1:53.282","35:42.507","Yellow","Track","1.951","0.563","4.765","27.137","30.780","21.982","12.203","13.901","117.875"
"25","GTLM","Dirk Werner","23","1:50.112","35:43.695","Yellow","Track","1.760","0.499","4.157","26.396","28.600","22.516","12.977","13.207","132.993"
"68","GTLM","Daniel Serra","24","1:35.909","35:55.167","Yellow","Track","2.070","0.596","5.400","28.770","21.116","15.796","10.701","11.460","111.348"
"67","GTLM","Ryan Briscoe","24","1:37.779","35:58.231","Yellow","Track","2.069","0.621","5.488","29.367","21.591","15.896","10.991","11.756","106.866"
"66","GTLM","Dirk Muller","24","1:37.552","35:59.439","Yellow","Track","2.060","0.592","5.226","29.168","22.693","15.647","10.453","11.713","112.101"
"62","GTLM","Toni Vilander","24","1:37.688","36:01.574","Yellow","Track","2.042","0.588","5.290","29.329","22.561","16.030","9.865","11.983","112.863"
"4","GTLM","Tommy Milner","24","1:35.206","36:04.712","Yellow","Track","1.822","0.522","4.797","27.186","22.159","16.460","10.716","11.544","127.133"
"912","GTLM","Earl Bamber","24","1:35.574","36:05.640","Yellow","Track","1.789","0.539","4.939","27.287","21.892","16.575","11.137","11.416","123.124"
"911","GTLM","Nick Tandy","24","1:35.864","36:07.105","Yellow","Track","1.858","0.543","4.756","26.938","21.767","16.606","11.597","11.799","122.217"
"3","GTLM","Jan Magnussen","24","1:36.608","36:08.353","Yellow","Track","1.799","0.544","5.007","27.151","21.496","16.393","11.935","12.283","121.992"
"100","GTLM","Lucas Luhr","24","1:31.990","36:10.891","Yellow","Track","1.813","0.520","4.826","26.973","20.789","15.753","9.999","11.317","127.622"
"55","P","Tristan Nunez","25","2:49.506","37:32.804","Yellow","Track","3.059","1.025","8.965","45.543","43.613","27.804","19.881","19.616","64.745"
"70","P","Tom Long","25","2:48.336","37:33.577","Yellow","Track","2.625","1.113","9.376","44.417","43.563","28.010","19.752","19.480","59.626"
"31","P","Dane Cameron","25","2:36.492","37:34.482","Yellow","Track","1.623","0.464","4.051","40.233","43.076","27.645","20.078","19.322","143.025"
"0","P","Sean Rayhall","25","1:59.545","37:40.650","Yellow","Track","2.394","0.691","5.759","34.763","28.602","18.882","12.089","16.365","96.040"
"60","P","John Pew","25","1:58.544","37:41.051","Yellow","Track","2.309","0.669","5.768","34.343","28.746","18.713","12.181","15.815","99.198"
"90","P","Ryan Dalziel","25","2:00.075","37:41.462","Yellow","Track","2.412","0.698","5.919","34.625","28.524","18.936","12.237","16.724","95.077"
"25","GTLM","Dirk Werner","24","1:58.582","37:42.277","Yellow","Track","2.293","0.647","5.937","33.960","28.743","18.682","12.403","15.917","102.571"
"68","GTLM","Daniel Serra","25","1:49.231","37:44.398","Yellow","Track","1.967","0.570","5.092","29.196","24.715","19.298","12.542","15.851","116.427"
"67","GTLM","Ryan Briscoe","25","1:47.237","37:45.468","Yellow","Track","1.956","0.582","5.183","28.140","25.145","17.964","12.874","15.393","114.027"
"66","GTLM","Dirk Muller","25","1:47.066","37:46.505","Yellow","Track","1.930","0.591","5.409","29.060","24.270","19.104","12.187","14.515","112.290"
"62","GTLM","Toni Vilander","25","1:45.871","37:47.445","Yellow","Track","1.974","0.566","5.139","29.474","24.056","17.638","12.495","14.529","117.250"
"4","GTLM","Tommy Milner","25","1:43.753","37:48.465","Yellow","Track","1.840","0.537","5.008","28.277","24.015","17.281","12.607","14.188","123.582"
"912","GTLM","Earl Bamber","25","1:43.759","37:49.399","Yellow","Track","1.774","0.503","4.868","28.149","24.141","17.349","13.182","13.793","131.936"
"911","GTLM","Nick Tandy","25","1:42.889","37:49.994","Yellow","Track","1.903","0.546","4.623","27.486","24.117","17.108","13.444","13.662","121.545"
"3","GTLM","Jan Magnussen","25","1:42.351","37:50.704","Yellow","Track","1.998","0.573","4.746","28.273","22.496","16.938","13.810","13.517","115.818"
"100","GTLM","Lucas Luhr","25","1:40.341","37:51.232","Yellow","Track","1.774","0.501","4.402","27.278","22.203","16.899","14.381","12.903","132.462"
"25","GTLM","Dirk Werner","25","1:48.446","39:30.723","Yellow","Track","3.355","0.999","9.277","34.028","21.260","16.500","11.741","11.286","66.430"
"10","P","Ricky Taylor","23","7:41.421","39:50.477","Yellow","Track","1.610","0.462","3.800","24.641","18.560","14.271","385.248","12.829","143.644"
"68","GTLM","Daniel Serra","26","2:42.707","40:27.105","Yellow","Track","2.899","0.903","9.312","49.267","37.200","28.338","16.788","18.000","73.492"
"67","GTLM","Ryan Briscoe","26","2:42.460","40:27.928","Yellow","Track","3.435","0.976","8.905","48.853","37.192","28.209","17.476","17.414","67.996"
"66","GTLM","Dirk Muller","26","2:42.710","40:29.215","Yellow","Track","3.345","1.004","9.098","49.191","36.580","28.700","18.215","16.577","66.099"
"62","GTLM","Toni Vilander","26","2:43.243","40:30.688","Yellow","Track","3.357","0.974","9.712","49.396","36.449","27.982","18.449","16.924","68.135"
"4","GTLM","Tommy Milner","26","2:43.358","40:31.823","Yellow","Track","3.332","0.985","9.930","49.065","36.356","27.936","19.494","16.260","67.374"
"912","GTLM","Earl Bamber","26","2:43.438","40:32.837","Yellow","Track","3.413","0.999","9.875","48.981","36.163","28.263","19.170","16.574","66.430"
"911","GTLM","Nick Tandy","26","2:43.793","40:33.787","Yellow","Track","3.401","1.021","10.214","49.166","35.713","28.095","19.534","16.649","64.999"
"3","GTLM","Jan Magnussen","26","2:44.145","40:34.849","Yellow","Track","3.247","1.004","10.273","49.284","35.788","27.947","20.353","16.249","66.099"
"100","GTLM","Lucas Luhr","26","2:44.234","40:35.466","Yellow","Track","3.207","1.047","10.725","49.448","35.799","28.184","19.599","16.225","63.385"
"0","P","Sean Rayhall","26","3:08.973","40:49.623","Yellow","Pit","3.330","0.988","9.061","49.482","36.568","28.636","19.713","41.195","67.170"
"31","P","Dane Cameron","26","3:20.652","40:55.134","Yellow","Pit","4.957","1.532","11.505","50.153","36.855","28.280","19.812","47.558","43.318"
"60","P","John Pew","26","3:16.084","40:57.135","Yellow","Pit","3.395","1.009","9.271","49.457","36.980","28.296","20.224","47.452","65.772"
"90","P","Ryan Dalziel","26","3:19.415","41:00.877","Yellow","Pit","3.493","1.015","9.547","49.462","37.097","28.124","20.368","50.309","65.383"
"25","GTLM","Dirk Werner","26","1:32.620","41:03.343","Yellow","Track","1.764","0.500","4.136","26.481","20.607","15.919","11.957","11.256","132.727"
"70","P","Tom Long","26","3:35.279","41:08.856","Yellow","Pit","4.969","1.603","11.289","49.698","37.019","28.859","19.844","61.998","41.400"
"55","P","Tristan Nunez","26","4:06.818","41:39.622","Yellow","Pit","4.933","1.458","11.339","49.660","36.858","29.337","19.857","93.376","45.517"
"10","P","Ricky Taylor","24","2:29.270","42:19.747","Yellow","Pit","1.893","0.546","5.566","26.885","20.049","15.269","14.234","64.828","121.545"
"0","P","Sean Rayhall","27","2:13.849","43:03.472","Yellow","Track","2.516","0.000","0.000","32.319","35.294","21.552","17.670","14.246","0.000"
"25","GTLM","Dirk Werner","27","2:00.843","43:04.186","Yellow","Track","1.757","0.500","4.142","26.738","34.287","21.635","17.381","14.403","132.727"
"31","P","Eric Curran","27","2:12.095","43:07.229","Yellow","Track","2.543","0.000","0.000","35.006","28.467","20.827","16.511","15.594","0.000"
"60","P","Oswaldo Negri","27","2:14.465","43:11.600","Yellow","Track","2.480","0.000","0.000","34.914","28.648","21.144","17.870","16.206","0.000"
"90","P","Marc Goossens","27","2:11.961","43:12.838","Yellow","Track","2.439","3.933","8.084","34.071","28.013","21.621","17.139","16.661","16.874"
"70","P","Joel Miller","27","2:05.297","43:14.153","Yellow","Track","2.427","0.000","0.000","29.882","27.570","21.387","16.457","16.708","0.000"
"55","P","Tristan Nunez","27","1:37.235","43:16.857","Yellow","Track","2.378","0.000","0.000","26.974","21.024","15.663","10.032","11.236","0.000"
"62","GTLM","Toni Vilander","27","2:57.710","43:28.398","Yellow","Pit","3.868","1.134","8.986","42.829","36.033","24.213","16.936","43.711","58.522"
"911","GTLM","Nick Tandy","27","2:55.386","43:29.173","Yellow","Pit","3.756","1.216","9.280","42.254","36.586","22.734","17.207","42.353","54.575"
"912","GTLM","Earl Bamber","27","2:56.879","43:29.716","Yellow","Pit","3.855","1.203","9.089","42.320","36.206","23.511","17.233","43.462","55.165"
"68","GTLM","Daniel Serra","27","3:03.202","43:30.307","Yellow","Pit","4.062","1.097","9.309","43.480","36.298","24.753","15.858","48.345","60.496"
"66","GTLM","Dirk Muller","27","3:02.689","43:31.904","Yellow","Pit","3.972","1.104","8.961","43.684","36.006","24.234","16.585","48.143","60.112"
"67","GTLM","Ryan Briscoe","27","3:06.312","43:34.240","Yellow","Pit","4.098","1.132","9.355","43.661","36.047","24.373","16.245","51.401","58.625"
"4","GTLM","Tommy Milner","27","3:03.483","43:35.306","Yellow","Pit","3.642","1.125","9.474","42.544","35.688","24.141","17.036","49.833","58.990"
"100","GTLM","Lucas Luhr","27","3:00.826","43:36.292","Yellow","Pit","4.018","1.111","9.399","42.028","36.322","22.029","17.822","48.097","59.733"
"3","GTLM","Jan Magnussen","27","3:01.741","43:36.590","Yellow","Pit","3.692","1.166","9.218","42.334","36.634","22.144","17.491","49.062","56.916"
"10","P","Jordan Taylor","25","1:40.335","44:00.082","Yellow","Track","2.424","3.822","7.543","28.975","21.132","15.520","10.079","10.840","17.364"
"5","P","Christian Fittipaldi","23","12:44.687","44:53.225","Yellow","Pit","1.614","0.465","3.800","24.605","18.728","14.742","637.699","63.034","142.717"
"0","P","Sean Rayhall","28","2:26.691","45:30.163","Yellow","Track","3.313","1.056","8.746","42.518","36.043","23.308","14.757","16.950","62.844"
"25","GTLM","Dirk Werner","28","2:26.774","45:30.960","Yellow","Track","3.258","1.021","9.182","42.671","35.813","22.940","14.999","16.890","64.999"
"31","P","Eric Curran","28","2:25.815","45:33.044","Yellow","Track","3.162","0.916","8.794","42.086","35.355","23.241","14.694","17.567","72.449"
"60","P","Oswaldo Negri","28","2:23.181","45:34.781","Yellow","Track","2.957","0.841","7.060","40.864","36.552","21.957","14.695","18.255","78.910"
"90","P","Marc Goossens","28","2:22.668","45:35.506","Yellow","Track","2.921","0.829","6.900","41.212","36.767","21.207","14.650","18.182","80.053"
"70","P","Joel Miller","28","2:22.053","45:36.206","Yellow","Track","3.244","0.854","7.045","40.251","36.794","20.980","15.710","17.175","77.709"
"55","P","Tristan Nunez","28","2:20.624","45:37.481","Yellow","Track","2.283","0.626","6.891","40.011","37.262","20.596","15.505","17.450","106.012"
"62","GTLM","Giancarlo Fisichella","28","2:11.257","45:39.655","Yellow","Track","2.387","3.500","7.616","30.249","32.442","21.401","15.412","18.250","18.961"
"911","GTLM","Patrick Pilet","28","2:11.385","45:40.558","Yellow","Track","2.426","3.389","7.886","30.321","33.130","20.620","15.597","18.016","19.582"
"912","GTLM","Frederic Makowiecki","28","2:12.246","45:41.962","Yellow","Track","2.493","0.000","0.000","30.416","33.558","20.524","15.356","18.471","0.000"
"68","GTLM","Alessandro Pier Guidi","28","2:12.182","45:42.489","Yellow","Track","2.428","0.000","0.000","30.303","33.959","20.228","15.372","18.292","0.000"
"66","GTLM","Joey Hand","28","2:11.651","45:43.555","Yellow","Track","2.408","0.000","0.000","29.973","33.956","20.208","15.679","18.063","0.000"
"67","GTLM","Briscoe/Westbrook ","28","2:10.554","45:44.794","Yellow","Track","2.410","0.000","0.000","31.440","32.192","19.691","16.376","17.539","0.000"
"4","GTLM","Oliver Gavin","28","2:10.502","45:45.808","Yellow","Track","2.416","0.000","0.000","31.605","31.929","19.793","16.037","17.550","0.000"
"100","GTLM","John Edwards","28","2:10.290","45:46.582","Yellow","Track","2.426","0.000","0.000","31.499","31.693","19.446","16.322","17.449","0.000"
"3","GTLM","Antonio Garcia","28","2:10.925","45:47.515","Yellow","Track","2.480","0.000","0.000","30.274","32.201","19.014","16.704","17.397","0.000"
"10","P","Jordan Taylor","26","1:53.294","45:53.376","Yellow","Track","1.708","0.529","4.720","26.006","22.571","18.253","18.516","20.991","125.451"
"5","P","Joao Barbosa","24","1:41.725","46:34.950","Yellow","Track","2.612","0.000","0.000","27.014","21.473","18.269","9.117","11.263","0.000"
"0","P","Sean Rayhall","29","2:11.305","47:41.468","Green","Track","3.742","1.203","9.467","37.517","32.297","20.787","14.709","11.583","55.165"
"31","P","Eric Curran","29","2:09.348","47:42.392","Green","Track","3.678","1.106","9.324","37.670","31.598","20.923","13.638","11.411","60.003"
"25","GTLM","Dirk Werner","29","2:11.499","47:42.459","Green","Track","3.685","1.213","9.554","37.662","32.091","20.901","14.451","11.942","54.710"
"60","P","Oswaldo Negri","29","2:07.896","47:42.677","Green","Track","3.500","0.995","9.769","38.704","30.545","19.563","13.581","11.239","66.697"
"90","P","Marc Goossens","29","2:07.803","47:43.309","Green","Track","3.693","1.144","9.539","38.773","31.174","18.620","13.668","11.192","58.010"
"70","P","Joel Miller","29","2:07.268","47:43.474","Green","Track","3.783","1.182","9.606","38.800","30.954","18.634","13.406","10.903","56.145"
"55","P","Tristan Nunez","29","2:06.366","47:43.847","Green","Track","3.269","1.292","10.418","38.287","31.009","18.308","13.001","10.782","51.365"
"62","GTLM","Giancarlo Fisichella","29","2:05.166","47:44.821","Green","Track","4.870","1.014","8.644","37.511","31.773","17.671","12.418","11.265","65.447"
"911","GTLM","Patrick Pilet","29","2:05.232","47:45.790","Green","Track","4.801","1.201","8.888","38.243","31.002","17.489","11.960","11.648","55.257"
"912","GTLM","Frederic Makowiecki","29","2:04.193","47:46.155","Green","Track","4.671","1.331","8.604","39.067","30.507","17.445","11.243","11.325","49.860"
"68","GTLM","Alessandro Pier Guidi","29","2:04.221","47:46.710","Green","Track","4.904","1.418","10.614","37.382","30.072","17.038","11.489","11.304","46.801"
"66","GTLM","Joey Hand","29","2:03.328","47:46.883","Green","Track","4.896","1.470","10.950","37.148","29.733","16.665","11.553","10.913","45.145"
"67","GTLM","Briscoe/Westbrook ","29","2:02.823","47:47.617","Green","Track","5.035","1.483","11.375","37.951","29.427","15.958","10.525","11.069","44.750"
"4","GTLM","Oliver Gavin","29","2:02.304","47:48.112","Green","Track","5.043","1.587","11.550","37.657","29.102","15.891","10.350","11.124","41.817"
"100","GTLM","John Edwards","29","2:01.901","47:48.483","Green","Track","5.057","1.683","11.884","37.311","28.942","16.442","9.530","11.052","39.432"
"3","GTLM","Antonio Garcia","29","2:01.357","47:48.872","Green","Track","4.992","1.431","12.295","37.188","28.922","16.091","9.498","10.940","46.376"
"10","P","Jordan Taylor","27","1:56.548","47:49.924","Green","Track","8.200","1.510","6.288","38.734","27.201","15.911","8.337","10.367","43.949"
"5","P","Joao Barbosa","25","1:29.522","48:04.472","Green","Track","1.746","0.513","4.545","28.320","20.729","14.837","8.306","10.526","129.364"
"60","P","Oswaldo Negri","30","1:22.774","49:05.451","Green","Track","1.586","0.453","3.794","24.691","18.979","14.413","8.293","10.565","146.498"
"0","P","Sean Rayhall","30","1:24.148","49:05.616","Green","Track","1.595","0.453","3.872","25.231","19.427","14.349","8.369","10.852","146.498"
"31","P","Eric Curran","30","1:23.716","49:06.108","Green","Track","1.617","0.462","3.945","25.406","19.068","14.472","8.300","10.446","143.644"
"90","P","Marc Goossens","30","1:23.872","49:07.181","Green","Track","1.605","0.457","3.968","25.696","19.080","14.252","8.416","10.398","145.216"
"55","P","Tristan Nunez","30","1:23.670","49:07.517","Green","Track","1.573","0.451","3.955","25.964","18.979","14.094","8.280","10.374","147.148"
"70","P","Joel Miller","30","1:24.581","49:08.055","Green","Track","1.564","0.447","4.049","25.961","19.047","14.043","8.795","10.675","148.465"
"25","GTLM","Dirk Werner","30","1:27.467","49:09.926","Green","Track","1.749","0.497","4.255","27.105","20.134","14.398","8.517","10.812","133.528"
"62","GTLM","Giancarlo Fisichella","30","1:25.871","49:10.692","Green","Track","1.727","0.493","4.137","25.852","19.950","14.462","8.487","10.763","134.612"
"911","GTLM","Patrick Pilet","30","1:26.397","49:12.187","Green","Track","1.743","0.495","4.250","25.958","19.936","14.723","8.654","10.638","134.068"
"912","GTLM","Frederic Makowiecki","30","1:26.696","49:12.851","Green","Track","1.729","0.490","4.185","25.979","20.107","14.783","8.742","10.681","135.436"
"68","GTLM","Alessandro Pier Guidi","30","1:26.535","49:13.245","Green","Track","1.736","0.490","4.103","25.910","19.833","14.874","8.825","10.764","135.436"
"66","GTLM","Joey Hand","30","1:26.684","49:13.567","Green","Track","1.724","0.493","4.179","26.047","19.817","14.737","8.908","10.779","134.612"
"67","GTLM","Briscoe/Westbrook ","30","1:26.501","49:14.118","Green","Track","1.743","0.495","4.235","25.930","20.023","14.701","8.636","10.738","134.068"
"4","GTLM","Oliver Gavin","30","1:26.453","49:14.565","Green","Track","1.727","0.499","4.225","26.018","19.934","14.643","8.692","10.715","132.993"
"10","P","Jordan Taylor","28","1:24.660","49:14.584","Green","Track","1.621","0.463","3.885","25.406","19.623","14.480","8.731","10.451","143.334"
"3","GTLM","Antonio Garcia","30","1:26.606","49:15.478","Green","Track","1.731","0.493","4.088","26.158","20.294","14.505","8.570","10.767","134.612"
"100","GTLM","John Edwards","30","1:27.929","49:16.412","Green","Track","1.737","0.492","4.120","26.352","20.949","14.742","8.689","10.848","134.885"
"5","P","Joao Barbosa","26","1:21.870","49:26.342","Green","Track","1.638","0.469","3.880","24.384","18.850","14.155","8.077","10.417","141.500"
"60","P","Oswaldo Negri","31","1:22.141","50:27.592","Green","Track","1.625","0.466","3.901","24.756","18.744","14.145","8.134","10.370","142.411"
"0","P","Sean Rayhall","31","1:24.688","50:30.304","Green","Track","1.577","0.455","4.079","25.576","19.559","14.353","8.373","10.716","145.854"
"31","P","Eric Curran","31","1:24.497","50:30.605","Green","Track","1.618","0.465","3.885","25.405","19.663","14.401","8.346","10.714","142.717"
