"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"27","GTD","Paolo Ruberti","10","2:19.807","30:46.039","Green","Pit","5.938","6.199","25.921","16.130","29.137","28.980","0.550","12.398","4.567","9.987","154.132","37.821"
"21","GTD","Christopher Zochling","1","7:37.681","30:49.055","Green","Pit","6.182","6.589","27.419","16.895","31.219","31.044","0.570","13.095","4.230","320.438","148.724","40.834"
"44","GTD","Andy Lally","1","2:02.911","30:51.871","Green","Track","5.859","5.704","25.284","15.396","27.158","28.031","0.547","10.690","1.474","2.768","154.978","117.183"
"6","GTD","Robin Liddell","11","2:02.955","30:59.951","Green","Track","5.883","5.827","25.003","15.475","27.143","28.030","0.550","10.741","0.000","0.000","154.132","0.000"
"62","GTLM","Toni Vilander","1","1:59.982","31:00.336","Green","Track","5.796","5.568","24.419","15.036","26.401","27.491","0.552","10.509","1.459","2.751","153.574","118.387"
"73","GTD","Jorg Bergmeister","10","2:02.947","31:04.547","Green","Track","5.869","5.964","24.976","15.235","27.136","27.877","0.547","11.074","1.492","2.777","154.978","115.769"
"85","PC","Misha Goikhberg","14","2:09.798","31:14.505","Green","Pit","5.511","5.457","24.506","14.769","26.277","27.167","0.525","11.400","4.422","9.764","161.472","39.061"
"52","PC","Robert Alon","1","1:57.609","31:15.773","Green","Track","5.553","5.621","24.258","15.101","25.726","26.524","0.528","10.243","1.402","2.653","160.554","123.201"
"55","P","Tristan Nunez","1","1:55.091","31:24.319","Green","Track","5.555","5.203","23.700","14.534","25.350","26.030","0.526","10.260","1.362","2.571","161.165","126.819"
"0","P","Katherine Legge","7","2:24.079","31:32.730","Green","Track","23.307","10.164","25.136","14.803","27.195","28.674","0.510","10.348","0.000","0.000","166.221","0.000"
"51","GTD","Raffaele Gianmaria","12","2:03.981","31:35.676","Green","Track","5.776","6.201","25.441","15.290","27.350","28.086","0.536","11.036","0.000","0.000","158.158","0.000"
"28","GTD","Christopher Bruck","12","2:06.148","31:38.481","Green","Track","5.976","6.245","25.563","15.648","27.473","29.143","0.548","11.195","1.524","2.833","154.695","113.338"
"540","GTD","Andy Pilgrim","9","4:25.555","31:39.253","Green","Track","126.087","13.934","30.349","16.816","31.231","30.460","0.600","11.735","0.000","0.000","141.288","0.000"
"911","GTLM","Kevin Estre","1","2:01.325","31:40.398","Green","Track","5.802","5.832","24.781","15.345","26.663","27.517","0.540","10.644","1.461","2.740","156.987","118.225"
"81","P","Nicolas Lapierre","1","2:09.666","31:41.898","Green","Pit","5.630","5.974","24.301","14.628","26.828","27.576","0.527","10.835","3.893","9.474","160.859","44.369"
"23","GTD","Mario Farnbacher","12","2:06.109","31:44.824","Green","Track","5.835","5.938","25.819","15.829","27.843","28.848","0.540","11.202","1.491","2.764","156.987","115.847"
"31","P","Dane Cameron","13","1:54.246","31:48.802","Green","Track","5.407","5.282","23.413","14.913","25.280","25.681","0.519","9.858","1.348","2.545","163.339","128.136"
"912","GTLM","Earl Bamber","11","2:03.800","31:54.526","Green","Track","5.748","5.692","24.813","15.154","29.137","27.612","0.542","10.908","1.458","2.736","156.407","118.469"
"33","GTD","Marc Miller","11","2:03.564","31:58.123","Green","Track","5.814","6.186","25.116","15.254","27.271","28.159","0.540","10.993","1.478","2.753","156.987","116.866"
"97","GTD","Markus Palttala","9","4:52.140","32:05.894","Green","Track","161.205","11.414","28.481","16.428","28.523","29.498","0.703","11.541","1.509","2.838","120.587","114.465"
"67","GTLM","Richard Westbrook","12","2:31.377","32:18.085","Green","Track","22.633","10.723","27.447","15.449","29.090","30.539","0.553","10.719","0.000","0.000","153.296","0.000"
"88","PC","Maro Engel","12","2:29.407","32:21.281","Green","Track","27.115","11.473","26.585","15.403","26.670","26.977","0.528","10.580","1.424","2.652","160.554","121.297"
"9","GTD","Matt Bell","11","2:05.084","32:24.150","Green","Track","5.863","5.880","25.907","15.418","27.900","28.207","0.552","11.037","0.000","0.000","153.574","0.000"
"66","GTLM","Joey Hand","11","2:00.717","32:26.234","Green","Track","5.892","5.588","24.550","15.173","26.645","27.417","0.548","10.688","0.000","0.000","154.695","0.000"
"20","PC","Johnny Mowlem","1","1:59.297","32:27.580","Green","Track","5.534","5.631","25.395","14.799","26.334","26.672","0.523","10.412","1.396","2.601","162.089","123.730"
"100","GTLM","Lucas Luhr","1","2:00.154","32:31.085","Green","Track","5.721","5.553","24.582","15.066","26.528","27.324","0.536","10.610","1.480","2.754","158.158","116.708"
"45","GTD","Pierre Kaffer","10","2:15.786","32:35.932","Green","Pit","5.848","5.984","25.898","15.839","27.313","28.471","0.547","11.572","4.407","9.907","154.978","39.194"
"5","P","Joao Barbosa","12","1:57.932","32:37.292","Green","Track","5.505","5.331","24.357","15.528","25.979","26.701","0.516","10.100","1.356","2.559","164.288","127.380"
"54","PC","Jonathan Bennett","12","1:59.830","32:38.244","Green","Track","5.594","5.617","24.825","15.340","26.118","26.836","0.530","10.912","1.412","2.646","159.949","122.328"
"2","P","Johannes van Overbeek","1","9:12.186","32:38.456","Green","Track","431.919","10.258","25.721","16.363","26.244","26.281","0.511","10.968","0.000","0.000","165.896","0.000"
"4","GTLM","Oliver Gavin","10","2:00.986","32:40.475","Green","Track","5.825","5.792","24.575","15.525","26.575","27.351","0.551","10.585","1.452","2.755","153.852","118.958"
"68","GTLM","Alessandro Pier Guidi","1","2:02.939","32:42.288","Green","Track","6.047","6.143","25.434","15.060","26.658","27.623","0.551","11.162","0.000","0.000","153.852","0.000"
"16","GTD","Spencer Pumpelly","9","2:04.790","32:50.669","Green","Track","5.848","6.268","25.422","15.670","27.530","28.113","0.544","11.084","1.509","2.802","155.832","114.465"
"62","GTLM","Toni Vilander","9","2:02.745","33:03.081","Green","Track","5.777","5.793","24.955","15.842","26.834","28.057","0.571","10.722","1.450","2.744","148.464","119.122"
"44","GTD","Andy Lally","7","2:12.596","33:04.467","Green","Pit","5.800","5.818","25.045","15.439","27.113","28.674","0.551","11.262","3.280","9.614","153.852","52.661"
"73","GTD","Jorg Bergmeister","11","2:05.734","33:10.281","Green","Track","5.816","5.892","24.940","15.409","27.864","29.981","0.559","11.000","1.494","2.779","151.651","115.614"
"55","P","Tristan Nunez","9","1:56.152","33:20.471","Green","Track","5.511","5.199","23.324","14.581","25.372","27.300","0.527","10.392","1.369","2.577","160.859","126.170"
"21","GTD","Christopher Zochling","6","2:36.340","33:25.395","Green","Track","23.423","11.653","27.659","16.541","28.992","30.272","0.572","12.662","1.606","2.960","148.204","107.551"
