"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"55","P","Tristan Nunez","11","1:18.964","21:00.315","Green","Track","1.581","0.456","3.733","23.730","18.238","13.383","7.725","10.118","145.534"
"3","GTLM","Jan Magnussen","13","1:24.936","21:03.500","Green","Track","1.734","0.000","0.000","25.539","19.760","14.377","8.355","10.740","0.000"
"31","P","Dane Cameron","12","1:19.938","21:16.094","Green","Track","1.615","0.462","3.739","24.006","18.253","13.763","7.847","10.253","143.644"
"62","GTLM","Toni Vilander","13","1:25.768","21:22.824","Green","Track","1.727","0.495","4.068","25.819","19.924","14.436","8.577","10.722","134.068"
"100","GTLM","Lucas Luhr","12","1:24.440","21:31.133","Green","Track","1.732","0.492","3.907","25.307","19.736","14.221","8.327","10.718","134.885"
"70","P","Joel Miller","2","1:36.023","21:37.905","Green","Track","2.436","0.000","0.000","27.268","20.449","15.244","8.536","10.523","0.000"
"0","P","Katherine Legge","9","4:42.703","21:48.796","Green","Pit","1.543","0.000","0.000","24.288","18.987","14.303","11.191","208.107","0.000"
"66","GTLM","Dirk Muller","12","1:23.112","21:57.045","Green","Track","1.729","0.000","0.000","24.952","19.284","14.033","8.271","10.369","0.000"
"60","P","John Pew","12","1:25.246","22:01.007","Green","Track","1.653","0.000","0.000","25.550","19.615","14.918","8.330","10.441","0.000"
"67","GTLM","Ryan Briscoe","13","1:39.376","22:02.344","Green","Track","2.393","0.000","0.000","29.706","21.773","15.358","8.840","10.752","0.000"
"4","GTLM","Tommy Milner","11","1:25.256","22:03.360","Green","Track","1.752","0.000","0.000","25.572","19.767","14.423","8.472","10.741","0.000"
"25","GTLM","Dirk Werner","13","1:24.947","22:05.889","Green","Track","1.703","0.484","3.838","25.730","19.415","14.535","8.475","10.767","137.115"
"68","GTLM","Alessandro Pier Guidi","15","1:31.166","22:09.841","Green","Track","1.732","0.000","0.000","25.481","19.797","20.221","8.842","10.636","0.000"
"911","GTLM","Nick Tandy","15","1:25.358","22:24.663","Green","Track","1.728","0.492","3.978","25.841","19.660","14.405","8.630","10.624","134.885"
"10","P","Jordan Taylor","12","2:56.731","22:46.048","Green","Pit","1.626","0.465","3.786","23.910","18.322","13.619","8.995","106.008","142.717"
"62","GTLM","Toni Vilander","14","1:25.621","22:48.445","Green","Track","1.732","0.495","4.056","25.924","19.752","14.412","8.451","10.799","134.068"
"100","GTLM","Lucas Luhr","13","1:24.141","22:55.274","Green","Track","1.723","0.487","3.908","25.381","19.480","14.126","8.309","10.727","136.270"
"55","P","Tristan Nunez","12","1:56.045","22:56.360","Green","Pit","1.588","0.458","3.735","24.671","18.132","13.392","8.708","45.361","144.899"
"70","P","Joel Miller","3","1:21.329","22:59.234","Green","Track","1.601","0.462","4.077","24.503","18.611","13.764","8.119","10.192","143.644"
"0","P","Katherine Legge","10","1:32.397","23:21.193","Green","Track","2.505","0.000","0.000","25.982","19.213","14.424","8.368","9.987","0.000"
"60","P","John Pew","13","1:22.179","23:23.186","Green","Track","1.612","0.000","0.000","24.416","18.707","14.337","8.350","10.222","0.000"
"67","GTLM","Ryan Briscoe","14","1:24.803","23:27.147","Green","Track","1.735","0.000","0.000","25.388","19.795","14.286","8.422","10.624","0.000"
"68","GTLM","Alessandro Pier Guidi","16","1:23.628","23:33.469","Green","Track","1.742","0.000","0.000","25.397","19.196","14.039","8.233","10.562","0.000"
"911","GTLM","Nick Tandy","16","1:24.452","23:49.115","Green","Track","1.736","0.492","3.990","25.395","19.519","14.282","8.562","10.476","134.885"
"10","P","Jordan Taylor","13","1:25.983","24:12.031","Green","Track","5.078","0.000","0.000","24.087","18.811","13.751","7.833","10.228","0.000"
"31","P","Dane Cameron","13","2:58.586","24:14.680","Green","Pit","1.613","0.464","3.735","24.086","18.280","14.009","8.925","107.474","143.025"
"70","P","Joel Miller","4","1:19.749","24:18.983","Green","Track","1.590","0.459","3.877","23.805","18.593","13.574","7.709","10.142","144.583"
"66","GTLM","Dirk Muller","13","2:22.298","24:19.343","Green","Pit","1.727","0.000","0.000","25.293","19.482","14.362","10.198","66.685","0.000"
"55","P","Jonathan Bomarito","13","1:26.305","24:22.665","Green","Track","2.407","0.000","0.000","24.720","18.749","13.721","7.802","10.027","0.000"
"5","P","Joao Barbosa","8","7:13.111","24:24.128","Green","Pit","1.617","0.465","3.785","23.862","18.291","13.869","9.607","361.615","142.717"
"3","GTLM","Jan Magnussen","14","3:34.791","24:38.291","Green","Pit","1.733","0.000","0.000","25.536","19.861","14.546","9.653","138.989","0.000"
"0","P","Katherine Legge","11","1:19.569","24:40.762","Green","Track","1.549","0.000","0.000","23.853","18.566","13.659","7.846","9.954","0.000"
"60","P","John Pew","14","1:21.233","24:44.419","Green","Track","1.608","0.000","0.000","24.177","18.478","13.985","8.022","10.456","0.000"
"67","GTLM","Ryan Briscoe","15","1:24.159","24:51.306","Green","Track","1.736","0.000","0.000","25.315","19.396","14.347","8.322","10.567","0.000"
"68","GTLM","Alessandro Pier Guidi","17","1:23.485","24:56.954","Green","Track","1.741","0.000","0.000","25.312","19.338","13.939","8.188","10.524","0.000"
"911","GTLM","Nick Tandy","17","1:24.607","25:13.722","Green","Track","1.727","0.492","4.015","25.390","19.557","14.488","8.479","10.459","134.885"
"25","GTLM","Dirk Werner","14","3:16.327","25:22.216","Green","Pit","1.717","0.486","3.908","25.400","19.492","14.254","9.906","121.164","136.551"
"10","P","Jordan Taylor","14","1:19.575","25:31.606","Green","Track","1.623","0.465","3.779","23.948","18.207","13.559","7.781","10.213","142.717"
"55","P","Jonathan Bomarito","14","1:19.245","25:41.910","Green","Track","1.592","0.456","3.829","23.946","18.275","13.346","7.583","10.218","145.534"
"66","GTLM","Joey Hand","14","1:32.669","25:52.012","Green","Track","2.397","0.000","0.000","26.786","20.273","14.446","8.615","10.483","0.000"
"31","P","Eric Curran","14","1:39.722","25:54.402","Green","Track","2.562","0.000","0.000","29.844","21.091","15.490","8.849","10.425","0.000"
"5","P","Christian Fittipaldi","9","1:33.193","25:57.321","Green","Track","2.539","0.000","0.000","30.132","19.053","14.215","7.978","10.299","0.000"
"60","P","John Pew","15","1:21.632","26:06.051","Green","Track","1.640","0.000","0.000","24.218","18.449","14.234","8.170","10.359","0.000"
"62","GTLM","Toni Vilander","15","3:21.160","26:09.605","Green","Pit","1.738","0.496","4.145","25.998","20.193","14.500","9.934","124.156","133.798"
"67","GTLM","Ryan Briscoe","16","1:24.170","26:15.476","Green","Track","1.735","0.000","0.000","25.267","19.306","14.405","8.316","10.624","0.000"
"3","GTLM","Jan Magnussen","15","1:39.075","26:17.366","Green","Track","2.428","0.000","0.000","28.302","21.199","16.410","8.982","10.854","0.000"
"68","GTLM","Alessandro Pier Guidi","18","1:24.035","26:20.989","Green","Track","1.735","0.000","0.000","25.570","19.401","14.005","8.324","10.582","0.000"
"912","GTLM","Earl Bamber","15","5:53.439","26:29.945","Green","Pit","1.731","0.000","0.000","25.593","19.640","15.259","10.137","276.547","0.000"
"911","GTLM","Nick Tandy","18","1:24.779","26:38.501","Green","Track","1.731","0.494","4.003","25.538","19.531","14.447","8.495","10.540","134.339"
"25","GTLM","Dirk Werner","15","1:31.646","26:53.862","Green","Track","5.072","0.000","0.000","26.003","19.519","15.487","8.442","10.580","0.000"
"55","P","Jonathan Bomarito","15","1:18.744","27:00.654","Green","Track","1.610","0.461","3.747","23.657","18.183","13.407","7.618","10.061","143.956"
"66","GTLM","Joey Hand","15","1:23.782","27:15.794","Green","Track","1.733","0.000","0.000","25.136","19.383","14.144","8.360","10.432","0.000"
"31","P","Eric Curran","15","1:22.415","27:16.817","Green","Track","1.626","0.461","4.012","24.530","18.864","14.510","8.210","10.202","143.956"
"5","P","Christian Fittipaldi","10","1:20.383","27:17.704","Green","Track","1.625","0.465","3.812","24.016","18.440","13.845","7.871","10.309","142.717"
"4","GTLM","Tommy Milner","12","5:22.465","27:25.825","Green","Pit","1.741","0.000","0.000","25.656","19.893","14.338","9.750","246.536","0.000"
"60","P","John Pew","16","1:20.701","27:26.752","Green","Track","1.621","0.000","0.000","24.085","18.384","13.941","8.055","10.220","0.000"
"67","GTLM","Ryan Briscoe","17","1:23.805","27:39.281","Green","Track","1.742","0.000","0.000","25.162","19.357","14.195","8.246","10.558","0.000"
"3","GTLM","Jan Magnussen","16","1:26.088","27:43.454","Green","Track","1.753","0.000","0.000","25.960","20.015","14.537","8.459","10.674","0.000"
"68","GTLM","Alessandro Pier Guidi","19","1:23.887","27:44.876","Green","Track","1.738","0.000","0.000","25.473","19.293","14.142","8.241","10.574","0.000"
"62","GTLM","Toni Vilander","16","1:39.006","27:48.611","Green","Track","5.320","0.000","0.000","30.958","21.272","14.854","8.632","10.731","0.000"
"912","GTLM","Earl Bamber","16","1:30.159","28:00.104","Green","Track","2.405","0.000","0.000","25.581","19.704","14.509","8.486","10.665","0.000"
"911","GTLM","Nick Tandy","19","1:24.868","28:03.369","Green","Track","1.735","0.493","4.056","25.687","19.530","14.309","8.559","10.499","134.612"
"100","GTLM","Lucas Luhr","14","5:11.660","28:06.934","Green","Pit","1.729","0.489","3.895","27.176","21.084","16.145","9.869","231.273","135.713"
"25","GTLM","Dirk Werner","16","1:23.635","28:17.497","Green","Track","1.724","0.490","3.948","25.182","19.262","14.048","8.341","10.640","135.436"
"0","P","Katherine Legge","12","3:43.242","28:24.004","Green","Pit","1.568","0.000","0.000","24.902","19.480","15.557","11.717","145.687","0.000"
"31","P","Eric Curran","16","1:20.923","28:37.740","Green","Track","1.614","0.467","3.808","24.278","18.530","14.033","7.971","10.222","142.106"
"5","P","Christian Fittipaldi","11","1:22.812","28:40.516","Green","Track","1.622","0.469","3.819","24.764","19.815","14.114","7.933","10.276","141.500"
"66","GTLM","Joey Hand","16","1:26.886","28:42.680","Green","Track","1.734","0.000","0.000","27.120","20.188","14.416","8.408","10.538","0.000"
"60","P","John Pew","17","1:20.567","28:47.319","Green","Track","1.627","0.000","0.000","24.157","18.294","13.859","7.881","10.244","0.000"
"10","P","Jordan Taylor","15","3:18.597","28:50.203","Green","Pit","1.631","0.465","3.762","24.113","18.558","13.951","9.421","126.696","142.717"
"4","GTLM","Tommy Milner","13","1:31.510","28:57.335","Green","Track","2.408","0.000","0.000","26.469","19.811","14.429","8.419","10.614","0.000"
"70","P","Joel Miller","5","4:45.086","29:04.069","Green","Pit","1.592","0.459","3.823","23.777","18.382","13.627","9.159","214.267","144.583"
"3","GTLM","Jan Magnussen","17","1:24.113","29:07.567","Green","Track","1.748","0.000","0.000","25.237","19.562","14.180","8.303","10.599","0.000"
"68","GTLM","Alessandro Pier Guidi","20","1:24.061","29:08.937","Green","Track","1.740","0.000","0.000","25.466","19.257","14.096","8.382","10.642","0.000"
"62","GTLM","Toni Vilander","17","1:25.056","29:13.667","Green","Track","1.746","0.499","4.199","25.664","19.827","14.181","8.336","10.604","132.993"
"912","GTLM","Earl Bamber","17","1:24.992","29:25.096","Green","Track","1.745","0.000","0.000","25.402","19.856","14.416","8.501","10.574","0.000"
"911","GTLM","Nick Tandy","20","1:24.845","29:28.214","Green","Track","1.738","0.493","4.047","25.612","19.473","14.461","8.515","10.506","134.612"
"25","GTLM","Dirk Werner","17","1:23.861","29:41.358","Green","Track","1.725","0.489","3.924","25.306","19.228","14.177","8.336","10.676","135.713"
"100","GTLM","Lucas Luhr","15","1:36.220","29:43.154","Green","Track","5.171","0.000","0.000","28.051","22.358","14.717","8.470","10.569","0.000"
"67","GTLM","Ryan Briscoe","18","2:03.965","29:43.246","Green","Pit","1.740","0.000","0.000","26.476","19.904","14.276","9.965","47.075","0.000"
"0","P","Sean Rayhall","13","1:27.799","29:51.803","Green","Track","2.453","0.000","0.000","25.133","18.735","14.088","7.941","9.959","0.000"
"31","P","Eric Curran","17","1:20.179","29:57.919","Green","Track","1.625","0.469","3.835","23.878","18.527","13.874","7.877","10.094","141.500"
"5","P","Christian Fittipaldi","12","1:19.942","30:00.458","Green","Track","1.622","0.467","3.725","24.031","18.313","13.671","7.836","10.277","142.106"
"66","GTLM","Joey Hand","17","1:23.638","30:06.318","Green","Track","1.727","0.000","0.000","25.100","19.433","14.053","8.309","10.428","0.000"
"60","P","John Pew","18","1:21.871","30:09.190","Green","Track","1.609","0.000","0.000","24.046","18.648","14.391","8.450","10.370","0.000"
"4","GTLM","Tommy Milner","14","1:24.622","30:21.957","Green","Track","1.746","0.000","0.000","25.455","19.498","14.248","8.420","10.655","0.000"
"10","P","Ricky Taylor","16","1:38.099","30:28.302","Green","Track","5.641","0.000","0.000","28.607","20.462","15.055","8.618","10.395","0.000"
"3","GTLM","Jan Magnussen","18","1:23.680","30:31.247","Green","Track","1.745","0.000","0.000","25.048","19.453","14.074","8.308","10.591","0.000"
"70","P","Joel Miller","6","1:27.382","30:31.451","Green","Track","2.424","0.000","0.000","25.485","18.999","13.737","7.813","10.133","0.000"
"62","GTLM","Toni Vilander","18","1:23.621","30:37.288","Green","Track","1.732","0.496","4.034","25.122","19.442","14.042","8.239","10.514","133.798"
"912","GTLM","Earl Bamber","18","1:25.621","30:50.717","Green","Track","1.738","0.000","0.000","25.969","19.642","14.578","8.514","10.663","0.000"
"911","GTLM","Nick Tandy","21","1:24.929","30:53.143","Green","Track","1.734","0.493","4.034","25.601","19.531","14.382","8.617","10.537","134.612"
"25","GTLM","Dirk Werner","18","1:24.241","31:05.599","Green","Track","1.719","0.488","3.873","25.285","19.233","14.604","8.338","10.701","135.991"
"100","GTLM","Lucas Luhr","16","1:24.809","31:07.963","Green","Track","1.726","0.489","3.952","25.089","20.095","14.470","8.313","10.675","135.713"
"67","GTLM","Ryan Briscoe","19","1:34.441","31:17.687","Green","Track","2.407","0.000","0.000","27.771","20.703","14.724","8.530","10.662","0.000"
"31","P","Eric Curran","18","1:20.042","31:17.961","Green","Track","1.613","0.463","3.797","23.804","18.330","13.816","7.915","10.304","143.334"
"55","P","Jonathan Bomarito","16","4:17.733","31:18.387","Green","Pit","1.601","0.460","3.749","23.825","18.171","13.912","9.399","186.616","144.269"
"66","GTLM","Joey Hand","18","1:23.559","31:29.877","Green","Track","1.724","0.000","0.000","25.133","19.405","13.969","8.302","10.476","0.000"
"60","P","John Pew","19","1:21.064","31:30.254","Green","Track","1.607","0.000","0.000","24.118","18.535","14.016","8.128","10.271","0.000"
"4","GTLM","Tommy Milner","15","1:24.670","31:46.627","Green","Track","1.749","0.000","0.000","25.422","19.527","14.236","8.409","10.776","0.000"
"10","P","Ricky Taylor","17","1:21.284","31:49.586","Green","Track","1.619","0.463","4.006","24.589","18.586","13.859","8.095","10.067","143.334"
"70","P","Joel Miller","7","1:19.422","31:50.873","Green","Track","1.575","0.000","0.000","23.963","18.267","13.436","7.756","10.157","0.000"
"3","GTLM","Jan Magnussen","19","1:24.343","31:55.590","Green","Track","1.735","0.000","0.000","25.508","19.538","14.174","8.274","10.613","0.000"
"62","GTLM","Toni Vilander","19","1:23.086","32:00.374","Green","Track","1.730","0.496","4.023","24.926","19.329","13.884","8.200","10.498","133.798"
"0","P","Sean Rayhall","14","2:17.558","32:09.361","Green","Pit","1.553","0.000","0.000","24.366","18.355","13.750","10.722","64.659","0.000"
"68","GTLM","Alessandro Pier Guidi","21","3:05.068","32:14.005","Green","Pit","1.742","0.000","0.000","25.582","20.190","14.347","10.298","108.462","0.000"
"912","GTLM","Earl Bamber","19","1:24.666","32:15.383","Green","Track","1.731","0.000","0.000","25.237","19.655","14.421","8.526","10.587","0.000"
"911","GTLM","Nick Tandy","22","1:25.259","32:18.402","Green","Track","1.728","0.493","3.983","25.652","19.693","14.487","8.648","10.575","134.612"
"100","GTLM","Lucas Luhr","17","1:24.084","32:32.047","Green","Track","1.738","0.492","3.972","25.270","19.385","14.262","8.311","10.654","134.885"
"31","P","Eric Curran","19","1:20.112","32:38.073","Green","Track","1.614","0.463","3.749","23.802","18.346","13.818","7.963","10.357","143.334"
"67","GTLM","Ryan Briscoe","20","1:24.684","32:42.371","Green","Track","1.748","0.000","0.000","25.632","19.683","14.035","8.284","10.502","0.000"
"55","P","Jonathan Bomarito","17","1:26.230","32:44.617","Green","Track","2.401","0.000","0.000","24.771","18.888","13.740","7.794","10.099","0.000"
"60","P","John Pew","20","1:21.630","32:51.884","Green","Track","1.604","0.000","0.000","24.572","18.572","13.939","8.201","10.187","0.000"
"70","P","Joel Miller","8","1:19.627","33:10.500","Green","Track","1.580","0.456","3.737","23.995","18.317","13.598","7.806","10.138","145.534"
"10","P","Ricky Taylor","18","1:22.116","33:11.702","Green","Track","1.614","0.462","3.890","24.277","18.623","14.650","8.339","10.261","143.644"
"3","GTLM","Jan Magnussen","20","1:23.716","33:19.306","Green","Track","1.739","0.000","0.000","25.076","19.445","14.148","8.224","10.619","0.000"
"62","GTLM","Toni Vilander","20","1:23.199","33:23.573","Green","Track","1.729","0.495","3.985","24.949","19.292","13.999","8.258","10.492","134.068"
"912","GTLM","Earl Bamber","20","1:25.748","33:41.131","Green","Track","1.735","0.000","0.000","25.659","19.605","14.921","8.557","10.739","0.000"
"0","P","Sean Rayhall","15","1:35.363","33:44.724","Green","Track","2.455","0.000","0.000","29.388","20.080","14.704","8.239","10.077","0.000"
"911","GTLM","Nick Tandy","23","1:26.317","33:44.719","Green","Track","1.733","0.492","3.998","26.593","19.739","14.508","8.573","10.681","134.885"
"68","GTLM","Daniel Serra","22","1:40.384","33:54.389","Green","Track","2.446","0.000","0.000","29.568","21.426","15.339","8.977","10.699","0.000"
"100","GTLM","Lucas Luhr","18","1:24.003","33:56.050","Green","Track","1.734","0.491","3.962","25.303","19.341","14.210","8.310","10.652","135.160"
"31","P","Eric Curran","20","1:19.920","33:57.993","Green","Track","1.620","0.466","3.797","23.820","18.291","13.829","7.916","10.181","142.411"
"67","GTLM","Ryan Briscoe","21","1:23.198","34:05.569","Green","Track","1.738","0.000","0.000","24.919","19.180","14.128","8.287","10.465","0.000"
"55","P","Jonathan Bomarito","18","1:21.199","34:05.816","Green","Track","1.595","0.460","3.777","24.219","18.291","14.146","8.411","10.300","144.269"
"5","P","Christian Fittipaldi","13","4:22.872","34:23.330","Green","Pit","1.610","0.464","3.730","23.977","18.293","13.582","9.149","192.067","143.025"
"70","P","Joel Miller","9","1:19.484","34:29.984","Green","Track","1.587","0.459","3.749","24.110","18.132","13.466","7.759","10.222","144.583"
"10","P","Ricky Taylor","19","1:20.075","34:31.777","Green","Track","1.615","0.465","3.819","24.304","18.159","13.711","7.824","10.178","142.717"
"62","GTLM","Toni Vilander","21","1:23.330","34:46.903","Green","Track","1.727","0.493","3.962","25.087","19.404","13.867","8.228","10.562","134.612"
"0","P","Sean Rayhall","16","1:21.155","35:05.879","Green","Track","1.557","0.000","0.000","24.304","18.380","14.344","8.333","9.983","0.000"
"912","GTLM","Earl Bamber","21","1:25.928","35:07.059","Green","Track","1.730","0.000","0.000","25.564","20.053","14.493","8.767","10.842","0.000"
"911","GTLM","Nick Tandy","24","1:26.207","35:10.926","Green","Track","1.735","0.492","4.063","26.218","19.709","14.586","8.660","10.744","134.885"
"68","GTLM","Daniel Serra","23","1:24.979","35:19.368","Green","Track","1.739","0.000","0.000","25.585","19.768","14.253","8.573","10.498","0.000"
"31","P","Eric Curran","21","1:21.581","35:19.574","Green","Track","1.605","0.460","3.737","24.145","18.767","14.358","8.259","10.250","144.269"
"25","GTLM","Dirk Werner","19","4:20.337","35:25.936","Green","Pit","1.720","0.488","3.926","25.547","19.301","14.378","9.776","185.201","135.991"
"100","GTLM","Lucas Luhr","19","1:31.681","35:27.731","Green","Track","1.721","0.488","3.936","25.249","19.326","19.166","10.978","10.817","135.991"
"67","GTLM","Ryan Briscoe","22","1:25.936","35:31.505","Green","Track","1.734","0.000","0.000","25.588","19.417","14.120","9.639","10.773","0.000"
"60","P","John Pew","21","2:47.980","35:39.864","Green","Pit","1.617","0.000","0.000","24.725","18.204","14.091","11.260","93.606","0.000"
"10","P","Ricky Taylor","20","1:20.079","35:51.856","Green","Track","1.614","0.463","3.758","24.421","18.126","13.648","7.855","10.194","143.334"
"5","P","Christian Fittipaldi","14","1:33.838","35:57.168","Green","Track","2.634","0.000","0.000","28.370","19.959","15.045","8.231","10.265","0.000"
"62","GTLM","Toni Vilander","22","1:23.365","36:10.268","Green","Track","1.735","0.497","3.977","25.099","19.391","13.873","8.193","10.600","133.528"
"0","P","Sean Rayhall","17","1:19.356","36:25.235","Green","Track","1.568","0.000","0.000","24.078","18.170","13.575","7.823","9.963","0.000"
"912","GTLM","Earl Bamber","22","1:25.312","36:32.371","Green","Track","1.719","0.000","0.000","25.725","19.696","14.551","8.516","10.619","0.000"
"911","GTLM","Nick Tandy","25","1:25.467","36:36.393","Green","Track","1.728","0.490","4.049","25.940","19.680","14.414","8.625","10.541","135.436"
"4","GTLM","Tommy Milner","16","4:52.838","36:39.465","Green","Pit","1.746","0.000","0.000","25.474","25.068","15.270","11.466","209.280","0.000"
"31","P","Eric Curran","22","1:20.003","36:39.577","Green","Track","1.607","0.462","3.773","23.956","18.249","13.799","7.940","10.217","143.644"
"68","GTLM","Daniel Serra","24","1:25.135","36:44.503","Green","Track","1.746","0.000","0.000","25.442","19.586","14.423","8.626","10.579","0.000"
"67","GTLM","Ryan Briscoe","23","1:27.521","36:59.026","Green","Track","1.734","0.000","0.000","25.282","19.283","16.367","9.804","10.551","0.000"
"25","GTLM","Dirk Werner","20","1:36.185","37:02.121","Green","Track","5.125","0.000","0.000","26.788","20.014","17.093","10.019","10.671","0.000"
"10","P","Ricky Taylor","21","1:20.643","37:12.499","Green","Track","1.614","0.464","3.761","24.072","17.987","14.136","8.308","10.301","143.025"
"60","P","John Pew","22","1:32.968","37:12.832","Green","Track","2.464","0.000","0.000","25.923","19.474","14.737","8.715","10.445","0.000"
"5","P","Christian Fittipaldi","15","1:21.024","37:18.192","Green","Track","1.608","0.461","3.904","24.111","18.448","14.132","8.065","10.295","143.956"
"62","GTLM","Toni Vilander","23","1:23.485","37:33.753","Green","Track","1.735","0.497","3.960","25.078","19.243","14.135","8.221","10.616","133.528"
"0","P","Sean Rayhall","18","1:19.415","37:44.650","Green","Track","1.556","0.000","0.000","24.064","18.113","13.812","7.893","9.863","0.000"
"912","GTLM","Earl Bamber","23","1:25.370","37:57.741","Green","Track","1.726","0.000","0.000","25.666","19.742","14.587","8.573","10.598","0.000"
"31","P","Eric Curran","23","1:20.341","37:59.918","Green","Track","1.607","0.460","3.766","23.755","18.707","13.809","8.009","10.228","144.269"
"911","GTLM","Nick Tandy","26","1:25.940","38:02.333","Green","Track","1.721","0.491","4.043","25.779","20.072","14.588","8.623","10.623","135.160"
"70","P","Joel Miller","10","3:37.561","38:07.545","Green","Pit","1.587","0.458","3.804","24.232","18.386","13.643","9.011","146.440","144.899"
"68","GTLM","Daniel Serra","25","1:24.130","38:08.633","Green","Track","1.735","0.000","0.000","25.273","19.678","14.075","8.267","10.594","0.000"
"4","GTLM","Tommy Milner","17","1:31.651","38:11.116","Green","Track","2.403","0.000","0.000","26.216","19.974","14.452","8.508","10.815","0.000"
"55","P","Jonathan Bomarito","19","4:08.367","38:14.183","Green","Pit","1.588","0.459","3.790","24.282","18.237","13.663","8.572","177.776","144.583"
"67","GTLM","Ryan Briscoe","24","1:23.272","38:22.298","Green","Track","1.735","0.000","0.000","25.055","19.190","14.103","8.202","10.452","0.000"
"25","GTLM","Dirk Werner","21","1:23.474","38:25.595","Green","Track","1.705","0.484","3.883","25.228","19.117","14.171","8.327","10.559","137.115"
"10","P","Ricky Taylor","22","1:19.535","38:32.034","Green","Track","1.612","0.473","3.715","24.148","18.105","13.458","7.833","10.191","140.304"
"60","P","John Pew","23","1:21.303","38:34.135","Green","Track","1.596","0.456","4.001","24.377","18.611","13.912","8.117","10.233","145.534"
"3","GTLM","Jan Magnussen","21","5:17.668","38:36.974","Green","Pit","1.739","0.000","0.000","25.091","19.421","14.160","9.452","243.351","0.000"
"5","P","Christian Fittipaldi","16","1:19.839","38:38.031","Green","Track","1.610","0.464","3.749","24.009","18.164","13.715","7.863","10.265","143.025"
"62","GTLM","Toni Vilander","24","1:23.219","38:56.972","Green","Track","1.734","0.496","4.001","25.004","19.189","13.970","8.249","10.576","133.798"
"0","P","Sean Rayhall","19","1:19.292","39:03.942","Green","Track","1.564","0.445","3.643","23.804","18.158","13.813","7.866","9.999","149.132"
"31","P","Eric Curran","24","1:20.342","39:20.260","Green","Track","1.611","0.462","3.800","23.934","18.593","13.791","7.960","10.191","143.644"
"912","GTLM","Earl Bamber","24","1:26.274","39:24.015","Green","Track","1.728","0.488","4.015","25.628","20.171","14.679","8.413","11.152","135.991"
"911","GTLM","Nick Tandy","27","1:25.423","39:27.756","Green","Track","1.722","0.489","4.060","25.799","19.650","14.554","8.563","10.586","135.713"
"100","GTLM","Lucas Luhr","20","4:02.777","39:30.508","Green","Pit","1.731","0.490","3.973","25.610","20.086","14.886","9.946","166.055","135.436"
"68","GTLM","Daniel Serra","26","1:23.279","39:31.912","Green","Track","1.732","0.489","3.965","25.048","19.410","13.956","8.242","10.437","135.713"
"70","P","Joel Miller","11","1:26.433","39:33.978","Green","Track","2.432","0.000","0.000","24.595","18.957","13.618","7.806","10.174","0.000"
"4","GTLM","Tommy Milner","18","1:25.556","39:36.672","Green","Track","1.742","0.495","4.055","25.510","20.176","14.393","8.450","10.735","134.068"
"55","P","Jonathan Bomarito","20","1:26.005","39:40.188","Green","Track","2.398","0.000","0.000","24.847","18.716","13.681","7.737","10.015","0.000"
"67","GTLM","Ryan Briscoe","25","1:23.124","39:45.422","Green","Track","1.731","0.490","3.991","25.068","19.109","14.055","8.167","10.513","135.436"
"25","GTLM","Dirk Werner","22","1:23.222","39:48.817","Green","Track","1.714","0.484","3.862","25.133","19.451","13.940","8.201","10.437","137.115"
"10","P","Ricky Taylor","23","1:20.355","39:52.389","Green","Track","1.611","0.461","3.752","24.148","18.610","13.651","7.921","10.201","143.956"
"60","P","John Pew","24","1:22.201","39:56.336","Green","Track","1.605","0.459","3.926","24.122","18.710","14.943","8.162","10.274","144.583"
"5","P","Christian Fittipaldi","17","1:19.736","39:57.767","Green","Track","1.607","0.463","3.730","23.958","18.274","13.730","7.799","10.175","143.334"
"3","GTLM","Jan Magnussen","22","1:30.883","40:07.857","Green","Track","2.400","0.000","0.000","26.051","19.747","14.270","8.237","10.681","0.000"
"0","P","Sean Rayhall","20","1:19.726","40:23.668","Green","Track","1.559","0.452","3.695","24.160","18.248","13.819","7.830","9.963","146.822"
"31","P","Eric Curran","25","1:19.896","40:40.156","Green","Track","1.609","0.465","3.761","23.838","18.207","13.769","7.918","10.329","142.717"
"912","GTLM","Earl Bamber","25","1:25.670","40:49.685","Green","Track","1.738","0.491","4.024","25.712","19.602","14.821","8.591","10.691","135.160"
"911","GTLM","Nick Tandy","28","1:26.630","40:54.386","Green","Track","1.726","0.489","4.035","26.067","19.758","15.282","8.633","10.640","135.713"
"68","GTLM","Daniel Serra","27","1:23.598","40:55.510","Green","Track","1.729","0.488","3.947","25.149","19.246","13.920","8.462","10.657","135.991"
"55","P","Jonathan Bomarito","21","1:21.821","41:02.009","Green","Track","1.595","0.458","3.748","24.419","18.738","14.206","8.296","10.361","144.899"
"4","GTLM","Tommy Milner","19","1:26.015","41:02.687","Green","Track","1.741","0.500","4.076","25.997","19.766","14.416","8.512","11.007","132.727"
"100","GTLM","Lucas Luhr","21","1:33.165","41:03.673","Green","Track","5.036","0.822","5.795","27.512","19.677","15.019","8.452","10.852","80.734"
"67","GTLM","Ryan Briscoe","26","1:24.745","41:10.167","Green","Track","1.735","0.494","3.977","25.269","20.000","14.344","8.433","10.493","134.339"
