"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"66","GTLM","Joey Hand","5","2:20.037","12:19.538","Green","Pit","5.331","9.852","20.202","0.503","22.403","28.098","21.222","13.830","18.596","163.451"
"38","PC","Kyle Marcelli","5","2:24.773","12:20.051","Green","Pit","5.216","9.661","19.779","0.494","21.891","28.982","21.779","16.719","20.252","166.429"
"10","P","Jordan Taylor","6","2:12.023","12:20.491","Green","Pit","5.002","9.204","19.399","0.474","21.172","25.936","19.234","13.097","18.505","173.451"
"8","PC","Renger van der Zande","5","1:58.954","12:28.242","Green","Track","5.225","9.496","19.726","0.498","21.548","26.801","19.608","11.396","4.656","165.092"
"67","GTLM","Richard Westbrook","5","2:21.869","12:30.538","Green","Pit","5.319","10.037","20.432","0.500","22.394","29.032","21.573","14.332","18.250","164.432"
"85","PC","Misha Goikhberg","6","1:59.377","12:31.235","Green","Track","5.259","9.522","19.839","0.500","21.687","26.600","19.746","11.549","4.675","164.432"
"54","PC","Jonathan Bennett","5","2:20.304","12:37.267","Green","Pit","5.276","9.784","19.974","0.500","22.201","28.036","20.720","14.285","19.528","164.432"
"44","GTD","John Potter","5","2:09.143","12:38.791","Green","Track","5.454","10.352","21.221","0.514","23.505","29.260","21.402","12.462","4.973","159.953"
"16","GTD","Corey Lewis","5","2:09.894","12:42.603","Green","Track","5.346","10.507","20.972","0.502","23.542","30.211","21.472","12.458","4.884","163.777"
"48","GTD","Bryan Sellers","5","2:23.785","12:46.198","Green","Pit","5.365","10.364","20.851","0.506","23.018","29.922","21.531","13.886","18.342","162.482"
"60","P","John Pew","6","2:18.800","12:55.863","Green","Pit","4.988","9.507","19.112","0.469","22.413","27.106","21.165","15.073","18.967","175.300"
"0","P","Katherine Legge","6","1:57.196","13:00.778","Green","Track","4.998","9.551","19.146","0.477","21.334","26.591","19.396","11.257","4.446","172.360"
"73","GTD","Patrick Lindsey","4","5:40.432","13:12.878","Green","Track","212.689","13.066","21.494","0.513","24.224","29.744","21.493","12.288","4.921","160.265"
"20","PC","Bruno Junqueira","6","2:19.046","13:14.848","Green","Pit","5.250","9.765","19.783","0.499","22.042","28.083","21.142","13.697","18.785","164.761"
"96","GTD","Jens Klingmann","5","3:31.424","13:17.396","Green","Track","82.065","14.573","21.260","0.512","23.293","29.462","23.117","12.256","4.886","160.578"
"88","PC","Richard Bradley","6","1:59.860","13:17.919","Green","Track","5.236","9.445","19.747","0.498","21.670","27.162","20.017","11.475","4.610","165.092"
"80","GTD","Dan Knox","5","2:32.873","13:19.957","Green","Pit","5.423","10.984","21.582","0.512","24.486","30.783","22.981","16.573","19.549","160.578"
"52","PC","Tom Kimber-Smith","6","2:16.615","13:22.286","Green","Pit","5.204","9.705","19.511","0.492","22.527","27.077","20.074","13.228","18.797","167.106"
"23","GTD","Mario Farnbacher","5","3:35.934","13:24.408","Green","Pit","5.467","10.524","21.313","0.519","23.265","29.600","21.564","13.964","89.718","158.412"
"3","GTLM","Jan Magnussen","6","2:04.770","13:29.129","Green","Track","5.358","9.949","20.385","0.506","22.167","28.447","20.881","12.251","4.826","162.482"
"22","GTD","Sven Muller","5","2:07.651","13:29.172","Green","Track","5.445","10.211","20.953","0.512","22.837","29.182","21.216","12.356","4.939","160.578"
"7","PC","Gustavo Yacaman","6","2:17.239","13:30.311","Green","Pit","5.266","9.759","19.786","0.498","22.097","27.291","20.183","13.581","18.778","165.092"
"77","GTD","Gunnar Jeannette","4","6:19.058","13:31.711","Green","Pit","5.451","10.529","21.081","0.509","23.355","30.443","21.597","14.837","251.256","161.524"
"4","GTLM","Oliver Gavin","6","2:04.321","13:34.183","Green","Track","5.376","9.991","20.377","0.508","22.352","28.136","20.812","11.918","4.851","161.842"
"912","GTLM","Earl Bamber","6","2:03.968","13:34.970","Green","Track","5.366","9.879","20.254","0.505","22.266","28.357","20.649","11.874","4.818","162.804"
"911","GTLM","Patrick Pilet","6","2:03.320","13:35.930","Green","Track","5.360","9.776","20.560","0.504","21.963","28.008","20.396","11.927","4.826","163.127"
"63","GTD","Alessandro Balzan","6","2:08.523","13:47.899","Green","Track","5.500","10.218","20.944","0.518","22.925","29.379","21.705","12.354","4.980","158.718"
"100","GTLM","John Edwards","6","2:19.711","14:01.911","Green","Pit","5.378","9.867","20.305","0.509","22.107","28.603","20.978","13.644","18.320","161.524"
"97","GTD","Michael Marsal","6","2:09.600","14:09.659","Green","Track","5.418","10.546","21.005","0.513","23.366","29.842","21.676","12.321","4.913","160.265"
"26","PC","Don Yount","6","2:26.636","14:15.379","Green","Pit","5.425","11.346","21.143","0.493","23.563","28.709","21.336","15.729","18.892","166.767"
"27","GTD","Luca Persiani","6","2:06.918","14:20.826","Green","Track","5.382","10.215","20.614","0.505","22.938","29.040","21.172","12.159","4.893","162.804"
"8","PC","Renger van der Zande","6","1:58.898","14:27.140","Green","Track","5.235","9.423","19.638","0.498","21.474","26.728","19.678","11.565","4.659","165.092"
"85","PC","Misha Goikhberg","7","1:59.259","14:30.494","Green","Track","5.265","9.815","19.741","0.502","21.679","26.541","19.627","11.408","4.681","163.777"
"25","GTLM","Dirk Werner","6","2:21.228","14:36.925","Green","Pit","5.411","9.882","20.346","0.512","23.258","28.621","21.144","13.751","18.303","160.578"
"44","GTD","John Potter","6","2:08.717","14:47.508","Green","Track","5.478","10.438","21.085","0.517","23.181","29.270","21.433","12.337","4.978","159.025"
"16","GTD","Corey Lewis","6","2:08.811","14:51.414","Green","Track","5.347","10.542","20.954","0.505","23.217","29.631","21.348","12.356","4.911","162.804"
"55","P","Jonathan Bomarito","4","8:26.922","15:00.617","Green","Track","374.596","13.145","20.643","0.566","25.378","32.713","21.764","13.636","4.481","145.258"
"88","PC","Richard Bradley","7","2:01.740","15:19.659","Green","Track","5.177","10.035","20.055","0.498","21.771","27.394","20.458","11.708","4.644","165.092"
"73","GTD","Patrick Lindsey","5","2:08.731","15:21.609","Green","Track","5.436","10.373","20.977","0.512","23.020","29.402","21.741","12.335","4.935","160.578"
"0","P","Katherine Legge","7","2:20.925","15:21.703","Green","Pit","4.991","9.755","19.908","0.487","23.441","27.881","20.356","14.957","19.149","168.821"
"96","GTD","Jens Klingmann","6","2:08.305","15:25.701","Green","Track","5.414","10.300","21.179","0.510","23.070","29.199","21.362","12.283","4.988","161.208"
"54","PC","Jonathan Bennett","6","2:55.380","15:32.647","Green","Track","50.798","13.047","21.253","0.505","23.539","28.740","21.058","11.734","4.706","162.804"
"3","GTLM","Jan Magnussen","7","2:05.234","15:34.363","Green","Track","5.360","9.890","20.480","0.506","22.307","28.377","20.822","12.588","4.904","162.482"
"22","GTD","Sven Muller","6","2:07.676","15:36.848","Green","Track","5.454","10.438","20.774","0.508","22.895","29.089","21.336","12.248","4.934","161.842"
"4","GTLM","Oliver Gavin","7","2:19.841","15:54.024","Green","Pit","5.364","10.022","20.309","0.506","22.375","28.286","20.677","13.737","18.565","162.482"
"23","GTD","Mario Farnbacher","6","2:30.347","15:54.755","Green","Track","23.851","12.984","21.293","0.520","23.216","29.552","21.500","12.461","4.970","158.108"
"911","GTLM","Patrick Pilet","7","2:18.967","15:54.897","Green","Pit","5.340","9.851","20.283","0.501","21.958","28.186","20.595","13.723","18.530","164.104"
"912","GTLM","Earl Bamber","7","2:21.957","15:56.927","Green","Pit","5.339","9.914","21.417","0.536","22.799","29.001","20.907","13.539","18.505","153.388"
"31","P","Dane Cameron","5","7:44.622","16:02.304","Green","Track","349.461","11.631","19.448","0.473","21.990","26.531","19.440","11.153","4.495","173.818"
"77","GTD","Gunnar Jeannette","5","2:34.328","16:06.039","Green","Track","23.084","14.004","22.440","0.521","24.474","30.384","22.166","12.314","4.941","157.804"
"63","GTD","Alessandro Balzan","7","2:23.608","16:11.507","Green","Pit","5.510","10.296","20.780","0.517","22.987","29.498","21.335","14.268","18.417","159.025"
"27","GTD","Luca Persiani","7","2:07.582","16:28.408","Green","Track","5.371","10.218","20.529","0.503","22.936","29.153","21.639","12.329","4.904","163.451"
"85","PC","Misha Goikhberg","8","1:59.465","16:29.959","Green","Track","5.270","9.600","19.606","0.497","22.017","26.543","19.811","11.430","4.691","165.424"
"5","P","Joao Barbosa","6","6:13.471","16:30.848","Green","Track","259.277","11.394","19.117","0.473","21.631","26.688","19.147","11.263","4.481","173.818"
"97","GTD","Michael Marsal","7","2:26.112","16:35.771","Green","Pit","5.426","10.524","20.867","0.512","23.424","30.400","21.995","14.051","18.913","160.578"
"66","GTLM","Dirk Mueller","6","4:17.339","16:36.877","Green","Track","129.719","14.371","20.759","0.506","24.078","30.196","20.817","12.021","4.872","162.482"
"8","PC","Renger van der Zande","7","2:17.268","16:44.408","Green","Pit","5.229","9.734","19.823","0.496","21.533","26.976","20.402","14.350","18.725","165.758"
"44","GTD","John Potter","7","2:09.184","16:56.692","Green","Track","5.478","10.406","21.025","0.515","23.018","29.952","21.364","12.434","4.992","159.643"
"55","P","Jonathan Bomarito","5","1:56.822","16:57.439","Green","Track","5.031","9.525","19.150","0.479","21.242","26.162","19.610","11.165","4.458","171.641"
"16","GTD","Corey Lewis","7","2:09.850","17:01.264","Green","Track","5.358","10.484","20.923","0.504","23.508","29.852","21.836","12.480","4.905","163.127"
"90","P","Ryan Dalziel","6","6:16.811","17:07.533","Green","Track","259.511","12.305","19.917","0.483","22.156","26.802","19.738","11.345","4.554","170.219"
"88","PC","Richard Bradley","8","1:59.489","17:19.148","Green","Track","5.246","9.496","19.793","0.498","21.439","27.106","19.721","11.533","4.657","165.092"
"54","PC","Jonathan Bennett","7","2:02.715","17:35.362","Green","Track","5.287","10.055","19.945","0.501","22.245","27.893","20.526","11.578","4.685","164.104"
"6","GTD","Andrew Davis","6","5:37.849","17:48.086","Green","Track","208.755","15.621","21.662","0.515","23.292","29.646","21.191","12.224","4.943","159.643"
"96","GTD","Jens Klingmann","7","2:23.391","17:49.092","Green","Pit","5.462","10.313","20.873","0.510","22.927","29.349","21.264","14.060","18.633","161.208"
"62","GTLM","Giancarlo Fisichella","1","17:53.984","17:53.984","Green","Track","80.368","18.620","24.249","0.576","25.138","31.050","22.179","12.484","4.936","142.736"
"3","GTLM","Jan Magnussen","8","2:21.993","17:56.356","Green","Pit","5.381","10.260","20.551","0.505","22.576","29.324","21.264","13.687","18.445","162.804"
"38","PC","Kyle Marcelli","6","5:38.052","17:58.103","Green","Track","217.003","12.582","20.191","0.495","22.444","28.157","21.053","11.484","4.643","166.093"
"33","GTD","Ben Keating","6","5:59.020","18:01.651","Green","Track","228.388","13.488","21.187","0.507","23.681","30.593","23.732","12.564","4.880","162.162"
"31","P","Dane Cameron","6","1:59.575","18:01.879","Green","Track","5.005","9.312","19.063","0.468","21.045","28.917","20.210","11.097","4.458","175.675"
"7","PC","Gustavo Yacaman","7","4:43.476","18:13.787","Green","Track","158.140","15.200","20.354","0.495","22.662","29.198","20.924","11.844","4.659","166.093"
"77","GTD","Gunnar Jeannette","6","2:10.345","18:16.384","Green","Track","5.464","10.584","21.076","0.515","22.944","30.688","21.905","12.247","4.922","159.643"
"52","PC","Tom Kimber-Smith","7","5:00.122","18:22.408","Green","Track","179.546","12.320","20.246","0.496","22.448","27.241","21.759","11.402","4.664","165.758"
"48","GTD","Bryan Sellers","6","5:38.797","18:24.995","Green","Track","201.845","15.783","22.145","0.512","24.773","30.646","25.841","12.353","4.899","160.578"
"10","P","Jordan Taylor","7","6:05.130","18:25.621","Red","Track","249.010","12.288","19.651","0.478","21.345","26.930","19.720","11.224","4.484","172.000"
"70","P","Joel Miller","6","7:59.211","18:28.916","Red","Track","359.116","14.810","21.281","0.480","22.033","26.529","19.330","11.153","4.479","171.283"
"9","GTD","Lawson Aschenbach","6","6:36.049","18:29.271","Red","Track","266.562","14.400","21.676","0.518","23.523","30.418","21.764","12.278","4.910","158.718"
"5","P","Joao Barbosa","7","1:58.712","18:29.560","Red","Track","4.990","9.448","20.132","0.474","21.969","26.409","19.424","11.196","4.670","173.451"
"73","GTD","Patrick Lindsey","6","3:09.532","18:31.141","Red","Pit","5.432","10.436","20.922","0.510","23.171","56.202","34.183","19.992","18.684","161.208"
"85","PC","Misha Goikhberg","9","2:20.619","18:50.578","Red","Pit","5.269","9.666","20.824","0.536","22.589","27.377","20.305","14.332","19.721","153.388"
"66","GTLM","Dirk Mueller","7","2:19.198","18:56.075","Red","Pit","5.375","9.954","20.370","0.503","22.198","28.105","20.559","13.861","18.273","163.451"
"27","GTD","Luca Persiani","8","2:33.643","19:02.051","Red","Pit","5.377","10.380","22.529","0.534","24.958","31.030","23.176","16.713","18.946","153.962"
"100","GTLM","John Edwards","7","5:05.758","19:07.669","Red","Pit","164.362","12.411","20.843","0.514","22.334","28.103","24.103","14.758","18.330","159.953"
"55","P","Jonathan Bomarito","6","2:12.256","19:09.695","Red","Pit","5.006","10.071","19.414","0.479","20.994","25.544","19.066","13.117","18.565","171.641"
"44","GTD","John Potter","8","2:25.052","19:21.744","Red","Pit","5.493","10.396","21.251","0.514","23.148","29.390","21.755","14.313","18.792","159.953"
"16","GTD","Corey Lewis","8","2:28.116","19:29.380","Red","Pit","5.367","10.694","21.042","0.504","23.579","30.491","22.362","15.006","19.071","163.127"
"90","P","Ryan Dalziel","7","2:24.120","19:31.653","Red","Pit","5.075","10.181","20.792","0.482","21.790","28.138","22.659","16.514","18.489","170.572"
"26","PC","Johnny Mowlem","7","5:24.086","19:39.465","Red","Pit","175.063","12.244","21.564","0.559","27.924","30.846","22.368","14.794","18.724","147.077"
"60","P","John Pew","7","6:47.405","19:43.268","Red","Pit","255.807","15.876","21.419","0.564","24.870","32.085","22.641","14.868","19.275","145.773"
"88","PC","Richard Bradley","9","2:27.642","19:46.790","Red","Pit","5.240","9.487","19.785","0.498","22.548","31.565","23.010","16.383","19.126","165.092"
"54","PC","Jonathan Bennett","8","2:24.696","20:00.058","Red","Pit","5.284","9.759","20.011","0.499","22.590","31.415","22.168","14.149","18.821","164.761"
"97","GTD","Michael Marsal","8","3:31.605","20:07.376","Red","Pit","56.255","14.867","22.972","0.552","26.308","32.503","24.120","15.317","18.711","148.942"
"6","GTD","Andrew Davis","7","2:25.139","20:13.225","Red","Pit","5.436","10.503","20.928","0.512","23.334","29.700","21.336","14.802","18.588","160.578"
"25","GTLM","Bill Auberlen","7","5:40.614","20:17.539","Red","Pit","197.251","12.827","21.192","0.531","23.352","31.366","21.750","14.017","18.328","154.832"
"62","GTLM","Giancarlo Fisichella","2","2:29.973","20:23.957","Red","Pit","5.479","10.308","20.785","0.563","25.056","31.739","22.793","14.665","18.585","146.032"
"38","PC","Kyle Marcelli","7","2:26.685","20:24.788","Red","Pit","5.220","9.829","19.837","0.496","23.183","31.635","22.878","14.824","18.783","165.758"
"31","P","Dane Cameron","7","2:23.784","20:25.663","Red","Pit","4.969","9.332","19.077","0.473","21.304","31.890","22.723","15.490","18.526","173.818"
"33","GTD","Ben Keating","7","2:30.923","20:32.574","Red","Pit","5.369","10.561","20.711","0.503","24.397","32.283","23.468","15.168","18.463","163.451"
"7","PC","Gustavo Yacaman","8","2:27.528","20:41.315","Red","Pit","5.250","9.692","20.036","0.500","22.023","32.335","21.904","17.072","18.716","164.432"
"20","PC","Matthew McMurry","7","7:30.029","20:44.877","Red","Pit","307.487","13.814","21.013","0.504","23.534","28.463","20.845","15.634","18.735","163.127"
"10","P","Jordan Taylor","8","2:19.794","20:45.415","Red","Pit","5.235","10.172","19.248","0.473","22.178","27.589","20.349","15.677","18.873","173.818"
"52","PC","Tom Kimber-Smith","8","2:26.965","20:49.373","Red","Pit","5.237","9.685","20.240","0.518","24.703","31.200","21.780","14.645","18.957","158.718"
"48","GTD","Bryan Sellers","7","2:28.418","20:53.413","Red","Pit","5.414","10.782","21.324","0.506","23.627","30.444","22.668","15.259","18.394","162.482"
"70","P","Joel Miller","7","2:26.244","20:55.160","Red","Pit","5.021","9.312","19.634","0.545","23.412","30.718","22.438","16.617","18.547","150.855"
"9","GTD","Lawson Aschenbach","7","2:27.025","20:56.296","Red","Pit","5.406","10.654","21.056","0.511","23.336","30.152","21.926","15.463","18.521","160.892"
"5","P","Joao Barbosa","8","2:28.384","20:57.944","Red","Pit","5.917","10.404","21.122","0.581","23.108","30.471","21.635","16.621","18.525","141.508"
"22","GTD","Sven Muller","7","11:23.874","27:00.722","Green","Pit","5.431","10.493","20.853","0.510","22.975","31.058","24.649","16.251","551.654","161.208"
"23","GTD","Mario Farnbacher","7","11:12.169","27:06.924","Green","Pit","5.502","10.581","21.235","0.516","23.795","30.340","23.001","13.958","543.241","159.333"
"55","P","Jonathan Bomarito","7","9:11.339","28:21.034","Green","Track","433.906","11.726","19.970","0.513","22.992","27.078","19.592","11.091","4.471","160.265"
"0","P","Katherine Legge","8","13:01.546","28:23.249","Green","Track","655.502","15.817","20.396","0.586","23.670","29.460","20.359","11.285","4.471","140.300"
"66","GTLM","Dirk Mueller","8","9:29.385","28:25.460","Green","Track","443.703","14.227","21.004","0.507","23.226","29.311","20.719","11.863","4.825","162.162"
"26","PC","Johnny Mowlem","8","8:47.141","28:26.606","Green","Track","404.823","11.921","20.586","0.492","23.629","28.338","21.011","11.723","4.618","167.106"
"60","P","John Pew","8","8:45.062","28:28.330","Green","Track","401.893","14.478","20.555","0.482","23.207","27.240","21.098","11.630","4.479","170.572"
"70","P","Joel Miller","8","7:36.021","28:31.181","Green","Track","339.085","11.786","19.847","0.502","22.458","26.830","19.650","11.369","4.494","163.777"
"100","GTLM","John Edwards","8","9:24.911","28:32.580","Green","Track","435.151","12.309","20.936","0.513","23.002","28.793","26.944","12.378","4.885","160.265"
"52","PC","Tom Kimber-Smith","9","7:45.341","28:34.714","Green","Track","343.966","11.836","20.535","0.493","23.271","28.462","20.569","11.530","4.679","166.767"
"20","PC","Matthew McMurry","8","7:50.924","28:35.801","Green","Track","347.272","12.553","20.929","0.503","23.900","28.048","21.218","11.799","4.702","163.451"
"25","GTLM","Bill Auberlen","8","8:19.612","28:37.151","Green","Track","372.973","13.226","21.125","0.522","22.985","29.407","22.240","12.225","4.909","157.502"
"31","P","Dane Cameron","8","8:12.540","28:38.203","Green","Track","374.020","12.153","19.990","0.487","22.645","27.200","20.222","11.310","4.513","168.821"
"97","GTD","Michael Marsal","9","8:33.927","28:41.303","Green","Track","382.421","14.529","21.995","0.550","24.476","29.993","22.574","12.459","4.930","149.483"
"10","P","Ricky Taylor","9","7:59.167","28:44.582","Green","Track","359.665","12.658","19.953","0.477","22.904","27.250","20.222","11.520","4.518","172.360"
"8","PC","Renger van der Zande","8","12:01.008","28:45.416","Green","Track","597.908","12.316","20.485","0.495","22.863","27.684","23.039","11.591","4.627","166.093"
"90","P","Ryan Dalziel","8","9:16.892","28:48.545","Green","Track","434.592","14.701","20.427","0.484","22.595","27.556","20.132","11.858","4.547","169.868"
"3","GTLM","Antonio Garcia","9","10:52.430","28:48.786","Green","Track","523.752","14.670","21.499","0.529","24.056","29.631","21.335","12.081","4.877","155.418"
"911","GTLM","Patrick Pilet","8","12:58.188","28:53.085","Green","Track","653.307","13.006","21.715","0.516","22.945","28.686","21.040","12.101","4.872","159.333"
"85","PC","Stephen Simpson","10","10:04.811","28:55.389","Green","Track","479.716","13.055","21.068","0.559","23.644","29.223","20.982","11.813","4.751","147.077"
"88","PC","Mark Kvamme","10","9:10.844","28:57.634","Green","Track","418.995","15.082","22.451","0.549","24.017","30.579","21.804","12.591","4.776","149.756"
"912","GTLM","Earl Bamber","8","13:01.098","28:58.025","Green","Track","650.782","14.242","21.952","0.524","24.106","30.822","21.464","12.279","4.927","156.901"
"33","GTD","Ben Keating","8","8:27.590","29:00.164","Green","Track","378.896","13.093","21.368","0.508","24.065","30.231","22.045","12.500","4.884","161.842"
"96","GTD","Jens Klingmann","8","11:14.439","29:03.531","Green","Track","546.309","13.204","21.509","0.519","23.882","29.728","21.940","12.396","4.952","158.412"
"7","PC","Jose Gutierrez","9","8:24.574","29:05.889","Green","Track","378.116","13.322","20.872","0.498","23.868","29.319","21.734","12.110","4.735","165.092"
"44","GTD","John Potter","9","9:45.292","29:07.036","Green","Track","454.715","13.705","22.018","0.524","24.456","29.894","22.523","12.467","4.990","156.901"
"27","GTD","Cedric Sbirrazzuoli","9","10:07.613","29:09.664","Green","Track","479.672","12.882","21.554","0.511","23.457","29.991","22.258","12.374","4.914","160.892"
"80","GTD","Dan Knox","6","15:59.768","29:19.725","Green","Track","823.967","14.149","22.367","0.522","25.442","32.394","22.944","13.041","4.942","157.502"
"48","GTD","Bryan Sellers","8","8:31.431","29:24.844","Green","Track","378.051","13.898","21.701","0.513","23.751","31.238","24.961","12.395","4.923","160.265"
"22","GTD","Sven Muller","8","2:33.400","29:34.122","Green","Track","23.476","14.014","22.173","0.529","24.129","30.050","21.811","12.275","4.943","155.418"
"67","GTLM","Richard Westbrook","6","17:13.627","29:44.165","Green","Track","899.073","15.500","22.844","0.570","25.139","29.773","22.899","12.902","4.927","144.238"
"23","GTD","Alex Riberas","8","2:38.230","29:45.154","Green","Track","23.793","13.544","21.859","0.607","24.911","31.488","23.857","13.201","4.970","135.446"
"6","GTD","Andrew Davis","8","9:34.989","29:48.214","Green","Track","441.413","15.985","22.022","0.521","24.497","30.239","22.887","12.455","4.970","157.804"
"63","GTD","Christina Nielsen","8","13:37.485","29:48.992","Green","Track","686.038","13.892","21.971","0.525","24.379","30.578","22.408","12.691","5.003","156.602"
"54","PC","Jonathan Bennett","9","9:50.365","29:50.423","Green","Track","469.442","12.585","20.604","0.503","22.408","27.769","20.686","11.683","4.685","163.451"
"62","GTLM","Giancarlo Fisichella","3","9:34.093","29:58.050","Green","Track","446.997","13.389","21.592","0.517","24.760","28.893","21.110","11.941","4.894","159.025"
"38","PC","Kyle Marcelli","8","9:34.028","29:58.816","Green","Track","453.882","12.169","20.289","0.495","22.434","27.773","20.711","11.617","4.658","166.093"
"4","GTLM","Oliver Gavin","8","14:09.261","30:03.285","Green","Track","719.552","14.740","21.709","0.515","23.435","30.548","21.663","12.191","4.908","159.643"
"16","GTD","Corey Lewis","9","10:41.611","30:10.991","Green","Track","511.983","13.097","21.443","0.515","24.198","30.777","21.984","12.635","4.979","159.643"
"5","P","Joao Barbosa","9","9:16.457","30:14.401","Green","Track","436.758","11.245","20.589","0.507","25.579","26.632","19.508","11.157","4.482","162.162"
"55","P","Jonathan Bomarito","8","1:55.021","30:16.055","Green","Track","5.037","9.268","19.057","0.479","20.993","25.588","19.003","11.145","4.451","171.641"
"0","P","Katherine Legge","9","1:57.530","30:20.779","Green","Track","5.015","9.532","19.190","0.478","21.542","26.501","19.504","11.297","4.471","172.000"
"26","PC","Johnny Mowlem","9","2:03.719","30:30.325","Green","Track","5.168","10.078","20.060","0.491","22.739","28.109","20.850","11.603","4.621","167.446"
"70","P","Joel Miller","9","1:59.220","30:30.401","Green","Track","5.040","9.352","19.575","0.478","21.366","27.034","20.275","11.666","4.434","172.000"
"60","P","John Pew","9","2:02.866","30:31.196","Green","Track","4.999","9.617","19.423","0.499","22.613","28.596","21.208","11.463","4.448","164.761"
"52","PC","Tom Kimber-Smith","10","2:01.568","30:36.282","Green","Track","5.244","9.529","19.761","0.496","21.910","27.847","20.562","11.562","4.657","165.758"
"100","GTLM","John Edwards","9","2:03.808","30:36.388","Green","Track","5.431","9.902","20.526","0.510","22.336","27.918","20.524","11.806","4.855","161.208"
"31","P","Dane Cameron","9","1:59.421","30:37.624","Green","Track","5.011","9.399","19.443","0.471","21.462","27.689","19.905","11.535","4.506","174.556"
"20","PC","Matthew McMurry","9","2:01.987","30:37.788","Green","Track","5.252","9.835","20.089","0.499","22.224","27.587","20.098","11.718","4.685","164.761"
"10","P","Ricky Taylor","10","1:57.187","30:41.769","Green","Track","5.025","9.323","19.276","0.473","21.511","26.159","19.465","11.459","4.496","173.818"
"25","GTLM","Bill Auberlen","9","2:05.317","30:42.468","Green","Track","5.460","9.944","20.740","0.513","22.872","28.116","20.634","12.152","4.886","160.265"
"66","GTLM","Dirk Mueller","9","2:18.012","30:43.472","Green","Pit","5.340","9.871","20.312","0.502","22.086","27.832","20.430","13.349","18.290","163.777"
"90","P","Ryan Dalziel","9","1:59.261","30:47.806","Green","Track","5.085","9.492","19.418","0.480","21.407","27.244","20.228","11.360","4.547","171.283"
"8","PC","Renger van der Zande","9","2:03.452","30:48.868","Green","Track","5.177","9.516","19.790","0.490","21.971","28.829","21.276","11.752","4.651","167.788"
"97","GTD","Michael Marsal","10","2:09.130","30:50.433","Green","Track","5.441","10.326","20.842","0.513","23.223","29.893","21.833","12.176","4.883","160.265"
"3","GTLM","Antonio Garcia","10","2:05.521","30:54.307","Green","Track","5.381","10.048","20.624","0.508","22.586","28.578","20.868","12.049","4.879","161.842"
"85","PC","Stephen Simpson","11","2:02.179","30:57.568","Green","Track","5.335","9.772","19.954","0.501","21.762","27.040","21.363","11.732","4.720","164.104"
"911","GTLM","Patrick Pilet","9","2:04.664","30:57.749","Green","Track","5.407","9.832","20.568","0.507","22.050","28.199","21.156","12.080","4.865","162.162"
"912","GTLM","Earl Bamber","9","2:06.989","31:05.014","Green","Track","5.443","10.158","20.668","0.511","23.184","29.069","21.222","11.859","4.875","160.892"
"88","PC","Mark Kvamme","11","2:07.973","31:05.607","Green","Track","5.315","10.300","20.594","0.502","23.319","29.276","22.033","11.941","4.693","163.777"
"33","GTD","Ben Keating","9","2:08.878","31:09.042","Green","Track","5.380","10.399","20.781","0.503","23.544","29.539","21.614","12.254","4.864","163.451"
"77","GTD","Gunnar Jeannette","7","12:54.051","31:10.435","Green","Pit","5.439","10.382","20.852","0.513","22.845","29.843","21.417","16.235","646.525","160.265"
"7","PC","Jose Gutierrez","10","2:05.437","31:11.326","Green","Track","5.308","9.953","19.994","0.498","22.689","28.794","21.339","12.149","4.713","165.092"
"44","GTD","John Potter","10","2:09.540","31:16.576","Green","Track","5.506","10.504","21.193","0.517","23.319","29.474","21.557","12.454","5.016","159.025"
"27","GTD","Cedric Sbirrazzuoli","10","2:10.572","31:20.236","Green","Track","5.398","10.387","20.987","0.506","24.495","29.498","21.827","12.575","4.899","162.482"
"96","GTD","Jens Klingmann","9","2:23.473","31:27.004","Green","Pit","5.489","10.315","20.815","0.513","22.908","29.218","21.481","14.100","18.634","160.265"
"48","GTD","Bryan Sellers","9","2:07.739","31:32.583","Green","Track","5.396","10.401","20.778","0.505","22.763","29.205","21.677","12.121","4.893","162.804"
"80","GTD","Dan Knox","7","2:14.613","31:34.338","Green","Track","5.479","10.775","21.454","0.516","24.649","30.820","23.085","12.931","4.904","159.333"
"22","GTD","Sven Muller","9","2:07.849","31:41.971","Green","Track","5.469","10.340","20.922","0.514","22.928","29.221","21.275","12.240","4.940","159.953"
"54","PC","Jonathan Bennett","10","2:03.873","31:54.296","Green","Track","5.268","9.808","20.313","0.499","22.404","28.541","20.630","11.693","4.717","164.761"
"23","GTD","Alex Riberas","9","2:11.400","31:56.554","Green","Track","5.504","10.557","21.510","0.518","23.439","30.276","22.192","12.452","4.952","158.718"
"6","GTD","Andrew Davis","9","2:10.856","31:59.070","Green","Track","5.469","10.375","20.895","0.509","23.106","30.446","22.885","12.232","4.939","161.524"
"38","PC","Kyle Marcelli","9","2:01.468","32:00.284","Green","Track","5.228","9.756","19.903","0.495","21.973","27.281","20.333","11.818","4.681","166.093"
"63","GTD","Christina Nielsen","9","2:11.841","32:00.833","Green","Track","5.523","10.489","21.390","0.518","23.503","30.118","22.695","12.623","4.982","158.718"
"62","GTLM","Giancarlo Fisichella","4","2:06.582","32:04.632","Green","Track","5.458","9.811","20.394","0.514","22.875","28.168","22.058","12.431","4.873","159.953"
