"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"97","GTD","Michael Marsal","16","54.990","19:20.915","Green","Track","0.468","0.833","10.352","10.988","14.328","5.569","9.646","2.806","148.237"
"22","GTD","Cooper MacNeil","16","55.020","19:21.549","Green","Track","0.474","0.847","10.351","10.887","14.237","5.713","9.677","2.834","146.361"
"44","GTD","John Potter","16","54.941","19:21.812","Green","Track","0.476","0.848","10.378","10.932","14.264","5.605","9.611","2.827","145.746"
"33","GTD","Ben Keating","16","54.956","19:22.262","Green","Track","0.474","0.845","10.452","11.048","14.122","5.607","9.608","2.800","146.361"
"27","GTD","Cedric Sbirrazzuoli","15","54.876","19:22.586","Green","Track","0.471","0.838","10.299","11.133","14.227","5.580","9.551","2.777","147.293"
"540","GTD","Andy Pilgrim","16","55.055","19:43.289","Green","Track","0.483","0.861","10.378","11.097","14.170","5.556","9.649","2.861","143.634"
"52","PC","Robert Alon","17","49.720","19:44.864","Green","Track","0.441","0.788","9.396","9.987","13.109","5.038","8.381","2.580","157.313"
"8","PC","Alex Popow","17","50.543","19:47.926","Green","Track","0.443","0.791","9.423","10.236","13.092","5.196","8.711","2.651","156.603"
"7","PC","Jose Gutierrez","17","50.315","19:48.237","Green","Track","0.441","0.787","9.458","10.152","13.205","5.161","8.522","2.589","157.313"
"20","PC","Matthew McMurry","17","50.569","19:49.594","Green","Track","0.446","0.798","9.435","10.192","13.148","5.236","8.694","2.620","155.549"
"85","PC","Misha Goikhberg","17","51.127","19:51.942","Green","Track","0.446","0.798","9.573","10.325","13.480","5.187","8.676","2.642","155.549"
"54","PC","Jonathan Bennett","17","51.170","19:53.032","Green","Track","0.446","0.801","9.622","10.383","13.333","5.197","8.764","2.624","155.549"
"25","GTLM","Dirk Werner","17","51.805","19:56.455","Green","Track","0.461","0.822","9.707","10.258","13.545","5.311","8.986","2.715","150.488"
"62","GTLM","Toni Vilander","17","51.893","19:57.148","Green","Track","0.461","0.825","9.752","10.348","13.403","5.267","9.048","2.789","150.488"
"38","PC","James French","17","51.374","19:57.236","Green","Track","0.443","0.793","9.806","10.326","13.220","5.161","8.960","2.665","156.603"
"4","GTLM","Tommy Milner","17","52.582","19:58.348","Green","Track","0.458","0.821","10.258","10.385","13.623","5.258","9.058","2.721","151.474"
"66","GTLM","Joey Hand","17","52.022","19:59.404","Green","Track","0.462","0.822","9.707","10.445","13.622","5.274","8.983","2.707","150.162"
"3","GTLM","Jan Magnussen","17","52.130","20:00.060","Green","Track","0.460","0.821","9.817","10.410","13.490","5.288","9.105","2.739","150.815"
"911","GTLM","Patrick Pilet","17","52.294","20:00.817","Green","Track","0.465","0.829","9.829","10.364","13.533","5.398","9.128","2.748","149.194"
"912","GTLM","Frederic Makowiecki","17","51.730","20:01.481","Green","Track","0.462","0.823","9.663","10.269","13.436","5.325","9.035","2.717","150.162"
"88","PC","Mark Kvamme","17","53.574","20:07.317","Green","Track","0.465","0.845","10.132","10.529","13.794","5.409","9.591","2.809","149.194"
"16","GTD","Spencer Pumpelly","17","54.306","20:08.901","Green","Track","0.469","0.837","10.223","10.881","14.025","5.634","9.462","2.775","147.921"
"67","GTLM","Richard Westbrook","17","53.731","20:08.959","Green","Track","0.463","0.838","10.044","10.637","13.987","5.704","9.330","2.728","149.838"
"6","GTD","Andrew Davis","17","54.515","20:09.764","Green","Track","0.477","0.848","10.460","10.849","13.959","5.610","9.515","2.797","145.440"
"9","GTD","Matt Bell","17","54.086","20:10.010","Green","Track","0.471","0.839","10.284","10.894","13.899","5.536","9.387","2.776","147.293"
"63","GTD","Christina Nielsen","17","54.359","20:11.822","Green","Track","0.474","0.845","10.183","10.925","13.944","5.563","9.611","2.814","146.361"
"48","GTD","Madison Snow","17","54.275","20:12.122","Green","Track","0.467","0.829","10.273","10.956","13.831","5.570","9.565","2.784","148.555"
"23","GTD","Mario Farnbacher","17","54.385","20:12.812","Green","Track","0.478","0.850","10.168","10.996","13.921","5.526","9.602","2.844","145.136"
"96","GTD","Bret Curtis","17","54.324","20:13.879","Green","Track","0.470","0.835","10.116","10.986","14.121","5.530","9.483","2.783","147.606"
"73","GTD","Patrick Lindsey","17","54.664","20:14.985","Green","Track","0.483","0.858","10.349","10.918","14.040","5.589","9.617","2.810","143.634"
"97","GTD","Michael Marsal","17","54.694","20:15.609","Green","Track","0.473","0.843","10.303","11.001","14.213","5.562","9.522","2.777","146.670"
"22","GTD","Cooper MacNeil","17","54.882","20:16.431","Green","Track","0.476","0.849","10.348","10.883","14.195","5.681","9.624","2.826","145.746"
"44","GTD","John Potter","17","54.997","20:16.809","Green","Track","0.476","0.847","10.503","10.954","14.233","5.629","9.547","2.808","145.746"
"33","GTD","Ben Keating","17","55.020","20:17.282","Green","Track","0.471","0.837","10.504","11.046","14.127","5.603","9.647","2.785","147.293"
"27","GTD","Cedric Sbirrazzuoli","16","55.155","20:17.741","Green","Track","0.467","0.831","10.426","11.137","14.199","5.679","9.635","2.781","148.555"
"52","PC","Robert Alon","18","50.610","20:35.474","Green","Track","0.441","0.789","9.506","10.719","13.138","4.966","8.465","2.586","157.313"
"8","PC","Alex Popow","18","51.340","20:39.266","Green","Track","0.450","0.803","9.477","10.145","13.116","5.299","9.380","2.670","154.167"
"7","PC","Jose Gutierrez","18","51.102","20:39.339","Green","Track","0.441","0.787","9.557","10.188","13.244","5.218","9.042","2.625","157.313"
"540","GTD","Andy Pilgrim","17","56.287","20:39.576","Green","Track","0.483","0.860","10.508","11.825","14.389","5.579","9.778","2.865","143.634"
"20","PC","Matthew McMurry","18","50.628","20:40.222","Green","Track","0.446","0.796","9.479","10.181","13.226","5.161","8.716","2.623","155.549"
"85","PC","Misha Goikhberg","18","50.731","20:42.673","Green","Track","0.450","0.803","9.517","10.273","13.377","5.149","8.555","2.607","154.167"
"54","PC","Jonathan Bennett","18","51.021","20:44.053","Green","Track","0.446","0.797","9.605","10.337","13.298","5.199","8.729","2.610","155.549"
"38","PC","James French","18","51.132","20:48.368","Green","Track","0.452","0.808","9.862","10.215","13.261","5.117","8.808","2.609","153.485"
"25","GTLM","Dirk Werner","18","51.908","20:48.363","Green","Track","0.462","0.823","9.779","10.242","13.571","5.281","9.034","2.716","150.162"
"62","GTLM","Toni Vilander","18","52.555","20:49.703","Green","Track","0.485","0.868","10.214","10.434","13.510","5.305","9.035","2.704","143.041"
"4","GTLM","Tommy Milner","18","52.054","20:50.402","Green","Track","0.460","0.825","9.767","10.337","13.561","5.314","9.085","2.705","150.815"
"66","GTLM","Joey Hand","18","51.922","20:51.326","Green","Track","0.458","0.817","9.765","10.331","13.570","5.277","9.000","2.704","151.474"
"3","GTLM","Jan Magnussen","18","51.935","20:51.995","Green","Track","0.463","0.823","9.758","10.339","13.458","5.290","9.087","2.717","149.838"
"911","GTLM","Patrick Pilet","18","52.243","20:53.060","Green","Track","0.465","0.829","9.738","10.441","13.522","5.336","9.161","2.751","149.194"
"912","GTLM","Frederic Makowiecki","18","51.860","20:53.341","Green","Track","0.461","0.821","9.627","10.325","13.509","5.324","9.066","2.727","150.488"
"67","GTLM","Richard Westbrook","18","52.713","21:01.672","Green","Track","0.461","0.821","9.799","10.542","13.731","5.426","9.186","2.747","150.488"
"88","PC","Mark Kvamme","18","54.427","21:01.744","Green","Track","0.470","0.834","10.635","10.910","13.737","5.514","9.520","2.807","147.606"
"16","GTD","Spencer Pumpelly","18","54.434","21:03.335","Green","Track","0.469","0.835","10.530","10.842","13.935","5.584","9.454","2.785","147.921"
"6","GTD","Andrew Davis","18","54.363","21:04.127","Green","Track","0.471","0.838","10.127","10.893","14.047","5.609","9.568","2.810","147.293"
"9","GTD","Matt Bell","18","54.379","21:04.389","Green","Track","0.467","0.831","10.248","10.873","14.085","5.551","9.516","2.808","148.555"
"63","GTD","Christina Nielsen","18","54.365","21:06.187","Green","Track","0.475","0.845","10.180","10.874","14.062","5.520","9.590","2.819","146.053"
"48","GTD","Madison Snow","18","54.436","21:06.558","Green","Track","0.467","0.830","10.267","10.956","14.019","5.568","9.552","2.777","148.555"
"23","GTD","Mario Farnbacher","18","54.291","21:07.103","Green","Track","0.478","0.852","10.264","10.864","13.865","5.578","9.570","2.820","145.136"
"96","GTD","Bret Curtis","18","54.561","21:08.440","Green","Track","0.468","0.833","10.138","11.068","14.248","5.551","9.476","2.779","148.237"
"73","GTD","Patrick Lindsey","18","54.563","21:09.548","Green","Track","0.474","0.842","10.260","10.918","14.091","5.565","9.593","2.820","146.361"
"97","GTD","Michael Marsal","18","54.623","21:10.232","Green","Track","0.467","0.833","10.245","10.908","14.276","5.548","9.570","2.776","148.555"
"22","GTD","Cooper MacNeil","18","54.729","21:11.160","Green","Track","0.474","0.847","10.299","10.865","14.122","5.652","9.646","2.824","146.361"
"44","GTD","John Potter","18","54.792","21:11.601","Green","Track","0.473","0.842","10.312","10.926","14.234","5.617","9.572","2.816","146.670"
"33","GTD","Ben Keating","18","54.821","21:12.103","Green","Track","0.467","0.832","10.418","11.049","14.018","5.590","9.642","2.805","148.555"
"27","GTD","Cedric Sbirrazzuoli","17","54.897","21:12.638","Green","Track","0.468","0.832","10.208","11.107","14.335","5.621","9.550","2.776","148.237"
"52","PC","Robert Alon","19","49.479","21:24.953","Green","Track","0.441","0.787","9.309","9.965","12.989","5.023","8.391","2.574","157.313"
"8","PC","Alex Popow","19","50.838","21:30.104","Green","Track","0.450","0.800","9.792","10.324","13.176","5.124","8.580","2.592","154.167"
"7","PC","Jose Gutierrez","19","51.606","21:30.945","Green","Track","0.448","0.797","9.941","10.571","13.580","5.131","8.544","2.594","154.855"
"20","PC","Matthew McMurry","19","51.629","21:31.851","Green","Track","0.445","0.796","9.928","10.177","13.194","5.543","8.902","2.644","155.899"
"85","PC","Misha Goikhberg","19","52.042","21:34.715","Green","Track","0.443","0.792","9.759","10.398","13.352","5.757","8.904","2.637","156.603"
"54","PC","Jonathan Bennett","19","52.245","21:36.298","Green","Track","0.443","0.794","9.606","10.324","13.741","5.283","9.353","2.701","156.603"
"540","GTD","Andy Pilgrim","18","56.889","21:36.465","Green","Track","0.483","0.861","10.729","11.129","14.377","6.448","10.008","2.854","143.634"
"38","PC","James French","19","51.339","21:39.707","Green","Track","0.444","0.793","9.638","10.150","13.752","5.126","8.791","2.645","156.250"
"25","GTLM","Dirk Werner","19","52.445","21:40.808","Green","Track","0.461","0.823","10.097","10.337","13.600","5.330","9.086","2.711","150.488"
"62","GTLM","Toni Vilander","19","51.841","21:41.544","Green","Track","0.458","0.820","9.700","10.404","13.421","5.277","9.045","2.716","151.474"
"4","GTLM","Tommy Milner","19","52.143","21:42.545","Green","Track","0.458","0.815","9.818","10.394","13.626","5.272","9.049","2.711","151.474"
"66","GTLM","Joey Hand","19","52.014","21:43.340","Green","Track","0.459","0.815","9.753","10.497","13.533","5.285","8.971","2.701","151.144"
"3","GTLM","Jan Magnussen","19","52.170","21:44.165","Green","Track","0.459","0.818","9.795","10.424","13.516","5.301","9.135","2.722","151.144"
"911","GTLM","Patrick Pilet","19","52.216","21:45.276","Green","Track","0.465","0.828","9.737","10.467","13.578","5.304","9.095","2.742","149.194"
"912","GTLM","Frederic Makowiecki","19","52.397","21:45.738","Green","Track","0.460","0.819","9.760","10.474","13.594","5.334","9.210","2.746","150.815"
"67","GTLM","Richard Westbrook","19","52.012","21:53.684","Green","Track","0.464","0.826","9.745","10.406","13.635","5.297","8.946","2.693","149.515"
"88","PC","Mark Kvamme","19","54.489","21:56.233","Green","Track","0.474","0.856","10.411","11.155","13.999","5.496","9.384","2.714","146.361"
"16","GTD","Spencer Pumpelly","19","53.948","21:57.283","Green","Track","0.469","0.836","10.212","10.698","13.996","5.528","9.434","2.775","147.921"
"6","GTD","Andrew Davis","19","54.073","21:58.200","Green","Track","0.473","0.841","10.096","10.816","14.018","5.548","9.480","2.801","146.670"
"9","GTD","Matt Bell","19","54.943","21:59.332","Green","Track","0.473","0.839","10.221","10.865","14.762","5.556","9.432","2.795","146.670"
"63","GTD","Christina Nielsen","19","54.660","22:00.847","Green","Track","0.474","0.847","10.221","10.966","14.168","5.608","9.567","2.809","146.361"
"48","GTD","Madison Snow","19","54.802","22:01.360","Green","Track","0.467","0.830","10.287","11.026","14.278","5.567","9.575","2.772","148.555"
"23","GTD","Mario Farnbacher","19","54.803","22:01.906","Green","Track","0.475","0.845","10.217","11.015","13.994","5.723","9.707","2.827","146.053"
"96","GTD","Bret Curtis","19","54.665","22:03.105","Green","Track","0.468","0.832","10.319","11.017","14.210","5.506","9.522","2.791","148.237"
"73","GTD","Patrick Lindsey","19","54.519","22:04.067","Green","Track","0.475","0.846","10.198","10.998","14.131","5.524","9.541","2.806","146.053"
"97","GTD","Michael Marsal","19","54.485","22:04.717","Green","Track","0.466","0.830","10.185","10.973","14.188","5.532","9.535","2.776","148.873"
"22","GTD","Cooper MacNeil","19","54.682","22:05.842","Green","Track","0.474","0.846","10.312","10.950","14.105","5.638","9.548","2.809","146.361"
"44","GTD","John Potter","19","54.858","22:06.459","Green","Track","0.473","0.843","10.269","10.880","14.271","5.694","9.603","2.825","146.670"
"33","GTD","Ben Keating","19","54.913","22:07.016","Green","Track","0.470","0.836","10.355","10.959","14.135","5.608","9.727","2.823","147.606"
"27","GTD","Cedric Sbirrazzuoli","18","54.640","22:07.278","Green","Track","0.466","0.830","10.278","10.974","14.073","5.624","9.609","2.786","148.873"
"52","PC","Robert Alon","20","49.837","22:14.790","Green","Track","0.439","0.784","9.394","9.988","13.153","5.044","8.451","2.584","158.030"
"8","PC","Alex Popow","20","50.011","22:20.115","Green","Track","0.441","0.788","9.493","10.058","13.164","5.065","8.433","2.569","157.313"
"7","PC","Jose Gutierrez","20","50.061","22:21.006","Green","Track","0.441","0.787","9.493","9.963","13.155","5.104","8.513","2.605","157.313"
"20","PC","Matthew McMurry","20","50.820","22:22.671","Green","Track","0.447","0.799","9.481","10.256","13.327","5.164","8.700","2.646","155.201"
"85","PC","Misha Goikhberg","20","51.128","22:25.843","Green","Track","0.447","0.798","9.743","10.322","13.445","5.154","8.599","2.620","155.201"
"54","PC","Jonathan Bennett","20","51.734","22:28.032","Green","Track","0.454","0.817","9.964","10.251","13.644","5.219","8.767","2.618","152.808"
"38","PC","James French","20","53.246","22:32.953","Green","Track","0.448","0.799","9.777","10.200","13.427","5.235","10.527","2.833","154.855"
"25","GTLM","Dirk Werner","20","52.269","22:33.077","Green","Track","0.457","0.817","9.883","10.295","13.613","5.342","9.145","2.717","151.805"
"540","GTD","Andy Pilgrim","19","56.826","22:33.291","Green","Track","0.481","0.853","10.566","11.100","14.315","5.594","10.891","3.026","144.231"
"62","GTLM","Toni Vilander","20","52.084","22:33.628","Green","Track","0.461","0.822","9.849","10.383","13.481","5.341","9.036","2.711","150.488"
"4","GTLM","Tommy Milner","20","52.038","22:34.583","Green","Track","0.460","0.819","9.823","10.340","13.588","5.248","9.052","2.708","150.815"
"66","GTLM","Joey Hand","20","51.999","22:35.339","Green","Track","0.458","0.815","9.802","10.409","13.549","5.271","8.992","2.703","151.474"
"3","GTLM","Jan Magnussen","20","52.189","22:36.354","Green","Track","0.461","0.818","9.784","10.383","13.608","5.345","9.080","2.710","150.488"
"911","GTLM","Patrick Pilet","20","52.153","22:37.429","Green","Track","0.464","0.827","9.794","10.393","13.528","5.314","9.094","2.739","149.515"
"912","GTLM","Frederic Makowiecki","20","52.142","22:37.880","Green","Track","0.464","0.827","9.754","10.370","13.477","5.349","9.159","2.742","149.515"
"67","GTLM","Richard Westbrook","20","51.782","22:45.466","Green","Track","0.456","0.814","9.737","10.346","13.524","5.283","8.927","2.695","152.138"
"88","PC","Mark Kvamme","20","53.541","22:49.774","Green","Track","0.456","0.816","10.024","10.887","13.806","5.501","9.339","2.712","152.138"
"16","GTD","Spencer Pumpelly","20","54.297","22:51.580","Green","Track","0.468","0.833","10.296","10.843","14.059","5.592","9.426","2.780","148.237"
"6","GTD","Andrew Davis","20","54.070","22:52.270","Green","Track","0.472","0.841","10.148","10.811","13.931","5.578","9.487","2.802","146.981"
"9","GTD","Matt Bell","20","54.162","22:53.494","Green","Track","0.471","0.838","10.234","10.844","13.971","5.496","9.497","2.811","147.293"
"63","GTD","Christina Nielsen","20","54.465","22:55.312","Green","Track","0.474","0.844","10.203","10.908","13.959","5.587","9.663","2.827","146.361"
"48","GTD","Madison Snow","20","54.298","22:55.658","Green","Track","0.465","0.827","10.203","11.034","14.012","5.505","9.492","2.760","149.194"
"23","GTD","Mario Farnbacher","20","54.528","22:56.434","Green","Track","0.476","0.847","10.311","10.988","13.920","5.553","9.606","2.827","145.746"
"96","GTD","Bret Curtis","20","54.484","22:57.589","Green","Track","0.470","0.835","10.191","11.057","14.184","5.491","9.477","2.779","147.606"
"73","GTD","Patrick Lindsey","20","54.516","22:58.583","Green","Track","0.472","0.840","10.330","10.952","14.042","5.544","9.532","2.804","146.981"
"97","GTD","Michael Marsal","20","54.644","22:59.361","Green","Track","0.466","0.829","10.324","10.974","14.148","5.567","9.561","2.775","148.873"
"22","GTD","Cooper MacNeil","20","54.682","23:00.524","Green","Track","0.472","0.841","10.325","10.913","14.007","5.664","9.635","2.825","146.981"
"44","GTD","John Potter","20","54.927","23:01.386","Green","Track","0.475","0.845","10.353","10.909","14.228","5.630","9.641","2.846","146.053"
"33","GTD","Ben Keating","20","54.983","23:01.999","Green","Track","0.472","0.839","10.397","11.081","14.177","5.651","9.576","2.790","146.981"
"27","GTD","Cedric Sbirrazzuoli","19","55.301","23:02.579","Green","Track","0.469","0.833","10.527","11.039","14.332","5.626","9.677","2.798","147.921"
"52","PC","Robert Alon","21","50.207","23:04.997","Green","Track","0.439","0.786","9.430","10.154","13.405","5.044","8.377","2.572","158.030"
"8","PC","Alex Popow","21","50.324","23:10.439","Green","Track","0.438","0.782","9.407","10.247","13.236","5.110","8.525","2.579","158.390"
"7","PC","Jose Gutierrez","21","50.324","23:11.330","Green","Track","0.442","0.789","9.474","10.073","13.337","5.125","8.496","2.588","156.957"
"20","PC","Matthew McMurry","21","50.544","23:13.215","Green","Track","0.449","0.800","9.490","10.173","13.191","5.163","8.657","2.621","154.510"
"85","PC","Misha Goikhberg","21","51.781","23:17.624","Green","Track","0.446","0.795","9.624","10.898","13.465","5.208","8.714","2.631","155.549"
"54","PC","Jonathan Bennett","21","51.068","23:19.100","Green","Track","0.445","0.794","9.665","10.279","13.426","5.090","8.745","2.624","155.899"
"38","PC","James French","21","50.908","23:23.861","Green","Track","0.471","0.837","9.779","10.197","13.270","5.063","8.660","2.631","147.293"
"25","GTLM","Dirk Werner","21","52.654","23:25.731","Green","Track","0.459","0.825","10.171","10.440","13.715","5.320","9.016","2.708","151.144"
"62","GTLM","Toni Vilander","21","52.627","23:26.255","Green","Track","0.459","0.819","10.123","10.468","13.532","5.385","9.116","2.725","151.144"
"4","GTLM","Tommy Milner","21","52.949","23:27.532","Green","Track","0.458","0.819","10.041","10.604","13.872","5.311","9.141","2.703","151.474"
"66","GTLM","Joey Hand","21","52.722","23:28.061","Green","Track","0.456","0.814","9.886","10.708","13.773","5.282","9.090","2.713","152.138"
"3","GTLM","Jan Magnussen","21","52.400","23:28.754","Green","Track","0.458","0.814","9.845","10.486","13.667","5.308","9.104","2.718","151.474"
"911","GTLM","Patrick Pilet","21","53.062","23:30.491","Green","Track","0.463","0.826","9.838","10.590","13.766","5.544","9.278","2.757","149.838"
"912","GTLM","Frederic Makowiecki","21","53.117","23:30.997","Green","Track","0.463","0.826","9.780","10.459","13.683","5.868","9.285","2.753","149.838"
"540","GTD","Andy Pilgrim","20","58.905","23:32.196","Green","Track","0.504","0.901","10.985","12.109","14.956","6.716","9.882","2.852","137.649"
"67","GTLM","Richard Westbrook","21","51.950","23:37.416","Green","Track","0.457","0.816","9.721","10.359","13.620","5.313","8.964","2.700","151.805"
"88","PC","Mark Kvamme","21","53.912","23:43.686","Green","Track","0.457","0.817","10.204","10.891","13.871","5.469","9.436","2.767","151.805"
"16","GTD","Spencer Pumpelly","21","54.430","23:46.010","Green","Track","0.468","0.836","10.292","10.868","14.095","5.561","9.516","2.794","148.237"
"6","GTD","Andrew Davis","21","54.334","23:46.604","Green","Track","0.473","0.841","10.147","10.835","14.041","5.628","9.555","2.814","146.670"
"9","GTD","Matt Bell","21","54.104","23:47.598","Green","Track","0.473","0.842","10.194","10.859","14.009","5.490","9.440","2.797","146.670"
"63","GTD","Christina Nielsen","21","54.665","23:49.977","Green","Track","0.475","0.848","10.163","10.853","14.085","5.618","9.787","2.836","146.053"
"48","GTD","Madison Snow","21","54.549","23:50.207","Green","Track","0.464","0.825","10.270","11.018","14.061","5.569","9.565","2.777","149.515"
"23","GTD","Mario Farnbacher","21","54.459","23:50.893","Green","Track","0.477","0.849","10.308","10.878","13.926","5.605","9.592","2.824","145.440"
"96","GTD","Bret Curtis","21","54.430","23:52.019","Green","Track","0.468","0.833","10.160","11.041","14.150","5.495","9.503","2.780","148.237"
"73","GTD","Patrick Lindsey","21","54.708","23:53.291","Green","Track","0.473","0.841","10.327","10.983","14.179","5.550","9.542","2.813","146.670"
"97","GTD","Michael Marsal","21","54.512","23:53.873","Green","Track","0.466","0.830","10.242","10.927","14.201","5.517","9.554","2.775","148.873"
"22","GTD","Cooper MacNeil","21","54.707","23:55.231","Green","Track","0.475","0.847","10.268","10.881","14.112","5.661","9.643","2.820","146.053"
"44","GTD","John Potter","21","54.652","23:56.038","Green","Track","0.478","0.852","10.276","10.878","14.181","5.595","9.576","2.816","145.136"
"52","PC","Robert Alon","22","50.958","23:55.955","Green","Track","0.439","0.783","9.761","10.203","13.440","5.134","8.599","2.599","158.030"
"8","PC","Alex Popow","22","51.794","24:02.233","Green","Track","0.439","0.785","9.641","10.230","13.432","5.498","9.102","2.667","158.030"
"7","PC","Jose Gutierrez","22","52.034","24:03.364","Green","Track","0.441","0.787","9.701","10.164","13.236","5.344","9.631","2.730","157.313"
"27","GTD","Cedric Sbirrazzuoli","20","1:00.931","24:03.510","Green","Track","0.469","0.836","15.278","11.359","14.111","5.734","10.267","2.877","147.921"
"20","PC","Matthew McMurry","22","50.895","24:04.110","Green","Track","0.446","0.795","9.601","10.304","13.202","5.195","8.726","2.626","155.549"
"85","PC","Misha Goikhberg","22","52.363","24:09.987","Green","Track","0.447","0.799","9.741","10.332","13.384","5.624","9.357","2.679","155.201"
"33","GTD","Ben Keating","21","1:08.128","24:10.127","Green","Track","0.469","0.833","22.169","11.806","14.480","5.725","9.822","2.824","147.921"
"54","PC","Jonathan Bennett","22","51.617","24:10.717","Green","Track","0.444","0.795","9.695","10.442","13.567","5.241","8.819","2.614","156.250"
"38","PC","James French","22","51.062","24:14.923","Green","Track","0.447","0.800","9.751","10.194","13.329","5.118","8.779","2.644","155.201"
"25","GTLM","Dirk Werner","22","51.995","24:17.726","Green","Track","0.459","0.820","9.732","10.310","13.627","5.331","9.018","2.698","151.144"
"62","GTLM","Toni Vilander","22","52.042","24:18.297","Green","Track","0.463","0.826","9.820","10.344","13.484","5.351","9.048","2.706","149.838"
"4","GTLM","Tommy Milner","22","52.315","24:19.847","Green","Track","0.459","0.816","9.892","10.437","13.743","5.254","9.017","2.697","151.144"
"66","GTLM","Joey Hand","22","52.522","24:20.583","Green","Track","0.458","0.817","9.801","10.591","13.730","5.347","9.063","2.715","151.474"
"3","GTLM","Jan Magnussen","22","52.516","24:21.270","Green","Track","0.458","0.819","9.859","10.461","13.742","5.339","9.128","2.710","151.474"
"911","GTLM","Patrick Pilet","22","52.244","24:22.735","Green","Track","0.466","0.831","9.813","10.402","13.606","5.283","9.107","2.736","148.873"
"912","GTLM","Frederic Makowiecki","22","52.366","24:23.363","Green","Track","0.466","0.828","9.802","10.429","13.636","5.334","9.133","2.738","148.873"
"540","GTD","Andy Pilgrim","21","55.488","24:27.684","Green","Track","0.481","0.855","10.417","11.076","14.429","5.673","9.712","2.845","144.231"
"67","GTLM","Richard Westbrook","22","51.858","24:29.274","Green","Track","0.456","0.816","9.768","10.333","13.601","5.291","8.908","2.685","152.138"
"88","PC","Mark Kvamme","22","53.554","24:37.240","Green","Track","0.463","0.825","10.291","10.906","13.673","5.407","9.273","2.716","149.838"
"16","GTD","Spencer Pumpelly","22","54.255","24:40.265","Green","Track","0.470","0.837","10.243","10.939","14.015","5.558","9.419","2.774","147.606"
"6","GTD","Andrew Davis","22","54.289","24:40.893","Green","Track","0.474","0.844","10.146","10.881","14.041","5.619","9.486","2.798","146.361"
"9","GTD","Matt Bell","22","54.198","24:41.796","Green","Track","0.471","0.839","10.247","10.857","13.985","5.511","9.480","2.808","147.293"
"63","GTD","Christina Nielsen","22","54.595","24:44.572","Green","Track","0.477","0.849","10.257","10.897","14.030","5.651","9.620","2.814","145.440"
"48","GTD","Madison Snow","22","54.763","24:44.970","Green","Track","0.465","0.831","10.412","11.080","14.045","5.563","9.581","2.786","149.194"
"23","GTD","Mario Farnbacher","22","54.748","24:45.641","Green","Track","0.476","0.847","10.337","11.026","13.978","5.638","9.635","2.811","145.746"
"96","GTD","Bret Curtis","22","54.496","24:46.515","Green","Track","0.468","0.832","10.234","11.013","14.111","5.534","9.525","2.779","148.237"
"73","GTD","Patrick Lindsey","22","54.483","24:47.774","Green","Track","0.474","0.844","10.244","10.891","14.163","5.514","9.530","2.823","146.361"
"52","PC","Robert Alon","23","52.292","24:48.247","Green","Track","0.442","0.791","9.938","10.469","13.531","5.490","8.980","2.651","156.957"
"97","GTD","Michael Marsal","22","55.303","24:49.176","Green","Track","0.466","0.830","10.212","11.065","14.343","5.690","9.886","2.811","148.873"
"22","GTD","Cooper MacNeil","22","55.363","24:50.594","Green","Track","0.474","0.845","10.318","11.134","14.290","5.799","9.687","2.816","146.361"
"44","GTD","John Potter","22","55.193","24:51.231","Green","Track","0.475","0.847","10.423","11.047","14.264","5.681","9.628","2.828","146.053"
"8","PC","Alex Popow","23","50.637","24:52.870","Green","Track","0.451","0.802","9.668","10.186","13.271","5.120","8.560","2.579","153.825"
"7","PC","Jose Gutierrez","23","50.703","24:54.067","Green","Track","0.460","0.816","9.650","10.221","13.338","5.141","8.488","2.589","150.815"
"20","PC","Matthew McMurry","23","52.664","24:56.774","Green","Track","0.445","0.793","9.995","10.970","13.928","5.217","8.689","2.627","155.899"
"85","PC","Misha Goikhberg","23","51.369","25:01.356","Green","Track","0.454","0.808","9.790","10.431","13.411","5.218","8.634","2.623","152.808"
"54","PC","Jonathan Bennett","23","52.196","25:02.913","Green","Track","0.443","0.797","10.069","10.455","13.738","5.185","8.872","2.637","156.603"
"33","GTD","Ben Keating","22","55.481","25:05.608","Green","Track","0.473","0.842","10.685","11.402","14.171","5.566","9.554","2.788","146.670"
"38","PC","James French","23","51.147","25:06.070","Green","Track","0.448","0.802","9.729","10.383","13.324","5.100","8.724","2.637","154.855"
"25","GTLM","Dirk Werner","23","52.007","25:09.733","Green","Track","0.457","0.816","9.890","10.276","13.600","5.257","8.992","2.719","151.805"
"62","GTLM","Toni Vilander","23","52.061","25:10.358","Green","Track","0.461","0.823","9.864","10.390","13.517","5.289","8.997","2.720","150.488"
"4","GTLM","Tommy Milner","23","52.283","25:12.130","Green","Track","0.458","0.817","9.790","10.363","13.698","5.311","9.115","2.731","151.474"
"66","GTLM","Joey Hand","23","52.384","25:12.967","Green","Track","0.459","0.818","9.857","10.446","13.637","5.415","9.039","2.713","151.144"
"3","GTLM","Jan Magnussen","23","52.400","25:13.670","Green","Track","0.459","0.816","9.863","10.474","13.648","5.334","9.084","2.722","151.144"
"911","GTLM","Patrick Pilet","23","52.454","25:15.189","Green","Track","0.464","0.827","9.797","10.483","13.660","5.343","9.136","2.744","149.515"
