"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"912","GTLM","Frederic Makowiecki","55","2:00.442","1:18:05.684","Green","Track","1.034","17.738","9.970","13.054","15.311","12.029","18.749","25.368","1.707","5.482","79.787"
"85","PC","Stephen Simpson","56","1:58.112","1:18:06.150","Green","Track","1.336","16.838","9.101","13.394","15.606","11.573","18.610","24.718","1.671","5.265","61.751"
"0","P","Katherine Legge","55","1:57.512","1:18:06.521","Green","Track","1.315","16.875","10.007","13.566","14.163","11.843","18.115","25.081","1.568","4.979","62.738"
"8","PC","Renger van der Zande","56","1:58.208","1:18:07.836","Green","Track","1.198","16.944","9.741","14.053","14.180","11.734","18.263","24.988","1.772","5.335","68.865"
"38","PC","Kyle Marcelli","56","1:57.896","1:18:08.535","Green","Track","1.251","16.977","9.982","13.434","14.509","11.654","18.386","24.688","1.736","5.279","65.947"
"62","GTLM","Toni Vilander","55","1:57.232","1:18:09.005","Green","Track","1.220","17.708","9.725","12.735","15.445","11.317","17.902","23.859","1.763","5.558","67.623"
"20","PC","Johnny Mowlem","55","1:56.543","1:18:09.106","Green","Track","1.271","17.735","9.821","12.636","15.031","11.713","17.577","23.787","1.713","5.259","64.910"
"911","GTLM","Nick Tandy","55","1:56.557","1:18:09.921","Green","Track","1.234","17.433","10.631","12.205","14.766","11.791","17.246","24.024","1.723","5.504","66.856"
"90","P","Ryan Hunter-Reay","57","1:51.149","1:18:11.542","Green","Track","0.876","15.177","11.852","12.502","13.429","12.417","15.823","22.238","1.681","5.154","94.178"
"60","P","Oswaldo Negri","56","1:50.620","1:18:11.929","Green","Track","0.930","16.154","11.244","12.813","13.143","12.424","15.663","21.412","1.662","5.175","88.710"
"100","GTLM","John Edwards","54","1:54.448","1:18:12.316","Green","Track","0.913","16.709","10.937","12.099","14.875","11.684","16.134","23.720","1.757","5.620","90.361"
"68","GTLM","Daniel Serra","54","1:50.612","1:18:13.672","Green","Track","0.773","16.132","10.780","12.720","13.579","12.346","16.159","20.615","1.883","5.625","106.727"
"88","PC","Ashley Freiberg","54","1:48.927","1:18:13.896","Green","Track","0.644","15.833","10.437","12.922","13.511","12.951","15.664","19.787","1.752","5.426","128.106"
"25","GTLM","Dirk Werner","55","2:08.162","1:18:23.229","Green","Pit","1.182","16.832","11.168","12.119","14.997","11.574","17.006","23.858","4.277","15.149","69.797"
"52","PC","Tom Kimber-Smith","56","2:09.456","1:18:26.224","Green","Pit","0.956","16.342","10.974","12.273","14.936","11.536","16.685","25.458","4.768","15.528","86.297"
"67","GTLM","Ryan Briscoe","55","2:20.984","1:18:47.797","Green","Track","0.000","0.000","14.615","12.955","8.639","11.317","12.409","17.558","1.743","5.482","0.000"
"66","GTLM","Dirk Muller","53","2:26.914","1:18:48.150","Green","Track","0.000","0.000","14.327","13.019","8.761","11.054","12.530","17.492","2.067","6.524","0.000"
"10","P","Jordan Taylor","58","1:18.686","1:19:19.040","Green","Track","0.599","6.765","7.135","11.173","8.010","10.114","11.590","16.537","1.655","5.108","137.730"
"5","P","Joao Barbosa","58","1:18.725","1:19:19.486","Green","Track","0.593","6.690","7.526","11.199","7.881","10.167","11.487","16.428","1.653","5.101","139.123"
"31","P","Dane Cameron","58","1:18.744","1:19:20.012","Green","Track","0.597","6.683","7.370","11.313","7.944","10.150","11.347","16.709","1.589","5.042","138.191"
"70","P","Joel Miller","58","1:18.196","1:19:21.807","Green","Track","0.590","6.673","7.326","10.966","7.897","10.129","11.495","16.435","1.655","5.030","139.831"
"55","P","Jonathan Bomarito","58","1:19.289","1:19:23.700","Green","Track","0.588","6.673","7.630","11.149","7.875","10.156","11.792","16.648","1.690","5.088","140.306"
"4","GTLM","Tommy Milner","56","1:22.432","1:19:25.400","Green","Track","0.649","7.252","7.772","11.278","8.109","10.404","12.856","16.818","1.743","5.551","127.119"
"3","GTLM","Antonio Garcia","56","1:22.107","1:19:25.774","Green","Track","0.650","7.227","8.034","11.375","8.198","10.372","12.113","16.907","1.733","5.498","126.923"
"912","GTLM","Frederic Makowiecki","56","1:20.460","1:19:26.144","Green","Track","0.641","7.135","7.339","11.111","8.100","10.211","12.126","16.612","1.712","5.473","128.705"
"85","PC","Stephen Simpson","57","1:20.154","1:19:26.304","Green","Track","0.615","6.884","7.629","11.362","7.888","10.330","11.714","16.843","1.669","5.220","134.146"
"8","PC","Renger van der Zande","57","1:20.512","1:19:28.348","Green","Track","0.618","6.904","7.361","11.651","8.173","10.205","11.767","16.856","1.715","5.262","133.495"
"38","PC","Kyle Marcelli","57","1:20.052","1:19:28.587","Green","Track","0.611","6.874","7.423","11.310","8.291","10.226","11.805","16.690","1.654","5.168","135.025"
"20","PC","Johnny Mowlem","56","1:20.603","1:19:29.709","Green","Track","0.612","6.869","7.571","11.443","8.130","10.263","11.883","16.839","1.712","5.281","134.804"
"90","P","Ryan Hunter-Reay","58","1:19.675","1:19:31.217","Green","Track","0.598","6.721","7.555","11.086","7.841","10.324","12.069","16.631","1.700","5.150","137.960"
"60","P","Oswaldo Negri","57","1:20.880","1:19:32.809","Green","Track","0.600","6.726","7.685","11.168","7.930","10.350","12.193","17.498","1.632","5.098","137.500"
"911","GTLM","Nick Tandy","56","1:23.820","1:19:33.741","Green","Track","0.642","7.142","7.638","11.182","8.266","10.463","13.390","17.892","1.717","5.488","128.505"
"100","GTLM","John Edwards","55","1:22.100","1:19:34.416","Green","Track","0.650","7.216","7.584","11.395","8.159","10.474","12.263","17.099","1.730","5.530","126.923"
"62","GTLM","Toni Vilander","56","1:26.666","1:19:35.671","Green","Track","0.643","7.216","7.845","11.499","8.217","10.811","12.787","20.311","1.766","5.571","128.305"
"68","GTLM","Daniel Serra","55","1:22.760","1:19:36.432","Green","Track","0.646","7.201","7.667","11.277","8.110","10.373","12.255","17.980","1.729","5.522","127.709"
"88","PC","Ashley Freiberg","55","1:23.246","1:19:37.142","Green","Track","0.662","7.234","7.961","11.846","8.202","10.489","12.044","17.820","1.695","5.293","124.622"
"67","GTLM","Ryan Briscoe","56","1:20.883","1:20:08.680","Green","Track","0.638","7.119","7.626","11.453","8.104","10.314","11.990","16.474","1.720","5.445","129.310"
"66","GTLM","Dirk Muller","54","1:21.977","1:20:10.127","Green","Track","0.691","7.410","7.797","11.767","8.242","10.404","12.126","16.381","1.710","5.449","119.392"
"0","P","Katherine Legge","56","1:32.315","1:11:45.390","Green","Track","0.584","6.663","8.101","12.409","9.168","11.950","14.604","0.000","0.000","0.000","141.267"
"25","GTLM","Dirk Werner","56","2:05.784","1:20:29.013","Green","Track","0.000","0.000","13.687","12.075","8.397","10.625","12.290","16.823","1.752","5.543","0.000"
"10","P","Jordan Taylor","59","1:17.185","1:20:36.225","Green","Track","0.597","6.723","7.008","10.979","7.835","9.963","11.415","15.965","1.612","5.088","138.191"
"5","P","Joao Barbosa","59","1:17.690","1:20:37.176","Green","Track","0.595","6.690","7.202","11.046","7.699","9.930","11.490","16.320","1.621","5.097","138.655"
"31","P","Dane Cameron","59","1:17.537","1:20:37.549","Green","Track","0.590","6.657","7.225","11.150","7.689","9.932","11.218","16.411","1.606","5.059","139.831"
"70","P","Joel Miller","59","1:17.450","1:20:39.257","Green","Track","0.590","6.645","7.245","11.151","7.692","9.845","11.268","16.242","1.700","5.072","139.831"
"55","P","Jonathan Bomarito","59","1:17.542","1:20:41.242","Green","Track","0.594","6.706","7.299","10.938","7.666","9.874","11.357","16.369","1.676","5.063","138.889"
"4","GTLM","Tommy Milner","57","1:20.594","1:20:45.994","Green","Track","0.645","7.200","7.680","11.319","8.028","10.328","11.923","16.268","1.717","5.486","127.907"
"85","PC","Stephen Simpson","58","1:20.241","1:20:46.545","Green","Track","0.608","6.871","7.674","11.551","7.963","10.312","11.906","16.442","1.669","5.245","135.691"
"3","GTLM","Antonio Garcia","57","1:21.484","1:20:47.258","Green","Track","0.639","7.124","7.552","11.486","8.069","10.400","12.084","16.917","1.717","5.496","129.108"
"912","GTLM","Frederic Makowiecki","57","1:21.415","1:20:47.559","Green","Track","0.640","7.147","7.838","11.624","8.215","10.353","12.042","16.395","1.699","5.462","128.906"
"8","PC","Renger van der Zande","58","1:20.034","1:20:48.382","Green","Track","0.610","6.868","7.414","11.204","7.911","10.136","11.866","17.089","1.694","5.242","135.246"
"38","PC","Kyle Marcelli","58","1:20.383","1:20:48.970","Green","Track","0.598","6.753","7.527","11.389","8.055","10.091","11.845","17.285","1.662","5.178","137.960"
"90","P","Ryan Hunter-Reay","59","1:18.683","1:20:49.900","Green","Track","0.595","6.658","7.394","11.197","7.771","10.104","11.660","16.559","1.637","5.108","138.655"
"20","PC","Johnny Mowlem","57","1:21.041","1:20:50.750","Green","Track","0.609","6.833","7.470","11.637","8.070","10.354","11.827","17.284","1.706","5.251","135.468"
"60","P","Oswaldo Negri","58","1:18.221","1:20:51.030","Green","Track","0.596","6.712","7.091","11.013","7.759","9.956","11.579","16.830","1.623","5.062","138.423"
"911","GTLM","Nick Tandy","57","1:19.980","1:20:53.721","Green","Track","0.643","7.146","7.339","11.064","8.065","10.272","12.059","16.186","1.714","5.492","128.305"
"100","GTLM","John Edwards","56","1:20.187","1:20:54.603","Green","Track","0.642","7.106","7.337","11.190","8.086","10.316","12.044","16.231","1.724","5.511","128.505"
"62","GTLM","Toni Vilander","57","1:21.056","1:20:56.727","Green","Track","0.647","7.190","7.598","11.363","8.097","10.342","12.135","16.466","1.718","5.500","127.512"
"68","GTLM","Daniel Serra","56","1:20.645","1:20:57.077","Green","Track","0.642","7.107","7.405","11.247","8.151","10.363","12.062","16.511","1.702","5.455","128.505"
"88","PC","Ashley Freiberg","56","1:22.062","1:20:59.204","Green","Track","0.619","6.903","7.741","11.577","8.086","10.524","12.275","17.315","1.708","5.314","133.279"
"67","GTLM","Ryan Briscoe","57","1:19.922","1:21:28.602","Green","Track","0.637","7.078","7.293","11.196","8.046","10.295","11.884","16.347","1.709","5.437","129.513"
"66","GTLM","Dirk Muller","55","1:19.655","1:21:29.782","Green","Track","0.637","7.081","7.399","11.096","7.965","10.200","11.994","16.100","1.722","5.461","129.513"
"25","GTLM","Dirk Werner","57","1:22.160","1:21:51.173","Green","Track","0.641","7.157","8.331","11.620","8.205","10.396","12.222","16.376","1.719","5.493","128.705"
"10","P","Jordan Taylor","60","1:16.907","1:21:53.132","Green","Track","0.597","6.710","7.048","10.905","7.837","9.889","11.394","15.866","1.601","5.060","138.191"
"5","P","Joao Barbosa","60","1:17.296","1:21:54.472","Green","Track","0.595","6.688","7.161","10.903","7.821","9.935","11.394","16.138","1.601","5.060","138.655"
"31","P","Dane Cameron","60","1:17.327","1:21:54.876","Green","Track","0.590","6.639","7.290","11.008","7.721","9.963","11.297","16.253","1.560","5.006","139.831"
"70","P","Joel Miller","60","1:17.323","1:21:56.580","Green","Track","0.592","6.652","7.205","10.887","7.726","10.038","11.338","16.102","1.711","5.072","139.358"
"55","P","Jonathan Bomarito","60","1:16.872","1:21:58.114","Green","Track","0.593","6.696","7.157","10.831","7.678","9.754","11.272","16.142","1.669","5.080","139.123"
"4","GTLM","Tommy Milner","58","1:19.880","1:22:05.874","Green","Track","0.641","7.159","7.329","11.146","7.968","10.298","11.918","16.208","1.718","5.495","128.705"
"85","PC","Stephen Simpson","59","1:19.664","1:22:06.209","Green","Track","0.610","6.860","7.604","11.237","7.898","10.325","11.628","16.556","1.701","5.245","135.246"
"3","GTLM","Antonio Garcia","58","1:19.784","1:22:07.042","Green","Track","0.640","7.130","7.371","11.075","8.036","10.313","11.929","16.114","1.703","5.473","128.906"
"60","P","Oswaldo Negri","59","1:17.582","57:35.236","Green","Track","0.588","6.578","7.176","10.965","7.856","10.010","11.543","17.181","1.607","0.000","140.306"
"8","PC","Renger van der Zande","59","1:19.767","1:22:08.149","Green","Track","0.610","6.818","7.427","11.182","8.020","10.077","11.668","16.782","1.836","5.347","135.246"
"912","GTLM","Frederic Makowiecki","58","1:20.908","1:22:08.467","Green","Track","0.636","7.075","7.477","11.190","8.013","10.198","11.967","17.197","1.693","5.462","129.717"
"90","P","Ryan Hunter-Reay","60","1:18.822","1:22:08.722","Green","Track","0.589","6.637","7.252","11.200","7.804","10.166","11.423","17.031","1.647","5.073","140.068"
"38","PC","Kyle Marcelli","59","1:20.356","1:22:09.326","Green","Track","0.601","6.736","7.423","11.335","7.996","10.090","11.638","17.690","1.657","5.190","137.271"
"60","P","Oswaldo Negri","60","1:18.529","1:22:09.559","Green","Track","0.588","6.578","7.176","10.965","7.856","10.010","11.543","17.181","1.607","5.025","140.306"
"20","PC","Johnny Mowlem","58","1:20.385","1:22:11.135","Green","Track","0.609","6.833","7.656","11.500","8.098","10.202","11.805","16.707","1.717","5.258","135.468"
"911","GTLM","Nick Tandy","58","1:18.882","1:22:12.603","Green","Track","0.641","7.134","7.209","10.879","7.852","10.133","11.865","15.965","1.717","5.487","128.705"
"100","GTLM","John Edwards","57","1:19.531","1:22:14.134","Green","Track","0.638","7.091","7.194","11.065","8.035","10.211","11.970","16.083","1.729","5.515","129.310"
"62","GTLM","Toni Vilander","58","1:20.856","1:22:17.583","Green","Track","0.642","7.140","7.501","11.352","8.224","10.282","12.034","16.387","1.755","5.539","128.505"
"68","GTLM","Daniel Serra","57","1:20.841","1:22:17.918","Green","Track","0.635","7.053","7.579","11.392","8.121","10.385","12.035","16.504","1.696","5.441","129.921"
"88","PC","Ashley Freiberg","57","1:21.512","1:22:20.716","Green","Track","0.618","6.925","7.627","11.521","8.152","10.456","11.989","17.173","1.717","5.334","133.495"
"67","GTLM","Ryan Briscoe","58","1:19.634","1:22:48.236","Green","Track","0.633","7.081","7.411","11.040","7.967","10.259","11.846","16.268","1.700","5.429","130.332"
"66","GTLM","Dirk Muller","56","1:20.534","1:22:50.316","Green","Track","0.637","7.092","7.244","11.583","8.001","10.326","12.079","16.419","1.711","5.442","129.513"
"52","PC","Tom Kimber-Smith","57","4:36.257","1:23:02.481","Green","Track","0.000","0.000","14.872","13.170","8.479","11.191","12.251","17.738","1.685","5.266","0.000"
"10","P","Jordan Taylor","61","1:16.582","1:23:09.714","Green","Track","0.592","6.670","6.951","10.841","7.762","9.878","11.311","15.849","1.630","5.098","139.358"
"25","GTLM","Dirk Werner","58","1:20.794","1:23:11.967","Green","Track","0.636","7.105","7.316","11.146","8.286","10.913","12.099","16.079","1.721","5.493","129.717"
"5","P","Joao Barbosa","61","1:17.986","1:23:12.458","Green","Track","0.589","6.649","7.185","11.116","7.923","10.084","11.544","16.208","1.620","5.068","140.068"
"31","P","Dane Cameron","61","1:18.011","1:23:12.887","Green","Track","0.587","6.601","7.222","11.084","7.765","10.002","11.866","16.287","1.578","5.019","140.545"
"70","P","Joel Miller","61","1:17.337","1:23:13.917","Green","Track","0.589","6.643","7.108","11.040","7.850","9.882","11.342","16.134","1.692","5.057","140.068"
"55","P","Jonathan Bomarito","61","1:17.154","1:23:15.268","Green","Track","0.592","6.675","7.227","10.985","7.814","9.805","11.311","16.036","1.658","5.051","139.358"
"85","PC","Stephen Simpson","60","1:18.444","1:23:24.653","Green","Track","0.609","6.823","7.236","10.997","7.795","10.229","11.679","16.108","1.693","5.275","135.468"
"4","GTLM","Tommy Milner","59","1:20.305","1:23:26.179","Green","Track","0.642","7.182","7.506","11.280","8.025","10.216","11.962","16.258","1.739","5.495","128.505"
"3","GTLM","Antonio Garcia","59","1:19.492","1:23:26.534","Green","Track","0.641","7.127","7.265","11.073","8.007","10.184","11.869","16.147","1.711","5.468","128.705"
"90","P","Ryan Hunter-Reay","61","1:18.890","1:23:27.612","Green","Track","0.592","6.646","7.343","11.155","7.736","10.075","11.636","16.965","1.654","5.088","139.358"
"8","PC","Renger van der Zande","60","1:19.245","1:23:27.394","Green","Track","0.614","6.846","7.241","11.096","7.965","10.032","11.711","16.767","1.717","5.256","134.365"
"60","P","Oswaldo Negri","61","1:18.760","1:23:28.319","Green","Track","0.586","6.518","7.484","11.223","7.842","10.272","11.581","16.511","1.642","5.101","140.785"
"912","GTLM","Frederic Makowiecki","59","1:20.588","1:23:29.055","Green","Track","0.638","7.061","7.441","11.355","7.986","10.177","11.991","16.795","1.691","5.453","129.310"
"38","PC","Kyle Marcelli","60","1:19.829","1:23:29.155","Green","Track","0.602","6.743","7.703","11.321","7.923","10.210","11.593","16.924","1.651","5.159","137.043"
"20","PC","Johnny Mowlem","59","1:19.306","1:23:30.441","Green","Track","0.610","6.807","7.326","11.398","8.028","10.182","11.761","16.216","1.721","5.257","135.246"
"911","GTLM","Nick Tandy","59","1:18.805","1:23:31.408","Green","Track","0.641","7.117","6.987","10.969","7.951","10.064","11.911","15.959","1.714","5.492","128.705"
"100","GTLM","John Edwards","58","1:19.160","1:23:33.294","Green","Track","0.640","7.088","7.277","10.998","8.034","10.092","11.983","15.832","1.711","5.505","128.906"
"62","GTLM","Toni Vilander","59","1:20.520","1:23:38.103","Green","Track","0.647","7.170","7.537","11.223","8.100","10.282","12.098","16.203","1.728","5.532","127.512"
"68","GTLM","Daniel Serra","58","1:20.579","1:23:38.497","Green","Track","0.637","7.063","7.615","11.329","8.065","10.288","12.028","16.350","1.730","5.474","129.513"
"88","PC","Ashley Freiberg","58","1:21.409","1:23:42.125","Green","Track","0.620","6.948","7.581","11.731","8.203","10.404","12.029","16.894","1.694","5.305","133.065"
"67","GTLM","Ryan Briscoe","59","1:19.698","1:24:07.934","Green","Track","0.634","7.073","7.414","11.122","7.991","10.289","11.853","16.181","1.708","5.433","130.126"
"66","GTLM","Dirk Muller","57","1:19.891","1:24:10.207","Green","Track","0.636","7.086","7.390","11.270","8.078","10.246","11.953","16.079","1.712","5.441","129.717"
"52","PC","Tom Kimber-Smith","58","1:19.702","1:24:22.183","Green","Track","0.616","6.895","7.466","11.434","8.038","10.254","11.666","16.395","1.679","5.259","133.929"
"10","P","Jordan Taylor","62","1:16.257","1:24:25.971","Green","Track","0.597","6.716","6.920","10.756","7.678","9.811","11.237","15.811","1.628","5.103","138.191"
"5","P","Joao Barbosa","62","1:16.647","1:24:29.105","Green","Track","0.593","6.649","7.114","10.908","7.710","9.870","11.236","15.836","1.637","5.094","139.123"
"31","P","Dane Cameron","62","1:16.595","1:24:29.482","Green","Track","0.589","6.595","7.077","11.000","7.684","9.926","11.219","15.908","1.573","5.024","140.068"
"70","P","Joel Miller","62","1:16.939","1:24:30.856","Green","Track","0.589","6.620","7.356","10.998","7.751","9.870","11.173","15.849","1.676","5.057","140.068"
"55","P","Jonathan Bomarito","62","1:16.675","1:24:31.943","Green","Track","0.591","6.650","7.322","11.076","7.629","9.783","11.192","15.719","1.653","5.060","139.594"
"25","GTLM","Dirk Werner","59","1:24.145","1:24:36.112","Green","Track","0.637","7.262","9.476","12.769","8.157","10.401","12.057","16.148","1.730","5.508","129.513"
"85","PC","Stephen Simpson","61","1:17.901","1:24:42.554","Green","Track","0.617","6.901","7.252","10.949","7.774","10.130","11.483","15.887","1.667","5.241","133.712"
"4","GTLM","Tommy Milner","60","1:19.092","1:24:45.271","Green","Track","0.643","7.137","7.212","11.050","7.941","10.147","11.855","15.872","1.717","5.518","128.305"
"90","P","Ryan Hunter-Reay","62","1:18.847","1:24:46.459","Green","Track","0.592","6.578","7.306","11.039","7.744","10.777","11.475","16.507","1.698","5.131","139.358"
"60","P","Oswaldo Negri","62","1:19.033","1:24:47.352","Green","Track","0.594","6.621","7.391","11.174","7.836","10.195","11.746","16.743","1.628","5.105","138.889"
"3","GTLM","Antonio Garcia","60","1:21.593","1:24:48.127","Green","Track","0.640","7.084","7.334","11.120","7.970","10.464","11.877","16.810","1.970","6.324","128.906"
"8","PC","Renger van der Zande","61","1:20.734","1:24:48.128","Green","Track","0.611","6.866","7.631","11.195","7.831","10.369","11.870","17.460","1.694","5.207","135.025"
"38","PC","Kyle Marcelli","61","1:19.188","1:24:48.343","Green","Track","0.598","6.787","7.199","11.017","7.835","10.018","11.683","17.231","1.651","5.169","137.960"
"912","GTLM","Frederic Makowiecki","60","1:20.038","1:24:49.093","Green","Track","0.637","7.090","7.274","11.103","7.966","10.120","11.909","16.817","1.686","5.436","129.513"
"20","PC","Johnny Mowlem","60","1:19.562","1:24:50.003","Green","Track","0.609","6.805","7.429","11.201","7.985","10.175","11.772","16.548","1.766","5.272","135.468"
"911","GTLM","Nick Tandy","60","1:18.952","1:24:50.360","Green","Track","0.641","7.100","6.954","10.857","7.944","10.171","11.956","16.162","1.688","5.479","128.705"
"100","GTLM","John Edwards","59","1:18.871","1:24:52.165","Green","Track","0.640","7.090","7.144","11.082","7.937","10.052","11.924","15.825","1.706","5.471","128.906"
"68","GTLM","Daniel Serra","59","1:20.244","1:24:58.741","Green","Track","0.636","7.077","7.378","11.290","8.146","10.284","11.918","16.359","1.689","5.467","129.717"
"62","GTLM","Toni Vilander","60","1:20.688","1:24:58.791","Green","Track","0.645","7.177","7.411","11.213","8.052","10.173","11.996","16.537","1.845","5.639","127.907"
"88","PC","Ashley Freiberg","59","1:20.864","1:25:02.989","Green","Track","0.619","6.945","7.444","11.429","8.110","10.411","11.978","16.965","1.684","5.279","133.279"
"67","GTLM","Ryan Briscoe","60","1:19.036","1:25:26.970","Green","Track","0.633","7.057","7.175","11.085","7.938","10.163","11.824","16.041","1.704","5.416","130.332"
"66","GTLM","Dirk Muller","58","1:19.253","1:25:29.460","Green","Track","0.636","7.095","7.302","11.030","7.996","10.098","11.934","15.963","1.746","5.453","129.717"
"52","PC","Tom Kimber-Smith","59","1:18.147","1:25:40.330","Green","Track","0.615","6.892","7.109","10.946","7.958","10.011","11.616","16.094","1.666","5.240","134.146"
"10","P","Jordan Taylor","63","1:16.144","1:25:42.115","Green","Track","0.598","6.700","6.847","10.813","7.696","9.781","11.331","15.719","1.597","5.062","137.960"
"5","P","Joao Barbosa","63","1:16.323","1:25:45.428","Green","Track","0.594","6.684","7.017","10.829","7.673","9.876","11.238","15.711","1.626","5.075","138.889"
"31","P","Dane Cameron","63","1:16.422","1:25:45.904","Green","Track","0.590","6.631","7.111","10.934","7.660","9.886","11.192","15.803","1.586","5.029","139.831"
"70","P","Joel Miller","63","1:16.460","1:25:47.316","Green","Track","0.591","6.651","7.060","11.013","7.640","9.801","11.238","15.794","1.655","5.017","139.594"
"55","P","Jonathan Bomarito","63","1:16.315","1:25:48.258","Green","Track","0.592","6.673","7.089","10.910","7.633","9.619","11.139","15.968","1.653","5.039","139.358"
"25","GTLM","Dirk Werner","60","1:20.612","1:25:56.724","Green","Track","0.641","7.100","7.402","11.381","8.231","10.319","12.016","16.296","1.735","5.491","128.705"
"85","PC","Stephen Simpson","62","1:17.964","1:26:00.518","Green","Track","0.613","6.882","7.192","10.983","7.759","10.105","11.616","15.961","1.650","5.203","134.584"
"90","P","Ryan Hunter-Reay","63","1:17.483","1:26:03.942","Green","Track","0.600","6.650","7.099","10.976","7.690","10.080","11.379","16.194","1.685","5.130","137.500"
"4","GTLM","Tommy Milner","61","1:19.316","1:26:04.587","Green","Track","0.643","7.150","7.123","10.959","8.001","10.071","11.840","16.348","1.708","5.473","128.305"
"60","P","Oswaldo Negri","63","1:17.436","1:26:04.788","Green","Track","0.598","6.682","7.036","10.737","7.770","9.939","11.422","16.585","1.610","5.057","137.960"
"8","PC","Renger van der Zande","62","1:18.324","1:26:06.452","Green","Track","0.608","6.826","7.233","11.022","7.742","10.076","11.602","16.359","1.668","5.188","135.691"
"38","PC","Kyle Marcelli","62","1:18.308","1:26:06.651","Green","Track","0.597","6.684","7.411","11.123","7.829","9.986","11.536","16.399","1.629","5.114","138.191"
"3","GTLM","Antonio Garcia","61","1:19.762","1:26:07.889","Green","Track","0.673","7.340","7.246","11.246","8.045","10.159","11.805","16.005","1.741","5.502","122.585"
"912","GTLM","Frederic Makowiecki","61","1:19.136","1:26:08.229","Green","Track","0.636","7.048","7.180","11.050","7.941","10.221","11.862","16.052","1.694","5.452","129.717"
"20","PC","Johnny Mowlem","61","1:19.014","1:26:09.017","Green","Track","0.612","6.773","7.243","11.135","8.009","10.269","11.689","16.342","1.704","5.238","134.804"
"911","GTLM","Nick Tandy","61","1:19.132","1:26:09.492","Green","Track","0.641","7.084","6.918","11.139","7.994","10.206","12.028","15.966","1.706","5.450","128.705"
"100","GTLM","John Edwards","60","1:18.837","1:26:11.002","Green","Track","0.636","7.065","7.196","11.016","7.941","10.154","11.841","15.788","1.708","5.492","129.717"
"68","GTLM","Daniel Serra","60","1:19.201","1:26:17.942","Green","Track","0.640","7.130","7.221","10.981","7.907","10.156","11.924","16.051","1.718","5.473","128.906"
"62","GTLM","Toni Vilander","61","1:20.888","1:26:19.679","Green","Track","0.651","7.239","7.668","11.275","8.093","10.236","12.104","16.374","1.727","5.521","126.728"
"88","PC","Ashley Freiberg","60","1:20.921","1:26:23.910","Green","Track","0.614","6.927","7.578","11.505","8.046","10.500","11.975","16.830","1.671","5.275","134.365"
"67","GTLM","Ryan Briscoe","61","1:18.835","1:26:45.805","Green","Track","0.631","7.061","7.261","11.103","7.926","10.030","11.726","15.986","1.690","5.421","130.745"
"66","GTLM","Dirk Muller","59","1:18.725","1:26:48.185","Green","Track","0.637","7.076","7.205","10.938","7.866","10.021","11.823","16.022","1.704","5.433","129.513"
"52","PC","Tom Kimber-Smith","60","1:17.682","1:26:58.012","Green","Track","0.614","6.887","7.177","10.898","7.813","9.846","11.517","15.986","1.679","5.265","134.365"
"10","P","Jordan Taylor","64","1:16.397","1:26:58.512","Green","Track","0.594","6.683","6.909","10.827","7.723","9.786","11.344","15.871","1.599","5.061","138.889"
"5","P","Joao Barbosa","64","1:16.047","1:27:01.475","Green","Track","0.594","6.670","7.092","10.777","7.626","9.737","11.218","15.630","1.620","5.083","138.889"
"31","P","Dane Cameron","64","1:16.099","1:27:02.003","Green","Track","0.589","6.634","7.025","10.964","7.582","9.845","11.121","15.695","1.590","5.054","140.068"
"70","P","Joel Miller","64","1:16.736","1:27:04.052","Green","Track","0.587","6.639","7.165","10.736","7.661","9.985","11.374","15.901","1.652","5.036","140.545"
"55","P","Jonathan Bomarito","64","1:16.451","1:27:04.709","Green","Track","0.589","6.661","7.086","10.755","7.641","9.797","11.116","16.131","1.645","5.030","140.068"
"25","GTLM","Dirk Werner","61","1:19.762","1:27:16.486","Green","Track","0.638","7.086","7.185","11.143","8.026","10.337","11.883","16.262","1.719","5.483","129.310"
"85","PC","Stephen Simpson","63","1:18.085","1:27:18.603","Green","Track","0.609","6.840","7.227","10.951","7.774","10.185","11.629","15.987","1.657","5.226","135.468"
"90","P","Ryan Hunter-Reay","64","1:16.631","1:27:20.573","Green","Track","0.593","6.681","6.822","10.998","7.706","9.816","11.258","15.973","1.665","5.119","139.123"
"60","P","Oswaldo Negri","64","1:17.332","1:27:22.120","Green","Track","0.587","6.691","7.042","10.742","7.735","9.836","11.838","16.126","1.629","5.106","140.545"
"4","GTLM","Tommy Milner","62","1:19.455","1:27:24.042","Green","Track","0.639","7.130","7.326","11.091","7.957","10.151","11.852","16.077","1.734","5.498","129.108"
"8","PC","Renger van der Zande","63","1:18.112","1:27:24.564","Green","Track","0.604","6.798","7.236","11.020","7.796","9.975","11.482","16.305","1.696","5.200","136.589"
"38","PC","Kyle Marcelli","63","1:18.018","1:27:24.669","Green","Track","0.593","6.696","7.355","11.126","7.829","9.990","11.577","16.122","1.621","5.109","139.123"
"3","GTLM","Antonio Garcia","62","1:19.257","1:27:27.146","Green","Track","0.641","7.128","7.053","11.004","7.988","10.203","11.966","16.006","1.761","5.507","128.705"
"912","GTLM","Frederic Makowiecki","62","1:19.201","1:27:27.430","Green","Track","0.635","7.064","7.194","11.049","7.895","10.042","11.938","16.146","1.737","5.501","129.921"
