"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"66","GTLM","Dirk Mueller","4","1:43.782","9:59.959","Green","Track","3.258","8.696","12.214","3.807","0.491","13.924","21.068","31.353","5.635","3.336","167.330"
"0","P","Sean Rayhall","4","1:41.015","10:03.792","Green","Track","3.040","8.458","11.465","3.583","0.460","13.760","20.542","30.499","6.000","3.208","178.607"
"23","GTD","Ian James","5","1:47.908","10:04.004","Green","Track","3.315","9.005","12.555","3.875","0.498","14.486","22.128","32.454","6.117","3.475","164.978"
"38","PC","Kenton Koch","5","1:41.248","10:04.412","Green","Track","3.130","8.443","11.677","3.688","0.478","14.221","20.779","30.209","5.419","3.204","171.881"
"31","P","Dane Cameron","6","1:37.056","10:05.389","Green","Track","3.015","8.187","11.333","3.553","0.457","12.585","20.095","29.437","5.275","3.119","179.779"
"9","GTD","Lawson Aschenbach","5","1:48.243","10:09.402","Green","Track","3.270","8.659","12.343","3.829","0.517","15.132","22.491","32.734","5.841","3.427","158.915"
"5","P","Joao Barbosa","6","1:37.418","10:10.241","Green","Track","3.015","8.213","11.322","3.554","0.459","12.600","20.079","29.713","5.331","3.132","178.996"
"911","GTLM","Nick Tandy","5","1:46.004","10:13.657","Green","Track","3.250","8.647","12.178","3.802","0.492","13.822","21.148","33.433","5.850","3.382","166.990"
"73","GTD","Patrick Lindsey","4","1:46.702","10:24.928","Green","Track","3.298","8.848","12.340","3.849","0.496","14.075","21.889","32.555","5.916","3.436","165.643"
"90","P","Ryan Dalziel","5","1:39.315","10:27.790","Green","Track","3.068","8.192","11.453","3.591","0.465","13.034","20.698","30.303","5.369","3.142","176.686"
"62","GTLM","Toni Vilander","5","1:43.983","10:29.370","Green","Track","3.253","8.570","12.232","3.833","0.495","13.720","21.276","31.586","5.647","3.371","165.978"
"55","P","Spencer Pigot","6","1:37.853","10:32.898","Green","Track","3.067","7.939","11.516","3.622","0.468","12.930","20.102","29.697","5.382","3.130","175.554"
"67","GTLM","Richard Westbrook","5","1:42.873","10:32.957","Green","Track","3.219","8.479","12.005","3.764","0.485","13.801","21.102","31.110","5.571","3.337","169.400"
"48","GTD","Bryan Sellers","4","3:55.445","10:36.500","Green","Pit","3.324","9.105","12.306","3.773","0.488","14.763","24.030","33.778","7.389","126.489","168.359"
"540","GTD","Andy Pilgrim","5","1:49.454","10:36.764","Green","Track","3.335","9.004","13.106","3.948","0.507","14.449","22.805","32.803","6.033","3.464","162.049"
"10","P","Ricky Taylor","6","1:37.065","10:36.665","Green","Track","3.048","8.065","11.370","3.577","0.462","12.641","20.078","29.378","5.296","3.150","177.834"
"2","P","Johannes van Overbeek","6","1:37.455","10:39.978","Green","Track","3.023","7.888","11.316","3.587","0.461","13.245","20.073","29.465","5.252","3.145","178.219"
"22","GTD","Leh Keen","5","1:47.280","10:40.332","Green","Track","3.327","8.832","12.400","3.877","0.498","14.367","22.149","32.401","5.961","3.468","164.978"
"70","P","Tom Long","5","1:39.951","10:54.287","Green","Track","3.054","8.140","11.246","3.590","0.465","13.280","20.550","30.359","6.052","3.215","176.686"
"100","GTLM","Lucas Luhr","5","1:43.972","10:55.094","Green","Track","3.358","8.441","12.061","3.783","0.489","13.613","21.115","31.738","5.970","3.404","168.015"
"60","P","John Pew","5","1:42.960","11:04.055","Green","Track","3.109","8.356","11.459","3.626","0.468","14.018","21.918","31.395","5.434","3.177","175.554"
"33","GTD","Jeroen Bleekemolen","5","1:53.110","11:09.895","Green","Track","3.254","8.845","12.266","3.797","0.486","19.727","22.963","32.434","5.926","3.412","169.052"
"54","PC","Jonathan Bennett","5","1:40.273","11:11.335","Green","Track","3.164","8.273","11.765","3.730","0.481","13.433","20.534","30.351","5.348","3.194","170.809"
"50","P","Byron DeFoor","5","2:15.781","11:11.764","Green","Pit","3.698","9.574","12.549","3.912","0.560","15.969","25.004","36.948","10.412","17.155","146.713"
"52","PC","Tom Kimber-Smith","6","1:43.993","11:15.642","Green","Track","3.145","8.232","11.723","3.708","0.478","13.393","20.507","34.254","5.337","3.216","171.881"
"8","PC","Renger Van Der Zande","6","1:38.472","11:17.569","Green","Track","3.124","8.158","11.652","3.701","0.476","12.741","20.288","29.790","5.335","3.207","172.603"
"4","GTLM","Tommy Milner","6","1:45.300","11:30.199","Green","Track","3.266","8.611","12.227","3.845","0.494","14.816","21.561","31.454","5.643","3.383","166.314"
"85","PC","Chris Miller","6","1:40.491","11:30.653","Green","Track","3.186","8.438","11.816","3.748","0.483","13.012","20.739","30.386","5.459","3.224","170.102"
"3","GTLM","Jan Magnussen","6","1:46.094","11:38.847","Green","Track","3.246","8.707","12.227","3.809","0.494","14.330","22.208","31.807","5.845","3.421","166.314"
"97","GTD","Michael Marsal","6","1:49.138","11:40.498","Green","Track","3.290","8.830","12.345","3.849","0.494","14.911","23.298","32.514","6.156","3.451","166.314"
"44","GTD","Andy Lally","6","2:04.964","11:46.487","Green","Pit","3.989","9.341","12.445","3.875","0.498","17.059","22.457","32.888","6.763","15.649","164.978"
"96","GTD","Jens Klingmann","5","2:01.636","11:47.154","Green","Track","4.011","10.059","15.360","5.084","0.847","16.772","24.100","35.360","6.216","3.827","97.000"
"38","PC","Kenton Koch","6","1:43.321","11:47.733","Green","Track","3.285","8.837","11.865","3.727","0.481","13.286","21.373","31.496","5.702","3.269","170.809"
"31","P","Dane Cameron","7","1:42.433","11:47.822","Green","Track","3.044","8.411","13.262","3.733","0.479","13.024","20.464","31.306","5.570","3.140","171.522"
"66","GTLM","Dirk Mueller","5","1:50.845","11:50.804","Green","Track","3.327","8.877","12.215","3.784","0.506","15.977","21.735","35.286","5.775","3.363","162.370"
"5","P","Joao Barbosa","7","1:40.652","11:50.893","Green","Track","3.053","8.288","12.108","3.599","0.465","13.476","21.217","29.982","5.355","3.109","176.686"
"68","GTLM","Alessandro Pier Guidi","6","2:02.388","11:51.130","Green","Pit","3.264","8.470","13.101","3.939","0.505","14.347","21.249","33.930","7.966","15.617","162.691"
"9","GTD","Lawson Aschenbach","6","1:46.098","11:55.500","Green","Track","3.283","8.756","12.366","3.840","0.494","14.199","21.677","32.263","5.809","3.411","166.314"
"23","GTD","Ian James","6","1:52.500","11:56.504","Green","Track","3.386","9.296","13.643","4.028","0.555","15.512","22.960","33.574","6.085","3.461","148.034"
"911","GTLM","Nick Tandy","6","1:43.412","11:57.069","Green","Track","3.251","8.523","12.148","3.815","0.492","13.852","20.953","31.329","5.682","3.367","166.990"
"16","GTD","Spencer Pumpelly","5","2:07.038","12:06.649","Green","Pit","3.315","8.857","12.432","3.842","0.525","15.504","23.172","35.274","7.881","16.236","156.494"
"90","P","Ryan Dalziel","6","1:41.158","12:08.948","Green","Track","3.042","8.180","11.410","3.591","0.465","15.114","20.606","30.277","5.342","3.131","176.686"
"55","P","Spencer Pigot","7","1:39.184","12:12.082","Green","Track","3.044","7.838","11.225","3.592","0.506","13.525","21.750","29.569","5.062","3.073","162.370"
"62","GTLM","Toni Vilander","6","1:45.672","12:15.042","Green","Track","3.252","8.515","12.216","3.830","0.494","13.712","22.481","32.116","5.697","3.359","166.314"
"88","PC","Remo Ruscitti","6","2:34.844","12:16.530","Green","Track","3.746","8.517","11.719","3.705","0.478","60.993","25.196","31.606","5.654","3.230","171.881"
"67","GTLM","Richard Westbrook","6","1:49.239","12:22.196","Green","Track","3.228","8.576","12.075","3.773","0.487","13.624","21.538","36.431","6.123","3.384","168.704"
"540","GTD","Andy Pilgrim","6","1:49.297","12:26.061","Green","Track","3.322","8.983","12.450","3.882","0.501","14.773","22.958","32.935","6.031","3.462","163.990"
"22","GTD","Leh Keen","6","1:47.724","12:28.056","Green","Track","3.313","8.944","12.448","3.874","0.498","14.187","22.792","32.319","5.906","3.443","164.978"
"10","P","Ricky Taylor","7","1:54.570","12:31.235","Green","Pit","3.037","7.986","11.398","3.593","0.464","12.656","22.489","30.677","9.908","12.362","177.067"
"70","P","Tom Long","6","1:42.300","12:36.587","Green","Track","3.084","8.206","11.338","3.610","0.467","14.114","22.534","30.277","5.511","3.159","175.930"
"100","GTLM","Lucas Luhr","6","1:43.075","12:38.169","Green","Track","3.245","8.581","12.041","3.791","0.489","13.466","21.500","31.024","5.608","3.330","168.015"
"48","GTD","Bryce Miller","5","2:05.481","12:41.981","Green","Track","14.410","10.316","13.425","3.921","0.510","15.780","24.407","33.200","6.058","3.454","161.096"
"73","GTD","Patrick Lindsey","5","2:18.721","12:43.649","Green","Track","3.306","8.807","12.340","3.847","0.496","15.711","51.269","33.590","5.931","3.424","165.643"
"60","P","John Pew","6","1:41.165","12:45.220","Green","Track","3.088","8.259","11.458","3.619","0.467","13.202","21.372","30.804","5.690","3.206","175.930"
"54","PC","Jonathan Bennett","6","1:39.658","12:50.993","Green","Track","3.145","8.261","11.757","3.684","0.476","13.395","20.506","29.928","5.297","3.209","172.603"
"52","PC","Tom Kimber-Smith","7","1:38.584","12:54.226","Green","Track","3.149","8.244","11.755","3.723","0.480","12.894","20.048","29.892","5.215","3.184","171.165"
"33","GTD","Jeroen Bleekemolen","6","1:47.285","12:57.180","Green","Track","3.264","8.870","12.307","3.794","0.487","14.645","22.147","32.391","5.970","3.410","168.704"
"8","PC","Renger Van Der Zande","7","1:55.493","13:13.062","Green","Pit","3.120","8.124","11.677","3.684","0.475","12.821","20.142","30.679","8.255","16.516","172.967"
"85","PC","Chris Miller","7","1:42.802","13:13.455","Green","Track","3.163","8.503","11.942","3.752","0.485","14.908","20.955","30.362","5.490","3.242","169.400"
"4","GTLM","Tommy Milner","7","1:45.571","13:15.770","Green","Track","3.272","8.537","12.185","3.839","0.495","15.096","21.648","31.525","5.612","3.362","165.978"
"50","P","Byron DeFoor","6","2:09.186","13:20.950","Green","Track","15.109","11.221","13.891","4.297","0.645","16.444","24.048","33.775","6.422","3.334","127.378"
"63","GTD","Alessandro Balzan","5","4:54.243","13:21.613","Green","Track","187.656","9.558","12.987","3.950","0.506","14.562","21.951","32.866","6.664","3.543","162.370"
"3","GTLM","Jan Magnussen","7","1:44.362","13:23.209","Green","Track","3.276","8.630","12.254","3.831","0.494","13.757","21.248","31.763","5.734","3.375","166.314"
"31","P","Dane Cameron","8","1:36.902","13:24.724","Green","Track","3.058","8.331","11.348","3.540","0.457","12.503","19.925","29.381","5.248","3.111","179.779"
"38","PC","Kenton Koch","7","1:40.374","13:28.107","Green","Track","3.276","8.598","11.745","3.705","0.480","13.080","20.261","30.223","5.738","3.268","171.165"
"5","P","Joao Barbosa","8","1:37.998","13:28.891","Green","Track","3.027","8.368","11.798","3.586","0.463","12.822","20.025","29.440","5.357","3.112","177.449"
"97","GTD","Michael Marsal","7","1:48.583","13:29.081","Green","Track","3.303","8.910","12.315","3.822","0.492","14.708","22.385","32.712","6.482","3.454","166.990"
"20","PC","Matthew McMurry","6","3:57.888","13:32.001","Green","Pit","19.473","10.101","12.364","3.830","0.533","14.819","21.486","31.248","12.070","111.964","154.145"
"66","GTLM","Dirk Mueller","6","1:44.000","13:34.804","Green","Track","3.262","8.948","12.274","3.791","0.489","13.932","21.104","31.238","5.619","3.343","168.015"
"911","GTLM","Nick Tandy","7","1:44.489","13:41.558","Green","Track","3.240","8.624","12.647","3.841","0.493","14.062","21.078","31.439","5.696","3.369","166.651"
"90","P","Ryan Dalziel","7","1:37.193","13:46.141","Green","Track","3.046","8.062","11.424","3.586","0.466","12.549","19.896","29.815","5.236","3.113","176.307"
"55","P","Spencer Pigot","8","1:36.374","13:48.456","Green","Track","3.008","7.741","11.233","3.575","0.466","12.831","19.658","29.441","5.323","3.098","176.307"
"96","GTD","Jens Klingmann","6","2:01.756","13:48.910","Green","Track","4.051","10.145","14.501","4.618","0.600","15.552","25.744","36.830","6.045","3.670","136.932"
"88","PC","Remo Ruscitti","7","1:40.713","13:57.243","Green","Track","3.128","8.367","11.709","3.684","0.476","13.452","20.974","30.256","5.468","3.199","172.603"
"62","GTLM","Toni Vilander","7","1:44.317","13:59.359","Green","Track","3.245","8.547","12.316","3.839","0.496","13.623","21.758","31.466","5.663","3.364","165.643"
"23","GTD","Ian James","7","2:05.463","14:01.967","Green","Pit","3.321","8.938","12.670","3.874","0.501","15.150","22.750","34.216","7.495","16.548","163.990"
"67","GTLM","Richard Westbrook","7","1:42.934","14:05.130","Green","Track","3.254","8.523","12.074","3.768","0.486","13.570","21.262","31.107","5.560","3.330","169.052"
"16","GTD","Spencer Pumpelly","6","2:00.431","14:07.080","Green","Track","14.969","9.137","13.090","3.898","0.498","14.310","23.060","32.153","5.881","3.435","164.978"
"70","P","Tom Long","7","1:39.394","14:15.981","Green","Track","3.059","8.189","11.381","3.618","0.470","13.327","20.412","30.227","5.569","3.142","174.807"
"68","GTLM","Alessandro Pier Guidi","7","2:28.332","14:19.462","Green","Track","36.878","11.187","15.292","4.105","0.549","15.046","22.408","33.770","5.726","3.371","149.652"
"100","GTLM","Lucas Luhr","7","1:42.780","14:20.949","Green","Track","3.213","8.537","12.083","3.795","0.491","13.534","20.947","31.252","5.608","3.320","167.330"
"60","P","John Pew","7","1:43.829","14:29.049","Green","Track","3.114","8.392","11.999","3.654","0.473","14.393","22.141","31.013","5.487","3.163","173.698"
"54","PC","Jonathan Bennett","7","1:40.358","14:31.351","Green","Track","3.127","8.122","11.784","3.747","0.484","13.053","20.359","30.573","5.804","3.305","169.750"
"73","GTD","Patrick Lindsey","6","1:47.741","14:31.390","Green","Track","3.294","9.014","12.415","3.836","0.493","14.300","22.189","32.889","5.884","3.427","166.651"
"22","GTD","Leh Keen","7","2:03.256","14:31.312","Green","Pit","3.312","8.885","12.443","3.861","0.497","14.406","22.341","33.608","7.912","15.991","165.310"
"52","PC","Tom Kimber-Smith","8","1:38.960","14:33.186","Green","Track","3.123","8.116","11.764","3.741","0.484","12.928","20.015","29.979","5.568","3.242","169.750"
"2","P","Johannes van Overbeek","7","3:54.515","14:34.493","Green","Pit","3.050","8.014","11.343","3.589","0.462","13.660","21.454","30.062","6.992","135.889","177.834"
"48","GTD","Bryce Miller","6","1:52.653","14:34.634","Green","Track","3.343","9.196","12.675","3.857","0.493","14.869","22.134","35.651","6.893","3.542","166.651"
"33","GTD","Jeroen Bleekemolen","7","1:46.491","14:43.671","Green","Track","3.259","8.831","12.320","3.805","0.488","14.004","22.168","32.266","5.925","3.425","168.359"
"85","PC","Chris Miller","8","1:41.271","14:54.726","Green","Track","3.168","8.242","11.844","3.763","0.486","12.991","20.327","30.187","6.442","3.821","169.052"
"4","GTLM","Tommy Milner","8","1:43.358","14:59.128","Green","Track","3.261","8.548","12.255","3.848","0.498","13.552","21.284","31.147","5.601","3.364","164.978"
"6","GTD","Robin Liddell","6","5:29.262","15:01.937","Green","Pit","3.310","8.840","12.344","3.818","0.490","15.295","22.156","33.580","7.056","222.373","167.672"
"38","PC","Kenton Koch","8","1:41.980","15:10.087","Green","Track","3.177","8.257","11.768","3.755","0.486","13.326","21.486","31.030","5.462","3.233","169.052"
"63","GTD","Alessandro Balzan","6","1:49.844","15:11.457","Green","Track","3.432","9.297","12.525","3.896","0.557","15.659","22.440","32.631","5.961","3.446","147.503"
"50","P","Byron DeFoor","7","1:52.408","15:13.358","Green","Track","3.552","9.350","12.335","3.853","0.595","16.076","23.520","33.792","6.039","3.296","138.083"
"97","GTD","Michael Marsal","8","1:47.930","15:17.011","Green","Track","3.296","8.937","12.351","3.825","0.492","14.506","22.386","32.530","6.162","3.445","166.990"
"66","GTLM","Dirk Mueller","7","1:43.031","15:17.835","Green","Track","3.232","8.469","12.182","3.803","0.491","13.685","20.930","31.242","5.651","3.346","167.330"
"31","P","Dane Cameron","9","1:53.608","15:18.332","Green","Pit","3.007","8.100","11.371","3.546","0.503","14.996","20.046","29.598","6.714","15.727","163.338"
"5","P","Joao Barbosa","9","1:52.738","15:21.629","Green","Pit","3.028","8.049","11.328","3.557","0.458","12.663","21.500","29.770","6.616","15.769","179.387"
"25","GTLM","Bill Auberlen","5","6:17.394","15:22.136","Green","Pit","3.215","8.445","11.947","3.782","0.490","13.359","21.327","33.580","10.887","270.362","167.672"
"90","P","Ryan Dalziel","8","1:36.669","15:22.810","Green","Track","3.041","8.071","11.411","3.591","0.466","12.694","19.814","29.270","5.198","3.113","176.307"
"55","P","Spencer Pigot","9","1:36.598","15:25.054","Green","Track","3.033","7.899","11.251","3.588","0.466","12.898","19.853","29.406","5.134","3.070","176.307"
"3","GTLM","Jan Magnussen","8","2:04.571","15:27.780","Green","Pit","3.248","8.648","12.246","3.822","0.540","15.846","23.623","33.401","7.333","15.864","152.146"
"540","GTD","Andy Pilgrim","7","3:03.756","15:29.817","Green","Pit","3.339","9.054","12.536","3.894","0.502","14.574","22.343","32.787","7.641","77.086","163.664"
"88","PC","Remo Ruscitti","8","1:40.375","15:37.618","Green","Track","3.129","8.291","11.757","3.739","0.485","13.020","20.496","30.524","5.697","3.237","169.400"
"20","PC","Don Yount","7","2:06.205","15:38.206","Green","Track","15.987","11.813","14.923","4.018","0.561","15.118","22.336","32.169","5.984","3.296","146.451"
"911","GTLM","Nick Tandy","8","1:58.446","15:40.004","Green","Pit","3.250","8.526","12.182","3.820","0.494","13.756","21.040","33.309","6.306","15.763","166.314"
"62","GTLM","Toni Vilander","8","1:43.411","15:42.770","Green","Track","3.249","8.474","12.239","3.835","0.495","13.520","21.213","31.377","5.660","3.349","165.978"
"96","GTD","Jens Klingmann","7","1:53.935","15:42.845","Green","Track","3.612","9.478","13.843","4.527","0.595","15.175","23.389","33.861","5.862","3.593","138.083"
"9","GTD","Lawson Aschenbach","7","3:47.673","15:43.173","Green","Pit","3.269","8.700","12.362","3.819","0.491","14.297","21.794","33.124","6.870","122.947","167.330"
"67","GTLM","Richard Westbrook","8","1:43.724","15:48.854","Green","Track","3.218","8.411","12.058","3.776","0.486","13.869","21.719","31.293","5.572","3.322","169.052"
"16","GTD","Spencer Pumpelly","7","1:45.830","15:52.910","Green","Track","3.273","8.776","12.419","3.834","0.491","13.897","21.811","32.101","5.815","3.413","167.330"
"70","P","Tom Long","8","1:38.215","15:54.196","Green","Track","3.056","8.061","11.320","3.614","0.471","13.188","20.142","29.906","5.354","3.103","174.435"
"68","GTLM","Alessandro Pier Guidi","8","1:42.541","16:02.003","Green","Track","3.270","8.483","12.226","3.841","0.497","13.272","20.983","31.007","5.594","3.368","165.310"
"60","P","John Pew","8","1:40.467","16:09.516","Green","Track","3.077","8.095","11.922","3.775","0.482","13.302","20.876","30.332","5.445","3.161","170.455"
"52","PC","Tom Kimber-Smith","9","1:43.598","16:16.784","Green","Track","3.136","8.800","12.006","3.744","0.485","13.610","20.809","32.511","5.307","3.190","169.400"
"73","GTD","Patrick Lindsey","7","1:47.189","16:18.579","Green","Track","3.317","8.864","12.342","3.828","0.494","14.552","22.155","32.332","5.887","3.418","166.314"
"48","GTD","Bryce Miller","7","1:49.428","16:24.062","Green","Track","3.351","8.994","12.430","3.814","0.490","14.686","23.402","32.841","5.986","3.434","167.672"
"54","PC","Jonathan Bennett","8","1:56.429","16:27.780","Green","Pit","3.194","8.252","11.764","3.718","0.494","14.747","20.812","30.806","6.763","15.879","166.314"
"2","P","Scott Sharp","8","1:55.200","16:29.693","Green","Track","14.635","9.798","11.939","3.652","0.472","13.760","20.737","31.327","5.684","3.196","174.066"
"44","GTD","John Potter","7","4:43.184","16:29.671","Green","Track","157.272","12.202","16.196","4.540","0.753","19.414","26.548","36.045","6.570","3.644","109.109"
"33","GTD","Jeroen Bleekemolen","8","1:46.177","16:29.848","Green","Track","3.267","8.803","12.273","3.788","0.488","13.937","22.104","32.230","5.892","3.395","168.359"
"38","PC","Kenton Koch","9","1:39.307","16:49.394","Green","Track","3.162","8.219","11.732","3.731","0.482","13.073","20.346","30.053","5.311","3.198","170.455"
"85","PC","Chris Miller","9","2:00.788","16:55.514","Green","Pit","3.481","8.795","12.229","3.771","0.486","13.813","21.749","32.593","7.868","16.003","169.052"
"4","GTLM","Tommy Milner","9","1:57.680","16:56.808","Green","Pit","3.258","8.575","12.257","3.844","0.497","13.546","21.330","31.456","7.245","15.672","165.310"
"63","GTD","Alessandro Balzan","7","1:46.943","16:58.400","Green","Track","3.306","8.711","12.459","3.896","0.502","14.161","21.772","32.731","5.966","3.439","163.664"
"50","P","Byron DeFoor","8","1:51.360","17:04.718","Green","Track","3.534","9.436","12.303","3.822","0.574","15.754","22.858","33.459","6.297","3.323","143.134"
"55","P","Spencer Pigot","10","1:40.204","17:05.258","Green","Track","3.005","7.831","11.239","3.581","0.464","13.112","20.337","31.598","5.872","3.165","177.067"
"97","GTD","Michael Marsal","9","1:49.999","17:07.010","Green","Track","3.293","8.963","12.438","3.856","0.496","14.546","23.394","33.188","6.373","3.452","165.643"
"6","GTD","Robin Liddell","7","2:12.229","17:14.166","Green","Track","14.538","10.080","13.767","3.979","0.508","14.812","30.685","34.571","5.845","3.444","161.730"
"88","PC","Remo Ruscitti","9","1:39.532","17:17.150","Green","Track","3.126","8.218","11.722","3.727","0.483","12.879","20.648","30.161","5.375","3.193","170.102"
"66","GTLM","Dirk Mueller","8","2:00.865","17:18.700","Green","Pit","3.223","8.657","12.768","3.833","0.492","14.016","22.180","32.378","7.718","15.600","166.990"
"90","P","Ryan Dalziel","9","1:57.194","17:20.004","Green","Pit","3.025","8.115","11.387","3.587","0.465","12.697","21.934","32.041","8.201","15.742","176.686"
"20","PC","Don Yount","8","1:43.943","17:22.149","Green","Track","3.184","8.582","12.005","3.796","0.559","15.309","21.318","30.464","5.473","3.253","146.975"
"62","GTLM","Toni Vilander","9","1:43.404","17:26.174","Green","Track","3.242","8.494","12.228","3.837","0.495","13.681","21.254","31.248","5.576","3.349","165.978"
"25","GTLM","Dirk Werner","6","2:06.940","17:29.076","Green","Track","14.851","9.917","13.624","4.053","0.618","16.436","25.507","32.553","5.996","3.385","132.944"
"67","GTLM","Richard Westbrook","9","1:46.180","17:35.034","Green","Track","3.206","8.428","12.017","3.762","0.515","14.757","21.207","33.260","5.696","3.332","159.532"
"70","P","Tom Long","9","1:41.948","17:36.144","Green","Track","3.014","8.015","12.252","3.690","0.475","13.774","21.115","30.857","5.608","3.148","172.967"
"96","GTD","Jens Klingmann","8","1:54.619","17:37.464","Green","Track","3.523","9.441","14.204","4.614","0.601","14.811","23.805","33.959","6.037","3.624","136.704"
"23","GTD","Alex Riberas","8","3:38.385","17:40.352","Green","Track","103.604","11.861","14.201","4.042","0.550","16.036","22.777","35.821","6.035","3.458","149.380"
"540","GTD","Tim Pappas","8","2:16.117","17:45.934","Green","Track","14.701","11.407","15.611","4.521","0.691","18.264","25.061","35.832","6.490","3.539","118.899"
"22","GTD","Leh Keen","8","3:16.792","17:48.104","Green","Track","88.564","9.271","13.473","4.089","0.520","14.493","22.415","34.483","6.034","3.450","157.998"
"60","P","John Pew","9","1:39.925","17:49.441","Green","Track","3.069","8.091","11.441","3.639","0.471","13.218","20.785","30.852","5.247","3.112","174.435"
"68","GTLM","Alessandro Pier Guidi","9","1:49.626","17:51.629","Green","Track","3.267","8.413","12.188","3.836","0.496","14.246","22.460","35.730","5.634","3.356","165.643"
"9","GTD","Lawson Aschenbach","8","2:10.180","17:53.353","Green","Track","14.590","10.468","14.477","4.544","0.595","16.562","24.518","35.029","5.945","3.452","138.083"
"52","PC","Tom Kimber-Smith","10","1:38.472","17:55.256","Green","Track","3.123","8.062","11.727","3.753","0.487","12.714","20.214","29.883","5.273","3.236","168.704"
"73","GTD","Patrick Lindsey","8","1:46.268","18:04.847","Green","Track","3.286","8.819","12.346","3.852","0.497","14.340","21.852","32.022","5.838","3.416","165.310"
"0","P","Sean Rayhall","5","8:05.038","18:08.830","Green","Pit","3.071","8.337","11.399","3.592","0.480","14.564","21.708","30.979","6.916","383.992","171.165"
"2","P","Scott Sharp","9","1:39.609","18:09.302","Green","Track","3.134","8.297","11.435","3.637","0.471","13.149","20.385","30.568","5.375","3.158","174.435"
"48","GTD","Bryce Miller","8","1:47.757","18:11.819","Green","Track","3.283","8.952","12.322","3.808","0.489","14.436","22.241","32.816","5.978","3.432","168.015"
"44","GTD","John Potter","8","1:53.277","18:22.948","Green","Track","3.875","9.895","13.285","3.976","0.518","15.684","23.257","33.251","6.055","3.481","158.608"
"38","PC","Kenton Koch","10","1:39.210","18:28.604","Green","Track","3.154","8.181","11.725","3.742","0.486","12.888","20.148","30.260","5.400","3.226","169.052"
"33","GTD","Jeroen Bleekemolen","9","2:01.455","18:31.303","Green","Pit","3.276","9.174","12.389","3.829","0.491","14.585","22.392","32.469","7.234","15.616","167.330"
"8","PC","Renger Van Der Zande","8","5:19.952","18:33.014","Green","Track","209.577","10.225","13.972","3.942","0.568","15.958","23.914","32.618","5.858","3.320","144.646"
"100","GTLM","Lucas Luhr","8","4:13.945","18:34.894","Green","Pit","3.256","8.650","12.309","3.815","0.493","14.263","21.316","31.365","10.182","148.296","166.651"
"55","P","Spencer Pigot","11","1:37.931","18:43.189","Green","Track","3.155","8.235","11.403","3.623","0.471","13.215","19.729","29.848","5.160","3.092","174.435"
"50","P","Byron DeFoor","9","1:50.070","18:54.788","Green","Track","3.784","9.336","12.215","3.826","0.566","15.169","22.237","33.831","5.827","3.279","145.157"
"88","PC","Remo Ruscitti","10","1:40.054","18:57.204","Green","Track","3.110","8.208","11.660","3.713","0.482","13.015","21.052","30.069","5.521","3.224","170.455"
"10","P","Ricky Taylor","8","6:27.322","18:58.557","Green","Track","287.574","9.949","12.723","3.722","0.486","13.612","20.423","30.292","5.365","3.176","169.052"
"63","GTD","Alessandro Balzan","8","2:00.283","18:58.683","Green","Pit","3.313","8.679","12.436","3.910","0.505","14.239","21.731","32.426","10.730","12.314","162.691"
"6","GTD","Robin Liddell","8","1:46.230","19:00.396","Green","Track","3.296","8.766","12.418","3.851","0.496","14.128","21.790","32.211","5.836","3.438","165.643"
"20","PC","Don Yount","9","1:40.172","19:02.321","Green","Track","3.165","8.220","11.799","3.750","0.487","13.354","20.531","30.280","5.371","3.215","168.704"
"62","GTLM","Toni Vilander","10","1:43.004","19:09.178","Green","Track","3.239","8.471","12.197","3.831","0.496","13.490","21.047","31.191","5.647","3.395","165.643"
"16","GTD","Spencer Pumpelly","8","3:19.464","19:12.374","Green","Pit","3.266","8.817","12.555","3.868","0.493","14.447","23.020","33.285","7.170","92.543","166.651"
"25","GTLM","Dirk Werner","7","1:44.165","19:13.241","Green","Track","3.263","8.673","12.007","3.797","0.493","14.041","21.730","31.172","5.661","3.328","166.651"
"70","P","Tom Long","10","1:39.844","19:15.988","Green","Track","3.042","7.935","11.427","3.635","0.472","13.985","20.766","30.050","5.403","3.129","174.066"
"5","P","Joao Barbosa","10","3:56.712","19:18.341","Green","Track","133.447","9.895","12.892","3.760","0.512","14.383","22.596","30.633","5.443","3.151","160.467"
"67","GTLM","Richard Westbrook","10","1:46.332","19:21.366","Green","Track","3.213","8.338","11.964","3.778","0.505","14.279","21.606","33.802","5.535","3.312","162.691"
"23","GTD","Alex Riberas","9","1:46.461","19:26.813","Green","Track","3.343","8.904","12.379","3.855","0.497","14.057","21.943","32.338","5.729","3.416","165.310"
"3","GTLM","Jan Magnussen","9","4:03.618","19:31.398","Green","Track","139.187","9.972","13.055","3.921","0.504","14.077","21.520","31.917","6.043","3.422","163.014"
"60","P","John Pew","10","1:43.210","19:32.651","Green","Track","3.034","8.336","12.248","3.638","0.470","15.000","21.599","30.477","5.285","3.123","174.807"
"68","GTLM","Alessandro Pier Guidi","10","1:44.975","19:36.604","Green","Track","3.256","8.413","12.149","3.826","0.495","13.342","22.330","32.201","5.611","3.352","165.978"
