"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"5","P","Joao Barbosa","7","1:55.154","31:08.746","Finish","Track","5.363","5.071","23.426","14.577","25.696","26.424","0.517","10.193","1.352","2.535","163.970","127.757"
"38","PC","Kyle Marcelli","8","1:58.040","31:18.462","Finish","Track","5.546","5.610","24.451","15.000","25.841","26.799","0.529","10.236","1.399","2.629","160.251","123.465"
"3","GTLM","Mike Rockenfeller","7","2:00.747","31:19.240","Finish","Track","5.721","5.710","24.716","15.246","26.430","27.372","0.543","0.000","0.000","2.722","156.119","0.000"
"24","P","Daniel Morad","8","2:13.819","31:33.372","Finish","Pit","5.462","5.757","25.016","15.982","28.280","27.335","0.508","11.209","3.761","10.509","166.875","45.926"
"85","PC","Chris Miller","8","1:59.691","31:33.416","Finish","Track","5.615","5.732","24.218","15.030","27.106","27.026","0.529","10.404","1.400","2.631","160.251","123.377"
"4","GTLM","Oliver Gavin","7","1:59.989","31:37.303","Finish","Track","5.762","5.645","24.464","15.077","26.453","27.260","0.540","10.583","1.466","2.739","156.987","117.822"
"45","GTD","Jonsson/Kaffer/Krohn ","6","2:05.731","31:45.952","Finish","Track","5.804","5.868","26.448","15.941","27.591","28.213","0.547","11.047","1.489","2.783","154.978","116.002"
"31","P","Eric Curran","7","3:02.685","31:53.268","Finish","Pit","49.760","10.270","26.944","16.078","26.804","27.066","0.532","11.704","3.801","9.726","159.347","45.443"
"11","GTD","Bill Sweedler","8","2:05.082","32:01.410","Finish","Track","5.934","6.149","25.718","15.485","27.359","28.228","0.544","11.313","1.527","2.825","155.832","113.115"
"90","P","Ryan Hunter-Reay","7","2:19.920","30:02.881","Finish","Pit","5.828","6.162","25.385","15.897","27.854","29.571","0.755","14.611","4.185","9.672","112.282","41.273"
"100","GTLM","Lucas Luhr","6","2:14.647","30:18.422","Finish","Pit","5.764","5.813","26.267","16.311","27.079","28.630","0.543","11.042","3.624","9.574","156.119","47.662"
