"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"6","GTD","Andrew Davis","5","2:08.491","11:40.887","Green","Track","1.473","20.183","24.732","9.473","9.955","0.464","4.709","0.421","23.031","25.388","8.662","144.617","159.388"
"44","GTD","Andy Lally","5","2:07.308","11:41.370","Green","Track","1.478","20.362","24.192","9.378","9.924","0.465","4.705","0.422","22.944","24.783","8.655","144.306","159.010"
"62","GTLM","Toni Vilander","5","2:03.380","12:11.764","Green","Track","1.437","19.820","23.315","9.076","9.616","0.455","4.639","0.417","22.386","23.797","8.422","147.478","160.917"
"97","GTD","Michael Marsal","5","2:10.875","12:18.778","Green","Track","1.462","21.500","24.841","9.683","9.862","0.463","4.674","0.418","23.608","25.552","8.812","144.929","160.532"
"70","P","Joel Miller","5","3:58.874","12:23.085","Green","Pit","1.336","18.870","23.420","9.227","8.924","0.422","4.325","0.394","22.426","24.416","125.114","159.010","170.310"
"0","P","Sean Rayhall","5","2:03.681","12:25.927","Green","Track","1.309","20.254","24.528","9.114","8.846","0.419","4.269","0.396","22.757","24.095","7.694","160.149","169.450"
"80","GTD","Dan Knox","5","2:12.191","12:28.786","Green","Track","1.452","21.158","25.161","9.622","9.753","0.460","4.665","0.418","24.409","26.465","8.628","145.875","160.532"
"88","PC","Mark Kvamme","5","2:09.260","12:30.486","Green","Track","1.397","20.843","24.774","9.866","9.387","0.441","4.509","0.406","24.167","25.017","8.453","152.159","165.277"
"3","GTLM","Jan Magnussen","5","2:13.275","12:35.743","Green","Track","1.445","20.182","25.299","10.964","11.128","0.490","4.850","0.435","25.155","24.847","8.480","136.943","154.258"
"23","GTD","Mario Farnbacher","5","2:08.030","12:37.410","Green","Track","1.480","20.308","24.550","9.270","9.910","0.472","4.767","0.428","23.149","24.990","8.706","142.166","156.781"
"9","GTD","Lawson Aschenbach","5","2:07.881","12:43.698","Green","Track","1.476","20.313","24.287","9.335","9.955","0.463","4.709","0.421","23.141","25.083","8.698","144.929","159.388"
"63","GTD","Alessandro Balzan","5","2:08.055","12:44.836","Green","Track","1.459","20.312","24.381","9.409","9.832","0.463","4.687","0.419","23.354","25.107","8.632","144.929","160.149"
"67","GTLM","Richard Westbrook","5","2:03.697","12:54.124","Green","Track","1.456","19.813","23.346","9.096","9.683","0.459","4.675","0.419","22.351","23.876","8.523","146.192","160.149"
"96","GTD","Jens Klingmann","4","6:01.683","12:55.151","Green","Pit","1.456","20.733","24.530","9.485","9.780","0.464","4.690","0.423","23.509","24.668","241.945","144.617","158.634"
"912","GTLM","Frederic Makowiecki","5","2:06.309","13:00.254","Green","Track","1.464","19.689","24.849","9.448","9.777","0.464","4.711","0.421","22.416","24.515","8.555","144.617","159.388"
"85","PC","Misha Goikhberg","5","2:03.816","13:10.929","Green","Track","1.395","19.641","23.091","9.343","9.384","0.449","4.575","0.417","23.254","24.188","8.079","149.448","160.917"
"8","PC","Renger van der Zande","6","2:20.438","13:16.019","Green","Pit","1.382","19.135","23.944","9.175","9.270","0.441","4.520","0.407","22.645","23.615","25.904","152.159","164.870"
"7","PC","Gustavo Yacaman","6","2:20.376","13:22.726","Green","Pit","1.398","19.333","23.068","9.292","9.328","0.446","4.562","0.411","22.699","23.898","25.941","150.454","163.266"
"4","GTLM","Oliver Gavin","6","2:05.141","13:26.899","Green","Track","1.454","19.878","23.688","9.322","9.715","0.460","4.661","0.418","22.780","24.265","8.500","145.875","160.532"
"27","GTD","Luca Persiani","5","2:32.931","13:30.592","Green","Track","6.131","31.425","27.615","9.858","9.912","0.464","4.703","0.461","24.941","28.478","8.943","144.617","145.558"
"911","GTLM","Patrick Pilet","6","2:04.706","13:30.698","Green","Track","1.459","19.662","23.712","9.257","9.737","0.461","4.684","0.420","22.725","24.043","8.546","145.558","159.767"
"38","PC","James French","5","4:49.379","13:32.755","Green","Pit","1.389","19.482","23.946","9.474","9.288","0.445","4.546","0.451","23.699","24.525","172.134","150.792","148.786"
"33","GTD","Ben Keating","5","2:08.767","13:45.755","Green","Track","1.444","20.605","24.735","9.316","9.754","0.456","4.643","0.416","23.252","25.437","8.709","147.154","161.304"
"66","GTLM","Joey Hand","4","5:31.263","13:50.080","Green","Pit","1.448","19.784","23.371","9.189","9.754","0.457","4.620","0.421","22.562","24.493","215.164","146.832","159.388"
"60","P","Oswaldo Negri Jr.","4","7:14.627","13:56.721","Green","Pit","1.338","20.045","23.275","9.643","8.992","0.426","4.427","0.487","23.625","26.745","315.624","157.517","137.787"
"100","GTLM","John Edwards","5","2:30.212","14:05.877","Green","Track","5.975","26.261","25.863","10.776","16.876","0.659","6.186","0.543","23.675","24.793","8.605","101.824","123.577"
"0","P","Sean Rayhall","6","2:00.205","14:26.132","Green","Track","1.313","19.036","23.267","8.943","8.882","0.420","4.270","0.391","22.536","23.442","7.705","159.767","171.617"
"97","GTD","Michael Marsal","6","2:10.808","14:29.586","Green","Track","1.462","20.959","24.950","9.436","9.891","0.465","4.699","0.423","24.359","25.520","8.644","144.306","158.634"
"70","P","Joel Miller","6","2:07.836","14:30.921","Green","Track","6.086","22.763","23.326","9.033","8.949","0.428","4.376","0.396","22.128","22.482","7.869","156.781","169.450"
"73","GTD","Patrick Lindsey","4","6:35.062","14:34.994","Green","Pit","1.467","20.475","25.127","9.660","9.896","0.464","4.715","0.423","23.966","24.599","274.270","144.617","158.634"
"88","PC","Mark Kvamme","6","2:08.584","14:39.070","Green","Track","1.411","21.004","24.683","9.707","9.521","0.454","4.625","0.415","23.784","24.539","8.441","147.802","161.692"
"007","GTD","David Calvert-Jones","4","5:52.488","14:40.762","Green","Pit","1.508","21.583","24.982","9.692","10.044","0.472","4.817","0.442","23.538","27.945","227.465","142.166","151.815"
"80","GTD","Dan Knox","6","2:14.559","14:43.345","Green","Track","1.451","21.426","25.497","10.357","9.776","0.457","4.646","0.420","24.861","27.029","8.639","146.832","159.767"
"6","GTD","Andrew Davis","6","3:02.631","14:43.518","Green","Pit","1.469","21.600","25.102","9.630","9.883","0.462","4.693","0.420","23.369","25.236","60.767","145.243","159.767"
"23","GTD","Mario Farnbacher","6","2:08.309","14:45.719","Green","Track","1.480","20.246","24.537","9.379","9.983","0.471","4.766","0.425","23.112","25.274","8.636","142.468","157.888"
"9","GTD","Lawson Aschenbach","6","2:07.695","14:51.393","Green","Track","1.475","20.433","24.238","9.335","9.962","0.463","4.712","0.423","23.042","24.963","8.649","144.929","158.634"
"63","GTD","Alessandro Balzan","6","2:07.787","14:52.623","Green","Track","1.461","20.158","24.318","9.404","9.826","0.462","4.686","0.420","23.394","25.075","8.583","145.243","159.767"
"3","GTLM","Jan Magnussen","6","2:21.162","14:56.905","Green","Pit","1.448","19.938","23.799","9.404","9.636","0.457","4.628","0.416","22.569","23.693","25.174","146.832","161.304"
"67","GTLM","Richard Westbrook","6","2:03.519","14:57.643","Green","Track","1.457","19.659","23.441","9.018","9.691","0.459","4.673","0.419","22.342","23.876","8.484","146.192","160.149"
"96","GTD","Jens Klingmann","5","2:17.035","15:12.186","Green","Track","6.017","23.761","24.889","9.680","9.929","0.468","4.735","0.423","23.566","25.013","8.554","143.381","158.634"
"85","PC","Misha Goikhberg","6","2:03.485","15:14.414","Green","Track","1.393","19.688","23.023","9.228","9.301","0.447","4.559","0.414","23.242","24.095","8.095","150.117","162.083"
"44","GTD","Andy Lally","6","3:44.295","15:25.665","Green","Pit","1.468","20.483","24.472","9.493","9.884","0.465","4.717","0.424","23.524","24.512","104.853","144.306","158.260"
"48","GTD","Bryan Sellers","5","4:54.040","15:32.351","Green","Pit","1.462","20.290","24.402","9.235","9.862","0.463","4.646","0.416","23.070","24.721","175.473","144.929","161.304"
"27","GTD","Luca Persiani","6","2:09.392","15:39.984","Green","Track","1.507","21.193","24.998","9.410","9.878","0.460","4.653","0.416","23.184","25.117","8.576","145.875","161.304"
"55","P","Tristan Nunez","5","7:20.650","15:42.079","Green","Pit","1.330","19.457","24.830","9.289","8.937","0.423","4.328","0.395","22.594","24.282","324.785","158.634","169.879"
"4","GTLM","Oliver Gavin","7","2:22.684","15:49.583","Green","Pit","1.453","20.035","24.024","9.429","9.788","0.461","4.670","0.419","23.115","24.123","25.167","145.558","160.149"
"38","PC","James French","6","2:17.911","15:50.666","Green","Track","6.076","25.126","24.498","9.762","9.299","0.444","4.560","0.487","24.577","25.007","8.075","151.131","137.787"
"33","GTD","Ben Keating","6","2:08.917","15:54.672","Green","Track","1.449","20.644","24.745","9.384","9.724","0.455","4.628","0.415","23.419","25.388","8.666","147.478","161.692"
"25","GTLM","Dirk Werner","6","4:31.961","15:55.510","Green","Pit","1.450","19.771","23.874","9.363","9.735","0.459","4.672","0.418","22.824","23.571","155.824","146.192","160.532"
"66","GTLM","Dirk Mueller","5","2:14.400","16:04.480","Green","Track","5.952","23.662","24.483","9.205","9.749","0.461","4.701","0.422","22.899","24.297","8.569","145.558","159.010"
"100","GTLM","John Edwards","6","2:04.789","16:10.666","Green","Track","1.468","19.907","23.901","9.226","9.768","0.464","4.730","0.425","22.449","23.906","8.545","144.617","157.888"
"60","P","Oswaldo Negri Jr.","5","2:26.403","16:23.124","Green","Track","6.110","22.110","32.970","13.174","12.206","0.488","4.773","0.436","22.913","23.272","7.951","137.505","153.904"
"62","GTLM","Toni Vilander","6","4:11.218","16:22.982","Green","Pit","1.443","19.770","23.715","9.290","9.752","0.458","4.668","0.419","22.806","23.609","135.288","146.512","160.149"
"0","P","Sean Rayhall","7","2:00.276","16:26.408","Green","Track","1.311","18.957","23.505","8.921","8.856","0.422","4.290","0.393","22.606","23.317","7.698","159.010","170.744"
"70","P","Joel Miller","7","1:58.033","16:28.954","Green","Track","1.333","18.937","22.183","8.893","8.972","0.424","4.356","0.394","22.186","22.532","7.823","158.260","170.310"
"73","GTD","Patrick Lindsey","5","2:19.527","16:54.521","Green","Track","6.075","24.800","25.619","9.698","9.909","0.465","4.745","0.425","23.647","25.549","8.595","144.306","157.888"
"5","P","Joao Barbosa","6","6:13.931","16:57.038","Green","Track","248.513","23.759","23.727","9.361","9.067","0.427","4.368","0.404","22.735","23.634","7.936","157.148","166.095"
"90","P","Ryan Dalziel","4","10:00.181","16:57.576","Green","Pit","1.354","20.391","23.227","9.311","9.111","0.431","4.384","0.427","22.854","22.565","486.126","155.690","157.148"
"63","GTD","Alessandro Balzan","7","2:14.413","17:07.036","Green","Track","1.459","20.404","24.597","9.795","9.784","0.460","4.674","0.420","26.159","28.119","8.542","145.875","159.767"
"007","GTD","Ben Barker","5","2:27.827","17:08.589","Green","Track","6.638","24.953","25.452","9.822","10.047","0.472","4.830","0.454","24.664","31.799","8.696","142.166","147.802"
"6","GTD","Andrew Davis","7","2:28.560","17:12.078","Green","Track","5.974","28.650","26.948","9.969","9.964","0.465","4.738","0.431","23.859","28.820","8.742","144.306","155.690"
"88","PC","Mark Kvamme","7","2:38.621","17:17.691","Green","Pit","1.409","24.956","26.555","11.139","9.497","0.466","4.764","0.450","24.791","28.090","26.504","143.996","149.116"
"85","PC","Misha Goikhberg","7","2:04.009","17:18.423","Green","Track","1.390","19.766","22.960","9.410","9.377","0.448","4.581","0.417","23.396","24.185","8.079","149.782","160.917"
"52","PC","Tom Kimber-Smith","6","6:10.401","17:20.692","Green","Pit","1.392","19.099","23.051","9.045","9.284","0.445","4.552","0.411","25.884","31.732","245.506","150.792","163.266"
"96","GTD","Jens Klingmann","6","2:08.665","17:20.851","Green","Track","1.463","20.223","24.477","9.945","9.836","0.465","4.705","0.421","23.412","25.117","8.601","144.306","159.388"
"16","GTD","Corey Lewis","4","9:18.990","17:31.916","Green","Pit","1.463","20.815","24.972","9.713","9.893","0.464","4.651","0.415","23.298","25.549","437.757","144.617","161.692"
"44","GTD","John Potter","7","2:20.710","17:46.375","Green","Track","5.960","25.177","26.071","9.549","10.051","0.472","4.783","0.434","23.840","25.533","8.840","142.166","154.614"
"97","GTD","Michael Marsal","7","3:16.885","17:46.471","Green","Pit","1.450","21.137","25.483","9.510","9.858","0.465","4.687","0.422","23.691","24.780","75.402","144.306","159.010"
"27","GTD","Luca Persiani","7","2:07.969","17:47.953","Green","Track","1.460","20.446","24.668","9.285","9.907","0.460","4.660","0.418","23.085","24.966","8.614","145.875","160.532"
"55","P","Tristan Nunez","6","2:07.399","17:49.478","Green","Track","6.124","22.182","22.558","9.223","9.015","0.428","4.412","0.400","22.434","22.751","7.872","156.781","167.756"
"38","PC","James French","7","2:02.666","17:53.332","Green","Track","1.391","19.550","23.158","9.313","9.275","0.444","4.540","0.439","22.866","23.538","8.152","151.131","152.853"
"48","GTD","Bryan Sellers","6","2:25.075","17:57.426","Green","Track","5.960","25.360","25.504","9.812","9.917","0.467","4.688","0.420","25.703","28.510","8.734","143.688","159.767"
"33","GTD","Ben Keating","7","2:10.410","18:05.082","Green","Track","1.446","20.447","25.008","9.601","9.813","0.457","4.645","0.416","24.279","25.737","8.561","146.832","161.304"
"7","PC","Gustavo Yacaman","7","4:46.886","18:09.612","Green","Track","160.435","23.537","23.879","9.268","9.289","0.442","4.508","0.424","23.361","23.516","8.227","151.815","158.260"
"67","GTLM","Richard Westbrook","7","3:14.108","18:11.751","Green","Pit","1.453","19.815","24.598","9.327","9.702","0.461","4.761","0.467","23.419","24.493","75.612","145.558","143.688"
"66","GTLM","Dirk Mueller","6","2:07.396","18:11.876","Green","Track","1.460","20.211","23.798","9.142","9.694","0.460","4.682","0.420","24.807","24.231","8.491","145.875","159.767"
"100","GTLM","John Edwards","7","2:03.807","18:14.473","Green","Track","1.455","19.662","23.394","9.162","9.690","0.461","4.687","0.420","22.443","23.904","8.529","145.558","159.767"
"10","P","Jordan Taylor","6","7:40.597","18:14.593","Green","Pit","1.352","18.719","22.163","11.076","9.841","0.442","4.789","0.533","26.244","28.544","336.894","151.815","125.895"
"25","GTLM","Bill Auberlen","7","2:19.924","18:15.434","Green","Track","5.947","27.072","24.839","9.423","9.833","0.464","4.731","0.425","24.201","24.324","8.665","144.617","157.888"
"912","GTLM","Frederic Makowiecki","6","5:18.908","18:19.162","Green","Pit","1.466","19.843","24.878","9.283","9.785","0.465","4.725","0.424","22.729","23.298","202.012","144.306","158.260"
"60","P","Oswaldo Negri Jr.","6","1:58.093","18:21.217","Green","Track","1.352","18.939","22.032","8.846","9.021","0.431","4.401","0.399","22.213","22.524","7.935","155.690","168.176"
"9","GTD","Lawson Aschenbach","7","3:33.008","18:24.401","Green","Pit","1.470","20.398","24.673","9.461","9.953","0.462","4.711","0.436","23.425","26.845","91.174","145.243","153.904"
"70","P","Joel Miller","8","1:58.866","18:27.820","Green","Track","1.329","18.658","22.589","9.306","8.975","0.428","4.382","0.398","22.444","22.541","7.816","156.781","168.599"
"62","GTLM","Giancarlo Fisichella","7","2:16.912","18:39.894","Green","Track","6.000","24.360","25.144","9.475","9.785","0.461","4.696","0.452","23.578","24.519","8.442","145.558","148.456"
"80","GTD","Dan Knox","7","4:01.460","18:44.805","Green","Pit","1.453","21.580","25.969","11.356","9.811","0.462","4.670","0.452","25.411","27.993","112.303","145.243","148.456"
"5","P","Joao Barbosa","7","1:58.969","18:56.007","Green","Track","1.348","19.078","22.456","9.086","8.961","0.427","4.356","0.394","22.266","22.658","7.939","157.148","170.310"
"73","GTD","Patrick Lindsey","6","2:09.729","19:04.250","Green","Track","1.471","20.393","25.194","9.545","9.878","0.462","4.716","0.424","23.508","25.506","8.632","145.243","158.260"
"90","P","Ryan Dalziel","5","2:08.264","19:05.840","Green","Track","6.036","22.937","22.431","9.101","9.144","0.435","4.447","0.412","22.440","22.908","7.973","154.258","162.870"
"007","GTD","Ben Barker","6","2:09.376","19:17.965","Green","Track","1.508","20.560","24.826","9.513","10.014","0.469","4.802","0.430","23.118","25.378","8.758","143.075","156.052"
"6","GTD","Andrew Davis","8","2:08.304","19:20.382","Green","Track","1.484","20.367","24.690","9.355","9.897","0.463","4.706","0.422","22.931","25.323","8.666","144.929","159.010"
"85","PC","Misha Goikhberg","8","2:02.793","19:21.216","Green","Track","1.393","19.541","23.076","9.189","9.272","0.444","4.551","0.413","22.929","23.923","8.062","151.131","162.475"
"96","GTD","Jens Klingmann","7","2:08.150","19:29.001","Green","Track","1.465","20.449","24.480","9.446","9.803","0.465","4.702","0.422","23.293","25.092","8.533","144.306","159.010"
"23","GTD","Mario Farnbacher","7","4:55.745","19:41.464","Green","Pit","1.479","20.555","24.747","9.792","9.984","0.471","4.760","0.425","23.240","24.324","175.968","142.468","157.888"
"52","PC","Tom Kimber-Smith","7","2:21.594","19:42.286","Green","Track","6.118","24.357","28.920","11.210","9.474","0.449","4.621","0.483","23.887","24.030","8.045","149.448","138.928"
"911","GTLM","Patrick Pilet","7","6:13.784","19:44.482","Green","Pit","1.454","20.092","23.609","9.365","9.802","0.463","4.706","0.423","23.009","22.804","258.057","144.929","158.634"
"8","PC","Renger van der Zande","7","6:32.649","19:48.668","Green","Track","268.872","22.775","22.848","9.155","9.291","0.442","4.521","0.410","22.152","24.136","8.047","151.815","163.664"
"16","GTD","Corey Lewis","5","2:17.071","19:48.987","Green","Track","6.195","24.114","24.731","9.343","9.925","0.470","4.724","0.423","23.259","25.168","8.719","142.771","158.634"
"55","P","Tristan Nunez","7","2:00.984","19:50.462","Green","Track","1.341","19.239","24.242","9.210","8.981","0.427","4.395","0.399","22.214","22.656","7.880","157.148","168.176"
"38","PC","James French","8","2:03.992","19:57.324","Green","Track","1.393","19.387","23.340","9.249","9.272","0.446","4.540","0.414","22.630","25.278","8.043","150.454","162.083"
"44","GTD","John Potter","8","2:11.170","19:57.545","Green","Track","1.497","21.020","25.387","9.764","9.977","0.469","4.752","0.431","23.602","25.482","8.789","143.075","155.690"
"27","GTD","Luca Persiani","8","2:13.737","20:01.690","Green","Track","1.460","22.993","26.991","9.637","9.840","0.461","4.657","0.416","23.279","25.370","8.633","145.558","161.304"
"48","GTD","Bryan Sellers","7","2:08.178","20:05.604","Green","Track","1.472","20.558","24.644","9.263","9.904","0.464","4.674","0.418","23.061","25.052","8.668","144.617","160.532"
"7","PC","Gustavo Yacaman","8","2:02.351","20:11.963","Green","Track","1.396","19.353","23.122","9.056","9.246","0.443","4.539","0.412","22.993","23.584","8.207","151.472","162.870"
"97","GTD","Michael Marsal","8","2:28.287","20:14.758","Green","Track","6.045","29.191","27.482","10.253","9.958","0.466","4.730","0.468","24.599","26.320","8.775","143.996","143.381"
"33","GTD","Ben Keating","8","2:10.322","20:15.404","Green","Track","1.444","20.935","25.013","9.535","9.721","0.453","4.621","0.433","23.958","25.625","8.584","148.129","154.971"
"66","GTLM","Dirk Mueller","7","2:04.379","20:16.255","Green","Track","1.456","19.897","23.634","9.165","9.710","0.459","4.667","0.418","22.497","24.008","8.468","146.192","160.532"
"100","GTLM","John Edwards","8","2:03.570","20:18.043","Green","Track","1.450","19.579","23.533","9.083","9.663","0.460","4.683","0.421","22.273","23.975","8.450","145.875","159.388"
"25","GTLM","Bill Auberlen","8","2:05.876","20:21.310","Green","Track","1.461","19.965","23.856","9.181","9.760","0.460","4.686","0.421","23.030","24.387","8.669","145.875","159.388"
"10","P","Jordan Taylor","7","2:09.886","20:24.479","Green","Track","6.235","23.763","23.164","9.259","9.064","0.430","4.429","0.434","22.276","22.939","7.893","156.052","154.614"
"67","GTLM","Ryan Briscoe","8","2:14.972","20:26.723","Green","Track","5.950","24.137","24.156","9.151","9.751","0.461","4.697","0.431","23.455","24.315","8.468","145.558","155.690"
"31","P","Eric Curran","6","9:49.680","20:31.640","Green","Track","465.813","23.306","23.086","9.171","9.082","0.430","4.392","0.420","22.640","23.427","7.913","156.052","159.767"
"60","P","Oswaldo Negri Jr.","7","2:15.443","20:36.660","Green","Track","1.347","19.602","24.786","9.653","13.213","0.737","7.811","0.669","25.966","23.685","7.974","91.048","100.302"
"912","GTLM","Frederic Makowiecki","7","2:20.018","20:39.180","Green","Track","6.029","27.324","25.093","9.240","9.865","0.470","4.771","0.429","22.982","25.301","8.514","142.771","156.416"
"9","GTD","Matt Bell","8","2:17.894","20:42.295","Green","Track","5.946","23.859","25.303","9.482","10.001","0.464","4.722","0.422","23.498","25.250","8.947","144.617","159.010"
"62","GTLM","Giancarlo Fisichella","8","2:05.745","20:45.639","Green","Track","1.450","20.675","23.858","9.444","9.707","0.457","4.661","0.420","22.641","23.952","8.480","146.832","159.767"
"26","PC","John Falb","3","15:46.091","20:48.272","Green","Pit","1.409","20.436","29.099","12.325","18.662","0.655","6.296","0.624","25.325","25.859","805.401","102.446","107.536"
"5","P","Joao Barbosa","8","1:59.418","20:55.425","Green","Track","1.345","18.968","22.709","9.093","8.960","0.429","4.351","0.393","22.511","22.775","7.884","156.416","170.744"
"63","GTD","Alessandro Balzan","8","3:54.399","21:01.435","Green","Pit","1.463","20.197","24.622","9.419","9.851","0.463","4.709","0.421","23.108","25.919","114.227","144.929","159.388"
"80","GTD","Mike Skeen","8","2:19.400","21:04.205","Green","Track","5.941","25.001","25.384","9.685","9.796","0.459","4.672","0.419","23.992","25.463","8.588","146.192","160.149"
"3","GTLM","Jan Magnussen","7","6:08.641","21:05.546","Green","Track","240.474","23.946","24.255","9.233","9.735","0.461","4.675","0.420","22.566","24.298","8.578","145.558","159.767"
"90","P","Ryan Dalziel","6","2:06.566","21:12.406","Green","Track","1.364","19.372","22.822","9.136","9.140","0.434","4.413","0.398","22.239","29.293","7.955","154.614","168.599"
"73","GTD","Patrick Lindsey","7","2:10.006","21:14.256","Green","Track","1.469","20.533","25.175","9.575","9.846","0.464","4.723","0.423","23.568","25.564","8.666","144.617","158.634"
"007","GTD","Ben Barker","7","2:08.963","21:26.928","Green","Track","1.503","20.434","24.811","9.444","10.015","0.470","4.820","0.432","23.070","25.214","8.750","142.771","155.329"
"6","GTD","Andrew Davis","9","2:07.699","21:28.081","Green","Track","1.471","20.171","24.272","9.297","9.834","0.462","4.692","0.420","22.994","25.452","8.634","145.243","159.767"
"52","PC","Tom Kimber-Smith","8","2:01.635","21:43.921","Green","Track","1.397","19.225","23.695","9.016","9.281","0.445","4.569","0.414","22.146","23.368","8.079","150.792","162.083"
"4","GTLM","Oliver Gavin","8","5:59.535","21:49.118","Green","Track","227.741","25.131","25.318","9.533","9.751","0.460","4.660","0.419","22.944","24.974","8.604","145.875","160.149"
"8","PC","Renger van der Zande","8","2:00.602","21:49.270","Green","Track","1.386","19.227","22.441","9.210","9.217","0.439","4.501","0.406","22.345","23.262","8.168","152.853","165.277"
"55","P","Tristan Nunez","8","1:59.713","21:50.175","Green","Track","1.340","19.359","23.178","8.973","8.981","0.425","4.378","0.397","22.203","22.584","7.895","157.888","169.023"
"16","GTD","Corey Lewis","6","2:08.655","21:57.642","Green","Track","1.475","20.426","24.841","9.304","9.922","0.468","4.690","0.420","23.016","25.250","8.843","143.381","159.767"
"23","GTD","Mario Farnbacher","8","2:19.284","22:00.748","Green","Track","6.074","26.120","24.646","9.446","9.949","0.472","4.777","0.427","23.308","25.279","8.786","142.166","157.148"
"911","GTLM","Patrick Pilet","8","2:21.709","22:06.191","Green","Track","6.084","25.548","25.098","9.775","10.051","0.566","5.873","0.536","24.338","25.315","8.525","118.555","125.191"
"44","GTD","John Potter","9","2:10.203","22:07.748","Green","Track","1.489","20.912","24.892","9.444","10.044","0.470","4.751","0.428","23.701","25.297","8.775","142.771","156.781"
"27","GTD","Luca Persiani","9","2:08.149","22:09.839","Green","Track","1.463","20.467","24.748","9.272","9.852","0.460","4.651","0.416","23.072","25.045","8.703","145.875","161.304"
"7","PC","Gustavo Yacaman","9","2:02.342","22:14.305","Green","Track","1.398","19.223","23.027","9.362","9.434","0.447","4.569","0.413","22.576","23.704","8.189","150.117","162.475"
"97","GTD","Michael Marsal","9","2:11.328","22:26.086","Green","Track","1.462","21.026","25.035","9.429","9.888","0.464","4.700","0.425","24.462","25.709","8.728","144.617","157.888"
"33","GTD","Ben Keating","9","2:14.436","22:29.840","Green","Track","1.437","20.793","25.219","9.902","9.695","0.457","5.119","0.538","24.689","28.071","8.516","146.832","124.725"
"67","GTLM","Ryan Briscoe","9","2:04.178","22:30.901","Green","Track","1.453","19.827","23.414","9.086","9.706","0.460","4.681","0.422","22.494","24.118","8.517","145.875","159.010"
"31","P","Eric Curran","7","1:59.249","22:30.889","Green","Track","1.352","18.777","22.441","9.017","9.026","0.427","4.361","0.395","22.397","23.128","7.928","157.148","169.879"
"100","GTLM","John Edwards","9","2:15.235","22:33.278","Green","Track","1.445","19.567","24.112","9.708","9.672","0.459","4.691","0.445","28.689","27.935","8.512","146.192","150.792"
"60","P","Oswaldo Negri Jr.","8","1:58.218","22:34.878","Green","Track","1.351","18.772","22.266","9.024","9.026","0.429","4.398","0.397","22.167","22.500","7.888","156.416","169.023"
"912","GTLM","Frederic Makowiecki","8","2:04.618","22:43.798","Green","Track","1.467","19.811","23.624","9.260","9.910","0.469","4.748","0.425","22.359","23.982","8.563","143.075","157.888"
"62","GTLM","Giancarlo Fisichella","9","2:04.287","22:49.926","Green","Track","1.446","19.943","23.579","9.126","9.654","0.452","4.615","0.416","22.793","23.824","8.439","148.456","161.304"
"9","GTD","Matt Bell","9","2:10.223","22:52.518","Green","Track","1.485","21.271","24.764","9.545","9.947","0.461","4.708","0.423","23.500","25.233","8.886","145.558","158.634"
"5","P","Joao Barbosa","9","1:58.682","22:54.107","Green","Track","1.342","18.830","22.220","9.007","8.982","0.429","4.328","0.391","22.611","22.655","7.887","156.416","171.617"
"88","PC","Mark Kvamme","8","5:40.802","22:58.493","Green","Track","204.225","28.561","25.068","9.723","9.603","0.453","4.603","0.419","24.557","25.077","8.513","148.129","160.149"
"0","P","Sean Rayhall","8","6:38.570","23:04.978","Green","Pit","1.313","19.631","23.860","9.999","8.837","0.433","4.599","0.478","23.105","22.957","283.358","154.971","140.381"
"90","P","Ryan Dalziel","7","1:59.193","23:11.599","Green","Track","1.362","18.972","22.171","9.086","9.143","0.430","4.386","0.399","22.486","22.786","7.972","156.052","168.176"
"3","GTLM","Jan Magnussen","8","2:06.187","23:11.733","Green","Track","1.459","19.948","24.989","9.251","9.739","0.459","4.648","0.417","22.655","24.120","8.502","146.192","160.917"
"80","GTD","Mike Skeen","9","2:11.937","23:16.142","Green","Track","1.454","20.609","26.018","9.765","9.801","0.460","4.669","0.418","24.306","25.855","8.582","145.875","160.532"
"73","GTD","Patrick Lindsey","8","2:10.155","23:24.411","Green","Track","1.469","20.743","24.855","9.607","9.836","0.463","4.710","0.422","23.783","25.575","8.692","144.929","159.010"
"63","GTD","Christina Nielsen","9","2:28.121","23:29.556","Green","Track","6.698","32.157","26.318","9.920","9.854","0.465","4.726","0.423","23.526","25.377","8.657","144.306","158.634"
"007","GTD","Ben Barker","8","2:09.178","23:36.106","Green","Track","1.499","20.351","24.886","9.386","10.007","0.469","4.790","0.429","23.204","25.343","8.814","143.075","156.416"
"6","GTD","Andrew Davis","10","2:10.891","23:38.972","Green","Track","1.466","20.186","24.725","9.422","9.888","0.462","4.676","0.420","23.193","27.787","8.666","145.243","159.767"
"52","PC","Tom Kimber-Smith","9","2:00.238","23:44.159","Green","Track","1.395","18.892","22.856","8.998","9.260","0.446","4.563","0.411","22.054","23.297","8.066","150.454","163.266"
"8","PC","Renger van der Zande","9","2:00.507","23:49.777","Green","Track","1.373","19.247","22.511","9.106","9.297","0.442","4.532","0.409","22.402","23.060","8.128","151.815","164.064"
"85","PC","Misha Goikhberg","9","4:30.862","23:52.078","Green","Pit","1.388","20.927","26.067","10.315","9.364","0.449","4.572","0.419","23.368","25.908","148.085","149.448","160.149"
