"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP4"
"33","GTD","Jeroen Bleekemolen","236","1:23.221","6:29:15.160","Green","Track","6.141","4.052","22.401","22.054","7.439","0.553","19.620","0.961","156.584"
"38","PC","Kyle Marcelli","247","1:19.350","6:29:15.428","Green","Track","5.834","3.834","20.965","21.171","7.259","0.542","18.891","0.854","159.762"
"97","GTD","Cameron Lawrence","236","1:23.332","6:29:16.557","Green","Track","6.068","3.875","22.036","22.330","7.632","0.558","19.894","0.939","155.181"
"73","GTD","Jorg Bergmeister","236","1:23.260","6:29:17.755","Green","Track","6.110","3.955","21.958","22.525","7.692","0.560","19.512","0.948","154.627"
"9","GTD","Matt Bell","236","1:23.521","6:29:19.400","Green","Track","6.099","4.049","22.255","22.395","7.710","0.562","19.522","0.929","154.076"
"27","GTD","Luca Persiani","236","1:23.156","6:29:20.898","Green","Track","6.109","4.001","22.382","22.154","7.615","0.553","19.396","0.946","156.584"
"6","GTD","Andrew Davis","236","1:23.398","6:29:21.567","Green","Track","6.134","3.877","22.351","22.209","7.659","0.558","19.665","0.945","155.181"
"8","PC","David Heinemeier Hansson","231","1:18.410","6:29:21.714","Green","Track","5.698","3.525","20.325","21.259","7.331","0.544","18.864","0.864","159.174"
"16","GTD","Richard Antinucci","203","1:23.345","6:29:22.892","Green","Track","6.102","4.107","22.357","22.309","7.535","0.547","19.450","0.938","158.301"
"5","P","Filipe Albuquerque","250","1:14.662","6:29:31.002","Green","Track","5.454","3.456","19.619","20.032","7.079","0.521","17.675","0.826","166.201"
"88","PC","Richard Bradley","241","1:18.855","6:29:36.465","Green","Track","5.716","3.695","20.796","21.156","7.367","0.547","18.719","0.859","158.301"
"62","GTLM","Giancarlo Fisichella","244","1:18.968","6:29:37.527","Green","Track","5.843","3.645","20.764","21.128","7.573","0.556","18.574","0.885","155.739"
"66","GTLM","Sebastien Bourdais","244","1:19.155","6:29:38.876","Green","Track","5.816","3.606","20.906","21.107","7.567","0.554","18.708","0.891","156.301"
"90","P","Marc Goossens","179","1:14.924","6:29:40.136","Green","Track","5.429","3.298","19.586","20.165","7.096","0.523","17.973","0.854","165.566"
"60","P","Olivier Pla","252","1:15.620","6:29:46.200","Green","Track","5.427","3.350","20.394","20.067","6.974","0.517","18.066","0.825","167.487"
"25","GTLM","Bill Auberlen","244","1:20.094","6:29:46.771","Green","Track","5.789","3.699","20.949","21.419","7.606","0.560","19.133","0.939","154.627"
"100","GTLM","Kuno Wittmer","238","1:20.289","6:29:50.691","Green","Track","5.949","3.696","21.269","21.265","7.645","0.562","19.012","0.891","154.076"
"48","GTD","Bryce Miller","236","1:23.816","6:29:52.109","Green","Track","6.083","3.939","22.861","22.314","7.581","0.552","19.536","0.950","156.868"
"31","P","Dane Cameron","252","1:15.408","6:29:57.174","Green","Track","5.456","3.423","19.823","20.432","7.093","0.528","17.831","0.822","163.998"
"85","PC","Chris Miller","246","1:19.328","6:29:59.039","Green","Track","5.901","3.725","20.919","21.272","7.333","0.547","18.776","0.855","158.301"
"10","P","Ricky Taylor","252","1:15.580","6:29:59.638","Green","Track","5.651","3.499","19.663","20.333","7.039","0.520","18.050","0.825","166.521"
"68","GTLM","Daniel Serra","244","1:20.075","6:30:05.065","Green","Track","6.144","3.707","20.997","21.338","7.604","0.558","18.845","0.882","155.181"
"2","P","Johannes van Overbeek","252","1:17.095","6:30:05.348","Green","Track","5.475","3.503","21.007","20.383","7.037","0.521","18.340","0.829","166.201"
"3","GTLM","Jan Magnussen","243","1:20.865","6:30:06.261","Green","Track","6.030","3.776","21.269","21.333","7.518","0.550","19.486","0.903","157.438"
"70","P","Spencer Pigot","252","1:16.556","6:30:06.615","Green","Track","5.517","3.387","20.154","20.952","7.042","0.522","18.133","0.849","165.883"
"4","GTLM","Marcel Fassler","244","1:23.118","6:30:08.032","Green","Track","6.712","4.215","22.271","21.808","7.562","0.554","19.089","0.907","156.301"
"912","GTLM","Frederic Makowiecki","243","1:21.380","6:30:08.842","Green","Track","5.882","3.799","21.693","22.019","7.596","0.555","18.920","0.916","156.020"
"20","PC","Don Yount","230","1:20.115","6:30:15.685","Green","Track","5.877","3.729","21.456","21.236","7.357","0.546","19.049","0.865","158.591"
"67","GTLM","Scott Dixon","226","1:20.271","6:30:16.578","Green","Track","5.981","3.650","21.166","21.453","7.620","0.558","18.951","0.892","155.181"
"63","GTD","Alessandro Balzan","237","1:22.154","6:30:25.825","Green","Track","6.073","3.915","21.899","21.846","7.647","0.560","19.276","0.938","154.627"
"44","GTD","Andy Lally","237","1:22.192","6:30:26.445","Green","Track","5.858","3.978","21.794","22.076","7.668","0.559","19.353","0.906","154.903"
"52","PC","Robert Alon","248","1:17.927","6:30:29.468","Green","Track","5.720","3.557","20.325","21.011","7.328","0.545","18.591","0.850","158.882"
"38","PC","Kyle Marcelli","248","1:20.109","6:30:35.537","Green","Track","5.701","3.728","21.872","21.624","7.317","0.544","18.473","0.850","159.174"
"23","GTD","Ian James","237","1:23.277","6:30:37.306","Green","Track","6.070","3.938","22.277","22.300","7.645","0.558","19.566","0.923","155.181"
"96","GTD","Jens Klingmann","237","1:23.212","6:30:37.604","Green","Track","6.026","3.933","22.354","22.390","7.586","0.553","19.462","0.908","156.584"
"33","GTD","Jeroen Bleekemolen","237","1:23.133","6:30:38.293","Green","Track","6.168","4.021","22.371","22.090","7.445","0.543","19.530","0.965","159.468"
"97","GTD","Cameron Lawrence","237","1:23.096","6:30:39.653","Green","Track","6.090","3.906","22.024","22.326","7.661","0.559","19.583","0.947","154.903"
"73","GTD","Jorg Bergmeister","237","1:22.813","6:30:40.568","Green","Track","6.125","3.985","21.884","22.169","7.675","0.560","19.457","0.958","154.627"
"8","PC","David Heinemeier Hansson","232","1:19.399","6:30:41.113","Green","Track","5.735","3.718","21.695","20.907","7.327","0.544","18.617","0.856","159.174"
"9","GTD","Matt Bell","237","1:23.027","6:30:42.427","Green","Track","6.023","3.900","22.193","22.225","7.695","0.558","19.513","0.920","155.181"
"27","GTD","Luca Persiani","237","1:23.750","6:30:44.648","Green","Track","6.093","3.979","22.806","22.250","7.602","0.553","19.521","0.946","156.584"
"6","GTD","Andrew Davis","237","1:23.379","6:30:44.946","Green","Track","6.210","3.887","22.358","22.349","7.668","0.558","19.395","0.954","155.181"
"5","P","Filipe Albuquerque","251","1:14.958","6:30:45.960","Green","Track","5.433","3.462","19.522","20.162","7.065","0.519","17.912","0.883","166.842"
"16","GTD","Richard Antinucci","204","1:22.986","6:30:45.878","Green","Track","6.100","3.996","22.276","22.241","7.542","0.548","19.353","0.930","158.013"
"88","PC","Richard Bradley","242","1:19.254","6:30:55.719","Green","Track","5.741","3.726","20.931","21.337","7.366","0.546","18.748","0.859","158.591"
"62","GTLM","Giancarlo Fisichella","245","1:19.160","6:30:56.687","Green","Track","5.849","3.647","20.765","21.234","7.584","0.556","18.642","0.883","155.739"
"66","GTLM","Sebastien Bourdais","245","1:19.841","6:30:58.717","Green","Track","5.853","3.668","20.964","21.610","7.606","0.555","18.696","0.889","156.020"
"60","P","Olivier Pla","253","1:13.858","6:31:00.058","Green","Track","5.406","3.281","19.170","19.974","6.988","0.518","17.702","0.819","167.164"
"90","P","Marc Goossens","180","1:26.419","6:31:06.555","Green","Pit","5.710","3.526","20.287","20.387","7.105","0.521","19.370","9.513","166.201"
"25","GTLM","Bill Auberlen","245","1:20.065","6:31:06.836","Green","Track","6.006","3.704","20.957","21.429","7.592","0.559","18.932","0.886","154.903"
"100","GTLM","Kuno Wittmer","239","1:20.031","6:31:10.722","Green","Track","5.859","3.654","21.135","21.405","7.654","0.561","18.873","0.890","154.351"
"31","P","Dane Cameron","253","1:15.231","6:31:12.405","Green","Track","5.453","3.403","19.608","20.524","7.059","0.519","17.846","0.819","166.842"
"48","GTD","Bryce Miller","237","1:23.047","6:31:15.156","Green","Track","6.129","3.983","22.213","22.090","7.619","0.553","19.515","0.945","156.584"
"10","P","Ricky Taylor","253","1:16.859","6:31:16.497","Green","Track","5.518","3.534","20.953","20.410","7.031","0.520","18.069","0.824","166.521"
"85","PC","Chris Miller","247","1:19.371","6:31:18.410","Green","Track","5.730","3.572","21.160","21.317","7.323","0.544","18.861","0.864","159.174"
