"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"3","GTLM","Antonio Garcia","7","1:16.203","12:45.318","Green","Track","3.052","19.968","23.276","11.707","0.439","7.322","3.918","6.521","155.571"
"85","PC","Stephen Simpson","7","1:17.830","12:50.754","Green","Track","3.266","21.419","23.534","11.199","0.424","7.720","4.043","6.225","161.074"
"20","PC","Johnny Mowlem","3","1:19.347","12:53.711","Green","Track","3.194","22.582","23.712","11.134","0.421","7.890","3.992","6.422","162.222"
"911","GTLM","Nick Tandy","3","1:22.113","12:55.101","Green","Track","3.498","22.527","24.736","11.832","0.442","8.103","4.315","6.660","154.515"
"70","P","Joel Miller","4","1:16.739","12:58.562","Green","Track","3.103","20.636","24.317","10.587","0.406","7.419","4.085","6.186","168.215"
"23","GTD","Mario Farnbacher","3","1:22.929","13:04.748","Green","Track","3.421","21.462","25.289","11.916","0.446","8.843","4.812","6.740","153.129"
"5","P","Joao Barbosa","3","9:38.049","13:06.027","Green","Track","479.866","34.223","29.563","11.263","0.503","9.568","5.360","7.703","135.776"
"96","GTD","Jens Klingmann","7","1:19.620","13:06.019","Green","Track","3.187","21.071","23.866","11.671","0.438","7.797","4.343","7.247","155.926"
"44","GTD","Andy Lally","5","1:18.679","13:06.902","Green","Track","3.094","20.598","24.206","11.666","0.435","7.786","4.213","6.681","157.001"
"16","GTD","Spencer Pumpelly","7","1:19.572","13:09.087","Green","Track","3.250","20.957","23.942","11.505","0.426","7.680","4.326","7.486","160.318"
"9","GTD","Lawson Aschenbach","5","1:44.861","13:09.737","Green","Track","9.612","30.861","28.837","12.708","0.468","8.953","5.077","8.345","145.930"
"6","GTD","Robin Liddell","4","3:41.742","13:16.896","Green","Pit","3.357","22.345","24.667","11.947","0.493","8.678","7.313","142.942","138.530"
"0","P","Katherine Legge","6","2:35.678","13:22.175","Green","Pit","3.080","20.322","23.713","10.627","0.409","8.185","8.649","80.693","166.982"
"10","P","Jordan Taylor","5","1:12.583","13:24.687","Green","Track","2.789","19.166","22.487","10.787","0.409","6.973","3.885","6.087","166.982"
"48","GTD","Madison Snow","4","1:23.524","13:27.790","Green","Track","3.196","23.226","24.351","13.156","0.487","8.162","4.257","6.689","140.237"
"31","P","Eric Curran","4","1:22.603","13:36.256","Green","Track","3.485","22.467","25.686","11.184","0.422","8.167","4.446","6.746","161.838"
"100","GTLM","John Edwards","5","1:22.112","13:36.595","Green","Track","3.195","22.446","24.964","11.938","0.443","7.809","4.461","6.856","154.166"
"912","GTLM","Frederic Makowiecki","5","1:21.138","13:41.303","Green","Track","3.036","21.599","25.282","11.743","0.439","8.160","4.189","6.690","155.571"
"33","GTD","Jeroen Bleekemolen","5","1:19.330","13:43.865","Green","Track","3.190","21.067","23.956","11.657","0.436","8.144","4.216","6.664","156.641"
"62","GTLM","Toni Vilander","1","13:46.564","13:46.564","Green","Track","9.589","34.947","30.570","12.126","0.477","10.030","5.074","7.634","143.177"
"27","GTD","Fabio Babini","8","1:22.127","13:50.101","Green","Track","3.239","22.358","24.801","11.751","0.437","8.238","4.299","7.004","156.283"
"4","GTLM","Oliver Gavin","8","1:28.223","13:50.288","Green","Pit","3.060","20.049","24.209","11.690","0.437","8.089","7.097","13.592","156.283"
"97","GTD","Markus Palttala","5","1:20.492","13:54.035","Green","Track","3.306","21.718","24.540","11.677","0.438","7.946","4.246","6.621","155.926"
"63","GTD","Christina Nielsen","2","11:20.505","13:54.401","Green","Pit","558.237","41.221","32.349","13.650","0.570","11.848","8.423","14.207","119.817"
"25","GTLM","Dirk Werner","5","1:17.954","13:55.486","Green","Track","3.085","20.463","24.552","11.526","0.431","7.297","4.065","6.535","158.458"
"52","PC","Tom Kimber-Smith","3","1:47.044","13:59.427","Green","Track","10.965","35.126","28.362","11.318","0.425","8.617","5.137","7.094","160.695"
"55","P","Tristan Nunez","2","1:38.124","13:59.777","Green","Track","9.618","30.787","26.340","10.785","0.456","8.941","4.649","6.548","149.771"
"85","PC","Stephen Simpson","8","1:15.719","14:06.473","Green","Track","3.046","19.653","23.151","11.134","0.421","8.014","4.044","6.256","162.222"
"20","PC","Johnny Mowlem","4","1:16.272","14:09.983","Green","Track","3.083","20.686","23.054","11.151","0.422","7.573","3.944","6.359","161.838"
"70","P","Joel Miller","5","1:14.204","14:12.766","Green","Track","3.035","19.827","22.840","10.584","0.404","7.407","3.973","6.134","169.048"
"67","GTLM","Richard Westbrook","8","1:31.935","14:13.169","Green","Pit","3.294","21.925","25.377","11.710","0.439","8.228","7.649","13.313","155.571"
"911","GTLM","Nick Tandy","4","1:19.294","14:14.395","Green","Track","3.223","21.154","23.931","11.819","0.444","7.911","4.197","6.615","153.819"
"3","GTLM","Antonio Garcia","8","1:33.111","14:18.429","Green","Pit","3.206","22.335","24.575","11.777","0.448","9.363","7.865","13.542","152.445"
"23","GTD","Mario Farnbacher","4","1:20.541","14:25.289","Green","Track","3.360","21.195","24.623","11.917","0.446","8.125","4.197","6.678","153.129"
"44","GTD","Andy Lally","6","1:20.136","14:27.038","Green","Track","3.360","21.161","23.900","11.631","0.433","7.745","5.075","6.831","157.726"
"5","P","Joao Barbosa","4","1:24.132","14:30.159","Green","Track","3.971","24.076","24.265","11.262","0.523","9.207","4.389","6.439","130.584"
"9","GTD","Lawson Aschenbach","6","1:23.427","14:33.164","Green","Track","3.392","23.305","25.065","11.874","0.440","8.075","4.410","6.866","155.217"
"10","P","Jordan Taylor","6","1:11.158","14:35.845","Green","Track","2.775","18.437","22.004","10.787","0.407","6.878","3.810","6.060","167.802"
"48","GTD","Madison Snow","5","1:18.716","14:46.506","Green","Track","3.135","20.787","24.005","11.672","0.434","7.853","4.235","6.595","157.363"
