"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"62","GTLM","Giancarlo Fisichella","47","1:36.129","1:27:14.695","Red","Track","0.635","7.154","7.457","11.250","8.065","10.294","12.668","19.255","4.334","0.000","129.921"
"3","GTLM","Jan Magnussen","42","1:41.318","1:27:18.938","Red","Track","0.641","7.153","8.437","12.394","8.567","11.257","12.839","20.634","4.191","0.000","128.705"
"31","P","Eric Curran","43","1:45.216","1:27:22.393","Red","Track","0.587","6.658","8.907","13.544","8.932","11.470","13.125","21.727","4.132","0.000","140.545"
"8","PC","Renger van der Zande","48","1:48.974","1:27:23.294","Red","Track","0.601","6.813","9.304","14.327","9.822","12.160","13.751","21.690","4.732","0.000","137.271"
"4","GTLM","Oliver Gavin","48","1:48.545","1:27:24.815","Red","Track","0.644","7.206","9.152","13.598","9.442","12.517","13.901","21.686","5.204","0.000","128.106"
"10","P","Ricky Taylor","43","1:47.140","1:27:27.204","Red","Track","0.595","6.684","7.747","13.925","8.982","12.712","13.939","21.887","5.233","0.000","138.655"
"54","PC","Colin Braun","44","6:17.636","1:22:57.415","Red","Pit","0.000","0.000","12.661","12.414","8.873","12.827","13.940","21.938","5.468","0.000","0.000"
"88","PC","Ashley Freiberg","28","2:43.835","1:26:33.802","Red","Track","0.613","6.904","66.021","13.991","8.821","12.131","13.602","20.900","5.480","0.000","134.584"
"66","GTLM","Joey Hand","38","3:09.640","1:26:09.790","Red","Track","0.641","7.166","8.199","12.270","8.534","11.046","13.050","20.853","5.788","0.000","128.705"
"60","P","John Pew","44","3:41.777","1:25:44.616","Red","Track","0.598","6.743","7.403","11.081","7.763","9.925","11.612","146.095","5.068","0.000","137.960"
"90","P","Ryan Hunter-Reay","37","9:21.884","1:31:42.480","Green","Track","0.000","0.000","14.168","13.208","8.827","10.925","11.836","16.870","1.660","5.097","0.000"
"25","GTLM","Bill Auberlen","37","7:34.844","1:31:43.600","Green","Track","0.000","0.000","13.006","12.774","9.424","10.439","12.264","16.498","1.749","5.493","0.000"
"911","GTLM","Patrick Pilet","41","4:39.980","1:31:44.726","Green","Track","0.000","0.000","12.284","12.706","9.419","10.644","12.307","17.016","1.713","5.509","0.000"
"912","GTLM","Earl Bamber","41","4:37.194","1:31:46.052","Green","Track","0.000","0.000","12.488","12.333","9.504","10.801","12.474","17.141","1.784","5.550","0.000"
"31","P","Eric Curran","44","4:27.629","1:31:50.022","Green","Track","0.000","0.000","13.768","12.368","8.085","10.807","11.986","18.231","1.643","5.050","0.000"
"20","PC","Johnny Mowlem","38","26:53.212","1:31:50.364","Green","Track","0.000","0.000","16.072","14.380","10.382","12.582","13.147","19.766","1.879","5.367","0.000"
"3","GTLM","Jan Magnussen","43","4:34.123","1:31:53.061","Green","Track","0.000","0.000","13.932","12.301","8.446","10.869","12.554","20.926","1.749","5.462","0.000"
"4","GTLM","Oliver Gavin","49","4:30.994","1:31:55.809","Green","Track","0.000","0.000","14.028","12.509","8.603","10.909","12.371","21.164","1.730","5.462","0.000"
"5","P","Joao Barbosa","47","6:28.175","1:31:56.301","Green","Track","0.000","0.000","12.415","12.255","8.244","10.432","12.154","17.157","1.612","5.029","0.000"
"85","PC","Stephen Simpson","48","8:54.443","1:32:10.214","Green","Track","0.000","0.000","13.922","13.225","8.690","11.844","12.635","18.356","1.704","5.227","0.000"
"68","GTLM","Daniel Serra","53","6:11.300","1:32:23.168","Green","Track","0.000","0.000","14.133","12.457","8.484","10.784","12.540","17.425","1.765","5.493","0.000"
"100","GTLM","Lucas Luhr","35","6:01.896","1:32:30.205","Green","Track","0.000","0.000","12.284","12.050","8.479","10.540","12.181","16.775","1.728","5.440","0.000"
"52","PC","Robert Alon","50","7:38.739","1:32:39.539","Green","Track","0.000","0.000","13.237","13.515","8.878","11.730","12.363","18.892","1.859","5.555","0.000"
"54","PC","Colin Braun","45","9:50.778","1:32:48.193","Green","Track","0.000","0.000","11.625","11.634","7.967","10.158","11.843","22.029","1.654","5.150","0.000"
"62","GTLM","Giancarlo Fisichella","48","5:38.882","1:32:53.577","Green","Track","0.000","0.000","15.119","12.793","8.445","10.570","12.329","17.040","1.761","5.491","0.000"
"90","P","Ryan Hunter-Reay","38","1:19.686","1:33:02.166","Green","Track","0.593","6.679","7.000","11.254","7.608","10.044","11.376","18.338","1.684","5.110","139.123"
"25","GTLM","Bill Auberlen","38","1:20.049","1:33:03.649","Green","Track","0.637","7.109","7.228","11.144","8.168","10.166","11.931","16.300","1.815","5.551","129.513"
"911","GTLM","Patrick Pilet","42","1:19.996","1:33:04.722","Green","Track","0.644","7.158","7.171","11.161","8.033","10.193","12.107","16.322","1.715","5.492","128.106"
"912","GTLM","Earl Bamber","42","1:20.819","1:33:06.871","Green","Track","0.644","7.113","7.174","11.270","8.220","10.290","12.180","16.661","1.752","5.515","128.106"
"31","P","Eric Curran","45","1:18.784","1:33:08.806","Green","Track","0.586","6.569","7.606","11.269","7.745","10.218","11.486","16.624","1.645","5.036","140.785"
"3","GTLM","Jan Magnussen","44","1:20.868","1:33:13.929","Green","Track","0.639","7.066","7.534","11.263","8.093","10.489","12.198","16.453","1.709","5.424","129.108"
"20","PC","Johnny Mowlem","39","1:26.050","1:33:16.414","Green","Track","0.609","6.840","8.365","12.359","8.439","11.455","12.501","18.398","1.795","5.289","135.468"
"5","P","Joao Barbosa","48","1:20.095","1:33:16.396","Green","Track","0.590","6.540","7.906","11.262","7.893","10.212","11.466","17.559","1.619","5.048","139.831"
"4","GTLM","Oliver Gavin","50","1:21.874","1:33:17.683","Green","Track","0.639","7.046","8.297","11.645","8.197","10.273","11.950","16.674","1.718","5.435","129.108"
"85","PC","Stephen Simpson","49","1:21.862","1:33:32.076","Green","Track","0.609","6.846","7.572","11.604","8.121","11.001","12.080","17.131","1.685","5.213","135.468"
"68","GTLM","Daniel Serra","54","1:21.766","1:33:44.934","Green","Track","0.636","7.113","7.682","11.320","8.106","10.528","12.179","17.018","1.722","5.462","129.717"
"100","GTLM","Lucas Luhr","36","1:20.027","1:33:50.232","Green","Track","0.633","7.056","7.247","11.073","8.122","10.277","11.967","16.494","1.719","5.439","130.332"
"0","P","Katherine Legge","32","6:59.510","1:33:55.347","Green","Track","0.000","0.000","13.638","12.660","8.148","10.156","11.845","17.379","1.637","5.021","0.000"
"10","P","Jordan Taylor","44","6:33.231","1:34:00.435","Green","Track","0.000","0.000","13.233","11.947","7.962","10.243","11.732","19.650","1.631","5.077","0.000"
"66","GTLM","Joey Hand","39","7:51.863","1:34:01.653","Green","Pit","0.000","0.000","14.206","14.366","9.445","12.500","13.595","19.452","4.240","15.220","0.000"
"52","PC","Robert Alon","51","1:24.582","1:34:04.121","Green","Track","0.620","6.868","7.916","12.365","8.436","10.784","12.417","18.124","1.758","5.294","133.065"
"54","PC","Colin Braun","46","1:20.629","1:34:08.822","Green","Track","0.600","6.819","7.052","12.494","7.887","10.091","11.561","17.299","1.662","5.164","137.500"
"90","P","Ryan Hunter-Reay","39","1:17.093","1:34:19.259","Green","Track","0.595","6.658","6.863","11.066","7.692","9.985","11.470","15.998","1.663","5.103","138.655"
"25","GTLM","Bill Auberlen","39","1:19.733","1:34:23.382","Green","Track","0.640","7.102","7.089","11.014","8.119","10.180","11.968","16.355","1.767","5.499","128.906"
"911","GTLM","Patrick Pilet","43","1:19.631","1:34:24.353","Green","Track","0.642","7.145","7.087","10.938","8.018","10.155","12.005","16.388","1.741","5.512","128.505"
"31","P","Eric Curran","46","1:18.906","1:34:27.712","Green","Track","0.583","6.549","7.478","11.126","7.729","10.488","11.553","16.765","1.617","5.018","141.509"
"912","GTLM","Earl Bamber","43","1:20.887","1:34:27.758","Green","Track","0.641","7.108","7.170","11.250","8.193","10.166","12.137","16.938","1.759","5.525","128.705"
"62","GTLM","Giancarlo Fisichella","49","1:38.531","1:34:32.108","Green","Track","0.637","7.146","24.211","11.939","8.172","10.364","12.052","16.681","1.803","5.526","129.513"
"3","GTLM","Jan Magnussen","45","1:20.087","1:34:34.016","Green","Track","0.636","7.049","7.340","11.086","8.022","10.362","11.888","16.420","1.782","5.502","129.717"
"5","P","Joao Barbosa","49","1:18.804","1:34:35.200","Green","Track","0.587","6.596","8.088","11.212","7.769","9.933","11.552","16.339","1.654","5.074","140.545"
"20","PC","Johnny Mowlem","40","1:23.210","1:34:39.624","Green","Track","0.607","6.889","8.447","11.973","8.112","10.623","11.976","17.599","1.752","5.232","135.914"
"4","GTLM","Oliver Gavin","51","1:25.811","1:34:43.494","Green","Track","0.632","7.036","7.908","11.382","8.258","10.472","12.601","20.360","1.716","5.446","130.538"
"85","PC","Stephen Simpson","50","1:20.944","1:34:53.020","Green","Track","0.607","6.849","7.633","11.577","7.989","10.607","11.960","16.851","1.671","5.200","135.914"
"68","GTLM","Daniel Serra","55","1:21.020","1:35:05.954","Green","Track","0.634","7.096","7.270","11.232","8.078","10.345","12.199","16.998","1.722","5.446","130.126"
"0","P","Katherine Legge","33","1:18.061","1:35:13.408","Green","Track","0.584","6.574","7.232","11.067","7.769","9.956","11.649","16.572","1.633","5.025","141.267"
"100","GTLM","Lucas Luhr","37","1:25.763","1:35:15.995","Green","Track","0.633","7.064","8.189","12.086","8.318","12.790","12.704","16.732","1.766","5.481","130.332"
"10","P","Jordan Taylor","45","1:17.798","1:35:18.233","Green","Track","0.594","6.698","6.992","11.511","7.837","9.957","11.505","16.036","1.619","5.049","138.889"
"52","PC","Robert Alon","52","1:20.756","1:35:24.877","Green","Track","0.612","6.845","7.462","11.576","8.098","10.116","11.773","17.209","1.762","5.303","134.804"
"54","PC","Colin Braun","47","1:17.740","1:35:26.562","Green","Track","0.602","6.778","6.992","10.951","7.823","9.948","11.475","16.354","1.658","5.159","137.043"
"90","P","Ryan Hunter-Reay","40","1:16.429","1:35:35.688","Green","Track","0.593","6.658","6.823","11.015","7.647","9.788","11.273","15.864","1.669","5.099","139.123"
"25","GTLM","Bill Auberlen","40","1:19.373","1:35:42.755","Green","Track","0.636","7.080","7.072","10.944","8.045","10.182","11.929","16.241","1.763","5.481","129.717"
"911","GTLM","Patrick Pilet","44","1:20.411","1:35:44.764","Green","Track","0.643","7.128","6.978","10.936","8.023","10.176","12.746","16.600","1.705","5.476","128.305"
"31","P","Eric Curran","47","1:18.248","1:35:45.960","Green","Track","0.584","6.554","7.386","11.080","7.789","10.132","11.540","16.548","1.619","5.016","141.267"
"912","GTLM","Earl Bamber","44","1:20.638","1:35:48.396","Green","Track","0.643","7.112","7.312","11.234","8.230","10.244","12.193","16.450","1.732","5.488","128.305"
"62","GTLM","Giancarlo Fisichella","50","1:19.738","1:35:51.846","Green","Track","0.639","7.121","7.191","11.075","8.028","10.130","11.985","16.325","1.759","5.485","129.108"
"5","P","Joao Barbosa","50","1:18.030","1:35:53.230","Green","Track","0.584","6.554","7.216","10.944","7.747","10.397","11.581","16.379","1.604","5.024","141.267"
"3","GTLM","Jan Magnussen","46","1:20.191","1:35:54.207","Green","Track","0.635","7.039","7.303","11.011","8.068","10.294","11.955","16.789","1.699","5.398","129.921"
"20","PC","Johnny Mowlem","41","1:21.045","1:36:00.669","Green","Track","0.606","6.780","7.552","11.659","8.007","10.363","11.923","17.202","1.722","5.231","136.139"
"4","GTLM","Oliver Gavin","52","1:19.539","1:36:03.033","Green","Track","0.638","7.038","7.337","11.140","7.982","10.156","11.959","16.187","1.694","5.408","129.310"
"85","PC","Stephen Simpson","51","1:20.634","1:36:13.654","Green","Track","0.608","6.800","7.561","11.322","8.041","10.603","11.983","16.835","1.685","5.196","135.691"
"66","GTLM","Joey Hand","40","2:23.522","1:36:25.175","Green","Track","0.000","0.000","14.002","13.870","9.098","11.452","12.896","18.410","1.798","5.532","0.000"
"68","GTLM","Daniel Serra","56","1:20.740","1:36:26.694","Green","Track","0.634","7.105","7.262","11.303","8.094","10.280","12.117","16.796","1.712","5.437","130.126"
"0","P","Katherine Legge","34","1:17.614","1:36:31.022","Green","Track","0.586","6.590","7.221","11.027","7.692","9.848","11.533","16.496","1.610","5.011","140.785"
"10","P","Jordan Taylor","46","1:17.076","1:36:35.309","Green","Track","0.592","6.640","6.954","10.920","7.671","9.851","11.504","16.203","1.652","5.089","139.358"
"100","GTLM","Lucas Luhr","38","1:20.325","1:36:36.320","Green","Track","0.633","7.021","7.341","11.065","7.994","10.268","11.994","16.830","1.728","5.451","130.332"
"52","PC","Robert Alon","53","1:21.196","1:36:46.073","Green","Track","0.614","6.825","7.465","11.347","8.016","10.200","12.076","17.597","1.731","5.325","134.365"
"90","P","Ryan Hunter-Reay","41","1:16.288","1:36:51.976","Green","Track","0.590","6.653","6.823","10.991","7.617","9.842","11.211","15.805","1.654","5.102","139.831"
"54","PC","Colin Braun","48","1:30.500","1:36:57.062","Green","Pit","0.600","6.758","7.109","11.073","7.870","9.890","11.523","16.733","3.583","15.361","137.500"
"70","P","Joel Miller","45","9:52.721","1:36:57.483","Green","Track","0.000","0.000","12.693","12.227","8.239","10.872","11.484","16.599","1.728","5.067","0.000"
"911","GTLM","Patrick Pilet","45","1:19.546","1:37:04.310","Green","Track","0.639","7.113","6.988","10.958","8.133","10.131","12.143","16.252","1.709","5.480","129.108"
"67","GTLM","Richard Westbrook","30","10:26.841","1:37:07.277","Green","Track","426.116","7.146","7.260","11.268","8.172","29.356","14.385","18.548","1.785","5.558","0.194"
"912","GTLM","Earl Bamber","45","1:19.835","1:37:08.231","Green","Track","0.640","7.081","7.021","11.030","8.159","10.124","12.115","16.465","1.724","5.476","128.906"
"5","P","Joao Barbosa","51","1:17.444","1:37:10.674","Green","Track","0.585","6.559","7.099","10.864","7.673","10.246","11.546","16.232","1.611","5.029","141.026"
"62","GTLM","Giancarlo Fisichella","51","1:19.974","1:37:11.820","Green","Track","0.636","7.118","7.049","11.131","8.016","10.103","12.252","16.486","1.724","5.459","129.717"
"25","GTLM","Bill Auberlen","41","1:32.680","1:37:15.435","Green","Pit","0.635","7.067","7.173","10.990","7.962","10.587","12.377","16.989","3.799","15.101","129.921"
"31","P","Eric Curran","48","1:31.795","1:37:17.755","Green","Pit","0.583","6.532","7.244","10.989","7.863","10.625","11.556","17.371","3.787","15.245","141.509"
"4","GTLM","Oliver Gavin","53","1:18.919","1:37:21.952","Green","Track","0.631","7.024","7.153","10.976","8.002","10.101","11.816","16.110","1.690","5.416","130.745"
"3","GTLM","Jan Magnussen","47","1:32.390","1:37:26.597","Green","Pit","0.634","7.011","7.329","10.991","7.977","10.231","11.899","16.120","5.037","15.161","130.126"
"85","PC","Stephen Simpson","52","1:21.348","1:37:35.002","Green","Track","0.606","6.794","7.431","11.232","7.854","11.287","12.307","16.989","1.670","5.178","136.139"
"68","GTLM","Daniel Serra","57","1:22.661","1:37:49.355","Green","Track","0.629","7.051","7.389","11.199","8.074","11.255","12.666","17.147","1.761","5.490","131.161"
"66","GTLM","Joey Hand","41","1:25.782","1:37:50.957","Green","Track","0.636","7.132","8.685","12.760","8.574","10.844","12.450","17.451","1.761","5.489","129.717"
"10","P","Jordan Taylor","47","1:17.078","1:37:52.387","Green","Track","0.593","6.664","6.951","10.844","7.743","9.860","11.677","16.073","1.615","5.058","139.123"
"100","GTLM","Lucas Luhr","39","1:20.531","1:37:56.851","Green","Track","0.634","7.011","7.239","11.038","7.998","10.292","11.991","17.146","1.727","5.455","130.126"
"20","PC","Johnny Mowlem","42","1:58.766","1:37:59.435","Green","Pit","0.608","6.807","7.343","11.540","8.022","32.743","13.527","18.894","3.904","15.378","135.691"
"52","PC","Robert Alon","54","1:19.830","1:38:05.903","Green","Track","0.617","6.853","7.357","11.292","8.066","10.152","11.864","16.672","1.701","5.256","133.712"
"0","P","Katherine Legge","35","1:38.226","1:38:09.248","Green","Pit","0.583","6.595","7.445","12.163","8.631","10.581","12.589","19.682","4.403","15.554","141.509"
"70","P","Joel Miller","46","1:16.288","1:38:13.771","Green","Track","0.585","6.546","7.053","10.999","7.557","9.733","11.206","15.849","1.707","5.053","141.026"
"911","GTLM","Patrick Pilet","46","1:19.431","1:38:23.741","Green","Track","0.641","7.151","7.068","10.877","8.049","10.160","12.191","16.079","1.717","5.498","128.705"
"90","P","Ryan Hunter-Reay","42","1:32.271","1:38:24.247","Green","Pit","0.592","6.669","7.242","11.886","8.083","10.078","11.661","16.875","3.939","15.246","139.358"
"5","P","Joao Barbosa","52","1:18.642","1:38:29.316","Green","Track","0.589","6.564","7.105","10.993","7.743","9.807","11.427","17.747","1.617","5.050","140.068"
"67","GTLM","Richard Westbrook","31","1:22.142","1:38:29.419","Green","Track","0.651","7.173","7.262","11.232","8.236","10.305","12.183","17.838","1.749","5.513","126.728"
"912","GTLM","Earl Bamber","46","1:22.253","1:38:30.484","Green","Track","0.638","7.086","7.172","11.076","8.301","10.223","12.423","18.127","1.723","5.484","129.310"
"62","GTLM","Giancarlo Fisichella","52","1:19.432","1:38:31.252","Green","Track","0.636","7.108","7.048","11.061","7.988","10.109","11.948","16.368","1.715","5.451","129.717"
"4","GTLM","Oliver Gavin","54","1:19.444","1:38:41.396","Green","Track","0.637","7.055","7.087","10.847","7.950","10.319","12.155","16.301","1.682","5.411","129.513"
"60","P","Oswaldo Negri","45","13:01.252","1:38:45.868","Green","Track","0.000","0.000","13.800","14.050","9.088","11.689","13.332","19.026","1.741","5.231","0.000"
"85","PC","Stephen Simpson","53","1:19.403","1:38:54.405","Green","Track","0.604","6.773","7.437","11.138","7.830","10.493","11.781","16.446","1.682","5.219","136.589"
"68","GTLM","Daniel Serra","58","1:20.939","1:39:10.294","Green","Track","0.634","7.088","7.260","11.334","8.063","10.309","12.062","16.750","1.861","5.578","130.126"
"66","GTLM","Joey Hand","42","1:22.024","1:39:12.981","Green","Track","0.640","7.085","7.609","11.514","8.283","10.803","12.065","16.806","1.731","5.488","128.906"
"10","P","Jordan Taylor","48","1:29.886","1:39:22.273","Green","Pit","0.590","6.651","7.072","11.570","7.914","10.087","11.469","16.071","3.241","15.221","139.831"
"52","PC","Robert Alon","55","1:20.316","1:39:26.219","Green","Track","0.608","6.798","7.687","11.284","8.017","10.082","11.797","16.905","1.826","5.312","135.691"
"100","GTLM","Lucas Luhr","40","1:30.990","1:39:27.841","Green","Pit","0.635","7.043","7.253","10.977","7.980","10.103","11.916","16.365","3.659","15.059","129.921"
"70","P","Joel Miller","47","1:18.759","1:39:32.530","Green","Track","0.583","6.529","8.751","11.260","7.696","9.843","11.418","15.953","1.695","5.031","141.509"
"911","GTLM","Patrick Pilet","47","1:19.205","1:39:42.946","Green","Track","0.641","7.153","7.088","10.943","7.993","10.140","12.022","16.017","1.720","5.488","128.705"
"5","P","Joao Barbosa","53","1:16.500","1:39:45.816","Green","Track","0.582","6.600","7.025","10.886","7.675","9.837","11.282","15.923","1.632","5.058","141.753"
"912","GTLM","Earl Bamber","47","1:20.455","1:39:50.939","Green","Track","0.638","7.092","7.112","11.116","8.170","10.259","12.151","16.672","1.733","5.512","129.310"
"62","GTLM","Giancarlo Fisichella","53","1:21.382","1:39:52.634","Green","Track","0.633","7.054","7.112","11.142","7.988","10.160","12.055","17.803","1.861","5.574","130.332"
"4","GTLM","Oliver Gavin","55","1:18.736","1:40:00.132","Green","Track","0.635","7.042","7.049","10.916","7.932","10.067","11.897","16.046","1.710","5.442","129.921"
"67","GTLM","Richard Westbrook","32","1:35.067","1:40:04.486","Green","Pit","0.648","7.175","7.395","11.410","8.232","10.297","12.067","17.306","5.334","15.203","127.315"
"25","GTLM","Dirk Werner","42","2:56.017","1:40:11.452","Green","Track","0.000","0.000","13.458","12.024","8.461","10.737","12.611","18.181","1.734","5.439","0.000"
"85","PC","Stephen Simpson","54","1:19.195","1:40:13.600","Green","Track","0.608","6.768","7.298","11.253","7.816","10.382","11.761","16.449","1.681","5.179","135.691"
"60","P","Oswaldo Negri","46","1:35.403","1:40:21.271","Green","Pit","0.605","6.715","8.026","12.068","8.294","10.478","11.975","17.651","4.051","15.540","136.364"
"68","GTLM","Daniel Serra","59","1:23.430","1:40:33.724","Green","Track","0.638","7.130","7.494","11.238","8.049","11.820","12.776","17.043","1.753","5.489","129.310"
"66","GTLM","Joey Hand","43","1:22.533","1:40:35.514","Green","Track","0.638","7.086","7.569","12.701","8.281","10.347","12.101","16.603","1.737","5.470","129.310"
"52","PC","Robert Alon","56","1:20.048","1:40:46.267","Green","Track","0.611","6.795","7.317","11.320","7.981","9.983","11.814","17.257","1.704","5.266","135.025"
"70","P","Joel Miller","48","1:16.454","1:40:48.984","Green","Track","0.582","6.525","7.190","10.846","7.615","9.823","11.154","16.020","1.678","5.021","141.753"
"3","GTLM","Jan Magnussen","48","3:28.798","1:40:55.395","Green","Track","0.000","0.000","13.778","11.917","8.350","10.631","12.156","16.670","1.725","5.446","0.000"
"31","P","Dane Cameron","49","3:40.573","1:40:58.328","Green","Pit","0.000","0.000","16.697","16.348","9.648","12.852","13.274","19.395","4.184","15.304","0.000"
"5","P","Joao Barbosa","54","1:18.353","1:41:04.169","Green","Track","0.589","6.592","7.020","11.450","7.833","9.872","11.478","16.860","1.622","5.037","140.068"
"912","GTLM","Earl Bamber","48","1:20.151","1:41:11.090","Green","Track","0.642","7.085","6.932","11.097","8.281","10.384","12.128","16.412","1.717","5.473","128.505"
"62","GTLM","Giancarlo Fisichella","54","1:19.998","1:41:12.632","Green","Track","0.640","7.147","7.080","11.104","8.061","10.190","12.271","16.303","1.741","5.461","128.906"
"911","GTLM","Patrick Pilet","48","1:34.072","1:41:17.018","Green","Pit","0.640","7.124","7.280","11.264","8.233","10.331","12.354","18.078","3.558","15.210","128.906"
"20","PC","Johnny Mowlem","43","3:17.533","1:41:16.968","Green","Track","0.000","0.000","14.757","14.698","9.773","12.519","13.244","19.672","1.827","5.376","0.000"
"4","GTLM","Oliver Gavin","56","1:18.830","1:41:18.962","Green","Track","0.635","7.026","7.041","10.900","7.946","10.075","11.801","16.324","1.689","5.393","129.921"
"25","GTLM","Dirk Werner","43","1:20.425","1:41:31.877","Green","Track","0.632","7.025","7.316","11.366","8.178","10.321","12.066","16.407","1.717","5.397","130.538"
"85","PC","Stephen Simpson","55","1:32.970","1:41:46.570","Green","Pit","0.602","6.721","7.292","11.099","7.821","10.526","12.180","17.147","3.833","15.749","137.043"
"68","GTLM","Daniel Serra","60","1:20.327","1:41:54.051","Green","Track","0.635","7.066","7.272","11.219","8.036","10.233","12.127","16.544","1.722","5.473","129.921"
"66","GTLM","Joey Hand","44","1:21.050","1:41:56.564","Green","Track","0.637","7.056","7.652","11.391","8.234","10.249","12.035","16.587","1.737","5.472","129.513"
"52","PC","Robert Alon","57","1:18.856","1:42:05.123","Green","Track","0.609","6.780","7.143","11.139","7.967","10.023","11.709","16.497","1.728","5.261","135.468"
"70","P","Joel Miller","49","1:16.394","1:42:05.378","Green","Track","0.581","6.492","7.034","10.926","7.619","9.770","11.274","15.971","1.697","5.030","141.997"
"67","GTLM","Richard Westbrook","33","2:07.419","1:42:11.905","Green","Pit","0.000","0.000","12.761","11.908","8.347","10.669","12.415","17.321","4.381","15.135","0.000"
"3","GTLM","Jan Magnussen","49","1:19.647","1:42:15.042","Green","Track","0.638","7.061","7.391","10.999","8.013","10.276","11.977","16.166","1.699","5.427","129.310"
"5","P","Joao Barbosa","55","1:17.905","1:42:22.074","Green","Track","0.587","6.578","6.939","10.933","7.795","9.944","11.408","17.068","1.618","5.035","140.545"
"8","PC","Renger van der Zande","49","15:00.683","1:42:23.977","Green","Track","0.000","0.000","16.028","13.631","8.538","10.936","12.942","20.285","1.672","5.179","0.000"
"54","PC","Colin Braun","49","5:27.667","1:42:24.729","Green","Track","0.000","0.000","11.865","11.373","7.885","9.867","11.501","16.879","1.661","5.145","0.000"
"912","GTLM","Earl Bamber","49","1:19.412","1:42:30.502","Green","Track","0.639","7.083","7.089","11.017","8.072","10.125","12.005","16.234","1.698","5.450","129.108"
"62","GTLM","Giancarlo Fisichella","55","1:19.720","1:42:32.352","Green","Track","0.636","7.084","7.095","11.091","7.983","10.513","11.957","16.177","1.729","5.455","129.717"
"4","GTLM","Oliver Gavin","57","1:21.237","1:42:40.199","Green","Track","0.630","7.008","7.099","11.837","8.174","10.773","12.112","16.497","1.696","5.411","130.952"
"55","P","Tristan Nunez","38","16:12.871","1:42:43.151","Green","Track","0.000","0.000","16.337","14.171","8.788","12.618","12.734","18.464","1.755","5.134","0.000"
"20","PC","Johnny Mowlem","44","1:27.099","1:42:44.067","Green","Track","0.613","6.911","8.521","13.292","8.525","10.960","12.589","18.665","1.754","5.269","134.584"
"0","P","Katherine Legge","36","4:42.890","1:42:52.138","Green","Track","0.000","0.000","12.923","12.298","8.229","10.180","11.987","17.482","1.607","5.008","0.000"
"25","GTLM","Dirk Werner","44","1:21.421","1:42:53.298","Green","Track","0.628","7.010","7.197","11.373","8.581","10.444","12.092","16.984","1.717","5.395","131.369"
"90","P","Marc Goossens","43","4:31.082","1:42:55.329","Green","Track","0.000","0.000","13.834","11.754","8.009","10.270","11.454","16.708","1.683","5.114","0.000"
"68","GTLM","Daniel Serra","61","1:20.722","1:43:14.773","Green","Track","0.631","7.078","7.189","11.306","8.080","10.369","12.291","16.616","1.729","5.433","130.745"
"66","GTLM","Joey Hand","45","1:20.348","1:43:16.912","Green","Track","0.639","7.073","7.345","11.210","8.136","10.136","12.073","16.539","1.730","5.467","129.108"
"70","P","Joel Miller","50","1:16.393","1:43:21.771","Green","Track","0.575","6.497","7.144","10.898","7.665","9.640","11.168","16.074","1.705","5.027","143.478"
"60","P","Oswaldo Negri","47","3:01.009","1:43:22.280","Green","Track","0.000","0.000","13.846","14.414","9.175","12.745","15.686","19.507","1.782","5.903","0.000"
"52","PC","Robert Alon","58","1:19.639","1:43:24.762","Green","Track","0.606","6.787","7.525","11.393","7.982","10.087","11.665","16.700","1.693","5.201","136.139"
"10","P","Jordan Taylor","49","4:10.872","1:43:33.145","Green","Track","0.000","0.000","13.173","13.317","8.315","10.929","12.077","17.101","1.639","5.086","0.000"
"3","GTLM","Jan Magnussen","50","1:19.805","1:43:34.847","Green","Track","0.634","7.055","7.360","11.050","8.025","10.315","11.935","16.263","1.723","5.445","130.126"
"5","P","Joao Barbosa","56","1:17.979","1:43:40.053","Green","Track","0.584","6.575","7.007","10.817","7.782","10.778","11.454","16.303","1.628","5.051","141.267"
"100","GTLM","Lucas Luhr","41","4:14.134","1:43:41.975","Green","Track","0.000","0.000","13.220","14.610","9.237","11.125","12.435","20.293","1.779","5.493","0.000"
"8","PC","Renger van der Zande","50","1:21.270","1:43:45.247","Green","Track","0.604","6.795","7.196","11.529","8.741","10.472","11.751","17.381","1.653","5.148","136.589"
"38","PC","Kyle Marcelli","32","27:09.142","1:43:48.619","Green","Track","0.000","0.000","13.977","13.304","9.049","12.729","15.560","19.371","1.798","5.423","0.000"
"54","PC","Colin Braun","50","1:24.106","1:43:48.835","Green","Track","0.597","6.677","7.037","11.264","8.045","9.964","15.249","18.470","1.661","5.142","138.191"
"62","GTLM","Giancarlo Fisichella","56","1:19.344","1:43:51.696","Green","Track","0.634","7.090","6.990","11.025","7.995","10.172","11.993","16.288","1.717","5.440","130.126"
"4","GTLM","Oliver Gavin","58","1:19.096","1:43:59.295","Green","Track","0.636","7.029","7.062","10.950","8.017","10.051","11.854","16.189","1.794","5.514","129.717"
"912","GTLM","Earl Bamber","50","1:32.413","1:44:02.915","Green","Pit","0.636","7.076","6.976","11.066","8.079","10.060","11.965","17.307","4.020","15.228","129.717"
"55","P","Tristan Nunez","39","1:21.609","1:44:04.760","Green","Track","0.592","6.675","7.913","11.928","7.999","10.521","11.964","17.276","1.681","5.060","139.358"
