"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"22","GTD","Cooper MacNeil","1","1:15.309","1:15.309","Green","Track","0.000","0.000","18.397","12.465","15.090","6.091","10.528","2.910","0.000"
"62","GTLM","Giancarlo Fisichella","1","1:16.411","1:16.411","Green","Track","0.000","0.000","13.174","11.596","14.751","5.676","9.541","2.823","0.000"
"48","GTD","Bryan Sellers","1","1:17.671","1:17.671","Green","Track","0.000","0.000","12.977","11.554","14.550","5.664","9.728","2.806","0.000"
"4","GTLM","Tommy Milner","1","1:28.983","1:28.983","Green","Track","0.000","0.000","13.457","11.803","15.052","5.753","9.805","2.855","0.000"
"97","GTD","Markus Palttala","1","1:29.877","1:29.877","Green","Track","0.000","0.000","14.143","12.950","15.113","5.840","9.857","2.820","0.000"
"3","GTLM","Jan Magnussen","1","1:31.080","1:31.080","Green","Track","0.000","0.000","13.817","12.160","15.148","5.760","9.851","2.851","0.000"
"67","GTLM","Ryan Briscoe","1","1:31.836","1:31.836","Green","Track","0.000","0.000","14.036","11.702","14.448","5.748","9.877","2.799","0.000"
"52","PC","Robert Alon","1","1:33.878","1:33.878","Green","Track","0.000","0.000","14.457","13.011","15.629","5.888","9.582","2.718","0.000"
"911","GTLM","Patrick Pilet","1","1:35.561","1:35.561","Green","Track","0.000","0.000","13.901","11.813","14.921","5.841","9.905","2.861","0.000"
"66","GTLM","Joey Hand","1","1:36.694","1:36.694","Green","Track","0.000","0.000","13.895","12.745","15.960","6.009","10.132","2.846","0.000"
"23","GTD","Mario Farnbacher","1","1:37.822","1:37.822","Green","Track","0.000","0.000","14.459","12.794","15.707","5.953","10.104","2.906","0.000"
"85","PC","Stephen Simpson","1","1:39.031","1:39.031","Green","Track","0.000","0.000","13.978","12.105","15.076","6.158","9.941","3.029","0.000"
"38","PC","James French","1","1:39.367","1:39.367","Green","Track","0.000","0.000","13.632","11.663","14.896","6.028","9.801","2.863","0.000"
"6","GTD","Andrew Davis","1","1:40.403","1:40.403","Green","Track","0.000","0.000","13.788","12.430","16.304","6.433","10.899","3.011","0.000"
"73","GTD","Jorg Bergmeister","1","1:40.739","1:40.739","Green","Track","0.000","0.000","13.709","11.705","14.922","5.970","10.150","2.831","0.000"
"96","GTD","Jens Klingmann","1","1:41.303","1:41.303","Green","Pit","0.000","0.000","13.760","12.014","15.376","6.217","14.251","12.283","0.000"
"540","GTD","Andy Pilgrim","1","1:46.638","1:46.638","Green","Track","0.000","0.000","13.615","11.994","14.953","5.894","9.939","2.869","0.000"
"20","PC","Matthew McMurry","1","1:51.969","1:51.969","Green","Track","0.000","0.000","14.053","11.890","14.879","5.692","9.205","2.692","0.000"
"27","GTD","Cedric Sbirrazzuoli","1","1:57.314","1:57.314","Green","Track","0.000","0.000","13.313","13.733","15.869","6.131","10.292","2.884","0.000"
"9","GTD","Matt Bell","1","1:59.743","1:59.743","Green","Track","0.000","0.000","13.640","12.899","17.802","6.442","10.292","2.903","0.000"
"33","GTD","Jeroen Bleekemolen","1","2:03.563","2:03.563","Green","Track","0.000","0.000","14.618","12.747","15.486","6.082","11.708","2.997","0.000"
"8","PC","Renger van der Zande","1","2:10.989","2:10.989","Green","Track","0.000","0.000","12.713","11.879","14.828","5.918","9.175","3.009","0.000"
"22","GTD","Cooper MacNeil","2","56.933","2:12.242","Green","Track","0.487","0.869","10.653","11.121","15.450","5.702","9.804","2.847","142.454"
"44","GTD","John Potter","1","2:13.681","2:13.681","Green","Track","0.000","0.000","15.039","12.805","16.760","6.209","10.120","2.893","0.000"
"88","PC","Mark Kvamme","1","2:18.368","2:18.368","Green","Pit","0.000","0.000","16.279","14.387","19.261","7.449","15.675","14.146","0.000"
"7","PC","Sean Rayhall","1","2:21.900","2:21.900","Green","Track","0.000","0.000","13.208","12.715","19.212","5.574","9.170","2.677","0.000"
"4","GTLM","Tommy Milner","2","53.845","2:22.828","Green","Track","0.481","0.893","10.265","10.690","13.997","5.472","9.274","2.773","144.231"
"62","GTLM","Giancarlo Fisichella","2","1:06.981","2:23.392","Green","Pit","0.476","0.849","10.084","11.105","15.596","5.579","11.552","11.740","145.746"
"97","GTD","Markus Palttala","2","55.202","2:25.079","Green","Track","0.474","0.847","10.524","11.167","14.253","5.628","9.530","2.779","146.361"
"48","GTD","Bryan Sellers","2","1:07.475","2:25.146","Green","Pit","0.471","0.839","10.150","10.931","15.231","5.959","12.285","11.609","147.293"
"3","GTLM","Jan Magnussen","2","54.287","2:25.367","Green","Track","0.479","0.869","10.319","10.747","14.003","5.495","9.574","2.801","144.833"
"67","GTLM","Ryan Briscoe","2","53.763","2:25.599","Green","Track","0.472","0.854","10.146","10.616","13.847","5.488","9.581","2.759","146.981"
"911","GTLM","Patrick Pilet","2","53.659","2:29.220","Green","Track","0.483","0.867","10.190","10.737","13.886","5.436","9.271","2.789","143.634"
"52","PC","Robert Alon","2","56.173","2:30.051","Green","Track","0.460","0.875","10.804","11.522","15.371","5.536","8.955","2.650","150.815"
"66","GTLM","Joey Hand","2","54.817","2:31.511","Green","Track","0.478","0.908","10.490","10.914","14.355","5.520","9.377","2.775","145.136"
"85","PC","Stephen Simpson","2","53.851","2:32.882","Green","Track","0.519","0.955","10.457","10.844","13.663","5.567","9.160","2.686","133.671"
"38","PC","James French","2","54.589","2:33.956","Green","Track","0.530","0.962","10.633","10.795","13.732","5.770","9.500","2.667","130.896"
"23","GTD","Mario Farnbacher","2","56.165","2:33.987","Green","Track","0.489","0.890","10.742","11.022","14.450","6.046","9.693","2.833","141.871"
"6","GTD","Andrew Davis","2","55.342","2:35.745","Green","Track","0.500","0.889","10.618","11.152","14.124","5.633","9.603","2.823","138.750"
"73","GTD","Jorg Bergmeister","2","55.882","2:36.621","Green","Track","0.477","0.872","10.862","11.133","14.565","5.657","9.537","2.779","145.440"
"540","GTD","Andy Pilgrim","2","55.903","2:42.541","Green","Track","0.483","0.863","10.576","11.180","14.398","5.624","9.876","2.903","143.634"
"912","GTLM","Frederic Makowiecki","1","2:43.946","2:43.946","Green","Pit","0.000","0.000","13.019","11.374","14.397","6.039","12.903","72.194","0.000"
"96","GTD","Jens Klingmann","2","1:03.166","2:44.469","Green","Track","0.000","0.000","13.335","11.263","13.959","5.498","9.432","2.749","0.000"
"20","PC","Matthew McMurry","2","52.503","2:44.472","Green","Track","0.456","0.811","9.927","10.780","13.770","5.281","8.836","2.642","152.138"
"16","GTD","Spencer Pumpelly","1","2:48.282","2:48.282","Green","Track","0.000","0.000","14.011","12.336","15.324","6.544","9.870","2.822","0.000"
"27","GTD","Cedric Sbirrazzuoli","2","55.302","2:52.616","Green","Track","0.483","0.857","10.509","11.276","14.040","5.596","9.733","2.808","143.634"
"9","GTD","Matt Bell","2","55.380","2:55.123","Green","Track","0.488","0.868","10.831","11.155","14.298","5.582","9.369","2.789","142.162"
"100","GTLM","Lucas Luhr","1","2:58.162","2:58.162","Green","Track","0.000","0.000","14.157","12.701","15.416","6.009","10.156","2.873","0.000"
"33","GTD","Jeroen Bleekemolen","2","56.002","2:59.565","Green","Track","0.496","0.881","10.978","11.362","14.191","5.638","9.642","2.814","139.869"
"8","PC","Renger van der Zande","2","54.067","3:05.056","Green","Track","0.505","0.985","10.257","10.686","14.704","5.717","8.620","2.593","137.376"
"22","GTD","Cooper MacNeil","3","54.726","3:06.968","Green","Track","0.479","0.853","10.416","10.779","14.150","5.625","9.613","2.811","144.833"
"44","GTD","John Potter","2","57.107","3:10.788","Green","Track","0.486","0.865","10.878","11.487","14.971","5.823","9.762","2.835","142.747"
"7","PC","Sean Rayhall","2","50.815","3:12.715","Green","Track","0.457","0.816","9.814","10.233","13.200","5.120","8.579","2.596","151.805"
"4","GTLM","Tommy Milner","3","51.862","3:14.690","Green","Track","0.470","0.840","9.753","10.281","13.568","5.239","8.993","2.718","147.606"
"3","GTLM","Jan Magnussen","3","53.925","3:19.292","Green","Track","0.473","0.844","10.035","10.727","14.216","5.474","9.376","2.780","146.670"
"67","GTLM","Ryan Briscoe","3","54.502","3:20.101","Green","Track","0.465","0.861","10.021","10.827","14.764","5.539","9.291","2.734","149.194"
"97","GTD","Markus Palttala","3","55.695","3:20.774","Green","Track","0.468","0.834","10.076","10.840","15.139","6.001","9.564","2.773","148.237"
"911","GTLM","Patrick Pilet","3","52.412","3:21.632","Green","Track","0.473","0.843","9.864","10.433","13.553","5.387","9.111","2.748","146.670"
"62","GTLM","Giancarlo Fisichella","3","1:01.474","3:24.866","Green","Track","0.000","0.000","12.318","11.457","14.046","5.408","9.059","2.724","0.000"
"52","PC","Robert Alon","3","55.377","3:25.428","Green","Track","0.451","0.839","10.144","11.882","15.109","5.490","8.842","2.620","153.825"
"85","PC","Stephen Simpson","3","53.440","3:26.322","Green","Track","0.455","0.836","10.111","10.742","13.996","5.680","8.982","2.638","152.473"
"66","GTLM","Joey Hand","3","55.708","3:27.219","Green","Track","0.469","0.844","10.135","11.267","14.681","6.061","9.479","2.772","147.921"
"38","PC","James French","3","53.273","3:27.229","Green","Track","0.453","0.807","9.953","10.750","14.004","5.610","9.034","2.662","153.146"
"23","GTD","Mario Farnbacher","3","55.151","3:29.138","Green","Track","0.486","0.902","10.556","11.147","14.182","5.668","9.415","2.795","142.747"
"6","GTD","Andrew Davis","3","54.427","3:30.172","Green","Track","0.476","0.846","10.116","10.881","14.126","5.625","9.538","2.819","145.746"
"48","GTD","Bryan Sellers","3","1:10.878","3:36.024","Green","Track","0.000","0.000","12.307","16.913","14.762","6.896","10.706","2.854","0.000"
"20","PC","Matthew McMurry","3","51.561","3:36.033","Green","Track","0.448","0.801","9.625","10.423","13.473","5.248","8.894","2.649","154.855"
"540","GTD","Andy Pilgrim","3","54.979","3:37.520","Green","Track","0.487","0.866","10.356","11.037","13.990","5.697","9.709","2.837","142.454"
"96","GTD","Jens Klingmann","3","53.633","3:38.102","Green","Track","0.466","0.829","10.185","10.870","13.773","5.446","9.331","2.733","148.873"
"73","GTD","Jorg Bergmeister","3","1:06.213","3:42.834","Green","Pit","0.468","0.831","10.321","10.870","13.877","5.589","12.409","11.848","148.237"
"16","GTD","Spencer Pumpelly","2","54.857","3:43.139","Green","Track","0.474","0.848","10.671","10.912","14.033","5.570","9.553","2.796","146.361"
"912","GTLM","Earl Bamber","2","1:02.295","3:46.241","Green","Track","0.000","0.000","12.500","11.084","14.637","5.537","9.225","2.761","0.000"
"27","GTD","Cedric Sbirrazzuoli","3","54.495","3:47.111","Green","Track","0.471","0.840","10.080","11.032","13.997","5.692","9.604","2.779","147.293"
"9","GTD","Matt Bell","3","53.587","3:48.710","Green","Track","0.471","0.839","10.028","10.857","13.902","5.475","9.245","2.770","147.293"
"100","GTLM","Lucas Luhr","2","54.314","3:52.476","Green","Track","0.482","0.860","10.291","11.017","14.131","5.474","9.297","2.762","143.932"
"33","GTD","Jeroen Bleekemolen","3","54.039","3:53.604","Green","Track","0.473","0.841","10.248","10.892","13.838","5.475","9.483","2.789","146.670"
"8","PC","Renger van der Zande","3","49.404","3:54.460","Green","Track","0.441","0.790","9.215","10.038","13.113","4.939","8.315","2.553","157.313"
"22","GTD","Cooper MacNeil","4","53.984","4:00.952","Green","Track","0.473","0.843","10.108","10.736","14.028","5.560","9.437","2.799","146.670"
"7","PC","Sean Rayhall","3","54.185","4:06.900","Green","Track","0.442","0.791","9.645","10.189","15.681","5.621","9.166","2.650","156.957"
"44","GTD","John Potter","3","56.346","4:07.134","Green","Track","0.477","0.850","10.587","11.771","14.433","5.722","9.660","2.846","145.440"
"4","GTLM","Tommy Milner","4","52.982","4:07.672","Green","Track","0.462","0.826","10.079","10.303","13.604","5.583","9.383","2.742","150.162"
"3","GTLM","Jan Magnussen","4","53.163","4:12.455","Green","Track","0.470","0.838","10.025","10.790","13.815","5.294","9.180","2.751","147.606"
"67","GTLM","Ryan Briscoe","4","52.515","4:12.616","Green","Track","0.461","0.824","9.881","10.621","13.615","5.338","9.075","2.700","150.488"
"911","GTLM","Patrick Pilet","4","53.912","4:15.544","Green","Track","0.465","0.830","9.717","11.207","14.059","5.622","9.252","2.760","149.194"
"97","GTD","Markus Palttala","4","55.399","4:16.173","Green","Track","0.466","0.830","10.252","11.305","14.129","6.127","9.518","2.772","148.873"
"62","GTLM","Giancarlo Fisichella","4","54.160","4:19.026","Green","Track","0.463","0.826","9.514","10.498","14.846","5.459","9.723","2.831","149.838"
"25","GTLM","Dirk Werner","1","4:19.150","4:19.150","Green","Track","0.000","0.000","14.170","12.478","14.832","5.965","10.868","2.930","0.000"
"85","PC","Stephen Simpson","4","53.463","4:19.785","Green","Track","0.447","0.802","9.781","10.487","13.858","5.716","9.623","2.749","155.201"
"38","PC","James French","4","52.633","4:19.862","Green","Track","0.452","0.809","9.944","10.388","13.677","5.425","9.233","2.705","153.485"
"66","GTLM","Joey Hand","4","53.519","4:20.738","Green","Track","0.465","0.835","10.214","10.655","13.864","5.572","9.197","2.717","149.194"
"88","PC","Mark Kvamme","2","2:04.537","4:22.905","Green","Pit","0.000","0.000","15.359","12.602","20.935","7.341","13.161","48.565","0.000"
"23","GTD","Mario Farnbacher","4","53.938","4:23.076","Green","Track","0.473","0.842","10.058","10.705","13.933","5.510","9.593","2.824","146.670"
"6","GTD","Andrew Davis","4","54.612","4:24.784","Green","Track","0.474","0.845","10.085","10.823","13.878","5.451","10.135","2.921","146.361"
"63","GTD","Alessandro Balzan","1","4:25.375","4:25.375","Green","Track","0.518","0.000","0.000","0.000","0.000","0.000","0.000","0.000","133.929"
"20","PC","Matthew McMurry","4","50.699","4:26.732","Green","Track","0.449","0.803","9.575","10.295","13.097","5.183","8.685","2.612","154.510"
"48","GTD","Bryan Sellers","4","54.055","4:30.079","Green","Track","0.479","0.846","10.264","10.815","13.813","5.502","9.547","2.789","144.833"
"52","PC","Robert Alon","4","1:05.857","4:31.285","Green","Pit","0.445","0.820","9.941","10.517","14.396","5.423","11.983","12.332","155.899"
"96","GTD","Jens Klingmann","4","54.004","4:32.106","Green","Track","0.460","0.821","10.044","11.059","14.148","5.461","9.262","2.749","150.815"
"540","GTD","Andy Pilgrim","4","55.800","4:33.320","Green","Track","0.477","0.849","10.292","11.040","15.019","5.630","9.651","2.842","145.440"
"16","GTD","Spencer Pumpelly","3","54.315","4:37.454","Green","Track","0.471","0.839","10.317","10.853","14.023","5.579","9.443","2.790","147.293"
"912","GTLM","Earl Bamber","3","53.159","4:39.400","Green","Track","0.469","0.837","9.717","10.483","14.177","5.403","9.295","2.778","147.921"
"27","GTD","Cedric Sbirrazzuoli","4","53.825","4:40.936","Green","Track","0.467","0.833","10.007","10.945","13.822","5.504","9.475","2.772","148.555"
"9","GTD","Matt Bell","4","53.349","4:42.059","Green","Track","0.468","0.835","9.949","10.746","13.874","5.421","9.285","2.771","148.237"
"73","GTD","Jorg Bergmeister","4","1:01.123","4:43.957","Green","Track","0.000","0.000","12.100","10.917","13.850","5.519","9.438","2.776","0.000"
"8","PC","Renger van der Zande","4","51.278","4:45.738","Green","Track","0.435","0.780","9.434","10.281","13.034","5.108","9.504","2.702","159.483"
"33","GTD","Jeroen Bleekemolen","4","53.626","4:47.230","Green","Track","0.470","0.837","9.984","10.921","13.716","5.451","9.459","2.788","147.606"
"22","GTD","Cooper MacNeil","5","53.631","4:54.583","Green","Track","0.472","0.844","10.077","10.625","13.824","5.500","9.475","2.814","146.981"
"4","GTLM","Tommy Milner","5","52.117","4:59.789","Green","Track","0.464","0.834","10.040","10.265","13.523","5.259","9.009","2.723","149.515"
"44","GTD","John Potter","4","55.753","5:02.887","Green","Track","0.478","0.853","10.892","11.342","14.100","5.617","9.635","2.836","145.136"
"67","GTLM","Ryan Briscoe","5","51.995","5:04.611","Green","Track","0.457","0.819","9.944","10.230","13.287","5.264","9.245","2.749","151.805"
"3","GTLM","Jan Magnussen","5","53.514","5:05.969","Green","Track","0.465","0.000","0.000","0.000","0.000","0.000","0.000","0.000","149.194"
"911","GTLM","Patrick Pilet","5","51.960","5:07.504","Green","Track","0.468","0.835","9.692","10.336","13.427","5.343","9.103","2.756","148.237"
"97","GTD","Markus Palttala","5","53.826","5:09.999","Green","Track","0.466","0.831","9.928","10.795","13.813","5.590","9.636","2.767","148.873"
"62","GTLM","Giancarlo Fisichella","5","51.215","5:10.241","Green","Track","0.477","0.849","9.500","10.305","13.213","5.162","9.011","2.698","145.440"
"85","PC","Stephen Simpson","5","52.252","5:12.037","Green","Track","0.462","0.822","10.105","10.658","13.373","5.385","8.813","2.634","150.162"
"25","GTLM","Dirk Werner","2","54.451","5:13.601","Green","Track","0.491","0.896","10.433","11.189","14.138","5.423","9.156","2.725","141.293"
"38","PC","James French","5","53.921","5:13.783","Green","Track","0.457","0.843","10.486","10.806","14.051","5.706","8.968","2.604","151.805"
"66","GTLM","Joey Hand","5","54.798","5:15.536","Green","Track","0.459","0.822","9.949","11.040","14.299","6.172","9.320","2.737","151.144"
"23","GTD","Mario Farnbacher","5","53.649","5:16.725","Green","Track","0.475","0.849","10.051","10.818","13.831","5.479","9.355","2.791","146.053"
"6","GTD","Andrew Davis","5","53.971","5:18.755","Green","Track","0.489","0.867","10.029","10.777","13.867","5.501","9.623","2.818","141.871"
"20","PC","Matthew McMurry","5","52.082","5:18.814","Green","Track","0.442","0.792","9.817","10.276","13.264","5.238","9.544","2.709","156.957"
"48","GTD","Bryan Sellers","5","53.636","5:23.715","Green","Track","0.469","0.834","10.005","10.736","13.949","5.432","9.443","2.768","147.921"
"96","GTD","Jens Klingmann","5","53.207","5:25.313","Green","Track","0.464","0.827","9.994","10.710","13.692","5.472","9.310","2.738","149.515"
"100","GTLM","Lucas Luhr","3","1:34.242","5:26.718","Green","Pit","0.467","0.832","9.745","10.564","13.805","5.426","11.823","41.580","148.555"
"540","GTD","Andy Pilgrim","5","55.203","5:28.523","Green","Track","0.479","0.851","10.323","11.240","14.084","5.666","9.748","2.812","144.833"
"16","GTD","Spencer Pumpelly","4","54.688","5:32.142","Green","Track","0.471","0.840","10.344","10.839","13.827","5.957","9.622","2.788","147.293"
"912","GTLM","Earl Bamber","4","53.211","5:32.611","Green","Track","0.471","0.839","9.721","10.323","13.513","6.045","9.527","2.772","147.293"
"88","PC","Mark Kvamme","3","1:10.332","5:33.237","Green","Track","0.000","0.000","14.873","12.928","16.315","6.576","10.302","2.761","0.000"
"27","GTD","Cedric Sbirrazzuoli","5","53.944","5:34.880","Green","Track","0.467","0.832","10.060","10.882","13.813","5.562","9.551","2.777","148.555"
"9","GTD","Matt Bell","5","53.370","5:35.429","Green","Track","0.469","0.835","10.027","10.696","13.810","5.431","9.329","2.773","147.921"
"8","PC","Renger van der Zande","5","50.246","5:35.984","Green","Track","0.456","0.813","9.463","10.123","13.556","4.963","8.330","2.542","152.138"
"73","GTD","Jorg Bergmeister","5","54.664","5:38.621","Green","Track","0.468","0.835","10.196","10.905","14.380","5.543","9.548","2.789","148.237"
"63","GTD","Alessandro Balzan","2","1:13.538","5:38.913","Green","Pit","0.518","0.928","11.671","13.083","16.189","6.460","12.940","11.749","133.929"
"33","GTD","Jeroen Bleekemolen","5","53.373","5:40.603","Green","Track","0.470","0.835","10.017","10.791","13.740","5.421","9.344","2.755","147.606"
"7","PC","Sean Rayhall","4","1:40.487","5:47.387","Green","Pit","0.449","0.804","9.631","10.005","13.160","5.058","11.549","49.831","154.510"
"22","GTD","Cooper MacNeil","6","53.639","5:48.222","Green","Track","0.474","0.845","10.032","10.632","13.907","5.560","9.400","2.789","146.361"
"4","GTLM","Tommy Milner","6","51.569","5:51.358","Green","Track","0.462","0.826","9.659","10.180","13.434","5.303","8.998","2.707","150.162"
"67","GTLM","Ryan Briscoe","6","51.791","5:56.402","Green","Track","0.464","0.825","9.644","10.292","13.501","5.316","9.041","2.708","149.515"
"44","GTD","John Potter","5","55.306","5:58.193","Green","Track","0.478","0.850","10.460","10.926","14.435","5.664","9.658","2.835","145.136"
"3","GTLM","Jan Magnussen","6","52.256","5:58.225","Green","Track","0.465","0.830","9.773","10.281","13.539","5.319","9.276","2.773","149.194"
"911","GTLM","Patrick Pilet","6","51.841","5:59.345","Green","Track","0.467","0.832","9.652","10.311","13.414","5.293","9.112","2.760","148.555"
"62","GTLM","Giancarlo Fisichella","6","52.460","6:02.701","Green","Track","0.457","0.820","9.921","10.701","13.752","5.226","8.897","2.686","151.805"
"97","GTD","Markus Palttala","6","55.232","6:05.231","Green","Track","0.466","0.829","9.921","10.774","14.599","6.293","9.595","2.755","148.873"
"38","PC","James French","6","51.567","6:05.350","Green","Track","0.441","0.787","9.825","10.290","13.432","5.303","8.870","2.619","157.313"
"25","GTLM","Dirk Werner","3","53.525","6:07.126","Green","Track","0.461","0.820","10.251","11.020","13.899","5.319","9.036","2.719","150.488"
"66","GTLM","Joey Hand","6","52.116","6:07.652","Green","Track","0.462","0.825","9.702","10.403","13.522","5.340","9.145","2.717","150.162"
"20","PC","Matthew McMurry","6","51.153","6:09.967","Green","Track","0.460","0.819","9.565","10.337","13.203","5.211","8.900","2.658","150.815"
"23","GTD","Mario Farnbacher","6","53.322","6:10.047","Green","Track","0.472","0.841","9.942","10.628","13.849","5.494","9.317","2.779","146.981"
"52","PC","Tom Kimber-Smith","5","1:41.464","6:12.749","Green","Track","0.000","0.000","11.918","10.422","13.576","5.230","8.954","2.648","0.000"
"6","GTD","Andrew Davis","6","54.025","6:12.780","Green","Track","0.476","0.851","10.147","10.961","13.856","5.505","9.439","2.790","145.746"
"48","GTD","Bryan Sellers","6","53.164","6:16.879","Green","Track","0.465","0.829","9.908","10.660","13.684","5.443","9.408","2.767","149.194"
"540","GTD","Andy Pilgrim","6","54.476","6:22.999","Green","Track","0.475","0.844","10.219","10.919","13.969","5.662","9.574","2.814","146.053"
"912","GTLM","Earl Bamber","5","52.397","6:25.008","Green","Track","0.470","0.835","10.206","10.365","13.423","5.360","9.032","2.706","147.606"
"8","PC","Renger van der Zande","6","51.279","6:27.263","Green","Track","0.434","0.790","9.626","10.580","13.669","5.121","8.491","2.568","159.850"
"100","GTLM","John Edwards","4","1:02.814","6:29.532","Green","Track","0.000","0.000","12.890","11.191","14.761","5.510","9.277","2.750","0.000"
"9","GTD","Matt Bell","6","54.681","6:30.110","Green","Track","0.468","0.834","10.362","11.091","14.217","5.493","9.433","2.783","148.237"
"27","GTD","Cedric Sbirrazzuoli","6","56.238","6:31.118","Green","Track","0.467","0.830","10.242","11.581","15.184","5.610","9.553","2.771","148.555"
"22","GTD","Cooper MacNeil","7","53.837","6:42.059","Green","Track","0.472","0.840","10.023","10.716","13.931","5.618","9.444","2.793","146.981"
"4","GTLM","Tommy Milner","7","51.672","6:43.030","Green","Track","0.461","0.823","9.672","10.252","13.516","5.267","8.974","2.707","150.488"
"33","GTD","Jeroen Bleekemolen","6","1:06.427","6:47.030","Green","Pit","0.464","0.827","9.941","10.781","14.170","5.684","11.565","12.995","149.515"
"67","GTLM","Ryan Briscoe","7","52.251","6:48.653","Green","Track","0.459","0.817","9.549","10.835","13.702","5.220","8.965","2.704","151.144"
"7","PC","Sean Rayhall","5","1:01.970","6:49.357","Green","Track","0.000","0.000","12.466","11.189","14.819","5.343","8.829","2.617","0.000"
"3","GTLM","Jan Magnussen","7","52.192","6:50.417","Green","Track","0.468","0.835","9.826","10.273","13.600","5.311","9.134","2.745","148.237"
"911","GTLM","Patrick Pilet","7","52.703","6:52.048","Green","Track","0.467","0.832","9.713","10.846","13.553","5.306","9.237","2.749","148.555"
"62","GTLM","Giancarlo Fisichella","7","51.447","6:54.148","Green","Track","0.457","0.818","9.373","10.276","13.530","5.228","9.048","2.717","151.805"
"44","GTD","John Potter","6","56.060","6:54.253","Green","Track","0.478","0.857","10.514","11.849","14.308","5.620","9.601","2.833","145.136"
"38","PC","James French","7","52.547","6:57.897","Green","Track","0.445","0.795","10.059","10.410","13.853","5.532","8.845","2.608","155.899"
"25","GTLM","Dirk Werner","4","52.175","6:59.301","Green","Track","0.460","0.821","9.734","10.389","13.647","5.387","9.043","2.694","150.815"
"66","GTLM","Joey Hand","7","52.966","7:00.618","Green","Track","0.459","0.820","9.745","10.383","13.479","5.691","9.669","2.720","151.144"
"97","GTD","Markus Palttala","7","56.002","7:01.233","Green","Track","0.463","0.827","10.421","10.996","14.228","6.285","10.053","2.729","149.838"
"52","PC","Tom Kimber-Smith","6","50.728","7:03.477","Green","Track","0.450","0.804","9.477","10.058","13.124","5.087","9.073","2.655","154.167"
"23","GTD","Mario Farnbacher","7","53.531","7:03.578","Green","Track","0.471","0.839","9.975","10.714","13.909","5.457","9.375","2.791","147.293"
"6","GTD","Andrew Davis","7","53.830","7:06.610","Green","Track","0.471","0.839","10.154","10.866","13.854","5.457","9.401","2.788","147.293"
"48","GTD","Bryan Sellers","7","53.578","7:10.457","Green","Track","0.466","0.828","9.901","10.884","13.660","5.564","9.500","2.775","148.873"
"96","GTD","Jens Klingmann","6","1:49.654","7:14.967","Green","Pit","0.462","0.822","9.815","10.724","13.869","5.400","11.625","56.937","150.162"
"8","PC","Renger van der Zande","7","50.056","7:17.319","Green","Track","0.438","0.783","9.058","9.888","12.967","5.365","8.926","2.631","158.390"
"540","GTD","Andy Pilgrim","7","54.586","7:17.585","Green","Track","0.475","0.847","10.165","11.048","13.922","5.630","9.673","2.826","146.053"
"912","GTLM","Earl Bamber","6","53.022","7:18.030","Green","Track","0.460","0.823","9.607","10.707","13.453","5.610","9.604","2.758","150.815"
"100","GTLM","John Edwards","5","52.389","7:21.921","Green","Track","0.465","0.831","10.066","10.419","13.626","5.255","9.016","2.711","149.194"
"9","GTD","Matt Bell","7","53.742","7:23.852","Green","Track","0.470","0.836","10.379","10.667","13.851","5.429","9.324","2.786","147.606"
"63","GTD","Alessandro Balzan","3","1:49.649","7:28.562","Green","Track","0.000","0.000","15.843","12.379","14.243","5.708","9.561","2.804","0.000"
"16","GTD","Spencer Pumpelly","5","1:58.786","7:30.928","Green","Pit","0.469","0.837","10.921","11.058","13.971","5.601","11.636","64.293","147.921"
"22","GTD","Cooper MacNeil","8","53.258","7:35.317","Green","Track","0.471","0.841","10.006","10.598","13.662","5.484","9.395","2.801","147.293"
"67","GTLM","Ryan Briscoe","8","50.903","7:39.556","Green","Track","0.457","0.817","9.486","10.153","13.278","5.156","8.870","2.686","151.805"
"7","PC","Sean Rayhall","6","50.488","7:39.845","Green","Track","0.446","0.801","9.663","10.190","13.051","5.121","8.632","2.584","155.549"
"3","GTLM","Jan Magnussen","8","51.924","7:42.341","Green","Track","0.464","0.828","9.750","10.214","13.469","5.353","9.108","2.738","149.515"
"911","GTLM","Patrick Pilet","8","51.772","7:43.820","Green","Track","0.465","0.831","9.661","10.284","13.440","5.270","9.075","2.746","149.194"
"62","GTLM","Giancarlo Fisichella","8","50.829","7:44.977","Green","Track","0.461","0.823","9.434","10.247","13.206","5.157","8.819","2.682","150.488"
"4","GTLM","Tommy Milner","8","1:03.288","7:46.318","Green","Pit","0.460","0.823","9.694","10.244","13.788","5.434","11.210","11.635","150.815"
"38","PC","James French","8","50.908","7:48.805","Green","Track","0.443","0.793","9.605","10.127","13.294","5.139","8.862","2.645","156.603"
"44","GTD","John Potter","7","54.605","7:48.858","Green","Track","0.476","0.848","10.347","10.943","14.031","5.589","9.554","2.817","145.746"
"25","GTLM","Dirk Werner","5","51.577","7:50.878","Green","Track","0.456","0.815","9.569","10.298","13.548","5.218","8.969","2.704","152.138"
"66","GTLM","Joey Hand","8","51.342","7:51.960","Green","Track","0.461","0.820","9.620","10.264","13.321","5.216","8.940","2.700","150.488"
"52","PC","Tom Kimber-Smith","7","51.045","7:54.522","Green","Track","0.451","0.803","9.250","9.948","13.221","5.448","9.258","2.666","153.825"
