"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"540","GTD","Timothy Pappas","23","56.730","36:28.359","Green","Track","0.486","0.871","10.796","11.242","14.338","5.991","10.133","2.873","142.747"
"97","GTD","Michael Marsal","24","55.205","36:28.848","Green","Track","0.470","0.837","10.207","10.928","14.449","5.840","9.698","2.776","147.606"
"96","GTD","Bret Curtis","20","57.056","36:29.339","Green","Track","0.471","0.838","10.737","11.415","14.670","6.354","9.764","2.807","147.293"
"25","GTLM","Bill Auberlen","23","53.532","36:32.005","Green","Track","0.464","0.830","9.677","10.586","13.765","6.353","9.124","2.733","149.515"
"27","GTD","Lawrence DeGeorge","22","59.404","36:36.173","Green","Track","0.482","0.858","10.688","12.359","15.111","6.682","10.313","2.911","143.932"
"48","GTD","Bryan Sellers","26","53.976","36:42.279","Green","Track","0.472","0.840","10.028","10.848","13.816","5.542","9.631","2.799","146.981"
"912","GTLM","Earl Bamber","21","52.993","36:42.400","Green","Track","0.469","0.847","10.031","10.706","13.621","5.368","9.205","2.746","147.921"
"85","PC","Misha Goikhberg","25","1:03.014","36:49.136","Green","Track","0.000","0.000","12.717","11.071","14.105","5.540","9.407","2.670","0.000"
"62","GTLM","Giancarlo Fisichella","24","53.310","36:52.844","Green","Track","0.467","0.833","9.793","10.483","14.466","5.399","9.146","2.723","148.555"
"44","GTD","John Potter","21","55.738","37:03.300","Green","Track","0.483","0.859","10.544","11.154","14.253","5.763","9.832","2.850","143.634"
"33","GTD","Jeroen Bleekemolen","20","1:38.237","37:04.033","Green","Pit","0.469","0.836","10.346","11.231","14.299","5.733","12.530","111.002","147.921"
"3","GTLM","Jan Magnussen","26","54.213","37:04.463","Green","Track","0.473","0.000","0.000","0.000","0.000","0.000","0.000","0.000","146.670"
"911","GTLM","Patrick Pilet","22","1:03.898","37:07.804","Green","Track","0.000","0.000","12.237","11.514","14.488","6.421","9.869","2.852","0.000"
"4","GTLM","Oliver Gavin","25","3:19.992","37:08.586","Green","Track","0.000","0.000","13.131","14.393","14.634","5.638","9.607","2.815","0.000"
"7","PC","Jose Gutierrez","22","52.995","37:08.587","Green","Track","0.455","0.810","9.820","10.581","13.664","5.563","9.415","2.687","152.473"
"52","PC","Tom Kimber-Smith","26","3:07.010","37:11.204","Green","Track","0.000","0.000","12.977","10.818","14.057","5.875","9.293","2.673","0.000"
"9","GTD","Matt Bell","18","1:02.851","37:11.314","Green","Track","0.000","0.000","12.954","10.917","14.418","5.694","9.551","2.824","0.000"
"6","GTD","Robin Liddell","25","1:06.196","37:14.056","Green","Track","0.482","0.865","11.269","16.136","16.567","8.082","9.927","2.868","143.932"
"63","GTD","Christina Nielsen","24","55.177","37:16.853","Green","Track","0.480","0.854","10.416","11.337","13.981","5.694","9.604","2.811","144.531"
"22","GTD","Leh Keen","21","1:10.475","37:21.948","Green","Pit","0.474","0.848","10.927","11.535","14.531","6.133","13.913","12.114","146.361"
"540","GTD","Timothy Pappas","24","56.204","37:24.563","Green","Track","0.483","0.861","10.740","11.040","14.411","5.962","9.861","2.846","143.634"
"97","GTD","Michael Marsal","25","55.986","37:24.834","Green","Track","0.467","0.830","10.617","11.160","14.258","6.133","9.741","2.780","148.555"
"25","GTLM","Bill Auberlen","24","53.357","37:25.362","Green","Track","0.463","0.826","10.036","10.780","13.993","5.507","9.042","2.710","149.838"
"96","GTD","Bret Curtis","21","57.973","37:27.312","Green","Track","0.471","0.836","11.824","11.429","15.098","5.819","9.674","2.822","147.293"
"66","GTLM","Joey Hand","11","2:55.971","37:29.751","Green","Track","0.000","0.000","13.511","11.346","14.396","5.550","9.606","2.795","0.000"
"38","PC","James French","22","1:08.319","37:30.633","Green","Track","0.000","0.000","14.491","13.182","16.821","5.643","8.979","2.656","0.000"
"27","GTD","Lawrence DeGeorge","23","57.817","37:33.990","Green","Track","0.485","0.862","10.842","11.463","14.737","6.137","10.337","2.954","143.041"
"48","GTD","Bryan Sellers","27","57.047","37:39.326","Green","Track","0.468","0.859","10.527","10.823","15.065","6.693","9.808","2.804","148.237"
"85","PC","Misha Goikhberg","26","53.018","37:42.154","Green","Track","0.452","0.810","10.378","10.712","13.624","5.245","9.122","2.675","153.485"
"62","GTLM","Giancarlo Fisichella","25","52.170","37:45.014","Green","Track","0.462","0.825","9.724","10.474","13.572","5.311","9.079","2.723","150.162"
"16","GTD","Spencer Pumpelly","21","4:25.017","37:51.405","Green","Pit","0.467","0.830","10.085","11.064","14.081","5.638","11.421","211.431","148.555"
"3","GTLM","Jan Magnussen","27","53.395","37:57.858","Green","Track","0.473","0.845","10.063","10.665","13.967","5.373","9.216","2.793","146.670"
"44","GTD","John Potter","22","57.347","38:00.647","Green","Track","0.479","0.853","10.627","12.005","14.548","5.818","10.088","2.929","144.833"
"7","PC","Jose Gutierrez","23","52.828","38:01.415","Green","Track","0.456","0.812","10.056","10.649","13.564","5.430","9.159","2.702","152.138"
"911","GTLM","Patrick Pilet","23","53.627","38:01.431","Green","Track","0.481","0.855","9.959","10.778","13.842","5.482","9.423","2.807","144.231"
"52","PC","Tom Kimber-Smith","27","51.085","38:02.289","Green","Track","0.453","0.809","9.912","10.082","13.256","5.168","8.777","2.628","153.146"
"4","GTLM","Oliver Gavin","26","53.766","38:02.352","Green","Track","0.474","0.869","10.466","10.787","13.831","5.335","9.236","2.768","146.361"
"9","GTD","Matt Bell","19","54.240","38:05.554","Green","Track","0.477","0.848","10.412","10.805","13.955","5.493","9.426","2.824","145.440"
"6","GTD","Robin Liddell","26","54.412","38:08.468","Green","Track","0.482","0.856","10.215","10.722","13.994","5.556","9.724","2.863","143.932"
"63","GTD","Christina Nielsen","25","56.143","38:12.996","Green","Track","0.473","0.845","10.789","11.747","14.113","5.721","9.639","2.816","146.670"
"73","GTD","Jorg Bergmeister","21","2:26.050","38:15.185","Green","Pit","0.475","0.844","10.030","10.743","14.926","5.631","12.724","90.677","146.053"
"33","GTD","Ben Keating","21","1:11.926","38:15.959","Green","Track","0.000","0.000","15.748","12.792","14.998","5.746","9.920","2.828","0.000"
"97","GTD","Michael Marsal","26","54.518","38:19.352","Green","Track","0.468","0.832","10.276","10.935","14.106","5.656","9.472","2.773","148.237"
"25","GTLM","Bill Auberlen","25","54.862","38:20.224","Green","Track","0.460","0.820","10.162","10.743","14.072","6.409","9.488","2.708","150.815"
"540","GTD","Timothy Pappas","25","57.048","38:21.611","Green","Track","0.480","0.862","11.267","11.317","14.356","5.879","10.054","2.833","144.531"
"88","PC","Remo Ruscitti","24","3:38.010","38:22.713","Green","Pit","0.444","0.795","9.939","10.264","14.082","5.486","12.846","164.154","156.250"
"66","GTLM","Joey Hand","12","54.125","38:23.876","Green","Track","0.471","0.850","10.141","10.626","13.688","5.789","9.745","2.815","147.293"
"96","GTD","Bret Curtis","22","57.164","38:24.476","Green","Track","0.473","0.843","10.554","11.429","14.706","5.854","10.435","2.870","146.670"
"38","PC","James French","23","58.351","38:28.984","Green","Track","0.449","0.804","9.936","12.217","17.223","6.126","8.962","2.634","154.510"
"54","PC","Colin Braun","21","2:39.354","38:31.843","Green","Pit","0.439","0.785","9.146","10.086","15.238","5.436","11.823","106.401","158.030"
"27","GTD","Lawrence DeGeorge","24","58.384","38:32.374","Green","Track","0.498","0.883","11.211","11.635","14.886","6.199","10.193","2.879","139.307"
"85","PC","Misha Goikhberg","27","52.397","38:34.551","Green","Track","0.454","0.809","9.945","10.655","13.629","5.326","8.922","2.657","152.808"
"48","GTD","Bryan Sellers","28","56.894","38:36.220","Green","Track","0.471","0.838","10.072","10.748","15.721","6.626","9.643","2.775","147.293"
"62","GTLM","Giancarlo Fisichella","26","52.235","38:37.249","Green","Track","0.462","0.827","9.637","10.549","13.542","5.324","9.165","2.729","150.162"
"3","GTLM","Jan Magnussen","28","52.604","38:50.462","Green","Track","0.473","0.845","9.858","10.282","13.679","5.469","9.230","2.768","146.670"
"16","GTD","Corey Lewis","22","1:02.758","38:54.163","Green","Track","0.000","0.000","12.610","11.048","14.227","5.731","9.755","2.850","0.000"
"7","PC","Jose Gutierrez","24","53.167","38:54.582","Green","Track","0.458","0.818","10.129","11.031","13.926","5.296","8.859","2.650","151.474"
"52","PC","Tom Kimber-Smith","28","52.634","38:54.923","Green","Track","0.447","0.797","9.805","10.982","14.206","5.250","8.574","2.573","155.201"
"44","GTD","John Potter","23","56.830","38:57.477","Green","Track","0.490","0.871","10.472","11.166","14.929","6.247","9.823","2.832","141.582"
"911","GTLM","Patrick Pilet","24","56.172","38:57.603","Green","Track","0.474","0.844","10.301","11.100","14.710","6.145","9.792","2.806","146.361"
"4","GTLM","Oliver Gavin","27","56.394","38:58.746","Green","Track","0.467","0.839","10.195","10.795","14.635","6.391","10.267","2.805","148.555"
"9","GTD","Matt Bell","20","54.165","38:59.719","Green","Track","0.476","0.849","10.087","10.803","14.177","5.500","9.466","2.807","145.746"
"6","GTD","Robin Liddell","27","54.933","39:03.401","Green","Track","0.481","0.857","10.203","10.973","14.088","5.665","9.810","2.856","144.231"
"63","GTD","Christina Nielsen","26","54.968","39:07.964","Green","Track","0.474","0.848","10.372","11.086","14.136","5.716","9.541","2.795","146.361"
"97","GTD","Michael Marsal","27","54.347","39:13.699","Green","Track","0.471","0.839","10.149","10.946","14.090","5.640","9.453","2.759","147.293"
"33","GTD","Ben Keating","22","59.957","39:15.916","Green","Track","0.475","0.847","10.507","11.174","17.657","6.330","10.133","2.834","146.053"
"66","GTLM","Joey Hand","13","54.126","39:18.002","Green","Track","0.474","0.844","9.961","11.161","13.895","5.437","9.580","2.774","146.361"
"540","GTD","Timothy Pappas","26","56.380","39:17.991","Green","Track","0.479","0.856","10.856","11.217","14.350","5.856","9.922","2.844","144.833"
"25","GTLM","Bill Auberlen","26","59.638","39:19.862","Green","Track","0.460","0.821","9.680","10.825","18.859","6.873","9.373","2.747","150.815"
"73","GTD","Patrick Lindsey","22","1:04.743","39:19.928","Green","Track","0.000","0.000","13.055","11.274","15.259","5.826","9.873","2.849","0.000"
"96","GTD","Bret Curtis","23","56.721","39:21.197","Green","Track","0.478","0.850","10.625","11.345","14.772","6.074","9.780","2.797","145.136"
"54","PC","Jonathan Bennett","22","1:02.062","39:33.905","Green","Track","0.000","0.000","11.956","10.919","14.823","5.322","9.086","2.661","0.000"
"62","GTLM","Giancarlo Fisichella","27","58.445","39:35.694","Green","Track","0.463","0.827","10.104","12.543","16.119","5.953","9.679","2.757","149.838"
"88","PC","Mark Kvamme","25","1:15.239","39:37.952","Green","Track","0.000","0.000","15.769","14.283","17.530","6.829","11.024","2.898","0.000"
"85","PC","Misha Goikhberg","28","1:04.583","39:39.134","Green","Track","0.450","0.805","11.235","20.487","14.168","5.432","9.296","2.710","154.167"
"27","GTD","Lawrence DeGeorge","25","1:07.265","39:39.639","Green","Track","0.481","0.856","12.138","15.002","17.647","6.604","11.418","3.119","144.231"
"3","GTLM","Jan Magnussen","29","52.091","39:42.553","Green","Track","0.470","0.839","9.875","10.206","13.523","5.303","9.121","2.754","147.606"
"52","PC","Tom Kimber-Smith","29","52.465","39:47.388","Green","Track","0.438","0.782","10.296","10.839","13.913","5.262","8.377","2.558","158.390"
"7","PC","Jose Gutierrez","25","54.811","39:49.393","Green","Track","0.449","0.806","10.442","11.395","14.425","5.585","9.038","2.671","154.510"
"16","GTD","Corey Lewis","23","56.300","39:50.463","Green","Track","0.479","0.854","10.560","11.085","14.872","5.975","9.654","2.821","144.833"
"911","GTLM","Patrick Pilet","25","53.770","39:51.373","Green","Track","0.474","0.844","10.044","10.703","14.115","5.479","9.330","2.781","146.361"
"4","GTLM","Oliver Gavin","28","53.908","39:52.654","Green","Track","0.471","0.842","10.061","10.867","14.005","5.454","9.425","2.783","147.293"
"22","GTD","Cooper MacNeil","22","2:31.544","39:53.492","Green","Track","0.000","0.000","13.941","13.812","15.394","5.869","10.300","2.858","0.000"
"44","GTD","John Potter","24","56.547","39:54.024","Green","Track","0.476","0.864","10.783","11.186","14.770","5.783","9.850","2.835","145.746"
"67","GTLM","Ryan Briscoe","21","4:10.286","39:54.340","Green","Track","0.000","0.000","13.945","10.840","13.752","5.386","9.380","2.763","0.000"
"6","GTD","Robin Liddell","28","54.530","39:57.931","Green","Track","0.481","0.855","10.203","10.795","14.021","5.557","9.767","2.851","144.231"
"63","GTD","Christina Nielsen","27","54.654","40:02.618","Green","Track","0.472","0.844","10.404","11.132","13.930","5.637","9.443","2.792","146.981"
"20","PC","Johnny Mowlem","22","4:42.802","40:06.074","Green","Pit","0.449","0.800","9.994","10.848","13.847","5.458","12.454","228.952","154.510"
"97","GTD","Michael Marsal","28","54.427","40:08.126","Green","Track","0.465","0.832","10.154","10.783","14.348","5.534","9.526","2.785","149.194"
"66","GTLM","Joey Hand","14","52.583","40:10.585","Green","Track","0.464","0.834","9.957","10.498","13.655","5.363","9.092","2.720","149.515"
"33","GTD","Ben Keating","23","55.941","40:11.857","Green","Track","0.475","0.846","10.571","11.234","14.266","6.008","9.738","2.803","146.053"
"25","GTLM","Bill Auberlen","27","53.305","40:13.167","Green","Track","0.465","0.829","10.044","10.477","14.071","5.574","9.112","2.733","149.194"
"540","GTD","Timothy Pappas","27","56.712","40:14.703","Green","Track","0.484","0.871","10.928","11.072","14.226","6.171","10.112","2.848","143.337"
"73","GTD","Patrick Lindsey","23","55.485","40:15.413","Green","Track","0.479","0.878","10.714","11.057","14.210","5.630","9.687","2.830","144.833"
"96","GTD","Bret Curtis","24","56.098","40:17.295","Green","Track","0.468","0.833","10.503","11.306","14.556","5.779","9.816","2.837","148.237"
"54","PC","Jonathan Bennett","23","51.371","40:25.276","Green","Track","0.451","0.808","9.913","10.509","13.274","5.074","8.719","2.623","153.825"
"62","GTLM","Giancarlo Fisichella","28","52.100","40:27.794","Green","Track","0.467","0.834","9.684","10.493","13.513","5.324","9.061","2.724","148.555"
"85","PC","Misha Goikhberg","29","53.505","40:32.639","Green","Track","0.458","0.819","10.998","10.886","13.533","5.346","8.820","2.645","151.474"
"3","GTLM","Jan Magnussen","30","54.181","40:36.734","Green","Track","0.468","0.837","9.671","10.979","14.530","5.680","9.247","2.769","148.237"
"52","PC","Tom Kimber-Smith","30","50.420","40:37.808","Green","Track","0.438","0.784","9.267","9.917","13.192","5.192","8.945","2.685","158.390"
"88","PC","Mark Kvamme","26","1:00.086","40:38.038","Green","Track","0.500","0.978","11.791","12.359","15.261","6.343","9.979","2.875","138.750"
"38","PC","James French","24","2:10.928","40:39.912","Green","Pit","0.448","0.802","9.512","10.202","13.314","5.806","12.828","78.016","154.855"
"7","PC","Jose Gutierrez","26","52.779","40:42.172","Green","Track","0.454","0.811","9.612","10.324","13.265","5.343","10.098","2.872","152.808"
"911","GTLM","Patrick Pilet","26","54.067","40:45.440","Green","Track","0.471","0.839","9.827","10.727","14.151","5.814","9.463","2.775","147.293"
"4","GTLM","Oliver Gavin","29","53.039","40:45.693","Green","Track","0.472","0.841","9.837","10.358","13.506","6.011","9.287","2.727","146.981"
"8","PC","Renger van der Zande","25","6:50.037","40:45.831","Green","Pit","0.436","0.779","9.303","9.822","12.903","5.158","12.910","358.726","159.117"
"16","GTD","Corey Lewis","24","56.164","40:46.627","Green","Track","0.476","0.847","10.305","10.957","14.268","6.620","9.885","2.806","145.746"
"67","GTLM","Ryan Briscoe","22","53.671","40:48.011","Green","Track","0.467","0.842","10.516","10.838","13.788","5.343","9.145","2.732","148.555"
"22","GTD","Cooper MacNeil","23","56.612","40:50.104","Green","Track","0.480","0.861","10.786","11.211","14.798","5.809","9.843","2.824","144.531"
"44","GTD","John Potter","25","56.601","40:50.625","Green","Track","0.476","0.852","10.652","11.631","14.449","5.799","9.897","2.845","145.746"
"6","GTD","Robin Liddell","29","54.541","40:52.472","Green","Track","0.480","0.855","10.114","10.796","14.047","5.650","9.747","2.852","144.531"
"63","GTD","Christina Nielsen","28","54.706","40:57.324","Green","Track","0.472","0.844","10.348","11.017","14.040","5.657","9.526","2.802","146.981"
"9","GTD","Matt Bell","21","2:02.214","41:01.933","Green","Pit","0.473","0.841","10.216","10.835","14.041","5.622","11.501","68.685","146.670"
"66","GTLM","Joey Hand","15","51.712","41:02.297","Green","Track","0.462","0.822","9.636","10.215","13.411","5.241","9.159","2.766","150.162"
"97","GTD","Michael Marsal","29","55.586","41:03.712","Green","Track","0.469","0.836","10.047","10.712","15.308","5.852","9.589","2.773","147.921"
"27","GTD","Lawrence DeGeorge","26","1:26.355","41:05.994","Green","Track","0.512","0.913","11.494","13.421","15.186","6.396","14.768","23.665","135.498"
"33","GTD","Ben Keating","24","56.477","41:08.334","Green","Track","0.472","0.839","10.562","11.289","14.881","5.726","9.873","2.835","146.981"
"20","PC","Johnny Mowlem","23","1:04.798","41:10.872","Green","Track","0.000","0.000","13.136","11.995","14.664","5.727","9.981","2.755","0.000"
"540","GTD","Timothy Pappas","28","56.969","41:11.672","Green","Track","0.481","0.859","10.724","11.316","14.817","5.890","10.031","2.851","144.231"
"73","GTD","Patrick Lindsey","24","56.546","41:11.959","Green","Track","0.477","0.851","10.600","11.109","14.756","5.845","10.065","2.843","145.440"
"96","GTD","Bret Curtis","25","55.919","41:13.214","Green","Track","0.476","0.848","10.500","11.392","14.532","5.714","9.665","2.792","145.746"
"54","PC","Jonathan Bennett","24","51.067","41:16.343","Green","Track","0.446","0.798","9.567","10.442","13.275","5.123","8.794","2.622","155.549"
"912","GTLM","Earl Bamber","22","4:34.353","41:16.753","Green","Pit","0.465","0.829","9.758","10.354","15.981","6.181","11.413","219.372","149.194"
"62","GTLM","Giancarlo Fisichella","29","51.884","41:19.678","Green","Track","0.463","0.827","9.705","10.359","13.496","5.270","9.049","2.715","149.838"
"85","PC","Misha Goikhberg","30","51.855","41:24.494","Green","Track","0.450","0.802","9.886","10.736","13.418","5.285","8.654","2.624","154.167"
"52","PC","Tom Kimber-Smith","31","50.852","41:28.660","Green","Track","0.454","0.809","9.277","10.019","13.272","5.713","8.696","2.612","152.808"
"3","GTLM","Jan Magnussen","31","52.057","41:28.791","Green","Track","0.469","0.000","0.000","0.000","0.000","0.000","0.000","0.000","147.921"
"88","PC","Mark Kvamme","27","56.573","41:34.611","Green","Track","0.481","0.878","10.526","11.404","14.598","5.864","9.977","2.845","144.231"
"7","PC","Jose Gutierrez","27","52.455","41:34.627","Green","Track","0.477","0.849","9.811","10.316","13.296","5.384","9.573","2.749","145.440"
"911","GTLM","Patrick Pilet","27","53.162","41:38.602","Green","Track","0.470","0.839","9.751","10.535","14.014","5.559","9.233","2.761","147.606"
"4","GTLM","Oliver Gavin","30","54.090","41:39.783","Green","Track","0.463","0.828","9.816","10.461","13.930","6.164","9.672","2.756","149.838"
"67","GTLM","Ryan Briscoe","23","52.527","41:40.538","Green","Track","0.463","0.824","9.876","10.403","13.685","5.480","9.099","2.697","149.838"
"38","PC","Kyle Marcelli","25","1:01.650","41:41.562","Green","Track","0.000","0.000","13.838","10.592","13.763","5.320","8.921","2.670","0.000"
"16","GTD","Corey Lewis","25","55.081","41:41.708","Green","Track","0.472","0.842","10.321","10.987","13.987","5.902","9.718","2.852","146.981"
"22","GTD","Cooper MacNeil","24","55.480","41:45.584","Green","Track","0.475","0.849","10.569","10.981","14.193","5.752","9.837","2.824","146.053"
"8","PC","Renger van der Zande","26","1:00.123","41:45.954","Green","Track","0.000","0.000","12.072","10.682","14.140","5.137","8.923","2.640","0.000"
"44","GTD","John Potter","26","55.465","41:46.090","Green","Track","0.478","0.851","10.507","11.295","14.156","5.671","9.692","2.815","145.136"
"6","GTD","Robin Liddell","30","55.097","41:47.569","Green","Track","0.480","0.853","10.274","10.847","14.381","5.748","9.681","2.833","144.531"
"66","GTLM","Joey Hand","16","51.837","41:54.134","Green","Track","0.468","0.832","9.507","10.391","13.581","5.240","9.088","2.730","148.237"
"97","GTD","Michael Marsal","30","54.932","41:58.644","Green","Track","0.467","0.834","10.072","11.142","14.285","5.728","9.610","2.794","148.555"
"63","GTD","Christina Nielsen","29","1:02.600","41:59.924","Green","Track","0.473","0.846","10.273","11.148","20.261","6.612","10.126","2.861","146.670"
"33","GTD","Ben Keating","25","56.829","42:05.163","Green","Track","0.475","0.849","10.494","11.947","14.769","5.689","9.790","2.816","146.053"
"9","GTD","Lawson Aschenbach","22","1:04.774","42:06.707","Green","Track","0.000","0.000","13.198","11.567","15.123","5.746","9.808","2.861","0.000"
"540","GTD","Timothy Pappas","29","57.047","42:08.719","Green","Track","0.481","0.863","10.756","11.275","14.430","6.204","10.177","2.861","144.231"
"73","GTD","Patrick Lindsey","25","56.987","42:08.946","Green","Track","0.478","0.866","10.813","11.308","14.426","6.017","10.232","2.847","145.136"
"54","PC","Jonathan Bennett","25","53.234","42:09.577","Green","Track","0.446","0.796","9.587","10.687","13.524","5.580","9.846","2.768","155.549"
"96","GTD","Bret Curtis","26","58.042","42:11.256","Green","Track","0.470","0.838","10.793","11.283","14.438","5.782","11.498","2.940","147.606"
"62","GTLM","Giancarlo Fisichella","30","52.721","42:12.399","Green","Track","0.462","0.825","9.768","10.589","13.437","5.277","9.526","2.837","150.162"
"20","PC","Johnny Mowlem","24","1:03.121","42:13.993","Green","Track","0.464","0.840","11.036","16.659","16.602","5.464","9.335","2.721","149.515"
"85","PC","Misha Goikhberg","31","52.301","42:16.795","Green","Track","0.446","0.798","10.366","10.692","13.464","5.154","8.745","2.636","155.549"
"52","PC","Tom Kimber-Smith","32","49.486","42:18.146","Green","Track","0.444","0.794","9.171","10.040","12.975","5.066","8.425","2.571","156.250"
"912","GTLM","Earl Bamber","23","1:03.604","42:20.357","Green","Track","0.000","0.000","12.699","11.839","14.210","5.683","9.738","2.845","0.000"
"3","GTLM","Jan Magnussen","32","52.219","42:21.010","Green","Track","0.469","0.839","9.798","10.294","13.570","5.350","9.152","2.747","147.921"
"7","PC","Jose Gutierrez","28","51.362","42:25.989","Green","Track","0.461","0.825","9.830","10.359","13.273","5.233","8.738","2.643","150.488"
"88","PC","Mark Kvamme","28","57.117","42:31.728","Green","Track","0.476","0.913","11.100","11.273","14.810","5.976","9.793","2.776","145.746"
"911","GTLM","Patrick Pilet","28","53.285","42:31.887","Green","Track","0.467","0.834","9.735","10.349","13.772","5.706","9.636","2.786","148.555"
"4","GTLM","Oliver Gavin","31","52.257","42:32.040","Green","Track","0.466","0.834","9.714","10.327","13.437","5.258","9.404","2.817","148.873"
"67","GTLM","Ryan Briscoe","24","51.700","42:32.238","Green","Track","0.456","0.815","9.650","10.393","13.462","5.229","9.010","2.685","152.138"
"38","PC","Kyle Marcelli","26","50.970","42:32.532","Green","Track","0.453","0.808","9.725","10.116","13.371","5.122","8.751","2.624","153.146"
"8","PC","Renger van der Zande","27","50.686","42:36.640","Green","Track","0.448","0.802","10.264","10.006","13.023","5.106","8.449","2.588","154.855"
"16","GTD","Corey Lewis","26","55.057","42:36.765","Green","Track","0.478","0.851","10.554","11.058","13.998","5.649","9.647","2.822","145.136"
"22","GTD","Cooper MacNeil","25","55.853","42:41.437","Green","Track","0.475","0.848","10.454","11.290","14.415","5.742","9.798","2.831","146.053"
"44","GTD","John Potter","27","55.663","42:41.753","Green","Track","0.474","0.862","10.496","11.259","14.123","5.780","9.837","2.832","146.361"
"66","GTLM","Joey Hand","17","51.488","42:45.622","Green","Track","0.461","0.824","9.566","10.280","13.424","5.219","9.001","2.713","150.488"
"63","GTD","Christina Nielsen","30","54.872","42:54.796","Green","Track","0.479","0.854","10.446","10.996","13.983","5.617","9.665","2.832","144.833"
"25","GTLM","Bill Auberlen","28","2:46.660","42:59.827","Green","Pit","0.462","0.827","9.971","10.818","14.097","5.576","12.213","112.696","150.162"
"33","GTD","Ben Keating","26","55.516","43:00.679","Green","Track","0.473","0.842","10.270","11.195","14.350","5.687","9.885","2.814","146.670"
"9","GTD","Lawson Aschenbach","23","54.978","43:01.685","Green","Track","0.482","0.860","10.345","10.955","14.396","5.542","9.562","2.836","143.932"
"54","PC","Jonathan Bennett","26","53.993","43:03.570","Green","Track","0.463","0.825","10.583","11.062","14.011","5.453","8.955","2.641","149.838"
"540","GTD","Timothy Pappas","30","56.342","43:05.061","Green","Track","0.482","0.857","10.798","11.236","14.298","5.968","9.860","2.843","143.932"
"73","GTD","Patrick Lindsey","26","56.627","43:05.573","Green","Track","0.478","0.851","11.002","11.497","14.499","5.652","9.807","2.841","145.136"
"20","PC","Johnny Mowlem","25","54.682","43:08.675","Green","Track","0.460","0.821","9.862","10.512","14.531","6.080","9.695","2.721","150.815"
"62","GTLM","Giancarlo Fisichella","31","56.762","43:09.161","Green","Track","0.476","0.847","10.155","11.242","14.618","6.197","10.422","2.805","145.746"
"85","PC","Misha Goikhberg","32","52.910","43:09.705","Green","Track","0.448","0.799","9.725","10.672","13.577","5.560","9.432","2.697","154.855"
"52","PC","Tom Kimber-Smith","33","51.613","43:09.759","Green","Track","0.438","0.784","9.152","10.245","13.385","5.846","9.149","2.614","158.390"
"96","GTD","Bret Curtis","27","58.735","43:09.991","Green","Track","0.488","0.865","10.943","11.384","14.656","6.714","10.790","2.895","142.162"
"3","GTLM","Jan Magnussen","33","52.400","43:13.410","Green","Track","0.465","0.833","9.929","10.324","13.634","5.351","9.116","2.748","149.194"
"912","GTLM","Earl Bamber","24","53.986","43:14.343","Green","Track","0.481","0.869","10.348","11.114","13.766","5.410","9.242","2.756","144.231"
"7","PC","Jose Gutierrez","29","51.912","43:17.901","Green","Track","0.449","0.803","9.671","10.399","13.492","5.365","9.049","2.684","154.510"
"911","GTLM","Patrick Pilet","29","52.687","43:24.574","Green","Track","0.471","0.839","9.864","10.474","13.642","5.413","9.227","2.757","147.293"
"4","GTLM","Oliver Gavin","32","52.643","43:24.683","Green","Track","0.478","0.896","10.192","10.421","13.504","5.273","9.144","2.735","145.136"
"38","PC","Kyle Marcelli","27","53.019","43:25.551","Green","Track","0.446","0.818","10.345","10.555","13.621","5.344","9.197","2.693","155.549"
"8","PC","Renger van der Zande","28","52.219","43:28.859","Green","Track","0.442","0.791","9.273","10.000","13.503","5.285","10.313","2.612","156.957"
"16","GTD","Corey Lewis","27","54.948","43:31.713","Green","Track","0.477","0.846","10.372","10.974","13.991","5.660","9.788","2.840","145.440"
"88","PC","Mark Kvamme","29","59.996","43:31.724","Green","Track","0.494","0.990","12.082","11.511","15.065","5.997","10.924","2.933","140.435"
"67","GTLM","Ryan Briscoe","25","1:04.148","43:36.386","Green","Pit","0.454","0.836","10.362","10.555","13.664","5.312","11.424","11.541","152.808"
"44","GTD","John Potter","28","55.357","43:37.110","Green","Track","0.476","0.852","10.531","11.140","14.086","5.804","9.647","2.821","145.746"
"66","GTLM","Joey Hand","18","51.664","43:37.286","Green","Track","0.461","0.823","9.583","10.238","13.466","5.258","9.107","2.728","150.488"
"22","GTD","Cooper MacNeil","26","59.626","43:41.063","Green","Track","0.478","0.852","10.440","10.933","17.891","6.166","10.023","2.843","145.136"
"63","GTD","Christina Nielsen","31","54.860","43:49.656","Green","Track","0.478","0.852","10.324","11.092","14.109","5.614","9.569","2.822","145.136"
"54","PC","Jonathan Bennett","27","52.083","43:55.653","Green","Track","0.449","0.805","9.593","10.360","13.516","5.464","9.194","2.702","154.510"
"33","GTD","Ben Keating","27","55.025","43:55.704","Green","Track","0.475","0.844","10.211","11.085","14.245","5.621","9.727","2.817","146.053"
"9","GTD","Lawson Aschenbach","24","54.705","43:56.390","Green","Track","0.479","0.854","10.128","10.756","14.402","5.723","9.549","2.814","144.833"
"540","GTD","Timothy Pappas","31","55.930","44:00.991","Green","Track","0.481","0.858","10.562","11.174","14.394","5.774","9.843","2.844","144.231"
