"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"20","PC","Bruno Junqueira","5","2:15.592","15:04.479","Green","Track","6.068","23.259","24.698","9.772","9.376","0.440","4.540","0.414","23.691","25.211","8.123","152.505","162.083"
"16","GTD","Corey Lewis","6","2:20.745","15:06.375","Green","Track","6.189","24.637","25.746","9.654","9.998","0.471","4.713","0.425","24.266","25.753","8.893","142.468","157.888"
"25","GTLM","Bill Auberlen","5","2:17.884","15:11.979","Green","Track","5.950","24.435","25.594","9.490","9.879","0.465","4.744","0.427","23.398","24.883","8.619","144.306","157.148"
"7","PC","Jose Gutierrez","5","3:46.175","15:12.299","Green","Track","96.519","24.486","24.897","9.651","9.350","0.445","4.550","0.418","23.495","24.187","8.177","150.792","160.532"
"48","GTD","Bryan Sellers","6","2:10.953","15:13.591","Green","Track","1.476","21.067","25.340","9.559","9.900","0.465","4.671","0.419","23.605","25.667","8.784","144.306","160.149"
"88","PC","Mark Kvamme","6","3:49.116","15:18.444","Green","Track","89.233","27.991","26.782","10.183","9.587","0.445","4.666","0.488","25.021","25.859","8.861","150.792","137.505"
"6","GTD","Robin Liddell","6","2:11.424","15:20.205","Green","Track","1.495","21.041","25.571","9.661","10.110","0.468","4.755","0.425","23.383","25.737","8.778","143.381","157.888"
"007","GTD","David Calvert-Jones","6","3:36.781","15:20.367","Green","Pit","1.484","20.840","26.010","9.830","9.978","0.466","4.764","0.427","24.123","26.567","92.292","143.996","157.148"
"5","P","Joao Barbosa","7","2:03.201","15:26.415","Green","Track","1.364","19.734","24.358","9.286","9.100","0.431","4.383","0.406","23.043","23.032","8.064","155.690","165.277"
"97","GTD","Michael Marsal","6","2:20.307","15:27.237","Green","Track","6.015","24.616","26.054","9.766","9.872","0.464","4.713","0.422","23.799","25.988","8.598","144.617","159.010"
"0","P","Katherine Legge","7","2:04.885","15:28.055","Green","Track","1.326","19.554","25.556","9.455","8.974","0.418","4.329","0.391","23.335","23.797","7.750","160.532","171.617"
"33","GTD","Jeroen Bleekemolen","6","2:19.796","15:31.182","Green","Track","5.920","24.157","25.756","9.607","9.632","0.452","4.601","0.425","25.175","25.641","8.430","148.456","157.888"
"44","GTD","John Potter","5","2:23.540","15:32.771","Green","Track","5.956","25.848","27.423","9.901","9.963","0.470","4.747","0.433","24.202","25.807","8.790","142.771","154.971"
"85","PC","Stephen Simpson","7","2:05.610","15:33.882","Green","Track","1.400","19.769","24.741","9.642","9.428","0.448","4.581","0.415","22.949","24.113","8.124","149.782","161.692"
"26","PC","John Falb","6","2:10.996","15:37.692","Green","Track","1.404","20.773","25.212","10.221","9.387","0.441","4.669","0.566","24.830","25.109","8.384","152.159","118.555"
"8","PC","Renger van der Zande","6","2:29.285","15:38.248","Green","Pit","1.398","19.821","23.797","9.686","9.443","0.449","4.604","0.415","24.112","29.463","26.097","149.448","161.692"
"60","P","John Pew","7","2:20.082","15:50.253","Green","Track","6.127","28.003","25.677","9.668","9.147","0.434","4.443","0.419","24.161","23.970","8.033","154.614","160.149"
"3","GTLM","Antonio Garcia","7","2:22.635","15:54.536","Green","Pit","1.450","20.010","24.329","9.281","9.800","0.460","4.646","0.420","22.928","24.164","25.147","145.875","159.767"
"31","P","Dane Cameron","6","2:18.772","15:56.438","Green","Pit","1.362","18.967","22.871","9.209","9.075","0.431","4.388","0.398","22.856","24.054","25.161","155.690","168.599"
"73","GTD","Patrick Lindsey","6","3:10.532","15:57.722","Green","Pit","6.066","23.836","25.662","10.217","9.985","0.465","4.790","0.464","23.953","24.758","60.336","144.306","144.617"
"27","GTD","Luca Persiani","6","2:37.448","16:05.271","Green","Track","6.142","33.833","29.207","10.930","10.155","0.469","4.906","0.545","25.854","26.603","8.804","143.075","123.123"
"67","GTLM","Richard Westbrook","6","2:06.522","16:08.864","Green","Track","1.467","20.150","24.256","9.323","9.750","0.461","4.703","0.423","23.014","24.399","8.576","145.558","158.634"
"23","GTD","Mario Farnbacher","6","3:17.485","16:09.522","Green","Pit","1.491","20.631","24.713","9.559","9.875","0.472","4.763","0.427","23.329","24.435","77.790","142.166","157.148"
"912","GTLM","Earl Bamber","7","2:05.739","16:21.197","Green","Track","1.474","19.826","24.078","9.300","9.852","0.468","4.745","0.425","22.687","24.301","8.583","143.381","157.888"
"911","GTLM","Nick Tandy","6","2:05.851","16:28.425","Green","Track","1.478","19.832","24.046","9.281","9.801","0.464","4.721","0.424","22.811","24.451","8.542","144.617","158.260"
"90","P","Ryan Dalziel","7","2:10.672","16:37.708","Green","Track","6.018","23.152","23.277","9.243","9.208","0.438","4.465","0.420","22.939","23.469","8.043","153.202","159.767"
"52","PC","Tom Kimber-Smith","7","2:03.900","16:42.148","Green","Track","1.402","19.486","23.566","9.257","9.342","0.447","4.561","0.411","22.790","24.511","8.127","150.117","163.266"
"9","GTD","Matt Bell","7","2:10.430","16:42.502","Green","Track","1.491","20.502","25.411","9.735","10.077","0.467","4.749","0.423","23.159","25.558","8.858","143.688","158.634"
"4","GTLM","Tommy Milner","7","2:07.435","16:48.740","Green","Track","1.458","20.218","24.822","9.262","9.721","0.460","4.652","0.436","23.214","24.628","8.564","145.875","153.904"
"96","GTD","Bret Curtis","6","2:24.820","17:07.849","Green","Track","6.009","25.668","27.738","10.748","9.916","0.467","4.728","0.426","24.161","26.207","8.752","143.688","157.517"
"80","GTD","Mike Skeen","6","3:07.415","17:08.238","Green","Pit","5.972","26.291","27.030","10.609","9.884","0.464","4.726","0.441","24.629","25.746","51.623","144.617","152.159"
"20","PC","Bruno Junqueira","6","2:04.070","17:08.549","Green","Track","1.389","19.869","23.480","9.357","9.282","0.439","4.530","0.413","23.165","23.995","8.151","152.853","162.475"
"66","GTLM","Joey Hand","6","2:16.282","17:10.148","Green","Track","5.957","23.876","24.779","9.302","9.863","0.478","4.918","0.473","23.649","24.465","8.522","140.381","141.865"
"7","PC","Gustavo Yacaman","6","2:04.236","17:16.535","Green","Track","1.393","19.698","24.240","9.348","9.418","0.446","4.563","0.412","22.849","23.643","8.226","150.454","162.870"
"16","GTD","Corey Lewis","7","2:10.244","17:16.619","Green","Track","1.486","20.773","25.115","9.586","9.956","0.469","4.690","0.419","23.374","25.612","8.764","143.075","160.149"
"25","GTLM","Bill Auberlen","6","2:08.393","17:20.372","Green","Track","1.463","20.599","24.803","9.710","9.818","0.464","4.716","0.422","22.866","24.864","8.668","144.617","159.010"
"48","GTD","Bryan Sellers","7","2:09.994","17:23.585","Green","Track","1.473","20.657","25.278","9.548","9.948","0.466","4.674","0.417","23.307","25.432","8.794","143.996","160.917"
"55","P","Tristan Nunez","3","11:17.779","17:27.634","Green","Pit","6.060","24.309","24.296","9.542","9.104","0.432","4.452","0.421","23.135","22.379","553.649","155.329","159.388"
"38","PC","James French","6","5:04.874","17:30.066","Green","Pit","1.396","19.435","23.377","9.364","9.432","0.449","4.591","0.431","22.815","24.258","189.326","149.448","155.690"
"88","PC","Mark Kvamme","7","2:13.308","17:31.752","Green","Track","1.424","21.447","25.559","9.957","9.595","0.456","4.639","0.455","25.573","25.735","8.468","147.154","147.478"
"0","P","Katherine Legge","8","2:05.466","17:33.521","Green","Track","1.312","20.689","25.184","9.748","8.902","0.421","4.315","0.388","22.405","24.253","7.849","159.388","172.944"
"6","GTD","Robin Liddell","7","2:17.624","17:37.829","Green","Track","1.491","20.833","25.306","9.650","10.101","0.469","4.757","0.425","26.606","29.275","8.711","143.075","157.888"
"97","GTD","Michael Marsal","7","2:12.188","17:39.425","Green","Track","1.451","21.088","25.376","10.380","9.818","0.462","4.662","0.417","24.131","25.794","8.609","145.243","160.917"
"007","GTD","Ben Barker","7","2:21.921","17:42.288","Green","Track","6.274","25.335","26.093","9.778","9.862","0.462","4.720","0.424","24.145","26.098","8.730","145.243","158.260"
"5","P","Joao Barbosa","8","2:16.619","17:43.034","Green","Pit","1.364","18.934","22.861","9.066","9.002","0.428","4.399","0.397","22.616","22.389","25.163","156.781","169.023"
"44","GTD","John Potter","6","2:13.065","17:45.836","Green","Track","1.489","21.144","26.289","9.645","10.085","0.470","4.755","0.428","23.923","25.997","8.840","142.771","156.781"
"26","PC","John Falb","7","2:08.703","17:46.395","Green","Track","1.420","20.496","25.003","9.788","9.383","0.444","4.533","0.434","23.881","25.006","8.315","151.131","154.614"
"85","PC","Stephen Simpson","8","2:19.091","17:52.973","Green","Track","1.394","20.436","24.443","9.384","10.460","0.711","8.192","0.761","29.903","25.314","8.093","94.377","88.176"
"60","P","John Pew","8","2:05.493","17:55.746","Green","Track","1.362","20.227","24.063","9.489","9.124","0.433","4.440","0.434","23.559","24.306","8.056","154.971","154.614"
"31","P","Eric Curran","7","2:59.506","18:55.944","Finish","Pit","30.960","27.206","24.216","9.470","9.122","0.434","4.431","0.426","23.247","24.540","25.454","154.614","157.517"
"3","GTLM","Antonio Garcia","8","3:04.513","18:59.049","Finish","Pit","37.212","23.888","24.726","9.338","10.642","0.505","4.944","0.431","22.875","24.830","25.122","132.876","155.690"
"27","GTD","Luca Persiani","7","2:55.669","19:00.940","Finish","Pit","1.486","21.302","25.880","9.688","9.944","0.465","4.704","0.420","23.547","26.414","51.819","144.306","159.767"
"4","GTLM","Tommy Milner","8","2:22.370","19:11.110","Finish","Pit","1.454","20.115","24.246","9.430","9.750","0.461","4.648","0.421","23.109","23.689","25.047","145.558","159.388"
"7","PC","Gustavo Yacaman","7","2:24.598","19:41.133","Finish","Pit","1.399","19.292","23.933","9.028","9.301","0.444","4.549","0.411","22.826","27.254","26.161","151.131","163.266"
"88","PC","Mark Kvamme","8","2:40.169","20:11.921","Finish","Pit","1.414","20.856","26.407","10.574","9.652","0.449","4.951","0.598","26.017","33.385","25.866","149.448","112.211"
"70","P","Tom Long","6","7:08.912","20:33.469","Finish","Pit","6.042","25.076","24.261","9.364","9.082","0.431","4.416","0.402","22.815","23.644","303.379","155.690","166.921"
"33","GTD","Jeroen Bleekemolen","7","5:02.955","20:34.137","Finish","Track","1.425","20.598","25.022","9.436","9.635","0.449","4.574","0.412","23.574","25.339","182.491","149.448","162.870"
"96","GTD","Bret Curtis","7","3:29.275","20:37.124","Finish","Pit","1.476","20.980","26.983","9.905","9.942","0.468","4.743","0.423","24.259","26.248","83.848","143.381","158.634"
"16","GTD","Corey Lewis","8","3:28.631","20:45.250","Finish","Pit","1.479","21.009","25.543","9.683","10.017","0.468","4.700","0.419","23.500","25.346","86.467","143.381","160.149"
"912","GTLM","Earl Bamber","8","4:46.544","21:07.741","Finish","Pit","1.472","19.951","24.125","9.341","9.733","0.464","4.706","0.422","22.749","28.672","164.909","144.617","159.010"
"911","GTLM","Nick Tandy","7","4:44.104","21:12.529","Finish","Pit","1.466","19.771","24.000","9.567","9.686","0.462","4.706","0.421","22.755","23.850","167.420","145.243","159.388"
"90","P","Ryan Dalziel","8","4:58.705","21:36.413","Finish","Pit","1.372","19.239","22.965","9.330","9.237","0.436","4.449","0.400","22.544","25.288","183.445","153.904","167.756"
