"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"73","GTD","Jorg Bergmeister","11","2:10.588","36:09.149","Green","Track","1.500","20.341","24.879","9.530","9.957","0.466","4.749","0.428","23.712","26.266","8.760","143.996","156.781"
"26","PC","John Falb","15","2:10.529","36:10.689","Green","Track","1.424","20.312","24.776","9.649","9.415","0.451","4.543","0.446","23.649","27.513","8.351","148.786","150.454"
"0","P","Sean Rayhall","11","2:09.873","36:18.073","Green","Track","6.116","22.611","23.760","9.147","8.995","0.425","4.343","0.403","22.480","23.734","7.859","157.888","166.507"
"88","PC","Richard Bradley","13","2:04.544","36:25.232","Green","Track","1.434","19.961","24.052","9.339","9.383","0.448","4.592","0.414","22.867","23.939","8.115","149.782","162.083"
"23","GTD","Mario Farnbacher","12","4:00.863","36:27.080","Green","Pit","1.504","20.666","24.998","10.141","9.974","0.473","4.765","0.426","23.844","24.468","119.604","141.865","157.517"
"85","PC","Misha Goikhberg","14","2:04.145","36:27.933","Green","Track","1.422","19.554","23.441","9.455","9.391","0.447","4.556","0.411","23.099","24.172","8.197","150.117","163.266"
"912","GTLM","Earl Bamber","16","2:04.629","36:32.591","Green","Track","1.493","19.677","23.604","9.140","9.834","0.468","4.741","0.424","22.279","24.309","8.660","143.381","158.260"
"90","P","Marc Goossens","11","2:01.081","36:37.620","Green","Track","1.378","18.940","23.031","9.305","9.163","0.433","4.420","0.396","22.599","23.321","8.095","154.971","169.450"
"8","PC","Alex Popow","13","2:05.644","36:44.257","Green","Track","1.421","19.714","24.216","9.539","9.568","0.454","4.659","0.420","23.144","24.269","8.240","147.802","159.767"
"97","GTD","Markus Palttala","14","2:08.174","36:55.059","Green","Track","1.486","20.509","24.366","9.498","9.848","0.464","4.681","0.419","23.144","25.112","8.647","144.617","160.149"
"25","GTLM","Bill Auberlen","14","2:05.671","36:56.454","Green","Track","1.493","19.994","24.036","9.163","9.898","0.467","4.743","0.424","22.670","24.068","8.715","143.688","158.260"
"10","P","Ricky Taylor","13","2:01.597","36:59.827","Green","Track","1.362","19.144","23.800","9.250","9.162","0.429","4.377","0.393","22.377","23.257","8.046","156.416","170.744"
"7","PC","Gustavo Yacaman","14","2:07.323","37:05.309","Green","Track","1.420","20.385","24.914","9.401","9.466","0.445","4.555","0.410","23.423","24.597","8.307","150.792","163.664"
"007","GTD","David Calvert-Jones","14","2:15.880","37:07.975","Green","Track","1.514","21.907","26.111","9.978","10.131","0.468","4.786","0.436","24.662","27.017","8.870","143.381","153.904"
"4","GTLM","Oliver Gavin","14","2:08.331","37:09.588","Green","Track","1.481","20.248","25.026","9.534","9.842","0.464","4.674","0.419","23.089","24.791","8.763","144.617","160.149"
"6","GTD","Robin Liddell","12","4:39.261","37:11.358","Green","Pit","1.496","21.256","24.978","9.551","9.940","0.464","4.699","0.419","23.294","24.677","158.487","144.617","160.149"
"48","GTD","Bryan Sellers","12","2:23.032","37:11.408","Green","Track","5.973","26.868","26.606","10.430","9.966","0.466","4.682","0.417","23.485","25.463","8.676","143.996","160.917"
"70","P","Joel Miller","11","2:10.911","37:13.034","Green","Track","6.123","23.099","23.354","9.472","9.072","0.428","4.407","0.422","23.358","23.185","7.991","156.781","159.010"
"38","PC","Nicholas Boulle","15","2:06.409","37:17.529","Green","Track","1.408","20.031","23.927","9.663","9.464","0.446","4.548","0.416","23.564","24.633","8.309","150.454","161.304"
"63","GTD","Christina Nielsen","13","2:46.560","37:20.050","Green","Track","6.839","37.035","31.498","11.043","10.242","0.476","5.451","0.608","27.099","27.425","8.844","140.971","110.366"
"911","GTLM","Nick Tandy","16","2:04.728","37:23.304","Green","Track","1.486","19.727","23.523","9.135","9.777","0.462","4.703","0.420","22.505","24.447","8.543","145.243","159.767"
"52","PC","Tom Kimber-Smith","15","2:01.502","37:23.375","Green","Track","1.415","19.187","23.060","9.096","9.329","0.445","4.543","0.409","22.375","23.493","8.150","150.792","164.064"
"60","P","John Pew","14","2:05.200","37:33.624","Green","Track","1.380","20.549","23.943","9.459","9.092","0.429","4.386","0.401","23.221","24.165","8.175","156.416","167.337"
"31","P","Eric Curran","14","5:14.092","37:41.747","Green","Track","185.755","24.180","23.778","9.444","9.098","0.432","4.393","0.424","23.171","25.359","8.058","155.329","158.260"
"55","P","Jonathan Bomarito","10","14:19.150","37:42.845","Green","Pit","1.366","18.934","22.730","9.584","9.057","0.425","4.404","0.451","23.179","22.465","746.555","157.888","148.786"
"80","GTD","Dan Knox","14","2:15.835","37:43.953","Green","Track","1.480","22.414","25.978","9.933","9.787","0.460","4.658","0.420","24.568","27.259","8.878","145.875","159.767"
"62","GTLM","Toni Vilander","15","2:15.199","37:46.466","Green","Track","5.969","23.848","24.555","9.326","9.858","0.461","4.687","0.422","22.917","24.657","8.499","145.558","159.010"
"44","GTD","John Potter","14","4:10.489","37:47.316","Green","Pit","1.511","21.319","26.523","9.946","10.295","0.523","5.134","0.485","24.488","25.887","124.378","128.303","138.355"
"9","GTD","Matt Bell","12","4:37.154","37:47.950","Green","Pit","1.496","22.403","27.341","9.764","10.039","0.466","4.731","0.435","24.007","25.045","151.427","143.996","154.258"
"100","GTLM","Lucas Luhr","15","2:07.153","37:55.768","Green","Track","1.489","20.168","24.401","9.333","9.800","0.463","4.710","0.422","22.944","24.696","8.727","144.929","159.010"
"5","P","Christian Fittipaldi","13","3:42.334","38:05.458","Green","Track","95.762","23.329","24.920","9.638","9.252","0.428","4.376","0.406","22.631","23.550","8.042","156.781","165.277"
"16","GTD","Spencer Pumpelly","12","2:21.037","38:11.960","Green","Track","6.197","24.241","25.732","10.228","10.040","0.471","4.698","0.419","24.371","25.743","8.897","142.468","160.149"
"26","PC","John Falb","16","2:07.899","38:18.588","Green","Track","1.423","20.621","24.437","9.434","9.364","0.440","4.509","0.440","23.778","25.145","8.308","152.505","152.505"
"0","P","Sean Rayhall","12","2:01.201","38:19.274","Green","Track","1.347","19.186","23.505","9.049","8.995","0.425","4.314","0.387","22.618","23.507","7.868","157.888","173.391"
"73","GTD","Jorg Bergmeister","12","2:10.441","38:19.590","Green","Track","1.502","20.332","24.721","9.722","9.866","0.464","4.719","0.424","23.468","26.490","8.733","144.617","158.260"
"88","PC","Richard Bradley","14","2:02.863","38:28.095","Green","Track","1.407","19.287","23.101","9.285","9.544","0.450","4.530","0.422","22.924","23.799","8.114","149.116","159.010"
"85","PC","Misha Goikhberg","15","2:05.318","38:33.251","Green","Track","1.413","19.812","23.378","9.431","9.399","0.447","4.542","0.411","23.462","24.744","8.279","150.117","163.266"
"96","GTD","Bret Curtis","11","2:28.691","38:33.300","Green","Track","6.046","26.791","28.894","10.372","10.033","0.469","4.750","0.443","25.200","26.880","8.813","143.075","151.472"
"912","GTLM","Earl Bamber","17","2:04.807","38:37.398","Green","Track","1.491","19.653","23.731","9.195","9.835","0.466","4.724","0.422","22.422","24.246","8.622","143.996","159.010"
"23","GTD","Mario Farnbacher","13","2:19.337","38:46.417","Green","Track","6.058","23.938","25.767","9.632","9.945","0.471","4.748","0.425","23.990","25.627","8.736","142.468","157.888"
"27","GTD","Paolo Ruberti","12","4:19.170","38:50.934","Green","Pit","1.504","20.798","25.666","9.931","9.953","0.462","4.706","0.429","23.471","26.198","136.052","145.243","156.416"
"8","PC","Alex Popow","14","2:17.696","39:01.953","Green","Track","1.425","19.822","23.800","9.555","9.535","0.452","4.630","0.417","23.241","36.354","8.465","148.456","160.917"
"25","GTLM","Bill Auberlen","15","2:07.389","39:03.843","Green","Track","1.486","20.054","23.963","9.310","9.902","0.462","4.690","0.418","23.611","24.886","8.607","145.243","160.532"
"97","GTD","Markus Palttala","15","2:10.847","39:05.906","Green","Track","1.479","20.468","24.238","9.512","9.947","0.466","4.685","0.419","24.665","26.296","8.672","143.996","160.149"
"67","GTLM","Ryan Briscoe","11","5:46.509","39:10.637","Green","Pit","1.475","19.826","23.670","9.229","9.820","0.462","4.697","0.421","22.697","24.013","230.199","145.243","159.388"
"7","PC","Gustavo Yacaman","15","2:06.455","39:11.764","Green","Track","1.417","20.296","24.335","9.252","9.418","0.447","4.565","0.412","23.206","24.801","8.306","150.117","162.870"
"70","P","Joel Miller","12","2:02.421","39:15.455","Green","Track","1.358","19.559","23.892","9.326","9.035","0.426","4.351","0.398","23.025","23.054","7.997","157.517","168.599"
"4","GTLM","Oliver Gavin","15","2:08.816","39:18.404","Green","Track","1.478","20.301","25.015","9.599","9.802","0.461","4.660","0.418","23.584","24.781","8.717","145.558","160.532"
"48","GTD","Bryan Sellers","13","2:09.775","39:21.183","Green","Track","1.478","20.500","25.503","9.548","9.891","0.465","4.651","0.417","23.290","25.260","8.772","144.306","160.917"
"38","PC","Nicholas Boulle","16","2:06.692","39:24.221","Green","Track","1.416","20.004","23.770","9.393","9.368","0.449","4.502","0.405","23.512","25.386","8.487","149.448","165.685"
"007","GTD","David Calvert-Jones","15","2:16.947","39:24.922","Green","Track","1.508","21.533","26.824","10.231","10.140","0.469","4.781","0.432","24.724","27.284","9.021","143.075","155.329"
"52","PC","Tom Kimber-Smith","16","2:04.359","39:27.734","Green","Track","1.405","19.886","23.612","9.356","9.310","0.444","4.541","0.410","22.578","24.598","8.219","151.131","163.664"
"911","GTLM","Nick Tandy","17","2:07.346","39:30.650","Green","Track","1.479","20.582","24.693","9.272","9.778","0.459","4.682","0.418","22.601","24.734","8.648","146.192","160.532"
"63","GTD","Christina Nielsen","14","2:11.100","39:31.150","Green","Track","1.498","20.980","25.442","9.552","9.871","0.464","4.694","0.427","23.668","25.753","8.751","144.617","157.148"
"20","PC","Bruno Junqueira","10","5:28.220","39:32.566","Green","Pit","1.404","19.447","23.212","9.199","9.337","0.441","4.518","0.410","22.922","25.672","211.658","152.159","163.664"
"6","GTD","Andrew Davis","13","2:23.884","39:35.242","Green","Track","5.947","27.841","26.496","9.800","10.173","0.471","4.757","0.425","23.509","25.628","8.837","142.468","157.888"
"60","P","John Pew","15","2:04.724","39:38.348","Green","Track","1.374","20.056","23.801","9.605","9.246","0.430","4.389","0.395","23.223","24.166","8.039","156.052","169.879"
"31","P","Eric Curran","15","2:01.643","39:43.390","Green","Track","1.371","19.572","22.807","9.078","9.086","0.429","4.378","0.404","22.653","23.782","8.083","156.416","166.095"
"62","GTLM","Toni Vilander","16","2:07.564","39:54.030","Green","Track","1.463","19.950","24.600","9.211","9.733","0.457","4.646","0.422","23.539","25.037","8.506","146.832","159.010"
"55","P","Jonathan Bomarito","11","2:12.321","39:55.166","Green","Track","6.127","23.621","23.212","9.272","9.083","0.430","4.489","0.455","24.079","23.610","7.943","156.052","147.478"
"80","GTD","Dan Knox","15","2:14.748","39:58.701","Green","Track","1.479","21.744","26.549","9.695","9.725","0.457","4.626","0.414","24.737","26.697","8.625","146.832","162.083"
"100","GTLM","Lucas Luhr","16","2:07.290","40:03.058","Green","Track","1.486","20.203","24.363","9.473","9.882","0.464","4.699","0.420","22.787","24.774","8.739","144.617","159.767"
"5","P","Christian Fittipaldi","14","2:00.901","40:06.359","Green","Track","1.367","19.260","23.040","9.159","9.102","0.426","4.338","0.389","22.349","23.360","8.111","157.517","172.499"
"44","GTD","Andy Lally","15","2:22.980","40:10.296","Green","Track","7.115","25.164","24.924","9.527","10.091","0.470","4.745","0.425","23.983","27.628","8.908","142.771","157.888"
"9","GTD","Matt Bell","13","2:23.571","40:11.521","Green","Track","7.191","25.927","26.136","9.933","10.142","0.470","4.770","0.434","23.636","26.094","8.838","142.771","154.614"
"90","P","Marc Goossens","12","3:35.616","40:13.236","Green","Pit","1.387","19.101","22.864","9.233","9.194","0.433","4.405","0.395","23.049","23.391","102.164","154.971","169.879"
"16","GTD","Spencer Pumpelly","13","2:11.211","40:23.171","Green","Track","1.496","20.718","25.266","9.680","9.977","0.468","4.684","0.418","23.846","25.687","8.971","143.381","160.532"
"26","PC","John Falb","17","2:06.591","40:25.179","Green","Track","1.418","20.044","24.402","9.490","9.369","0.445","4.526","0.410","23.561","24.573","8.353","150.792","163.664"
"88","PC","Richard Bradley","15","2:01.367","40:29.462","Green","Track","1.404","19.043","22.775","9.236","9.302","0.440","4.515","0.408","22.598","23.483","8.163","152.505","164.466"
"73","GTD","Jorg Bergmeister","13","2:10.142","40:29.732","Green","Track","1.488","20.380","24.860","9.477","9.846","0.461","4.689","0.422","23.247","26.025","9.247","145.558","159.010"
"912","GTLM","Earl Bamber","18","2:05.330","40:42.728","Green","Track","1.490","19.731","23.565","9.272","9.757","0.462","4.685","0.429","22.938","24.332","8.669","145.243","156.416"
"96","GTD","Bret Curtis","12","2:11.512","40:44.812","Green","Track","1.496","21.231","25.401","9.486","9.935","0.466","4.716","0.422","24.034","25.530","8.795","143.996","159.010"
"10","P","Ricky Taylor","14","3:53.786","40:53.613","Green","Pit","1.370","18.948","22.843","9.405","9.093","0.426","4.372","0.393","22.906","23.661","120.369","157.517","170.744"
"8","PC","Alex Popow","15","2:06.686","41:08.639","Green","Track","1.421","20.294","23.994","9.562","9.622","0.451","4.607","0.435","23.520","24.322","8.458","148.786","154.258"
"25","GTLM","Bill Auberlen","16","2:08.286","41:12.129","Green","Track","1.487","20.072","23.929","9.381","9.938","0.464","4.701","0.419","23.328","25.969","8.598","144.617","160.149"
"27","GTD","Cedric Sbirrazzuoli","13","2:22.212","41:13.146","Green","Track","6.106","24.501","25.993","10.033","10.064","0.468","4.708","0.451","25.208","25.860","8.820","143.381","148.786"
"70","P","Joel Miller","13","2:02.401","41:17.856","Green","Track","1.366","19.214","22.787","9.196","9.044","0.426","4.368","0.396","22.863","24.622","8.119","157.517","169.450"
"4","GTLM","Oliver Gavin","16","2:08.590","41:26.994","Green","Track","1.481","20.596","24.392","9.389","9.819","0.461","4.665","0.419","23.740","24.899","8.729","145.558","160.149"
"67","GTLM","Richard Westbrook","12","2:18.330","41:28.967","Green","Track","5.951","25.198","24.510","9.290","9.785","0.459","4.670","0.424","23.236","26.182","8.625","146.192","158.260"
"48","GTD","Bryan Sellers","14","2:09.026","41:30.209","Green","Track","1.480","20.553","24.841","9.361","9.826","0.463","4.648","0.415","23.429","25.200","8.810","144.929","161.692"
"911","GTLM","Nick Tandy","18","2:05.498","41:36.148","Green","Track","1.485","19.749","23.667","9.188","9.774","0.459","4.665","0.420","23.214","24.290","8.587","146.192","159.767"
"7","PC","Gustavo Yacaman","16","2:24.631","41:36.395","Green","Pit","1.418","19.957","24.037","9.324","9.446","0.446","4.559","0.410","23.190","25.870","25.974","150.454","163.664"
"007","GTD","David Calvert-Jones","16","2:15.991","41:40.913","Green","Track","1.518","21.550","26.034","9.979","10.088","0.468","4.764","0.428","25.139","27.008","9.015","143.381","156.781"
"63","GTD","Christina Nielsen","15","2:09.940","41:41.090","Green","Track","1.486","20.797","24.968","9.453","9.887","0.465","4.710","0.419","23.413","25.438","8.904","144.306","160.149"
"60","P","John Pew","16","2:04.222","41:42.570","Green","Track","1.370","19.759","23.601","9.466","9.120","0.430","4.387","0.399","23.549","24.034","8.107","156.052","168.176"
"6","GTD","Andrew Davis","14","2:10.314","41:45.556","Green","Track","1.503","20.744","24.935","9.588","10.097","0.468","4.720","0.423","23.383","25.601","8.852","143.381","158.634"
"31","P","Eric Curran","16","2:03.487","41:46.877","Green","Track","1.375","19.435","23.615","9.470","9.159","0.435","4.377","0.399","22.970","24.198","8.054","154.258","168.176"
"20","PC","Matthew McMurry","11","2:15.418","41:47.984","Green","Track","6.118","24.587","24.404","9.808","9.379","0.441","4.592","0.526","23.343","24.093","8.127","152.159","127.571"
"55","P","Jonathan Bomarito","12","2:01.456","41:56.622","Green","Track","1.369","19.375","23.721","9.257","9.094","0.428","4.412","0.400","22.496","22.895","8.009","156.781","167.756"
"62","GTLM","Toni Vilander","17","2:07.442","42:01.472","Green","Track","1.469","20.007","24.080","9.637","9.779","0.457","4.643","0.429","23.683","24.721","8.537","146.832","156.416"
"5","P","Christian Fittipaldi","15","2:01.632","42:07.991","Green","Track","1.368","19.157","23.115","9.301","9.096","0.426","4.335","0.388","22.620","23.662","8.164","157.517","172.944"
"100","GTLM","Lucas Luhr","17","2:08.036","42:11.094","Green","Track","1.483","20.142","24.763","9.352","9.921","0.461","4.664","0.416","23.247","24.853","8.734","145.558","161.304"
"80","GTD","Dan Knox","16","2:14.470","42:13.171","Green","Track","1.471","21.320","25.651","9.828","9.837","0.461","4.662","0.418","24.854","27.086","8.882","145.558","160.532"
"44","GTD","Andy Lally","16","2:09.917","42:20.213","Green","Track","1.511","20.882","24.513","9.452","10.091","0.470","4.742","0.424","23.578","25.436","8.818","142.771","158.260"
"9","GTD","Matt Bell","14","2:09.706","42:21.227","Green","Track","1.507","20.600","25.045","9.597","10.024","0.465","4.725","0.419","23.155","25.213","8.956","144.306","160.149"
"90","P","Ryan Dalziel","13","2:11.229","42:24.465","Green","Track","6.022","23.361","23.176","9.538","9.231","0.435","4.438","0.448","22.860","23.656","8.064","154.258","149.782"
"26","PC","John Falb","18","2:07.160","42:32.339","Green","Track","1.428","20.094","24.731","9.603","9.479","0.445","4.553","0.406","23.732","24.276","8.413","150.792","165.277"
"88","PC","Richard Bradley","16","2:02.921","42:32.383","Green","Track","1.409","19.145","23.001","9.197","9.283","0.439","4.497","0.411","23.530","23.925","8.084","152.853","163.266"
"23","GTD","Mario Farnbacher","14","3:57.857","42:44.274","Green","Pit","1.501","20.557","25.172","9.556","9.986","0.471","4.749","0.429","23.883","24.474","117.079","142.468","156.416"
"912","GTLM","Earl Bamber","19","2:04.697","42:47.425","Green","Track","1.494","19.734","23.502","9.329","9.872","0.468","4.732","0.423","22.420","24.067","8.656","143.381","158.634"
"96","GTD","Bret Curtis","13","2:10.811","42:55.623","Green","Track","1.490","20.492","25.335","9.461","9.930","0.467","4.719","0.421","23.981","25.726","8.789","143.688","159.388"
"0","P","Sean Rayhall","13","4:38.132","42:57.406","Green","Pit","1.348","19.772","24.360","9.519","8.983","0.421","4.321","0.392","22.732","23.197","163.087","159.388","171.179"
"10","P","Ricky Taylor","15","2:09.738","43:03.351","Green","Track","6.081","22.921","23.190","9.395","9.154","0.431","4.404","0.395","22.562","23.204","8.001","155.690","169.879"
"8","PC","Alex Popow","16","2:05.839","43:14.478","Green","Track","1.443","20.102","24.326","9.441","9.409","0.446","4.597","0.416","22.998","24.260","8.401","150.454","161.304"
"25","GTLM","Bill Auberlen","17","2:06.086","43:18.215","Green","Track","1.489","20.148","23.961","9.278","9.929","0.465","4.711","0.421","22.736","24.205","8.743","144.306","159.388"
"27","GTD","Cedric Sbirrazzuoli","14","2:11.763","43:24.909","Green","Track","1.498","20.668","25.429","9.696","10.123","0.467","4.696","0.422","23.883","26.012","8.869","143.688","159.010"
"67","GTLM","Richard Westbrook","13","2:06.304","43:35.271","Green","Track","1.478","20.206","24.142","9.334","9.781","0.459","4.685","0.419","22.786","24.386","8.628","146.192","160.149"
"911","GTLM","Nick Tandy","19","2:04.781","43:40.929","Green","Track","1.482","19.736","23.574","9.211","9.880","0.461","4.691","0.419","22.410","24.342","8.575","145.558","160.149"
"97","GTD","Markus Palttala","16","4:35.259","43:41.165","Green","Pit","1.478","20.621","24.195","9.573","9.862","0.463","4.671","0.417","23.227","24.966","155.786","144.929","160.917"
"48","GTD","Bryan Sellers","15","2:12.864","43:43.073","Green","Track","1.482","20.452","25.083","9.479","9.896","0.463","4.646","0.413","24.886","27.226","8.838","144.929","162.475"
"85","PC","Misha Goikhberg","16","5:15.028","43:48.279","Green","Pit","1.416","20.055","23.368","9.428","9.260","0.445","4.535","0.416","23.513","25.613","196.979","150.792","161.304"
"63","GTD","Christina Nielsen","16","2:09.599","43:50.689","Green","Track","1.501","20.730","25.019","9.401","9.862","0.463","4.697","0.420","23.448","25.313","8.745","144.929","159.767"
"20","PC","Matthew McMurry","12","2:04.467","43:52.451","Green","Track","1.403","19.640","23.841","9.688","9.314","0.440","4.504","0.425","22.901","24.145","8.166","152.505","157.888"
"4","GTLM","Oliver Gavin","17","2:26.747","43:53.741","Green","Pit","1.482","20.556","24.696","9.599","11.012","0.496","4.874","0.441","23.712","24.863","25.016","135.287","152.159"
"55","P","Jonathan Bomarito","13","2:00.188","43:56.810","Green","Track","1.374","18.916","22.513","9.044","9.092","0.428","4.416","0.401","22.500","23.498","8.006","156.781","167.337"
"6","GTD","Andrew Davis","15","2:11.373","43:56.929","Green","Track","1.497","20.507","24.911","9.776","9.982","0.463","4.694","0.421","23.931","26.262","8.929","144.929","159.388"
"007","GTD","David Calvert-Jones","17","2:16.839","43:57.752","Green","Track","1.517","22.034","25.864","10.086","10.127","0.469","4.761","0.439","25.227","27.369","8.946","143.075","152.853"
"38","PC","Nicholas Boulle","17","4:37.010","44:01.231","Green","Pit","1.427","20.107","24.742","9.668","9.360","0.449","4.525","0.412","23.624","26.341","156.355","149.448","162.870"
"62","GTLM","Toni Vilander","18","2:05.162","44:06.634","Green","Track","1.465","19.957","23.847","9.196","9.711","0.456","4.638","0.416","22.659","24.291","8.526","147.154","161.304"
"5","P","Christian Fittipaldi","16","2:00.672","44:08.663","Green","Track","1.370","19.180","22.904","9.213","9.091","0.426","4.341","0.390","22.395","23.353","8.009","157.517","172.057"
"31","P","Eric Curran","17","2:21.973","44:08.850","Green","Pit","1.367","19.602","24.658","9.396","9.111","0.432","4.346","0.414","23.031","24.445","25.171","155.329","162.083"
"73","GTD","Jorg Bergmeister","14","3:48.714","44:18.446","Green","Pit","1.522","20.974","24.899","9.487","9.886","0.463","4.725","0.429","23.473","26.108","106.748","144.929","156.416"
"90","P","Ryan Dalziel","14","2:01.896","44:26.361","Green","Track","1.383","19.375","23.037","9.336","9.251","0.433","4.417","0.398","22.692","23.459","8.115","154.971","168.599"
"9","GTD","Matt Bell","15","2:09.599","44:30.826","Green","Track","1.504","20.602","24.731","9.767","9.927","0.462","4.694","0.417","23.346","25.271","8.878","145.243","160.917"
"88","PC","Richard Bradley","17","2:05.071","44:37.454","Green","Track","1.393","19.790","23.453","9.338","9.337","0.442","4.542","0.451","23.740","24.440","8.145","151.815","148.786"
"26","PC","John Falb","19","2:07.239","44:39.578","Green","Track","1.428","20.717","24.490","9.609","9.368","0.443","4.527","0.413","23.334","24.579","8.331","151.472","162.475"
"912","GTLM","Earl Bamber","20","2:04.662","44:52.087","Green","Track","1.489","19.728","23.478","9.281","9.829","0.465","4.725","0.423","22.436","24.163","8.645","144.306","158.634"
"10","P","Ricky Taylor","16","2:02.074","45:05.425","Green","Track","1.376","18.960","22.935","9.077","9.091","0.429","4.382","0.394","22.515","24.876","8.039","156.416","170.310"
"96","GTD","Bret Curtis","14","2:11.510","45:07.133","Green","Track","1.494","20.807","25.427","9.606","9.966","0.468","4.724","0.422","23.562","26.300","8.734","143.381","159.010"
"0","P","Sean Rayhall","14","2:10.135","45:07.541","Green","Track","6.147","23.217","23.894","8.977","8.912","0.420","4.299","0.390","22.623","23.483","7.773","159.767","172.057"
"23","GTD","Mario Farnbacher","15","2:26.208","45:10.482","Green","Track","6.079","29.509","26.584","10.006","10.097","0.477","4.795","0.430","23.588","25.945","8.698","140.676","156.052"
"16","GTD","Spencer Pumpelly","14","5:09.173","45:32.344","Green","Pit","1.498","21.204","25.083","9.693","9.999","0.470","4.666","0.418","24.741","25.567","185.834","142.771","160.532"
"27","GTD","Cedric Sbirrazzuoli","15","2:11.276","45:36.185","Green","Track","1.502","20.702","25.348","9.741","10.145","0.468","4.709","0.421","23.638","25.773","8.829","143.381","159.388"
"8","PC","Alex Popow","17","2:22.253","45:36.731","Green","Pit","1.453","19.599","23.831","9.337","9.397","0.447","4.580","0.414","23.278","23.771","26.146","150.117","162.083"
"66","GTLM","Joey Hand","11","10:28.134","45:38.215","Green","Pit","1.480","20.377","24.069","9.670","12.036","0.609","6.500","0.644","27.133","28.718","496.898","110.184","104.196"
"911","GTLM","Nick Tandy","20","2:05.098","45:46.027","Green","Track","1.485","19.651","23.858","9.225","9.756","0.461","4.683","0.418","22.659","24.347","8.555","145.558","160.532"
"20","PC","Matthew McMurry","13","2:06.017","45:58.468","Green","Track","1.403","20.365","25.200","9.402","9.313","0.442","4.509","0.424","22.765","24.073","8.121","151.815","158.260"
"63","GTD","Christina Nielsen","17","2:12.348","46:03.037","Green","Track","1.492","21.857","26.006","9.754","9.946","0.468","4.714","0.423","23.640","25.285","8.763","143.381","158.634"
"97","GTD","Michael Marsal","17","2:23.501","46:04.666","Green","Track","6.026","26.515","25.568","10.311","10.311","0.477","4.880","0.454","24.275","25.883","8.801","140.676","147.802"
"3","GTLM","Antonio Garcia","11","18:20.588","46:11.008","Green","Track","959.246","32.689","25.660","10.047","9.922","0.468","4.726","0.433","23.588","25.139","8.670","143.381","154.971"
"7","PC","Gustavo Yacaman","17","4:36.084","46:12.479","Green","Track","144.710","24.552","24.832","9.546","9.403","0.444","4.535","0.459","24.531","24.749","8.323","151.131","146.192"
"62","GTLM","Toni Vilander","19","2:07.670","46:14.304","Green","Track","1.466","19.821","24.057","9.337","9.688","0.455","4.592","0.428","23.633","25.662","8.531","147.478","156.781"
"38","PC","James French","18","2:15.735","46:16.966","Green","Track","6.082","24.659","24.128","9.730","9.383","0.444","4.516","0.454","23.613","24.468","8.258","151.131","147.802"
"5","P","Christian Fittipaldi","17","2:18.984","46:27.647","Green","Pit","1.360","19.235","23.061","9.370","9.072","0.428","4.337","0.392","23.072","23.567","25.090","156.781","171.179"
"90","P","Ryan Dalziel","15","2:02.899","46:29.260","Green","Track","1.387","21.038","22.856","9.126","9.215","0.435","4.420","0.408","22.696","23.188","8.130","154.258","164.466"
"60","P","John Pew","17","4:48.820","46:31.390","Green","Pit","1.374","21.030","25.729","9.925","9.163","0.431","4.399","0.401","23.929","26.219","166.220","155.690","167.337"
"70","P","Joel Miller","14","5:14.571","46:32.427","Green","Pit","1.367","19.166","22.829","9.347","9.016","0.427","4.370","0.394","22.917","22.471","202.267","157.148","170.310"
"73","GTD","Patrick Lindsey","15","2:22.322","46:40.768","Green","Track","6.067","26.008","25.363","9.914","9.974","0.468","4.746","0.425","24.653","26.004","8.700","143.381","157.888"
"26","PC","John Falb","20","2:18.308","46:57.886","Green","Track","1.418","20.369","24.568","9.462","9.364","0.445","4.543","0.410","34.902","24.603","8.224","150.792","163.664"
"912","GTLM","Earl Bamber","21","2:06.522","46:58.609","Green","Track","1.488","19.767","23.525","9.276","9.782","0.465","4.764","0.502","23.796","24.499","8.658","144.306","133.670"
"25","GTLM","Bill Auberlen","18","3:41.605","46:59.820","Green","Pit","1.489","20.433","24.376","9.390","9.996","0.466","4.730","0.422","22.911","23.941","103.451","143.996","159.010"
"0","P","Sean Rayhall","15","2:00.873","47:08.414","Green","Track","1.330","18.991","23.332","9.059","8.941","0.419","4.303","0.389","22.489","23.690","7.930","160.149","172.499"
"96","GTD","Bret Curtis","15","2:10.217","47:17.350","Green","Track","1.479","20.721","25.520","9.422","9.896","0.464","4.702","0.420","23.438","25.348","8.807","144.617","159.767"
"23","GTD","Mario Farnbacher","16","2:09.543","47:20.025","Green","Track","1.501","20.425","24.750","9.453","10.035","0.480","4.824","0.436","23.405","25.509","8.725","139.796","153.904"
"88","PC","Richard Bradley","18","2:49.421","47:26.875","Green","Pit","1.404","43.092","24.687","9.755","10.343","0.506","4.885","0.472","23.565","25.032","25.680","132.613","142.166"
"44","GTD","Andy Lally","17","5:20.871","47:41.084","Green","Pit","1.505","20.769","24.634","9.492","10.067","0.468","4.737","0.426","23.754","25.128","199.891","143.381","157.517"
"911","GTLM","Nick Tandy","21","2:05.727","47:51.754","Green","Track","1.483","19.831","23.733","9.224","9.841","0.461","4.683","0.419","22.701","24.713","8.638","145.558","160.149"
