"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"27","GTD","Paolo Ruberti","17","2:21.747","37:58.693","Yellow","Track","1.643","22.665","27.882","10.354","9.994","0.493","5.348","0.556","25.608","28.035","9.169","136.110","120.688"
"48","GTD","Madison Snow","17","2:21.264","37:59.465","Yellow","Track","1.614","22.997","28.120","10.681","10.590","0.493","4.960","0.482","25.067","27.013","9.247","136.110","139.216"
"6","GTD","Andrew Davis","17","2:21.614","38:00.419","Yellow","Track","1.626","23.076","28.176","10.877","10.650","0.505","5.006","0.482","25.072","27.163","8.981","132.876","139.216"
"8","PC","Alex Popow","18","2:27.922","38:11.349","Yellow","Track","1.853","24.583","27.691","11.149","11.845","0.581","6.102","0.604","26.400","28.282","8.832","115.494","111.096"
"38","PC","Nicholas Boulle","18","2:27.817","38:11.728","Yellow","Track","1.948","24.352","27.731","11.201","12.015","0.607","6.229","0.617","26.316","28.022","8.779","110.547","108.756"
"20","PC","Matthew McMurry","18","2:29.231","38:13.799","Yellow","Track","1.898","24.243","27.900","11.201","12.219","0.625","6.396","0.634","26.157","28.804","9.154","107.364","105.840"
"33","GTD","Ben Keating","17","2:29.556","38:15.161","Yellow","Track","1.975","24.432","29.521","10.661","10.785","0.578","6.218","0.595","26.624","28.713","9.454","116.094","112.777"
"96","GTD","Bret Curtis","17","2:27.537","38:16.202","Yellow","Track","1.466","22.948","29.686","10.688","10.270","0.571","6.429","0.629","27.221","28.392","9.237","117.517","106.681"
"16","GTD","Corey Lewis","17","2:20.958","38:17.029","Yellow","Track","1.510","21.569","26.121","10.308","10.367","0.496","5.420","0.594","26.729","28.537","9.307","135.287","112.967"
"97","GTD","Michael Marsal","17","2:19.315","38:18.358","Yellow","Track","1.534","22.283","26.743","10.696","11.167","0.492","5.100","0.533","24.897","26.901","8.969","136.387","125.895"
"85","PC","Misha Goikhberg","18","2:21.011","38:21.029","Yellow","Track","1.681","22.663","26.493","11.052","11.135","0.552","5.689","0.563","26.362","26.487","8.334","121.562","119.187"
"44","GTD","John Potter","17","2:20.913","38:23.133","Yellow","Track","1.501","22.290","27.413","10.496","10.656","0.581","5.688","0.519","25.391","27.388","8.990","115.494","129.291"
"007","GTD","David Calvert-Jones","17","2:20.154","38:25.721","Yellow","Track","1.513","22.235","26.882","10.687","10.274","0.473","4.873","0.513","25.903","27.659","9.142","141.865","130.804"
"62","GTLM","Toni Vilander","18","2:14.611","38:32.150","Yellow","Track","1.954","22.350","26.544","9.705","10.081","0.475","4.863","0.476","23.647","25.623","8.893","141.268","140.971"
"26","PC","Don Yount","18","2:16.321","38:35.267","Yellow","Track","1.664","23.421","26.003","10.381","9.528","0.446","4.675","0.496","25.255","26.062","8.390","150.454","135.287"
"911","GTLM","Patrick Pilet","18","2:16.331","38:36.367","Yellow","Track","1.523","22.970","27.025","9.748","9.870","0.464","4.739","0.459","24.730","26.005","8.798","144.617","146.192"
"912","GTLM","Frederic Makowiecki","18","2:16.374","38:38.140","Yellow","Track","1.570","22.550","26.766","10.062","10.569","0.523","5.253","0.489","23.843","25.802","8.947","128.303","137.223"
"67","GTLM","Ryan Briscoe","18","2:16.904","38:39.009","Yellow","Track","1.686","22.578","26.615","10.437","10.366","0.540","5.879","0.595","24.202","25.421","8.585","124.263","112.777"
"3","GTLM","Jan Magnussen","18","2:18.446","38:43.642","Yellow","Track","1.782","22.963","25.852","10.496","10.484","0.572","6.230","0.604","24.674","25.879","8.910","117.312","111.096"
"4","GTLM","Oliver Gavin","18","2:24.050","38:54.049","Yellow","Track","1.489","23.011","27.161","10.712","10.494","0.562","6.823","0.729","26.566","27.638","8.865","119.399","92.047"
"100","GTLM","John Edwards","18","2:35.629","39:31.423","Yellow","Track","3.041","31.583","37.039","10.254","10.008","0.474","4.828","0.451","23.722","25.545","8.684","141.566","148.786"
"25","GTLM","Dirk Werner","18","2:35.593","39:32.602","Yellow","Track","3.278","31.478","36.032","10.535","9.931","0.467","4.806","0.467","23.834","26.025","8.740","143.688","143.688"
"80","GTD","Mike Skeen","17","2:34.427","39:33.377","Yellow","Track","3.127","31.178","35.880","10.204","9.883","0.461","4.695","0.429","24.032","25.920","8.618","145.558","156.416"
"66","GTLM","Dirk Mueller","18","2:29.559","39:34.180","Yellow","Track","1.930","28.853","34.044","10.422","9.851","0.461","4.726","0.480","24.220","25.933","8.639","145.558","139.796"
"88","PC","Mark Kvamme","18","2:20.683","39:45.382","Yellow","Track","1.420","22.634","27.237","14.471","9.812","0.460","4.785","0.525","25.053","25.818","8.468","145.875","127.814"
"23","GTD","Alex Riberas","18","2:55.787","40:27.076","Yellow","Track","1.495","21.275","25.941","11.621","20.472","1.053","13.524","1.443","31.424","33.978","13.561","63.725","46.502"
"9","GTD","Lawson Aschenbach","18","2:47.777","40:27.975","Yellow","Track","1.530","21.668","25.990","10.331","15.958","1.422","12.718","1.385","30.907","33.640","12.228","47.189","48.449"
"73","GTD","Patrick Lindsey","18","2:39.466","40:28.836","Yellow","Track","1.686","22.341","26.898","10.195","11.506","0.642","8.689","1.144","31.197","33.420","11.748","104.521","58.656"
"7","PC","Jose Gutierrez","19","2:39.372","40:30.139","Yellow","Track","1.789","22.189","26.641","10.470","11.712","0.613","8.233","1.181","31.215","33.863","11.466","109.465","56.818"
"63","GTD","Christina Nielsen","18","2:34.299","40:31.212","Yellow","Track","1.511","22.166","26.880","9.955","10.212","0.550","7.568","1.034","29.415","33.536","11.472","122.004","64.896"
"27","GTD","Paolo Ruberti","18","2:33.548","40:32.241","Yellow","Track","1.490","21.793","26.991","9.934","10.177","0.561","6.789","0.987","29.699","33.576","11.551","119.612","67.986"
"48","GTD","Madison Snow","18","2:33.209","40:32.674","Yellow","Track","1.495","22.308","26.949","10.019","10.247","0.576","7.118","0.787","28.999","33.209","11.502","116.497","85.263"
"6","GTD","Andrew Davis","18","2:32.975","40:33.394","Yellow","Track","1.504","21.892","26.985","10.226","10.231","0.615","8.018","0.835","28.011","33.139","11.519","109.109","80.362"
"33","GTD","Ben Keating","18","2:18.824","40:33.985","Yellow","Track","1.488","22.127","26.431","10.218","10.104","0.468","4.718","0.434","24.829","27.682","10.325","143.381","154.614"
"96","GTD","Bret Curtis","18","2:18.986","40:35.188","Yellow","Track","1.533","22.922","27.195","9.901","10.009","0.467","4.728","0.428","24.605","26.858","10.340","143.688","156.781"
"16","GTD","Corey Lewis","18","2:19.674","40:36.703","Yellow","Track","1.571","22.822","27.373","10.301","10.337","0.490","4.980","0.458","24.530","26.843","9.969","136.943","146.512"
"97","GTD","Michael Marsal","18","2:18.933","40:37.291","Yellow","Track","1.526","22.491","27.053","10.467","10.487","0.479","4.997","0.483","24.535","26.589","9.826","140.088","138.928"
"5","P","Christian Fittipaldi","19","3:33.929","40:41.377","Yellow","Pit","1.772","27.120","37.364","16.275","21.155","1.174","13.473","1.405","31.427","37.190","25.574","57.157","47.760"
"44","GTD","John Potter","18","2:19.309","40:42.442","Yellow","Track","1.501","22.158","27.723","10.964","10.058","0.471","4.791","0.453","24.962","27.128","9.100","142.468","148.129"
"31","P","Eric Curran","19","3:10.713","40:42.599","Yellow","Pit","1.462","21.139","26.155","12.412","20.184","1.098","13.427","1.433","30.817","36.425","26.161","61.113","46.826"
"007","GTD","David Calvert-Jones","18","2:19.310","40:45.031","Yellow","Track","1.537","22.432","27.634","10.751","10.232","0.474","4.834","0.475","24.969","27.068","8.904","141.566","141.268"
"8","PC","Alex Popow","19","2:33.910","40:45.259","Yellow","Pit","1.500","21.532","25.978","10.079","9.843","0.470","4.804","0.509","25.225","28.348","25.622","142.771","131.832"
"62","GTLM","Toni Vilander","19","2:14.459","40:46.609","Yellow","Track","1.508","21.345","25.436","9.982","10.098","0.474","4.937","0.482","23.883","26.998","9.316","141.566","139.216"
"26","PC","Don Yount","19","2:15.278","40:50.545","Yellow","Track","1.402","21.970","26.638","10.310","9.642","0.448","4.630","0.483","25.072","26.310","8.373","149.782","138.928"
"911","GTLM","Patrick Pilet","19","2:15.266","40:51.633","Yellow","Track","1.496","21.498","26.639","10.084","10.070","0.471","4.830","0.470","24.537","26.335","8.836","142.468","142.771"
"912","GTLM","Frederic Makowiecki","19","2:15.106","40:53.246","Yellow","Track","1.515","21.351","26.056","10.342","10.110","0.478","5.269","0.547","24.391","25.941","9.106","140.381","122.673"
"67","GTLM","Ryan Briscoe","19","2:15.069","40:54.078","Yellow","Track","1.460","21.160","26.114","10.531","9.832","0.461","5.071","0.562","24.658","26.570","8.650","145.558","119.399"
"3","GTLM","Jan Magnussen","19","2:11.847","40:55.489","Yellow","Track","1.627","22.006","25.272","9.736","9.909","0.465","4.706","0.451","23.643","25.242","8.790","144.306","148.786"
"10","P","Ricky Taylor","19","4:07.671","41:03.009","Yellow","Pit","2.944","31.647","38.718","16.690","21.045","1.197","13.824","1.287","30.248","39.332","50.739","56.059","52.139"
"4","GTLM","Oliver Gavin","19","2:12.513","41:06.562","Yellow","Track","1.490","21.967","25.816","9.827","9.949","0.469","4.731","0.440","23.713","25.329","8.782","143.075","152.505"
"55","P","Tristan Nunez","19","4:10.293","41:06.727","Yellow","Pit","3.052","31.671","38.156","16.624","21.051","1.171","13.819","1.264","30.743","39.127","53.615","57.303","53.087"
"70","P","Joel Miller","19","4:09.751","41:07.482","Yellow","Pit","3.253","31.359","37.795","16.638","20.953","1.089","13.810","1.341","30.952","38.681","53.880","61.618","50.039"
"60","P","Oswaldo Negri Jr.","19","4:08.039","41:11.696","Yellow","Pit","2.225","29.145","37.768","16.004","21.317","1.168","13.691","1.404","31.516","37.474","56.327","57.451","47.794"
"0","P","Sean Rayhall","19","4:10.508","41:12.748","Yellow","Pit","2.047","29.412","37.538","16.697","20.563","1.142","13.986","1.261","30.848","38.690","58.324","58.759","53.214"
"52","PC","Robert Alon","19","3:38.293","41:17.154","Yellow","Pit","1.404","21.554","26.068","10.769","15.948","1.204","13.348","1.360","30.885","35.686","60.067","55.733","49.340"
"20","PC","Matthew McMurry","19","3:06.737","41:20.536","Yellow","Pit","1.555","22.181","25.774","10.069","9.723","0.486","4.950","0.510","24.573","28.391","58.525","138.071","131.573"
"38","PC","Nicholas Boulle","19","3:09.256","41:20.984","Yellow","Pit","1.590","21.604","25.721","10.465","9.809","0.481","5.125","0.552","24.892","29.307","59.710","139.506","121.562"
"85","PC","Misha Goikhberg","19","3:10.706","41:31.735","Yellow","Pit","1.402","21.645","26.544","10.579","9.777","0.488","5.183","0.530","25.530","27.417","61.611","137.505","126.608"
"100","GTLM","John Edwards","19","2:08.969","41:40.392","Yellow","Track","1.473","20.509","24.864","9.524","9.785","0.466","4.749","0.442","23.428","25.070","8.659","143.996","151.815"
"25","GTLM","Dirk Werner","19","2:09.460","41:42.062","Yellow","Track","1.474","20.495","24.946","9.690","9.867","0.466","4.756","0.444","23.558","25.105","8.659","143.996","151.131"
"80","GTD","Mike Skeen","18","2:10.649","41:44.026","Yellow","Track","1.461","20.852","25.348","9.628","9.838","0.460","4.665","0.420","23.747","25.609","8.621","145.875","159.767"
"66","GTLM","Dirk Mueller","19","2:10.266","41:44.446","Yellow","Track","1.461","20.888","25.330","9.724","9.817","0.458","4.666","0.430","23.523","25.394","8.575","146.512","156.052"
"88","PC","Mark Kvamme","19","2:14.893","42:00.275","Yellow","Track","1.426","21.794","26.480","10.472","9.494","0.450","4.619","0.444","24.793","26.545","8.376","149.116","151.131"
"7","PC","Jose Gutierrez","20","3:27.550","43:57.689","Yellow","Track","2.733","35.320","37.361","16.157","18.612","1.004","11.858","1.189","30.847","38.584","13.885","66.835","56.436"
"63","GTD","Christina Nielsen","19","3:27.570","43:58.782","Yellow","Track","2.580","35.163","37.768","15.692","18.691","1.019","12.141","1.250","31.071","38.116","14.079","65.851","53.682"
"96","GTD","Bret Curtis","19","3:24.348","43:59.536","Yellow","Track","2.880","34.177","37.992","16.309","19.301","0.996","11.304","1.112","31.941","35.571","12.765","67.372","60.344"
"44","GTD","John Potter","19","3:18.052","44:00.494","Yellow","Track","1.777","30.052","38.371","16.002","20.103","0.999","10.968","1.273","31.306","34.716","12.485","67.169","52.712"
"26","PC","Don Yount","20","3:11.762","44:02.307","Yellow","Track","1.408","26.038","37.796","16.329","21.645","0.938","9.558","1.038","31.699","34.947","10.366","71.538","64.646"
"8","PC","Alex Popow","20","3:19.823","44:05.082","Yellow","Track","23.012","25.147","27.538","17.669","21.407","0.881","9.326","0.907","30.784","33.617","9.535","76.166","73.983"
"10","P","Jordan Taylor","20","3:06.615","44:09.624","Yellow","Track","6.089","28.257","27.662","15.534","23.072","0.906","9.901","0.976","29.210","34.135","10.873","74.064","68.752"
"5","P","Joao Barbosa","20","3:32.053","44:13.430","Yellow","Track","29.522","29.976","27.652","14.428","24.458","1.113","10.045","0.921","30.658","30.464","12.816","60.290","72.858"
"31","P","Eric Curran","20","3:31.871","44:14.470","Yellow","Track","28.972","30.081","27.600","14.390","24.853","1.113","10.947","0.956","30.176","30.055","12.728","60.290","70.191"
"55","P","Jonathan Bomarito","20","3:09.485","44:16.212","Yellow","Track","6.052","30.169","27.268","15.681","24.296","1.279","11.079","1.179","29.765","29.548","13.169","52.465","56.915"
"3","GTLM","Jan Magnussen","20","3:21.822","44:17.311","Yellow","Pit","1.476","24.115","37.474","17.257","21.712","0.866","9.257","1.049","31.065","32.525","25.026","77.485","63.968"
"70","P","Tom Long","20","3:10.003","44:17.485","Yellow","Track","6.050","30.468","26.978","16.196","24.514","1.155","11.757","1.150","29.041","29.633","13.061","58.097","58.350"
"4","GTLM","Oliver Gavin","20","3:11.243","44:17.805","Yellow","Pit","1.483","21.033","30.323","17.324","21.453","0.890","9.054","1.069","31.317","32.299","24.998","75.396","62.771"
"60","P","John Pew","20","3:07.309","44:19.005","Yellow","Track","6.170","28.656","27.169","15.442","23.624","1.147","12.270","1.100","29.900","28.777","13.054","58.502","61.002"
"0","P","Katherine Legge","20","3:07.711","44:20.459","Yellow","Track","6.170","29.612","29.034","12.570","23.779","1.176","12.346","0.951","29.777","29.642","12.654","57.060","70.560"
"52","PC","Robert Alon","20","3:04.124","44:21.278","Yellow","Track","6.119","28.142","28.239","11.288","23.911","1.199","12.396","0.982","31.165","28.774","11.909","55.965","68.332"
"20","PC","Matthew McMurry","20","3:01.537","44:22.073","Yellow","Track","6.115","25.257","28.251","11.532","25.168","1.065","12.139","1.092","29.582","29.314","12.022","63.007","61.449"
"38","PC","James French","20","3:02.641","44:23.625","Yellow","Track","6.124","26.749","28.141","12.322","25.314","1.240","11.705","1.158","29.811","27.821","12.256","54.115","57.947"
"85","PC","Misha Goikhberg","20","2:52.442","44:24.177","Yellow","Track","6.120","26.891","26.985","10.707","18.054","1.259","11.882","1.164","29.840","28.153","11.387","53.298","57.648"
"88","PC","Mark Kvamme","20","2:27.356","44:27.631","Yellow","Track","1.419","21.082","25.629","10.112","10.776","0.748","9.220","1.044","29.414","27.595","10.317","89.709","64.274"
"911","GTLM","Patrick Pilet","20","3:45.879","44:37.512","Yellow","Pit","1.631","25.915","37.764","16.405","21.519","0.883","9.324","1.104","31.492","32.998","46.844","75.994","60.781"
"62","GTLM","Toni Vilander","20","3:50.851","44:37.460","Yellow","Pit","1.690","27.596","38.469","16.805","20.787","0.872","9.660","1.221","32.028","33.582","48.141","76.952","54.957"
"73","GTD","Patrick Lindsey","19","4:09.171","44:38.007","Yellow","Pit","3.311","34.950","38.004","14.712","18.774","1.187","12.324","1.224","31.004","36.802","56.879","56.531","54.822"
"912","GTLM","Frederic Makowiecki","20","3:45.250","44:38.496","Yellow","Pit","1.613","25.224","37.288","17.000","21.725","0.922","9.563","1.016","30.562","32.882","47.455","72.779","66.046"
"23","GTD","Alex Riberas","19","4:11.712","44:38.788","Yellow","Pit","3.424","35.141","37.774","14.597","19.279","1.197","12.243","1.081","31.392","36.809","58.775","56.059","62.074"
"48","GTD","Madison Snow","19","4:09.713","44:42.387","Yellow","Pit","2.548","35.010","38.050","15.592","19.310","1.049","11.491","1.147","31.557","35.273","58.686","63.968","58.502"
"97","GTD","Michael Marsal","19","4:05.787","44:43.078","Yellow","Pit","2.691","33.631","37.977","16.351","19.579","0.955","11.320","1.243","31.318","34.245","56.477","70.264","53.984"
"33","GTD","Ben Keating","19","4:09.206","44:43.191","Yellow","Pit","2.954","34.518","37.553","16.440","19.173","1.049","11.529","1.139","31.429","35.515","57.907","63.968","58.913"
"67","GTLM","Ryan Briscoe","20","3:49.395","44:43.473","Yellow","Pit","1.466","25.023","37.365","16.992","21.877","0.930","9.395","1.019","31.014","32.563","51.751","72.153","65.851"
"6","GTD","Andrew Davis","19","4:10.857","44:44.251","Yellow","Pit","2.816","34.755","37.849","15.693","19.406","1.086","11.390","1.187","31.561","35.340","59.774","61.788","56.531"
"9","GTD","Lawson Aschenbach","19","4:16.918","44:44.893","Yellow","Pit","3.506","34.664","37.770","14.782","19.272","1.262","12.235","1.152","31.259","36.689","64.327","53.171","58.249"
"007","GTD","David Calvert-Jones","19","4:01.374","44:46.405","Yellow","Pit","1.522","28.679","38.184","15.979","20.749","0.951","10.495","1.288","31.624","33.983","57.920","70.560","52.098"
"16","GTD","Corey Lewis","19","4:10.691","44:47.394","Yellow","Pit","2.751","33.392","37.972","16.190","19.563","0.995","11.465","1.270","31.476","34.352","61.265","67.439","52.836"
"27","GTD","Paolo Ruberti","19","4:18.201","44:50.442","Yellow","Pit","2.430","35.051","37.942","15.561","19.176","1.014","11.467","1.199","31.702","35.392","67.267","66.176","55.965"
"80","GTD","Mike Skeen","19","3:06.992","44:51.018","Yellow","Pit","1.459","20.867","27.397","10.690","19.148","1.264","11.730","1.068","28.853","26.122","38.394","53.087","62.830"
"100","GTLM","John Edwards","20","3:20.380","45:00.772","Yellow","Pit","1.472","23.371","27.395","10.695","18.215","1.207","11.963","1.088","29.398","25.899","49.677","55.594","61.675"
"25","GTLM","Dirk Werner","20","3:23.614","45:05.676","Yellow","Pit","1.468","22.113","27.587","10.696","18.519","1.254","11.946","1.098","29.025","26.137","53.771","53.511","61.113"
"66","GTLM","Dirk Mueller","20","3:21.593","45:06.039","Yellow","Pit","1.460","21.026","27.244","10.609","19.591","1.269","11.908","1.100","28.522","26.123","52.741","52.878","61.002"
"7","PC","Jose Gutierrez","21","3:30.175","47:27.864","Yellow","Track","3.275","35.081","38.395","14.854","21.039","1.212","13.666","1.227","30.524","36.603","14.299","55.365","54.688"
"26","PC","Don Yount","21","3:26.545","47:28.852","Yellow","Track","3.647","33.871","38.459","14.885","21.758","1.240","12.299","1.270","31.337","33.685","14.094","54.115","52.836"
"8","PC","Alex Popow","21","3:24.531","47:29.613","Yellow","Track","2.503","33.449","38.418","14.704","22.057","1.325","12.283","1.216","31.414","33.798","13.364","50.643","55.183"
"10","P","Jordan Taylor","21","3:21.462","47:31.086","Yellow","Track","2.323","30.904","38.338","16.394","21.134","1.256","12.863","1.115","29.304","33.854","13.977","53.425","60.181"
"5","P","Joao Barbosa","21","3:19.259","47:32.689","Yellow","Track","2.518","28.646","38.192","16.716","20.547","1.227","13.033","1.043","28.887","35.221","13.229","54.688","64.336"
"31","P","Eric Curran","21","3:19.184","47:33.654","Yellow","Track","2.514","28.430","38.383","16.482","20.475","1.165","13.721","1.049","28.315","35.359","13.291","57.599","63.968"
"55","P","Jonathan Bomarito","21","3:19.727","47:35.939","Yellow","Track","2.047","28.218","38.626","15.846","21.072","1.241","13.614","0.987","28.718","34.532","14.826","54.071","67.986"
"70","P","Tom Long","21","3:19.436","47:36.921","Yellow","Track","2.119","27.827","38.702","15.954","21.090","1.289","13.829","0.957","28.264","34.523","14.882","52.058","70.117"
"60","P","John Pew","21","3:19.459","47:38.464","Yellow","Track","2.290","27.403","38.382","16.544","20.931","1.144","13.726","0.975","28.394","34.207","15.463","58.656","68.823"
"0","P","Katherine Legge","21","3:18.993","47:39.452","Yellow","Track","2.324","27.267","38.295","16.170","21.175","1.221","13.461","0.882","28.302","34.167","15.729","54.957","76.080"
"52","PC","Robert Alon","21","3:19.377","47:40.655","Yellow","Track","2.472","26.989","38.740","16.027","21.494","1.099","13.466","1.088","27.656","34.193","16.153","61.058","61.675"
"20","PC","Matthew McMurry","21","3:20.040","47:42.113","Yellow","Track","2.771","27.546","38.383","15.780","21.783","0.833","13.392","1.370","26.925","33.966","17.291","80.555","48.980"
"38","PC","James French","21","3:19.545","47:43.170","Yellow","Track","2.725","27.071","38.536","15.361","23.376","0.909","12.937","1.387","26.811","33.963","16.469","73.820","48.379"
"85","PC","Misha Goikhberg","21","3:19.674","47:43.851","Yellow","Track","2.899","26.775","38.868","15.631","23.279","0.934","12.763","1.093","29.132","32.112","16.188","71.844","61.393"
"88","PC","Mark Kvamme","21","3:17.760","47:45.391","Yellow","Track","2.343","24.962","39.394","15.411","22.929","0.974","12.888","1.081","30.221","31.009","16.548","68.894","62.074"
"62","GTLM","Toni Vilander","21","3:09.907","47:47.367","Yellow","Track","5.931","26.331","27.304","13.975","23.006","1.109","12.995","1.432","29.266","30.878","17.680","60.507","46.859"
"911","GTLM","Nick Tandy","21","3:11.317","47:48.829","Yellow","Track","6.268","26.929","29.749","13.364","22.171","1.400","12.819","1.090","28.958","30.951","17.618","47.930","61.562"
"73","GTD","Patrick Lindsey","20","3:11.680","47:49.687","Yellow","Track","6.150","27.165","29.809","13.141","22.336","1.356","13.112","1.088","29.030","31.522","16.971","49.485","61.675"
"912","GTLM","Earl Bamber","21","3:12.217","47:50.713","Yellow","Track","6.206","28.589","28.618","13.262","22.329","1.454","13.196","0.990","28.676","31.633","17.264","46.150","67.780"
"23","GTD","Alex Riberas","20","3:12.629","47:51.417","Yellow","Track","6.492","28.799","28.748","13.206","22.348","1.335","13.030","0.986","29.243","31.157","17.285","50.264","68.055"
"3","GTLM","Antonio Garcia","21","3:35.648","47:52.959","Yellow","Track","29.296","27.867","29.039","13.190","22.635","1.372","13.321","0.840","28.955","31.574","17.559","48.908","79.884"
"48","GTD","Madison Snow","20","3:11.404","47:53.791","Yellow","Track","5.981","26.566","29.043","13.466","22.750","1.405","12.950","0.833","28.968","31.899","17.543","47.760","80.555"
"97","GTD","Michael Marsal","20","3:11.874","47:54.952","Yellow","Track","6.060","27.831","27.809","13.927","22.850","1.328","13.036","0.957","28.166","32.162","17.748","50.529","70.117"
"4","GTLM","Tommy Milner","21","3:38.403","47:56.208","Yellow","Track","31.773","28.864","27.566","13.449","23.298","1.222","13.515","1.114","27.773","31.765","18.064","54.912","60.235"
"67","GTLM","Ryan Briscoe","21","3:13.459","47:56.932","Yellow","Track","7.563","28.978","27.601","12.954","24.401","1.227","12.946","1.079","27.857","30.545","18.308","54.688","62.189"
"6","GTD","Andrew Davis","20","3:14.063","47:58.314","Yellow","Track","7.506","29.153","27.566","12.795","25.169","1.100","12.705","1.033","27.671","30.683","18.682","61.002","64.959"
"9","GTD","Matt Bell","20","3:13.965","47:58.858","Yellow","Track","7.838","29.208","28.798","11.850","24.831","1.351","12.505","1.242","27.119","30.608","18.615","49.669","54.028"
"16","GTD","Corey Lewis","20","3:12.316","47:59.710","Yellow","Track","6.833","28.876","28.614","11.926","25.427","1.103","12.602","1.246","28.182","28.847","18.660","60.836","53.854"
"27","GTD","Luca Persiani","20","3:10.347","48:00.789","Yellow","Track","6.183","28.237","28.307","11.874","25.411","1.340","12.604","1.079","28.440","27.794","19.078","50.076","62.189"
"80","GTD","Mike Skeen","20","3:10.374","48:01.392","Yellow","Track","6.212","28.108","28.625","11.703","25.803","1.343","12.342","1.083","28.398","27.790","18.967","49.964","61.960"
"100","GTLM","John Edwards","21","3:01.505","48:02.277","Yellow","Track","5.978","25.824","26.387","10.081","23.432","1.381","12.288","1.093","28.050","27.561","19.430","48.590","61.393"
"25","GTLM","Bill Auberlen","21","2:57.749","48:03.425","Yellow","Track","5.982","27.632","26.912","10.201","17.473","1.239","12.233","0.919","27.739","28.041","19.378","54.158","73.017"
"66","GTLM","Joey Hand","21","2:58.200","48:04.239","Yellow","Track","5.988","27.828","26.569","10.202","18.310","1.371","12.219","0.918","27.428","28.081","19.286","48.944","73.096"
"63","GTD","Christina Nielsen","20","4:06.527","48:05.309","Yellow","Pit","3.170","35.479","37.880","14.941","21.651","1.130","12.835","1.271","31.016","32.778","54.376","59.383","52.795"
"96","GTD","Bret Curtis","20","4:11.825","48:11.361","Yellow","Pit","3.153","35.447","38.186","14.772","21.908","1.180","12.580","1.283","30.621","32.985","59.710","56.866","52.301"
"44","GTD","John Potter","20","4:12.602","48:13.096","Yellow","Pit","3.196","35.171","38.182","14.800","22.092","1.221","12.249","1.334","30.744","32.827","60.786","54.957","50.302"
"33","GTD","Ben Keating","20","3:40.140","48:23.331","Yellow","Pit","7.135","28.878","27.859","13.190","23.663","1.178","13.087","1.066","28.152","28.047","47.885","56.963","62.948"
"007","GTD","David Calvert-Jones","20","3:55.917","48:42.322","Yellow","Pit","6.985","29.270","28.534","11.936","24.937","1.379","12.738","1.243","28.389","27.477","63.029","48.660","53.984"
"7","PC","Jose Gutierrez","22","3:10.563","50:38.427","Green","Track","3.207","33.609","35.104","13.565","17.507","1.219","11.229","0.964","29.601","36.153","8.405","55.047","69.608"
"26","PC","Don Yount","22","3:10.287","50:39.139","Green","Track","3.479","33.053","35.282","13.818","17.412","1.084","11.082","1.028","29.694","35.932","8.423","61.902","65.275"
"8","PC","Alex Popow","22","3:09.611","50:39.224","Green","Track","3.528","33.074","35.662","13.851","16.649","1.018","11.407","1.111","29.582","35.439","8.290","65.916","60.398"
"10","P","Jordan Taylor","22","3:08.176","50:39.262","Green","Track","3.464","33.272","35.057","14.374","19.826","1.069","10.974","0.985","27.145","34.084","7.926","62.771","68.124"
"5","P","Joao Barbosa","22","3:07.058","50:39.747","Green","Track","3.416","33.275","35.086","14.884","19.277","1.128","11.257","1.095","26.474","33.197","7.969","59.488","61.281"
"31","P","Eric Curran","22","3:06.494","50:40.148","Green","Track","3.269","33.537","34.797","14.948","19.166","1.153","11.365","1.038","26.451","32.793","7.977","58.198","64.646"
"55","P","Jonathan Bomarito","22","3:04.399","50:40.338","Green","Track","3.257","32.061","35.073","16.425","17.281","1.205","11.746","1.232","26.032","32.219","7.868","55.687","54.466"
"70","P","Tom Long","22","3:03.826","50:40.747","Green","Track","3.214","32.539","34.230","17.057","17.189","1.107","11.575","1.193","26.089","31.728","7.905","60.616","56.247"
"60","P","John Pew","22","3:02.918","50:41.382","Green","Track","3.091","32.569","33.783","17.409","16.832","1.012","11.784","1.150","26.688","30.552","8.048","66.307","58.350"
"0","P","Katherine Legge","22","3:02.213","50:41.665","Green","Track","3.222","32.203","33.775","17.095","17.449","0.969","11.460","1.161","26.570","30.329","7.980","69.249","57.797"
"52","PC","Robert Alon","22","3:01.622","50:42.277","Green","Track","3.282","31.807","33.673","18.039","16.904","1.173","11.032","1.137","27.094","29.291","8.190","57.206","59.017"
"20","PC","Matthew McMurry","22","3:00.639","50:42.752","Green","Track","2.900","31.336","34.400","16.906","17.866","1.098","11.133","1.067","26.279","29.386","8.268","61.113","62.889"
"38","PC","James French","22","2:59.884","50:43.054","Green","Track","3.537","30.467","34.757","16.957","17.971","1.371","11.190","0.972","25.200","29.286","8.176","48.944","69.035"
"85","PC","Misha Goikhberg","22","2:59.768","50:43.619","Green","Track","4.006","29.729","34.978","17.488","17.350","1.414","11.014","1.023","26.148","28.355","8.263","47.456","65.594"
"88","PC","Mark Kvamme","22","2:59.738","50:45.129","Green","Track","3.409","30.288","34.458","17.973","16.647","1.434","11.229","0.956","27.876","26.862","8.606","46.794","70.191"
