"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"23","GTD","Mario Farnbacher","1","1:11.101","1:11.101","Green","Track","0.000","0.000","13.400","12.570","15.953","6.530","10.241","2.924","0.000"
"63","GTD","Christina Nielsen","1","1:11.916","1:11.916","Green","Track","0.000","0.000","14.781","13.317","16.197","6.372","10.478","3.049","0.000"
"44","GTD","John Potter","1","1:14.083","1:14.083","Green","Track","0.000","0.000","14.720","12.894","16.022","6.672","10.753","2.901","0.000"
"33","GTD","Ben Keating","1","1:16.260","1:16.260","Green","Track","0.000","0.000","15.579","13.216","16.144","6.490","11.080","2.887","0.000"
"22","GTD","Cooper MacNeil","1","1:18.152","1:18.152","Green","Track","0.000","0.000","15.705","13.072","17.590","6.218","10.764","3.197","0.000"
"6","GTD","Andrew Davis","1","1:29.662","1:29.662","Green","Track","0.000","0.000","14.086","13.374","21.327","8.692","14.239","3.978","0.000"
"96","GTD","Bret Curtis","1","1:33.926","1:33.926","Green","Track","0.000","0.000","14.145","14.373","21.819","11.024","13.179","4.289","0.000"
"16","GTD","Spencer Pumpelly","1","1:39.232","1:39.232","Green","Track","0.000","0.000","16.914","12.574","14.657","5.770","9.703","3.487","0.000"
"27","GTD","Cedric Sbirrazzuoli","1","1:41.336","1:41.336","Green","Track","0.000","0.000","15.865","12.359","15.666","6.182","10.098","2.862","0.000"
"540","GTD","Timothy Pappas","1","1:43.047","1:43.047","Green","Track","0.000","0.000","16.258","12.924","15.347","6.088","10.371","2.873","0.000"
"97","GTD","Michael Marsal","1","1:44.932","1:44.932","Green","Track","0.000","0.000","14.095","12.279","15.466","5.946","9.898","2.899","0.000"
"48","GTD","Madison Snow","1","1:48.904","1:48.904","Green","Track","0.000","0.000","22.837","17.583","15.973","6.477","10.085","2.863","0.000"
"73","GTD","Patrick Lindsey","1","1:56.254","1:56.254","Green","Track","0.000","0.000","16.268","12.844","16.517","6.086","10.085","2.918","0.000"
"23","GTD","Mario Farnbacher","2","54.890","2:05.991","Green","Track","0.495","0.880","10.288","10.973","14.136","5.815","9.466","2.837","140.152"
"63","GTD","Christina Nielsen","2","56.665","2:08.581","Green","Track","0.535","0.947","10.747","11.407","14.563","5.783","9.831","2.852","129.673"
"44","GTD","John Potter","2","56.595","2:10.678","Green","Track","0.486","0.868","10.716","11.723","14.659","5.707","9.607","2.829","142.747"
"33","GTD","Ben Keating","2","58.148","2:14.408","Green","Track","0.485","0.861","10.569","11.235","14.756","7.471","9.958","2.813","143.041"
"22","GTD","Cooper MacNeil","2","1:00.248","2:18.400","Green","Track","0.629","1.216","12.327","11.316","14.600","7.317","10.005","2.838","110.294"
"6","GTD","Andrew Davis","2","58.203","2:27.865","Green","Track","0.655","1.119","11.318","11.328","15.129","6.159","9.663","2.832","105.916"
"96","GTD","Bret Curtis","2","58.956","2:32.882","Green","Track","0.642","1.091","11.011","11.516","16.306","5.794","9.768","2.828","108.061"
"16","GTD","Spencer Pumpelly","2","57.871","2:37.103","Green","Track","0.609","1.063","11.258","12.115","15.187","5.549","9.320","2.770","113.916"
"27","GTD","Cedric Sbirrazzuoli","2","57.840","2:39.176","Green","Track","0.482","0.922","10.758","11.372","16.075","5.824","9.622","2.785","143.932"
"540","GTD","Timothy Pappas","2","57.113","2:40.160","Green","Track","0.482","0.893","11.234","11.285","14.633","5.832","9.933","2.821","143.932"
"97","GTD","Michael Marsal","2","1:00.022","2:44.954","Green","Track","0.489","0.872","10.677","12.146","17.279","5.858","9.827","2.874","141.871"
"48","GTD","Madison Snow","2","1:00.322","2:49.226","Green","Track","0.481","0.855","10.630","11.642","17.673","6.526","9.714","2.801","144.231"
"73","GTD","Patrick Lindsey","2","57.470","2:53.724","Green","Track","0.491","0.885","10.806","11.413","16.135","5.605","9.356","2.779","141.293"
"23","GTD","Mario Farnbacher","3","54.164","3:00.155","Green","Track","0.479","0.856","10.085","10.799","13.813","5.483","9.658","2.991","144.833"
"63","GTD","Christina Nielsen","3","54.286","3:02.867","Green","Track","0.481","0.857","10.333","10.938","13.780","5.512","9.572","2.813","144.231"
"44","GTD","John Potter","3","55.049","3:05.727","Green","Track","0.477","0.850","10.250","10.941","14.287","5.718","9.682","2.844","145.440"
"33","GTD","Ben Keating","3","54.898","3:09.306","Green","Track","0.474","0.846","10.142","11.038","13.875","5.487","10.105","2.931","146.361"
"22","GTD","Cooper MacNeil","3","54.501","3:12.901","Green","Track","0.477","0.855","10.283","10.791","14.047","5.651","9.578","2.819","145.440"
"6","GTD","Andrew Davis","3","53.655","3:21.520","Green","Track","0.478","0.853","10.041","10.765","13.871","5.486","9.362","2.799","145.136"
"96","GTD","Bret Curtis","3","54.721","3:27.603","Green","Track","0.474","0.846","10.345","11.018","14.105","5.612","9.526","2.795","146.361"
"16","GTD","Spencer Pumpelly","3","53.362","3:30.465","Green","Track","0.469","0.836","10.032","10.685","13.828","5.460","9.288","2.764","147.921"
"27","GTD","Cedric Sbirrazzuoli","3","55.903","3:35.079","Green","Track","0.470","0.837","10.062","10.854","15.471","5.841","9.575","2.793","147.606"
"540","GTD","Timothy Pappas","3","56.362","3:36.522","Green","Track","0.476","0.849","10.926","11.205","14.303","5.824","9.944","2.835","145.746"
"97","GTD","Michael Marsal","3","55.082","3:40.036","Green","Track","0.484","0.865","10.261","10.953","14.518","5.597","9.566","2.838","143.337"
"48","GTD","Madison Snow","3","54.328","3:43.554","Green","Track","0.471","0.840","10.250","10.892","13.964","5.610","9.505","2.796","147.293"
"73","GTD","Patrick Lindsey","3","56.341","3:50.065","Green","Track","0.469","0.838","10.728","11.111","15.145","5.825","9.457","2.768","147.921"
"23","GTD","Mario Farnbacher","4","55.059","3:55.214","Green","Track","0.497","0.883","10.170","10.931","14.571","5.667","9.512","2.828","139.588"
"63","GTD","Christina Nielsen","4","53.734","3:56.601","Green","Track","0.475","0.849","10.212","10.756","13.692","5.505","9.448","2.797","146.053"
"44","GTD","John Potter","4","54.094","3:59.821","Green","Track","0.479","0.854","10.232","10.742","14.024","5.551","9.404","2.808","144.833"
"33","GTD","Ben Keating","4","56.571","4:05.877","Green","Track","0.488","0.869","10.984","11.909","14.442","5.564","9.518","2.797","142.162"
"22","GTD","Cooper MacNeil","4","54.165","4:07.066","Green","Track","0.476","0.849","10.166","10.751","13.933","5.583","9.569","2.838","145.746"
"6","GTD","Andrew Davis","4","54.673","4:16.193","Green","Track","0.474","0.845","9.992","11.398","14.139","5.528","9.469","2.828","146.361"
"96","GTD","Bret Curtis","4","55.089","4:22.692","Green","Track","0.470","0.838","10.478","11.371","14.121","5.585","9.448","2.778","147.606"
"16","GTD","Spencer Pumpelly","4","53.258","4:23.723","Green","Track","0.467","0.834","9.972","10.674","13.850","5.471","9.237","2.753","148.555"
"27","GTD","Cedric Sbirrazzuoli","4","54.051","4:29.130","Green","Track","0.470","0.837","10.082","10.919","13.788","5.545","9.603","2.807","147.606"
"540","GTD","Timothy Pappas","4","56.323","4:32.845","Green","Track","0.478","0.851","10.940","11.206","14.382","5.723","9.917","2.826","145.136"
"97","GTD","Michael Marsal","4","54.760","4:34.796","Green","Track","0.479","0.854","10.017","10.960","14.313","5.699","9.618","2.820","144.833"
"48","GTD","Madison Snow","4","54.131","4:37.685","Green","Track","0.471","0.837","10.171","10.859","13.924","5.552","9.530","2.787","147.293"
"73","GTD","Patrick Lindsey","4","54.193","4:44.258","Green","Track","0.468","0.836","10.199","10.749","14.263","5.520","9.370","2.788","148.237"
"23","GTD","Mario Farnbacher","5","53.820","4:49.034","Green","Track","0.478","0.851","10.068","10.845","13.851","5.516","9.403","2.808","145.136"
"63","GTD","Christina Nielsen","5","53.500","4:50.101","Green","Track","0.473","0.844","10.037","10.746","13.647","5.509","9.449","2.795","146.670"
"44","GTD","John Potter","5","54.149","4:53.970","Green","Track","0.473","0.844","10.147","10.833","14.042","5.583","9.429","2.798","146.670"
"33","GTD","Ben Keating","5","54.432","5:00.309","Green","Track","0.472","0.839","10.196","10.986","13.997","5.504","9.616","2.822","146.981"
"22","GTD","Cooper MacNeil","5","54.220","5:01.286","Green","Track","0.477","0.850","10.109","10.859","13.996","5.565","9.542","2.822","145.440"
"6","GTD","Andrew Davis","5","53.913","5:10.106","Green","Track","0.476","0.850","9.985","10.813","13.828","5.622","9.516","2.823","145.746"
"96","GTD","Bret Curtis","5","55.754","5:18.446","Green","Track","0.468","0.835","10.216","11.038","15.075","5.705","9.629","2.788","148.237"
"16","GTD","Spencer Pumpelly","5","58.012","5:21.735","Green","Track","0.465","0.829","10.326","12.222","15.844","6.056","9.514","2.756","149.194"
"27","GTD","Cedric Sbirrazzuoli","5","53.835","5:22.965","Green","Track","0.471","0.841","9.968","10.817","13.977","5.593","9.405","2.763","147.293"
"540","GTD","Timothy Pappas","5","55.558","5:28.403","Green","Track","0.476","0.848","10.568","11.079","14.275","5.712","9.770","2.830","145.746"
"97","GTD","Michael Marsal","5","54.489","5:29.285","Green","Track","0.475","0.848","10.343","10.820","14.148","5.516","9.511","2.828","146.053"
"48","GTD","Madison Snow","5","53.785","5:31.470","Green","Track","0.468","0.836","10.150","10.765","13.827","5.564","9.402","2.773","148.237"
"73","GTD","Patrick Lindsey","5","53.743","5:38.001","Green","Track","0.471","0.838","10.141","10.796","13.982","5.490","9.246","2.779","147.293"
"23","GTD","Mario Farnbacher","6","53.664","5:42.698","Green","Track","0.474","0.849","10.221","10.741","13.678","5.535","9.362","2.804","146.361"
"63","GTD","Christina Nielsen","6","53.553","5:43.654","Green","Track","0.472","0.843","10.056","10.646","13.745","5.494","9.487","2.810","146.981"
"44","GTD","John Potter","6","54.157","5:48.127","Green","Track","0.473","0.842","10.126","10.942","14.010","5.523","9.438","2.803","146.670"
"22","GTD","Cooper MacNeil","6","55.120","5:56.406","Green","Track","0.475","0.847","10.110","10.808","14.454","0.000","0.000","2.840","146.053"
"33","GTD","Ben Keating","6","57.860","5:58.169","Green","Track","0.475","0.844","10.201","10.875","15.564","0.000","0.000","2.808","146.053"
"9","GTD","Matt Bell","1","6:01.096","6:01.096","Green","Track","0.000","0.000","15.545","11.445","0.000","0.000","0.000","2.828","0.000"
"6","GTD","Andrew Davis","6","53.585","6:03.691","Green","Track","0.475","0.848","9.939","10.678","0.000","0.000","0.000","2.796","146.053"
"96","GTD","Bret Curtis","6","54.009","6:12.455","Green","Track","0.470","0.835","10.146","10.984","0.000","0.000","0.000","2.784","147.606"
"16","GTD","Spencer Pumpelly","6","53.148","6:14.883","Green","Track","0.466","0.829","9.940","10.709","0.000","0.000","0.000","2.746","148.873"
"27","GTD","Cedric Sbirrazzuoli","6","53.896","6:16.861","Green","Track","0.468","0.832","0.000","0.000","0.000","0.000","0.000","0.000","148.237"
"540","GTD","Timothy Pappas","6","55.356","6:23.759","Green","Track","0.476","0.848","10.627","11.032","0.000","0.000","0.000","2.811","145.746"
"97","GTD","Michael Marsal","6","54.915","6:24.200","Green","Track","0.476","0.848","10.135","11.134","0.000","0.000","0.000","2.810","145.746"
"48","GTD","Madison Snow","6","57.415","6:28.885","Green","Track","0.466","0.830","10.026","10.763","0.000","0.000","0.000","2.780","148.873"
"73","GTD","Patrick Lindsey","6","53.609","6:31.610","Green","Track","0.469","0.834","10.064","10.742","0.000","0.000","9.244","2.765","147.921"
"23","GTD","Mario Farnbacher","7","53.549","6:36.247","Green","Track","0.474","0.844","9.983","10.780","13.821","5.490","9.355","2.802","146.361"
"63","GTD","Christina Nielsen","7","55.109","6:38.763","Green","Track","0.474","0.844","10.012","10.714","13.880","5.560","10.806","2.819","146.361"
"44","GTD","John Potter","7","53.698","6:41.825","Green","Track","0.473","0.842","10.067","10.687","13.917","5.503","9.395","2.814","146.670"
"33","GTD","Ben Keating","7","54.356","6:52.525","Green","Track","0.473","0.840","10.096","10.803","13.875","5.891","9.607","2.771","146.670"
"22","GTD","Cooper MacNeil","7","57.671","6:54.077","Green","Track","0.477","0.851","10.098","10.707","15.537","6.763","10.422","2.816","145.440"
"9","GTD","Matt Bell","2","53.749","6:54.845","Green","Track","0.477","0.850","10.166","10.769","13.766","5.503","9.408","2.810","145.440"
"6","GTD","Andrew Davis","7","55.654","6:59.345","Green","Track","0.473","0.840","9.895","10.626","14.840","6.282","9.892","2.806","146.670"
"96","GTD","Bret Curtis","7","54.045","7:06.500","Green","Track","0.468","0.834","10.147","10.932","13.981","5.545","9.370","2.768","148.237"
"16","GTD","Spencer Pumpelly","7","53.701","7:08.584","Green","Track","0.463","0.827","10.005","10.705","14.133","5.584","9.253","2.731","149.838"
"27","GTD","Cedric Sbirrazzuoli","7","53.680","7:10.541","Green","Track","0.468","0.832","9.985","10.781","13.742","5.599","9.501","2.772","148.237"
"540","GTD","Timothy Pappas","7","54.979","7:18.738","Green","Track","0.473","0.844","10.278","11.007","14.117","5.675","9.778","2.807","146.670"
"97","GTD","Michael Marsal","7","54.825","7:19.025","Green","Track","0.472","0.840","10.196","10.987","14.139","5.656","9.720","2.815","146.981"
"48","GTD","Madison Snow","7","53.330","7:22.215","Green","Track","0.467","0.832","9.969","10.650","13.676","5.537","9.436","2.763","148.555"
"73","GTD","Patrick Lindsey","7","56.297","7:27.907","Green","Track","0.467","0.850","10.629","11.249","15.056","5.923","9.370","2.753","148.555"
"23","GTD","Mario Farnbacher","8","54.600","7:30.847","Green","Track","0.474","0.844","9.988","10.671","14.617","5.804","9.417","2.785","146.361"
"63","GTD","Christina Nielsen","8","53.750","7:32.513","Green","Track","0.475","0.846","10.054","10.672","13.767","5.558","9.570","2.808","146.053"
"44","GTD","John Potter","8","53.752","7:35.577","Green","Track","0.473","0.841","10.098","10.709","13.964","5.500","9.384","2.783","146.670"
"33","GTD","Ben Keating","8","53.983","7:46.508","Green","Track","0.467","0.833","10.089","10.895","13.872","5.536","9.518","2.773","148.555"
"22","GTD","Cooper MacNeil","8","54.074","7:48.151","Green","Track","0.474","0.844","10.123","10.723","13.986","5.629","9.500","2.795","146.361"
"9","GTD","Matt Bell","3","53.668","7:48.513","Green","Track","0.474","0.844","10.132","10.821","13.741","5.451","9.407","2.798","146.361"
"6","GTD","Andrew Davis","8","53.639","7:52.984","Green","Track","0.473","0.844","9.977","10.727","13.828","5.511","9.469","2.810","146.670"
"96","GTD","Bret Curtis","8","53.647","8:00.147","Green","Track","0.466","0.831","10.055","10.940","13.863","5.429","9.304","2.759","148.873"
"16","GTD","Spencer Pumpelly","8","53.321","8:01.905","Green","Track","0.463","0.823","9.897","10.655","13.984","5.461","9.265","2.773","149.838"
"97","GTD","Michael Marsal","8","54.506","8:13.531","Green","Track","0.474","0.844","10.328","10.950","14.092","5.590","9.451","2.777","146.361"
