"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"44","GTD","John Potter","1","1:49.889","1:54.822","Green","Track","2.369","0.000","0.000","30.244","23.782","18.711","10.169","0.000","0.000","0.000","0.000"
"63","GTD","Christina Nielsen","1","1:45.566","1:55.287","Green","Track","5.450","1.007","7.262","31.004","23.123","17.100","9.379","0.000","0.000","0.000","65.902"
"33","GTD","Ben Keating","1","1:44.256","2:00.669","Green","Track","2.438","4.081","7.385","30.299","22.544","16.454","9.694","0.000","0.000","0.000","16.262"
"97","GTD","Michael Marsal","1","1:44.792","2:03.841","Green","Track","2.467","4.096","7.802","31.123","22.441","16.335","9.290","0.000","0.000","0.000","16.202"
"23","GTD","Alex Riberas","1","1:59.276","2:19.630","Green","Track","2.765","5.517","11.454","38.061","22.565","17.420","10.219","11.275","0.000","0.000","12.029"
"6","GTD","Andrew Davis","1","1:55.744","2:20.875","Green","Track","2.518","0.000","0.000","35.499","22.336","17.604","10.571","11.293","0.000","0.000","0.000"
"96","GTD","Bret Curtis","1","2:00.227","2:22.390","Green","Track","2.467","5.349","11.474","38.303","23.565","16.991","10.494","0.000","0.000","0.000","12.407"
"11","GTD","Bill Sweedler","1","2:01.969","2:25.651","Green","Track","2.490","0.000","0.000","37.714","24.657","17.781","10.405","0.000","0.000","0.000","0.000"
"22","GTD","Cooper MacNeil","1","1:41.119","2:32.844","Green","Track","2.424","3.370","6.735","28.902","21.937","15.470","10.484","0.000","0.000","0.000","19.692"
"007","GTD","Brandon Davis","1","2:09.411","2:39.977","Green","Track","5.977","0.000","0.000","44.189","24.734","22.171","10.932","0.000","0.000","0.000","0.000"
"80","GTD","Dan Knox","1","2:05.515","2:42.062","Green","Track","2.457","4.206","9.308","42.273","24.708","19.428","11.599","0.000","0.000","0.000","15.778"
"27","GTD","Cedric Sbirrazzuoli","1","1:43.597","2:42.805","Green","Track","2.503","0.000","0.000","29.416","22.364","17.615","10.137","11.599","0.000","0.000","0.000"
"9","GTD","Matt Bell","1","1:52.050","2:44.510","Green","Track","2.544","0.000","0.000","31.869","24.906","18.587","12.081","0.000","0.000","0.000","0.000"
"48","GTD","Madison Snow","1","1:46.744","2:49.702","Green","Track","2.722","0.000","0.000","29.342","21.858","16.315","12.669","11.347","0.000","0.000","0.000"
"16","GTD","Corey Lewis","1","1:39.526","2:52.283","Green","Track","2.495","0.000","0.000","29.144","21.680","16.020","9.298","0.000","0.000","0.000","0.000"
"540","GTD","Timothy Pappas","1","1:50.408","3:08.113","Green","Track","2.457","4.110","8.969","32.950","23.547","16.970","10.100","11.305","0.000","0.000","16.147"
"73","GTD","Patrick Lindsey","1","1:43.134","3:16.315","Green","Track","2.469","0.000","0.000","30.863","21.944","16.317","9.856","11.417","0.000","0.000","0.000"
"63","GTD","Christina Nielsen","2","1:32.094","3:27.381","Green","Track","1.759","0.501","4.469","28.072","21.635","15.785","8.910","10.963","0.000","0.000","132.462"
"44","GTD","John Potter","2","1:35.804","3:30.626","Green","Track","1.811","0.512","4.474","29.140","22.254","16.553","9.766","11.294","0.000","0.000","129.616"
"33","GTD","Ben Keating","2","1:33.285","3:33.954","Green","Track","1.747","0.499","4.081","27.824","21.035","16.884","10.117","11.098","0.000","0.000","132.993"
"97","GTD","Michael Marsal","2","1:31.779","3:35.620","Green","Track","1.746","0.501","4.236","27.704","21.011","15.671","9.577","0.000","0.000","0.000","132.462"
"23","GTD","Alex Riberas","2","1:28.071","3:47.701","Green","Track","1.794","0.513","4.285","26.795","20.308","14.748","8.819","10.809","0.000","0.000","129.364"
"6","GTD","Andrew Davis","2","1:29.835","3:50.710","Green","Track","1.790","0.507","4.136","27.243","20.921","15.009","8.922","11.307","0.000","0.000","130.895"
"96","GTD","Bret Curtis","2","1:31.885","3:54.275","Green","Track","1.762","0.505","4.082","27.857","21.231","15.758","9.361","0.000","0.000","0.000","131.413"
"11","GTD","Bill Sweedler","2","1:33.679","3:59.330","Green","Track","1.831","0.522","4.548","29.036","21.165","16.048","9.304","0.000","0.000","0.000","127.133"
"007","GTD","Brandon Davis","2","1:31.058","4:11.035","Green","Track","1.773","0.506","4.164","27.513","20.740","15.904","9.282","0.000","0.000","0.000","131.153"
"27","GTD","Cedric Sbirrazzuoli","2","1:31.848","4:14.653","Green","Track","1.784","0.509","4.359","28.282","21.245","15.379","9.098","0.000","0.000","0.000","130.380"
"9","GTD","Matt Bell","2","1:31.660","4:16.170","Green","Track","1.794","0.506","4.120","28.031","21.176","15.555","9.136","0.000","0.000","0.000","131.153"
"22","GTD","Cooper MacNeil","2","1:43.968","4:16.812","Green","Track","1.768","0.507","4.192","28.169","21.286","15.191","8.825","24.030","0.000","0.000","130.895"
"80","GTD","Dan Knox","2","1:36.675","4:18.737","Green","Track","1.758","0.503","4.517","30.983","21.659","16.621","9.278","11.356","0.000","0.000","131.936"
"48","GTD","Madison Snow","2","1:34.657","4:24.359","Green","Track","1.791","0.508","4.129","27.395","20.734","16.303","12.625","0.000","0.000","0.000","130.637"
"16","GTD","Corey Lewis","2","1:34.688","4:26.971","Green","Track","1.767","0.501","4.067","27.428","20.690","15.915","12.990","0.000","0.000","0.000","132.462"
"540","GTD","Timothy Pappas","2","1:30.433","4:38.546","Green","Track","1.771","0.504","4.323","27.117","20.654","15.642","9.220","11.202","0.000","0.000","131.674"
"73","GTD","Patrick Lindsey","2","1:30.300","4:46.615","Green","Track","1.800","0.510","4.408","27.198","20.965","15.540","8.897","10.982","0.000","0.000","130.125"
"63","GTD","Christina Nielsen","3","1:30.981","4:58.362","Green","Track","1.754","0.498","4.919","27.732","20.765","15.517","8.803","10.993","0.000","0.000","133.260"
"44","GTD","John Potter","3","1:31.281","5:01.907","Green","Track","1.794","0.509","4.209","27.423","20.893","15.957","9.283","11.213","0.000","0.000","130.380"
"33","GTD","Ben Keating","3","1:28.916","5:02.870","Green","Track","1.733","0.496","4.004","26.945","20.377","15.451","8.880","0.000","0.000","0.000","133.798"
"97","GTD","Michael Marsal","3","1:33.268","5:08.888","Green","Track","1.752","0.502","4.171","27.108","20.472","18.531","9.618","0.000","0.000","0.000","132.198"
"23","GTD","Alex Riberas","3","1:25.908","5:13.609","Green","Track","1.746","0.501","4.064","26.032","19.833","14.421","8.558","10.753","0.000","0.000","132.462"
"6","GTD","Andrew Davis","3","1:28.128","5:18.838","Green","Track","1.788","0.507","4.056","26.799","20.257","14.942","8.797","10.982","0.000","0.000","130.895"
"96","GTD","Bret Curtis","3","1:28.867","5:23.142","Green","Track","1.748","0.501","4.006","26.923","20.434","15.082","9.017","0.000","0.000","0.000","132.462"
"11","GTD","Bill Sweedler","3","1:30.373","5:29.703","Green","Track","1.767","0.505","4.043","27.489","20.942","15.422","9.128","11.077","0.000","0.000","131.413"
"007","GTD","Brandon Davis","3","1:28.033","5:39.068","Green","Track","1.760","0.502","4.020","26.638","20.491","14.965","8.776","0.000","0.000","0.000","132.198"
"27","GTD","Cedric Sbirrazzuoli","3","1:28.110","5:42.763","Green","Track","1.779","0.509","4.111","26.661","20.273","14.802","8.994","10.981","0.000","0.000","130.380"
"9","GTD","Matt Bell","3","1:28.890","5:45.060","Green","Track","1.786","0.505","4.093","26.834","20.698","14.909","8.960","11.105","0.000","0.000","131.413"
"80","GTD","Dan Knox","3","1:32.083","5:50.820","Green","Track","1.752","0.498","4.111","27.454","22.169","15.682","9.284","11.133","0.000","0.000","133.260"
"48","GTD","Madison Snow","3","1:28.550","5:52.909","Green","Track","1.781","0.505","4.027","26.698","20.784","14.842","8.867","0.000","0.000","0.000","131.413"
"16","GTD","Corey Lewis","3","1:28.533","5:55.504","Green","Track","1.760","0.501","4.042","26.911","20.498","14.984","8.849","10.988","0.000","0.000","132.462"
"540","GTD","Timothy Pappas","3","1:28.919","6:07.465","Green","Track","1.762","0.504","4.203","26.753","20.458","15.084","8.950","11.205","0.000","0.000","131.674"
"73","GTD","Patrick Lindsey","3","1:29.498","6:16.113","Green","Track","1.751","0.502","4.183","27.661","20.569","15.238","8.796","10.798","0.000","0.000","132.198"
"63","GTD","Christina Nielsen","4","1:27.502","6:25.864","Green","Track","1.763","0.499","4.066","26.556","20.250","14.808","8.695","0.000","0.000","0.000","132.993"
"44","GTD","John Potter","4","1:29.330","6:31.237","Green","Track","1.799","0.509","4.176","26.940","20.549","15.180","9.022","0.000","0.000","0.000","130.380"
"33","GTD","Ben Keating","4","1:33.449","6:36.319","Green","Track","1.727","0.493","4.485","29.266","21.610","15.517","9.325","0.000","0.000","0.000","134.612"
"97","GTD","Michael Marsal","4","1:29.079","6:37.967","Green","Track","1.746","0.503","4.078","26.971","20.365","15.458","8.936","0.000","0.000","0.000","131.936"
"23","GTD","Alex Riberas","4","1:25.775","6:39.384","Green","Track","1.743","0.499","4.007","25.952","19.713","14.527","8.555","10.779","0.000","0.000","132.993"
"6","GTD","Andrew Davis","4","1:27.448","6:46.286","Green","Track","1.768","0.505","3.980","26.593","20.231","14.775","8.667","0.000","0.000","0.000","131.413"
"96","GTD","Bret Curtis","4","1:27.608","6:50.750","Green","Track","1.751","0.502","3.917","26.584","20.276","14.849","8.695","11.034","0.000","0.000","132.198"
"11","GTD","Bill Sweedler","4","1:29.170","6:58.873","Green","Track","1.762","0.505","4.031","27.138","20.750","14.983","8.863","0.000","0.000","0.000","131.413"
"007","GTD","Brandon Davis","4","1:27.357","7:06.425","Green","Track","1.736","0.494","4.054","26.553","20.163","14.727","8.795","0.000","0.000","0.000","134.339"
"27","GTD","Cedric Sbirrazzuoli","4","1:27.600","7:10.363","Green","Track","1.769","0.506","4.072","26.424","20.281","14.731","8.807","11.010","0.000","0.000","131.153"
"9","GTD","Matt Bell","4","1:28.001","7:13.061","Green","Track","1.776","0.502","4.121","26.669","20.364","14.703","8.837","0.000","0.000","0.000","132.198"
"48","GTD","Madison Snow","4","1:28.622","7:21.531","Green","Track","1.772","0.502","4.010","26.570","20.352","15.535","8.890","0.000","0.000","0.000","132.198"
"80","GTD","Dan Knox","4","1:31.545","7:22.365","Green","Track","1.741","0.497","4.064","27.534","21.137","16.260","9.276","0.000","0.000","0.000","133.528"
"16","GTD","Corey Lewis","4","1:27.626","7:23.130","Green","Track","1.758","0.501","3.983","26.698","20.216","14.660","8.871","0.000","0.000","0.000","132.462"
"540","GTD","Timothy Pappas","4","1:28.809","7:36.274","Green","Track","1.761","0.504","4.207","27.037","20.454","14.975","8.941","10.930","0.000","0.000","131.674"
"73","GTD","Patrick Lindsey","4","1:31.787","7:47.900","Green","Track","1.744","0.496","4.015","26.251","23.168","16.166","9.076","10.871","0.000","0.000","133.798"
"63","GTD","Christina Nielsen","5","1:27.021","7:52.885","Green","Track","1.758","0.497","3.981","26.390","20.119","14.815","8.575","0.000","0.000","0.000","133.528"
"44","GTD","John Potter","5","1:28.819","8:00.056","Green","Track","1.795","0.510","4.130","26.906","20.407","15.003","8.961","11.107","0.000","0.000","130.125"
"33","GTD","Ben Keating","5","1:29.311","8:05.630","Green","Track","1.725","0.493","4.011","27.239","20.568","15.051","8.756","11.468","0.000","0.000","134.612"
"97","GTD","Michael Marsal","5","1:28.901","8:06.868","Green","Track","1.740","0.502","4.003","26.822","20.980","15.042","8.702","0.000","0.000","0.000","132.198"
"23","GTD","Alex Riberas","5","1:33.676","8:13.060","Green","Track","1.746","0.501","4.005","31.661","20.997","15.142","8.777","10.847","0.000","0.000","132.462"
"6","GTD","Andrew Davis","5","1:27.702","8:13.988","Green","Track","1.768","0.503","4.001","26.607","20.314","14.747","8.753","11.009","0.000","0.000","131.936"
"96","GTD","Bret Curtis","5","1:27.354","8:18.104","Green","Track","1.761","0.503","3.938","26.459","20.323","14.635","8.712","0.000","0.000","0.000","131.936"
"11","GTD","Bill Sweedler","5","1:28.707","8:27.580","Green","Track","1.767","0.504","4.079","26.927","20.577","14.980","8.760","0.000","0.000","0.000","131.674"
"007","GTD","Brandon Davis","5","1:27.273","8:33.698","Green","Track","1.737","0.493","4.045","26.623","20.004","14.695","8.781","10.895","0.000","0.000","134.612"
"27","GTD","Cedric Sbirrazzuoli","5","1:27.184","8:37.547","Green","Track","1.777","0.507","4.048","26.362","20.152","14.496","8.809","0.000","0.000","0.000","130.895"
"9","GTD","Matt Bell","5","1:28.229","8:41.290","Green","Track","1.776","0.503","4.129","26.680","20.429","14.857","8.826","0.000","0.000","0.000","131.936"
"48","GTD","Madison Snow","5","1:27.590","8:49.121","Green","Track","1.772","0.503","3.946","26.762","20.093","14.788","8.786","0.000","0.000","0.000","131.936"
"16","GTD","Corey Lewis","5","1:29.802","8:52.932","Green","Track","1.755","0.500","4.012","27.037","21.049","15.753","8.751","10.945","0.000","0.000","132.727"
"80","GTD","Dan Knox","5","1:32.519","8:54.884","Green","Track","1.742","0.497","4.086","27.440","21.088","17.532","9.118","0.000","0.000","0.000","133.528"
"540","GTD","Timothy Pappas","5","1:27.735","9:04.009","Green","Track","1.759","0.505","4.189","26.509","20.275","14.803","8.860","0.000","0.000","0.000","131.413"
"73","GTD","Patrick Lindsey","5","1:26.943","9:14.843","Green","Track","1.739","0.496","3.997","26.231","20.272","14.679","8.690","10.839","0.000","0.000","133.798"
"63","GTD","Christina Nielsen","6","1:26.497","9:19.382","Green","Track","1.749","0.496","3.966","26.249","20.030","14.593","8.568","10.846","0.000","0.000","133.798"
"44","GTD","John Potter","6","1:28.938","9:28.994","Green","Track","1.791","0.509","4.137","26.886","20.365","15.211","8.899","11.140","0.000","0.000","130.380"
"97","GTD","Michael Marsal","6","1:28.738","9:35.606","Green","Track","1.753","0.505","4.044","26.692","20.437","14.944","8.786","0.000","0.000","0.000","131.413"
"33","GTD","Ben Keating","6","1:31.224","9:36.854","Green","Track","1.750","0.501","3.997","26.611","20.244","15.046","8.680","14.395","0.000","0.000","132.462"
"23","GTD","Alex Riberas","6","1:27.912","9:40.972","Green","Track","1.747","0.499","4.000","26.232","20.435","15.350","8.747","10.902","0.000","0.000","132.993"
"6","GTD","Andrew Davis","6","1:28.010","9:41.998","Green","Track","1.764","0.502","4.027","26.671","20.265","14.875","8.817","11.089","0.000","0.000","132.198"
"96","GTD","Bret Curtis","6","1:27.891","9:45.995","Green","Track","1.755","0.503","3.938","26.499","20.322","14.935","8.824","0.000","0.000","0.000","131.936"
"11","GTD","Bill Sweedler","6","1:29.251","9:56.831","Green","Track","1.773","0.507","4.007","27.026","20.678","15.108","9.047","0.000","0.000","0.000","130.895"
"007","GTD","Brandon Davis","6","1:30.529","10:04.227","Green","Track","1.744","0.495","4.060","26.603","20.324","15.293","10.958","0.000","0.000","0.000","134.068"
"27","GTD","Cedric Sbirrazzuoli","6","1:28.690","10:06.237","Green","Track","1.777","0.509","4.070","26.810","20.439","15.079","8.889","0.000","0.000","0.000","130.380"
"9","GTD","Matt Bell","6","1:27.945","10:09.235","Green","Track","1.783","0.503","4.068","26.524","20.398","14.794","8.845","0.000","0.000","0.000","131.936"
"48","GTD","Madison Snow","6","1:27.553","10:16.674","Green","Track","1.774","0.502","3.972","26.540","20.236","14.855","8.763","0.000","0.000","0.000","132.198"
"16","GTD","Corey Lewis","6","1:27.474","10:20.406","Green","Track","1.762","0.502","4.016","26.593","20.117","14.767","8.749","0.000","0.000","0.000","132.198"
"80","GTD","Dan Knox","6","1:30.331","10:25.215","Green","Track","1.741","0.498","4.034","27.279","20.974","15.780","9.041","0.000","0.000","0.000","133.260"
"540","GTD","Timothy Pappas","6","1:29.567","10:33.576","Green","Track","1.754","0.503","4.202","26.639","20.323","15.717","9.428","0.000","0.000","0.000","131.936"
"73","GTD","Patrick Lindsey","6","1:27.076","10:41.919","Green","Track","1.737","0.498","3.997","26.438","20.046","14.671","8.737","10.952","0.000","0.000","133.260"
"63","GTD","Christina Nielsen","7","1:26.898","10:46.280","Green","Track","1.749","0.496","3.964","26.460","19.987","14.648","8.584","11.010","0.000","0.000","133.798"
"44","GTD","John Potter","7","1:28.539","10:57.533","Green","Track","1.791","0.507","4.147","26.763","20.297","15.039","8.981","11.014","0.000","0.000","130.895"
"97","GTD","Michael Marsal","7","1:28.133","11:03.739","Green","Track","1.774","0.509","3.977","26.762","20.330","15.101","8.686","10.994","0.000","0.000","130.380"
"6","GTD","Andrew Davis","7","1:30.301","11:12.299","Green","Track","1.770","0.503","4.007","26.458","21.232","16.234","9.108","10.989","0.000","0.000","131.936"
"96","GTD","Bret Curtis","7","1:27.955","11:13.950","Green","Track","1.762","0.504","3.947","26.516","20.253","15.255","8.659","0.000","0.000","0.000","131.674"
"33","GTD","Ben Keating","7","1:39.825","11:16.679","Green","Track","1.870","0.531","4.523","30.176","23.554","17.831","10.374","0.000","0.000","0.000","124.979"
"11","GTD","Bill Sweedler","7","1:28.956","11:25.787","Green","Track","1.769","0.505","4.051","26.917","20.591","15.060","8.979","11.084","0.000","0.000","131.413"
"007","GTD","Brandon Davis","7","1:27.416","11:31.643","Green","Track","1.746","0.497","4.071","26.578","20.123","14.827","8.644","0.000","0.000","0.000","133.528"
"27","GTD","Cedric Sbirrazzuoli","7","1:27.704","11:33.941","Green","Track","1.770","0.507","4.027","26.535","20.251","14.869","8.664","0.000","0.000","0.000","130.895"
"9","GTD","Matt Bell","7","1:28.138","11:37.373","Green","Track","1.777","0.504","4.119","26.649","20.375","14.839","8.775","0.000","0.000","0.000","131.674"
"48","GTD","Madison Snow","7","1:29.040","11:45.714","Green","Track","1.774","0.503","4.148","26.624","21.178","14.997","8.819","10.997","0.000","0.000","131.936"
"16","GTD","Corey Lewis","7","1:27.664","11:48.070","Green","Track","1.762","0.502","3.970","26.589","20.209","14.749","9.018","0.000","0.000","0.000","132.198"
"80","GTD","Dan Knox","7","1:30.719","11:55.934","Green","Track","1.741","0.496","4.025","27.392","21.061","15.964","8.866","0.000","0.000","0.000","133.798"
"540","GTD","Timothy Pappas","7","1:28.349","12:01.925","Green","Track","1.757","0.504","4.321","26.700","20.320","14.924","8.858","0.000","0.000","0.000","131.674"
"63","GTD","Christina Nielsen","8","1:26.686","12:12.966","Green","Track","1.746","0.495","3.963","26.216","20.001","14.675","8.633","10.957","0.000","0.000","134.068"
"44","GTD","John Potter","8","1:28.623","12:26.156","Green","Track","1.784","0.507","4.099","26.763","20.289","15.116","8.901","11.164","0.000","0.000","130.895"
"97","GTD","Michael Marsal","8","1:28.118","12:31.857","Green","Track","1.745","0.502","3.971","26.856","20.245","14.857","8.785","11.157","0.000","0.000","132.198"
"6","GTD","Andrew Davis","8","1:27.305","12:39.604","Green","Track","1.768","0.502","4.001","26.504","20.128","14.779","8.633","10.990","0.000","0.000","132.198"
"96","GTD","Bret Curtis","8","1:27.614","12:41.564","Green","Track","1.756","0.503","3.930","26.663","19.995","14.891","8.746","0.000","0.000","0.000","131.936"
"33","GTD","Ben Keating","8","1:28.302","12:44.981","Green","Track","1.718","0.491","4.001","26.684","20.289","15.206","8.858","0.000","0.000","0.000","135.160"
"11","GTD","Bill Sweedler","8","1:28.553","12:54.340","Green","Track","1.774","0.506","3.982","27.037","20.330","14.968","8.909","0.000","0.000","0.000","131.153"
"27","GTD","Cedric Sbirrazzuoli","8","1:28.427","13:02.368","Green","Track","1.775","0.506","4.090","26.632","20.318","15.019","8.966","0.000","0.000","0.000","131.153"
"9","GTD","Matt Bell","8","1:28.287","13:05.660","Green","Track","1.783","0.503","4.085","26.773","20.427","14.853","8.787","0.000","0.000","0.000","131.936"
"007","GTD","Brandon Davis","8","1:39.329","13:10.972","Green","Track","1.736","0.494","4.270","30.680","24.472","16.929","9.807","0.000","0.000","0.000","134.339"
"48","GTD","Madison Snow","8","1:27.674","13:13.388","Green","Track","1.771","0.502","4.066","26.677","20.060","14.706","8.817","0.000","0.000","0.000","132.198"
"16","GTD","Corey Lewis","8","1:28.110","13:16.180","Green","Track","1.755","0.500","4.027","26.591","20.178","14.876","8.781","0.000","0.000","0.000","132.727"
"80","GTD","Dan Knox","8","1:30.112","13:26.046","Green","Track","1.733","0.495","3.996","27.165","20.831","15.802","9.039","0.000","0.000","0.000","134.068"
"540","GTD","Timothy Pappas","8","1:28.332","13:30.257","Green","Track","1.758","0.505","4.178","26.701","20.259","14.884","8.966","11.081","0.000","0.000","131.413"
"63","GTD","Christina Nielsen","9","1:26.575","13:39.541","Green","Track","1.742","0.495","3.944","26.273","19.960","14.670","8.570","0.000","0.000","0.000","134.068"
"44","GTD","John Potter","9","1:28.348","13:54.504","Green","Track","1.786","0.508","4.107","26.588","20.150","15.108","8.936","11.165","0.000","0.000","130.637"
"97","GTD","Michael Marsal","9","1:28.777","14:00.634","Green","Track","1.750","0.504","3.921","27.097","20.246","15.193","8.885","0.000","0.000","0.000","131.674"
"6","GTD","Andrew Davis","9","1:27.277","14:06.881","Green","Track","1.764","0.500","3.961","26.585","20.052","14.675","8.716","11.024","0.000","0.000","132.727"
