"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"25","GTLM","Dirk Werner","24","52.385","29:10.542","Green","Track","0.459","0.819","9.621","10.176","13.525","5.391","9.650","2.744","151.144"
"54","PC","Colin Braun","30","52.258","29:10.946","Green","Track","0.442","0.819","10.100","10.426","13.541","5.318","8.974","2.638","156.957"
"100","GTLM","Lucas Luhr","23","52.765","29:10.957","Green","Track","0.538","0.944","9.985","10.419","13.626","5.318","9.188","2.747","128.950"
"33","GTD","Ben Keating","21","2:06.532","29:14.406","Green","Track","0.000","0.000","13.930","11.099","14.190","5.586","9.624","2.791","0.000"
"48","GTD","Bryan Sellers","19","5:20.940","29:20.104","Green","Pit","0.468","0.833","10.298","11.315","15.782","6.601","12.220","263.423","148.237"
"63","GTD","Christina Nielsen","24","59.174","29:22.164","Green","Track","0.479","0.867","11.557","12.625","15.338","5.667","9.780","2.861","144.833"
"96","GTD","Jens Klingmann","17","2:09.319","29:23.762","Green","Pit","0.469","0.838","9.842","10.722","13.716","5.362","11.800","76.570","147.921"
"67","GTLM","Richard Westbrook","19","5:45.055","29:25.725","Green","Track","0.000","0.000","13.634","11.905","14.358","7.075","10.162","2.760","0.000"
"88","PC","Mark Kvamme","27","1:04.814","29:27.595","Green","Track","0.469","0.870","11.095","11.243","20.576","7.229","10.484","2.848","147.921"
"20","PC","Matthew McMurry","26","51.809","29:28.692","Green","Track","0.455","0.823","9.904","10.427","13.420","5.179","8.953","2.648","152.473"
"66","GTLM","Dirk Mueller","20","1:06.288","29:30.167","Green","Pit","0.459","0.822","10.925","11.843","14.314","5.390","10.959","11.576","151.144"
"3","GTLM","Antonio Garcia","21","51.645","29:31.410","Green","Track","0.462","0.825","9.695","10.224","13.583","5.206","8.942","2.708","150.162"
"85","PC","Misha Goikhberg","31","51.540","29:34.854","Green","Track","0.452","0.806","9.735","10.395","13.332","5.173","8.997","2.650","153.485"
"73","GTD","Jorg Bergmeister","17","54.067","29:34.916","Green","Track","0.468","0.834","10.207","10.873","13.936","5.512","9.461","2.776","148.237"
"38","PC","Kyle Marcelli","24","1:00.300","29:38.631","Green","Track","0.000","0.000","12.593","11.207","13.185","5.055","9.047","2.679","0.000"
"23","GTD","Alex Riberas","24","55.345","29:38.848","Green","Track","0.478","0.849","10.340","11.278","14.180","5.628","9.746","2.846","145.136"
"62","GTLM","Toni Vilander","26","51.324","29:39.866","Green","Track","0.462","0.826","9.558","10.297","13.325","5.214","8.937","2.705","150.162"
"4","GTLM","Tommy Milner","24","52.700","29:42.708","Green","Track","0.471","0.835","9.817","10.457","13.970","5.328","9.095","2.727","147.293"
"44","GTD","John Potter","32","55.125","29:45.142","Green","Track","0.478","0.857","10.528","11.057","14.128","5.653","9.604","2.820","145.136"
"911","GTLM","Patrick Pilet","8","1:01.217","29:51.327","Green","Track","0.000","0.000","12.251","10.754","13.867","5.770","9.283","2.772","0.000"
"97","GTD","Markus Palttala","28","54.440","29:52.173","Green","Track","0.472","0.840","10.363","10.972","13.977","5.591","9.436","2.789","146.981"
"16","GTD","Corey Lewis","22","54.664","29:58.516","Green","Track","0.468","0.836","10.068","10.796","14.621","5.587","9.510","2.778","148.237"
"54","PC","Colin Braun","31","52.090","30:03.036","Green","Track","0.447","0.798","10.143","10.521","13.591","5.370","8.628","2.592","155.201"
"100","GTLM","Lucas Luhr","24","54.462","30:05.419","Green","Track","0.465","0.829","10.457","10.510","13.806","6.113","9.500","2.782","149.194"
"27","GTD","Lawrence DeGeorge","24","1:00.469","30:06.720","Green","Track","0.512","0.905","11.483","12.214","15.049","6.349","11.041","2.916","135.498"
"33","GTD","Ben Keating","22","54.868","30:09.274","Green","Track","0.470","0.835","10.214","10.973","14.176","5.624","9.752","2.824","147.606"
"6","GTD","Robin Liddell","20","4:30.997","30:15.545","Green","Pit","0.475","0.847","10.001","10.885","14.865","5.590","13.382","214.952","146.053"
"63","GTD","Christina Nielsen","25","54.465","30:16.629","Green","Track","0.480","0.857","10.290","10.845","13.980","5.641","9.559","2.813","144.531"
"22","GTD","Leh Keen","28","1:08.356","30:18.756","Green","Pit","0.579","1.129","11.592","11.455","14.213","5.535","11.965","11.888","119.819"
"67","GTLM","Richard Westbrook","20","56.186","30:21.911","Green","Track","0.466","0.830","9.891","10.452","13.586","7.997","10.205","2.759","148.873"
"88","PC","Mark Kvamme","28","57.584","30:25.179","Green","Track","0.474","0.841","10.922","11.451","15.005","5.982","10.097","2.812","146.361"
"7","PC","Sean Rayhall","19","2:51.846","30:25.336","Green","Pit","0.442","0.793","9.503","10.191","13.193","5.248","12.005","120.471","156.957"
"20","PC","Matthew McMurry","27","58.086","30:26.778","Green","Track","0.448","0.802","10.162","11.260","17.863","5.830","9.018","2.703","154.855"
"85","PC","Misha Goikhberg","32","52.685","30:27.539","Green","Track","0.449","0.801","10.001","10.883","13.836","5.270","8.800","2.645","154.510"
"73","GTD","Jorg Bergmeister","18","54.761","30:29.677","Green","Track","0.468","0.836","10.329","11.187","14.062","5.534","9.543","2.802","148.237"
"38","PC","Kyle Marcelli","25","53.512","30:32.143","Green","Track","0.453","0.806","9.407","10.298","14.725","5.988","9.169","2.666","153.146"
"96","GTD","Bret Curtis","18","1:09.735","30:33.497","Green","Track","0.000","0.000","15.120","13.498","15.252","6.027","10.426","2.883","0.000"
"62","GTLM","Toni Vilander","27","55.241","30:35.107","Green","Track","0.458","0.822","9.612","11.392","15.278","5.578","9.331","2.770","151.474"
"4","GTLM","Tommy Milner","25","52.772","30:35.480","Green","Track","0.463","0.823","9.813","10.495","13.873","5.399","9.158","2.748","149.838"
"3","GTLM","Antonio Garcia","22","1:05.144","30:36.554","Green","Pit","0.459","0.820","9.894","10.484","14.115","5.508","12.196","11.668","151.144"
"48","GTD","Bryan Sellers","20","1:18.385","30:38.489","Green","Track","0.000","0.000","19.393","13.227","21.145","5.680","9.717","2.813","0.000"
"911","GTLM","Patrick Pilet","9","51.859","30:43.186","Green","Track","0.470","0.837","9.601","10.294","13.593","5.280","9.027","2.757","147.606"
"23","GTD","Alex Riberas","25","1:07.103","30:45.951","Green","Pit","0.479","0.851","10.293","10.894","14.699","5.685","12.390","11.812","144.833"
"97","GTD","Markus Palttala","29","54.716","30:46.889","Green","Track","0.469","0.834","10.243","10.964","13.971","5.852","9.579","2.804","147.921"
"8","PC","Renger van der Zande","17","10:00.986","30:47.704","Green","Pit","0.439","0.786","9.479","10.226","13.232","5.073","11.870","549.881","158.030"
"16","GTD","Corey Lewis","23","54.110","30:52.626","Green","Track","0.468","0.834","10.142","10.935","13.935","5.548","9.461","2.787","148.237"
"44","GTD","John Potter","33","1:07.523","30:52.665","Green","Pit","0.475","0.844","10.549","11.164","14.676","5.832","11.962","12.021","146.053"
"54","PC","Colin Braun","32","50.716","30:53.752","Green","Track","0.440","0.787","9.687","10.340","13.165","5.026","8.642","2.629","157.670"
"100","GTLM","Lucas Luhr","25","52.285","30:57.704","Green","Track","0.469","0.838","9.760","10.373","13.646","5.275","9.143","2.781","147.921"
"33","GTD","Ben Keating","23","55.894","31:05.168","Green","Track","0.475","0.843","10.288","11.042","14.138","6.130","10.083","2.895","146.053"
"27","GTD","Lawrence DeGeorge","25","1:00.052","31:06.772","Green","Track","0.485","0.872","11.215","11.657","14.904","5.818","11.401","3.700","143.041"
"63","GTD","Christina Nielsen","26","54.425","31:11.054","Green","Track","0.475","0.847","10.152","10.767","13.975","5.596","9.754","2.859","146.053"
"67","GTLM","Richard Westbrook","21","52.572","31:14.483","Green","Track","0.464","0.831","9.890","10.428","13.726","5.234","9.230","2.769","149.515"
"20","PC","Matthew McMurry","28","54.654","31:21.432","Green","Track","0.457","0.815","9.860","11.143","14.515","5.607","9.442","2.815","151.805"
"6","GTD","Andrew Davis","21","1:06.082","31:21.627","Green","Track","0.000","0.000","13.864","11.597","15.054","5.802","10.221","3.036","0.000"
"85","PC","Misha Goikhberg","33","55.125","31:22.664","Green","Track","0.448","0.799","9.784","10.824","14.338","6.387","9.805","2.740","154.855"
"88","PC","Mark Kvamme","29","57.490","31:22.669","Green","Track","0.470","0.833","10.869","11.588","14.537","6.474","9.920","2.799","147.606"
"73","GTD","Jorg Bergmeister","19","54.222","31:23.899","Green","Track","0.472","0.849","10.204","10.840","13.990","5.583","9.491","2.793","146.981"
"38","PC","Kyle Marcelli","26","57.829","31:29.972","Green","Track","0.451","0.806","12.958","11.177","14.867","5.877","9.043","2.650","153.825"
"96","GTD","Bret Curtis","19","56.691","31:30.188","Green","Track","0.482","0.857","11.013","11.532","14.732","5.581","9.662","2.832","143.932"
"7","PC","Jose Gutierrez","20","1:05.662","31:30.998","Green","Track","0.000","0.000","15.034","11.145","15.604","5.504","9.167","2.678","0.000"
"62","GTLM","Toni Vilander","28","56.670","31:31.777","Green","Track","0.469","0.840","10.670","11.365","15.715","5.590","9.268","2.753","147.921"
"48","GTD","Bryan Sellers","21","54.599","31:33.088","Green","Track","0.473","0.841","10.302","10.902","13.900","5.746","9.650","2.785","146.670"
"911","GTLM","Patrick Pilet","10","52.301","31:35.487","Green","Track","0.468","0.834","9.611","10.436","13.730","5.351","9.122","2.749","148.237"
"52","PC","Tom Kimber-Smith","30","3:54.431","31:41.379","Green","Track","0.000","0.000","12.095","10.672","13.691","5.641","9.273","2.725","0.000"
"97","GTD","Markus Palttala","30","54.530","31:41.419","Green","Track","0.471","0.838","10.207","10.990","14.001","5.631","9.572","2.820","147.293"
"4","GTLM","Tommy Milner","26","1:09.941","31:45.421","Green","Pit","0.465","0.835","10.713","11.467","15.624","5.816","13.348","11.673","149.194"
"16","GTD","Corey Lewis","24","54.393","31:47.019","Green","Track","0.469","0.837","10.113","10.821","14.143","5.707","9.514","2.789","147.921"
"8","PC","Renger van der Zande","18","1:01.262","31:48.966","Green","Track","0.000","0.000","12.838","11.450","13.910","5.293","8.630","2.609","0.000"
"100","GTLM","Lucas Luhr","26","52.620","31:50.324","Green","Track","0.468","0.835","9.706","10.465","13.929","5.374","9.112","2.731","148.237"
"33","GTD","Ben Keating","24","54.969","32:00.137","Green","Track","0.483","0.856","10.231","11.128","14.133","5.599","9.724","2.815","143.634"
"27","GTD","Lawrence DeGeorge","26","59.183","32:05.955","Green","Track","0.593","1.039","11.514","11.573","15.267","5.956","10.342","2.899","116.990"
"63","GTD","Christina Nielsen","27","55.056","32:06.110","Green","Track","0.480","0.855","10.088","10.765","14.074","5.650","10.233","2.911","144.531"
"67","GTLM","Richard Westbrook","22","52.775","32:07.258","Green","Track","0.466","0.830","9.844","10.501","13.831","5.407","9.180","2.716","148.873"
"20","PC","Matthew McMurry","29","51.758","32:13.190","Green","Track","0.471","0.837","9.807","10.396","13.539","5.251","8.815","2.642","147.293"
"85","PC","Misha Goikhberg","34","53.066","32:15.730","Green","Track","0.461","0.818","9.946","10.856","14.225","5.296","8.818","2.646","150.488"
"6","GTD","Andrew Davis","22","56.352","32:17.979","Green","Track","0.523","0.924","10.311","10.965","15.605","5.640","9.554","2.830","132.648"
"88","PC","Mark Kvamme","30","56.170","32:18.839","Green","Track","0.465","0.869","10.845","11.154","14.469","5.824","9.776","2.768","149.194"
"73","GTD","Jorg Bergmeister","20","55.183","32:19.082","Green","Track","0.470","0.834","10.175","10.976","14.656","5.673","9.592","2.807","147.606"
"38","PC","Kyle Marcelli","27","49.841","32:19.813","Green","Track","0.449","0.799","9.482","9.985","13.087","5.013","8.457","2.569","154.510"
"7","PC","Jose Gutierrez","21","53.373","32:24.371","Green","Track","0.451","0.811","10.317","11.152","13.990","5.216","8.795","2.641","153.825"
"96","GTD","Bret Curtis","20","56.290","32:26.478","Green","Track","0.475","0.844","10.788","11.172","14.961","5.671","9.578","2.801","146.053"
"62","GTLM","Toni Vilander","29","54.849","32:26.626","Green","Track","0.465","0.832","9.808","11.055","14.677","5.791","9.469","2.752","149.194"
"911","GTLM","Patrick Pilet","11","52.182","32:27.669","Green","Track","0.466","0.831","9.650","10.362","13.601","5.378","9.143","2.751","148.873"
"52","PC","Tom Kimber-Smith","31","50.153","32:31.532","Green","Track","0.461","0.821","9.596","10.052","13.165","5.033","8.439","2.586","150.488"
"97","GTD","Markus Palttala","31","54.943","32:36.362","Green","Track","0.473","0.841","10.425","11.183","14.093","5.580","9.543","2.805","146.670"
"8","PC","Renger van der Zande","19","51.610","32:40.576","Green","Track","0.442","0.790","9.640","10.212","13.587","5.639","8.679","2.621","156.957"
"100","GTLM","Lucas Luhr","27","52.391","32:42.715","Green","Track","0.462","0.824","9.831","10.362","13.784","5.333","9.066","2.729","150.162"
"16","GTD","Corey Lewis","25","1:03.889","32:50.908","Green","Track","0.469","0.836","18.286","11.688","14.727","5.621","9.489","2.773","147.921"
"22","GTD","Cooper MacNeil","29","2:34.301","32:53.057","Green","Track","0.000","0.000","13.977","11.649","16.252","5.836","10.028","2.831","0.000"
"33","GTD","Ben Keating","25","55.212","32:55.349","Green","Track","0.473","0.840","10.307","11.046","14.447","5.591","9.706","2.802","146.670"
"3","GTLM","Jan Magnussen","23","2:21.422","32:57.976","Green","Track","0.469","0.000","0.000","0.000","0.000","0.000","0.000","0.000","147.921"
"63","GTD","Christina Nielsen","28","56.814","33:02.924","Green","Track","0.486","0.865","11.031","11.026","14.930","5.913","9.743","2.820","142.747"
"20","PC","Matthew McMurry","30","52.279","33:05.469","Green","Track","0.449","0.801","9.786","10.414","13.540","5.304","9.272","2.713","154.510"
"25","GTLM","Dirk Werner","25","3:56.361","33:06.903","Green","Pit","0.462","0.827","10.293","10.340","14.122","6.179","11.360","182.778","150.162"
"27","GTD","Lawrence DeGeorge","27","1:01.276","33:07.231","Green","Track","0.483","0.858","10.531","11.432","17.182","6.730","11.114","2.946","143.634"
"85","PC","Misha Goikhberg","35","51.752","33:07.482","Green","Track","0.448","0.799","9.664","10.575","13.671","5.197","8.773","2.625","154.855"
"6","GTD","Andrew Davis","23","53.646","33:11.625","Green","Track","0.477","0.850","10.053","10.825","13.752","5.496","9.394","2.799","145.440"
"73","GTD","Jorg Bergmeister","21","54.472","33:13.554","Green","Track","0.473","0.844","10.469","10.913","13.961","5.564","9.470","2.778","146.670"
"67","GTLM","Richard Westbrook","23","1:08.310","33:15.568","Green","Pit","0.457","0.820","10.436","11.319","14.283","6.320","13.021","11.654","151.805"
"88","PC","Mark Kvamme","31","57.174","33:16.013","Green","Track","0.469","0.871","11.264","11.499","14.369","5.946","9.957","2.799","147.921"
"7","PC","Jose Gutierrez","22","52.981","33:17.352","Green","Track","0.447","0.798","9.872","10.310","14.770","5.341","8.806","2.637","155.201"
"62","GTLM","Toni Vilander","30","51.664","33:18.290","Green","Track","0.467","0.834","9.748","10.358","13.351","5.235","8.960","2.711","148.555"
"911","GTLM","Patrick Pilet","12","53.448","33:21.117","Green","Track","0.464","0.827","9.827","10.872","14.128","5.446","9.128","2.756","149.515"
"96","GTD","Bret Curtis","21","56.244","33:22.722","Green","Track","0.469","0.837","10.553","11.174","15.135","5.682","9.599","2.795","147.921"
"52","PC","Tom Kimber-Smith","32","51.404","33:22.936","Green","Track","0.440","0.787","9.178","9.992","13.056","5.574","9.442","2.935","157.670"
"97","GTD","Markus Palttala","32","54.454","33:30.816","Green","Track","0.471","0.837","10.244","10.960","13.972","5.561","9.598","2.811","147.293"
"8","PC","Renger van der Zande","20","50.501","33:31.077","Green","Track","0.444","0.793","9.534","10.229","13.290","5.091","8.533","2.587","156.250"
"100","GTLM","Lucas Luhr","28","52.778","33:35.493","Green","Track","0.461","0.824","9.729","10.526","13.944","5.337","9.196","2.761","150.488"
"16","GTD","Corey Lewis","26","54.364","33:45.272","Green","Track","0.467","0.833","10.224","10.843","14.108","5.560","9.527","2.802","148.555"
"54","PC","Colin Braun","33","2:52.936","33:46.688","Green","Pit","0.446","0.796","9.696","10.455","13.852","5.422","11.172","121.097","155.549"
"22","GTD","Cooper MacNeil","30","54.684","33:47.741","Green","Track","0.477","0.849","10.420","10.920","14.067","5.648","9.495","2.808","145.440"
"48","GTD","Bryan Sellers","22","2:15.416","33:48.504","Green","Pit","0.467","0.831","10.258","10.907","13.974","6.044","12.472","80.463","148.555"
"3","GTLM","Jan Magnussen","24","53.021","33:50.997","Green","Track","0.469","0.836","9.968","10.489","13.889","5.425","9.188","2.757","147.921"
"63","GTD","Christina Nielsen","29","53.946","33:56.870","Green","Track","0.475","0.848","10.169","10.737","13.819","5.498","9.566","2.834","146.053"
"20","PC","Matthew McMurry","31","51.674","33:57.143","Green","Track","0.458","0.817","9.744","10.357","13.488","5.268","8.884","2.658","151.474"
"85","PC","Misha Goikhberg","36","51.530","33:59.012","Green","Track","0.444","0.793","9.806","10.399","13.544","5.129","8.760","2.655","156.250"
"33","GTD","Ben Keating","26","1:07.394","34:02.743","Green","Pit","0.471","0.837","10.394","11.038","14.164","5.692","11.418","13.380","147.293"
"27","GTD","Lawrence DeGeorge","28","58.700","34:05.931","Green","Track","0.489","0.878","11.697","11.509","14.873","5.967","10.388","2.899","141.871"
"23","GTD","Mario Farnbacher","26","3:20.268","34:06.219","Green","Track","0.000","0.000","12.416","11.196","14.179","5.741","9.800","2.868","0.000"
"6","GTD","Andrew Davis","24","55.699","34:07.324","Green","Track","0.472","0.842","10.006","11.020","14.836","5.983","9.696","2.844","146.981"
"73","GTD","Jorg Bergmeister","22","54.227","34:07.781","Green","Track","0.469","0.835","10.197","10.768","13.987","5.561","9.604","2.806","147.921"
"25","GTLM","Dirk Werner","26","1:01.242","34:08.145","Green","Track","0.000","0.000","12.555","10.960","13.932","5.420","9.178","2.750","0.000"
"7","PC","Jose Gutierrez","23","52.197","34:09.549","Green","Track","0.447","0.798","9.897","10.825","13.502","5.250","8.830","2.648","155.201"
"62","GTLM","Toni Vilander","31","53.135","34:11.425","Green","Track","0.461","0.825","9.641","10.895","14.150","5.389","9.050","2.724","150.488"
"88","PC","Mark Kvamme","32","57.150","34:13.163","Green","Track","0.467","0.835","10.826","12.061","14.732","5.734","9.725","2.770","148.555"
"911","GTLM","Patrick Pilet","13","52.844","34:13.961","Green","Track","0.467","0.834","9.647","10.374","14.027","5.556","9.168","2.771","148.555"
"96","GTD","Bret Curtis","22","55.933","34:18.655","Green","Track","0.470","0.838","10.866","11.248","14.478","5.658","9.563","2.812","147.606"
"8","PC","Renger van der Zande","21","51.122","34:22.199","Green","Track","0.440","0.785","9.927","10.313","13.192","5.213","8.625","2.627","157.670"
"52","PC","Tom Kimber-Smith","33","1:00.005","34:22.941","Green","Track","0.565","1.050","12.110","12.063","16.077","6.090","9.409","2.641","122.788"
"16","GTD","Corey Lewis","27","54.121","34:39.393","Green","Track","0.471","0.840","10.229","10.822","13.969","5.571","9.437","2.782","147.293"
"66","GTLM","Joey Hand","21","5:12.866","34:43.033","Green","Track","0.000","0.000","12.699","10.839","14.008","5.741","9.613","2.804","0.000"
"22","GTD","Cooper MacNeil","31","55.713","34:43.454","Green","Track","0.473","0.844","10.393","10.986","14.223","5.807","10.144","2.843","146.670"
"3","GTLM","Jan Magnussen","25","53.040","34:44.037","Green","Track","0.466","0.834","9.831","10.487","13.879","5.405","9.366","2.772","148.873"
"54","PC","Colin Braun","34","59.415","34:46.103","Green","Track","0.000","0.000","12.305","10.324","13.327","5.098","8.915","2.675","0.000"
"44","GTD","Andy Lally","34","3:53.746","34:46.411","Green","Track","0.000","0.000","12.361","11.138","15.994","5.763","9.702","2.856","0.000"
"38","PC","Kyle Marcelli","28","2:29.225","34:49.038","Green","Pit","0.435","0.780","10.681","11.393","14.462","6.055","12.651","92.768","159.483"
"20","PC","Matthew McMurry","32","52.382","34:49.525","Green","Track","0.451","0.806","10.061","10.692","13.535","5.322","8.845","2.670","153.825"
"85","PC","Misha Goikhberg","37","53.263","34:52.275","Green","Track","0.449","0.801","9.761","11.232","14.275","5.303","8.783","2.659","154.510"
"63","GTD","Christina Nielsen","30","57.414","34:54.284","Green","Track","0.477","0.853","10.805","12.058","15.216","5.616","9.568","2.821","145.440"
"48","GTD","Madison Snow","23","1:06.945","34:55.449","Green","Track","0.000","0.000","13.187","12.987","15.663","5.839","9.964","2.868","0.000"
"23","GTD","Mario Farnbacher","27","55.251","35:01.470","Green","Track","0.483","0.859","10.610","11.058","14.092","5.662","9.637","2.850","143.634"
"6","GTD","Andrew Davis","25","54.951","35:02.275","Green","Track","0.479","0.852","10.526","10.897","13.997","5.728","9.666","2.806","144.833"
"25","GTLM","Dirk Werner","27","54.233","35:02.378","Green","Track","0.465","0.833","10.229","11.120","14.046","5.337","9.468","2.735","149.194"
"7","PC","Jose Gutierrez","24","53.023","35:02.572","Green","Track","0.447","0.799","9.814","10.796","14.036","5.428","9.049","2.654","155.201"
"911","GTLM","Patrick Pilet","14","54.123","35:08.084","Green","Track","0.469","0.838","9.914","10.644","13.617","6.080","9.748","2.813","147.921"
"88","PC","Mark Kvamme","33","56.170","35:09.333","Green","Track","0.464","0.825","10.523","11.513","14.315","5.793","9.921","2.816","149.515"
"27","GTD","Lawrence DeGeorge","29","1:03.553","35:09.484","Green","Track","0.489","0.898","11.657","13.872","16.285","6.300","10.980","3.072","141.871"
"8","PC","Renger van der Zande","22","51.293","35:13.492","Green","Track","0.446","0.796","9.552","10.111","13.265","5.210","9.228","2.685","155.549"
"96","GTD","Bret Curtis","23","54.894","35:13.549","Green","Track","0.473","0.843","10.418","11.036","14.223","5.611","9.490","2.800","146.670"
"52","PC","Tom Kimber-Smith","34","57.257","35:20.198","Green","Track","0.449","0.803","9.260","10.043","16.781","8.270","9.033","2.618","154.510"
"97","GTD","Markus Palttala","33","1:57.052","35:27.868","Green","Pit","0.471","0.840","10.414","11.095","14.475","5.746","12.372","61.639","147.293"
"16","GTD","Corey Lewis","28","54.641","35:34.034","Green","Track","0.468","0.835","10.272","10.907","14.266","5.615","9.474","2.804","148.237"
"66","GTLM","Joey Hand","22","53.116","35:36.149","Green","Track","0.473","0.841","10.037","10.581","13.696","5.379","9.322","2.787","146.670"
"54","PC","Colin Braun","35","50.280","35:36.383","Green","Track","0.452","0.805","9.418","9.934","13.551","5.058","8.492","2.570","153.485"
"22","GTD","Cooper MacNeil","32","55.421","35:38.875","Green","Track","0.477","0.850","10.466","10.857","14.275","5.783","9.854","2.859","145.440"
"3","GTLM","Jan Magnussen","26","55.961","35:39.998","Green","Track","0.468","0.834","10.137","10.847","16.121","5.590","9.217","2.747","148.237"
"44","GTD","Andy Lally","35","54.311","35:40.722","Green","Track","0.480","0.853","10.129","10.947","14.061","5.589","9.462","2.790","144.531"
"20","PC","Matthew McMurry","33","51.370","35:40.895","Green","Track","0.453","0.809","9.800","10.150","13.382","5.263","8.873","2.640","153.146"
"9","GTD","Lawson Aschenbach","8","11:25.637","35:47.162","Green","Pit","0.484","0.862","10.587","11.263","15.260","5.812","12.290","629.079","143.337"
"63","GTD","Christina Nielsen","31","53.817","35:48.101","Green","Track","0.476","0.849","10.124","10.763","13.800","5.497","9.498","2.810","145.746"
"48","GTD","Madison Snow","24","55.106","35:50.555","Green","Track","0.481","0.854","10.560","11.051","13.905","5.764","9.693","2.798","144.231"
"38","PC","James French","29","1:03.867","35:52.905","Green","Track","0.000","0.000","14.253","11.258","13.802","5.915","9.435","2.667","0.000"
"25","GTLM","Dirk Werner","28","52.952","35:55.330","Green","Track","0.463","0.825","10.016","10.724","13.896","5.386","8.947","2.695","149.838"
"7","PC","Jose Gutierrez","25","54.106","35:56.678","Green","Track","0.449","0.829","10.568","10.889","14.029","5.321","9.334","2.687","154.510"
"23","GTD","Mario Farnbacher","28","55.386","35:56.856","Green","Track","0.481","0.856","10.440","10.997","14.410","5.676","9.685","2.841","144.231"
"6","GTD","Andrew Davis","26","56.457","35:58.732","Green","Track","0.473","0.843","10.500","10.975","15.553","5.745","9.575","2.793","146.670"
"88","PC","Mark Kvamme","34","55.830","36:05.163","Green","Track","0.471","0.849","10.948","11.070","14.358","5.775","9.616","2.743","147.293"
"100","GTLM","Lucas Luhr","29","2:32.574","36:08.067","Green","Pit","0.465","0.830","9.833","10.481","17.323","6.020","12.016","95.606","149.194"
"33","GTD","Jeroen Bleekemolen","27","2:05.583","36:08.326","Green","Track","0.000","0.000","16.207","11.378","15.270","5.949","9.708","2.804","0.000"
"96","GTD","Bret Curtis","24","55.358","36:08.907","Green","Track","0.472","0.841","10.384","11.246","14.398","5.716","9.523","2.778","146.981"
"52","PC","Tom Kimber-Smith","35","50.876","36:11.074","Green","Track","0.446","0.799","9.215","9.830","12.979","6.033","8.954","2.620","155.549"
"54","PC","Colin Braun","36","49.535","36:25.918","Green","Track","0.437","0.782","9.352","9.908","13.193","4.857","8.414","2.592","158.753"
"16","GTD","Corey Lewis","29","54.765","36:28.799","Green","Track","0.472","0.842","10.175","10.902","14.466","5.570","9.538","2.800","146.981"
"66","GTLM","Joey Hand","23","53.166","36:29.315","Green","Track","0.470","0.838","10.118","10.537","13.735","5.415","9.283","2.770","147.606"
"3","GTLM","Jan Magnussen","27","54.727","36:34.725","Green","Track","0.465","0.829","9.819","11.444","14.710","5.416","9.272","2.772","149.194"
"20","PC","Matthew McMurry","34","53.893","36:34.788","Green","Track","0.449","0.801","10.196","10.534","14.741","5.470","9.036","2.666","154.510"
"44","GTD","Andy Lally","36","56.638","36:37.360","Green","Track","0.471","0.839","10.528","11.291","14.937","5.867","9.841","2.864","147.293"
"97","GTD","Michael Marsal","34","1:09.607","36:37.475","Green","Track","0.000","0.000","14.665","12.988","15.686","5.830","9.984","3.083","0.000"
"22","GTD","Cooper MacNeil","33","59.232","36:38.107","Green","Track","0.480","0.855","10.285","11.764","16.981","6.163","9.872","2.832","144.531"
"63","GTD","Christina Nielsen","32","53.992","36:42.093","Green","Track","0.474","0.847","10.089","10.712","14.051","5.495","9.511","2.813","146.361"
"38","PC","James French","30","52.682","36:45.587","Green","Track","0.452","0.808","9.643","10.338","13.527","5.794","9.415","2.705","153.485"
"48","GTD","Madison Snow","25","55.159","36:45.714","Green","Track","0.470","0.838","10.327","10.937","14.171","5.759","9.828","2.829","147.606"
"25","GTLM","Dirk Werner","29","51.305","36:46.635","Green","Track","0.457","0.817","9.604","10.245","13.377","5.201","8.902","2.702","151.805"
"7","PC","Jose Gutierrez","26","51.993","36:48.671","Green","Track","0.454","0.810","10.272","10.381","13.509","5.208","8.720","2.639","152.808"
"23","GTD","Mario Farnbacher","29","55.642","36:52.498","Green","Track","0.478","0.853","10.702","11.179","14.210","5.700","9.661","2.859","145.136"
"6","GTD","Andrew Davis","27","53.935","36:52.667","Green","Track","0.472","0.840","9.934","10.884","13.907","5.531","9.546","2.821","146.981"
"9","GTD","Lawson Aschenbach","9","1:07.785","36:54.947","Green","Track","0.000","0.000","14.224","14.114","14.750","5.709","9.629","2.860","0.000"
"88","PC","Mark Kvamme","35","55.971","37:01.134","Green","Track","0.462","0.822","10.458","11.508","14.612","5.747","9.615","2.747","150.162"
"33","GTD","Jeroen Bleekemolen","28","55.095","37:03.421","Green","Track","0.472","0.842","10.347","11.070","14.298","5.675","9.580","2.811","146.981"
"52","PC","Tom Kimber-Smith","36","52.653","37:03.727","Green","Track","0.447","0.800","9.215","10.328","14.268","5.789","9.137","2.669","155.201"
"96","GTD","Bret Curtis","25","54.860","37:03.767","Green","Track","0.468","0.833","10.342","11.190","14.265","5.574","9.410","2.778","148.237"
"100","GTLM","John Edwards","30","1:00.943","37:09.010","Green","Track","0.000","0.000","12.666","10.708","13.825","5.397","9.186","2.751","0.000"
"67","GTLM","Richard Westbrook","24","3:58.252","37:13.820","Green","Track","0.000","0.000","14.646","12.875","13.949","7.173","9.996","2.783","0.000"
"54","PC","Colin Braun","37","48.990","37:14.908","Green","Track","0.443","0.792","9.239","9.794","12.919","4.847","8.387","2.569","156.603"
