"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"48","GTD","Bryce Miller","6","2:06.934","15:43.791","Green","Track","5.808","6.139","25.724","16.242","27.784","29.050","0.550","11.305","1.522","2.810","154.132","113.487"
"28","GTD","Christopher Bruck","7","2:05.099","15:49.081","Green","Track","5.842","5.989","25.431","15.664","27.617","28.520","0.549","11.180","1.509","2.798","154.413","114.465"
"45","GTD","Tracy Krohn","6","2:22.908","16:19.204","Green","Pit","5.904","6.112","26.074","16.176","29.260","30.086","0.559","14.110","4.710","9.917","151.651","36.672"
"33","GTD","Jeroen Bleekemolen","6","2:02.531","16:22.294","Green","Track","5.636","5.871","24.965","15.330","27.168","27.940","0.539","10.887","1.465","2.730","157.278","117.903"
"97","GTD","Markus Palttala","6","2:20.786","16:26.535","Green","Pit","5.772","5.969","25.347","15.738","28.337","28.608","0.551","12.116","4.100","14.248","153.852","42.129"
"44","GTD","John Potter","6","2:30.676","16:30.119","Green","Pit","6.105","6.150","26.028","17.133","33.071","32.985","0.755","14.518","4.332","9.599","112.282","39.872"
"11","GTD","Townsend Bell","7","2:04.151","16:50.670","Green","Track","5.762","5.883","25.316","15.552","27.514","28.319","0.544","10.978","1.498","2.785","155.832","115.305"
"73","GTD","Patrick Lindsey","7","2:15.987","17:05.968","Green","Pit","5.735","5.921","25.178","15.814","28.693","28.919","0.560","11.935","3.414","9.818","151.380","50.594"
"27","GTD","Fabio Babini","7","2:22.057","17:16.024","Green","Pit","5.821","6.098","25.862","16.753","29.131","30.836","0.586","12.785","4.055","10.130","144.663","42.596"
"540","GTD","Timothy Pappas","7","2:24.231","18:01.432","Green","Pit","6.174","6.986","27.051","16.803","29.594","30.649","0.617","12.941","3.659","9.757","137.395","47.206"
"48","GTD","Bryce Miller","7","2:22.057","18:05.848","Green","Pit","6.481","6.701","28.862","15.889","28.253","29.318","0.570","12.461","3.843","9.679","148.724","44.946"
"22","GTD","Leh Keen","7","5:15.603","18:51.176","Green","Pit","5.795","5.829","25.106","0.000","0.000","33.043","0.782","13.330","4.266","178.101","108.405","40.489"
"33","GTD","Jeroen Bleekemolen","7","2:31.280","18:53.574","Green","Pit","6.856","7.407","28.779","16.485","29.756","31.714","0.719","14.362","4.680","10.522","117.904","36.908"
"96","GTD","Jens Klingmann","7","5:54.681","18:55.590","Green","Pit","5.776","5.825","25.570","16.088","28.776","30.051","0.696","13.063","4.590","224.246","121.800","37.631"
"11","GTD","Townsend Bell","8","2:34.868","19:25.538","Green","Pit","6.228","6.531","30.270","18.243","31.370","33.244","0.687","13.800","4.528","9.967","123.396","38.146"
"28","GTD","Christopher Bruck","8","4:14.037","20:03.118","Green","Pit","5.873","5.977","25.225","16.118","28.968","30.372","0.581","13.474","4.452","122.997","145.908","38.798"
"21","GTD","Christopher Zochling","7","6:15.633","20:04.681","Green","Pit","5.825","5.912","25.145","15.609","27.656","29.139","0.669","12.943","3.920","248.815","126.716","44.063"
"23","GTD","Mario Farnbacher","7","6:49.768","20:09.747","Green","Pit","5.766","5.818","25.070","15.689","27.460","28.366","0.574","12.467","3.752","284.806","147.688","46.036"
"51","GTD","Raffaele Gianmaria","7","6:05.932","20:22.497","Green","Pit","5.721","6.145","25.219","15.392","27.377","30.333","0.728","13.712","4.961","236.344","116.446","34.817"
"9","GTD","Lawson Aschenbach","7","6:33.798","20:42.697","Green","Pit","5.829","5.976","25.333","15.770","28.606","28.916","0.553","11.490","3.834","267.491","153.296","45.051"
"3","GTLM","Antonio Garcia","1","7:41.944","27:27.746","Green","Track","331.504","11.932","29.588","16.771","28.185","27.977","0.569","11.189","1.474","2.755","148.985","117.183"
"62","GTLM","Toni Vilander","1","8:13.385","28:01.691","Green","Track","366.812","11.325","28.111","15.795","27.743","27.976","0.555","10.861","1.461","2.746","152.744","118.225"
"911","GTLM","Patrick Pilet","1","18:00.917","28:13.352","Green","Track","957.166","9.761","26.622","16.086","27.634","27.960","0.548","10.980","1.445","2.715","154.695","119.534"
"912","GTLM","Frederic Makowiecki","1","18:34.884","28:49.021","Green","Track","985.945","11.161","28.348","16.728","29.005","28.228","0.550","10.772","1.440","2.707","154.132","119.949"
"4","GTLM","Tommy Milner","1","2:00.807","29:21.249","Green","Track","5.773","5.603","24.654","15.266","26.839","27.404","0.547","10.553","1.449","2.719","154.978","119.204"
"3","GTLM","Antonio Garcia","2","2:01.352","29:29.098","Green","Track","5.796","5.649","25.153","15.327","26.845","27.410","0.547","10.469","1.444","2.712","154.978","119.617"
"68","GTLM","Daniel Serra","1","1:59.378","29:33.482","Green","Track","5.704","5.543","24.329","14.979","26.371","27.167","0.545","10.588","1.440","2.712","155.546","119.949"
"62","GTLM","Toni Vilander","2","2:00.094","30:01.785","Green","Track","5.783","5.685","24.591","15.057","26.450","27.299","0.551","10.530","1.437","2.711","153.852","120.200"
"911","GTLM","Patrick Pilet","2","2:10.618","30:23.970","Green","Track","5.712","5.580","33.729","15.950","26.909","27.372","0.545","10.668","1.444","2.709","155.546","119.617"
