"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"54","PC","Jonathan Bennett","1","1:22.060","17:30.097","Green","Track","1.632","0.466","3.816","24.789","18.954","13.831","8.293","10.279","142.411"
"33","GTD","Jeroen Bleekemolen","1","1:26.582","17:36.559","Green","Track","1.731","0.494","4.035","26.160","19.922","14.777","8.636","10.827","134.339"
"48","GTD","Bryan Sellers","1","1:27.840","17:48.764","Green","Track","1.763","0.502","4.110","26.432","20.181","15.011","8.754","11.087","132.198"
"27","GTD","Cedric Sbirrazzuoli","9","4:40.513","17:56.862","Green","Pit","1.772","0.508","4.096","26.821","21.115","15.365","11.506","199.330","130.637"
"97","GTD","Markus Palttala","1","1:26.076","17:58.014","Green","Track","1.752","0.502","3.980","25.817","19.925","14.557","8.670","10.873","132.198"
"23","GTD","Alex Riberas","9","5:04.548","18:01.207","Green","Pit","1.742","0.495","4.076","26.029","20.021","15.025","11.457","225.703","134.068"
"22","GTD","Leh Keen","5","11:01.908","18:05.884","Green","Pit","1.748","0.499","4.062","35.337","21.698","16.742","11.529","570.293","132.993"
"88","PC","Ashley Freiberg","1","1:24.902","18:10.933","Green","Track","1.630","0.467","4.216","25.233","19.272","15.034","8.642","10.408","142.106"
"85","PC","Misha Goikhberg","12","1:23.147","18:16.851","Green","Track","1.642","0.468","3.974","25.130","19.174","14.046","8.343","10.370","141.803"
"73","GTD","Jorg Bergmeister","1","1:25.773","18:28.307","Green","Track","1.733","0.494","4.053","26.023","19.800","14.347","8.604","10.719","134.339"
"38","PC","James French","1","1:36.251","18:41.907","Green","Track","2.502","4.272","7.516","27.675","20.371","14.621","8.334","10.960","15.535"
"96","GTD","Jens Klingmann","10","1:33.978","18:44.472","Green","Track","5.330","0.916","6.104","26.735","20.345","14.830","8.564","11.154","72.449"
"8","PC","Renger van der Zande","10","4:52.756","18:51.444","Green","Pit","1.654","0.468","3.780","25.227","18.894","14.002","9.645","219.086","141.803"
"80","GTD","Dan Knox","9","1:31.296","18:52.598","Green","Track","1.742","0.497","4.312","27.114","21.431","16.038","9.220","10.942","133.528"
"54","PC","Jonathan Bennett","1","1:22.567","18:52.664","Green","Track","1.644","0.471","3.820","24.391","19.407","14.249","8.269","10.316","140.899"
"9","GTD","Lawson Aschenbach","1","1:27.832","18:55.301","Green","Track","1.783","0.505","4.037","26.409","20.626","14.914","8.643","10.915","131.413"
"33","GTD","Jeroen Bleekemolen","1","1:26.016","19:02.575","Green","Track","1.728","0.494","3.976","25.983","19.942","14.611","8.549","10.733","134.339"
"97","GTD","Markus Palttala","1","1:26.487","19:24.501","Green","Track","1.750","0.502","3.978","26.053","20.091","14.667","8.574","10.872","132.198"
"88","PC","Ashley Freiberg","1","1:25.627","19:36.560","Green","Track","1.637","0.468","4.226","25.495","19.470","14.977","8.853","10.501","141.803"
"23","GTD","Alex Riberas","10","1:39.022","19:40.229","Green","Track","2.434","3.641","8.153","29.981","20.209","14.848","8.858","10.898","18.227"
"85","PC","Misha Goikhberg","13","1:24.675","19:41.526","Green","Track","1.641","0.469","3.920","25.134","20.265","14.490","8.405","10.351","141.500"
"22","GTD","Leh Keen","6","1:37.553","19:43.437","Green","Track","2.419","3.380","6.660","28.639","20.929","15.328","9.164","11.034","19.634"
"27","GTD","Lawrence DeGeorge","10","1:54.355","19:51.217","Green","Track","2.498","4.490","9.932","33.289","24.157","17.835","10.447","11.707","14.780"
"73","GTD","Jorg Bergmeister","1","1:26.015","19:54.322","Green","Track","1.731","0.497","4.006","26.004","19.922","14.383","8.502","10.970","133.528"
"540","GTD","Nicky Catsburg","10","5:43.781","20:04.000","Green","Pit","1.734","0.495","4.043","25.949","20.046","15.933","11.409","264.172","134.068"
"38","PC","James French","1","1:25.657","20:07.564","Green","Track","1.650","0.474","4.486","25.491","19.957","14.679","8.453","10.467","140.008"
"96","GTD","Jens Klingmann","11","1:26.882","20:11.354","Green","Track","1.745","0.499","3.960","26.248","20.050","14.752","8.624","11.004","132.993"
"54","PC","Jonathan Bennett","1","1:22.150","20:14.814","Green","Track","1.618","0.465","3.847","24.706","18.825","14.018","8.326","10.345","142.717"
"52","PC","Tom Kimber-Smith","12","3:42.854","20:23.076","Green","Pit","1.656","0.471","3.858","24.424","18.655","13.762","10.114","149.914","140.899"
"9","GTD","Lawson Aschenbach","1","1:29.130","20:24.431","Green","Track","1.774","0.501","4.019","26.398","20.508","15.730","9.102","11.098","132.462"
"8","PC","Renger van der Zande","11","1:42.232","20:33.676","Green","Track","5.296","0.946","7.216","31.360","21.865","15.735","8.944","10.870","70.152"
"97","GTD","Markus Palttala","1","1:26.349","20:50.850","Green","Track","1.758","0.503","3.983","25.858","20.108","14.595","8.509","11.035","131.936"
"88","PC","Ashley Freiberg","1","1:25.305","21:01.865","Green","Track","1.636","0.468","4.081","25.427","19.467","15.077","8.758","10.391","141.803"
"85","PC","Misha Goikhberg","14","1:23.162","21:04.688","Green","Track","1.629","0.465","3.899","24.912","19.534","13.835","8.347","10.541","142.717"
"22","GTD","Leh Keen","7","1:26.705","21:10.142","Green","Track","1.753","0.502","4.061","26.124","20.197","14.541","8.726","10.801","132.198"
"6","GTD","Robin Liddell","1","7:28.007","21:11.413","Green","Pit","1.775","0.503","4.026","26.298","20.333","14.542","9.822","370.708","131.936"
"73","GTD","Jorg Bergmeister","1","1:29.532","21:23.854","Green","Track","1.729","0.494","4.008","29.486","20.114","14.432","8.484","10.785","134.339"
"38","PC","James French","1","1:26.023","21:33.587","Green","Track","1.647","0.473","4.442","25.228","19.467","15.570","8.705","10.491","140.304"
"27","GTD","Lawrence DeGeorge","11","1:45.712","21:36.929","Green","Track","2.002","0.625","5.642","33.011","23.481","18.241","10.853","11.857","106.182"
"54","PC","Jonathan Bennett","1","1:23.082","21:37.896","Green","Track","1.625","0.463","3.982","24.873","19.148","14.171","8.409","10.411","143.334"
"96","GTD","Jens Klingmann","12","1:26.875","21:38.229","Green","Track","1.741","0.498","3.991","26.272","20.063","14.641","8.613","11.056","133.260"
"540","GTD","Timothy Pappas","11","1:48.894","21:52.894","Green","Track","2.439","3.599","8.171","32.888","23.101","17.081","10.239","11.376","18.439"
"11","GTD","Townsend Bell","6","13:54.124","21:52.808","Green","Pit","1.755","0.499","4.027","27.481","21.289","16.097","10.767","752.209","132.993"
"8","PC","Renger van der Zande","12","1:25.736","21:59.412","Green","Track","1.655","0.470","4.339","26.165","19.865","14.490","8.306","10.446","141.199"
"52","PC","Tom Kimber-Smith","13","1:47.225","22:10.301","Green","Track","2.461","0.000","0.000","33.452","22.648","16.845","9.561","10.977","0.000"
"44","GTD","Andy Lally","10","5:01.040","22:13.893","Green","Pit","1.764","0.503","3.984","26.343","20.242","15.145","10.159","222.900","131.936"
"88","PC","Ashley Freiberg","1","1:24.743","22:26.608","Green","Track","1.629","0.467","4.088","25.139","19.297","14.935","8.711","10.477","142.106"
"85","PC","Misha Goikhberg","15","1:23.201","22:27.889","Green","Track","1.645","0.470","3.927","25.150","19.148","13.960","8.407","10.494","141.199"
"22","GTD","Leh Keen","8","1:26.694","22:36.836","Green","Track","1.764","0.502","4.084","26.079","20.162","14.491","8.623","10.989","132.198"
"6","GTD","Robin Liddell","1","1:34.179","22:45.592","Green","Track","2.415","0.000","0.000","26.980","20.939","15.034","8.749","11.012","0.000"
"23","GTD","Alex Riberas","11","3:07.280","22:47.509","Green","Pit","1.734","0.497","4.066","25.911","20.280","14.725","11.391","108.676","133.528"
"73","GTD","Jorg Bergmeister","1","1:25.813","22:49.667","Green","Track","1.734","0.494","4.061","25.960","19.874","14.431","8.497","10.762","134.339"
"38","PC","James French","1","1:23.635","22:57.222","Green","Track","1.646","0.472","4.342","25.040","19.371","14.239","8.196","10.329","140.601"
"007","GTD","James Davison","5","8:22.499","22:57.245","Green","Pit","1.741","0.494","3.997","31.250","23.842","17.240","11.353","412.582","134.339"
"27","GTD","Lawrence DeGeorge","12","1:40.980","23:17.909","Green","Track","1.985","0.593","5.574","29.905","23.150","18.021","10.150","11.602","111.912"
"8","PC","Renger van der Zande","13","1:23.093","23:22.505","Green","Track","1.646","0.469","3.998","25.032","19.370","14.126","8.081","10.371","141.500"
"540","GTD","Timothy Pappas","12","1:34.889","23:27.783","Green","Track","1.768","0.503","4.723","28.732","21.832","16.579","9.581","11.171","131.936"
"11","GTD","Townsend Bell","7","1:37.471","23:30.279","Green","Track","2.481","3.317","6.868","28.126","21.140","15.600","8.956","10.983","20.007"
"80","GTD","Dan Knox","10","4:39.525","23:32.123","Green","Pit","1.800","0.527","4.544","27.462","21.041","16.056","11.718","196.377","125.927"
"52","PC","Tom Kimber-Smith","14","1:29.050","23:39.351","Green","Track","1.674","0.477","4.624","27.233","20.541","15.255","8.789","10.457","139.127"
"44","GTD","Andy Lally","11","1:33.405","23:47.298","Green","Track","2.412","0.000","0.000","27.222","20.451","14.694","8.729","10.973","0.000"
"88","PC","Ashley Freiberg","1","1:24.585","23:51.193","Green","Track","1.640","0.469","4.118","25.174","19.170","14.985","8.637","10.392","141.500"
"85","PC","Misha Goikhberg","16","1:23.760","23:51.649","Green","Track","1.641","0.470","3.913","25.047","19.277","14.295","8.511","10.606","141.199"
"22","GTD","Leh Keen","9","1:26.518","24:03.354","Green","Track","1.758","0.503","4.040","26.136","20.187","14.508","8.644","10.742","131.936"
"20","PC","Johnny Mowlem","1","17:56.277","24:09.491","Green","Pit","4.718","0.946","6.698","29.535","23.017","17.683","11.595","982.085","70.152"
"6","GTD","Robin Liddell","1","1:26.837","24:12.429","Green","Track","1.770","0.505","3.982","26.154","20.427","14.586","8.571","10.842","131.413"
"38","PC","James French","1","1:23.730","24:20.952","Green","Track","1.643","0.471","4.136","25.050","19.464","14.161","8.306","10.499","140.899"
"23","GTD","Alex Riberas","12","1:36.234","24:23.743","Green","Track","2.409","3.870","6.377","26.868","22.359","14.925","8.657","10.769","17.148"
"007","GTD","James Davison","6","1:46.473","24:43.718","Green","Track","5.555","0.934","7.094","30.462","24.928","16.844","9.383","11.273","71.053"
"8","PC","Renger van der Zande","14","1:21.627","24:44.132","Green","Track","1.649","0.469","3.867","24.772","18.619","13.819","8.127","10.305","141.500"
"96","GTD","Jens Klingmann","13","3:11.611","24:49.840","Green","Pit","1.746","0.499","4.355","26.643","20.103","14.789","10.458","113.018","132.993"
"27","GTD","Lawrence DeGeorge","13","1:38.203","24:56.112","Green","Track","1.862","0.552","5.182","29.456","22.141","17.521","9.997","11.492","120.224"
"11","GTD","Townsend Bell","8","1:29.349","24:59.628","Green","Track","1.762","0.504","4.051","26.522","20.809","15.955","8.757","10.989","131.674"
"540","GTD","Timothy Pappas","13","1:33.268","25:01.051","Green","Track","1.764","0.503","4.400","27.735","21.537","17.020","9.299","11.010","131.936"
"52","PC","Tom Kimber-Smith","15","1:24.570","25:03.921","Green","Track","1.654","0.470","4.155","25.663","19.424","14.405","8.459","10.340","141.199"
"80","GTD","?? Driver 4 ??","11","1:37.615","25:09.738","Green","Track","5.573","1.017","7.166","28.109","20.779","15.247","8.870","10.854","65.254"
"44","GTD","Andy Lally","12","1:26.949","25:14.247","Green","Track","1.765","0.504","3.999","26.393","20.080","14.538","8.554","11.116","131.674"
"88","PC","Ashley Freiberg","1","1:24.491","25:15.684","Green","Track","1.631","0.466","4.114","25.255","19.188","14.829","8.667","10.341","142.411"
"22","GTD","Leh Keen","10","1:27.607","25:30.961","Green","Track","1.760","0.500","4.036","26.898","20.154","14.623","8.801","10.835","132.727"
"6","GTD","Robin Liddell","1","1:26.491","25:38.920","Green","Track","1.773","0.503","4.044","26.111","20.126","14.526","8.559","10.849","131.936"
"38","PC","James French","1","1:23.091","25:44.043","Green","Track","1.646","0.472","4.099","24.965","19.289","14.040","8.194","10.386","140.601"
"23","GTD","Alex Riberas","13","1:28.026","25:51.769","Green","Track","1.746","0.499","4.058","26.173","20.423","15.659","8.653","10.815","132.993"
"20","PC","Johnny Mowlem","1","1:44.299","25:53.790","Green","Track","5.157","1.308","8.028","30.539","21.816","16.942","9.742","10.767","50.737"
"8","PC","Renger van der Zande","15","1:20.511","26:04.643","Green","Track","1.640","0.467","3.837","24.313","18.390","13.619","7.943","10.302","142.106"
"007","GTD","James Davison","7","1:30.917","26:14.635","Green","Track","1.755","0.499","4.353","27.560","21.094","15.704","9.010","10.942","132.993"
"33","GTD","Jeroen Bleekemolen","1","7:17.122","26:19.697","Green","Pit","1.728","0.495","3.996","25.899","19.940","14.644","10.652","359.768","134.068"
"11","GTD","Townsend Bell","9","1:28.202","26:27.830","Green","Track","1.768","0.504","4.092","26.379","20.632","15.150","8.712","10.965","131.674"
"52","PC","Tom Kimber-Smith","16","1:24.521","26:28.442","Green","Track","1.649","0.470","3.962","25.812","19.332","14.768","8.276","10.252","141.199"
"27","GTD","Lawrence DeGeorge","14","1:37.096","26:33.208","Green","Track","1.830","0.535","5.138","28.265","22.408","17.458","9.886","11.576","124.044"
"540","GTD","Timothy Pappas","14","1:32.377","26:33.428","Green","Track","1.762","0.502","4.357","28.138","21.403","15.805","9.316","11.094","132.198"
"96","GTD","Bret Curtis","14","1:46.132","26:35.972","Green","Track","2.451","3.676","8.904","31.901","22.573","16.001","9.407","11.219","18.053"
"80","GTD","?? Driver 4 ??","12","1:27.431","26:37.169","Green","Track","1.740","0.497","4.109","26.409","20.289","14.887","8.684","10.816","133.528"
"88","PC","Ashley Freiberg","1","1:24.916","26:40.600","Green","Track","1.630","0.466","4.092","25.269","19.517","14.926","8.559","10.457","142.411"
"97","GTD","Markus Palttala","12","5:55.479","26:46.329","Green","Pit","1.759","0.503","4.016","26.497","20.292","15.090","10.526","276.796","131.936"
"54","PC","Jonathan Bennett","14","5:09.311","26:47.207","Green","Pit","1.621","0.493","4.444","24.911","19.055","14.283","11.049","233.455","134.612"
"73","GTD","Jorg Bergmeister","14","4:08.956","26:58.623","Green","Pit","1.729","0.494","4.182","26.263","20.134","14.630","10.575","170.949","134.339"
"38","PC","James French","1","1:25.416","27:09.459","Green","Track","1.643","0.472","4.076","24.859","19.224","14.835","9.276","11.031","140.601"
"23","GTD","Alex Riberas","14","1:25.918","27:17.687","Green","Track","1.743","0.500","4.027","25.967","19.809","14.586","8.522","10.764","132.727"
"20","PC","Johnny Mowlem","4","1:27.518","27:21.308","Green","Track","1.665","0.475","4.212","26.371","20.586","15.054","8.706","10.449","139.713"
"8","PC","Renger van der Zande","16","1:20.158","27:24.801","Green","Track","1.649","0.468","3.825","24.384","18.315","13.557","7.787","10.173","141.803"
"44","GTD","Andy Lally","13","2:22.710","27:36.957","Green","Pit","1.772","0.505","4.002","26.213","20.927","15.351","10.777","63.163","131.413"
"007","GTD","James Davison","8","1:27.775","27:42.410","Green","Track","1.741","0.494","4.139","26.732","20.305","14.804","8.757","10.803","134.339"
"52","PC","Tom Kimber-Smith","17","1:24.171","27:52.613","Green","Track","1.647","0.470","3.958","25.709","19.702","13.997","8.242","10.446","141.199"
"33","GTD","Jeroen Bleekemolen","1","1:36.230","27:55.927","Green","Track","5.558","0.977","6.492","27.357","20.958","15.222","8.876","10.790","67.926"
"540","GTD","Timothy Pappas","15","1:32.292","28:05.720","Green","Track","1.846","0.558","4.763","27.352","21.231","16.177","9.372","10.993","118.931"
"80","GTD","?? Driver 4 ??","13","1:29.149","28:06.318","Green","Track","1.730","0.493","3.969","26.792","21.354","15.153","8.821","10.837","134.612"
"96","GTD","Bret Curtis","15","1:31.685","28:07.657","Green","Track","1.741","0.498","4.064","27.677","21.440","16.156","9.078","11.031","133.260"
"88","PC","Ashley Freiberg","1","1:27.232","28:07.832","Green","Track","1.623","0.465","4.095","25.232","20.843","15.409","9.036","10.529","142.717"
"27","GTD","Lawrence DeGeorge","15","1:39.112","28:12.320","Green","Track","1.862","0.546","5.228","28.941","23.684","17.190","10.221","11.440","121.545"
"85","PC","Misha Goikhberg","17","4:20.583","28:12.232","Green","Pit","1.633","0.465","3.949","25.555","19.605","14.740","10.849","183.787","142.717"
"54","PC","Colin Braun","1","1:28.845","28:16.052","Green","Track","2.442","3.479","6.105","25.465","18.925","14.149","8.040","10.240","19.075"
"97","GTD","Markus Palttala","1","1:35.466","28:21.795","Green","Track","5.103","0.867","6.352","27.686","20.596","15.057","8.764","11.041","76.544"
"73","GTD","Patrick Lindsey","1","1:33.530","28:32.153","Green","Track","2.430","3.449","5.923","26.618","20.527","14.980","8.797","10.806","19.241"
"38","PC","James French","1","1:22.922","28:32.381","Green","Track","1.644","0.472","4.094","24.935","19.019","14.047","8.310","10.401","140.601"
"8","PC","Renger van der Zande","17","1:20.018","28:44.819","Green","Track","1.637","0.466","3.774","24.229","18.384","13.387","7.959","10.182","142.411"
"20","PC","Johnny Mowlem","1","1:25.672","28:46.980","Green","Track","1.674","0.469","3.992","25.708","20.432","14.514","8.542","10.341","141.500"
"16","GTD","Spencer Pumpelly","10","11:59.287","29:02.566","Green","Pit","1.741","0.496","4.000","26.156","20.144","14.794","10.005","641.951","133.798"
"007","GTD","James Davison","9","1:26.941","29:09.351","Green","Track","1.734","0.492","4.071","26.290","20.180","14.769","8.637","10.768","134.885"
"52","PC","Tom Kimber-Smith","18","1:21.391","29:14.004","Green","Track","1.649","0.470","3.831","24.565","18.694","13.819","8.051","10.312","141.199"
"540","GTD","Timothy Pappas","16","1:30.445","29:36.165","Green","Track","1.760","0.501","4.252","27.164","20.889","15.635","9.195","11.049","132.462"
"54","PC","Colin Braun","1","1:21.716","29:37.768","Green","Track","1.621","0.465","3.855","24.813","18.671","13.820","8.069","10.402","142.717"
"96","GTD","Bret Curtis","16","1:30.454","29:38.111","Green","Track","1.741","0.496","4.005","27.242","21.320","15.583","8.969","11.098","133.798"
"27","GTD","Lawrence DeGeorge","16","1:36.226","29:48.546","Green","Track","1.801","0.522","5.078","28.967","21.959","16.654","9.745","11.500","127.133"
"97","GTD","Markus Palttala","1","1:26.878","29:48.673","Green","Track","1.751","0.501","4.033","26.139","20.102","14.659","8.666","11.027","132.462"
"22","GTD","Leh Keen","11","4:24.725","29:55.686","Green","Pit","1.756","0.500","4.051","26.245","21.528","15.183","11.122","184.340","132.727"
"38","PC","James French","1","1:23.946","29:56.327","Green","Track","1.631","0.467","3.984","24.947","19.510","14.264","8.459","10.684","142.106"
"48","GTD","Bryan Sellers","1","12:08.309","29:57.073","Green","Pit","1.754","0.500","4.000","26.815","20.681","15.338","10.665","648.556","132.727"
"73","GTD","Patrick Lindsey","16","1:27.250","29:59.403","Green","Track","1.735","0.494","4.199","26.387","20.208","14.811","8.595","10.821","134.339"
"85","PC","Misha Goikhberg","18","1:50.725","30:02.957","Green","Track","2.754","0.000","0.000","31.660","24.645","17.113","9.701","11.289","0.000"
"20","PC","Johnny Mowlem","1","1:23.350","30:10.330","Green","Track","1.656","0.471","3.927","25.060","19.528","14.116","8.359","10.233","140.899"
"23","GTD","Alex Riberas","15","3:04.466","30:22.153","Green","Pit","1.740","0.500","3.978","25.931","19.969","14.496","11.164","106.688","132.727"
"33","GTD","Jeroen Bleekemolen","1","2:28.525","30:24.452","Green","Pit","1.735","0.495","4.021","26.060","19.946","14.817","10.437","71.014","134.068"
"52","PC","Tom Kimber-Smith","19","1:21.314","30:35.318","Green","Track","1.655","0.472","3.858","24.534","18.656","13.832","7.958","10.349","140.601"
"16","GTD","Spencer Pumpelly","11","1:33.521","30:36.087","Green","Track","2.497","0.000","0.000","26.661","20.649","14.769","8.913","11.021","0.000"
"007","GTD","James Davison","10","1:33.335","30:42.686","Green","Track","1.734","0.491","4.087","26.458","21.946","16.468","11.195","10.956","135.160"
"54","PC","Colin Braun","17","1:21.180","30:58.948","Green","Track","1.623","0.465","3.838","24.845","18.477","13.853","7.859","10.220","142.717"
"540","GTD","Timothy Pappas","17","1:30.388","31:06.553","Green","Track","1.762","0.501","4.190","27.107","20.939","15.822","8.999","11.068","132.462"
"96","GTD","Bret Curtis","17","1:29.909","31:08.020","Green","Track","1.752","0.500","4.029","27.594","20.805","15.222","8.952","11.055","132.727"
"11","GTD","Townsend Bell","10","4:41.679","31:09.509","Green","Pit","1.759","0.501","4.002","26.744","21.029","15.618","10.780","201.246","132.462"
"97","GTD","Markus Palttala","15","1:26.689","31:15.362","Green","Track","1.742","0.501","3.989","26.286","20.136","14.502","8.614","10.919","132.462"
"38","PC","James French","17","1:24.010","31:20.337","Green","Track","1.678","0.479","4.059","24.823","19.369","14.815","8.401","10.386","138.546"
"27","GTD","Lawrence DeGeorge","17","1:35.351","31:23.897","Green","Track","2.000","0.603","4.877","28.385","21.830","16.689","9.404","11.563","110.056"
"73","GTD","Patrick Lindsey","17","1:26.721","31:26.124","Green","Track","1.726","0.493","4.127","26.143","20.074","14.743","8.580","10.835","134.612"
"22","GTD","Leh Keen","12","1:34.675","31:30.361","Green","Track","2.416","3.326","6.503","26.946","20.580","14.849","8.827","11.228","19.953"
"48","GTD","Bryan Sellers","10","1:34.422","31:31.495","Green","Track","4.974","0.811","6.023","26.973","20.682","15.019","8.853","11.087","81.829"
"85","PC","Misha Goikhberg","19","1:29.402","31:32.359","Green","Track","1.649","0.471","4.693","27.380","20.478","15.363","8.892","10.476","140.899"
"20","PC","Johnny Mowlem","7","1:23.150","31:33.480","Green","Track","1.630","0.465","3.862","24.837","19.311","14.024","8.636","10.385","142.717"
"6","GTD","Robin Liddell","1","5:58.393","31:37.313","Green","Pit","1.771","0.504","3.997","26.472","20.404","14.819","10.057","280.369","131.674"
"52","PC","Tom Kimber-Smith","20","1:21.291","31:56.609","Green","Track","1.655","0.471","3.840","24.547","18.629","13.866","8.004","10.279","140.899"
"23","GTD","Alex Riberas","16","1:34.313","31:56.466","Green","Track","2.446","0.000","0.000","26.907","20.291","15.044","8.719","10.894","0.000"
"33","GTD","Jeroen Bleekemolen","13","1:34.179","31:58.631","Green","Track","5.439","0.942","5.801","26.199","20.205","15.127","9.606","10.860","70.450"
"16","GTD","Spencer Pumpelly","12","1:27.690","32:03.777","Green","Track","1.760","0.500","4.059","26.512","20.435","14.675","8.820","10.929","132.727"
"007","GTD","James Davison","11","1:26.521","32:09.207","Green","Track","1.732","0.491","3.976","26.159","20.025","14.613","8.689","10.836","135.160"
"54","PC","Colin Braun","18","1:20.310","32:19.258","Green","Track","1.623","0.466","3.786","24.314","18.245","13.761","7.772","10.343","142.411"
"540","GTD","Timothy Pappas","18","1:29.847","32:36.400","Green","Track","1.758","0.503","4.216","26.836","20.934","15.544","9.061","10.995","131.936"
"96","GTD","Bret Curtis","18","1:29.329","32:37.349","Green","Track","1.745","0.499","3.942","27.047","20.866","15.262","8.899","11.069","132.993"
"38","PC","James French","18","1:24.821","32:45.158","Green","Track","1.637","0.470","4.063","25.123","19.511","14.453","8.913","10.651","141.199"
"11","GTD","Townsend Bell","11","1:36.388","32:45.897","Green","Track","2.478","3.245","6.201","28.018","20.774","15.145","9.386","11.141","20.451"
"73","GTD","Patrick Lindsey","18","1:27.828","32:53.952","Green","Track","1.727","0.493","4.632","26.533","20.296","14.683","8.675","10.789","134.612"
"20","PC","Johnny Mowlem","8","1:26.392","32:59.872","Green","Track","1.652","0.466","3.934","25.533","20.438","14.570","9.135","10.664","142.411"
"85","PC","Misha Goikhberg","20","1:27.812","33:00.171","Green","Track","1.635","0.465","4.134","26.268","20.475","15.173","8.992","10.670","142.717"
"48","GTD","Bryan Sellers","11","1:29.062","33:00.557","Green","Track","1.754","0.500","4.186","26.704","20.295","14.953","9.112","11.558","132.727"
"27","GTD","Lawrence DeGeorge","18","1:38.294","33:02.191","Green","Track","1.805","0.518","4.590","28.600","22.941","17.070","10.246","12.524","128.115"
"22","GTD","Leh Keen","13","1:35.029","33:05.390","Green","Track","1.748","0.498","4.356","28.887","23.760","15.734","9.054","10.992","133.260"
"88","PC","Ashley Freiberg","18","5:05.105","33:12.937","Green","Pit","1.728","0.499","4.293","26.877","19.852","15.603","11.856","224.397","132.993"
"6","GTD","Robin Liddell","14","1:36.174","33:13.487","Green","Track","2.417","0.000","0.000","26.605","20.515","14.675","11.942","10.952","0.000"
"52","PC","Tom Kimber-Smith","21","1:20.890","33:17.499","Green","Track","1.645","0.474","3.851","24.520","18.544","13.717","7.953","10.186","140.008"
"23","GTD","Alex Riberas","17","1:26.917","33:23.383","Green","Track","1.741","0.497","4.236","26.340","20.122","14.494","8.653","10.834","133.528"
"16","GTD","Spencer Pumpelly","13","1:27.007","33:30.784","Green","Track","1.764","0.500","4.017","26.390","20.067","14.403","8.986","10.880","132.727"
"80","GTD","Mike Skeen","14","5:36.983","33:43.301","Green","Pit","1.733","0.493","4.141","26.924","20.779","15.894","10.848","256.171","134.612"
"007","GTD","James Davison","12","1:38.717","33:47.924","Green","Track","1.736","0.491","4.042","30.591","23.205","16.632","10.946","11.074","135.160"
"540","GTD","Timothy Pappas","19","1:29.527","34:05.927","Green","Track","1.758","0.501","4.177","26.879","20.651","15.428","9.077","11.056","132.462"
"96","GTD","Bret Curtis","19","1:29.388","34:06.737","Green","Track","1.764","0.504","4.105","27.088","20.669","15.263","8.958","11.037","131.674"
"38","PC","James French","19","1:24.499","34:09.657","Green","Track","1.655","0.474","4.155","25.577","19.581","14.243","8.327","10.487","140.008"
"8","PC","Renger van der Zande","18","5:27.737","34:12.556","Green","Pit","1.628","0.464","3.767","24.211","18.273","14.076","10.746","254.572","143.025"
"11","GTD","Townsend Bell","12","1:27.888","34:13.785","Green","Track","1.747","0.500","4.053","26.370","20.374","15.137","8.741","10.966","132.727"
"20","PC","Johnny Mowlem","9","1:23.032","34:22.904","Green","Track","1.643","0.466","4.000","24.932","19.242","14.030","8.354","10.365","142.411"
"48","GTD","Bryan Sellers","12","1:30.107","34:30.664","Green","Track","1.772","0.503","4.154","26.786","21.287","15.636","8.804","11.165","131.936"
"22","GTD","Leh Keen","14","1:29.373","34:34.763","Green","Track","1.757","0.503","4.413","27.252","20.934","15.015","8.686","10.813","131.936"
"52","PC","Tom Kimber-Smith","22","1:21.663","34:39.162","Green","Track","1.652","0.471","3.808","24.267","18.526","14.198","8.012","10.729","140.899"
"6","GTD","Robin Liddell","15","1:26.779","34:40.266","Green","Track","1.768","0.502","3.972","26.125","20.219","14.729","8.583","10.881","132.198"
"23","GTD","Alex Riberas","18","1:26.915","34:50.298","Green","Track","1.743","0.497","4.074","26.565","19.986","14.715","8.540","10.795","133.528"
"97","GTD","Markus Palttala","16","3:50.363","35:05.725","Green","Pit","1.758","0.503","4.087","26.954","20.698","14.913","10.237","151.213","131.936"
"88","PC","Ashley Freiberg","19","1:56.938","35:09.875","Green","Track","7.156","1.601","10.039","33.828","23.000","18.514","10.978","11.822","41.451"
"007","GTD","James Davison","13","1:26.755","35:14.679","Green","Track","1.730","0.491","4.044","26.326","19.991","14.610","8.697","10.866","135.160"
"80","GTD","Mike Skeen","15","1:34.078","35:17.379","Green","Track","2.447","3.429","6.194","26.903","20.380","14.896","8.888","10.941","19.354"
"540","GTD","Timothy Pappas","20","1:29.479","35:35.406","Green","Track","1.759","0.502","4.140","26.633","20.696","15.730","8.981","11.038","132.198"
"38","PC","James French","20","1:25.902","35:35.559","Green","Track","1.643","0.471","4.082","24.958","19.663","15.143","9.357","10.585","140.899"
"96","GTD","Bret Curtis","20","1:29.801","35:36.538","Green","Track","1.747","0.499","4.019","27.000","20.620","15.661","9.048","11.207","132.993"
"11","GTD","Townsend Bell","13","1:27.297","35:41.082","Green","Track","1.750","0.501","4.013","26.164","20.254","14.937","8.766","10.912","132.462"
"20","PC","Johnny Mowlem","10","1:22.031","35:44.935","Green","Track","1.645","0.465","3.952","24.930","18.916","13.596","8.138","10.389","142.717"
"8","PC","Renger van der Zande","19","1:38.453","35:51.009","Green","Track","2.571","0.000","0.000","29.558","20.374","15.062","8.792","10.588","0.000"
