"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"68","GTLM","Alessandro Pier Guidi","24","1:24.004","40:03.166","Green","Track","1.763","0.498","3.966","25.545","19.253","14.012","8.302","10.665","133.260"
"62","GTLM","Toni Vilander","24","1:23.884","40:07.058","Green","Track","1.748","0.499","4.002","25.317","19.503","13.897","8.325","10.593","132.993"
"100","GTLM","John Edwards","18","3:18.511","40:11.613","Green","Pit","1.739","0.494","4.008","25.554","19.454","14.622","10.742","121.898","134.339"
"3","GTLM","Jan Magnussen","23","1:23.627","40:14.357","Green","Track","1.747","0.498","3.944","25.065","19.422","14.088","8.214","10.649","133.260"
"66","GTLM","Dirk Muller","18","3:08.033","40:14.712","Green","Pit","1.740","0.496","4.022","25.754","19.469","14.261","10.259","112.032","133.798"
"67","GTLM","Richard Westbrook","17","1:24.675","40:22.555","Green","Track","1.761","0.501","4.171","25.517","19.630","14.148","8.431","10.516","132.462"
"55","P","Jonathan Bomarito","17","1:19.131","40:22.682","Green","Track","1.600","0.457","3.731","23.836","18.121","13.385","7.914","10.087","145.216"
"911","GTLM","Patrick Pilet","27","1:24.572","40:34.210","Green","Track","1.752","0.498","3.968","25.349","19.562","14.301","8.560","10.582","133.260"
"25","GTLM","Dirk Werner","23","1:32.292","40:54.633","Green","Track","5.090","0.000","0.000","26.238","20.231","14.924","8.572","10.743","0.000"
"4","GTLM","Oliver Gavin","21","1:25.487","40:57.496","Green","Track","1.753","0.500","3.991","25.805","19.845","14.454","8.379","10.760","132.727"
"31","P","Eric Curran","19","3:38.578","41:03.791","Green","Pit","1.610","0.462","3.779","24.278","18.515","13.912","9.604","146.418","143.644"
"60","P","John Pew","22","1:22.634","41:05.964","Green","Track","1.630","0.467","3.981","24.358","18.648","14.304","8.806","10.440","142.106"
"5","P","Joao Barbosa","22","1:20.824","41:18.184","Green","Track","1.620","0.465","3.759","24.400","18.495","13.872","7.836","10.377","142.717"
"68","GTLM","Alessandro Pier Guidi","25","1:23.535","41:26.701","Green","Track","1.749","0.495","4.012","25.287","19.219","13.933","8.238","10.602","134.068"
"62","GTLM","Toni Vilander","25","1:23.807","41:30.865","Green","Track","1.741","0.497","3.987","25.365","19.419","13.927","8.275","10.596","133.528"
"3","GTLM","Jan Magnussen","24","1:23.493","41:37.850","Green","Track","1.740","0.497","3.951","25.086","19.358","14.024","8.253","10.584","133.528"
"55","P","Jonathan Bomarito","18","1:20.021","41:42.703","Green","Track","1.591","0.457","3.756","24.164","18.293","13.988","7.605","10.167","145.216"
"100","GTLM","Lucas Luhr","19","1:33.707","41:45.320","Green","Track","5.121","0.000","0.000","26.761","20.101","15.457","8.670","10.792","0.000"
"67","GTLM","Richard Westbrook","18","1:23.785","41:46.340","Green","Track","1.758","0.501","4.071","25.248","19.430","13.950","8.316","10.511","132.462"
"66","GTLM","Joey Hand","19","1:34.265","41:48.977","Green","Track","2.400","0.000","0.000","26.039","21.052","15.798","8.756","10.680","0.000"
"911","GTLM","Patrick Pilet","28","1:24.769","41:58.979","Green","Track","1.745","0.499","4.008","25.397","19.632","14.350","8.472","10.666","132.993"
"912","GTLM","Frederic Makowiecki","22","11:28.182","42:13.077","Green","Pit","1.740","0.494","4.046","25.601","19.809","16.661","11.811","608.020","134.339"
"25","GTLM","Dirk Werner","24","1:24.602","42:19.235","Green","Track","1.734","0.492","4.015","25.385","19.544","14.393","8.415","10.624","134.885"
"60","P","John Pew","23","1:21.430","42:27.394","Green","Track","1.615","0.465","3.915","24.359","18.425","14.061","8.276","10.314","142.717"
"70","P","Tom Long","24","3:23.399","42:28.939","Green","Pit","1.589","0.459","3.703","24.144","18.394","13.633","8.703","132.774","144.583"
"10","P","Jordan Taylor","22","3:30.284","42:31.948","Green","Pit","1.628","0.464","3.770","24.256","18.467","13.893","9.776","138.030","143.025"
"31","P","Dane Cameron","20","1:41.180","42:44.971","Green","Track","2.530","0.000","0.000","29.566","23.391","16.104","8.707","10.605","0.000"
"68","GTLM","Alessandro Pier Guidi","26","1:23.487","42:50.188","Green","Track","1.761","0.498","3.936","25.212","19.416","13.832","8.204","10.628","133.260"
"90","P","Marc Goossens","20","7:30.084","42:53.559","Green","Pit","1.627","0.462","3.753","24.565","18.643","13.710","9.382","377.942","143.644"
"62","GTLM","Toni Vilander","26","1:23.596","42:54.461","Green","Track","1.741","0.497","3.956","25.337","19.422","13.849","8.185","10.609","133.528"
"3","GTLM","Jan Magnussen","25","1:23.533","43:01.383","Green","Track","1.737","0.495","3.934","25.036","19.351","14.098","8.299","10.583","134.068"
"55","P","Jonathan Bomarito","19","1:18.763","43:01.466","Green","Track","1.597","0.458","3.758","23.653","18.100","13.174","7.696","10.327","144.899"
"67","GTLM","Richard Westbrook","19","1:24.308","43:10.648","Green","Track","1.754","0.499","3.979","24.991","19.621","14.526","8.366","10.572","132.993"
"100","GTLM","Lucas Luhr","20","1:26.377","43:11.697","Green","Track","1.737","0.492","4.015","25.675","19.758","15.376","8.454","10.870","134.885"
"66","GTLM","Joey Hand","20","1:24.901","43:13.878","Green","Track","1.745","0.497","4.204","25.395","19.840","14.223","8.458","10.539","133.528"
"911","GTLM","Patrick Pilet","29","1:24.498","43:23.477","Green","Track","1.754","0.498","3.993","25.356","19.601","14.213","8.521","10.562","133.260"
"25","GTLM","Dirk Werner","25","1:25.130","43:44.365","Green","Track","1.733","0.489","3.945","25.840","19.502","14.465","8.456","10.700","135.713"
"912","GTLM","Frederic Makowiecki","23","1:33.544","43:46.621","Green","Track","2.407","0.000","0.000","27.225","20.402","14.858","8.624","10.698","0.000"
"60","P","John Pew","24","1:22.079","43:49.473","Green","Track","1.618","0.464","3.925","24.683","18.654","14.105","8.326","10.304","143.025"
"70","P","Tom Long","25","1:25.467","43:54.406","Green","Track","2.449","3.179","5.392","24.804","18.354","13.643","7.684","9.962","20.876"
"10","P","Ricky Taylor","23","1:27.690","43:59.638","Green","Track","4.929","0.837","6.052","25.206","18.808","13.678","7.997","10.183","79.287"
"31","P","Dane Cameron","21","1:22.554","44:07.525","Green","Track","1.620","0.468","4.058","25.112","18.987","14.060","8.019","10.230","141.803"
"68","GTLM","Alessandro Pier Guidi","27","1:23.610","44:13.798","Green","Track","1.757","0.496","3.967","25.415","19.230","13.953","8.229","10.563","133.798"
"4","GTLM","Oliver Gavin","22","3:21.915","44:19.411","Green","Pit","1.747","0.499","4.050","26.288","19.933","14.632","10.539","124.227","132.993"
"90","P","Marc Goossens","21","1:27.606","44:21.165","Green","Track","4.973","0.821","5.618","25.215","19.045","13.759","7.941","10.234","80.833"
"67","GTLM","Richard Westbrook","20","1:23.318","44:33.966","Green","Track","1.758","0.500","4.011","25.065","19.230","14.030","8.204","10.520","132.727"
"100","GTLM","Lucas Luhr","21","1:25.409","44:37.106","Green","Track","1.734","0.490","3.967","25.548","19.877","14.513","8.483","10.797","135.436"
"66","GTLM","Joey Hand","21","1:24.194","44:38.072","Green","Track","1.732","0.494","4.067","25.149","19.589","14.254","8.351","10.558","134.339"
"911","GTLM","Patrick Pilet","30","1:24.689","44:48.166","Green","Track","1.751","0.497","3.992","25.337","19.710","14.247","8.547","10.608","133.528"
"0","P","Katherine Legge","20","5:36.332","44:53.484","Green","Pit","1.566","0.447","3.584","26.167","20.127","15.128","10.993","258.320","148.465"
"25","GTLM","Dirk Werner","26","1:24.223","45:08.588","Green","Track","1.721","0.486","3.956","25.329","19.379","14.341","8.310","10.701","136.551"
"60","P","John Pew","25","1:23.181","45:12.654","Green","Track","1.620","0.463","3.903","24.764","18.621","15.164","8.349","10.297","143.334"
"70","P","Tom Long","26","1:19.549","45:13.955","Green","Track","1.583","0.459","3.730","24.040","18.152","13.713","7.709","10.163","144.583"
"912","GTLM","Frederic Makowiecki","24","1:29.241","45:15.862","Green","Track","1.749","0.495","4.001","25.491","20.319","15.761","10.544","10.881","134.068"
"10","P","Ricky Taylor","24","1:21.041","45:20.679","Green","Track","1.612","0.462","3.844","24.523","18.654","13.803","7.934","10.209","143.644"
"31","P","Dane Cameron","22","1:20.638","45:28.163","Green","Track","1.611","0.463","3.818","24.129","18.538","13.906","7.876","10.297","143.334"
"68","GTLM","Alessandro Pier Guidi","28","1:23.732","45:37.530","Green","Track","1.752","0.496","3.976","25.479","19.348","13.901","8.222","10.558","133.798"
"90","P","Marc Goossens","22","1:21.078","45:42.243","Green","Track","1.622","0.465","3.782","24.691","18.595","13.760","7.919","10.244","142.717"
"3","GTLM","Jan Magnussen","26","2:54.047","45:55.430","Green","Pit","1.748","0.494","3.995","25.243","19.489","14.224","9.564","99.290","134.339"
"67","GTLM","Richard Westbrook","21","1:23.307","45:57.273","Green","Track","1.753","0.499","3.982","25.035","19.312","13.902","8.204","10.620","132.993"
"66","GTLM","Joey Hand","22","1:25.550","46:03.622","Green","Track","1.735","0.494","4.095","25.395","19.606","14.447","9.215","10.563","134.339"
"4","GTLM","Oliver Gavin","23","1:46.445","46:05.856","Green","Track","2.449","0.000","0.000","30.306","23.542","15.803","11.814","11.565","0.000"
"911","GTLM","Patrick Pilet","31","1:24.653","46:12.819","Green","Track","1.749","0.499","3.985","25.426","19.624","14.280","8.459","10.631","132.993"
"5","P","Joao Barbosa","23","4:56.383","46:14.567","Green","Pit","1.626","0.465","3.779","24.401","18.501","13.945","9.144","224.522","142.717"
"0","P","Katherine Legge","21","1:28.153","46:21.637","Green","Track","2.465","0.000","0.000","25.097","19.093","14.138","8.049","10.040","0.000"
"25","GTLM","Dirk Werner","27","1:24.415","46:33.003","Green","Track","1.727","0.488","3.905","25.320","19.359","14.431","8.453","10.732","135.991"
"70","P","Tom Long","27","1:19.802","46:33.757","Green","Track","1.593","0.458","3.708","24.269","18.510","13.474","7.678","10.112","144.899"
"912","GTLM","Frederic Makowiecki","25","1:25.329","46:41.191","Green","Track","1.751","0.493","3.989","25.612","19.671","14.640","8.514","10.659","134.612"
"10","P","Ricky Taylor","25","1:20.813","46:41.492","Green","Track","1.617","0.464","3.796","24.298","18.503","13.831","7.962","10.342","143.025"
"31","P","Dane Cameron","23","1:20.064","46:48.227","Green","Track","1.613","0.462","3.765","24.085","18.321","13.796","7.813","10.209","143.644"
"68","GTLM","Alessandro Pier Guidi","29","1:23.975","47:01.505","Green","Track","1.749","0.496","3.959","25.264","19.334","14.055","8.448","10.670","133.798"
"90","P","Marc Goossens","23","1:21.040","47:03.283","Green","Track","1.624","0.462","3.732","24.673","18.671","13.605","7.933","10.340","143.644"
"67","GTLM","Richard Westbrook","22","1:23.228","47:20.501","Green","Track","1.763","0.502","4.001","25.029","19.288","13.926","8.161","10.558","132.198"
"3","GTLM","Antonio Garcia","27","1:36.517","47:31.947","Green","Track","2.413","0.000","0.000","28.966","20.085","14.600","8.840","10.743","0.000"
"4","GTLM","Oliver Gavin","24","1:30.273","47:36.129","Green","Track","1.764","0.511","4.368","26.878","20.461","14.992","9.901","11.398","129.870"
"911","GTLM","Patrick Pilet","32","1:24.722","47:37.541","Green","Track","1.756","0.499","3.995","25.449","19.485","14.474","8.423","10.641","132.993"
"0","P","Katherine Legge","22","1:19.962","47:41.599","Green","Track","1.561","0.447","3.709","23.990","18.341","13.876","8.011","10.027","148.465"
"5","P","Joao Barbosa","24","1:35.810","47:50.377","Green","Track","2.586","0.000","0.000","28.156","20.816","15.499","8.521","10.607","0.000"
"55","P","Jonathan Bomarito","20","4:50.604","47:52.070","Green","Pit","1.587","0.457","3.787","24.588","18.641","13.953","8.747","218.844","145.216"
"70","P","Tom Long","28","1:20.753","47:54.510","Green","Track","1.599","0.461","3.776","25.061","18.438","13.576","7.731","10.111","143.956"
"10","P","Ricky Taylor","26","1:22.239","48:03.731","Green","Track","1.621","0.463","3.811","24.606","18.579","14.701","8.162","10.296","143.334"
"912","GTLM","Frederic Makowiecki","26","1:25.911","48:07.102","Green","Track","1.754","0.495","4.069","25.811","19.861","14.665","8.469","10.787","134.068"
"31","P","Dane Cameron","24","1:19.576","48:07.803","Green","Track","1.608","0.463","3.713","23.902","18.178","13.719","7.795","10.198","143.334"
"68","GTLM","Alessandro Pier Guidi","30","1:23.867","48:25.372","Green","Track","1.758","0.499","3.999","25.458","19.212","14.046","8.233","10.662","132.993"
"67","GTLM","Richard Westbrook","23","1:23.344","48:43.845","Green","Track","1.754","0.499","4.003","25.112","19.257","13.875","8.187","10.657","132.993"
"3","GTLM","Antonio Garcia","28","1:24.510","48:56.457","Green","Track","1.749","0.499","4.050","25.434","19.540","14.262","8.345","10.631","132.993"
"4","GTLM","Oliver Gavin","25","1:25.165","49:01.294","Green","Track","1.751","0.505","4.121","25.790","19.758","14.234","8.393","10.613","131.413"
"911","GTLM","Patrick Pilet","33","1:24.942","49:02.483","Green","Track","1.746","0.496","4.006","25.410","19.569","14.470","8.550","10.695","133.798"
"62","GTLM","Toni Vilander","27","6:15.941","49:10.402","Green","Pit","1.743","0.497","3.976","25.329","19.426","14.113","11.249","299.608","133.528"
"5","P","Joao Barbosa","25","1:22.701","49:13.078","Green","Track","1.630","0.470","4.016","24.945","19.059","14.226","8.044","10.311","141.199"
"55","P","Tristan Nunez","21","1:26.125","49:18.195","Green","Track","2.410","0.000","0.000","24.809","18.379","13.674","7.811","10.077","0.000"
"912","GTLM","Frederic Makowiecki","27","1:25.641","49:32.743","Green","Track","1.743","0.494","4.004","25.927","19.643","14.647","8.447","10.736","134.339"
"68","GTLM","Alessandro Pier Guidi","31","1:23.325","49:48.697","Green","Track","1.757","0.495","3.922","25.254","19.327","13.825","8.136","10.609","134.068"
"60","P","John Pew","26","4:40.222","49:52.876","Green","Pit","1.626","0.467","3.885","25.118","19.393","14.509","11.988","203.236","142.106"
"70","P","Tom Long","29","2:00.738","49:55.248","Green","Pit","1.583","0.459","3.704","24.271","18.253","13.564","8.532","50.372","144.583"
"0","P","Katherine Legge","23","2:29.449","50:11.048","Green","Pit","1.562","0.448","3.615","24.255","18.587","13.776","10.689","76.517","148.133"
"3","GTLM","Antonio Garcia","29","1:23.836","50:20.293","Green","Track","1.751","0.500","4.010","25.262","19.296","14.082","8.302","10.633","132.727"
"4","GTLM","Oliver Gavin","26","1:24.015","50:25.309","Green","Track","1.752","0.503","3.990","25.499","19.382","13.927","8.363","10.599","131.936"
"911","GTLM","Patrick Pilet","34","1:25.374","50:27.857","Green","Track","1.752","0.495","4.019","25.606","19.671","14.570","8.495","10.766","134.068"
"5","P","Joao Barbosa","26","1:20.363","50:33.441","Green","Track","1.627","0.471","3.804","24.086","18.466","13.848","7.805","10.256","140.899"
"55","P","Tristan Nunez","22","1:19.054","50:37.249","Green","Track","1.592","0.458","3.751","23.955","18.148","13.419","7.619","10.112","144.899"
"62","GTLM","Toni Vilander","28","1:31.179","50:41.581","Green","Track","5.005","0.846","5.715","26.372","20.017","14.278","8.347","10.599","78.444"
"912","GTLM","Frederic Makowiecki","28","1:25.287","50:58.030","Green","Track","1.742","0.493","3.979","25.470","19.806","14.680","8.405","10.712","134.612"
"68","GTLM","Alessandro Pier Guidi","32","1:23.169","51:11.866","Green","Track","1.746","0.493","3.939","25.192","19.240","13.850","8.157","10.552","134.612"
"60","P","John Pew","27","1:36.248","51:29.124","Green","Track","2.470","0.000","0.000","27.435","20.188","15.060","8.769","10.470","0.000"
"0","P","Sean Rayhall","24","1:29.517","51:40.565","Green","Track","2.507","0.000","0.000","25.528","18.952","14.173","8.037","10.405","0.000"
"3","GTLM","Antonio Garcia","30","1:23.738","51:44.031","Green","Track","1.748","0.497","3.970","25.258","19.352","14.047","8.252","10.614","133.528"
"4","GTLM","Oliver Gavin","27","1:23.605","51:48.914","Green","Track","1.752","0.500","3.996","25.184","19.288","13.910","8.289","10.686","132.727"
"911","GTLM","Patrick Pilet","35","1:24.890","51:52.747","Green","Track","1.743","0.496","3.968","25.591","19.596","14.358","8.511","10.627","133.798"
"5","P","Joao Barbosa","27","1:19.937","51:53.378","Green","Track","1.627","0.468","3.747","24.022","18.298","13.629","7.812","10.334","141.803"
"55","P","Tristan Nunez","23","1:18.872","51:56.121","Green","Track","1.594","0.459","3.692","24.005","17.939","13.307","7.757","10.119","144.583"
"70","P","Tom Long","30","2:05.397","52:00.645","Green","Pit","2.403","0.000","0.000","26.234","19.565","14.755","9.827","41.846","0.000"
"62","GTLM","Toni Vilander","29","1:23.705","52:05.286","Green","Track","1.745","0.499","4.007","25.236","19.421","13.925","8.236","10.636","132.993"
"100","GTLM","Lucas Luhr","22","7:28.051","52:05.157","Green","Pit","1.736","0.490","3.959","27.715","19.903","14.711","10.069","369.468","135.436"
"10","P","Ricky Taylor","27","4:12.825","52:16.556","Green","Pit","1.623","0.464","3.793","24.564","18.323","13.693","9.646","180.719","143.025"
"66","GTLM","Hand/Muller ","23","6:16.965","52:20.587","Green","Pit","1.737","0.495","4.074","25.298","19.471","14.413","9.822","301.655","134.068"
"912","GTLM","Frederic Makowiecki","29","1:25.289","52:23.319","Green","Track","1.734","0.494","3.961","25.476","19.693","14.775","8.478","10.678","134.339"
"68","GTLM","Alessandro Pier Guidi","33","1:24.145","52:36.011","Green","Track","1.737","0.492","3.914","25.679","19.457","13.942","8.258","10.666","134.885"
"90","P","Marc Goossens","24","5:46.842","52:50.125","Green","Pit","1.626","0.469","3.746","24.515","19.068","14.338","9.528","273.552","141.500"
"31","P","Dane Cameron","25","4:44.161","52:51.964","Green","Pit","1.603","0.459","3.875","24.455","18.462","14.065","9.360","211.882","144.583"
"60","P","John Pew","28","1:23.274","52:52.398","Green","Track","1.632","0.466","4.020","24.913","19.029","14.336","8.434","10.444","142.411"
"0","P","Sean Rayhall","25","1:20.698","53:01.263","Green","Track","1.565","0.455","3.762","24.308","18.584","13.844","7.983","10.197","145.854"
"67","GTLM","Richard Westbrook","24","4:18.132","53:01.977","Green","Pit","1.757","0.499","3.983","25.213","19.339","14.235","10.318","182.788","132.993"
"3","GTLM","Antonio Garcia","31","1:24.703","53:08.734","Green","Track","1.749","0.498","3.975","25.337","20.002","14.173","8.288","10.681","133.260"
"55","P","Tristan Nunez","24","1:19.682","53:15.803","Green","Track","1.591","0.460","3.736","23.988","18.697","13.383","7.704","10.123","144.269"
"911","GTLM","Patrick Pilet","36","1:26.273","53:19.020","Green","Track","1.755","0.498","4.044","26.002","20.250","14.559","8.536","10.629","133.260"
"70","P","Joel Miller","31","1:26.983","53:27.628","Green","Track","2.409","0.000","0.000","25.006","18.778","13.737","7.994","10.328","0.000"
"100","GTLM","Lucas Luhr","23","1:32.248","53:37.405","Green","Track","5.058","0.823","5.755","26.673","19.909","14.725","8.512","10.793","80.636"
"10","P","Ricky Taylor","28","1:27.641","53:44.197","Green","Track","4.936","0.820","5.934","24.848","18.999","13.881","7.920","10.303","80.931"
"912","GTLM","Frederic Makowiecki","30","1:25.405","53:48.724","Green","Track","1.740","0.495","3.975","25.629","19.812","14.627","8.370","10.757","134.068"
"66","GTLM","Joey Hand","24","1:33.631","53:54.218","Green","Track","2.401","0.000","0.000","27.255","20.525","14.648","8.584","10.526","0.000"
"68","GTLM","Alessandro Pier Guidi","34","1:24.186","54:00.197","Green","Track","1.761","0.497","3.977","25.561","19.467","14.004","8.242","10.677","133.528"
"60","P","John Pew","29","1:22.265","54:14.663","Green","Track","1.631","0.465","3.928","24.470","18.818","14.266","8.420","10.267","142.717"
"90","P","Marc Goossens","25","1:27.665","54:17.790","Green","Track","5.034","0.831","5.664","25.148","19.007","13.845","7.865","10.271","79.860"
"62","GTLM","Toni Vilander","30","2:13.773","54:19.059","Green","Pit","1.752","0.500","3.979","25.264","19.850","14.086","10.113","58.229","132.727"
"31","P","Dane Cameron","26","1:27.512","54:19.476","Green","Track","2.466","0.000","0.000","24.882","19.034","14.263","8.008","10.245","0.000"
"0","P","Sean Rayhall","26","1:20.780","54:22.043","Green","Track","1.566","0.454","3.704","24.071","18.613","14.188","8.073","10.111","146.175"
"4","GTLM","Oliver Gavin","28","2:38.127","54:27.041","Green","Pit","1.751","0.501","3.972","25.406","19.559","14.269","10.132","82.537","132.462"
"55","P","Tristan Nunez","25","1:19.254","54:35.057","Green","Track","1.590","0.459","3.732","23.864","18.222","13.384","8.000","10.003","144.583"
"67","GTLM","Richard Westbrook","25","1:34.534","54:36.511","Green","Track","2.398","0.000","0.000","27.316","20.721","14.543","9.451","10.914","0.000"
"911","GTLM","Patrick Pilet","37","1:25.213","54:44.233","Green","Track","1.747","0.498","4.010","25.604","19.777","14.341","8.469","10.767","133.260"
"70","P","Joel Miller","32","1:20.059","54:47.687","Green","Track","1.591","0.460","3.705","24.284","18.571","13.482","7.833","10.133","144.269"
"100","GTLM","Lucas Luhr","24","1:25.326","55:02.731","Green","Track","1.750","0.496","3.949","25.430","19.555","14.555","8.405","11.186","133.798"
"10","P","Ricky Taylor","29","1:24.052","55:08.249","Green","Track","1.612","0.462","3.844","25.327","19.712","14.636","8.047","10.412","143.644"
"912","GTLM","Frederic Makowiecki","31","1:25.363","55:14.087","Green","Track","1.735","0.491","3.956","25.563","19.742","14.636","8.445","10.795","135.160"
"66","GTLM","Joey Hand","25","1:24.339","55:18.557","Green","Track","1.736","0.494","4.060","25.210","19.509","14.101","8.268","10.961","134.339"
"68","GTLM","Alessandro Pier Guidi","35","1:23.761","55:23.958","Green","Track","1.752","0.496","3.942","25.394","19.286","13.915","8.337","10.639","133.798"
"60","P","John Pew","30","1:21.959","55:36.622","Green","Track","1.616","0.463","3.940","24.508","18.589","14.164","8.364","10.315","143.334"
"90","P","Marc Goossens","26","1:21.223","55:39.013","Green","Track","1.622","0.466","3.871","24.467","18.878","13.585","7.983","10.351","142.411"
"31","P","Dane Cameron","27","1:20.300","55:39.776","Green","Track","1.611","0.462","3.806","24.134","18.433","13.819","7.790","10.245","143.644"
"0","P","Sean Rayhall","27","1:20.158","55:42.201","Green","Track","1.564","0.451","3.757","24.098","18.572","13.710","7.875","10.131","147.148"
"62","GTLM","Toni Vilander","31","1:29.120","55:48.179","Green","Track","4.952","0.855","5.390","25.235","19.564","14.002","8.318","10.804","77.618"
"55","P","Tristan Nunez","26","1:19.114","55:54.171","Green","Track","1.590","0.459","3.756","24.206","18.070","13.362","7.631","10.040","144.583"
"4","GTLM","Tommy Milner","29","1:34.508","56:01.549","Green","Track","2.429","0.000","0.000","27.793","20.188","14.543","8.587","10.600","0.000"
"67","GTLM","Richard Westbrook","26","1:27.612","56:04.123","Green","Track","1.761","0.502","4.042","25.470","19.795","14.865","10.012","11.165","132.198"
"70","P","Joel Miller","33","1:21.387","56:09.074","Green","Track","1.585","0.459","3.656","24.577","18.468","13.782","8.397","10.463","144.583"
"3","GTLM","Antonio Garcia","32","3:00.975","56:09.709","Green","Pit","1.749","0.500","3.987","25.498","19.633","14.095","9.773","105.740","132.727"
"911","GTLM","Patrick Pilet","38","1:25.772","56:10.005","Green","Track","1.743","0.498","3.979","25.562","19.631","14.413","8.706","11.240","133.260"
"10","P","Ricky Taylor","30","1:21.275","56:29.524","Green","Track","1.619","0.465","3.805","24.563","18.520","13.871","8.063","10.369","142.717"
"100","GTLM","Lucas Luhr","25","1:28.686","56:31.417","Green","Track","1.766","0.499","3.964","26.594","19.872","15.120","9.808","11.063","132.993"
"912","GTLM","Frederic Makowiecki","32","1:25.562","56:39.649","Green","Track","1.736","0.493","3.953","25.706","19.727","14.714","8.462","10.771","134.612"
"66","GTLM","Joey Hand","26","1:23.698","56:42.255","Green","Track","1.738","0.496","4.038","25.267","19.325","14.011","8.299","10.524","133.798"
"68","GTLM","Alessandro Pier Guidi","36","1:26.216","56:50.174","Green","Track","1.745","0.492","3.934","25.459","19.253","15.887","8.673","10.773","134.885"
"60","P","John Pew","31","1:21.826","56:58.448","Green","Track","1.620","0.464","3.866","24.505","18.572","14.185","8.413","10.201","143.025"
"90","P","Marc Goossens","27","1:21.383","57:00.396","Green","Track","1.631","0.464","3.785","24.727","18.768","13.769","7.919","10.320","143.025"
"31","P","Dane Cameron","28","1:21.173","57:00.949","Green","Track","1.607","0.465","3.731","24.268","18.705","14.184","7.935","10.278","142.717"
"0","P","Sean Rayhall","28","1:20.002","57:02.203","Green","Track","1.566","0.452","3.694","24.144","18.370","13.922","7.839","10.015","146.822"
"62","GTLM","Toni Vilander","32","1:23.874","57:12.053","Green","Track","1.749","0.501","3.985","25.349","19.415","13.989","8.250","10.636","132.462"
"55","P","Tristan Nunez","27","1:18.989","57:13.160","Green","Track","1.586","0.460","3.699","23.964","17.983","13.450","7.754","10.093","144.269"
"4","GTLM","Tommy Milner","30","1:25.000","57:26.549","Green","Track","1.746","0.502","4.098","25.479","19.702","14.276","8.542","10.655","132.198"
"67","GTLM","Richard Westbrook","27","1:24.443","57:28.566","Green","Track","1.753","0.498","4.026","25.566","19.445","14.098","8.379","10.678","133.260"
"25","GTLM","Dirk Werner","28","10:58.320","57:31.323","Green","Pit","1.728","0.488","3.933","25.969","19.840","14.528","9.832","582.002","135.991"
"911","GTLM","Patrick Pilet","39","1:27.969","57:37.974","Green","Track","1.756","0.498","4.042","25.840","19.899","16.515","8.631","10.788","133.260"
"3","GTLM","Antonio Garcia","33","1:33.575","57:43.284","Green","Track","2.405","0.000","0.000","25.984","19.905","16.894","8.390","10.694","0.000"
"10","P","Ricky Taylor","31","1:23.298","57:52.822","Green","Track","1.630","0.466","3.856","24.531","18.557","15.859","8.069","10.330","142.411"
"100","GTLM","Lucas Luhr","26","1:26.992","57:58.409","Green","Track","1.746","0.495","3.971","25.748","19.675","15.987","8.456","10.914","134.068"
"5","P","Joao Barbosa","28","6:06.502","57:59.880","Green","Pit","1.624","0.464","3.840","24.490","18.487","13.859","9.510","294.228","143.025"
"912","GTLM","Frederic Makowiecki","33","1:25.757","58:05.406","Green","Track","1.738","0.496","3.950","25.582","19.824","14.897","8.452","10.818","133.798"
"68","GTLM","Alessandro Pier Guidi","36","1:28.245","56:50.174","Red","Track","1.745","0.491","3.928","25.852","19.896","16.655","8.361","0.000","135.160"
"4","GTLM","Tommy Milner","30","1:47.140","57:26.549","Red","Pit","1.747","0.505","4.061","25.359","19.786","16.251","11.175","28.256","131.413"
