"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP5"
"67","GTLM","Richard Westbrook","20","1:47.254","47:57.714","Green","Track","24.493","15.710","12.691","14.961","11.111","0.511","22.197","5.361","0.219","160.114"
"23","GTD","Alex Riberas","22","1:45.657","48:03.212","Green","Track","21.659","15.824","12.693","15.370","11.336","0.521","22.566","5.465","0.223","157.041"
"97","GTD","Markus Palttala","22","1:44.451","48:04.026","Green","Track","21.444","15.813","12.550","15.241","11.132","0.509","22.179","5.363","0.220","160.743"
"912","GTLM","Frederic Makowiecki","23","1:42.024","48:11.170","Green","Track","20.770","15.267","12.297","14.785","11.092","0.510","21.730","5.354","0.219","160.428"
"3","GTLM","Jan Magnussen","23","1:45.190","48:21.391","Green","Track","21.927","15.896","12.543","15.200","11.131","0.511","22.402","5.361","0.219","160.114"
"4","GTLM","Tommy Milner","23","1:41.904","48:28.847","Green","Track","20.983","15.093","12.091","14.780","11.030","0.506","21.858","5.344","0.219","161.696"
"63","GTD","Christina Nielsen","21","1:52.316","48:32.695","Green","Track","21.571","16.063","12.609","17.533","13.109","0.599","25.120","5.488","0.224","136.591"
"48","GTD","Madison Snow","20","1:44.798","48:52.344","Green","Track","21.513","15.761","12.764","15.327","11.075","0.505","22.257","5.375","0.221","162.016"
"16","GTD","Corey Lewis","20","1:44.737","49:13.332","Green","Track","21.447","15.729","12.698","15.256","11.101","0.505","22.380","5.400","0.221","162.016"
"911","GTLM","Nick Tandy","21","5:01.839","49:24.157","Green","Pit","20.954","15.264","12.386","15.005","11.119","0.510","24.197","201.573","0.831","160.428"
"62","GTLM","Giancarlo Fisichella","24","1:45.662","49:24.405","Green","Track","21.339","15.697","12.621","15.132","11.248","0.517","23.480","5.408","0.220","158.256"
"9","GTD","Matt Bell","21","1:57.191","49:28.110","Green","Track","27.125","17.797","14.467","16.435","11.474","0.520","23.704","5.447","0.222","157.343"
"6","GTD","Andrew Davis","19","1:47.346","49:29.527","Green","Track","21.535","15.708","13.440","15.683","11.267","0.513","23.552","5.427","0.221","159.490"
"66","GTLM","Joey Hand","22","1:42.638","49:29.681","Green","Track","21.101","15.351","12.284","14.893","11.034","0.506","21.963","5.288","0.218","161.696"
"27","GTD","Cedric Sbirrazzuoli","19","1:52.085","49:32.596","Green","Track","21.968","16.481","13.683","17.320","12.954","0.536","23.536","5.389","0.218","152.646"
"100","GTLM","John Edwards","25","3:35.442","49:33.499","Green","Pit","20.996","15.323","12.592","15.426","11.166","0.593","26.679","111.768","0.899","137.973"
"44","GTD","John Potter","23","1:55.011","49:36.504","Green","Track","28.413","17.280","13.249","15.688","11.318","0.518","22.859","5.464","0.222","157.950"
"80","GTD","Mike Skeen","21","1:50.030","49:43.025","Green","Track","25.290","16.225","13.098","15.396","11.122","0.511","22.758","5.408","0.222","160.114"
"97","GTD","Markus Palttala","23","1:48.814","49:52.840","Green","Track","21.529","15.884","12.847","15.623","12.970","0.672","23.673","5.395","0.221","121.753"
"3","GTLM","Jan Magnussen","24","1:43.442","50:04.833","Green","Track","21.463","15.482","12.360","15.061","11.071","0.508","21.941","5.337","0.219","161.059"
"63","GTD","Christina Nielsen","22","1:45.745","50:18.440","Green","Track","21.718","15.980","12.721","15.369","11.217","0.516","22.545","5.455","0.224","158.562"
"16","GTD","Corey Lewis","21","1:44.788","50:58.120","Green","Track","21.374","15.766","12.637","15.403","11.124","0.506","22.361","5.397","0.220","161.696"
"62","GTLM","Giancarlo Fisichella","25","1:42.663","51:07.068","Green","Track","20.979","15.125","12.371","14.948","11.214","0.515","21.912","5.380","0.219","158.870"
"66","GTLM","Joey Hand","23","1:44.400","51:14.081","Green","Track","22.181","16.249","12.296","14.839","11.007","0.507","21.779","5.325","0.217","161.377"
"9","GTD","Matt Bell","22","1:47.871","51:15.981","Green","Track","21.998","16.063","12.849","15.537","11.845","0.607","23.331","5.421","0.220","134.791"
"6","GTD","Andrew Davis","20","1:47.632","51:17.159","Green","Track","22.199","17.372","12.934","15.428","11.240","0.514","22.310","5.414","0.221","159.179"
"27","GTD","Cedric Sbirrazzuoli","20","1:48.351","51:20.947","Green","Track","21.347","16.222","13.725","15.290","11.011","0.500","24.667","5.371","0.218","163.636"
"911","GTLM","Nick Tandy","22","1:58.081","51:22.238","Green","Track","28.383","17.511","14.572","16.304","11.347","0.519","23.754","5.467","0.224","157.646"
"44","GTD","John Potter","24","1:46.585","51:23.089","Green","Track","21.808","15.965","12.770","15.734","11.297","0.515","22.809","5.464","0.223","158.870"
"96","GTD","Jens Klingmann","23","3:49.673","51:23.126","Green","Pit","21.449","15.613","12.467","15.237","11.133","0.510","24.032","128.353","0.879","160.428"
"100","GTLM","Lucas Luhr","26","1:54.172","51:27.671","Green","Track","25.926","16.035","17.224","15.726","11.162","0.513","22.030","5.336","0.220","159.490"
"80","GTD","Mike Skeen","22","1:45.712","51:28.737","Green","Track","21.501","15.802","12.813","15.741","11.049","0.508","22.708","5.369","0.221","161.059"
"23","GTD","Alex Riberas","23","3:25.993","51:29.205","Green","Pit","21.727","15.662","12.629","15.385","11.365","0.523","25.745","102.109","0.848","156.440"
"97","GTD","Markus Palttala","24","1:44.445","51:37.285","Green","Track","21.395","15.701","12.492","15.124","11.166","0.513","22.414","5.418","0.222","159.490"
"25","GTLM","Dirk Werner","23","4:54.559","51:45.120","Green","Pit","21.693","16.213","13.086","15.171","11.056","0.509","24.516","191.451","0.864","160.743"
"3","GTLM","Jan Magnussen","25","1:41.643","51:46.476","Green","Track","20.900","15.175","12.147","14.752","11.034","0.508","21.597","5.312","0.218","161.059"
"912","GTLM","Frederic Makowiecki","24","3:39.206","51:50.376","Green","Pit","21.985","16.014","13.196","15.641","11.119","0.511","26.343","113.505","0.892","160.114"
"4","GTLM","Tommy Milner","24","3:48.146","52:16.993","Green","Pit","20.932","15.141","12.110","14.820","11.061","0.506","24.022","128.698","0.856","161.696"
"16","GTD","Corey Lewis","22","1:44.609","52:42.729","Green","Track","21.421","15.761","12.696","15.286","11.093","0.504","22.248","5.380","0.220","162.338"
"62","GTLM","Giancarlo Fisichella","26","1:42.471","52:49.539","Green","Track","21.112","15.123","12.332","14.877","11.169","0.514","21.757","5.367","0.220","159.179"
"66","GTLM","Joey Hand","24","1:43.713","52:57.794","Green","Track","20.985","15.226","12.333","16.131","11.163","0.512","21.832","5.312","0.219","159.801"
"6","GTD","Andrew Davis","21","1:45.892","53:03.051","Green","Track","21.364","15.655","12.566","15.274","11.184","0.509","23.707","5.412","0.221","160.743"
"9","GTD","Matt Bell","23","1:48.182","53:04.163","Green","Track","21.706","15.701","12.496","15.707","11.206","0.515","25.223","5.408","0.220","158.870"
"27","GTD","Cedric Sbirrazzuoli","21","1:44.955","53:05.902","Green","Track","21.220","15.788","12.989","15.216","11.011","0.501","22.662","5.351","0.217","163.310"
"44","GTD","John Potter","25","1:45.441","53:08.530","Green","Track","21.572","15.892","12.620","15.295","11.228","0.514","22.687","5.413","0.220","159.179"
"100","GTLM","Lucas Luhr","27","1:42.607","53:10.278","Green","Track","20.951","15.355","12.308","14.956","11.118","0.510","21.883","5.308","0.218","160.428"
"911","GTLM","Nick Tandy","23","1:51.451","53:13.689","Green","Track","23.370","16.174","12.787","16.333","12.304","0.535","24.333","5.394","0.221","152.931"
"96","GTD","Jens Klingmann","24","1:54.924","53:18.050","Green","Track","28.754","16.508","12.644","15.325","11.144","0.511","24.460","5.359","0.219","160.114"
"23","GTD","Alex Riberas","24","1:50.308","53:19.513","Green","Track","25.303","15.979","12.797","15.830","11.235","0.517","22.995","5.429","0.223","158.256"
"97","GTD","Markus Palttala","25","1:44.307","53:21.592","Green","Track","21.358","15.708","12.416","15.178","11.084","0.509","22.413","5.418","0.223","160.743"
"33","GTD","Jeroen Bleekemolen","20","7:32.521","53:27.539","Green","Pit","21.302","15.718","12.474","15.237","10.965","0.501","27.130","348.249","0.945","163.310"
"3","GTLM","Jan Magnussen","26","1:43.968","53:30.444","Green","Track","21.546","15.793","12.289","15.038","11.028","0.507","22.253","5.296","0.218","161.377"
"25","GTLM","Dirk Werner","24","1:48.174","53:33.294","Green","Track","24.468","15.558","12.313","14.845","11.091","0.510","23.887","5.285","0.217","160.428"
"912","GTLM","Frederic Makowiecki","25","1:50.708","53:41.084","Green","Track","25.270","16.568","13.574","15.826","11.164","0.513","22.230","5.344","0.219","159.490"
"63","GTD","Christina Nielsen","23","3:23.464","53:41.904","Green","Pit","22.278","16.362","12.948","15.746","11.245","0.516","24.951","98.457","0.961","158.562"
"67","GTLM","Richard Westbrook","21","5:51.863","53:49.577","Green","Pit","21.025","15.659","12.495","15.397","11.139","0.512","24.822","249.923","0.891","159.801"
"4","GTLM","Tommy Milner","25","1:46.749","54:03.742","Green","Track","24.619","15.556","12.290","15.048","11.085","0.508","22.060","5.364","0.219","161.059"
"16","GTD","Corey Lewis","23","1:44.126","54:26.855","Green","Track","21.467","15.587","12.531","15.114","11.070","0.504","22.226","5.406","0.221","162.338"
"62","GTLM","Giancarlo Fisichella","27","1:42.149","54:31.688","Green","Track","20.928","15.108","12.338","14.764","11.157","0.514","21.765","5.356","0.219","159.179"
"66","GTLM","Joey Hand","25","1:42.092","54:39.886","Green","Track","20.933","15.185","12.318","14.898","11.061","0.508","21.663","5.307","0.219","161.059"
"6","GTD","Andrew Davis","22","1:44.775","54:47.826","Green","Track","21.326","15.754","12.594","15.304","11.277","0.515","22.347","5.435","0.223","158.870"
"9","GTD","Matt Bell","24","1:44.728","54:48.891","Green","Track","21.764","15.624","12.458","15.251","11.167","0.510","22.353","5.381","0.220","160.428"
"27","GTD","Cedric Sbirrazzuoli","22","1:44.283","54:50.185","Green","Track","21.245","15.727","12.785","15.129","10.987","0.500","22.326","5.366","0.218","163.636"
"100","GTLM","Lucas Luhr","28","1:43.016","54:53.294","Green","Track","20.996","15.385","12.306","15.121","11.036","0.504","22.121","5.328","0.219","162.338"
"44","GTD","John Potter","26","1:45.910","54:54.440","Green","Track","21.523","15.978","12.602","15.267","11.199","0.517","23.190","5.414","0.220","158.256"
"911","GTLM","Nick Tandy","24","1:45.858","54:59.547","Green","Track","21.088","15.624","12.610","15.183","11.302","0.517","23.971","5.344","0.219","158.256"
"96","GTD","Jens Klingmann","25","1:44.384","55:02.434","Green","Track","21.311","15.635","12.451","15.195","11.136","0.511","22.549","5.376","0.220","160.114"
"48","GTD","Madison Snow","21","6:10.466","55:02.810","Green","Pit","21.179","15.479","12.591","15.196","11.051","0.504","43.544","250.005","0.917","162.338"
"97","GTD","Markus Palttala","26","1:44.568","55:06.160","Green","Track","21.379","15.734","12.504","15.260","11.135","0.508","22.454","5.374","0.220","161.059"
"23","GTD","Alex Riberas","25","1:47.607","55:07.120","Green","Track","21.548","15.791","12.643","15.472","11.280","0.517","24.691","5.442","0.223","158.256"
"3","GTLM","Jan Magnussen","27","1:41.741","55:12.185","Green","Track","20.897","15.235","12.108","14.799","11.031","0.506","21.652","5.296","0.217","161.696"
"25","GTLM","Dirk Werner","25","1:42.264","55:15.558","Green","Track","21.076","15.396","12.242","14.769","11.046","0.508","21.710","5.300","0.217","161.059"
"912","GTLM","Frederic Makowiecki","26","1:42.701","55:23.785","Green","Track","21.074","15.381","12.420","14.952","11.072","0.509","21.736","5.338","0.219","160.743"
"33","GTD","Jeroen Bleekemolen","21","1:57.662","55:25.201","Green","Track","28.670","16.684","13.234","16.079","11.126","0.510","25.767","5.371","0.221","160.428"
"67","GTLM","Richard Westbrook","22","1:52.793","55:42.370","Green","Track","25.747","17.312","13.577","15.807","11.183","0.514","23.052","5.380","0.221","159.179"
"4","GTLM","Tommy Milner","26","1:42.663","55:46.405","Green","Track","21.070","15.243","12.192","15.019","11.077","0.508","22.008","5.326","0.220","161.059"
"80","GTD","Mike Skeen","23","4:23.510","55:52.247","Green","Pit","21.981","15.938","12.431","15.361","11.070","0.508","25.387","159.926","0.908","161.059"
"63","GTD","Christina Nielsen","24","2:13.732","55:55.636","Green","Track","31.840","20.623","16.490","18.550","12.254","0.643","27.425","5.677","0.230","127.244"
"62","GTLM","Giancarlo Fisichella","28","1:44.983","56:16.671","Green","Track","20.838","15.184","12.509","16.492","11.372","0.548","22.429","5.391","0.220","149.303"
"6","GTD","Andrew Davis","23","1:44.817","56:32.643","Green","Track","21.322","15.770","12.614","15.387","11.284","0.515","22.268","5.435","0.222","158.870"
"9","GTD","Matt Bell","25","1:44.603","56:33.494","Green","Track","21.492","15.701","12.397","15.246","11.205","0.511","22.415","5.416","0.220","160.114"
"100","GTLM","Lucas Luhr","29","1:46.425","56:39.719","Green","Track","20.834","15.496","12.411","15.451","11.302","0.580","24.761","5.369","0.221","141.066"
"27","GTD","Cedric Sbirrazzuoli","23","1:50.956","56:41.141","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"911","GTLM","Nick Tandy","25","1:46.157","56:45.704","Green","Track","20.881","15.218","12.288","14.943","11.092","0.508","25.661","5.346","0.220","161.059"
"96","GTD","Jens Klingmann","26","1:44.396","56:46.830","Green","Track","21.195","15.696","12.511","15.174","11.148","0.511","22.525","5.414","0.222","160.114"
"97","GTD","Markus Palttala","27","1:44.603","56:50.763","Green","Track","21.205","15.716","12.497","15.305","11.074","0.509","22.644","5.432","0.221","160.743"
"48","GTD","Madison Snow","22","1:52.549","56:55.359","Green","Track","28.132","15.976","12.965","15.182","11.502","0.540","22.632","5.400","0.220","151.515"
"25","GTLM","Dirk Werner","26","1:46.091","57:01.649","Green","Track","21.522","15.388","12.277","14.911","11.268","0.683","24.517","5.307","0.218","119.792"
"912","GTLM","Frederic Makowiecki","27","1:46.850","57:10.635","Green","Track","20.853","15.282","12.313","14.738","11.070","0.509","26.487","5.377","0.221","160.743"
"33","GTD","Jeroen Bleekemolen","22","1:47.140","57:12.341","Green","Track","21.244","15.776","12.453","15.337","11.020","0.506","25.249","5.336","0.219","161.696"
"16","GTD","Corey Lewis","24","2:48.430","57:15.285","Green","Pit","21.355","15.750","12.729","15.216","11.089","0.504","24.757","66.128","0.902","162.338"
"3","GTLM","Jan Magnussen","28","2:04.036","57:16.221","Green","Track","20.878","15.146","12.155","17.318","17.295","0.672","34.666","5.673","0.233","121.753"
"67","GTLM","Richard Westbrook","23","1:43.192","57:25.562","Green","Track","21.028","15.522","12.468","14.995","11.129","0.513","21.960","5.357","0.220","159.490"
"4","GTLM","Tommy Milner","27","1:42.457","57:28.862","Green","Track","20.976","15.367","12.184","14.932","11.072","0.505","21.874","5.330","0.217","162.016"
"66","GTLM","Joey Hand","26","3:11.563","57:51.449","Green","Pit","21.075","15.601","12.706","15.773","11.113","0.510","24.265","89.699","0.821","160.428"
"62","GTLM","Giancarlo Fisichella","29","1:45.039","58:01.710","Green","Track","21.631","15.695","12.770","15.320","11.181","0.515","22.321","5.386","0.220","158.870"
"23","GTD","Alex Riberas","26","2:56.256","58:03.376","Green","Pit","21.513","15.661","12.658","15.353","11.221","0.514","25.003","73.527","0.806","159.179"
"6","GTD","Andrew Davis","24","1:44.798","58:17.441","Green","Track","21.423","15.647","12.599","15.423","11.272","0.515","22.233","5.463","0.223","158.870"
"9","GTD","Matt Bell","26","1:46.507","58:20.001","Green","Track","21.587","15.530","14.246","15.344","11.191","0.510","22.480","5.400","0.219","160.428"
"100","GTLM","Lucas Luhr","30","1:44.198","58:23.917","Green","Track","20.972","16.820","12.439","14.958","11.034","0.506","21.907","5.342","0.220","161.696"
"27","GTD","Cedric Sbirrazzuoli","24","1:45.281","58:26.422","Green","Track","21.342","16.072","13.013","15.438","10.987","0.499","22.338","5.373","0.219","163.964"
"911","GTLM","Nick Tandy","26","1:42.241","58:27.945","Green","Track","20.937","15.254","12.250","14.867","11.082","0.507","21.779","5.346","0.219","161.377"
"97","GTD","Markus Palttala","28","1:44.892","58:35.655","Green","Track","21.305","15.807","12.669","15.407","11.182","0.514","22.379","5.407","0.222","159.179"
"48","GTD","Madison Snow","23","1:44.640","58:39.999","Green","Track","21.534","15.739","12.711","15.241","11.041","0.504","22.273","5.377","0.220","162.338"
"25","GTLM","Dirk Werner","27","1:41.677","58:43.326","Green","Track","20.981","15.255","12.210","14.683","10.975","0.506","21.564","5.285","0.218","161.696"
"80","GTD","Mike Skeen","24","2:52.234","58:44.481","Green","Pit","27.009","16.007","12.854","15.416","11.114","0.512","25.452","62.944","0.926","159.801"
"63","GTD","Christina Nielsen","25","2:55.151","58:50.787","Green","Pit","25.097","18.699","15.450","16.993","11.311","0.518","28.144","58.030","0.909","157.950"
"912","GTLM","Frederic Makowiecki","28","1:42.221","58:52.856","Green","Track","20.901","15.195","12.333","14.870","11.077","0.510","21.757","5.358","0.220","160.428"
"33","GTD","Jeroen Bleekemolen","23","1:46.927","58:59.268","Green","Track","21.667","15.880","12.727","16.402","11.024","0.506","23.119","5.381","0.221","161.696"
"3","GTLM","Jan Magnussen","29","1:50.724","59:06.945","Green","Track","23.882","16.756","12.464","15.855","11.189","0.510","24.515","5.333","0.220","160.428"
"67","GTLM","Richard Westbrook","24","1:41.885","59:07.447","Green","Track","20.672","15.321","12.244","14.824","11.062","0.508","21.715","5.320","0.219","161.059"
"4","GTLM","Tommy Milner","28","1:42.330","59:11.192","Green","Track","20.964","15.211","12.139","14.934","11.020","0.506","22.016","5.320","0.220","161.696"
"16","GTD","Corey Lewis","25","1:59.002","59:14.287","Green","Track","25.572","16.814","12.984","17.030","16.593","0.803","23.620","5.367","0.219","101.891"
"66","GTLM","Joey Hand","27","1:45.664","59:37.113","Green","Track","24.041","15.299","12.389","14.964","11.100","0.510","21.813","5.329","0.219","160.428"
"44","GTD","John Potter","27","4:43.351","59:37.791","Green","Pit","21.759","16.779","12.947","15.625","11.243","0.515","25.513","178.155","0.815","158.870"
"62","GTLM","Giancarlo Fisichella","30","1:41.866","59:43.576","Green","Track","20.814","15.067","12.292","14.832","11.111","0.512","21.666","5.353","0.219","159.801"
"23","GTD","Alex Riberas","27","1:48.489","59:51.865","Green","Track","24.842","15.873","12.685","15.202","11.271","0.518","22.425","5.451","0.222","157.950"
"6","GTD","Andrew Davis","25","1:44.732","1:00:02.173","Finish","Track","21.459","15.766","12.628","15.282","11.247","0.514","22.174","5.440","0.222","159.179"
"9","GTD","Matt Bell","27","1:44.267","1:00:04.268","Finish","Track","21.481","15.549","12.363","15.258","11.178","0.512","22.314","5.393","0.219","159.801"
"100","GTLM","Lucas Luhr","31","1:42.516","1:00:06.433","Finish","Track","21.040","15.409","12.246","14.836","11.010","0.505","21.924","5.327","0.219","162.016"
"911","GTLM","Nick Tandy","27","1:42.787","1:00:10.732","Finish","Track","20.917","15.316","12.321","15.151","11.132","0.512","21.846","5.372","0.220","159.801"
"97","GTD","Markus Palttala","29","1:44.630","1:00:20.285","Finish","Track","21.351","15.715","12.547","15.174","11.187","0.514","22.496","5.424","0.222","159.179"
"48","GTD","Madison Snow","24","1:43.945","1:00:23.944","Finish","Track","21.321","15.525","12.603","15.150","11.048","0.504","22.198","5.376","0.220","162.338"
"25","GTLM","Dirk Werner","28","1:42.747","1:00:26.073","Finish","Track","21.079","15.499","12.333","14.979","10.976","0.505","21.881","5.278","0.217","162.016"
"80","GTD","Mike Skeen","25","1:48.353","1:00:32.834","Finish","Track","25.063","15.834","12.450","15.297","11.073","0.510","22.528","5.377","0.221","160.428"
"912","GTLM","Frederic Makowiecki","29","1:42.458","1:00:35.314","Finish","Track","21.182","15.203","12.326","14.854","11.059","0.509","21.750","5.355","0.220","160.743"
"63","GTD","Alessandro Balzan","26","1:49.688","1:00:40.475","Finish","Track","25.318","16.190","12.740","15.374","11.243","0.517","22.607","5.474","0.225","158.256"
"33","GTD","Jeroen Bleekemolen","24","1:44.480","1:00:43.748","Finish","Track","21.194","15.801","12.454","15.241","11.020","0.507","22.675","5.367","0.221","161.377"
"67","GTLM","Richard Westbrook","25","1:45.699","1:00:53.146","Finish","Track","22.466","15.743","12.293","15.131","11.063","0.507","22.922","5.353","0.221","161.377"
"4","GTLM","Tommy Milner","29","1:42.414","1:00:53.606","Finish","Track","21.028","15.294","12.114","14.918","11.009","0.503","22.009","5.321","0.218","162.660"
"16","GTD","Corey Lewis","26","1:44.146","1:00:58.433","Finish","Track","21.289","15.795","12.567","15.204","11.055","0.502","22.144","5.371","0.219","162.984"
"66","GTLM","Joey Hand","28","1:41.841","1:01:18.954","Finish","Track","20.862","15.254","12.238","14.663","11.064","0.507","21.671","5.360","0.222","161.377"
"23","GTD","Alex Riberas","28","1:45.656","1:01:37.521","Finish","Track","21.940","15.819","12.627","15.276","11.270","0.518","22.538","5.445","0.223","157.950"
"6","GTD","Andrew Davis","26","1:44.719","1:01:46.892","Finish","Track","21.335","15.692","12.636","15.366","11.239","0.514","22.262","5.452","0.223","159.179"
