"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"96","GTD","Bret Curtis","14","1:58.482","27:00.965","Yellow","Track","3.992","13.691","0.591","15.590","11.581","10.191","0.626","15.543","11.772","13.502","7.111","14.292","133.826","129.611"
"44","GTD","John Potter","14","1:42.588","27:04.986","Yellow","Track","4.346","13.940","0.592","15.035","11.905","10.125","0.592","15.122","10.991","12.243","2.552","5.145","133.600","137.055"
"27","GTD","Lawrence DeGeorge","14","1:43.933","27:09.451","Yellow","Track","4.238","14.214","0.589","15.225","11.733","10.116","0.600","15.561","11.534","12.331","2.799","4.993","134.280","135.227"
"97","GTD","Michael Marsal","14","1:41.738","27:18.172","Yellow","Track","4.537","14.116","0.597","14.845","11.399","10.116","0.639","15.656","11.485","11.203","2.493","4.652","132.481","126.974"
"5","P","Christian Fittipaldi","15","2:29.753","29:02.608","Green","Track","6.146","24.195","1.515","21.908","13.762","18.743","1.613","22.237","17.842","15.453","2.225","4.114","52.205","50.302"
"10","P","Ricky Taylor","15","2:28.893","29:03.204","Green","Track","6.761","23.909","1.523","20.881","14.175","19.121","1.372","22.522","16.871","15.281","2.297","4.180","51.931","59.137"
"55","P","Tristan Nunez","15","2:27.654","29:03.494","Green","Track","6.573","23.893","1.380","20.441","14.104","19.286","1.407","22.148","16.993","15.034","2.256","4.139","57.312","57.666"
"70","P","Tom Long","15","2:26.526","29:04.160","Green","Track","6.597","23.463","1.518","20.937","13.918","18.422","1.364","22.290","16.809","14.816","2.266","4.126","52.102","59.484"
"60","P","Katherine Legge","15","2:26.003","29:04.894","Green","Track","7.461","22.681","1.286","20.498","13.889","18.722","1.386","21.953","16.779","14.844","2.317","4.187","61.501","58.540"
"52","PC","Robert Alon","15","2:25.494","29:05.380","Green","Track","7.645","22.400","1.450","21.410","12.565","18.953","1.382","21.840","16.570","14.658","2.346","4.275","54.545","58.709"
"8","PC","Alex Popow","15","2:23.975","29:05.846","Green","Track","7.588","22.588","1.493","21.018","13.660","17.822","1.336","21.148","16.105","14.540","2.374","4.303","52.974","60.731"
"54","PC","Jonathan Bennett","15","2:21.277","29:06.416","Green","Track","6.099","22.956","1.314","19.860","13.662","17.701","1.353","21.135","15.954","14.571","2.346","4.326","60.191","59.968"
"20","PC","Tomy Drissi","15","2:20.957","29:07.177","Green","Track","5.818","23.583","1.095","19.384","13.716","18.498","1.077","20.507","16.025","14.336","2.403","4.515","72.229","75.336"
"88","PC","Mark Kvamme","15","2:20.383","29:08.111","Green","Track","5.792","23.446","1.031","19.148","13.858","18.226","1.265","20.547","15.586","14.545","2.431","4.508","76.713","64.139"
"38","PC","James French","15","2:17.536","29:08.238","Green","Track","5.203","23.766","1.025","18.338","13.374","19.289","1.151","18.654","15.855","14.083","2.332","4.466","77.162","70.492"
"48","GTD","Bryan Sellers","15","2:18.010","29:10.625","Green","Track","6.200","22.937","1.223","17.348","13.863","18.652","1.249","20.526","15.304","13.684","2.495","4.529","64.670","64.961"
"6","GTD","Robin Liddell","15","2:17.209","29:10.824","Green","Track","6.153","22.426","1.377","17.940","13.422","18.465","1.350","20.248","15.215","13.547","2.483","4.583","57.437","60.101"
"73","GTD","Patrick Lindsey","15","2:16.493","29:11.088","Green","Track","5.944","22.993","1.248","17.400","13.518","19.086","1.333","19.426","15.371","13.166","2.433","4.575","63.374","60.867"
"16","GTD","Spencer Pumpelly","15","2:15.940","29:11.566","Green","Track","5.460","23.056","1.295","17.496","13.678","18.836","1.219","19.510","15.311","13.092","2.471","4.516","61.074","66.560"
"63","GTD","Christina Nielsen","15","2:15.062","29:11.968","Green","Track","6.192","21.797","1.322","18.178","13.069","19.506","1.158","18.842","15.199","12.925","2.432","4.442","59.827","70.066"
"33","GTD","Ben Keating","15","2:15.141","29:12.684","Green","Track","6.534","21.503","1.431","18.080","13.261","19.377","1.555","18.561","14.856","13.011","2.483","4.489","55.270","52.178"
"23","GTD","Mario Farnbacher","15","2:14.146","29:12.808","Green","Track","6.112","22.112","1.154","18.243","12.727","19.455","1.584","18.278","14.797","12.786","2.416","4.482","68.536","51.222"
"22","GTD","Cooper MacNeil","15","2:13.266","29:13.490","Green","Track","5.889","22.627","0.923","17.219","13.022","19.963","1.351","17.845","14.517","12.989","2.454","4.467","85.689","60.057"
"96","GTD","Bret Curtis","15","2:13.305","29:14.270","Green","Track","5.794","23.157","0.938","16.632","12.918","20.127","1.473","17.749","14.508","12.886","2.550","4.573","84.319","55.082"
"44","GTD","John Potter","15","2:09.931","29:14.917","Green","Track","4.239","21.764","0.938","16.666","12.666","20.261","1.463","17.645","14.248","12.903","2.527","4.611","84.319","55.459"
"27","GTD","Lawrence DeGeorge","15","2:06.696","29:16.147","Green","Track","3.844","18.681","0.940","16.701","12.610","20.525","1.289","17.966","13.761","13.002","2.550","4.827","84.139","62.945"
"97","GTD","Michael Marsal","15","1:58.121","29:16.293","Green","Track","3.857","13.805","0.660","15.914","11.502","19.842","1.275","17.625","13.508","12.949","2.543","4.641","119.835","63.636"
"5","P","Christian Fittipaldi","16","1:27.921","30:30.529","Green","Track","3.344","11.662","0.524","13.378","10.164","8.954","0.543","13.464","10.013","9.662","2.171","4.042","150.937","149.422"
"10","P","Ricky Taylor","16","1:28.267","30:31.471","Green","Track","3.300","11.734","0.530","13.495","10.223","9.020","0.530","13.261","10.186","9.696","2.201","4.091","149.228","153.087"
"55","P","Tristan Nunez","16","1:28.989","30:32.483","Green","Track","3.365","11.793","0.530","13.998","10.326","9.017","0.529","13.333","10.037","9.802","2.182","4.077","149.228","153.377"
"70","P","Tom Long","16","1:30.078","30:34.238","Green","Track","3.441","12.163","0.529","13.975","10.528","8.956","0.527","13.661","10.203","9.837","2.182","4.076","149.510","153.959"
"60","P","Katherine Legge","16","1:30.015","30:34.909","Green","Track","3.576","12.342","0.536","13.675","10.432","9.049","0.530","13.435","10.333","9.790","2.208","4.109","147.558","153.087"
"52","PC","Robert Alon","16","1:31.594","30:36.974","Green","Track","3.559","12.551","0.548","13.955","10.571","9.319","0.560","13.620","10.271","10.097","2.300","4.243","144.326","144.886"
"8","PC","Alex Popow","16","1:31.796","30:37.642","Green","Track","3.565","12.484","0.550","13.979","10.556","9.287","0.543","13.910","10.442","9.960","2.293","4.227","143.802","149.422"
"54","PC","Jonathan Bennett","16","1:33.193","30:39.609","Green","Track","3.607","12.740","0.553","14.261","10.738","9.373","0.566","14.230","10.459","10.139","2.283","4.244","143.022","143.350"
"20","PC","Tomy Drissi","16","1:33.506","30:40.683","Green","Track","3.620","12.620","0.551","14.223","10.866","9.393","0.557","14.174","10.545","10.351","2.310","4.296","143.541","145.667"
"38","PC","James French","16","1:32.855","30:41.093","Green","Track","3.728","12.800","0.549","13.952","10.563","9.211","0.563","14.008","10.648","10.393","2.257","4.183","144.064","144.114"
"88","PC","Mark Kvamme","16","1:35.941","30:44.052","Green","Track","3.551","13.384","0.593","14.676","10.993","9.531","0.572","14.235","10.788","10.702","2.451","4.465","133.374","141.847"
"73","GTD","Patrick Lindsey","16","1:33.651","30:44.739","Green","Track","3.760","12.921","0.569","13.901","10.605","9.860","0.574","13.759","10.442","10.427","2.393","4.440","139.000","141.353"
"63","GTD","Christina Nielsen","16","1:35.865","30:47.833","Green","Track","3.745","13.473","0.575","14.685","10.889","9.873","0.573","14.105","10.592","10.559","2.386","4.410","137.549","141.599"
"23","GTD","Mario Farnbacher","16","1:35.321","30:48.129","Green","Track","3.712","12.979","0.565","14.921","10.995","9.856","0.571","14.041","10.539","10.338","2.388","4.416","139.984","142.095"
"33","GTD","Ben Keating","16","1:36.034","30:48.718","Green","Track","3.549","13.126","0.615","15.537","10.932","9.662","0.566","14.217","10.491","10.548","2.396","4.395","128.603","143.350"
"48","GTD","Bryan Sellers","16","1:39.225","30:49.850","Green","Track","3.909","14.734","0.578","15.933","11.136","9.955","0.575","14.066","10.717","10.694","2.440","4.488","136.835","141.107"
"22","GTD","Cooper MacNeil","16","1:36.729","30:50.219","Green","Track","3.873","12.989","0.566","15.041","11.367","9.823","0.598","14.190","10.624","10.787","2.425","4.446","139.737","135.680"
"96","GTD","Bret Curtis","16","1:37.297","30:51.567","Green","Track","3.712","13.341","0.576","14.785","11.161","9.959","0.577","14.398","10.933","10.781","2.509","4.565","137.311","140.618"
"44","GTD","John Potter","16","1:37.150","30:52.067","Green","Track","3.707","13.306","0.576","14.713","11.283","9.943","0.587","14.534","10.750","10.764","2.455","4.532","137.311","138.222"
"97","GTD","Michael Marsal","16","1:36.403","30:52.696","Green","Track","3.892","13.455","0.578","14.199","10.856","10.043","0.577","14.202","11.023","10.669","2.432","4.477","136.835","140.618"
"27","GTD","Lawrence DeGeorge","16","1:39.816","30:55.963","Green","Track","3.752","14.085","0.615","14.952","11.408","10.024","0.588","14.852","11.224","11.067","2.511","4.738","128.603","137.987"
"6","GTD","Robin Liddell","16","2:11.135","31:21.959","Green","Pit","3.538","12.907","0.575","13.621","10.513","9.978","0.581","13.504","10.676","10.671","5.625","38.946","137.549","139.650"
"16","GTD","Spencer Pumpelly","16","2:16.950","31:28.516","Green","Pit","3.629","13.076","0.572","13.791","10.600","9.864","0.575","13.860","10.521","10.260","5.871","44.331","138.271","141.107"
"5","P","Christian Fittipaldi","17","1:26.981","31:57.510","Green","Track","3.173","11.526","0.525","13.211","10.018","8.964","0.544","13.294","9.942","9.572","2.166","4.046","150.649","149.148"
"10","P","Ricky Taylor","17","1:27.046","31:58.517","Green","Track","3.147","11.578","0.526","13.291","10.106","9.017","0.530","13.089","9.900","9.579","2.196","4.087","150.363","153.087"
"55","P","Tristan Nunez","17","1:27.529","32:00.012","Green","Track","3.204","11.489","0.525","13.183","10.131","9.038","0.532","13.298","10.050","9.787","2.199","4.093","150.649","152.512"
"70","P","Tom Long","17","1:28.312","32:02.550","Green","Track","3.228","11.748","0.525","13.402","10.203","8.976","0.526","13.296","10.156","9.949","2.209","4.094","150.649","154.252"
"60","P","Katherine Legge","17","1:28.259","32:03.168","Green","Track","3.166","11.907","0.533","13.047","10.294","9.123","0.530","13.317","10.192","9.810","2.228","4.112","148.388","153.087"
"52","PC","Robert Alon","17","1:29.288","32:06.262","Green","Track","3.314","12.087","0.545","13.653","10.186","9.307","0.549","13.334","10.174","9.724","2.232","4.183","145.121","147.789"
"8","PC","Alex Popow","17","1:31.244","32:08.886","Green","Track","3.386","12.068","0.540","13.480","10.345","9.269","0.548","13.299","10.181","11.406","2.394","4.328","146.465","148.059"
"54","PC","Jonathan Bennett","17","1:31.429","32:11.038","Green","Track","3.346","12.273","0.546","13.805","10.426","9.296","0.556","13.893","10.468","10.275","2.289","4.256","144.855","145.929"
"38","PC","James French","17","1:30.332","32:11.425","Green","Track","3.494","12.228","0.539","13.632","10.267","9.337","0.562","13.529","10.225","10.057","2.255","4.207","146.736","144.371"
"20","PC","Tomy Drissi","17","1:32.996","32:13.679","Green","Track","3.483","12.548","0.547","14.291","10.673","9.347","0.551","14.128","10.535","10.299","2.314","4.280","144.590","147.253"
"88","PC","Mark Kvamme","17","1:33.166","32:17.218","Green","Track","3.469","12.650","0.554","13.851","10.599","9.460","0.551","14.239","10.627","10.382","2.356","4.428","142.763","147.253"
"73","GTD","Patrick Lindsey","17","1:33.221","32:17.960","Green","Track","3.611","12.785","0.569","13.858","10.565","9.718","0.568","13.802","10.420","10.481","2.409","4.435","139.000","142.846"
"63","GTD","Christina Nielsen","17","1:33.439","32:21.272","Green","Track","3.540","12.888","0.564","13.861","10.635","9.726","0.567","13.872","10.576","10.390","2.398","4.422","140.232","143.098"
"23","GTD","Mario Farnbacher","17","1:33.446","32:21.575","Green","Track","3.508","12.921","0.567","13.885","10.810","9.710","0.566","13.821","10.453","10.385","2.395","4.425","139.490","143.350"
"33","GTD","Ben Keating","17","1:33.410","32:22.128","Green","Track","3.330","13.016","0.561","13.994","10.777","9.588","0.559","13.960","10.509","10.375","2.372","4.369","140.982","145.146"
"48","GTD","Bryan Sellers","17","1:33.874","32:23.724","Green","Track","3.582","12.979","0.568","14.030","10.615","9.832","0.572","13.778","10.580","10.406","2.445","4.487","139.245","141.847"
"22","GTD","Cooper MacNeil","17","1:34.146","32:24.365","Green","Track","3.616","12.767","0.561","14.257","10.897","9.792","0.572","14.018","10.418","10.417","2.406","4.425","140.982","141.847"
"96","GTD","Bret Curtis","17","1:35.420","32:26.987","Green","Track","3.589","13.186","0.578","14.074","10.711","9.966","0.578","14.155","10.775","10.761","2.491","4.556","136.835","140.374"
"44","GTD","John Potter","17","1:35.802","32:27.869","Green","Track","3.472","13.315","0.581","14.375","10.876","9.956","0.580","14.394","10.653","10.642","2.440","4.518","136.129","139.890"
"97","GTD","Michael Marsal","17","1:35.503","32:28.199","Green","Track","3.614","12.913","0.573","14.341","11.195","9.909","0.573","14.172","10.825","10.488","2.431","4.469","138.030","141.599"
"6","GTD","Andrew Davis","17","1:49.093","33:11.052","Green","Track","10.287","16.653","0.605","15.271","11.198","10.160","0.609","15.117","11.159","10.969","2.469","4.596","130.729","133.229"
"16","GTD","Corey Lewis","17","1:45.423","33:13.939","Green","Track","9.799","16.028","0.593","15.162","10.981","10.150","0.583","14.035","10.580","10.561","2.447","4.504","133.374","139.170"
"5","P","Christian Fittipaldi","18","1:26.302","33:23.812","Green","Track","3.183","11.393","0.521","13.125","9.991","8.862","0.531","13.213","9.809","9.467","2.167","4.040","151.806","152.799"
"10","P","Ricky Taylor","18","1:26.463","33:24.980","Green","Track","3.127","11.472","0.527","13.083","10.048","8.969","0.528","13.050","9.837","9.545","2.193","4.084","150.078","153.667"
"55","P","Tristan Nunez","18","1:27.307","33:27.319","Green","Track","3.242","11.540","0.526","13.105","10.100","9.005","0.534","13.196","9.987","9.746","2.202","4.124","150.363","151.941"
"27","GTD","Lawrence DeGeorge","17","2:34.245","33:30.208","Green","Pit","4.004","13.562","0.579","14.539","11.214","10.024","0.585","15.043","11.727","11.932","6.110","54.926","136.599","138.695"
"70","P","Tom Long","18","1:28.055","33:30.605","Green","Track","3.207","11.654","0.527","13.215","10.400","8.964","0.526","13.157","10.292","9.820","2.202","4.091","150.078","154.252"
"60","P","Katherine Legge","18","1:27.982","33:31.150","Green","Track","3.110","11.850","0.533","13.032","10.316","8.947","0.526","13.292","10.262","9.761","2.229","4.124","148.388","154.252"
"52","PC","Robert Alon","18","1:28.818","33:35.080","Green","Track","3.247","11.932","0.542","13.492","10.171","9.253","0.549","13.246","10.186","9.748","2.250","4.202","145.924","147.789"
"8","PC","Alex Popow","18","1:29.526","33:38.412","Green","Track","3.441","12.141","0.544","13.467","10.105","9.261","0.549","13.267","10.222","10.034","2.278","4.217","145.388","147.789"
"38","PC","James French","18","1:30.166","33:41.591","Green","Track","3.455","12.147","0.537","13.771","10.285","9.209","0.556","13.492","10.257","9.989","2.261","4.207","147.283","145.929"
"54","PC","Jonathan Bennett","18","1:31.529","33:42.567","Green","Track","3.502","12.302","0.549","14.428","10.386","9.226","0.554","13.777","10.362","9.958","2.267","4.218","144.064","146.456"
"20","PC","Tomy Drissi","18","1:31.943","33:45.622","Green","Track","3.461","12.459","0.553","13.983","10.480","9.407","0.556","13.865","10.420","10.163","2.295","4.301","143.022","145.929"
"88","PC","Mark Kvamme","18","1:32.836","33:50.054","Green","Track","3.538","12.731","0.553","14.071","10.478","9.414","0.563","13.818","10.408","10.493","2.342","4.427","143.022","144.114"
"73","GTD","Patrick Lindsey","18","1:32.975","33:50.935","Green","Track","3.489","12.823","0.567","13.913","10.613","9.768","0.567","13.710","10.353","10.347","2.399","4.426","139.490","143.098"
"63","GTD","Christina Nielsen","18","1:32.947","33:54.219","Green","Track","3.531","12.817","0.562","13.830","10.631","9.733","0.566","13.709","10.519","10.269","2.380","4.400","140.731","143.350"
"23","GTD","Mario Farnbacher","18","1:33.048","33:54.623","Green","Track","3.521","12.838","0.566","13.873","10.686","9.717","0.569","13.762","10.365","10.310","2.405","4.436","139.737","142.595"
"33","GTD","Ben Keating","18","1:33.252","33:55.380","Green","Track","3.505","12.818","0.558","13.905","10.684","9.661","0.560","13.881","10.477","10.394","2.402","4.407","141.740","144.886"
"48","GTD","Bryan Sellers","18","1:33.300","33:57.024","Green","Track","3.557","12.879","0.569","13.851","10.565","9.824","0.573","13.702","10.479","10.395","2.429","4.477","139.000","141.599"
"22","GTD","Cooper MacNeil","18","1:33.814","33:58.179","Green","Track","3.580","12.691","0.563","14.082","10.795","9.701","0.580","14.066","10.456","10.454","2.408","4.438","140.481","139.890"
"96","GTD","Bret Curtis","18","1:34.671","34:01.658","Green","Track","3.565","12.898","0.573","14.032","10.857","9.985","0.577","13.960","10.699","10.529","2.463","4.533","138.030","140.618"
"44","GTD","John Potter","18","1:34.728","34:02.597","Green","Track","3.507","12.966","0.576","14.143","10.772","9.942","0.579","14.055","10.636","10.578","2.445","4.529","137.311","140.132"
"97","GTD","Michael Marsal","18","1:34.855","34:03.054","Green","Track","3.589","12.908","0.575","14.073","11.041","10.023","0.572","13.933","10.871","10.378","2.422","4.470","137.549","141.847"
"6","GTD","Andrew Davis","18","1:33.915","34:44.967","Green","Track","3.634","13.091","0.583","13.954","10.413","10.006","0.585","13.793","10.402","10.463","2.449","4.542","135.662","138.695"
"16","GTD","Corey Lewis","18","1:33.066","34:47.005","Green","Track","3.432","13.028","0.581","13.784","10.516","9.912","0.577","13.668","10.319","10.328","2.429","4.492","136.129","140.618"
"5","P","Christian Fittipaldi","19","1:25.754","34:49.566","Green","Track","3.150","11.345","0.519","12.970","9.973","8.877","0.543","13.166","9.656","9.395","2.145","4.015","152.391","149.422"
"10","P","Ricky Taylor","19","1:26.210","34:51.190","Green","Track","3.140","11.464","0.525","13.016","9.998","8.969","0.529","12.984","9.736","9.592","2.183","4.074","150.649","153.377"
"55","P","Tristan Nunez","19","1:26.993","34:54.312","Green","Track","3.146","11.518","0.528","12.970","10.043","9.073","0.537","13.091","9.964","9.784","2.204","4.135","149.793","151.092"
"60","P","Katherine Legge","19","1:28.803","34:59.953","Green","Track","3.213","11.777","0.530","13.061","10.066","9.111","0.530","13.588","10.390","10.125","2.263","4.149","149.228","153.087"
"52","PC","Robert Alon","19","1:28.355","35:03.435","Green","Track","3.261","11.969","0.543","13.270","10.167","9.258","0.548","13.204","10.114","9.617","2.225","4.179","145.655","148.059"
"8","PC","Alex Popow","19","1:28.970","35:07.382","Green","Track","3.303","12.281","0.545","13.152","10.164","9.237","0.549","13.310","10.043","9.889","2.276","4.221","145.121","147.789"
"70","P","Tom Long","19","1:40.205","35:10.810","Green","Pit","3.186","11.596","0.528","13.034","10.214","9.019","0.530","13.395","10.471","10.704","5.978","11.550","149.793","153.087"
"38","PC","James French","19","1:31.236","35:12.827","Green","Track","3.200","12.026","0.543","13.873","11.451","9.292","0.559","13.509","10.294","10.047","2.252","4.190","145.655","145.146"
"54","PC","Jonathan Bennett","19","1:31.153","35:13.720","Green","Track","3.312","12.261","0.547","13.700","10.736","9.340","0.549","13.866","10.371","9.987","2.270","4.214","144.590","147.789"
"27","GTD","Cedric Sbirrazzuoli","18","1:46.357","35:16.565","Green","Track","9.809","15.656","0.594","14.762","12.036","10.557","0.589","14.151","10.678","10.558","2.454","4.513","133.150","137.753"
"20","PC","Tomy Drissi","19","1:32.066","35:17.688","Green","Track","3.488","12.410","0.553","13.714","10.611","9.385","0.557","14.015","10.610","10.154","2.288","4.281","143.022","145.667"
"88","PC","Mark Kvamme","19","1:32.162","35:22.216","Green","Track","3.563","12.719","0.553","13.977","10.384","9.346","0.557","13.846","10.281","10.317","2.328","4.291","143.022","145.667"
"73","GTD","Patrick Lindsey","19","1:32.421","35:23.356","Green","Track","3.489","12.751","0.567","13.732","10.477","9.835","0.569","13.581","10.322","10.283","2.393","4.422","139.490","142.595"
"33","GTD","Ben Keating","19","1:33.004","35:28.384","Green","Track","3.526","12.783","0.558","13.750","10.650","9.657","0.560","13.730","10.458","10.526","2.406","4.400","141.740","144.886"
"22","GTD","Cooper MacNeil","19","1:33.907","35:32.086","Green","Track","3.505","12.666","0.562","14.170","10.788","9.733","0.576","14.084","10.449","10.522","2.415","4.437","140.731","140.862"
"96","GTD","Bret Curtis","19","1:35.180","35:36.838","Green","Track","3.529","12.904","0.577","14.181","10.779","10.046","0.578","14.094","10.838","10.640","2.482","4.532","137.073","140.374"
"44","GTD","John Potter","19","1:34.625","35:37.222","Green","Track","3.510","13.029","0.577","14.020","10.750","10.031","0.582","14.059","10.508","10.599","2.446","4.514","137.073","139.410"
"97","GTD","Michael Marsal","19","1:34.660","35:37.714","Green","Track","3.584","12.820","0.576","14.111","10.717","10.017","0.576","14.020","10.955","10.386","2.437","4.461","137.311","140.862"
"63","GTD","Christina Nielsen","19","1:43.788","35:38.007","Green","Pit","3.453","12.677","0.561","13.892","10.670","9.706","0.565","13.887","10.541","10.775","5.647","11.414","140.982","143.604"
"23","GTD","Mario Farnbacher","19","1:44.011","35:38.634","Green","Pit","3.494","12.752","0.569","13.754","10.697","9.783","0.568","13.920","10.452","10.571","5.930","11.521","139.000","142.846"
"5","P","Christian Fittipaldi","20","1:27.338","36:16.904","Green","Track","3.165","11.352","0.518","13.118","10.494","8.971","0.555","13.238","9.772","9.888","2.204","4.063","152.685","146.192"
"6","GTD","Andrew Davis","19","1:32.528","36:17.495","Green","Track","3.442","12.831","0.581","13.678","10.289","9.933","0.583","13.415","10.330","10.422","2.454","4.570","136.129","139.170"
"10","P","Ricky Taylor","20","1:26.666","36:17.856","Green","Track","3.072","11.423","0.525","12.999","10.058","8.919","0.526","13.512","9.765","9.612","2.193","4.062","150.649","154.252"
"48","GTD","Bryan Sellers","19","2:20.856","36:17.880","Green","Pit","3.496","12.995","0.573","14.230","10.974","9.855","0.575","13.779","10.517","10.794","6.693","46.375","138.030","141.107"
"16","GTD","Corey Lewis","19","1:33.940","36:20.945","Green","Track","3.421","12.740","0.573","13.650","10.458","9.982","0.577","14.754","10.430","10.426","2.440","4.489","138.030","140.618"
"55","P","Tristan Nunez","20","1:26.903","36:21.215","Green","Track","3.306","11.516","0.528","12.972","10.067","8.985","0.534","13.098","9.877","9.713","2.198","4.109","149.793","151.941"
"60","P","Katherine Legge","20","1:27.827","36:27.780","Green","Track","3.124","12.121","0.544","12.999","10.032","9.021","0.532","13.155","10.207","9.769","2.204","4.119","145.388","152.512"
"52","PC","Robert Alon","20","1:27.578","36:31.013","Green","Track","3.236","11.839","0.541","13.219","10.013","9.276","0.550","13.030","9.917","9.544","2.232","4.181","146.194","147.521"
"8","PC","Alex Popow","20","1:28.714","36:36.096","Green","Track","3.229","12.079","0.543","13.170","10.149","9.217","0.545","13.186","10.204","9.933","2.256","4.203","145.655","148.874"
"38","PC","James French","20","1:28.431","36:41.258","Green","Track","3.206","11.854","0.543","13.196","10.163","9.199","0.551","13.306","9.990","9.923","2.277","4.223","145.655","147.253"
"54","PC","Jonathan Bennett","20","1:29.625","36:43.345","Green","Track","3.391","12.102","0.543","13.344","10.229","9.239","0.549","13.512","10.279","9.897","2.300","4.240","145.655","147.789"
"20","PC","Tomy Drissi","20","1:30.884","36:48.572","Green","Track","3.549","12.291","0.552","13.766","10.372","9.373","0.552","13.675","10.274","9.975","2.272","4.233","143.281","146.986"
"70","P","Tom Long","20","1:39.034","36:49.844","Green","Track","9.598","13.815","0.533","13.806","10.551","9.041","0.533","13.784","10.606","10.399","2.237","4.131","148.388","152.226"
"27","GTD","Cedric Sbirrazzuoli","19","1:37.202","36:53.767","Green","Track","3.525","13.100","0.575","17.187","10.824","9.948","0.577","13.561","10.587","10.345","2.455","4.518","137.549","140.618"
"88","PC","Mark Kvamme","20","1:32.528","36:54.744","Green","Track","3.545","12.836","0.553","13.994","10.561","9.389","0.563","13.791","10.382","10.231","2.341","4.342","143.022","144.114"
"33","GTD","Ben Keating","20","1:43.360","37:11.744","Green","Pit","3.417","12.857","0.565","13.657","10.593","9.557","0.559","13.609","10.606","10.619","5.978","11.343","139.984","145.146"
"96","GTD","Bret Curtis","20","1:35.566","37:12.404","Green","Track","3.466","13.029","0.580","14.287","10.833","9.981","0.578","14.244","10.774","10.763","2.481","4.550","136.364","140.374"
"22","GTD","Cooper MacNeil","20","1:45.949","37:18.035","Green","Pit","3.602","12.847","0.568","14.052","11.035","9.797","0.577","14.141","10.569","10.942","6.299","11.520","139.245","140.618"
"44","GTD","John Potter","20","1:46.124","37:23.346","Green","Pit","3.505","13.028","0.581","14.299","10.890","9.958","0.582","14.320","10.769","10.935","5.889","11.368","136.129","139.410"
"97","GTD","Michael Marsal","20","1:46.972","37:24.686","Green","Pit","3.489","12.917","0.580","14.439","10.785","9.995","0.585","14.282","10.922","11.295","6.113","11.570","136.364","138.695"
"73","GTD","Patrick Lindsey","20","2:14.874","37:38.230","Green","Pit","3.442","12.681","0.566","13.775","10.574","9.771","0.571","13.753","10.337","10.514","5.577","43.313","139.737","142.095"
"5","P","Christian Fittipaldi","21","1:28.205","37:45.109","Green","Track","3.181","11.334","0.517","13.549","10.386","8.888","0.552","14.235","9.920","9.440","2.167","4.036","152.980","146.986"
"10","P","Ricky Taylor","21","1:28.375","37:46.231","Green","Track","3.471","11.965","0.529","13.039","10.466","9.050","0.531","13.430","10.021","9.603","2.191","4.079","149.510","152.799"
"23","GTD","Alex Riberas","20","2:10.637","37:49.271","Green","Track","34.278","14.582","0.591","14.987","11.286","9.932","0.595","15.850","10.997","10.573","2.453","4.513","133.826","136.364"
"63","GTD","Alessandro Balzan","20","2:11.892","37:49.899","Green","Track","36.570","15.299","0.581","14.909","11.800","9.911","0.572","14.326","10.670","10.481","2.377","4.396","136.129","141.847"
"55","P","Tristan Nunez","21","1:29.130","37:50.345","Green","Track","3.535","12.015","0.533","13.121","10.065","9.021","0.534","13.404","10.095","10.287","2.220","4.300","148.388","151.941"
"6","GTD","Andrew Davis","20","1:33.329","37:50.824","Green","Track","3.550","12.724","0.576","13.796","10.334","9.966","0.581","13.774","10.345","10.453","2.455","4.775","137.311","139.650"
"16","GTD","Corey Lewis","20","1:32.642","37:53.587","Green","Track","3.494","12.766","0.571","13.841","10.341","9.888","0.579","13.594","10.338","10.316","2.426","4.488","138.513","140.132"
"60","P","Katherine Legge","21","1:28.651","37:56.431","Green","Track","3.104","11.806","0.530","14.135","10.145","8.982","0.527","13.108","10.083","9.830","2.253","4.148","149.228","153.959"
"52","PC","Robert Alon","21","1:27.959","37:58.972","Green","Track","3.221","11.878","0.541","13.168","10.104","9.227","0.560","13.138","9.969","9.717","2.244","4.192","146.194","144.886"
"48","GTD","Madison Snow","20","1:44.645","38:02.525","Green","Track","9.459","14.782","0.585","15.565","11.163","9.957","0.626","14.265","10.766","10.561","2.423","4.493","135.198","129.611"
"8","PC","Alex Popow","21","1:28.265","38:04.361","Green","Track","3.360","12.018","0.540","13.080","10.054","9.143","0.542","13.119","10.101","9.828","2.273","4.207","146.465","149.698"
"38","PC","James French","21","1:28.167","38:09.425","Green","Track","3.192","11.922","0.542","13.204","10.212","9.123","0.552","13.264","9.992","9.729","2.238","4.197","145.924","146.986"
"54","PC","Jonathan Bennett","21","1:29.505","38:12.850","Green","Track","3.383","12.184","0.547","13.467","10.128","9.202","0.547","13.440","10.291","9.803","2.279","4.234","144.590","148.330"
"70","P","Tom Long","21","1:30.425","38:20.269","Green","Track","3.339","11.764","0.531","13.696","10.559","9.085","0.559","13.884","10.463","10.154","2.243","4.148","148.947","145.146"
"20","PC","Tomy Drissi","21","1:32.531","38:21.103","Green","Track","3.682","12.274","0.548","13.775","10.563","9.286","0.560","14.678","10.395","10.223","2.298","4.249","144.326","144.886"
