"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"52","PC","Tom Kimber-Smith","5","2:01.161","38:46.065","Green","Track","1.392","19.201","22.932","9.047","9.228","0.438","4.481","0.405","22.373","23.511","8.153","153.202","165.685"
"912","GTLM","Frederic Makowiecki","5","2:05.724","38:50.888","Green","Track","1.477","20.110","23.848","9.184","9.698","0.459","4.666","0.418","22.709","24.555","8.600","146.192","160.532"
"4","GTLM","Tommy Milner","5","2:06.073","38:53.770","Green","Track","1.480","20.183","23.866","9.301","9.869","0.466","4.696","0.425","22.724","24.437","8.626","143.996","157.888"
"3","GTLM","Jan Magnussen","5","2:06.190","38:55.003","Green","Track","1.470","20.143","23.920","9.388","9.785","0.459","4.657","0.432","22.880","24.409","8.647","146.192","155.329"
"85","PC","Stephen Simpson","5","2:05.769","38:56.910","Green","Track","1.396","19.623","22.966","9.212","9.282","0.437","4.495","0.407","24.401","25.450","8.100","153.552","164.870"
"911","GTLM","Patrick Pilet","5","2:05.628","38:57.794","Green","Track","1.460","20.035","23.683","9.195","9.730","0.456","4.646","0.418","22.943","24.591","8.471","147.154","160.532"
"20","PC","Bruno Junqueira","6","2:03.004","39:00.499","Green","Track","1.384","19.611","23.347","9.320","9.224","0.436","4.465","0.408","22.854","23.825","8.130","153.904","164.466"
"38","PC","James French","3","2:05.010","39:03.567","Green","Track","1.399","19.936","23.536","9.805","9.268","0.442","4.497","0.438","23.444","24.091","8.154","151.815","153.202"
"66","GTLM","Dirk Mueller","5","2:04.735","39:08.721","Green","Track","1.451","19.877","23.556","9.163","9.686","0.457","4.640","0.416","22.691","24.312","8.486","146.832","161.304"
"63","GTD","Alessandro Balzan","5","2:08.968","39:12.745","Green","Track","1.467","20.778","25.059","9.434","9.766","0.459","4.633","0.414","23.158","25.186","8.614","146.192","162.083"
"97","GTD","Michael Marsal","5","2:15.843","39:22.954","Green","Track","1.608","22.224","25.513","9.973","10.199","0.490","5.083","0.473","24.448","26.415","9.417","136.943","141.865"
"44","GTD","Andy Lally","5","2:09.116","39:25.375","Green","Track","1.488","20.616","24.558","9.514","9.924","0.463","4.675","0.418","23.427","25.294","8.739","144.929","160.532"
"6","GTD","Andrew Davis","6","2:09.772","39:34.860","Green","Track","1.507","20.750","24.730","9.423","9.894","0.460","4.678","0.419","23.627","25.445","8.839","145.875","160.149"
"23","GTD","Mario Farnbacher","4","5:07.366","39:35.476","Green","Pit","1.497","20.616","24.742","9.373","9.930","0.470","4.759","0.427","23.669","24.445","187.438","142.771","157.148"
"0","P","Katherine Legge","5","2:05.060","39:37.643","Green","Track","1.331","20.179","24.877","9.751","8.926","0.419","4.313","0.397","22.654","24.259","7.954","160.149","169.023"
"62","GTLM","Toni Vilander","5","2:08.312","39:39.078","Green","Track","1.462","20.542","24.586","9.272","9.806","0.458","4.647","0.419","22.767","25.812","8.541","146.512","160.149"
"60","P","John Pew","3","2:11.168","39:41.522","Green","Track","1.349","22.011","25.035","10.595","9.143","0.423","4.444","0.518","24.236","25.214","8.200","158.634","129.541"
"33","GTD","Jeroen Bleekemolen","4","4:50.203","39:42.443","Green","Pit","1.431","20.559","25.021","9.596","9.694","0.450","4.578","0.438","24.174","25.415","168.847","149.116","153.202"
"27","GTD","Cedric Sbirrazzuoli","3","2:13.615","39:42.874","Green","Track","1.500","21.314","26.274","9.594","10.088","0.466","4.672","0.425","23.797","26.731","8.754","143.996","157.888"
"26","PC","John Falb","5","2:09.114","39:46.435","Green","Track","1.398","20.629","25.039","9.800","9.295","0.439","4.482","0.406","23.965","25.344","8.317","152.853","165.277"
"16","GTD","Spencer Pumpelly","6","2:09.371","39:48.610","Green","Track","1.475","20.585","24.901","9.431","9.953","0.463","4.632","0.412","23.227","25.517","8.775","144.929","162.870"
"48","GTD","Bryan Sellers","5","2:19.964","39:53.060","Green","Track","1.472","21.141","25.275","9.479","9.859","0.460","4.614","0.411","29.488","29.020","8.745","145.875","163.266"
"67","GTLM","Richard Westbrook","5","2:05.156","39:54.909","Green","Track","1.464","20.003","23.628","9.187","9.695","0.454","4.634","0.414","22.837","24.146","8.694","147.802","162.083"
"100","GTLM","John Edwards","5","2:36.040","40:05.342","Green","Track","1.463","24.343","27.456","12.354","11.426","0.560","5.856","0.624","28.200","35.026","8.732","119.825","107.536"
"5","P","Joao Barbosa","7","1:58.844","40:08.515","Green","Track","1.349","18.819","22.180","9.041","8.953","0.426","4.312","0.388","22.680","22.652","8.044","157.517","172.944"
"97","GTD","Michael Marsal","6","2:13.123","41:36.077","Green","Track","1.571","21.909","25.333","9.697","10.388","0.484","4.867","0.440","23.661","25.979","8.794","138.641","152.505"
"0","P","Katherine Legge","6","2:01.689","41:39.332","Green","Track","1.343","19.641","23.111","9.216","8.948","0.425","4.341","0.391","22.566","23.850","7.857","157.888","171.617"
"6","GTD","Andrew Davis","7","2:09.486","41:44.346","Green","Track","1.488","20.567","24.509","9.815","9.879","0.458","4.629","0.412","23.073","25.897","8.759","146.512","162.870"
"62","GTLM","Toni Vilander","6","2:06.394","41:45.472","Green","Track","1.456","20.113","24.212","9.383","9.770","0.457","4.631","0.415","22.801","24.563","8.593","146.832","161.692"
"60","P","John Pew","4","2:07.778","41:49.300","Green","Track","1.364","19.795","26.998","9.471","9.093","0.430","4.384","0.462","23.477","24.256","8.048","156.052","145.243"
"27","GTD","Cedric Sbirrazzuoli","4","2:11.786","41:54.660","Green","Track","1.487","20.686","25.616","9.630","9.977","0.464","4.668","0.417","23.643","26.359","8.839","144.617","160.917"
"26","PC","John Falb","6","2:08.489","41:54.924","Green","Track","1.406","20.395","24.945","9.581","9.287","0.438","4.458","0.412","23.761","25.588","8.218","153.202","162.870"
"23","GTD","Mario Farnbacher","5","2:19.466","41:54.942","Green","Track","6.063","25.069","24.979","9.523","9.978","0.468","4.724","0.421","23.687","25.821","8.733","143.381","159.388"
"16","GTD","Spencer Pumpelly","7","2:09.143","41:57.753","Green","Track","1.475","20.615","24.870","9.425","9.910","0.464","4.625","0.413","23.111","25.474","8.761","144.617","162.475"
"48","GTD","Bryan Sellers","6","2:09.905","42:02.965","Green","Track","1.475","20.599","25.056","9.608","9.938","0.462","4.684","0.453","23.579","25.310","8.741","145.243","148.129"
"33","GTD","Jeroen Bleekemolen","5","2:24.513","42:06.956","Green","Track","6.011","25.471","25.957","11.377","9.647","0.448","4.541","0.437","25.107","27.054","8.463","149.782","153.552"
"73","GTD","Patrick Lindsey","5","4:54.392","42:09.764","Green","Pit","1.483","20.612","24.831","9.550","9.969","0.469","4.737","0.431","23.610","25.119","173.581","143.075","155.690"
"100","GTLM","John Edwards","6","2:07.241","42:12.583","Green","Track","1.484","20.358","23.997","9.681","9.780","0.461","4.689","0.433","23.205","24.506","8.647","145.558","154.971"
"31","P","Dane Cameron","8","2:01.455","42:20.273","Green","Track","1.355","19.738","23.582","9.063","9.050","0.427","4.350","0.390","22.888","22.573","8.039","157.148","172.057"
"5","P","Joao Barbosa","8","2:17.968","42:26.483","Green","Pit","1.355","18.914","22.463","9.220","9.099","0.427","4.343","0.389","22.865","23.790","25.103","157.148","172.499"
"9","GTD","Lawson Aschenbach","6","2:10.443","42:29.660","Green","Track","1.488","20.841","25.219","9.906","9.989","0.462","4.691","0.421","23.259","25.410","8.757","145.243","159.388"
"007","GTD","David Calvert-Jones","6","2:18.408","42:33.727","Green","Track","1.497","22.729","27.140","10.586","10.053","0.466","4.764","0.448","24.999","26.953","8.773","143.996","149.782"
"80","GTD","Mike Skeen","5","5:21.451","42:39.816","Green","Pit","1.458","20.445","24.876","9.712","9.750","0.458","4.635","0.415","23.475","24.679","201.548","146.512","161.692"
"90","P","Ryan Dalziel","8","2:00.685","42:43.951","Green","Track","1.372","19.141","22.251","9.169","9.146","0.430","4.383","0.395","22.920","23.383","8.095","156.052","169.879"
"52","PC","Tom Kimber-Smith","7","2:01.131","42:49.262","Green","Track","1.393","19.059","22.807","9.121","9.186","0.434","4.443","0.405","22.527","23.555","8.201","154.614","165.685"
"96","GTD","Jens Klingmann","4","2:08.842","42:52.141","Green","Track","1.460","20.472","24.459","9.439","9.699","0.456","4.611","0.412","24.006","25.262","8.566","147.154","162.870"
"25","GTLM","Dirk Werner","6","2:07.348","43:02.764","Green","Track","1.478","20.203","24.320","9.427","9.798","0.459","4.679","0.421","23.317","24.634","8.612","146.192","159.388"
"4","GTLM","Tommy Milner","7","2:05.897","43:05.344","Green","Track","1.478","19.953","24.003","9.208","9.795","0.463","4.667","0.425","22.831","24.440","8.634","144.929","157.888"
"3","GTLM","Jan Magnussen","7","2:05.898","43:07.287","Green","Track","1.472","20.077","23.916","9.259","9.803","0.460","4.653","0.417","22.770","24.424","8.647","145.875","160.917"
"20","PC","Bruno Junqueira","8","2:04.526","43:07.565","Green","Track","1.380","19.673","23.787","9.341","9.253","0.433","4.432","0.429","23.345","24.267","8.186","154.971","156.416"
"38","PC","James French","5","2:03.486","43:10.062","Green","Track","1.393","19.426","23.103","9.490","9.229","0.438","4.457","0.432","23.038","24.256","8.224","153.202","155.329"
"911","GTLM","Patrick Pilet","7","2:08.249","43:10.956","Green","Track","1.463","20.683","23.776","9.209","9.648","0.454","4.614","0.414","23.056","26.441","8.491","147.802","162.083"
"66","GTLM","Dirk Mueller","7","2:04.638","43:17.895","Green","Track","1.463","19.864","23.465","9.227","9.700","0.458","4.640","0.414","22.614","24.224","8.569","146.512","162.083"
"70","P","Joel Miller","7","5:20.022","43:40.434","Green","Pit","1.356","19.327","22.995","9.223","9.064","0.424","4.347","0.393","22.712","22.621","207.560","158.260","170.744"
"0","P","Katherine Legge","7","2:03.710","43:43.042","Green","Track","1.340","19.754","24.887","9.441","8.953","0.423","4.342","0.393","22.546","23.765","7.866","158.634","170.744"
"97","GTD","Michael Marsal","7","2:13.315","43:49.392","Green","Track","1.475","22.421","25.227","10.057","9.794","0.457","4.611","0.419","23.819","26.180","8.855","146.832","160.149"
"60","P","John Pew","5","2:04.355","43:53.655","Green","Track","1.361","19.850","24.130","9.473","9.057","0.426","4.334","0.400","22.933","24.392","7.999","157.517","167.756"
"6","GTD","Andrew Davis","8","2:09.463","43:53.809","Green","Track","1.483","20.681","24.479","9.432","9.939","0.463","4.668","0.416","23.353","25.644","8.905","144.929","161.304"
"27","GTD","Cedric Sbirrazzuoli","5","2:13.333","44:07.993","Green","Track","1.492","22.712","26.146","9.415","9.946","0.465","4.671","0.417","23.528","25.744","8.797","144.306","160.917"
"48","GTD","Bryan Sellers","7","2:09.217","44:12.182","Green","Track","1.472","20.665","24.940","9.439","9.854","0.461","4.615","0.410","23.418","25.264","8.679","145.558","163.664"
"33","GTD","Jeroen Bleekemolen","6","2:08.116","44:15.072","Green","Track","1.435","20.330","24.740","9.398","9.578","0.447","4.542","0.406","23.479","25.250","8.511","150.117","165.277"
"26","PC","John Falb","7","2:22.798","44:17.722","Green","Track","1.400","20.985","24.577","9.544","9.389","0.442","4.501","0.452","37.039","26.213","8.256","151.815","148.456"
"100","GTLM","John Edwards","7","2:06.097","44:18.680","Green","Track","1.475","19.892","23.808","9.373","9.787","0.463","4.706","0.421","22.908","24.609","8.655","144.929","159.388"
"73","GTD","Patrick Lindsey","6","2:19.344","44:29.108","Green","Track","6.054","24.310","25.622","9.710","9.895","0.466","4.723","0.425","23.790","25.663","8.686","143.996","157.888"
"31","P","Dane Cameron","9","2:16.478","44:36.751","Green","Pit","1.357","19.024","22.825","9.059","9.048","0.431","4.334","0.389","22.383","22.529","25.099","155.690","172.499"
"9","GTD","Lawson Aschenbach","7","2:09.339","44:38.999","Green","Track","1.486","20.685","24.739","9.495","9.945","0.462","4.681","0.420","23.178","25.434","8.814","145.243","159.767"
"8","PC","Renger van der Zande","7","3:55.309","44:46.909","Green","Track","102.899","24.853","25.123","9.982","9.519","0.449","4.845","0.584","24.594","24.238","8.223","149.448","114.901"
"52","PC","Tom Kimber-Smith","8","2:02.141","44:51.403","Green","Track","1.398","19.334","22.795","9.073","9.216","0.439","4.467","0.404","22.290","24.493","8.232","152.853","166.095"
"007","GTD","David Calvert-Jones","7","2:19.220","44:52.947","Green","Track","1.501","22.064","27.081","10.384","10.014","0.468","4.855","0.548","25.356","27.923","9.026","143.381","122.449"
"80","GTD","Dan Knox","6","2:28.859","45:08.675","Green","Track","5.929","28.823","27.339","10.104","9.944","0.463","4.698","0.494","25.698","26.320","9.047","144.929","135.835"
"25","GTLM","Dirk Werner","7","2:06.129","45:08.893","Green","Track","1.475","20.102","24.003","9.390","9.687","0.458","4.657","0.417","22.898","24.312","8.730","146.512","160.917"
"44","GTD","Andy Lally","6","5:45.850","45:11.225","Green","Pit","1.485","20.727","24.426","9.695","9.987","0.465","4.699","0.419","23.384","25.260","225.303","144.306","160.149"
"4","GTLM","Tommy Milner","8","2:06.398","45:11.742","Green","Track","1.479","20.071","23.899","9.242","9.832","0.462","4.671","0.424","22.941","24.697","8.680","145.243","158.260"
"3","GTLM","Jan Magnussen","8","2:06.824","45:14.111","Green","Track","1.474","20.801","24.096","9.317","9.796","0.460","4.650","0.417","22.753","24.447","8.613","145.875","160.917"
"911","GTLM","Patrick Pilet","8","2:05.374","45:16.330","Green","Track","1.462","19.851","23.693","9.223","9.661","0.455","4.613","0.431","23.074","24.308","8.603","147.478","155.690"
"23","GTD","Mario Farnbacher","6","3:22.752","45:17.694","Green","Pit","1.494","21.386","25.002","9.516","9.964","0.471","4.742","0.423","24.265","24.168","81.321","142.468","158.634"
"912","GTLM","Frederic Makowiecki","6","6:28.640","45:19.528","Green","Pit","1.470","19.944","24.522","9.285","9.720","0.459","4.654","0.415","23.752","23.887","270.532","146.192","161.692"
"70","P","Joel Miller","8","2:10.359","45:50.793","Green","Track","6.102","22.911","23.194","9.398","9.023","0.422","4.346","0.447","22.959","23.522","8.035","159.010","150.117"
"88","PC","Richard Bradley","7","4:49.708","45:53.970","Green","Track","155.940","25.397","25.321","9.588","11.218","0.493","4.841","0.456","23.631","24.728","8.095","136.110","147.154"
"60","P","John Pew","6","2:07.445","46:01.100","Green","Track","1.359","19.861","24.208","9.637","9.133","0.425","4.342","0.430","23.490","26.097","8.463","157.888","156.052"
"6","GTD","Andrew Davis","9","2:10.081","46:03.890","Green","Track","1.494","20.834","24.927","9.479","9.894","0.459","4.671","0.418","23.410","25.713","8.782","146.192","160.532"
"27","GTD","Cedric Sbirrazzuoli","6","2:10.781","46:18.774","Green","Track","1.495","20.773","25.304","9.508","9.898","0.464","4.666","0.417","23.813","25.641","8.802","144.617","160.917"
"48","GTD","Bryan Sellers","8","2:08.705","46:20.887","Green","Track","1.470","20.422","24.953","9.410","9.794","0.458","4.603","0.409","23.357","25.103","8.726","146.512","164.064"
"100","GTLM","John Edwards","8","2:06.809","46:25.489","Green","Track","1.472","19.974","24.563","9.440","9.704","0.459","4.675","0.419","22.744","24.763","8.596","146.192","160.149"
"96","GTD","Jens Klingmann","5","3:34.652","46:26.793","Green","Pit","1.460","21.066","25.629","9.618","9.788","0.460","4.634","0.416","23.893","24.406","93.282","145.875","161.304"
"26","PC","John Falb","8","2:11.537","46:29.259","Green","Track","1.401","20.295","24.814","9.594","11.246","0.515","6.017","0.479","23.956","24.842","8.378","130.296","140.088"
"73","GTD","Patrick Lindsey","7","2:10.475","46:39.583","Green","Track","1.491","20.577","24.777","9.767","9.985","0.463","4.719","0.424","23.672","25.902","8.698","144.929","158.260"
"9","GTD","Lawson Aschenbach","8","2:09.385","46:48.384","Green","Track","1.492","20.739","24.697","9.534","9.962","0.460","4.682","0.420","23.179","25.446","8.774","145.875","159.767"
"52","PC","Tom Kimber-Smith","9","2:01.409","46:52.812","Green","Track","1.402","19.058","22.830","9.066","9.185","0.436","4.471","0.405","22.553","23.744","8.259","153.904","165.685"
"97","GTD","Michael Marsal","8","3:04.824","46:54.216","Green","Track","1.481","21.067","25.459","9.625","9.822","0.461","4.655","0.423","23.436","75.978","12.417","145.558","158.634"
"8","PC","Renger van der Zande","8","2:11.940","46:58.849","Green","Track","1.422","19.461","23.128","9.146","9.314","0.442","4.541","0.410","24.151","31.787","8.138","151.815","163.664"
"007","GTD","David Calvert-Jones","8","2:16.480","47:09.427","Green","Track","1.512","22.343","26.239","9.993","10.004","0.466","4.757","0.452","24.854","27.029","8.831","143.996","148.456"
"62","GTLM","Toni Vilander","7","5:25.015","47:10.487","Green","Pit","1.459","20.244","24.287","9.455","9.752","0.456","4.633","0.451","23.571","25.421","205.286","147.154","148.786"
"25","GTLM","Dirk Werner","8","2:06.209","47:15.102","Green","Track","1.488","20.249","23.811","9.428","9.708","0.457","4.663","0.417","22.949","24.379","8.660","146.832","160.917"
"80","GTD","Dan Knox","7","2:16.127","47:24.802","Green","Track","1.488","22.610","25.783","10.191","9.801","0.457","4.665","0.485","25.534","26.403","8.710","146.832","138.355"
"44","GTD","Andy Lally","7","2:20.135","47:31.360","Green","Track","5.956","24.409","25.553","9.578","10.005","0.464","4.713","0.421","23.621","26.726","8.689","144.617","159.388"
"10","P","Jordan Taylor","7","6:56.123","47:33.838","Green","Pit","1.356","18.922","22.258","8.911","8.975","0.426","4.341","0.390","22.852","21.967","305.725","157.517","172.057"
"912","GTLM","Frederic Makowiecki","7","2:16.228","47:35.756","Green","Track","6.001","23.204","24.300","9.348","9.848","0.465","4.725","0.431","23.272","26.067","8.567","144.306","155.690"
"4","GTLM","Tommy Milner","9","2:24.237","47:35.979","Green","Pit","1.481","20.378","25.158","9.540","9.835","0.461","4.670","0.436","23.215","24.013","25.050","145.558","153.904"
"3","GTLM","Jan Magnussen","9","2:22.542","47:36.653","Green","Pit","1.475","20.076","23.994","9.376","9.834","0.459","4.640","0.424","23.221","23.993","25.050","146.192","158.260"
"23","GTD","Mario Farnbacher","7","2:19.279","47:36.973","Green","Track","6.060","24.007","24.829","9.607","9.921","0.465","4.807","0.487","24.528","25.819","8.749","144.306","137.787"
"70","P","Joel Miller","9","2:00.940","47:51.733","Green","Track","1.373","19.355","22.503","9.030","9.052","0.425","4.347","0.393","22.961","23.522","7.979","157.888","170.744"
"88","PC","Richard Bradley","8","2:02.853","47:56.823","Green","Track","1.401","19.593","23.335","9.116","9.223","0.441","4.482","0.406","22.641","24.107","8.108","152.159","165.277"
"60","P","John Pew","7","2:03.159","48:04.259","Green","Track","1.379","19.629","23.408","9.392","9.082","0.428","4.367","0.393","22.824","24.119","8.138","156.781","170.744"
"6","GTD","Andrew Davis","10","2:09.930","48:13.820","Green","Track","1.494","20.513","24.910","9.497","9.939","0.461","4.672","0.419","23.316","25.776","8.933","145.558","160.149"
"20","PC","Bruno Junqueira","9","5:12.126","48:19.691","Green","Pit","1.388","19.701","23.505","9.237","9.178","0.431","4.421","0.432","23.647","24.052","196.134","155.690","155.329"
"63","GTD","Alessandro Balzan","6","9:11.073","48:23.818","Green","Pit","1.464","20.214","24.521","9.675","9.782","0.460","4.651","0.415","23.836","24.516","431.539","145.875","161.692"
"100","GTLM","John Edwards","9","2:05.953","48:31.442","Green","Track","1.478","20.021","23.824","9.355","9.745","0.459","4.665","0.419","22.781","24.510","8.696","146.192","160.149"
"26","PC","John Falb","9","2:07.875","48:37.134","Green","Track","1.413","20.088","24.881","9.573","9.265","0.437","4.466","0.403","23.835","25.061","8.453","153.552","166.507"
"96","GTD","Jens Klingmann","6","2:17.144","48:43.937","Green","Track","6.012","23.609","24.911","9.496","9.736","0.457","4.609","0.414","23.743","25.544","8.613","146.832","162.083"
"73","GTD","Patrick Lindsey","8","2:09.798","48:49.381","Green","Track","1.493","20.698","24.808","9.701","9.872","0.463","4.683","0.420","23.454","25.504","8.702","144.929","159.767"
"8","PC","Renger van der Zande","9","2:01.898","49:00.747","Green","Track","1.417","19.290","23.082","9.206","9.329","0.442","4.529","0.408","22.584","23.417","8.194","151.815","164.466"
"97","GTD","Michael Marsal","9","2:13.916","49:08.132","Green","Track","1.586","21.975","26.206","9.892","9.899","0.461","4.637","0.424","23.908","26.080","8.848","145.558","158.260"
"66","GTLM","Dirk Mueller","8","5:59.840","49:17.735","Green","Pit","1.468","20.422","23.845","9.434","9.716","0.456","4.641","0.416","22.864","23.979","242.599","147.154","161.304"
"25","GTLM","Dirk Werner","9","2:05.883","49:20.985","Green","Track","1.485","19.900","23.768","9.295","9.756","0.458","4.661","0.425","23.089","24.455","8.591","146.512","157.888"
"85","PC","Stephen Simpson","7","8:24.083","49:23.962","Green","Pit","1.397","20.177","24.139","9.529","9.336","0.441","4.553","0.463","23.373","23.644","387.031","152.159","144.929"
"007","GTD","David Calvert-Jones","9","2:16.371","49:25.798","Green","Track","1.518","22.009","26.122","9.916","9.965","0.461","4.746","0.475","25.196","27.020","8.943","145.558","141.268"
"62","GTLM","Toni Vilander","8","2:16.651","49:27.138","Green","Track","5.985","24.242","25.118","9.411","9.786","0.457","4.651","0.434","22.997","25.056","8.514","146.832","154.614"
"90","P","Ryan Dalziel","9","6:43.067","49:27.018","Green","Pit","1.374","19.031","22.214","9.239","9.128","0.427","4.369","0.420","22.777","23.103","290.985","157.148","159.767"
"0","P","Katherine Legge","8","5:47.878","49:30.920","Green","Pit","1.346","20.046","24.571","9.242","8.979","0.422","4.340","0.423","23.334","27.461","227.714","159.010","158.634"
"33","GTD","Jeroen Bleekemolen","7","5:23.506","49:38.578","Green","Pit","1.438","20.757","25.365","9.740","9.584","0.449","4.549","0.423","24.075","25.500","201.626","149.448","158.634"
"80","GTD","Dan Knox","8","2:15.490","49:40.292","Green","Track","1.477","22.269","26.286","9.831","9.808","0.457","4.650","0.434","24.878","26.465","8.935","146.832","154.614"
"44","GTD","Andy Lally","8","2:09.134","49:40.494","Green","Track","1.495","20.698","24.438","9.489","9.963","0.464","4.681","0.418","23.337","25.201","8.950","144.617","160.532"
"912","GTLM","Frederic Makowiecki","8","2:06.234","49:41.990","Green","Track","1.485","20.288","23.951","9.253","9.781","0.463","4.690","0.420","22.845","24.487","8.571","144.929","159.767"
"10","P","Jordan Taylor","8","2:08.889","49:42.727","Green","Track","6.076","22.868","22.807","9.014","8.962","0.424","4.342","0.391","22.661","23.418","7.926","158.260","171.617"
"23","GTD","Mario Farnbacher","8","2:09.769","49:46.742","Green","Track","1.501","20.620","24.735","9.523","9.930","0.468","4.725","0.422","23.682","25.393","8.770","143.381","159.010"
"88","PC","Richard Bradley","9","2:02.169","49:58.992","Green","Track","1.402","19.196","23.068","9.547","9.206","0.439","4.496","0.402","22.575","23.669","8.169","152.853","166.921"
"38","PC","James French","6","6:50.964","50:01.026","Green","Pit","1.392","19.638","23.806","9.747","9.276","0.440","4.472","0.483","23.568","24.407","293.735","152.505","138.928"
"60","P","John Pew","8","2:04.648","50:08.907","Green","Track","1.369","19.683","23.757","9.472","9.101","0.425","4.368","0.403","23.277","24.366","8.427","157.888","166.507"
"16","GTD","Spencer Pumpelly","8","8:23.926","50:21.679","Green","Pit","1.473","20.667","25.543","9.695","9.934","0.462","4.608","0.410","23.783","25.329","382.022","145.243","163.664"
"20","PC","Matthew McMurry","10","2:15.729","50:35.420","Green","Track","6.154","24.091","24.330","9.583","9.365","0.443","4.630","0.545","23.601","24.615","8.372","151.472","123.123"
"100","GTLM","John Edwards","10","2:06.141","50:37.583","Green","Track","1.484","20.080","23.875","9.325","9.727","0.460","4.685","0.421","22.907","24.550","8.627","145.875","159.388"
"63","GTD","Alessandro Balzan","7","2:19.143","50:42.961","Green","Track","6.743","24.907","24.699","9.437","9.842","0.463","4.699","0.421","24.014","25.279","8.639","144.929","159.388"
"26","PC","John Falb","10","2:08.235","50:45.369","Green","Track","1.416","20.255","25.125","9.683","9.361","0.437","4.505","0.407","23.744","25.046","8.256","153.552","164.870"
"52","PC","Tom Kimber-Smith","10","4:16.809","51:09.621","Green","Pit","1.404","19.178","22.786","9.266","9.279","0.437","4.464","0.403","22.541","23.117","143.934","153.552","166.507"
"8","PC","Renger van der Zande","10","2:18.331","51:19.078","Green","Pit","1.419","19.325","22.751","9.212","9.343","0.443","4.555","0.412","22.849","22.437","25.585","151.472","162.870"
"97","GTD","Michael Marsal","10","2:12.186","51:20.318","Green","Track","1.480","21.338","25.160","9.508","9.852","0.467","4.720","0.422","24.099","26.267","8.873","143.688","159.010"
"27","GTD","Cedric Sbirrazzuoli","7","5:10.385","51:29.159","Green","Pit","1.498","20.747","25.214","9.546","9.927","0.463","4.665","0.417","24.117","26.307","187.484","144.929","160.917"
"66","GTLM","Dirk Mueller","9","2:14.220","51:31.955","Green","Track","5.961","23.761","23.847","9.331","9.777","0.460","4.680","0.423","22.960","24.495","8.525","145.875","158.634"
"62","GTLM","Toni Vilander","9","2:06.257","51:33.395","Green","Track","1.465","20.426","24.166","9.167","9.770","0.459","4.650","0.419","22.815","24.402","8.518","146.192","160.149"
"85","PC","Stephen Simpson","8","2:13.810","51:37.772","Green","Track","6.078","22.703","23.938","9.520","9.372","0.446","4.540","0.435","23.800","24.744","8.234","150.454","154.258"
"90","P","Ryan Dalziel","10","2:11.002","51:38.020","Green","Track","6.024","22.891","23.181","9.362","9.232","0.432","4.471","0.466","23.291","23.666","7.986","155.329","143.996"
"0","P","Katherine Legge","9","2:11.192","51:42.112","Green","Track","6.156","23.303","24.342","9.097","9.007","0.428","4.387","0.398","22.345","23.922","7.807","156.781","168.599"
"007","GTD","David Calvert-Jones","10","2:16.652","51:42.450","Green","Track","1.515","22.378","26.311","10.036","10.056","0.467","4.761","0.438","25.100","26.701","8.889","143.688","153.202"
"10","P","Jordan Taylor","9","2:02.833","51:45.560","Green","Track","1.360","19.845","23.641","9.160","9.089","0.425","4.360","0.391","22.797","23.865","7.900","157.888","171.617"
"912","GTLM","Frederic Makowiecki","9","2:07.256","51:49.246","Green","Track","1.477","20.194","24.353","9.356","9.765","0.463","4.692","0.419","23.326","24.709","8.502","144.929","160.149"
"31","P","Dane Cameron","10","7:19.401","51:56.152","Green","Track","315.580","22.403","22.928","9.529","9.145","0.432","4.405","0.398","22.718","23.797","8.066","155.329","168.599"
"33","GTD","Jeroen Bleekemolen","8","2:22.323","52:00.901","Green","Track","5.950","27.647","25.313","10.331","9.829","0.460","4.635","0.422","23.742","25.479","8.515","145.875","159.010"
"4","GTLM","Tommy Milner","10","4:37.132","52:13.111","Green","Track","143.423","25.013","25.632","9.681","9.935","0.471","4.783","0.496","23.906","25.136","8.656","142.468","135.287"
"38","PC","James French","7","2:14.343","52:15.369","Green","Track","6.073","24.617","23.605","9.729","9.309","0.445","4.534","0.468","23.119","24.275","8.169","150.792","143.381"
"88","PC","Richard Bradley","10","2:22.522","52:21.514","Green","Pit","1.398","19.108","23.468","9.053","9.277","0.442","4.523","0.407","23.263","25.492","26.091","151.815","164.870"
"60","P","John Pew","9","2:25.418","52:34.325","Green","Pit","1.379","20.293","23.948","9.498","9.079","0.428","4.365","0.398","23.126","27.597","25.307","156.781","168.599"
"5","P","Joao Barbosa","9","10:09.467","52:35.950","Green","Track","485.673","22.815","22.786","9.382","9.054","0.430","4.388","0.395","23.030","23.572","7.942","156.052","169.879"
"96","GTD","Jens Klingmann","7","3:52.853","52:36.790","Green","Pit","1.469","20.363","24.845","9.519","9.741","0.460","4.643","0.416","23.869","23.998","113.530","145.875","161.304"
"16","GTD","Spencer Pumpelly","9","2:18.684","52:40.363","Green","Track","6.188","24.398","25.042","9.690","9.974","0.468","4.683","0.417","23.469","25.657","8.698","143.381","160.917"
"20","PC","Matthew McMurry","11","2:05.704","52:41.124","Green","Track","1.416","20.105","23.712","9.666","9.536","0.447","4.566","0.445","23.207","24.437","8.167","150.117","150.792"
"63","GTD","Alessandro Balzan","8","2:08.635","52:51.596","Green","Track","1.475","20.457","24.634","9.463","9.846","0.462","4.693","0.418","23.342","25.208","8.637","145.243","160.532"
